orf	hom | growth (relative abundance in pooled culture) | cisplatin [1 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | oxaliplatin [10 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | mitomycin C [0.5 mM] | Wu HI~Brown JM, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [0.23 mM] | Wu HI~Brown JM, 2004
YGR102C	0.389	0.614		0.306
YGR106C	-0.462	-0.998	-0.067	-0.166
YGR107W	0.084	0.07200000000000001	0.055	0.1
YGR108W	0.043	0.046	0.095	0.09
YGR109C	0.001	-0.08	-0.013000000000000001	0.064
YGR110W	0.073	0.017		0.21899999999999997
YGR111W	-0.03	0.021	0.055999999999999994	0.025
YGR112W	-0.256	0.253		-0.051
YGR117C	-0.10300000000000001	-0.076	0.138	-0.039
YGR118W	0.76	1.078		0.38799999999999996
YGR121C	0.001	-0.037000000000000005	0.034	-0.02
YGR122C-A	0.026000000000000002	0.059000000000000004	-0.032	0.203
YGR122W	0.098	0.37	0.016	-0.08
YGR123C	0.145	0.145	0.057	0.124
YGR124W	0.095	0.11800000000000001	0.066	0.033
YGR125W	0.114	0.063	0.085	0.084
YGR126W	0.111	0.081	0.017	0.068
YGR127W	0.102	0.166	0.035	0.091
YGR129W	0.043	0.165	0.081	0.109
YGR130C	0.017	0.052000000000000005	0.127	0.075
YGR131W	0.07400000000000001	0.073	0.146	0.061
YGR132C	0.195	0.247	0.095	0.114
YGR133W	0.083	0.184	0.10099999999999999	0.057
YGR134W	-0.024	0.012	0.021	0.049
YGR135W	0.20800000000000002	0.485		0.051
YGR136W	-0.004	-0.147	0.062	0.096
YGR137W	-0.057	-0.245	0.003	0.057
YGR138C	-0.025	-0.044000000000000004	0.16	0.069
YGR139W	-0.021	0.002	0.107	0.059000000000000004
YGR141W	0.047	0.018000000000000002	0.064	0.127
YGR142W	0.0	-0.07	0.084	0.099
YGR143W	0.04	0.053	-0.019	0.013000000000000001
YGR144W	0.013999999999999999	0.039	-0.018000000000000002	0.032
YGR146C	0.004	-0.204	0.062	0.05
YGR148C	0.474	1.004		0.23800000000000002
YGR149W	0.07400000000000001	0.055999999999999994	0.077	0.12300000000000001
YGR150C	0.24100000000000002	0.11		0.106
YGR151C	-0.028999999999999998	-0.039	0.0	0.046
YGR152C	-0.011000000000000001	-0.07	0.028999999999999998	0.083
YGR153W	-0.053	-0.222	0.084	0.111
YGR154C	-0.023	-0.217	0.039	0.048
YGR155W	0.165	0.055	0.065	-0.099
YGR157W	-0.08800000000000001	-0.209	0.047	-0.039
YGR161C	0.022000000000000002	-0.063	0.051	0.08900000000000001
YGR163W	-0.196	-0.649	0.16899999999999998	-0.21
YGR164W	0.048	0.139	-0.06	0.033
YGR166W	-0.321	-0.21600000000000003	0.094	-0.019
YGR168C	-0.073	-0.003	0.044000000000000004	0.044000000000000004
YGR169C	0.001	-0.021	0.067	0.025
YGR170W	-0.342	-0.525	0.015	-0.094
YGR171C	0.36200000000000004			0.109
YGR173W	0.024	0.042	0.061	0.022000000000000002
YGR174C	0.068	0.11699999999999999	0.19399999999999998	0.052000000000000005
YGR176W	0.03	0.07	0.033	0.109
YGR177C	0.039	0.095	0.003	0.14800000000000002
YGR178C	-0.025	0.07	-0.1	0.098
YGR181W	0.121	0.027000000000000003	0.08	0.163
YGR182C	0.09699999999999999	0.053	-0.040999999999999995	0.052000000000000005
YGR183C	-0.02	0.099	0.13	-0.03
YGR184C	-0.055	0.149	-0.002	-0.087
YGR187C	0.19399999999999998	-0.036000000000000004	0.179	0.10300000000000001
YGR189C	-0.012	-0.212	-0.032	0.038
YGR192C	0.475	0.284	0.054000000000000006	0.213
YGR193C	0.02	0.33	-0.07	0.001
YGR194C	0.032	0.066	-0.06	0.07400000000000001
YGR196C	-0.055	-0.22	-0.009000000000000001	0.075
YGR197C	0.149	0.16699999999999998	0.018000000000000002	0.23399999999999999
YGR199W	0.04	0.086	-0.003	0.027999999999999997
YGR200C	0.456	0.8240000000000001		0.228
YGR201C	0.08199999999999999	0.114	-0.075	0.063
YGR202C	0.23399999999999999	0.473	0.02	0.129
YGR203W	0.028999999999999998	0.16399999999999998	0.095	0.006999999999999999
YGR204W	-0.003	0.415	0.376	0.055
YGR205W	0.09699999999999999	0.11199999999999999	0.054000000000000006	0.06
YGR206W	0.16399999999999998	0.045	0.064	0.059000000000000004
YGR207C	0.09300000000000001	0.10400000000000001	-0.012	0.122
YGR208W	0.043	0.187	0.0	0.115
YGR209C	0.032	0.142	0.053	-0.027000000000000003
YGR210C	0.065	0.152	-0.036000000000000004	0.142
YGR212W	0.121	0.22899999999999998	0.065	0.102
YGR213C	0.133	0.213	0.021	0.011000000000000001
YGR214W	0.679	1.092	0.284	0.355
YGR217W	0.09300000000000001	0.1	0.055	0.161
YGR219W	0.272	0.768		-0.02
YGR220C	0.261	0.5479999999999999	0.369	0.053
YGR221C	0.046	0.09699999999999999	0.001	-0.059000000000000004
YGR222W	0.28300000000000003	0.179	0.23800000000000002	0.083
YGR223C	-0.306	-0.265	-0.035	-0.183
YGR224W	0.05	0.042	0.035	-0.008
YGR225W	0.092	0.064	-0.051	0.11699999999999999
YGR226C	0.11199999999999999	0.126	-0.006999999999999999	0.075
YGR227W	0.141	0.038	0.033	0.068
YGR228W	-0.048	-0.196	-0.147	-0.122
YGR229C	-0.22	-0.419	-0.249	-0.298
YGR230W	0.08199999999999999	0.051	0.013000000000000001	0.062
YGR231C	0.13	0.303	0.065	-0.012
YGR232W	0.038	0.053	0.017	0.08
YGR233C	0.052000000000000005	0.122	0.205	0.08800000000000001
YGR234W	0.051	0.146	0.028999999999999998	0.087
YGR235C	0.006	0.069	-0.008	0.009000000000000001
YGR236C	0.026000000000000002	0.036000000000000004	0.142	0.063
YGR237C	-0.193	-0.257	0.013999999999999999	-0.091
YGR238C	0.044000000000000004	0.079	-0.008	0.08199999999999999
YGR239C	0.013999999999999999	0.005	0.061	0.044000000000000004
YGR240C	0.551	0.205		0.247
YGR241C	0.027000000000000003	0.057999999999999996	0.006	0.07400000000000001
YGR242W	0.033	0.038	0.009000000000000001	0.086
YGR243W	0.036000000000000004	0.051	0.031	0.10300000000000001
YGR244C	0.028999999999999998	-0.013999999999999999	-0.011000000000000001	0.064
YGR247W	0.025	0.055	0.03	0.09699999999999999
YGR248W	-0.023	-0.055999999999999994	0.08199999999999999	-0.02
YGR249W	0.027999999999999997	0.031	0.011000000000000001	0.08900000000000001
YGR250C	0.04	-0.062	0.11	0.063
YGR252W	0.026000000000000002	0.525	0.049	0.040999999999999995
YGR254W	0.037000000000000005	0.042	0.037000000000000005	0.147
YGR255C	-0.002	0.07		0.18100000000000002
YGR256W	0.013000000000000001	0.054000000000000006	0.044000000000000004	0.109
YGR257C	-0.418			-0.174
YGR258C	-1.979	-2.7460000000000004	-1.15	-1.7530000000000001
YGR259C	0.02	0.0	-0.095	0.125
YGR260W	-0.055999999999999994	-0.015	-0.071	0.095
YGR261C	0.055999999999999994	-0.379	0.175	0.064
YGR263C	0.065	0.126	-0.441	0.165
YGR266W	0.062	0.068	0.121	0.171
YGR268C	-0.07200000000000001	-0.042	0.055999999999999994	0.102
YGR269W	0.031	0.128	0.106	0.179
YGR270W	0.152	0.156	0.264	0.253
YGR271W	-0.003	0.09300000000000001	-0.02	0.151
YGR273C	0.023	0.037000000000000005	0.011000000000000001	0.215
YGR275W	0.019	0.013999999999999999	0.08900000000000001	0.203
YGR276C	0.028999999999999998	0.055999999999999994	0.094	0.177
YGR279C	0.027999999999999997	0.141	0.055	0.217
YGR281W	0.031	0.098	0.05	0.23399999999999999
YGR282C	-0.071	-0.078	0.126	0.10099999999999999
YGR283C	0.305	-0.07400000000000001	0.126	0.281
YGR284C	-0.040999999999999995	0.031	0.006	0.105
YGR286C	-0.006999999999999999	0.098	-0.019	0.155
YGR287C	0.037000000000000005	0.08	0.071	0.149
YGR288W	-0.01	0.106	0.08800000000000001	0.156
YGR289C	-0.382	-0.373	0.027000000000000003	0.044000000000000004
YGR290W	-0.008	0.195	-0.043	0.165
YGR291C	-0.003	0.134	0.027000000000000003	0.13699999999999998
YGR292W	0.035	0.11800000000000001	0.034	0.187
YGR295C	0.084	0.131	0.032	0.187
YHL002W	-0.022000000000000002	0.01	-0.034	0.006
YHL003C	0.024	0.054000000000000006	0.016	-0.095
YHL005C	-0.527	-0.401	0.23600000000000002	-0.516
YHL006C	-1.06	-1.1440000000000001	-0.06	-0.9359999999999999
YHL007C	0.147	0.086	-0.05	0.016
YHL008C	0.066	-0.025	-0.026000000000000002	-0.113
YHL009C	-0.59	-1.598	-0.066	-0.311
YHL010C	-0.075	0.07200000000000001	-0.001	-0.028999999999999998
YHL011C	0.893			0.44299999999999995
YHL012W	-0.146	-0.193	-0.049	-0.28800000000000003
YHL013C	0.08800000000000001	0.249	0.018000000000000002	-0.07
YHL014C	0.055999999999999994	-0.034	-0.019	-0.08
YHL016C	-0.017	0.039	-0.012	-0.195
YHL017W	0.01	0.076	-0.057999999999999996	-0.092
YHL019C	-0.03	0.049	-0.109	-0.284
YHL020C	0.287	0.191	0.055	-0.059000000000000004
YHL021C	-0.127	-0.048	-0.046	-0.266
YHL022C	0.091	0.139	-0.076	-0.13
YHL023C	0.115	0.076	-0.055999999999999994	-0.205
YHL024W	-0.003	-0.022000000000000002	0.08199999999999999	-0.17
YHL026C	0.025	0.075	0.031	-0.17
YHL027W	0.188	0.518	-0.039	-0.305
YHL028W	0.069	0.049	-0.062	-0.179
YHL029C	0.073	0.38299999999999995	-0.06	-0.196
YHL030W	0.037000000000000005	0.035	0.051	-0.225
YHL031C	-0.7240000000000001			-0.91
YHL032C	0.019	0.054000000000000006	0.005	-0.275
YHL033C	0.825	1.6880000000000002	0.198	0.23
YHL034C	0.201	0.254	0.16699999999999998	-0.044000000000000004
YHL035C	-0.005	0.111	-0.051	-0.17800000000000002
YHL036W	0.028999999999999998	0.034	-0.006	-0.166
YHL037C	-0.02	-0.048	0.004	-0.16399999999999998
YHL038C	-0.013000000000000001	0.105	0.091	-0.14300000000000002
YHL039W	-0.03	-0.01	-0.003	-0.078
YHL040C	0.026000000000000002	-0.027999999999999997	0.006	-0.153
YHL041W	-0.034	-0.055999999999999994	0.096	-0.23199999999999998
YHL042W	-0.081	-0.133	0.038	-0.157
YHL043W	-0.034	-0.040999999999999995	-0.057999999999999996	-0.13
YHL044W	-0.455	-0.943	-0.126	-0.363
YHL045W	0.032	0.016	-0.084	-0.11599999999999999
YHL046C	-0.069	-0.075	-0.022000000000000002	-0.155
YHL047C	-0.086	-0.10300000000000001	-0.045	-0.21100000000000002
YHR001W-A	0.006999999999999999	0.018000000000000002	0.002	-0.081
YHR003C	0.006999999999999999	0.039	0.102	0.083
YHR004C	0.105	0.161	0.048	0.195
YHR006W	-0.016	-0.016	-0.028999999999999998	0.005
YHR009C	-0.048	0.114	-0.033	-0.024
YHR012W	0.001	-0.10400000000000001	0.025	-0.10800000000000001
YHR013C	-0.221	-0.517	0.135	-0.275
YHR014W	-0.017	0.11199999999999999	0.055	-0.168
YHR015W	-0.027000000000000003	0.013999999999999999	0.013000000000000001	-0.17800000000000002
YHR016C	0.01	0.08	-0.023	-0.09
YHR017W	-0.044000000000000004	0.011000000000000001	-0.03	-0.142
YHR018C	-0.07	-0.013999999999999999	-0.015	-0.163
YHR021W-A	0.077	0.09	-0.065	0.166
YHR022C	-0.001	-0.139	-0.024	-0.136
YHR025W	-0.948	-0.97	-0.511	-0.494
YHR028C	0.022000000000000002	0.0	-0.02	-0.1
YHR029C	-0.133	-0.23199999999999998	0.08	-0.267
YHR030C	-0.818	-1.327	-0.311	-0.7120000000000001
YHR031C	-0.623	-0.525		-0.5429999999999999
YHR032W	-0.02	-0.047	-0.08199999999999999	-0.099
YHR033W	-0.009000000000000001	-0.063	-0.044000000000000004	-0.18
YHR034C	1.022	1.746		0.506
YHR035W	-0.022000000000000002	-0.054000000000000006	0.001	-0.13
YHR037W	0.037000000000000005	-0.05	0.055	-0.24
YHR039C	-0.10400000000000001	0.16699999999999998	-0.122	-0.228
YHR041C	-0.14400000000000002	-0.465		-0.373
YHR043C	-0.07	-0.039	0.08800000000000001	-0.179
YHR044C	-0.02	-0.059000000000000004	-0.040999999999999995	-0.14
YHR045W	0.008	-0.134	-0.012	-0.135
YHR046C				
YHR047C				
YHR048W				
YHR049C-A				
YHR049W	-0.045	0.03	-0.042	-0.040999999999999995
YHR051W				
YHR057C	-0.017	-0.02	-0.002	-0.046
YHR061C	-0.032	-0.12300000000000001	0.028999999999999998	-0.053
YHR067W				
YHR073W				
YHR075C	-0.064	-0.032	0.0	-0.031
YHR076W				
YHR077C	0.389	0.589	-0.021	0.04
YHR078W				
YHR079C				
YHR079C-A	0.062	0.13699999999999998	0.135	0.18100000000000002
YHR080C				
YHR082C	-0.11199999999999999	-0.061	0.001	-0.063
YHR086W	0.015	0.012	-0.006	-0.013000000000000001
YHR087W	0.043	-0.011000000000000001	0.037000000000000005	0.012
YHR092C				
YHR093W	0.0	0.031	-0.064	0.039
YHR094C	0.03	-0.033	0.004	-0.013000000000000001
YHR095W	0.001	0.016	0.10300000000000001	-0.052000000000000005
YHR096C	-0.032	-0.002	0.035	-0.046
YHR097C	0.019	0.025	0.028999999999999998	-0.036000000000000004
YHR100C	-0.034			-0.052000000000000005
YHR103W	-0.069	0.08900000000000001	-0.031	-0.18100000000000002
YHR104W	-0.122	-0.284	-0.099	-0.184
YHR105W	-0.065	-0.185	-0.085	-0.10300000000000001
YHR106W	0.003	-0.018000000000000002	-0.048	-0.01
YHR108W	-0.036000000000000004	-0.151	0.099	-0.08900000000000001
YHR109W	-0.04	0.01	-0.021	-0.062
YHR110W	-0.035	-0.006999999999999999	-0.028999999999999998	-0.006999999999999999
YHR111W	0.7120000000000001	0.983	0.21899999999999997	0.332
YHR112C	-0.071	-0.05	-0.023	-0.012
YHR113W	-0.006999999999999999	0.036000000000000004	-0.009000000000000001	0.006
YHR114W	-0.034	-0.047	0.0	0.019
YHR115C	-0.034	-0.043	-0.012	-0.03
YHR116W	0.009000000000000001	0.066	0.045	0.011000000000000001
YHR117W	-0.004	0.018000000000000002	-0.016	-0.006
YHR121W	0.067	0.085	-0.087	0.053
YHR123W	-0.068	-0.035	-0.024	-0.049
YHR124W	0.006	0.053	-0.03	-0.019
YHR125W	-0.035	0.019	-0.031	0.013999999999999999
YHR126C	-0.052000000000000005	-0.028999999999999998	0.017	0.002
YHR127W	-0.036000000000000004	0.024	0.023	0.099
YHR129C	-0.6459999999999999	-1.495	-0.305	-0.33799999999999997
YHR130C	-0.027000000000000003	0.036000000000000004	-0.036000000000000004	0.034
YHR131C	-0.003	0.08	-0.036000000000000004	0.141
YHR132C	0.023	-0.061	-0.006999999999999999	0.027999999999999997
YHR132W-A	0.02	-0.052000000000000005	0.06	0.225
YHR133C	-0.027999999999999997	-0.018000000000000002	0.04	-0.064
YHR134W	-0.816	-0.892	0.063	-0.62
YHR135C	-0.196	-0.136	-0.022000000000000002	-0.18600000000000003
YHR136C	0.033	-0.023	-0.006999999999999999	-0.013000000000000001
YHR137W	-0.009000000000000001	0.015	0.149	-0.07
YHR138C	0.02	0.054000000000000006	0.002	-0.016
YHR139C	0.032	0.021	0.042	-0.009000000000000001
YHR139C-A	0.045	-0.011000000000000001	-0.05	0.031
YHR140W	0.059000000000000004	-0.016	-0.001	-0.03
YHR142W	-0.07	0.001	0.12300000000000001	-0.073
YHR143W	-0.022000000000000002	0.099	0.133	-0.016
YHR146W	0.083	0.102	0.057	0.085
YHR150W	0.008	-0.015	-0.042	0.019
YHR151C	-0.07	-0.051	0.068	-0.03
YHR152W	-0.142	-0.111	-0.006999999999999999	-0.086
YHR153C	-0.009000000000000001	-0.008	-0.048	-0.015
YHR154W	-0.364			-0.307
YHR155W	0.10099999999999999	0.22	-0.002	0.066
YHR156C	0.036000000000000004	-0.051	-0.001	0.025
YHR157W	0.013999999999999999	-0.017	-0.017	0.001
YHR158C	-0.054000000000000006	0.147	-0.024	0.065
YHR159W	-0.08199999999999999	0.091	-0.026000000000000002	-0.05
YHR160C	-0.008	-0.004	-0.006	-0.02
YHR161C	-0.006	0.071	0.053	0.047
YHR162W	-0.07400000000000001	-0.09699999999999999	0.115	0.027999999999999997
YHR163W	-0.045	-0.073	0.094	-0.015
YHR167W	0.026000000000000002	0.026000000000000002		0.057
YHR171W	0.012	0.047	0.037000000000000005	-0.006999999999999999
YHR176W	0.027000000000000003	0.054000000000000006	-0.026000000000000002	0.043
YHR177W	0.009000000000000001	-0.031	0.043	0.017
YHR178W	0.21899999999999997	0.026000000000000002		0.075
YHR179W	-0.098	-0.073	-0.092	-0.1
YHR180W	0.027999999999999997	0.001	0.03	0.114
YHR181W	-0.175	-0.467	-0.07	-0.035
YHR182W	0.012	0.011000000000000001	0.10400000000000001	-0.01
YHR184W	0.011000000000000001	-0.003	0.08800000000000001	0.047
YHR185C	-0.016	-0.036000000000000004	0.028999999999999998	0.11699999999999999
YHR189W	0.065	0.09300000000000001	0.217	-0.107
YHR193C	-0.146	-0.254	-0.11199999999999999	-0.136
YHR195W	-0.027000000000000003	-0.055999999999999994	0.027999999999999997	-0.07400000000000001
YHR198C	-0.016	-0.02	0.11599999999999999	0.013000000000000001
YHR199C	0.026000000000000002	-0.017	-0.004	0.026000000000000002
YHR200W	-0.11199999999999999	0.16	-0.192	-0.21100000000000002
YHR202W	-0.008	-0.073	-0.017	0.001
YHR203C	0.858			0.332
YHR204W	-0.13	0.075	-0.047	-0.073
YHR206W	-0.046	-0.466	-0.018000000000000002	-0.015
YHR207C	-0.163	0.107	-0.07400000000000001	-0.077
YHR209W	0.021	0.068	-0.02	0.048
YHR210C	0.023	0.10800000000000001	0.064	0.024
YIL001W	-0.138	-0.013999999999999999	0.01	-0.155
YIL002C	-0.035	-0.213	0.037000000000000005	-0.06
YIL005W	-0.883	-0.892	-0.006999999999999999	-0.599
YIL006W	-0.159	-0.076	-0.004	-0.184
YIL007C	-0.011000000000000001	0.001	-0.048	0.042
YIL009C-A	-0.276			-0.09699999999999999
YIL009W	-0.042	-0.002	-0.098	-0.053
YIL010W	-0.02	0.028999999999999998	-0.049	-0.042
YIL011W	0.0	0.113	-0.044000000000000004	-0.064
YIL012W	-0.009000000000000001	0.019	0.008	-0.121
YIL013C	-0.008	0.017	-0.111	-0.052000000000000005
YIL014C-A	-0.043	-0.068	-0.095	-0.111
YIL014W	-0.11699999999999999	-0.134	0.02	-0.078
YIL015W	-0.165	-0.084	-0.053	-0.152
YIL016W	-0.131	-0.11800000000000001	-0.034	-0.19899999999999998
YIL017C	0.075	0.133	0.066	0.052000000000000005
YIL018W	0.121	0.204	0.127	0.09699999999999999
YIL020C	0.08199999999999999	0.067	0.018000000000000002	0.018000000000000002
YIL023C	0.08800000000000001	0.049	0.038	-0.057999999999999996
YIL024C	0.032	0.064	-0.011000000000000001	-0.016
YIL025C	0.003	-0.07400000000000001	-0.013999999999999999	-0.08
YIL027C	-0.113	-0.21100000000000002		-0.09300000000000001
YIL028W	-0.18	0.068	0.077	-0.095
YIL029C	-0.36200000000000004	0.057	-0.12	-0.198
YIL030C	0.184	0.363	0.04	0.272
YIL032C	0.085	0.19899999999999998	-0.033	-0.016
YIL035C	-0.344	-0.384	-0.048	-0.42700000000000005
YIL036W	-0.213	0.125	0.049	-0.34700000000000003
YIL037C	0.111	0.128		0.073
YIL038C	0.406	0.613	0.06	0.096
YIL039W	0.141	0.626	-0.138	-0.086
YIL041W	-0.43200000000000005	0.001		-0.363
YIL042C	-0.031	-0.057	-0.076	0.033
YIL043C	0.065	0.139	-0.035	-0.07
YIL044C	-0.055999999999999994	0.040999999999999995	0.040999999999999995	-0.141
YIL045W	0.146	0.159	-0.057999999999999996	0.018000000000000002
YIL047C	0.039	0.08800000000000001	-0.10800000000000001	0.006999999999999999
YIL050W	-0.11699999999999999	-0.021	-0.078	-0.061
YIL052C	0.149	0.297	0.063	0.083
YIL053W	-0.159	0.265	0.023	-0.039
YIL054W	-0.02	0.01	-0.12300000000000001	0.001
YIL055C	0.008	0.10800000000000001	-0.11199999999999999	-0.04
YIL056W	-0.039	0.034	-0.038	-0.027999999999999997
YIL057C	0.05	0.174	-0.053	-0.032
YIL058W	0.022000000000000002	0.079	0.039	0.20800000000000002
YIL059C	-0.037000000000000005	0.065	-0.013000000000000001	-0.052000000000000005
YIL060W	-0.046	0.091	-0.04	-0.08900000000000001
YIL064W	-0.126	0.013000000000000001	0.049	-0.18899999999999997
YIL065C	-0.37799999999999995	0.21600000000000003	-0.114	-0.295
YIL066C	0.02	0.08199999999999999	-0.157	-0.085
YIL067C	0.151	0.195	-0.07200000000000001	0.0
YIL069C	0.084	0.319	-0.009000000000000001	-0.006999999999999999
YIL070C	-0.044000000000000004	0.057	0.024	-0.147
YIL071C	0.008	0.048	-0.055999999999999994	-0.06
YIL072W	-0.005	-0.133	0.067	-0.075
YIL073C	-0.264	-0.14	-0.004	-0.18899999999999997
YIL074C	-0.044000000000000004	-0.061	-0.09	-0.042
YIL076W	-0.207	0.004	-0.012	-0.23199999999999998
YIL077C	-0.38799999999999996	-0.017	-0.02	-0.341
YIL079C	0.115	-0.003	0.124	0.028999999999999998
YIL084C	0.013000000000000001	0.253	0.004	0.081
YIL085C	-0.052000000000000005	-0.027000000000000003	-0.04	-0.009000000000000001
YIL086C	0.01	-0.057999999999999996	-0.005	-0.035
YIL087C	-0.179	0.005	0.031	-0.067
YIL088C	-0.069	-0.033	0.016	-0.04
YIL089W	-0.040999999999999995	0.032	0.027000000000000003	0.013000000000000001
YIL090W	-0.091	0.096	-0.027000000000000003	-0.057999999999999996
YIL092W	-0.0865	0.088	-0.008499999999999997	0.042
YIL094C	0.021	0.054000000000000006	-0.02	-0.015
YIL095W	-0.168	-0.07	0.033	-0.08800000000000001
YIL096C	0.113	0.17600000000000002	-0.025	0.004
YIL097W	-0.04	0.32		-0.15
YIL098C	-0.285	0.363	0.012	-0.31
YIL099W	0.027999999999999997	-0.03	0.024	-0.049
YIL100W	-0.013999999999999999	-0.059000000000000004	-0.046	-0.179
YIL101C	0.048	0.077	-0.08199999999999999	-0.008
YIL102C	-0.023	-0.013000000000000001	0.027000000000000003	-0.07200000000000001
YIL103W	0.22899999999999998	0.588	0.141	-0.086
YIL105C	-0.078	0.13	-0.068	-0.066
YIL107C	-0.063	0.028999999999999998	-0.14400000000000002	-0.17
YIL108W	-0.02	-0.414	-0.063	-0.092
YIL110W	0.217	1.4769999999999999		0.158
YIL111W	0.087	0.114	-0.031	-0.044000000000000004
YIL112W	0.222	-0.068	-0.001	-0.018000000000000002
YIL113W	-0.01	-0.002	-0.034	-0.06
YIL114C	0.001	-0.012	0.013000000000000001	-0.086
YIL116W	-0.053	0.02	-0.018000000000000002	-0.16899999999999998
YIL117C	-0.040999999999999995	-0.066	0.047	-0.129
YIL119C	0.03	0.022000000000000002	-0.033	-0.040999999999999995
YIL120W	0.002	-0.05	0.013000000000000001	-0.066
YIL121W	0.10300000000000001	0.17	0.013999999999999999	-0.031
YIL123W	0.051	0.32	0.10300000000000001	-0.013000000000000001
YIL124W	0.098	0.24100000000000002	0.025	-0.111
YIL125W	0.102	0.374	0.053	0.025
YIL130W	-0.012	0.039	0.084	0.017
YIL131C	-0.10800000000000001	-0.12	-0.026000000000000002	0.004
YIL132C	-1.281	-1.402	-0.13699999999999998	-1.196
YIL133C	0.534	1.1340000000000001		0.302
YIL135C	0.198	0.221	0.009000000000000001	0.08800000000000001
YIL136W	0.016	0.077	-0.059000000000000004	-0.069
YIL137C	0.083	0.17800000000000002	0.015	0.006999999999999999
YIL138C	-0.016	0.153	-0.009000000000000001	0.044000000000000004
YIL139C	-1.4180000000000001	-1.275	-0.177	-1.215
YIL140W	0.006999999999999999	-0.021	0.012	-0.053
YIL141W	-0.105	-0.001	-0.034	-0.057999999999999996
YIL145C	0.031	0.004	-0.08800000000000001	-0.08199999999999999
YIL146C	-0.079	0.0	-0.064	-0.1
YIL148W	0.157	0.19699999999999998	0.113	-0.004
YIL149C	-0.013999999999999999	-0.14300000000000002	-0.021	-0.045
YIL152W	-0.419	-0.583	-0.012	-0.301
YIL153W	-0.742	-0.972	-0.053	-0.488
YIL154C	-1.541	-1.996	-0.079	-1.3840000000000001
YIL155C	-0.021	-0.015	0.024	-0.053
YIL156W	-0.653	-0.147	0.063	-0.628
YIL157C	-0.035	0.129	0.091	-0.032
YIL158W	-0.127	-0.018000000000000002	0.022000000000000002	-0.071
YIL159W	0.01	0.017	0.052000000000000005	-0.044000000000000004
YIL160C	-0.057999999999999996	0.07400000000000001	-0.039	-0.155
YIL161W	0.008	0.121	-0.055	-0.122
YIL162W	-0.04	0.040999999999999995	0.061	-0.08199999999999999
YIL163C	-0.11199999999999999	0.111	0.027999999999999997	-0.045
YIL164C	-0.034	-0.035	-0.109	-0.098
YIL165C	0.027999999999999997	0.125	-0.191	-0.073
YIL166C	-0.096	-0.018000000000000002	-0.313	-0.044000000000000004
YIL173W	0.004	0.06	0.009000000000000001	0.021
YIR001C	-0.11	-0.184	-0.021	-0.124
YIR002C	-1.055	-0.892	-0.125	-0.977
YIR003W	0.026000000000000002	0.009000000000000001	0.105	-0.028999999999999998
YIR004W	0.083	0.145	0.147	-0.002
YIR005W	0.9620000000000001	1.264		0.5479999999999999
YIR007W	-0.015	0.019	-0.066	-0.085
YIR009W	0.43700000000000006	0.687		0.17800000000000002
YIR013C	0.034	0.046	0.047	0.017
YIR014W	-0.009000000000000001	0.008	0.061	-0.069
YIR016W	0.017	-0.021	0.006999999999999999	-0.002
YIR017C	0.064	0.069	0.031	0.16
YIR018W	0.1	0.134	-0.032	0.16699999999999998
