orf	hap a | growth (spot assay) | nigericin [0.15-0.5 mg/l] | Jakubkova M~Tomaska L, 2016	hap a | growth (spot assay) | valinomycin [0.5-15 mg/l] | Jakubkova M~Tomaska L, 2016
YJR151W-A	0.10799271867566909	0.0682218961797901
YJR152W	0.10799271867566909	0.0682218961797901
YJR153W	0.10799271867566909	0.0682218961797901
YJR154W	0.10799271867566909	0.0682218961797901
YKL001C	0.10799271867566909	0.0682218961797901
YKL002W	0.10799271867566909	0.0682218961797901
YKL003C	0.10799271867566909	0.0682218961797901
YKL005C	0.10799271867566909	0.0682218961797901
YKL006W	0.10799271867566909	0.0682218961797901
YKL007W	0.10799271867566909	0.0682218961797901
YKL008C	0.10799271867566909	0.0682218961797901
YKL009W	0.10799271867566909	6.82218961797904
YKL010C	0.10799271867566909	0.0682218961797901
YKL011C	0.10799271867566909	0.0682218961797901
YKL015W	0.10799271867566909	0.0682218961797901
YKL016C	0.10799271867566909	0.0682218961797901
YKL017C	0.10799271867566909	0.0682218961797901
YKL018C-A	0.10799271867566909	0.0682218961797901
YKL020C	0.10799271867566909	0.0682218961797901
YKL023W	0.10799271867566909	6.82218961797904
YKL025C	0.10799271867566909	0.0682218961797901
YKL026C	0.10799271867566909	0.0682218961797901
YKL027W	0.10799271867566909	0.0682218961797901
YKL029C	0.10799271867566909	0.0682218961797901
YKL030W	0.10799271867566909	0.0682218961797901
YKL031W	0.10799271867566909	0.0682218961797901
YKL032C	0.10799271867566909	0.0682218961797901
YKL033W-A	0.10799271867566909	0.0682218961797901
YKL034W	0.10799271867566909	0.0682218961797901
YKL037W	0.10799271867566909	0.0682218961797901
YKL038W	0.10799271867566909	0.0682218961797901
YKL039W	0.10799271867566909	0.0682218961797901
YKL040C	0.10799271867566909	0.0682218961797901
YKL041W	0.10799271867566909	0.0682218961797901
YKL043W	0.10799271867566909	0.0682218961797901
YKL044W	0.10799271867566909	0.0682218961797901
YKL046C	0.10799271867566909	0.0682218961797901
YKL047W	0.10799271867566909	0.0682218961797901
YKL048C	0.10799271867566909	0.0682218961797901
YKL050C	0.10799271867566909	0.0682218961797901
YKL051W	0.10799271867566909	0.0682218961797901
YKL053C-A	0.10799271867566909	-6.685745825619461
YKL053W	0.10799271867566909	0.0682218961797901
YKL054C	0.10799271867566909	0.0682218961797901
YKL055C	0.10799271867566909	0.0682218961797901
YKL056C	0.10799271867566909	0.0682218961797901
YKL057C	0.10799271867566909	0.0682218961797901
YKL061W	0.10799271867566909	0.0682218961797901
YKL062W	0.10799271867566909	0.0682218961797901
YKL063C	0.10799271867566909	0.0682218961797901
YKL064W	0.10799271867566909	0.0682218961797901
YKL065C	0.10799271867566909	0.0682218961797901
YKL066W	0.10799271867566909	0.0682218961797901
YKL067W	0.10799271867566909	0.0682218961797901
YKL068W	0.10799271867566909	0.0682218961797901
YKL068W-A	0.10799271867566909	0.0682218961797901
YKL069W	0.10799271867566909	0.0682218961797901
YKL070W	0.10799271867566909	0.0682218961797901
YKL071W	0.10799271867566909	0.0682218961797901
YKL072W	0.10799271867566909	0.0682218961797901
YKL073W	0.10799271867566909	6.82218961797904
YKL074C	0.10799271867566909	0.0682218961797901
YKL075C	0.10799271867566909	0.0682218961797901
YKL076C	0.10799271867566909	0.0682218961797901
YKL077W	0.10799271867566909	0.0682218961797901
YKL079W	0.10799271867566909	0.0682218961797901
YKL080W	0.10799271867566909	0.0682218961797901
YKL081W	0.10799271867566909	0.0682218961797901
YKL084W	0.10799271867566909	0.0682218961797901
YKL085W	0.10799271867566909	0.0682218961797901
YKL086W	0.10799271867566909	0.0682218961797901
YKL087C	0.10799271867566909	0.0682218961797901
YKL090W	0.10799271867566909	0.0682218961797901
YKL091C	0.10799271867566909	0.0682218961797901
YKL092C	0.10799271867566909	0.0682218961797901
YKL093W	0.10799271867566909	0.0682218961797901
YKL094W	0.10799271867566909	0.0682218961797901
YKL096C-B	0.10799271867566909	0.0682218961797901
YKL096W	0.10799271867566909	0.0682218961797901
YKL096W-A	0.10799271867566909	0.0682218961797901
YKL097C	0.10799271867566909	0.0682218961797901
YKL098W	10.799271867566956	6.82218961797904
YKL100C	0.10799271867566909	0.0682218961797901
YKL101W	0.10799271867566909	0.0682218961797901
YKL102C	0.10799271867566909	0.0682218961797901
YKL103C	0.10799271867566909	0.0682218961797901
YKL105C	0.10799271867566909	0.0682218961797901
YKL106C-A	0.10799271867566909	0.0682218961797901
YKL106W	0.10799271867566909	0.0682218961797901
YKL107W	0.10799271867566909	0.0682218961797901
YKL109W	0.10799271867566909	0.0682218961797901
YKL110C	0.10799271867566909	0.0682218961797901
YKL113C	0.10799271867566909	0.0682218961797901
YKL114C	0.10799271867566909	0.0682218961797901
YKL115C	0.10799271867566909	0.0682218961797901
YKL116C	0.10799271867566909	0.0682218961797901
YKL117W	0.10799271867566909	0.0682218961797901
YKL118W	0.10799271867566909	0.0682218961797901
YKL119C	0.10799271867566909	0.0682218961797901
YKL120W	0.10799271867566909	0.0682218961797901
YKL121W	0.10799271867566909	0.0682218961797901
YKL123W	0.10799271867566909	0.0682218961797901
YKL124W	0.10799271867566909	0.0682218961797901
YKL126W	0.10799271867566909	0.0682218961797901
YKL127W	0.10799271867566909	0.0682218961797901
YKL128C	0.10799271867566909	0.0682218961797901
YKL129C	0.10799271867566909	0.0682218961797901
YKL130C	0.10799271867566909	0.0682218961797901
YKL131W	0.10799271867566909	0.0682218961797901
YKL132C	0.10799271867566909	0.0682218961797901
YKL133C	0.10799271867566909	0.0682218961797901
YKL134C	0.10799271867566909	0.0682218961797901
YKL135C	0.10799271867566909	0.0682218961797901
YKL136W	0.10799271867566909	0.0682218961797901
YKL137W	0.10799271867566909	0.0682218961797901
YKL138C	0.10799271867566909	0.0682218961797901
YKL139W	0.10799271867566909	0.0682218961797901
YKL140W	0.10799271867566909	0.0682218961797901
YKL142W	0.10799271867566909	0.0682218961797901
YKL143W	0.10799271867566909	0.0682218961797901
YKL146W	0.10799271867566909	0.0682218961797901
YKL147C	0.10799271867566909	0.0682218961797901
YKL148C	0.10799271867566909	0.0682218961797901
YKL149C	0.10799271867566909	0.0682218961797901
YKL150W	0.10799271867566909	0.0682218961797901
YKL151C	0.10799271867566909	0.0682218961797901
YKL155C	0.10799271867566909	0.0682218961797901
YKL156W	0.10799271867566909	0.0682218961797901
YKL157W	0.10799271867566909	0.0682218961797901
YKL159C	0.10799271867566909	0.0682218961797901
YKL160W	0.10799271867566909	0.0682218961797901
YKL161C	0.10799271867566909	0.0682218961797901
YKL162C	0.10799271867566909	0.0682218961797901
YKL162C-A	0.10799271867566909	0.0682218961797901
YKL163W	0.10799271867566909	0.0682218961797901
YKL164C	0.10799271867566909	0.0682218961797901
YKL166C	0.10799271867566909	0.0682218961797901
YKL167C	0.10799271867566909	0.0682218961797901
YKL168C	0.10799271867566909	0.0682218961797901
YKL169C	0.10799271867566909	0.0682218961797901
YKL170W	0.10799271867566909	0.0682218961797901
YKL171W	0.10799271867566909	0.0682218961797901
YKL174C	0.10799271867566909	0.0682218961797901
YKL175W	0.10799271867566909	0.0682218961797901
YKL176C	0.10799271867566909	0.0682218961797901
YKL177W	0.10799271867566909	0.0682218961797901
YKL178C	0.10799271867566909	0.0682218961797901
YKL179C	0.10799271867566909	0.0682218961797901
YKL181W	0.10799271867566909	0.0682218961797901
YKL183W	0.10799271867566909	0.0682218961797901
YKL184W	0.10799271867566909	0.0682218961797901
YKL185W	0.10799271867566909	0.0682218961797901
YKL187C	0.10799271867566909	0.0682218961797901
YKL188C	0.10799271867566909	0.0682218961797901
YKL190W	0.10799271867566909	0.0682218961797901
YKL191W	0.10799271867566909	0.0682218961797901
YKL194C	0.10799271867566909	0.0682218961797901
YKL197C	0.10799271867566909	0.0682218961797901
YKL198C	0.10799271867566909	0.0682218961797901
YKL201C	0.10799271867566909	0.0682218961797901
YKL202W	0.10799271867566909	0.0682218961797901
YKL204W	0.10799271867566909	0.0682218961797901
YKL205W	0.10799271867566909	0.0682218961797901
YKL206C	0.10799271867566909	0.0682218961797901
YKL207W	0.10799271867566909	0.0682218961797901
YKL208W	0.10799271867566909	0.0682218961797901
YKL211C	0.10799271867566909	0.0682218961797901
YKL212W	0.10799271867566909	0.0682218961797901
YKL213C	0.10799271867566909	0.0682218961797901
YKL214C	0.10799271867566909	0.0682218961797901
YKL215C	0.10799271867566909	0.0682218961797901
YKL216W	0.10799271867566909	0.0682218961797901
YKL217W	0.10799271867566909	0.0682218961797901
YKL218C	0.10799271867566909	0.0682218961797901
YKL220C	0.10799271867566909	0.0682218961797901
YKL221W	0.10799271867566909	0.0682218961797901
YKL222C	0.10799271867566909	0.0682218961797901
YKR001C	0.10799271867566909	0.0682218961797901
YKR003W	0.10799271867566909	0.0682218961797901
YKR004C	0.10799271867566909	0.0682218961797901
YKR005C	0.10799271867566909	0.0682218961797901
YKR006C	0.10799271867566909	0.0682218961797901
YKR007W	0.10799271867566909	0.0682218961797901
YKR009C	0.10799271867566909	0.0682218961797901
YKR010C	0.10799271867566909	0.0682218961797901
YKR011C	0.10799271867566909	0.0682218961797901
YKR012C	0.10799271867566909	0.0682218961797901
YKR013W	0.10799271867566909	0.0682218961797901
YKR014C	0.10799271867566909	0.0682218961797901
YKR015C	0.10799271867566909	0.0682218961797901
YKR016W	0.10799271867566909	0.0682218961797901
YKR017C	0.10799271867566909	0.0682218961797901
YKR018C	0.10799271867566909	0.0682218961797901
YKR019C	0.10799271867566909	0.0682218961797901
YKR020W	0.10799271867566909	0.0682218961797901
YKR021W	0.10799271867566909	0.0682218961797901
YKR023W	0.10799271867566909	0.0682218961797901
YKR024C	0.10799271867566909	6.82218961797904
YKR026C	0.10799271867566909	0.0682218961797901
YKR027W	0.10799271867566909	6.82218961797904
YKR028W	0.10799271867566909	0.0682218961797901
YKR029C	0.10799271867566909	0.0682218961797901
YKR030W	0.10799271867566909	0.0682218961797901
YKR031C	0.10799271867566909	0.0682218961797901
YKR032W	0.10799271867566909	0.0682218961797901
YKR033C	0.10799271867566909	0.0682218961797901
YKR034W	0.10799271867566909	0.0682218961797901
YKR035C	0.10799271867566909	0.0682218961797901
YKR035W-A	0.10799271867566909	0.0682218961797901
YKR036C	0.10799271867566909	0.0682218961797901
YKR039W	0.10799271867566909	0.0682218961797901
YKR040C	0.10799271867566909	0.0682218961797901
YKR041W	0.10799271867566909	0.0682218961797901
YKR042W	0.10799271867566909	0.0682218961797901
YKR043C	0.10799271867566909	0.0682218961797901
YKR044W	0.10799271867566909	0.0682218961797901
YKR045C	0.10799271867566909	0.0682218961797901
YKR046C	0.10799271867566909	0.0682218961797901
YKR047W	0.10799271867566909	0.0682218961797901
YKR048C	0.10799271867566909	0.0682218961797901
YKR049C	0.10799271867566909	0.0682218961797901
YKR050W	0.10799271867566909	0.0682218961797901
YKR051W	0.10799271867566909	0.0682218961797901
YKR052C	0.10799271867566909	0.0682218961797901
YKR053C	0.10799271867566909	0.0682218961797901
YKR054C	0.10799271867566909	0.0682218961797901
YKR055W	0.10799271867566909	0.0682218961797901
YKR056W	0.10799271867566909	0.0682218961797901
YKR057W	0.10799271867566909	0.0682218961797901
YKR058W	0.10799271867566909	0.0682218961797901
YKR059W	0.10799271867566909	0.0682218961797901
YKR060W	0.10799271867566909	0.0682218961797901
YKR061W	0.10799271867566909	0.0682218961797901
YKR064W	0.10799271867566909	0.0682218961797901
YKR065C	0.10799271867566909	0.0682218961797901
YKR066C	0.10799271867566909	0.0682218961797901
YKR067W	0.10799271867566909	0.0682218961797901
YKR069W	0.10799271867566909	0.0682218961797901
YKR070W	0.10799271867566909	0.0682218961797901
YKR072C	0.10799271867566909	0.0682218961797901
YKR073C	0.10799271867566909	0.0682218961797901
YKR074W	0.10799271867566909	0.0682218961797901
YKR075C	0.10799271867566909	0.0682218961797901
YKR076W	0.10799271867566909	0.0682218961797901
YKR077W	0.10799271867566909	0.0682218961797901
YKR078W	0.10799271867566909	0.0682218961797901
YKR080W	0.10799271867566909	0.0682218961797901
YKR082W	0.10799271867566909	0.0682218961797901
YKR084C	0.10799271867566909	0.0682218961797901
YKR085C	0.10799271867566909	0.0682218961797901
YKR087C	0.10799271867566909	0.0682218961797901
YKR088C	0.10799271867566909	0.0682218961797901
YKR089C	0.10799271867566909	0.0682218961797901
YKR090W	0.10799271867566909	0.0682218961797901
YKR091W	0.10799271867566909	0.0682218961797901
YKR092C	0.10799271867566909	0.0682218961797901
YKR093W	0.10799271867566909	0.0682218961797901
YKR094C	0.10799271867566909	0.0682218961797901
YKR095W	0.10799271867566909	0.0682218961797901
YKR096W	0.10799271867566909	0.0682218961797901
YKR097W	0.10799271867566909	0.0682218961797901
YKR098C	0.10799271867566909	0.0682218961797901
YKR099W	0.10799271867566909	0.0682218961797901
YKR100C	0.10799271867566909	0.0682218961797901
YKR101W	0.10799271867566909	0.0682218961797901
YKR102W	0.10799271867566909	0.0682218961797901
YKR103W	0.10799271867566909	0.0682218961797901
YKR104W	0.10799271867566909	0.0682218961797901
YKR105C	0.10799271867566909	0.0682218961797901
YKR106W	0.10799271867566909	0.0682218961797901
YLL001W	0.10799271867566909	0.0682218961797901
YLL002W	0.10799271867566909	0.0682218961797901
YLL005C	0.10799271867566909	0.0682218961797901
YLL006W	0.10799271867566909	0.0682218961797901
YLL006W-A	0.10799271867566909	0.0682218961797901
YLL007C	0.10799271867566909	0.0682218961797901
YLL009C	0.10799271867566909	0.0682218961797901
YLL010C	0.10799271867566909	6.82218961797904
YLL012W	0.10799271867566909	0.0682218961797901
YLL013C	0.10799271867566909	0.0682218961797901
YLL014W	0.10799271867566909	0.0682218961797901
YLL015W	0.10799271867566909	0.0682218961797901
YLL018C-A	0.10799271867566909	0.0682218961797901
YLL019C	0.10799271867566909	0.0682218961797901
YLL020C	0.10799271867566909	0.0682218961797901
YLL021W	0.10799271867566909	0.0682218961797901
YLL023C	0.10799271867566909	0.0682218961797901
YLL024C	0.10799271867566909	0.0682218961797901
YLL025W	0.10799271867566909	0.0682218961797901
YLL026W	0.10799271867566909	0.0682218961797901
YLL027W	0.10799271867566909	0.0682218961797901
YLL028W	0.10799271867566909	0.0682218961797901
YLL029W	0.10799271867566909	-6.685745825619461
YLL030C	0.10799271867566909	0.0682218961797901
YLL032C	0.10799271867566909	0.0682218961797901
YLL033W	0.10799271867566909	0.0682218961797901
YLL038C	0.10799271867566909	0.0682218961797901
YLL039C	0.10799271867566909	0.0682218961797901
YLL040C	0.10799271867566909	0.0682218961797901
YLL041C	0.10799271867566909	0.0682218961797901
YLL042C	0.10799271867566909	0.0682218961797901
YLL043W	0.10799271867566909	0.0682218961797901
YLL044W	0.10799271867566909	0.0682218961797901
YLL045C	0.10799271867566909	0.0682218961797901
YLL046C	0.10799271867566909	0.0682218961797901
YLL047W	0.10799271867566909	0.0682218961797901
YLL048C	0.10799271867566909	0.0682218961797901
YLL049W	0.10799271867566909	0.0682218961797901
YLL051C	0.10799271867566909	0.0682218961797901
YLL052C	0.10799271867566909	0.0682218961797901
YLL053C	0.10799271867566909	0.0682218961797901
YLL054C	0.10799271867566909	0.0682218961797901
YLL055W	0.10799271867566909	0.0682218961797901
YLL056C	0.10799271867566909	0.0682218961797901
YLL057C	0.10799271867566909	0.0682218961797901
YLL058W	0.10799271867566909	0.0682218961797901
YLL059C	0.10799271867566909	0.0682218961797901
YLL060C	0.10799271867566909	0.0682218961797901
YLL061W	0.10799271867566909	0.0682218961797901
YLL062C	0.10799271867566909	0.0682218961797901
YLL063C	0.10799271867566909	0.0682218961797901
YLR001C	0.10799271867566909	0.0682218961797901
YLR003C	0.10799271867566909	0.0682218961797901
YLR004C	0.10799271867566909	0.0682218961797901
YLR006C	0.10799271867566909	0.0682218961797901
YLR011W	0.10799271867566909	0.0682218961797901
YLR012C	0.10799271867566909	0.0682218961797901
YLR013W	0.10799271867566909	0.0682218961797901
YLR014C	0.10799271867566909	0.0682218961797901
YLR015W	0.10799271867566909	0.0682218961797901
YLR016C	0.10799271867566909	0.0682218961797901
YLR017W	0.10799271867566909	0.0682218961797901
YLR018C	0.10799271867566909	0.0682218961797901
YLR019W	0.10799271867566909	0.0682218961797901
YLR020C	0.10799271867566909	0.0682218961797901
YLR021W	0.10799271867566909	0.0682218961797901
YLR023C	0.10799271867566909	0.0682218961797901
YLR024C	0.10799271867566909	0.0682218961797901
YLR025W	0.10799271867566909	0.0682218961797901
YLR027C	0.10799271867566909	0.0682218961797901
YLR028C	0.10799271867566909	0.0682218961797901
YLR030W	0.10799271867566909	0.0682218961797901
YLR031W	0.10799271867566909	0.0682218961797901
YLR032W	0.10799271867566909	0.0682218961797901
YLR034C	0.10799271867566909	0.0682218961797901
YLR035C	0.10799271867566909	0.0682218961797901
YLR036C	0.10799271867566909	0.0682218961797901
YLR037C	0.10799271867566909	0.0682218961797901
YLR038C	0.10799271867566909	0.0682218961797901
YLR039C	0.10799271867566909	0.0682218961797901
YLR040C	0.10799271867566909	0.0682218961797901
YLR041W	0.10799271867566909	0.0682218961797901
YLR042C	0.10799271867566909	0.0682218961797901
YLR043C	0.10799271867566909	0.0682218961797901
YLR044C	0.10799271867566909	0.0682218961797901
YLR046C	0.10799271867566909	0.0682218961797901
YLR047C	0.10799271867566909	0.0682218961797901
YLR048W	0.10799271867566909	0.0682218961797901
YLR049C	0.10799271867566909	0.0682218961797901
YLR050C	0.10799271867566909	0.0682218961797901
YLR052W	0.10799271867566909	0.0682218961797901
YLR053C	0.10799271867566909	0.0682218961797901
YLR054C	0.10799271867566909	0.0682218961797901
YLR055C	0.10799271867566909	0.0682218961797901
YLR056W	-10.58328643021562	-6.685745825619461
YLR057W	0.10799271867566909	0.0682218961797901
YLR058C	0.10799271867566909	0.0682218961797901
YLR059C	0.10799271867566909	-6.685745825619461
YLR061W	0.10799271867566909	0.0682218961797901
YLR062C	0.10799271867566909	0.0682218961797901
YLR063W	0.10799271867566909	0.0682218961797901
YLR064W	0.10799271867566909	0.0682218961797901
YLR065C	0.10799271867566909	0.0682218961797901
YLR067C	0.10799271867566909	0.0682218961797901
YLR068W	0.10799271867566909	0.0682218961797901
YLR069C	0.10799271867566909	0.0682218961797901
YLR070C	0.10799271867566909	0.0682218961797901
YLR072W	0.10799271867566909	0.0682218961797901
YLR073C	0.10799271867566909	0.0682218961797901
YLR074C	0.10799271867566909	0.0682218961797901
YLR077W	0.10799271867566909	0.0682218961797901
YLR079W	0.10799271867566909	0.0682218961797901
YLR080W	0.10799271867566909	0.0682218961797901
YLR081W	0.10799271867566909	0.0682218961797901
YLR082C	0.10799271867566909	0.0682218961797901
YLR083C	0.10799271867566909	0.0682218961797901
YLR084C	0.10799271867566909	0.0682218961797901
YLR085C	0.10799271867566909	0.0682218961797901
YLR087C	0.10799271867566909	0.0682218961797901
YLR089C	0.10799271867566909	0.0682218961797901
YLR090W	0.10799271867566909	0.0682218961797901
YLR091W	0.10799271867566909	0.0682218961797901
YLR092W	0.10799271867566909	0.0682218961797901
YLR093C	0.10799271867566909	0.0682218961797901
YLR094C	0.10799271867566909	0.0682218961797901
YLR095C	0.10799271867566909	0.0682218961797901
YLR096W	0.10799271867566909	0.0682218961797901
YLR097C	0.10799271867566909	0.0682218961797901
YLR098C	0.10799271867566909	0.0682218961797901
YLR099C	0.10799271867566909	0.0682218961797901
YLR102C	0.10799271867566909	0.0682218961797901
YLR104W	0.10799271867566909	0.0682218961797901
YLR107W	0.10799271867566909	0.0682218961797901
YLR108C	0.10799271867566909	0.0682218961797901
YLR109W	0.10799271867566909	0.0682218961797901
YLR110C	0.10799271867566909	0.0682218961797901
YLR111W	0.10799271867566909	0.0682218961797901
YLR112W	0.10799271867566909	0.0682218961797901
YLR113W	0.10799271867566909	0.0682218961797901
YLR114C	0.10799271867566909	0.0682218961797901
YLR118C	0.10799271867566909	0.0682218961797901
YLR119W	0.10799271867566909	0.0682218961797901
YLR120C	0.10799271867566909	0.0682218961797901
YLR121C	0.10799271867566909	0.0682218961797901
YLR122C	0.10799271867566909	0.0682218961797901
YLR123C	0.10799271867566909	0.0682218961797901
YLR124W	0.10799271867566909	0.0682218961797901
YLR125W	0.10799271867566909	0.0682218961797901
YLR126C	0.10799271867566909	0.0682218961797901
YLR128W	0.10799271867566909	0.0682218961797901
YLR130C	0.10799271867566909	0.0682218961797901
YLR131C	0.10799271867566909	0.0682218961797901
YLR133W	0.10799271867566909	0.0682218961797901
YLR134W	0.10799271867566909	0.0682218961797901
YLR135W	0.10799271867566909	0.0682218961797901
YLR136C	0.10799271867566909	0.0682218961797901
YLR137W	0.10799271867566909	0.0682218961797901
YLR138W	0.10799271867566909	0.0682218961797901
YLR139C	0.10799271867566909	0.0682218961797901
YLR142W	0.10799271867566909	6.82218961797904
YLR143W	0.10799271867566909	0.0682218961797901
YLR144C	0.10799271867566909	0.0682218961797901
YLR146C	0.10799271867566909	0.0682218961797901
YLR148W	0.10799271867566909	-6.685745825619461
YLR149C	0.10799271867566909	0.0682218961797901
YLR150W	0.10799271867566909	0.0682218961797901
YLR151C	0.10799271867566909	6.82218961797904
YLR152C	0.10799271867566909	0.0682218961797901
YLR154C	0.10799271867566909	0.0682218961797901
YLR164W	0.10799271867566909	0.0682218961797901
YLR165C	0.10799271867566909	0.0682218961797901
YLR168C	0.10799271867566909	0.0682218961797901
YLR169W	0.10799271867566909	0.0682218961797901
YLR170C	0.10799271867566909	0.0682218961797901
YLR171W	0.10799271867566909	0.0682218961797901
YLR172C	0.10799271867566909	0.0682218961797901
YLR173W	0.10799271867566909	0.0682218961797901
YLR174W	0.10799271867566909	0.0682218961797901
YLR176C	0.10799271867566909	0.0682218961797901
YLR177W	0.10799271867566909	0.0682218961797901
YLR178C	0.10799271867566909	0.0682218961797901
YLR179C	0.10799271867566909	0.0682218961797901
YLR180W	0.10799271867566909	0.0682218961797901
YLR181C	0.10799271867566909	0.0682218961797901
YLR182W	0.10799271867566909	0.0682218961797901
YLR183C	0.10799271867566909	0.0682218961797901
YLR184W	0.10799271867566909	0.0682218961797901
YLR185W	0.10799271867566909	0.0682218961797901
YLR187W	0.10799271867566909	0.0682218961797901
YLR188W	0.10799271867566909	0.0682218961797901
YLR189C	0.10799271867566909	0.0682218961797901
YLR190W	0.10799271867566909	0.0682218961797901
YLR191W	0.10799271867566909	0.0682218961797901
YLR192C	0.10799271867566909	0.0682218961797901
YLR193C	0.10799271867566909	0.0682218961797901
YLR194C	0.10799271867566909	6.82218961797904
YLR199C	0.10799271867566909	0.0682218961797901
YLR200W	0.10799271867566909	0.0682218961797901
YLR201C	0.10799271867566909	0.0682218961797901
YLR202C	0.10799271867566909	0.0682218961797901
YLR203C	0.10799271867566909	0.0682218961797901
YLR204W	0.10799271867566909	0.0682218961797901
YLR205C	0.10799271867566909	0.0682218961797901
YLR206W	0.10799271867566909	0.0682218961797901
YLR207W	0.10799271867566909	0.0682218961797901
YLR209C	0.10799271867566909	0.0682218961797901
YLR210W	0.10799271867566909	0.0682218961797901
YLR211C	0.10799271867566909	0.0682218961797901
YLR213C	0.10799271867566909	0.0682218961797901
YLR214W	0.10799271867566909	0.0682218961797901
YLR216C	0.10799271867566909	0.0682218961797901
YLR217W	0.10799271867566909	0.0682218961797901
YLR218C	0.10799271867566909	0.0682218961797901
YLR219W	0.10799271867566909	0.0682218961797901
YLR220W	0.10799271867566909	0.0682218961797901
YLR221C	0.10799271867566909	0.0682218961797901
YLR224W	0.10799271867566909	0.0682218961797901
YLR225C	0.10799271867566909	0.0682218961797901
YLR226W	0.10799271867566909	0.0682218961797901
YLR227C	0.10799271867566909	0.0682218961797901
YLR228C	0.10799271867566909	6.82218961797904
YLR231C	0.10799271867566909	0.0682218961797901
YLR232W	0.10799271867566909	0.0682218961797901
YLR233C	0.10799271867566909	0.0682218961797901
YLR234W	0.10799271867566909	0.0682218961797901
YLR235C	0.10799271867566909	0.0682218961797901
YLR236C	0.10799271867566909	0.0682218961797901
YLR237W	0.10799271867566909	0.0682218961797901
YLR238W	0.10799271867566909	0.0682218961797901
YLR239C	0.10799271867566909	0.0682218961797901
YLR240W	0.10799271867566909	0.0682218961797901
YLR241W	0.10799271867566909	0.0682218961797901
YLR242C	0.10799271867566909	0.0682218961797901
YLR244C	0.10799271867566909	0.0682218961797901
YLR246W	0.10799271867566909	0.0682218961797901
YLR247C	0.10799271867566909	0.0682218961797901
YLR248W	0.10799271867566909	0.0682218961797901
YLR250W	0.10799271867566909	0.0682218961797901
YLR251W	0.10799271867566909	0.0682218961797901
YLR252W	0.10799271867566909	0.0682218961797901
YLR253W	0.10799271867566909	0.0682218961797901
YLR254C	0.10799271867566909	0.0682218961797901
YLR255C	0.10799271867566909	0.0682218961797901
YLR257W	0.10799271867566909	0.0682218961797901
YLR258W	0.10799271867566909	0.0682218961797901
YLR260W	0.10799271867566909	0.0682218961797901
YLR261C	0.10799271867566909	0.0682218961797901
YLR262C	0.10799271867566909	0.0682218961797901
YLR262C-A	0.10799271867566909	0.0682218961797901
YLR263W	0.10799271867566909	0.0682218961797901
YLR264C-A	0.10799271867566909	0.0682218961797901
YLR264W	0.10799271867566909	0.0682218961797901
YLR265C	0.10799271867566909	0.0682218961797901
YLR266C	0.10799271867566909	0.0682218961797901
YLR267W	0.10799271867566909	0.0682218961797901
YLR268W	0.10799271867566909	0.0682218961797901
YLR269C	0.10799271867566909	0.0682218961797901
YLR270W	0.10799271867566909	0.0682218961797901
YLR271W	0.10799271867566909	0.0682218961797901
YLR273C	0.10799271867566909	0.0682218961797901
YLR278C	0.10799271867566909	0.0682218961797901
YLR279W	0.10799271867566909	0.0682218961797901
YLR280C	0.10799271867566909	0.0682218961797901
YLR281C	0.10799271867566909	0.0682218961797901
YLR282C	0.10799271867566909	0.0682218961797901
YLR283W	0.10799271867566909	0.0682218961797901
YLR284C	0.10799271867566909	0.0682218961797901
YLR285C-A	0.10799271867566909	0.0682218961797901
YLR285W	0.10799271867566909	0.0682218961797901
YLR286C	0.10799271867566909	0.0682218961797901
YLR287C	0.10799271867566909	0.0682218961797901
YLR287C-A	0.10799271867566909	0.0682218961797901
YLR288C	0.10799271867566909	0.0682218961797901
YLR289W	0.10799271867566909	0.0682218961797901
YLR290C	0.10799271867566909	0.0682218961797901
YLR292C	0.10799271867566909	0.0682218961797901
YLR294C	0.10799271867566909	-6.685745825619461
YLR295C	0.10799271867566909	0.0682218961797901
YLR296W	0.10799271867566909	0.0682218961797901
YLR297W	0.10799271867566909	0.0682218961797901
YLR299W	0.10799271867566909	0.0682218961797901
YLR300W	0.10799271867566909	0.0682218961797901
YLR303W	0.10799271867566909	0.0682218961797901
YLR304C	0.10799271867566909	0.0682218961797901
YLR306W	0.10799271867566909	0.0682218961797901
YLR307C-A	0.10799271867566909	0.0682218961797901
YLR307W	0.10799271867566909	0.0682218961797901
YLR308W	0.10799271867566909	0.0682218961797901
YLR309C	0.10799271867566909	0.0682218961797901
YLR311C	0.10799271867566909	0.0682218961797901
YLR312C	0.10799271867566909	0.0682218961797901
YLR312W-A	0.10799271867566909	0.0682218961797901
YLR313C	0.10799271867566909	0.0682218961797901
YLR315W	0.10799271867566909	0.0682218961797901
YLR318W	0.10799271867566909	0.0682218961797901
YLR319C	0.10799271867566909	0.0682218961797901
YLR320W	0.10799271867566909	0.0682218961797901
YLR322W	0.10799271867566909	0.0682218961797901
YLR324W	0.10799271867566909	0.0682218961797901
YLR325C	0.10799271867566909	0.0682218961797901
YLR326W	0.10799271867566909	0.0682218961797901
YLR327C	0.10799271867566909	0.0682218961797901
YLR328W	0.10799271867566909	0.0682218961797901
YLR329W	0.10799271867566909	0.0682218961797901
YLR330W	0.10799271867566909	0.0682218961797901
YLR331C	0.10799271867566909	0.0682218961797901
YLR332W	0.10799271867566909	0.0682218961797901
YLR333C	0.10799271867566909	0.0682218961797901
