orf	hap a | carotenoid production | expression of BTS1 [TDH3p-CYC1t], expression of X.dendrorhous crtI [TDH3p-CYC1t], expression of X.dendrorhous crtYB [TDH3p-CYC1t] | SC - Ura | Özaydın B~Keasling JD, 2013
YPL165C	0.30720302417222956
YPL166W	-0.03451719372721654
YPL167C	-0.03451719372721654
YPL168W	0.6489232420716756
YPL170W	-0.03451719372721654
YPL171C	-0.03451719372721654
YPL172C	
YPL173W	
YPL174C	0.30720302417222956
YPL176C	-0.03451719372721654
YPL177C	-0.03451719372721654
YPL178W	-0.03451719372721654
YPL179W	-1.4013980653250009
YPL180W	2.0158041136694598
YPL181W	-0.7179576295261086
YPL182C	-0.7179576295261086
YPL183C	-0.03451719372721654
YPL183W-A	-0.03451719372721654
YPL184C	-0.03451719372721654
YPL185W	-0.03451719372721654
YPL186C	-0.03451719372721654
YPL187W	-0.7179576295261086
YPL188W	-0.03451719372721654
YPL189C-A	
YPL189W	-0.03451719372721654
YPL191C	-0.03451719372721654
YPL192C	-0.03451719372721654
YPL193W	-0.03451719372721654
YPL194W	0.6489232420716756
YPL195W	-0.03451719372721654
YPL196W	-0.7179576295261086
YPL197C	-0.7179576295261086
YPL198W	-0.7179576295261086
YPL199C	-0.03451719372721654
YPL200W	-0.7179576295261086
YPL201C	-0.03451719372721654
YPL202C	3.382684985267244
YPL203W	-0.03451719372721654
YPL205C	-0.03451719372721654
YPL206C	-0.03451719372721654
YPL207W	3.040964767367798
YPL208W	-0.7179576295261086
YPL212C	-0.7179576295261086
YPL213W	2.0158041136694598
YPL214C	-0.03451719372721654
YPL215W	-0.03451719372721654
YPL216W	-0.03451719372721654
YPL219W	-0.03451719372721654
YPL220W	-0.03451719372721654
YPL221W	-0.03451719372721654
YPL222W	0.6489232420716756
YPL223C	1.3323636778705676
YPL224C	
YPL225W	-0.03451719372721654
YPL226W	2.0158041136694598
YPL227C	2.0158041136694598
YPL229W	0.9906434599711217
YPL230W	-0.7179576295261086
YPL232W	0.6489232420716756
YPL234C	-0.03451719372721654
YPL236C	0.6489232420716756
YPL239W	1.3323636778705676
YPL240C	2.699244549468352
YPL241C	-0.03451719372721654
YPL244C	-0.03451719372721654
YPL245W	-0.03451719372721654
YPL246C	-0.03451719372721654
YPL247C	-0.03451719372721654
YPL248C	-1.4013980653250009
YPL249C	-0.7179576295261086
YPL249C-A	
YPL250C	-0.03451719372721654
YPL253C	2.0158041136694598
YPL254W	
YPL256C	-0.7179576295261086
YPL257W	-0.7179576295261086
YPL258C	-0.03451719372721654
YPL259C	-0.03451719372721654
YPL260W	-0.7179576295261086
YPL261C	0.9906434599711217
YPL262W	-2.084838501123893
YPL263C	-0.7179576295261086
YPL264C	-1.4013980653250009
YPL265W	-1.4013980653250009
YPL267W	-0.7179576295261086
YPL268W	0.6489232420716756
YPL269W	0.6489232420716756
YPL270W	-0.7179576295261086
YPL271W	2.0158041136694598
YPL272C	1.3323636778705676
YPL273W	-0.03451719372721654
YPL274W	-0.7179576295261086
YPL277C	0.6489232420716756
YPR001W	1.3323636778705676
YPR002W	-0.03451719372721654
YPR003C	-0.03451719372721654
YPR004C	-0.03451719372721654
YPR005C	-0.03451719372721654
YPR006C	-0.03451719372721654
YPR007C	-0.7179576295261086
YPR008W	-0.03451719372721654
YPR009W	-0.03451719372721654
YPR011C	-0.7179576295261086
YPR012W	-0.03451719372721654
YPR013C	
YPR014C	-0.7179576295261086
YPR015C	0.6489232420716756
YPR017C	-0.7179576295261086
YPR018W	-0.7179576295261086
YPR020W	1.6740838957700137
YPR021C	-0.7179576295261086
YPR022C	
YPR023C	
YPR024W	
YPR026W	0.6489232420716756
YPR027C	-0.7179576295261086
YPR028W	0.6489232420716756
YPR029C	2.699244549468352
YPR030W	-0.03451719372721654
YPR031W	-0.03451719372721654
YPR032W	-0.7179576295261086
YPR036W	
YPR037C	-0.03451719372721654
YPR038W	1.3323636778705676
YPR039W	0.6489232420716756
YPR040W	-0.03451719372721654
YPR042C	-0.7179576295261086
YPR043W	
YPR044C	-0.03451719372721654
YPR045C	-0.03451719372721654
YPR046W	2.699244549468352
YPR047W	-0.03451719372721654
YPR049C	2.0158041136694598
YPR050C	-0.7179576295261086
YPR051W	-0.03451719372721654
YPR052C	-0.03451719372721654
YPR053C	0.6489232420716756
YPR054W	-0.7179576295261086
YPR057W	2.0158041136694598
YPR058W	-0.03451719372721654
YPR059C	-0.03451719372721654
YPR060C	-0.03451719372721654
YPR061C	0.6489232420716756
YPR062W	-0.03451719372721654
YPR063C	-0.03451719372721654
YPR064W	1.3323636778705676
YPR065W	3.040964767367798
YPR066W	-0.03451719372721654
YPR067W	
YPR068C	-0.7179576295261086
YPR069C	-1.4013980653250009
YPR070W	-2.084838501123893
YPR071W	-2.768278936922785
YPR072W	0.6489232420716756
YPR073C	-0.7179576295261086
YPR074C	-0.7179576295261086
YPR075C	-0.7179576295261086
YPR076W	-0.03451719372721654
YPR077C	-0.03451719372721654
YPR078C	-0.03451719372721654
YPR079W	0.6489232420716756
YPR083W	-0.7179576295261086
YPR084W	-0.7179576295261086
YPR087W	-0.7179576295261086
YPR089W	-0.26233067232684726
YPR091C	-0.7179576295261086
YPR092W	-0.03451719372721654
YPR093C	-0.03451719372721654
YPR095C	-1.4013980653250009
YPR096C	-0.03451719372721654
YPR097W	-0.03451719372721654
YPR098C	-1.0596778474255548
YPR099C	-0.03451719372721654
YPR100W	-0.03451719372721654
YPR101W	2.0158041136694598
YPR106W	-0.03451719372721654
YPR108W-A	
YPR109W	-0.03451719372721654
YPR111W	-0.7179576295261086
YPR114W	-0.03451719372721654
YPR115W	-0.03451719372721654
YPR116W	
YPR117W	-0.03451719372721654
YPR118W	-2.084838501123893
YPR119W	-0.03451719372721654
YPR120C	-0.03451719372721654
YPR121W	-0.03451719372721654
YPR122W	-0.03451719372721654
YPR123C	-0.03451719372721654
YPR124W	-3.4517193727216773
YPR125W	-0.03451719372721654
YPR126C	-0.03451719372721654
YPR127W	-0.03451719372721654
YPR128C	-0.7179576295261086
YPR129W	0.6489232420716756
YPR130C	-0.03451719372721654
YPR131C	0.6489232420716756
YPR132W	1.3323636778705676
YPR133W-A	
YPR134W	-0.03451719372721654
YPR135W	-0.03451719372721654
YPR138C	-0.03451719372721654
YPR139C	-2.084838501123893
YPR140W	-0.03451719372721654
YPR141C	0.6489232420716756
YPR145W	-0.7179576295261086
YPR146C	-0.7179576295261086
YPR147C	-0.03451719372721654
YPR148C	-0.03451719372721654
YPR149W	-0.03451719372721654
YPR150W	0.6489232420716756
YPR151C	0.6489232420716756
YPR152C	0.6489232420716756
YPR153W	0.6489232420716756
YPR154W	-0.03451719372721654
YPR155C	-0.03451719372721654
YPR156C	-0.03451719372721654
YPR157W	3.382684985267244
YPR158W	1.6740838957700137
YPR159C-A	
YPR159W	2.0158041136694598
YPR160W	-0.03451719372721654
YPR163C	0.6489232420716756
YPR164W	-0.7179576295261086
YPR166C	-0.03451719372721654
YPR167C	1.3323636778705676
YPR170C	-1.4013980653250009
YPR171W	0.6489232420716756
YPR172W	-2.084838501123893
YPR173C	-1.4013980653250009
YPR174C	-1.4013980653250009
YPR179C	2.0158041136694598
YPR184W	-0.03451719372721654
YPR185W	-0.7179576295261086
YPR188C	-2.084838501123893
YPR189W	-0.03451719372721654
YPR191W	-0.7179576295261086
YPR192W	-1.4013980653250009
YPR193C	-0.7179576295261086
YPR194C	-1.4013980653250009
YPR195C	-0.7179576295261086
YPR196W	-0.03451719372721654
YPR197C	-0.7179576295261086
YPR198W	-0.03451719372721654
YPR199C	-0.03451719372721654
YPR200C	-0.03451719372721654
YPR201W	-0.03451719372721654
