orf	hap a | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hap alpha | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008	hom | transport to vacuoles (CPY) | standard | YPD | Schluter C~Conibear E, 2008
YBR294W	-0.0025211801848974823	-0.02286621078353811	-0.01552946291888182
YBR295W	-0.05802022582740308	-0.010696766131082351	-0.017860045146728305
YBR296C	-0.0003595900673276212	-0.05510467086932585	-0.015823457691884972
YBR297W		-0.00781520221506756	-0.022528246230337806
YBR298C	-0.03210340212159413	-0.04254549392307384	-0.05693834157523864
YBR299W	-0.028499377504158555	-0.007668447308389585	-0.003546521642550187
YBR300C	-0.046884791993489536	-0.046747820921562044	-0.007232505643341985
YBR301W	-0.003342965268522217	-0.03658882969676629	-0.013636065929171673
YCL001W		-0.04132253575003786	-0.018061516452092776
YCL001W-A	-0.03969700915917528	-0.04017586791600252	-0.03915870146957973
YCL002C	-0.01319614510472236	-0.011543371024377696	-0.009710927121090493
YCL004W		-0.0018071489629870917	
YCL005W	-0.001356613048172572	-0.004583279884407649	-0.00246659120482034
YCL007C	-0.532544139006006	-0.1547458527714327	-0.2794255953605267
YCL008C	-0.8269244052480181	-0.4572021154352454	-0.4971462969040318
YCL009C	-0.025837312144323717	-0.00982091328905445	-0.007235308419897772
YCL010C	-0.002096583801687733		-0.0011279728703712322
YCL011C		-0.015492056788106568	-0.019242950760935372
YCL014W	-0.007056149685513753	-0.017508159022254156	-0.002920839294233071
YCL016C	-0.16032720529447153	-0.021757007925311062	-0.006932264269471966
YCL022C	-0.019392716065433736	-0.019132222980068215	-0.008870742557321058
YCL023C	-0.020987975864896705	-0.002213142328137114	-0.013959168793402268
YCL024W	-0.0029246463116132456	-0.014649061387752925	-0.002478029838537763
YCL025C	-0.004122694198296338	-0.0158485811997234	-0.00583316302201303
YCL026C-A	-0.002203193494921117	-0.04537181316815253	-0.013640533663289798
YCL027W	-0.010253880441870061	-0.005543355012981688	-0.005164418346311577
YCL028W	-0.01191000546169036	-0.007168006826229747	-0.002256625110727232
YCL029C	-0.021727450859615846	-0.0055006371720438246	-0.0044228943043012675
YCL030C	-0.004651244736512675	-0.005327523644917934	-0.003658971436726601
YCL032W	-0.0004933138356767739	-0.021051351410647803	-0.0018649425417846303
YCL033C	-0.002616570217072759	-0.006201013750704904	-0.013675999727494345
YCL034W	-0.011769058651501386	-0.012624888572382944	-0.006965733360603201
YCL035C	0.0	-0.01232324225009402	-0.038530063339587
YCL036W	-0.10162816420402733	-0.011405330611317196	-0.004359970025209409
YCL037C	-0.004157930900835902	-0.004941298712057789	-0.022990235345590863
YCL038C	-0.03798295124600505	-0.04505382667256248	-0.3341893840243354
YCL039W	-0.01034197219824969	-0.03816133474425266	-0.007323387151722876
YCL040W		-0.014146877305408492	-0.005518087063158906
YCL042W	-0.0016208883172807405	-0.018197240581424037	-0.006226653943986951
YCL044C	-0.0034531968498295825	-0.021401193697990803	-0.006569118443250576
YCL045C	-0.00886806684345024	-0.016372162909266456	-0.006345403042092863
YCL046W	-0.007822547965964311	-0.007965166123099124	-0.006864953059908442
YCL047C	-0.0017442167761999338	-0.005921190764725156	-0.004808539420174206
YCL048W	-0.0012685212917622195	-0.0034642810714085744	-0.00039171605696180454
YCL049C	-0.007548650920266917	-0.00477668712827664	-0.00972210418970231
YCL050C	-0.009496291337054395	-0.011757354027689742	-0.01665675193338761
YCL051W	-0.01915555878607935	-0.013083024098128195	-0.019835132149219906
YCL055W	-0.009143924311566595	-0.015166133330268622	-0.017240834579252337
YCL056C	-0.01279092302542522	-0.014436630325143423	-0.024250000448383248
YCL057W	-0.03245716840025487	-0.00917584601651994	-0.02230814991077904
YCL058C	-0.06423674580103428	-0.05877395706798777	-0.017076091036119775
YCL061C	-0.0029422646628676657	-0.005885068977808691	-0.0008965751678445168
YCL063W	-0.004624817209608002	-0.009435537375751948	-0.00950539644771307
YCL064C	-0.003047974770532439	-0.005675121265089941	-0.007393558256155765
YCL069W	-0.0028013178526633295	-0.004269996542967478	-0.001045296167252674
YCL076W	-0.010208362466801601	-0.013060377971287254	-0.014766590453531594
YCR001W	-0.003488433552369146	-0.003380512379590017	-0.020863431630831014
YCR002C	-0.00576120086681614	-0.08951513424627025	-0.024857652757695574
YCR003W	-0.012315227540987505	-0.008219384997291215	0.0
YCR004C		-0.018346176707473173	-0.017285629302273734
YCR005C	-0.013108053348342731	-0.012172320389065416	-0.01564444292526423
YCR006C	-0.03575913949281073	-0.005361544792837271	-0.015398997195526452
YCR007C	-0.005620254056627165	-0.025959704339525182	-0.004691085238376221
YCR008W	-0.00576120086681614	-0.0067917805396824965	-0.003943231069939861
YCR009C	-0.001638506668550522	-0.011603580632211827	0.0
YCR010C	-0.002378477422096405	-0.012716934689307628	-0.005082009008250786
YCR011C	-0.004880283303081281	-0.007552467394319411	-0.00656072065948194
YCR014C	-0.08932360664022082	-0.003983212466580623	-0.00953514064758581
YCR015C	-0.010976232844146162	-0.0071904995629787595	-0.02827398657262835
YCR016W	-0.004739336492861583	-0.002458869814062669	-0.01165972635334465
YCR017C	-0.010870522736496746	-0.0024439675727697292	-0.013639840231150186
YCR019W	-0.01811166511037393	-0.022920727843362614	-0.01862522037102347
YCR020C	-0.024348561461597057	-0.011905045724973987	-0.018823194787651706
YCR020C-A	-0.02309765852110462	-0.015593047370762824	-0.00896575167841553
YCR020W-B	-0.05735646868494757	-0.0043661353940057206	-0.21466564757136217
YCR021C	-0.017116228263354766	-0.02120622564001456	-0.0046910852384058595
YCR022C	-0.06424289120958407	-0.01820546048182513	-0.019174629615700003
YCR023C	-0.020498951708105225	-0.08959624816038471	-0.025036590398827833
YCR024C	-0.002658766332400441	-0.007085941307632682	0.0
YCR024C-A	-0.06486759758109525	-0.003655522515965637	-0.00906546275394483
YCR025C	-0.07493798000085775	-0.024078630930682986	-0.00810835214444716
YCR026C	-0.04814043895158173	-0.022909828794933498	-0.015792325056412395
YCR027C	-0.06488431204223638	-0.004870485969000046	-0.025092550790070292
YCR028C	0.0	-0.0019712750462753236	-0.017002257336331532
YCR028C-A	0.0		0.0
YCR030C	0.0	-0.025888640652748377	-0.003998638761286906
YCR031C		-0.0025467938239849817	-0.023969377430861128
YCR032W	-0.06117208495184559	-0.06719038053050114	-0.12398332482560731
YCR033W	-0.06846517521911985	-0.05594239179612645	-0.10520673813169211
YCR034W	0.0	-0.0001866890693681105	-0.00881468244229736
YCR036W	-0.12473962453996065	-0.03086038772759115	-0.06913998961278112
YCR037C	-0.05735453522536292	-0.029831022218261803	-0.003653801357075214
YCR043C	-0.0170595129573965	-0.011109118222697063	-0.013040581984850745
YCR044C	-0.0013734429544450825	-0.008895734154762176	-0.071879675007175
YCR045C	-0.06958441730726951	-0.02174287706755438	-0.05144018058687795
YCR046C	0.0		
YCR047C	0.0		
YCR048W	-0.0031406698531108636	-0.020906919351307167	-0.0046707503828534265
YCR049C	-0.02082519425271511	-0.03773841630859108	-0.01662626566549149
YCR050C	-0.08961680068799131	-0.03518860513211405	-0.0707507009115326
YCR051W	-0.014986760428864971	-0.007838227932819453	-0.01843792325056229
YCR053W	-0.002021486814900674	-0.019747278824096316	-0.012574442742896081
YCR059C	-0.016490139253993823	-0.027409173817372928	-0.011422121896161985
YCR060W	-0.005769187089757921	-0.023833086511118214	-0.01474391696445672
YCR061W	-0.030281095230716024	-0.02752110856382629	-0.03674043048950407
YCR063W	-0.0014639303307253902		-0.08404745187831271
YCR065W	-0.04592242661658184	-0.03530735762060286	-0.18323427048837435
YCR066W	-0.0003895559062628808	-0.006657557470781925	-0.019262660013735514
YCR067C	-0.0005564767074784425	-0.024837805487139306	-0.016831287799458243
YCR068W	-0.035956182543811326	-0.04518552899290408	-0.03732243962918138
YCR069W	-0.00031798668997636546	-0.03356323518293065	-0.008413161082646926
YCR071C	-0.01726052203249612		0.0
YCR073C	-6.0888361172801455e-05	-0.03674517097202112	-0.012462705948469429
YCR073W-A	-0.02124842644440241	-0.0024160147795113072	-0.01024997842177401
YCR075C	0.0	-0.050955911483306235	-0.01494703679952019
YCR076C	-0.02259408777183593	-0.008560902529014125	-0.008115914092326574
YCR077C	-0.019143117593442133	-0.013916704259938673	-0.019655353583327314
YCR079W	-0.00963667144159749	-0.04500343188132767	-0.025544175374694996
YCR081W	-6.51126448575025e-05		-0.004532731376972415
YCR082W		-0.010518942320177012	-0.025199639563551098
YCR083W	0.0	-0.02560576477931675	-0.02060575123364146
YCR085W	-0.06758926546615744	-0.002982634235517784	-0.019092599375220672
YCR086W	-0.011424678692177326	-0.026693348149801302	-0.022660067049121387
YCR087C-A	-0.03634140580196202	-0.02582448469446843	-0.022399896049603334
YCR087W		-0.024704142601873667	-0.012873881378852443
YCR088W	0.0	-0.032005457666064996	-0.000910328398856521
YCR089W	-4.5426669985307496e-05	-0.029267159290434167	-0.005402416198749866
YCR090C	-0.04514466421419853	-0.01615247461489726	-0.01712139988479389
YCR091W	-0.010997760241654015	-0.01114659845700599	-0.008458500750162036
YCR092C	-0.0247802053630694	-0.016011608636201824	-0.033609340111027855
YCR094W	-0.12158546983212765	-0.0215188819282992	-0.16142947214543896
YCR095C	-0.011028300040880725	-0.04015573050786571	-0.027423216124295057
YCR098C		-0.005164795478803013	-0.014279144121885778
YCR099C		-0.006496602693996446	-0.017801289046126767
YCR100C	-0.016474253385893253	-0.00643700083443502	-0.018381407420089774
YCR101C		-0.009828990499771026	-0.021107451413214174
YCR102C	-0.005099830005670355	-0.008860809790591066	-0.032885547258975356
YCR102W-A	-0.018383271062694523	-0.02734250882357534	-0.010304930707670747
YCR105W	-0.018274390853664217	-0.006785607940313364	-0.025263412026449182
YCR106W	-0.030882303923205054	-0.007879219319707989	-0.01961578920140985
YCR107W	-0.02930668254853745	-0.009921753319535305	-0.008928304043611727
YDL001W	0.0	-0.00869363882899422	-0.009291379302739215
YDL002C	0.0	-0.004681240382848703	0.0
YDL005C		-0.013872073232075	
YDL006W	-0.001555863447432453	-0.045498688292570345	-0.44355903257148094
YDL009C	-0.032741272401019865	-0.010381719977669016	-0.009827965049906393
YDL010W	-0.0015899334499214332	-0.008256803192363	-0.004463904143823853
YDL011C	0.0	-0.006885416545543201	-0.0061672170287502374
YDL012C	0.0		-0.0050431704935683325
YDL013W	-0.00841270375727498	-0.007121891294467702	-0.04277133388567537
YDL018C	-0.000670043382481318	-0.005260427578111075	-0.006579664156546195
YDL019C		-0.005801696473494268	-0.0037953358367936057
YDL020C	-0.0010807684111357485	-0.0061695595386549625	-0.01116979112445167
YDL021W	0.0	-0.009447083671756689	-4.3877354007823286e-05
YDL022W	-6.0888361172801455e-05	-0.01100964914026494	-0.007243353667784906
YDL023C	-5.6783337481634355e-05	-0.015761849668289012	-0.010910338398634756
YDL024C	-0.02916392213868674	-0.009332270557257449	-0.08345821278451143
YDL025C	-0.027528562018740387	-0.013390532808929	-0.10902395382780265
YDL026W	-0.025268585186337646	-0.006374326841976436	-0.01578809817453722
YDL027C	0.0	-0.006946097639011451	-0.007562731517245888
YDL032W	0.0	-0.006809704012333673	-0.001846865506733364
YDL033C	0.0	-0.0037679781916587934	-0.008969771990473007
YDL034W	0.0	-0.0037564238086705516	-0.0009532453615050665
YDL035C	0.0	-0.003500441417005386	-0.001194395559719853
YDL036C	-3.044418058640073e-05	-0.005001473974681099	-0.02542457541126854
YDL037C	0.0	-0.005236451486453888	-0.03947232926226578
YDL039C	-0.00037294121228958327	-0.01214331820591449	-0.0043854506532926656
YDL040C	-0.01730508279010289	-0.007088134241837434	-0.04133468392334545
YDL041W	-0.028834578781214044	-0.014226009597352818	-0.01778017412434651
YDL042C	-4.5426669985307496e-05	-0.00942400592240374	
YDL044C	0.0		-0.0005437033968507851
YDL045W-A	0.0		-0.0006213753106350153
YDL046W	0.0	-0.009184653011617017	-0.003143866792674589
YDL047W	-0.022757362874996558	-0.0029938192120137794	-0.0005005523335905052
YDL048C	0.0	-0.006563763258197918	-0.2674379201601772
YDL049C	0.0	-0.004665579031679762	-0.00659251624676031
YDL050C	0.0	-0.00442260173512791	-0.006479271988935345
YDL051W	-0.0010351021402030605	-0.004794602785211523	-0.008318328241605446
YDL052C		-0.005707013159048491	-0.0001053056496493804
YDL053C	0.0	-0.007344470360068868	-0.009060757064158282
YDL054C	0.0	-0.007207093095342461	-0.006293509225295242
YDL056W	-0.0011129534149568856	-0.004248865440943805	-0.003210439105168296
YDL057W	0.0	-0.008964423000424517	-0.03784365089619264
YDL059C	0.0	-0.0111774662734281	-0.006824992154995728
YDL061C	0.0		-0.0223036594072046
YDL062W	0.0	-0.014062575617361794	-0.10346388044572148
YDL063C	0.0	-0.008095857841634534	-0.02497842551349274
YDL065C	0.0	-0.005035491703867698	-0.01036046478672618
YDL066W	0.0	-0.007052059151529376	-0.003255699668268019
YDL067C	-0.004133895490476019		0.0
YDL068W	0.0		-0.00028081506571127807
YDL069C	-0.00014763667749185584	-0.006644527626811682	0.0
YDL070W	-0.016875308117471868	-0.0099534907747699	-0.11770470692329811
YDL071C	-0.02100648461045609	-0.016854736298135786	-0.03793372973472836
YDL072C	-0.012989955146747513	-0.018240434388071606	-0.011601045926809316
YDL073W	-0.02060099484404028	-0.009765827780552232	-0.023484887065239133
YDL074C	-0.04854250501440824	-0.01771068885908512	-7.897923724468641e-05
YDL075W	-0.02319630571112426	-0.023923957327007733	0.0
YDL076C	-0.008120017262131286	-0.00692926176062218	-0.004106920336264627
YDL077C	-0.18056917699314853		-0.9697369987219604
YDL078C	-4.5426669985307496e-05	-0.0034039459097740597	-0.018246887820827274
YDL079C	0.0	-0.0031760775945269657	-0.011707820062208683
YDL080C	-0.007650768072760481	-0.007033034091183627	-0.00559968190332949
YDL081C	-0.2959781335839813	-0.04670653719047131	-0.1748394825887371
YDL082W	-0.0025001440561522393	-0.00569188091528976	-0.08427658344931772
YDL083C	0.0	-0.004193220674508681	-0.040600039059695725
YDL085W	-0.0017035001249243085		-0.017113203656966877
YDL086W	-0.009782850926457008	-0.00719823373915959	-0.01599608543597871
YDL088C	0.0	-0.004654032402817731	-0.005256507011606246
YDL089W		-0.010157919859864226	-0.01330317796440858
YDL090C	-0.011769406835234534	-0.0073980034861976865	-0.01852501886727516
YDL091C	0.0		-0.005202837379677555
YDL093W	-0.0005784394313008756		-0.020487683297105458
YDL094C	-3.044418058640073e-05	-0.004904986221532634	-0.01660758319206537
YDL095W	-0.21337464894981106	-0.039493169383042134	-0.29723698870076737
YDL096C	-0.233858445431747	-0.0616025877587847	-0.19980198366580765
YDL099W	-0.0047046367141595005	-0.0007800482457519007	-0.01235484086908343
YDL100C	-0.08087019630805686	-0.015338840935578312	-0.0921788982989475
YDL101C	-0.0020656117949044836	-0.002333247460733984	-0.07946726862303086
YDL104C	-0.012327994096464531	-0.008932333563344792	-0.008642265812945277
YDL106C	-0.0167773581629383	-0.0059226903971740874	-0.06864310291483164
YDL107W	-0.009081116685295291		-0.0005606047736562218
YDL109C	-0.015084429396189071	-0.01038124512157251	-0.005045881362944877
YDL110C	-0.016636280765747042	-0.004364768465198335	-0.011337433860312583
YDL112W	-0.02005469462171209	-0.005027563009326497	-0.01338860936787818
YDL113C	-0.002966618055426748	-0.016041845602190373	-0.027376404957312882
YDL114W	-0.00045947619711182	-0.0001120134416143555	-0.015516238738178692
YDL115C	0.0	-0.001841324510057817	-0.0029277237599609402
YDL116W	-0.0005993167788793685	-0.007051606561597352	-0.27975240522041495
YDL117W		-0.027587750318149418	-0.06276890832607562
YDL118W	-0.00680427138950135	-0.00026789606748850957	-0.014257319158639419
YDL119C	-0.056832486868943405		-0.05955176497392811
YDL121C	-0.001640501306653942	-0.00413900874694911	-0.023695602423278367
YDL122W	-0.030335912350096927	-0.0037078701749806335	-0.010491593005825493
YDL123W	-0.02480791769763441	-0.00957794370282306	-0.01201555772548077
YDL124W	-0.026565959109241137	-0.007793896146475562	-0.018583077343298775
YDL125C	-0.019034596518641776	-0.0039760354527036985	-0.023763484516843167
YDL127W	-0.006177929812720199	-0.006800764139565259	-0.021542958714244706
YDL128W	-0.00020976087261648785	-0.005600230356095578	-0.015978657513252986
YDL129W	0.0		-0.013367900988102406
YDL130W	-0.0039055476756420632	-0.002263908788918631	-0.2673826777574886
YDL130W-A	-0.025110520464053966	-0.0029506510436927754	-0.0195640552518821
YDL131W	-0.036842904892126646	-0.009854759969697466	-0.017471672690193587
YDL133C-A	-0.020276008679932792	-0.015635707200421314	-0.006747583870628141
YDL133W	-0.0308742457785615	-0.0074706559450891195	-0.04162311301825798
YDL134C	-0.013065937405038792	-0.007507987166007384	-0.007127062517187581
YDL135C	-0.013434909059344845	-0.005270279677062064	-0.00894201623977157
YDL136W	-0.02264834830925503	-0.0027592424686957023	-0.07851722223668461
YDL137W	-0.02676262794842788	-0.012370188052166881	-0.04798231124399679
YDL138W	-0.011264487563489215	-0.005239086449893085	-0.015273692599674562
YDL142C	-0.008937004158025393	-0.00272502529616595	-0.010943502696425543
YDL144C	-0.001957768144327659	-0.012997716053173246	-0.01457653177872163
YDL146W	-2.996583893525959e-05	-0.005320756050056524	-0.0030873810766120858
YDL149W	-0.011167269312973755	-0.009698027957958037	-0.03905335176445491
YDL151C	-0.0004883448365826558	-0.006163224813575056	0.0
YDL154W	-0.02123498385343267	-0.002546697128097016	-0.01376072234763925
YDL155W	-0.024135087033879808	-0.004671369275313777	-0.01964108875488895
YDL156W	-0.015051873073760321	-0.0035361491956633615	-0.020364248741404467
YDL157C	-0.010157572600608896		-0.020745650395879014
YDL158C	-0.0026602735231424494	-0.0022402688322545566	
YDL159W	-0.009918826236055694	-0.0039744542545027736	
YDL160C	-0.032104575682757194		-0.2028570930259675
YDL161W	-0.012338846203940781	-0.0036639801131527795	-0.016593767645808798
YDL162C	-0.00898554499283323	-0.00560067208065267	-0.00908400198493991
YDL167C	-0.015511405968814073	-0.00995586435258808	-0.02165084750287282
YDL168W	-0.006462675090637065	-0.00406752957891122	-0.013013162132265194
YDL169C	-0.0017226381372244886	-0.008957830521395184	-0.01636765548449224
YDL170W	-0.002027688435176598	-0.011733228901766347	-0.010403745214598432
YDL171C	-0.007861038416211061	-0.005680222062178626	-0.015137614562807072
YDL172C	-0.05814356592463184	-0.004788988883068536	-0.029797966717897317
