orf	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Leu, Gal [2%] | Armakola M~Gitler AD, 2012	hap a (post-SGA) | growth (colony size) | expression of human TDP-43 [GAL] | SC - Ura, Gal [2%] | Armakola M~Gitler AD, 2012
YOR126C	0.661892	-0.17593514270079008
YOR127W	0.677079	-0.13037353299981977
YOR128C	0.763176	2.2533874847904576
YOR129C	-0.836561	-0.19851009888700835
YOR130C		-1.0
YOR131C	-1.63728	-0.03678198595190374
YOR132W	-0.891747	-0.3287153080065822
YOR133W		0.057010999129222306
YOR134W	-0.333488	-0.023642593744628737
YOR135C	-0.79558	3.08387095774643
YOR136W	-0.18951	3.325950273568351
YOR137C	-1.288068	0.055343849053259675
YOR138C	-1.220629	0.1869633078776608
YOR139C	-0.349845	0.4608193673028415
YOR140W	-0.353236	0.6555061920107244
YOR141C		0.8575743845598047
YOR142W	1.110537	0.03304775450877792
YOR144C	-0.873247	0.461809897596006
YOR145C	-2.027336	
YOR147W		-0.3130360443887454
YOR150W	-0.653387	-0.6989340800340734
YOR152C		0.13958317060002143
YOR153W	0.80945	0.27822095036424527
YOR154W	0.530628	0.11174059130946748
YOR155C		-0.054752285450611116
YOR156C	-0.964745	0.15342289810217624
YOR158W	2.723529	-0.6835381615254608
YOR161C	-0.203852	-0.05547962728905442
YOR161C-C	-0.584849	
YOR162C	-0.883109	0.34573056204694536
YOR163W	1.419632	0.3493078030642526
YOR164C	1.338002	-0.060569232680925705
YOR165W	-0.710349	0.1111527822974834
YOR166C	-2.689171	0.2561380429002551
YOR167C	0.39647	0.12155271846400573
YOR170W	-1.179335	0.0801015421360124
YOR171C		0.005288863379376119
YOR172W	-0.766151	0.09357361727210081
YOR173W	0.223692	0.012126117981045098
YOR175C	-2.313395	0.054799589753632805
YOR177C	-0.770713	0.16345667560985966
YOR178C	-0.819642	-0.24284912811881412
YOR179C	-1.186259	0.3518904828175642
YOR180C	0.11037	0.20166484641689464
YOR182C	-0.381679	-0.04802796469103629
YOR183W	0.694546	-0.04087690300400226
YOR184W	-0.825478	-1.0
YOR185C	-0.462752	0.13883362766792132
YOR186W	-1.258025	0.11557399661304757
YOR187W	1.949083	-0.7485306231187291
YOR188W	-0.021683	-0.031622549348293255
YOR189W	-2.911814	-0.08252543693447537
YOR190W	-0.070144	0.096529609121772
YOR191W	2.111302	-0.19098146863258572
YOR192C	0.457921	0.11754807332679695
YOR193W	0.54181	0.05045480251988271
YOR195W	0.417006	-0.07225037337639345
YOR196C	0.469174	-0.01791505628526391
YOR197W	-0.764858	-0.02084453973817396
YOR198C		
YOR199W	3.968571	-0.7492426263229426
YOR200W	1.156057	-0.79220243025753
YOR201C	0.0	-0.8220572148951764
YOR202W		-0.056622784755810784
YOR205C	2.462907	-0.8482948343721244
YOR208W	-1.432064	-0.13968806689236316
YOR209C	3.555833	0.09937022687182556
YOR211C		-0.7260022931870549
YOR212W		
YOR213C	-1.049721	-0.06574544868588486
YOR214C	-0.113811	-0.12880214141075713
YOR215C	-0.102136	-0.10853715852479792
YOR216C		-0.10296538684530182
YOR219C	-0.447328	0.05651263966558934
YOR220W	0.146452	0.0002162267417549213
YOR221C		-0.6117385641867427
YOR222W	-1.234869	0.007068904546227772
YOR223W	-1.859143	-0.10373723351752895
YOR225W	-0.777478	-0.1689249788355301
YOR226C	2.2796	-0.2093579094549733
YOR227W	1.003205	0.016477444319427964
YOR228C	-0.160372	-0.04889735122774724
YOR229W	-0.212676	-0.017524078796649245
YOR230W		0.023456082075312135
YOR231W	0.627561	-0.12491160649085467
YOR233W	-0.425712	-0.03193098976182654
YOR234C		0.1948894239769859
YOR235W	-0.984965	-0.0528843135422955
YOR237W		-0.026921755924186386
YOR238W		-0.12304576828585415
YOR239W	0.0630725	-0.11650873097479532
YOR241W	1.045865	-0.010555271544952477
YOR242C	-0.648735	-0.12893165441581944
YOR243C	-0.942522	0.0031219555072667937
YOR245C	-0.05477	-0.015128748281124038
YOR246C	-0.658195	-0.05645432880957171
YOR247W	0.201182	-0.1623110111740018
YOR248W	0.919112	-0.12316215514856907
YOR251C	0.518791	
YOR252W		0.0631817139812243
YOR253W		-0.12486311532671596
YOR255W	-0.555672	-0.2234911839037296
YOR258W		-0.5103755278047217
YOR263C	-1.08485	-0.009292979138276591
YOR264W	-1.687364	0.10710418175002101
YOR265W	-0.835119	-0.15051575422316796
YOR266W	-0.832666	0.07251188039675571
YOR267C	0.80277	0.7416920408571263
YOR268C	-0.353779	0.1424238501416369
YOR269W	0.231465	0.4748055349751428
YOR270C	1.185345	0.2214278611209232
YOR271C	0.662085	0.017360781545637194
YOR273C	-0.436445	-0.38684883037283413
YOR274W		0.08285823729127367
YOR275C	-0.854735	-0.5928698422247829
YOR276W	-1.12772	-0.177162994957286
YOR277C		-0.17234417894475598
YOR279C	0.545998	0.01228686891866082
YOR280C		-0.0032759476643097196
YOR283W		-0.03787024831106811
YOR284W	0.237269	0.05044949730427395
YOR285W		-0.06945649139296278
YOR286W		0.05136482550507085
YOR288C	-0.951961	0.14322429228448744
YOR289W	-0.899366	-0.08983456866179468
YOR290C		-1.0
YOR291W		0.18485138131609527
YOR292C		0.05901212678731549
YOR293C-A	-0.934383	
YOR293W	-1.096038	1.7460079505922415
YOR295W		7.521675203000102
YOR296W		0.027576760049582066
YOR297C		0.07164077460935525
YOR298C-A	0.4344485	0.3544570455423772
YOR298W		0.10566847959835932
YOR299W	1.163342	0.021600504563323242
YOR300W	-0.035821500000000006	0.1698692726824231
YOR301W	0.001555	0.0756652958706431
YOR302W		-0.14058306106849894
YOR303W		-0.21709015546255456
YOR304C-A	-2.428914	0.031032567383005305
YOR304W	-0.81048	-0.09520374236976206
YOR305W	1.142198	-0.3020542832929873
YOR306C	-0.9368034999999999	0.06477362676973686
YOR307C		-0.26972641335879977
YOR308C	0.446705	-0.09844739785434231
YOR309C	3.3493625	1.3931083018755634
YOR311C		-0.06030416424345361
YOR312C	1.276125	-0.11584814011398162
YOR313C		0.09733816721445693
YOR314W	0.314304	0.16821782875391364
YOR315W	0.721964	0.13835738668984435
YOR316C	-0.51991	0.10994019288608706
YOR316C-A	-0.917265	
YOR317W	-0.240999	-0.04109173361180926
YOR318C	0.074487	0.06418887376766119
YOR320C	-0.417833	0.09942115851384495
YOR321W	-0.975401	0.005962604947156808
YOR322C		-0.09901492100150441
YOR323C		-1.0
YOR324C	0.112602	-0.29934630721711775
YOR325W	0.205428	-0.1167794498003043
YOR327C	-0.313553	-0.09055216838078003
YOR328W		-0.08128544598355258
YOR330C		-1.0
YOR331C	-0.910175	0.7574102866785369
YOR332W		0.18858413199266222
YOR333C	0.461644	-0.7413379123707885
YOR334W	1.501077	-0.7484958211569023
YOR337W	1.15401	0.2187534709720959
YOR338W		0.06943836225870831
YOR339C	-0.77043	-0.01996063212535032
YOR342C		0.11189109626045743
YOR343C		0.06440896490838208
YOR344C		-0.15766369570166838
YOR345C	-0.519252	0.22807933465681712
YOR346W		-0.26742654925121134
YOR347C	-0.624681	-0.24241404925254664
YOR348C	2.136569	-0.06397491234395561
YOR349W	-1.31384	-0.21251041384592045
YOR350C	0.570934	-0.9355304747753519
YOR351C		0.02282110180597835
YOR352W		0.05221171026536742
YOR354C	1.616421	-0.4501369487611167
YOR355W	-2.724456	0.6313425126318942
YOR356W	0.818822	0.2020396313811209
YOR357C		-0.04948411244772424
YOR358W		-0.34325287650317426
YOR359W	-4.086721	-0.19931515854425547
YOR360C		-0.9024451612815627
YOR363C	-1.859948	-0.3011686729112427
YOR364W	-0.619744	-0.27228767417392313
YOR365C	-1.953266	-0.047638905039520674
YOR366W	-0.460439	0.3815849140112454
YOR367W	-0.364796	0.10187708578301236
YOR368W	0.783686	-0.06532773370055808
YOR369C		0.011127771683556276
YOR371C		-0.6114262185509529
YOR374W	0.860677	-0.2626944041862638
YOR375C		0.08406679272810288
YOR376W	-2.99608	0.3229716058052565
YOR376W-A		
YOR377W		0.04815665614860068
YOR378W	-0.796424	-0.3066936346171652
YOR379C	-0.231642	0.2280809929045292
YOR380W		-0.3574596890605393
YOR381W		-0.31997726255552605
YOR382W		-0.1441157812491765
YOR383C	-1.161584	-0.1313649107277526
YOR384W	-0.911009	-0.04309953968856087
YOR385W		-0.053344052002166076
YOR386W	-4.957046	0.014639791641911398
YPL001W	-1.330151	-0.20476400684343282
YPL002C		-1.0
YPL003W	-0.175014	-0.13933229959356394
YPL004C	-0.864537	0.2167792339799187
YPL005W	-0.330126	-0.0976199914714255
YPL006W		
YPL008W	-1.159326	-0.28302079951743964
YPL009C	-0.469497	-0.09693109757815868
YPL013C		-0.02086055899580122
YPL014W	1.134593	0.0834841635763261
YPL015C	0.450841	-0.027091594633237293
YPL017C	-0.631923	0.32334540451908966
YPL018W	-0.984627	0.6153888589856231
YPL019C	0.893995	-0.08061901373031843
YPL021W	0.254871	-0.07867846120120409
YPL022W		-0.1180249164992884
YPL023C	0.142341	0.05075457702852412
YPL024W	0.036143	0.6809624432212817
YPL025C	-0.996123	0.1713817344371445
YPL026C	-1.029922	-0.10741742068821161
YPL027W	-0.374652	0.11309058850558754
YPL029W	0.731421	
YPL030W	0.617007	-0.00388102744988994
YPL031C	1.324263	-0.18444051583809612
YPL032C	0.555172	0.061703657549495916
YPL033C	0.234586	0.43379413031331343
YPL034W	-1.439037	-0.019595428778329843
YPL035C	0.335759	-0.0334504198613613
YPL036W		0.24264790617159204
YPL037C	1.008278	-0.24030901035447647
YPL038W	0.198164	0.15683141980402643
YPL038W-A		
YPL039W	0.564451	0.167905561565995
YPL040C	-0.208838	0.12664477586836426
YPL041C	1.802806	
YPL042C	-0.368337	0.2330590410488937
YPL045W		-1.0
YPL046C	-0.373152	-0.042138678085943515
YPL047W	0.491193	0.08452243821675068
YPL048W	-0.14685	0.6283428441470973
YPL049C		0.8167840624771664
YPL050C	-0.976228	0.17279445622405748
YPL051W	0.556914	0.13333456951555048
YPL052W	-0.208444	-0.13552871777035552
YPL053C	-0.13246	-0.1871592482933192
YPL054W	0.160982	-0.045519822693276896
YPL055C		-0.6481033571736644
YPL056C	-0.766306	-0.015577502506277319
YPL057C	1.504149	-0.15418836325369328
YPL058C	-1.338619	0.16849023911562394
YPL059W	1.005204	-1.0
YPL060W	0.467965	-0.6854597922934402
YPL061W	-0.603419	0.4043081813363962
YPL062W	0.934146	0.24754128304621148
YPL064C	0.634451	0.20268824251405165
YPL065W	-0.184794	0.7365073902376782
YPL066W	0.677987	0.22468552130842456
YPL067C	-0.591782	-0.12059807520480811
YPL068C		0.09876589758256307
YPL069C	-1.787158	-0.13899526374824475
YPL070W		-0.10689160177584897
YPL071C	-0.166691	-0.09407618375962118
YPL072W	-0.58597	-0.06375623691743601
YPL073C		-0.03475834353386517
YPL074W		0.05426995990859912
YPL077C		-0.28518088323444646
YPL078C	1.05871	-0.5981652459839519
YPL079W		0.3500458124338881
YPL080C	4.504639	0.34390680820802993
YPL081W		0.11343115038760826
YPL084W		-1.0
YPL086C	5.032628	0.010000864451931601
YPL087W	1.634965	-0.1398789550931632
YPL088W	-0.33718	-0.20700263159911522
YPL089C	-0.120985	-0.3780687332878526
YPL090C		2.2071293205584688
YPL091W	-0.860438	0.034166119344727824
YPL092W		0.08333971747567881
YPL095C	-0.563459	0.25747304141990257
YPL096C-A	-2.092551	
YPL096W	-0.580143	0.1523565555752951
YPL097W	8.098844	0.11121172848671568
YPL098C		-0.17452915382957473
YPL099C		-0.02518449513166679
YPL100W	-0.290135	-0.05106252473214834
YPL101W		-0.027470707421962254
YPL102C		0.05826898122060034
YPL103C	0.548602	-0.31144105322130444
YPL104W	0.946352	-0.8260630613030566
YPL105C		1.384789362136946
YPL106C		4.327761131575129
YPL107W	-0.399915	0.3098933591145232
YPL108W	0.521643	0.0013435300582673726
YPL109C	-1.720328	0.14146083657865305
YPL110C	0.00792	-0.023400661571014364
YPL111W	0.539043	-0.4469844754108313
YPL112C		-0.38086421333270865
YPL113C	-1.481062	-0.08308795653559456
YPL114W	0.34616	0.05368711984083524
YPL115C	-0.452544	0.08257962424203347
YPL116W	0.578073	0.13939092357002197
YPL118W		-0.8707821966097298
YPL119C		0.20003403049322155
YPL119C-A	-1.31425	
YPL120W	-0.642514	-0.5238847967235982
YPL121C		-0.12879685508562236
YPL123C		-0.25187891200589374
YPL125W	2.998098	0.2764240454544374
YPL127C		-0.2660459739196435
YPL129W		-1.0
YPL130W	-0.460165	-0.14895743429205496
YPL132W		-0.7777778609553536
YPL133C	0.682666	-0.35324632189343497
YPL134C	-1.088318	0.3258580209420019
YPL135W	4.021894	-0.18167069805579736
YPL136W	-0.867525	-0.008046042448812712
YPL137C	0.425501	-0.07072599166376417
YPL138C	-0.185163	-0.4026726091919079
YPL139C	2.469286	-0.6180297401608426
YPL140C	0.401142	-0.05048383595833594
YPL141C	-0.867154	-0.21005096635997053
YPL144W		0.18009359293114882
YPL145C	1.902512	-0.09620572779780176
YPL147W	-0.091647	-0.09907877177917429
YPL148C		-0.7546676711251981
YPL149W	-0.972218	-0.37713839828854323
YPL150W		-0.23856813042854497
YPL152W	-1.728135	0.6236385453022568
YPL152W-A	0.345775	
YPL154C	-0.135295	-0.1253165292505199
YPL155C	0.210229	0.011025924749656052
YPL156C	1.206251	-0.022529388498932573
YPL157W		0.6912823789038474
YPL158C	0.360559	1.9095028849458933
YPL159C	0.937622	-0.33883006470011745
YPL161C		-0.22549266119841524
YPL162C	-4.550942	-0.4635761353503393
YPL163C		-0.2967725487961349
YPL164C	0.251603	-0.33255382601178407
YPL165C	-0.929785	-0.1541332587178808
YPL166W		-0.14899447105863767
YPL167C	-1.680159	0.17527403101731132
YPL168W	0.685792	-0.2168617368279755
YPL170W	-3.747949	0.04623147000814079
YPL171C	-0.231171	-0.012690325866044821
YPL172C	0.124037	-1.0
YPL173W		-1.0
YPL174C	4.991246	-0.2511238549986249
YPL176C	0.363657	-0.016058370324648075
YPL177C	-0.519344	-0.05857997646541302
YPL178W		0.4173144972530093
YPL179W		-0.3741958995152034
YPL180W		0.528143327962114
YPL181W	1.145901	0.2717794909205348
YPL182C		0.12139397650275599
YPL183C		-0.3891733132923851
YPL183W-A	1.738419	-0.9345413536084552
YPL184C	-3.096636	-0.2854647304203034
YPL185W	-0.90185	0.014102901781668536
YPL186C	0.092262	-0.1024703158408378
YPL187W	0.613147	-0.07265001999870577
YPL188W		-0.5885027392608077
YPL189C-A	0.722468	
YPL189W	-2.146605	-0.0468772458285536
YPL191C	0.018968	0.11562619850671899
YPL192C	-1.393545	-0.13378122751775087
YPL193W	2.807408	1.7587902010265357
YPL194W	-1.2418114999999998	-0.02454910280738945
YPL195W	-1.133942	0.4758425050195964
YPL196W	-0.598954	0.06024787070213505
YPL197C	-1.390207	-0.02415111452424823
YPL198W		-0.14378911290614502
YPL199C	-0.424915	0.10026145231660738
YPL200W	-3.258065	0.07616395271674076
YPL201C	0.875931	0.06402604180274374
YPL202C	-2.322068	0.13293947290279662
YPL203W	-2.74923	-0.4261710196743862
YPL205C	2.140154	-0.012804280836775733
YPL206C	-0.186299	-0.10372614693239965
YPL207W		-0.013593666993275272
YPL208W	-0.399964	-0.10026799740729048
YPL212C	-1.574981	-0.09230706167630989
YPL213W		0.13521579807096096
YPL214C	-0.326306	0.3556931160090932
YPL215W		-0.04506051017496879
YPL216W		0.15453624786922085
YPL219W	-2.040302	0.1457050530729586
YPL220W	-2.754344	0.026550081018335253
YPL221W	-0.267644	-0.1014774378943532
YPL222W	-0.608708	-0.08416304194881263
YPL223C		0.08924970438882227
YPL224C	-0.335434	-0.4647958741584672
YPL225W		0.25091661708803237
YPL226W		0.7060746383950967
YPL227C	0.458991	0.0190893496107013
YPL229W		0.008177512300659273
YPL230W		0.1068871874956463
YPL232W	0.647495	-0.07094822429517023
YPL234C		0.5727097161509684
YPL236C	-0.393894	-0.16083735315990055
YPL239W		0.32031179182163716
YPL240C		-0.3672311196085999
YPL241C		-0.0213539189288946
YPL244C		-0.004579184773588624
YPL245W	0.463124	0.03795872929807448
YPL246C		0.1266742995103728
YPL247C	0.967254	0.40364104072305973
YPL248C	0.87956	-0.7546954942896403
YPL249C	0.032422	0.0936050329484302
YPL249C-A	0.052999	
YPL250C	0.062872	-0.7366017162603147
YPL253C		0.0747953600256075
YPL254W		-1.0
YPL256C		-0.5495895190048582
YPL257W		-0.3410630016983709
YPL258C	-1.479528	0.11545545113266212
YPL259C		-0.11541940063586048
YPL260W	-0.06688	-0.3154716523167366
YPL261C		-0.3274797395624023
YPL262W	0.180904	-0.5562929508038713
YPL263C	-1.925473	0.08880878964197852
YPL264C		-0.026410281275223907
YPL265W	-0.314254	-0.22558221044072127
YPL267W		-0.15654772347616233
YPL268W		
YPL269W		-0.3654002242647484
YPL270W	0.897518	-0.6551837319699578
YPL271W		-1.0
YPL272C		0.03288657480297286
YPL273W		0.02929811048815059
YPL274W		-0.0982761839380408
YPL277C	-1.800381	
YPR001W	1.309969	-0.05342649653824402
YPR002W	-0.334051	0.014408468983664241
YPR003C	-0.472913	0.010874334015280429
YPR004C	-0.84099	-0.019601828921760767
YPR005C	-0.479451	-0.1431359226035924
YPR006C	1.012325	-0.07030677669009411
YPR007C	-0.572571	0.12164932115216265
YPR008W	-0.068758	-0.15472243899873628
YPR009W	0.633771	-0.21928127694286537
YPR011C	-0.851878	0.0030239795730499786
YPR012W	-0.333307	0.05894008296201769
YPR013C	0.508605	-0.08300223920699532
YPR014C	-0.219664	0.028714628002120185
YPR015C	1.377785	0.1500717810215757
YPR017C	0.299711	0.16872128125110408
YPR018W	1.010255	0.29797459635935447
YPR020W	0.057855	-0.18665227383127184
YPR021C	-0.390199	-0.3887614454996675
YPR022C	1.436183	-0.2016017500515477
YPR023C		0.0032450017157856503
YPR024W	-0.896963	0.2664014053992392
YPR026W	0.48934	0.18000300890016424
YPR027C		-0.02003703404476051
YPR028W	0.522028	-0.012072176256959777
YPR029C		-0.30584570272703726
YPR030W	-0.561953	-0.4905236761448887
YPR031W	0.265907	0.05848650957527718
YPR032W	-0.222203	0.16796248778565023
YPR036W		
YPR037C	-0.299098	0.26018161331660694
YPR038W	-0.104984	0.16124481480621272
YPR039W	2.121627	0.008944452774024558
YPR040W		-0.12603773393712267
YPR042C	-1.525378	-0.1125255263977912
YPR043W	2.463385	0.029918705019371966
YPR044C	-0.870493	0.02758968715005522
YPR045C		-0.14697454920849415
YPR046W	-1.031328	0.07514949829855228
YPR047W	3.929946	-1.0
YPR049C	1.497248	0.02337586862670657
YPR050C	-1.893279	0.9273743468066811
YPR051W	-0.501029	0.6473412050964633
YPR052C	2.081405	0.02811908350085418
YPR053C	2.167846	-0.10463573498549977
YPR054W	-1.066935	0.31260590031078567
YPR057W	6.23821	0.7994748811618544
YPR058W	1.580212	0.1983752019093497
YPR059C	-0.293875	0.44208160560169163
YPR060C		0.091101628926092
YPR061C	1.081361	-0.28441366865230194
YPR062W	-0.397323	-0.02397022158581863
YPR063C	0.501728	-0.12038225419033324
YPR064W	-0.778438	0.15672115753177812
YPR065W	-0.537849	-0.2899184117049599
YPR066W	1.179795	-0.1354179776904511
YPR067W		-1.0
YPR068C	-0.519675	-0.03723392732570582
YPR069C	2.796485	0.40320725392593637
YPR070W	-1.531125	-0.096555611814655
YPR071W	0.744111	0.19798123468004025
YPR072W		
YPR073C	-0.300691	0.3724548690634944
YPR074C		0.9973738390222089
YPR075C	0.637792	-0.23366107543116846
YPR076W	0.089559	-0.2058817283757845
YPR077C	-1.091222	-0.20076352091632058
YPR078C	-0.193043	0.29386515639981636
YPR079W	0.295764	-0.5405378936430085
YPR083W		-0.012905771902671032
YPR084W	0.737852	-0.12620553251329938
YPR087W		8.357268064975804
YPR089W	-0.6269316666666667	0.010255926425145695
YPR091C		0.07827144809822748
YPR092W	0.774914	0.26384053551449227
YPR093C	0.09439	0.2555191666992244
YPR095C	1.024398	0.17510292566285965
YPR096C	-0.511869	-0.36602728639675314
YPR097W		-0.1186197594544601
YPR098C	-1.105136	-0.5971687432671575
YPR099C	4.758229	-1.0
YPR100W	4.042584	-0.9449206932905614
YPR101W	-3.593048	0.12257042981489696
YPR106W	-0.973716	-0.11281021031547456
YPR108W-A		
YPR109W	-1.32089	0.0020963432261032755
YPR111W	0.208493	-0.1646602599023213
YPR114W	1.218118	0.31666451708165533
YPR115W	-0.594579	-0.38690134548165994
YPR116W		-0.14861218583755512
YPR117W	-1.206926	-0.01612338064142066
YPR118W		-0.3180132976929627
YPR119W		0.6366504786481435
YPR120C	-1.475684	-0.11042329824113895
YPR121W	0.509555	-0.12139227839521022
YPR122W		-0.045890498702297416
YPR123C	-1.437721	-0.3578479507802511
YPR124W		-0.13101719473858336
YPR125W	-0.596844	-0.17964666879625624
YPR126C	-0.059015	-0.202052159739409
YPR127W	1.428278	-0.07971876613494225
YPR128C	-0.767431	-0.23535512007390538
YPR129W	-0.355379	0.059764185395846436
YPR130C	-0.986803	-0.013690221436815808
YPR131C	0.713271	0.6056774518786738
YPR132W	1.214285	-0.12897363711173576
YPR133W-A	-3.630488	-1.0
YPR134W	-0.675623	-0.6672167402311787
YPR135W	0.012412	-0.17914044543775043
YPR138C	0.75631	-0.06196796269270563
YPR139C		-0.07492437783040112
YPR140W		-0.2916252915593308
YPR141C	0.18523250000000002	0.10965204189957012
YPR145W	-6.275354	-0.10016816036135884
YPR146C	-0.046385	-0.2141882148739002
YPR147C	1.20207	-0.154857162263129
YPR148C	-0.088973	-0.013315317949967903
YPR149W	-0.56888	-0.06339464084775925
YPR150W	0.658563	-0.2553267352132661
YPR151C	0.02828	-0.2237360541174765
YPR152C	0.998386	-0.28965648500825425
YPR153W	0.612646	-0.2642895185242235
YPR154W	-0.370143	-0.02769739240485633
YPR155C	-1.13642	-0.12844676580471423
YPR156C	-0.214256	-0.15993412050628036
YPR157W	-0.168527	0.014000198450841828
YPR158W	1.118735	0.013549738215228785
YPR159C-A		
YPR159W	2.654408	2.201110022853411
YPR160W	0.636627	0.398491954510567
YPR163C		-0.130594533130895
YPR164W	-0.649934	0.011010278290373265
YPR166C	-1.184392	0.12197583524237898
YPR167C	-0.400808	0.3067241513368466
YPR170C	0.115543	0.13269139985163592
YPR171W	-1.494411	0.12430651402845139
YPR172W	1.596115	-0.01021949931831781
YPR173C	-1.885275	0.028055628728258092
YPR174C	-1.124413	-0.05794038457505016
YPR179C	-1.284493	-0.41036985559206507
YPR184W	-0.536389	-0.012379243278821422
YPR185W	-0.739297	-0.22736697810874779
YPR188C	-0.987432	-0.28532872091834627
YPR189W	0.058223	0.5209754127889121
YPR191W	-0.376413	-0.7560026361523916
YPR192W		0.07554162858364599
YPR193C	-0.96398	-0.07642335349796778
YPR194C	-0.639889	-0.07127807746741743
YPR195C	-0.245372	-0.107267838913539
YPR196W		-0.002299804125973054
YPR197C		-0.27878491538819733
YPR198W	-0.751733	0.04125533440940435
YPR199C	0.893573	0.11163808581729645
YPR200C	1.169359	0.00832791501699548
YPR201W	-1.019429	-0.33652736047289056
