orf	hom | growth (pooled culture, barseq) | hypoculoside [2.7 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Alfatah M~Arumugam P, 2019
YPR068C	-0.32647921831759746
YPR070W	0.05677925970661361
YPR071W	-0.3436592577340418
YPR073C	-0.2680965865874554
YPR074C	0.7498724371023014
YPR076W	-0.016812743346938053
YPR077C	-1.3010692854593966
YPR078C	-0.03817889838073505
YPR079W	-0.9761430630590953
YPR083W	-0.8462779522050292
YPR084W	-0.9629676611500921
YPR089W	-0.47118266318074764
YPR091C	-0.8803785391517113
YPR092W	-0.7875018209244867
YPR093C	0.08156160698970175
YPR095C	0.11163852104503642
YPR096C	-0.30047431391293894
YPR097W	-0.1556009168472185
YPR098C	-0.4834200233074222
YPR099C	1.1151404951684067
YPR106W	-0.346314191070987
YPR109W	0.017058227176708858
YPR111W	-0.3560197727181999
YPR114W	-1.9253808392818728
YPR115W	-0.14063776359603475
YPR117W	-0.2886169438795135
YPR118W	0.19227940145889558
YPR119W	0.071189617183793
YPR120C	-1.0975958641613348
YPR121W	-0.2440570103760769
YPR125W	-0.7604074792886563
YPR127W	-1.0846473767297458
YPR128C	-0.09934381516583635
YPR129W	0.969549239611525
YPR130C	-0.06326767763918383
YPR133W-A	-0.7934865128703986
YPR135W	-0.2735379956030596
YPR138C	0.16602221515963098
YPR140W	-0.9953499414184211
YPR145W	-0.2238209397800548
YPR147C	-0.6056525553906119
YPR149W	-0.4315377555311683
YPR150W	-0.25254486695996686
YPR151C	0.4671515372647039
YPR152C	-0.551263373502858
YPR153W	0.4051591385193572
YPR154W	-1.1423840093626918
YPR155C	-0.16755021145109264
YPR157W	0.5679672907545236
YPR158W	-0.39347706625682316
YPR160W	0.5338228278199907
YPR166C	2.2071389309644482
YPR167C	0.03194888498392372
YPR170C	1.0860803836163027
YPR171W	0.6423174875098648
YPR172W	-0.030624305851680002
YPR173C	-2.4539602486890417
YPR174C	-1.0732969662541678
YPR179C	-0.344102810986702
YPR184W	-0.21521223180943203
YPR185W	0.6073930562868054
YPR188C	-0.13230889256593084
YPR189W	-0.1533146203558093
YPR191W	-0.47996171934330445
YPR192W	0.21469944273270572
YPR193C	0.12323930221460518
YPR194C	0.06843639308664766
YPR195C	0.2483472315123154
YPR196W	-0.923530486681179
YPR198W	-0.36440717795801675
YPR199C	-0.30641844988348393
YPR200C	-0.1677605684793882
YPR201W	-0.8609460916702081
