orf	hom | growth (pooled culture, barseq) | mono(2-ethylhexyl) phthalate [2.3 mM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Alfatah M~Arumugam P, 2019
YGR161C	-0.15362347257662995
YGR162W	-0.2723913159682241
YGR163W	-0.8220035335716793
YGR164W	-0.949042625551291
YGR165W	-4.209972856563969
YGR166W	-1.9859485057883388
YGR167W	-1.9291907549307732
YGR168C	0.17247501570706963
YGR169C	-0.37248141664823325
YGR170W	-0.23382767956061887
YGR171C	2.0362104131441865
YGR173W	-0.9030705917456441
YGR174C	-0.2713295399203102
YGR176W	-0.01904650232011206
YGR177C	-0.6185677925099244
YGR178C	-0.2560181821322267
YGR180C	0.6881333964818518
YGR181W	-0.32443705472388706
YGR182C	-0.3647974380706325
YGR183C	0.4807213372127043
YGR184C	-0.21202453593901013
YGR187C	0.0038362504209844633
YGR188C	-0.051372733989001704
YGR189C	-0.41090574359399407
YGR192C	0.09122941070801124
YGR193C	0.29762619731082773
YGR194C	-0.1910783878061482
YGR196C	-0.3521838905442508
YGR197C	1.5235917535725567
YGR199W	0.08809458027961338
YGR200C	0.8645942706094546
YGR201C	-0.7413584237639467
YGR202C	0.02112421613423318
YGR203W	-0.21421330909328326
YGR204W	-0.05522243661660458
YGR205W	-0.640477135403062
YGR206W	-0.03877628582594145
YGR207C	-0.37198086324144675
YGR208W	-0.31023777591764035
YGR209C	-0.24617127066343145
YGR210C	0.20111257347578604
YGR212W	-0.3294590383959802
YGR213C	-0.051372733989001704
YGR214W	-0.06175068646784751
YGR215W	-1.0501256343894527
YGR217W	0.045513672455105084
YGR219W	1.188531649598144
YGR220C	0.4144090108596686
YGR221C	-0.8307911544358124
YGR222W	-0.1784515621202672
YGR223C	0.24190040367164292
YGR224W	-0.7565986519497705
YGR225W	-0.0015099564062963278
YGR226C	-0.42274236083574795
YGR227W	-1.071151912239368
YGR228W	0.4933189254106756
YGR229C	2.27177673740022
YGR230W	-0.3829247137768934
YGR231C	-3.9492443980825707
YGR232W	-0.751337023297585
YGR233C	-0.04985308840659395
YGR234W	-0.6098304851914897
YGR235C	-0.3866810929395772
YGR236C	-0.4351602762740371
YGR237C	0.3684562251105316
YGR238C	-0.3920144784273091
YGR239C	-0.2602451010670856
YGR240C	-1.7042601739311054
YGR241C	0.5164893642886097
YGR242W	-0.18841423616413347
YGR243W	-0.6666317918662391
YGR244C	-1.471829123535538
YGR247W	-1.080069556033378
YGR248W	0.33255569623559816
YGR249W	-1.1975300352215341
YGR250C	0.6733451977286214
YGR252W	2.1525498928058027
YGR254W	-0.09401221313254973
YGR255C	-0.402428814465573
YGR256W	-0.21450661738795954
YGR257C	0.21670748423676384
YGR258C	0.40288451190366886
YGR259C	0.09102304968849721
YGR260W	0.10336814295157107
YGR261C	-0.39985513795731364
YGR262C	-0.051372733989001704
YGR263C	0.0719433773555483
YGR266W	0.7660394844376126
YGR268C	-0.48912565644845263
YGR269W	-0.15507696801602455
YGR270W	0.2791328585309149
YGR271C-A	0.8418469207682006
YGR271W	-0.08572847798684484
YGR273C	-0.6611614392874346
YGR275W	-0.22373813935286982
YGR276C	0.5659481511598982
YGR279C	-0.03968329049652689
YGR281W	-0.4743177758669265
YGR282C	-0.7803442731643371
YGR283C	0.006824587162341646
YGR284C	-0.4666023278939175
YGR285C	0.9876719080849881
YGR286C	-0.20526016837754332
YGR287C	0.10425707656549939
YGR288W	0.0834393649791942
YGR289C	-2.2942085989973857
YGR290W	0.36893156507434444
YGR291C	-0.05922067412122284
YGR292W	-0.3538205824951535
YGR295C	-0.2625759361011676
YHL002W	-0.6804653863896827
YHL003C	-0.8318671226217773
YHL005C	-0.007497497556113811
YHL006C	0.7161259526159311
YHL007C	0.9929091064391325
YHL008C	-0.044628722974511495
YHL009C	0.30164817682854905
YHL010C	-0.5811511733305617
YHL011C	-1.9580794858902248
YHL012W	-0.3857661967611195
YHL013C	-0.18365832162709467
YHL014C	0.15017611947627438
YHL016C	-0.05775134860188947
YHL017W	0.2928000386903916
YHL019C	0.06815944615927619
YHL020C	-5.785304429415847
YHL021C	0.71864559574263
YHL022C	0.20826794958438716
YHL023C	-4.663099278457867
YHL024W	-0.0359319272646136
YHL025W	-0.051372733989001704
YHL026C	3.71983257920913
YHL027W	0.6475582013424417
YHL028W	-0.36433294583662085
YHL029C	0.5073743598182707
YHL030W	0.2825307162176978
YHL031C	-0.051372733989001704
YHL032C	-2.220130580412702
YHL033C	-1.839012105032437
YHL034C	-0.051372733989001704
YHL035C	0.714014739787451
YHL036W	0.5830979789888608
YHL037C	-0.015764042299931846
YHL038C	0.3193264714530887
YHL039W	-0.051372733989001704
YHL040C	-0.051372733989001704
YHL041W	-0.1320436681247277
YHL042W	-2.836000774938694
YHL043W	0.11205480401837722
YHL044W	0.6246259401047167
YHL045W	-2.877174613940178
YHL046C	-6.009626910140665
YHL047C	-0.051372733989001704
YHR001W-A	-0.052420625775535336
YHR003C	-0.10976576664900765
YHR004C	0.096098101958916
YHR005C	0.4087925157946004
YHR006W	3.5409626138074275
YHR008C	0.5593314520515025
YHR009C	-0.10469063505992253
YHR010W	-0.044170798508132075
YHR011W	1.0043974629565156
YHR012W	-0.051372733989001704
YHR013C	-1.6623094722200435
YHR014W	-1.3423895319981811
YHR015W	-0.22435528932974286
YHR016C	-0.259484044288893
YHR017W	0.35701310273932796
YHR018C	-0.044123408707558626
YHR021C	-0.044498013140084974
YHR021W-A	-0.12853736420097678
YHR022C	-0.37033971913888447
YHR025W	0.6118463981134427
YHR026W	0.26304214762208605
YHR028C	-0.2588028972114082
YHR029C	1.2155047532466854
YHR030C	-0.051372733989001704
YHR031C	0.3242502878040728
YHR032W	-0.49901444821527563
YHR033W	1.0657686308167496
YHR034C	-1.2044874931968355
YHR035W	-0.6562394123103326
YHR037W	-0.46003608926823364
YHR038W	1.6056854685540372
YHR039C	0.04764483243558532
YHR039C-A	1.8580523329433238
YHR041C	0.4679470214878668
YHR043C	0.23269200301661974
YHR044C	-0.051372733989001704
YHR045W	0.10321526625586877
YHR046C	-0.5126061222255779
YHR047C	-0.46403577820088526
YHR048W	-0.8671860508441865
YHR049C-A	-0.5477068211916556
YHR049W	-0.38268822649205
YHR050W	0.29419674280602687
YHR051W	0.3380964149918025
YHR057C	-0.6546715438017695
YHR059W	-2.5680771652222214
YHR060W	-5.463574990674517
YHR061C	-0.17350993831201364
YHR064C	1.7648443752918435
YHR066W	1.2057793312414724
YHR067W	-0.23823899402628232
YHR073W	0.014804437621171902
YHR075C	0.10837682872962537
YHR076W	-0.8258834182098077
YHR077C	0.20289782902842912
YHR078W	-0.6525060459597213
YHR079C	-0.38444421096144943
YHR079C-A	0.1311353834497102
YHR080C	0.17105426434899385
YHR081W	-1.3578808690513178
YHR082C	0.05629589801561633
YHR084W	-0.051372733989001704
YHR086W	0.4086623709112061
YHR087W	0.306453818423589
YHR091C	1.9491132037868824
YHR092C	0.6187128628336133
YHR093W	0.27760232662760326
YHR094C	-0.008586845819613624
YHR095W	-0.18371048933039913
YHR096C	-0.09281957679938503
YHR097C	-0.0717607090172275
YHR100C	0.07039214403657978
YHR103W	0.14338542086474793
YHR104W	0.1617183846011361
YHR105W	-0.19510731701875758
YHR106W	-0.12317448431679534
YHR108W	-0.2659050625735612
YHR109W	-0.39081598792085276
YHR110W	-0.40955346172941043
YHR111W	-0.18392403675911834
YHR112C	0.021481513530425225
YHR113W	0.4185509906073324
YHR114W	-0.9899377145456729
YHR115C	-0.3415316142482927
YHR116W	-0.8937454280907057
YHR117W	0.1696550537667158
YHR120W	0.4456034087473697
YHR121W	0.1175237057058317
YHR123W	-0.283426509476519
YHR124W	0.45700872180067653
YHR125W	0.010013919668566525
YHR126C	0.5736033957647423
YHR127W	-0.07881453959165723
YHR129C	0.4244880412752772
YHR130C	-0.0008835247480834939
YHR131C	-0.19020897364908143
YHR132C	0.5507694062222164
YHR132W-A	-0.4337289850425429
YHR133C	0.09367102625412811
YHR134W	0.3780607456092031
YHR135C	0.44378731062336324
YHR136C	-0.14325995104028855
YHR137W	-0.2285283057959993
YHR138C	-0.09600781647592019
YHR139C	-0.17592357228242425
YHR139C-A	-0.4822377022385763
YHR140W	0.3441616429596406
YHR142W	0.7959468306590614
YHR143W	-0.16222625581954264
YHR146W	-0.40615773296498436
YHR147C	0.1619386918070551
YHR150W	-0.5023557821252472
YHR151C	-0.6653422514238764
YHR152W	-0.0017394606112621136
YHR153C	-0.9787124602521512
YHR154W	-3.893245094280807
YHR155W	-0.6961510391004927
YHR156C	0.17172762077832418
YHR157W	0.4311080838632496
YHR158C	0.14686126593072094
YHR159W	0.12306580135146655
YHR160C	0.3107677088459926
YHR161C	-0.21376688261373605
YHR162W	-0.19470860621247477
YHR163W	0.6054619542654942
YHR167W	-0.7161686157849045
YHR168W	0.38333079723436514
YHR171W	-0.46012413879749586
YHR176W	0.6169261379517488
YHR177W	0.4962251594425631
YHR178W	-0.2206373550239582
YHR179W	0.26492268844971484
YHR180W	0.0357192720360764
YHR181W	0.4337006073342853
YHR182W	0.050407300627098785
YHR183W	2.048143979935689
YHR184W	-0.6602202423045965
YHR185C	-0.31488805912122747
YHR189W	0.43941312338220895
YHR191C	-3.4859115263066727
YHR193C	-0.8644666159814549
YHR194W	-2.837730039505066
YHR195W	-0.7396612967988554
YHR198C	-0.24777167911800774
YHR199C	0.513208302776514
YHR200W	-0.7710295112814225
YHR202W	-0.04166724682503418
YHR203C	1.3657182150918503
YHR204W	-0.6087105337571421
YHR206W	-0.600338650005237
YHR207C	-1.2949111700456242
YHR209W	-0.11480031158334493
YHR210C	-0.18915882783661406
YIL001W	-0.15809574652376693
YIL002C	-0.44558034254568984
YIL005W	-0.8921791910174862
YIL006W	0.08641828793723078
YIL007C	-0.5598758299958374
YIL008W	-0.051372733989001704
YIL009C-A	-0.5201214458097718
YIL009W	-0.24334182820169825
YIL010W	-0.04140265957618355
YIL011W	-1.1459898486459836
YIL012W	-0.32079711583369486
YIL013C	-0.19520050722643836
YIL014C-A	0.5679759270536131
YIL014W	-0.10780301690567731
YIL015W	-0.4404266877348792
YIL016W	-0.43988756696718784
YIL017C	-0.051372733989001704
YIL018W	-0.051372733989001704
YIL020C	0.7510257959331769
YIL023C	-0.296080917134632
YIL024C	-0.011015281715739934
YIL025C	-2.7854395678796644
YIL027C	0.908466601549965
YIL028W	-0.051372733989001704
YIL029C	-0.4621836749263626
YIL030C	0.48085529558903256
YIL032C	-0.60420254467596
YIL033C	-0.051372733989001704
YIL034C	-8.495176481463972
YIL035C	0.24317645778169228
YIL036W	0.7069862273168792
YIL037C	-0.9088423286944699
YIL038C	-0.13654647828770194
YIL039W	0.9119331241018567
YIL040W	-5.731226061889399
YIL041W	-1.8893516700243835
YIL042C	-0.32457462020727856
YIL043C	0.34563360791130465
YIL044C	0.04234942091718876
YIL045W	0.6736107646244431
YIL047C	1.1271638708877538
YIL049W	-0.051372733989001704
YIL050W	-0.054710537905689686
YIL052C	-0.6269937939941426
YIL053W	-0.13489441640649424
YIL054W	-0.0251638624719687
YIL055C	-0.16665915903922418
YIL056W	0.0979948488791551
YIL057C	0.3544612238318484
YIL058W	0.11096697574915444
YIL059C	0.33242368932350763
YIL060W	0.7221917396143629
YIL064W	-0.8107284633792119
YIL065C	0.25499196284830594
YIL066C	-0.03935770493841311
YIL067C	0.44759845439175877
YIL069C	-0.3569196626274814
YIL070C	0.08491419353043883
YIL071C	-0.4731661906165184
YIL072W	-0.3873100996136386
YIL073C	0.419654469454606
YIL074C	0.10240403858881457
YIL076W	0.9958031856536607
YIL077C	4.045217399073266
YIL079C	-0.05737457148146079
YIL084C	-0.051372733989001704
YIL085C	-0.026254277881798436
YIL086C	-0.21545027961569152
YIL087C	0.20154580392237748
YIL088C	-0.2448117024209611
YIL089W	-0.046193203304592145
YIL090W	0.13883352340353555
YIL092W	-0.15738125236715678
YIL093C	0.47061305249706376
YIL094C	-0.12383713910141524
YIL095W	0.47022542240217197
YIL096C	-0.804806220288412
YIL097W	0.5716969122938251
YIL098C	-0.028040159494654403
YIL099W	0.16274574427180563
YIL100W	-0.465172613747245
YIL101C	0.34792456340573
YIL102C	0.11935740347601731
YIL103W	-0.05768235364609826
YIL105C	-0.6777128195498917
YIL107C	0.569796111468066
YIL108W	0.14008477917196843
YIL110W	-0.06434258309896257
YIL111W	-0.16525874549102246
YIL112W	0.16000246788613576
YIL113W	-1.2838525116818245
YIL114C	-0.02556581776429777
YIL116W	-0.049080256043454215
YIL117C	-0.3235006769751656
YIL119C	-0.49068914074639863
YIL120W	-0.028971175564768668
YIL121W	-0.5201867504055943
YIL122W	-0.04438690172792966
YIL123W	-0.6505561864341594
YIL124W	0.38615433299074076
YIL125W	-0.24032828653890576
YIL128W	-0.051372733989001704
YIL130W	-0.4580312343900994
YIL131C	-0.051372733989001704
YIL132C	0.5126500139298982
YIL133C	0.2515273743977101
YIL134W	-0.6524660092083356
YIL135C	0.11742052498319179
YIL136W	-0.04940616387040976
YIL137C	0.3040231209194668
YIL138C	0.11930875755859001
YIL139C	0.5961567679154814
YIL140W	0.13418807645406067
YIL141W	-0.15053090499548016
YIL145C	-0.6549949353366884
YIL146C	-0.824662130249405
YIL148W	-0.13841364739002432
YIL149C	1.0217501989260156
YIL152W	0.15488088723996002
YIL153W	-0.9591964873051337
YIL154C	-2.666429280731232
YIL155C	0.5821694300287934
YIL156W	-0.7495075251316958
YIL157C	-0.3727569042946114
YIL158W	-0.17711058966734017
YIL159W	0.02276161179657176
YIL160C	-0.20208116342761423
YIL161W	-0.24589625120324707
YIL162W	0.013083602852402239
YIL163C	-0.16907591565041427
YIL164C	0.07466451483656264
YIL165C	-0.17777329641017053
YIL166C	-2.5613757491456934
YIL173W	0.009543855180000402
YIR001C	-0.4703025487124101
YIR002C	0.03166703212061006
YIR003W	-0.2739132434747262
YIR004W	0.05157775146229878
YIR005W	1.306644021283781
YIR007W	-0.3302089097770648
YIR009W	0.8999864879494689
YIR013C	-0.002303399033390788
YIR014W	-0.5056270553364307
YIR016W	0.34805247632127007
YIR017C	0.3705854995017245
YIR018W	-0.43715758489385315
YIR019C	-0.06594894958962509
YIR020C	-0.1666454258845872
YIR020W-A	-0.388014801158658
YIR021W	-0.404182498021705
YIR023W	0.5498525257082787
YIR024C	-0.48619712457047726
YIR025W	0.9723456119526578
YIR026C	0.7722856925699798
YIR027C	-0.43601483762820753
YIR028W	0.3631165661980487
YIR029W	0.23397849106739627
YIR030C	0.38040303286888166
YIR031C	0.3604078636229656
YIR032C	-0.15388068745498196
YIR033W	-0.552665828739854
YIR034C	0.8010588240778898
YIR035C	-0.5279069573273801
YIR036C	-0.3188422441528124
YIR037W	0.2695372629985213
YIR038C	-0.12131153141803473
YIR039C	-0.2670923472478277
YIR042C	-0.2088948685481062
YJL003W	-2.3192631995303614
YJL004C	-1.6656051696450112
YJL006C	-1.9351988472965223
YJL007C	0.03857242006447369
YJL012C	-0.2880289592830725
YJL013C	0.6276794953962165
YJL016W	-0.4550420791811263
YJL020C	-0.32089538522196936
YJL022W	-0.6282775214632839
YJL023C	1.2315239598614982
YJL024C	-1.2039172758001415
YJL027C	0.3668111327816191
YJL028W	-0.051372733989001704
YJL029C	-0.0440864550059867
YJL030W	0.28673916217816564
YJL036W	-1.2671442501778127
YJL037W	0.22155820580825863
YJL038C	-0.27942376030093835
YJL042W	0.45884579202173237
YJL043W	-0.03467377575883415
YJL044C	-0.3385817840811227
YJL045W	-0.21207325909391134
YJL046W	0.12143397600625715
YJL047C	0.02590043050781425
YJL048C	0.01565949621183371
YJL049W	-0.592821778356577
YJL051W	-0.19039010559275563
YJL052W	0.35482478006368234
YJL053W	-1.3159479933755953
YJL055W	0.7507419783524233
YJL056C	-0.03105622781725256
YJL057C	-0.4132938560706641
YJL058C	-0.34070915487687675
YJL059W	-0.5972022773922686
YJL060W	0.06956644143299895
YJL062W	-1.8904465908995154
YJL063C	0.5646318385334578
YJL064W	0.11650550615757402
YJL065C	0.09899686042008386
YJL066C	-0.3113814173936762
YJL067W	-0.48265094868614067
YJL068C	0.24035711284775343
YJL070C	0.28469353664591707
YJL071W	0.2897784370487134
YJL073W	-0.26663922943488266
YJL075C	0.5028782548345192
YJL077C	-0.48896394788319736
YJL078C	-0.9813164010891825
YJL079C	-0.17537250199901797
YJL080C	-0.8849872077401972
YJL082W	0.02322166472934549
YJL083W	-0.28101689611042313
YJL084C	0.21966290981831793
YJL088W	-0.051372733989001704
YJL089W	0.4442423572082934
YJL092W	0.8311420031496825
YJL093C	-0.2434145056902498
YJL094C	-0.20368858815066238
YJL095W	-1.442865057701647
YJL096W	1.0561697677184496
YJL098W	-0.08132528164153634
YJL099W	0.029768132697842266
YJL100W	0.30627470647214816
YJL101C	-0.25935626286306046
YJL102W	2.2250828131884908
YJL103C	0.11796186767684577
YJL105W	-1.0188045530292873
YJL106W	0.06218510154478888
YJL107C	0.7811575017499722
YJL108C	0.45415813093686747
YJL110C	-0.25861154897974353
YJL112W	-0.031650259747700575
YJL115W	3.029758977156541
YJL116C	0.02128123159628956
YJL117W	-0.25270516693178025
YJL118W	0.2517416567061336
YJL119C	-0.04091460525739575
YJL120W	-0.6891425897820395
YJL121C	0.18179112398388997
YJL122W	0.36375637044055564
YJL123C	-0.2993926497375594
YJL124C	-0.5386123558668151
YJL126W	-0.12780227478319056
YJL127C	1.2121519836722097
YJL128C	-0.2518695655264588
YJL129C	-0.11541003408304713
YJL130C	0.10122992729496769
YJL131C	-1.4938741398851265
YJL132W	0.21524120722449522
YJL133W	-0.4737511612593165
YJL134W	-0.7689199557704162
YJL135W	0.2507422733379206
YJL136C	-0.014735568576560663
YJL137C	0.19598791560981244
YJL138C	-0.24312349404586214
YJL139C	0.33397188635420016
YJL140W	-2.5304492510983696
YJL141C	0.2055338646246609
YJL142C	0.10360786581679049
YJL144W	-0.8495401255225861
YJL145W	-0.27151313956614403
YJL146W	-0.2817230302839628
YJL147C	-0.34707369111483555
YJL148W	-0.536606280197953
YJL149W	-1.5533593012736475
YJL150W	-0.07765399651533553
YJL151C	0.31065520120245316
YJL152W	0.31717372027167046
YJL153C	0.11153138579202575
YJL154C	-1.2838686667735042
YJL155C	-0.34093714062179753
YJL157C	-0.01115361516749861
YJL158C	-0.3404374037197403
YJL159W	-0.1234944793531422
YJL160C	-0.1266941699004666
YJL161W	0.13265909837213938
YJL162C	-0.27118570042003337
YJL163C	0.6370426997056283
YJL164C	-0.6853348083661552
YJL165C	-0.13730923255727107
YJL166W	-0.051372733989001704
YJL168C	-0.4874051819520322
YJL169W	-0.6819226437703859
YJL170C	-0.1840638317031065
YJL171C	-0.23134699640863923
YJL172W	-0.26085567605151905
YJL175W	0.0755325711271917
YJL176C	4.067921147302222
YJL177W	0.35815364163712776
YJL178C	-0.11765303497156962
YJL179W	0.5131483107258777
YJL180C	-0.021197079148836923
YJL181W	-0.43224937493203774
YJL182C	0.27352912866335977
YJL183W	-3.206713911035173
YJL184W	0.4852313715011229
YJL185C	-0.9066217652227144
YJL186W	-0.7024018919237408
YJL187C	0.37522266490175166
YJL188C	-0.051372733989001704
YJL189W	-0.19092153610106066
YJL190C	-0.7816832256483452
YJL191W	0.4586993895697616
YJL192C	-0.2642026666318468
YJL193W	-0.0676521043917622
YJL196C	0.4689539440705121
YJL197W	0.6725780566067995
YJL198W	0.022045830302633566
YJL199C	-0.23157130894591244
YJL200C	-0.0565261848488536
YJL201W	0.5852241713277336
YJL204C	1.214051989084241
YJL205C	-0.4306518643250858
YJL206C	-0.018680571069253464
YJL207C	0.20315558066405617
YJL208C	0.8364336951059707
YJL209W	-0.1416627208894605
YJL210W	-0.22327568195673975
YJL211C	-0.199596294907434
YJL212C	-0.1680239009633591
YJL213W	0.2629485896137847
YJL214W	0.03848220412525054
YJL215C	0.432208883192846
YJL216C	0.4206838181108462
YJL217W	0.3945208979283389
YJL218W	0.32948351031941336
YJR001W	-0.2739810186826111
YJR003C	-0.4326827050334627
YJR004C	0.16936610108705027
YJR005W	-0.005576334514245272
YJR008W	-0.07644230414972325
YJR009C	-0.13147117145650414
YJR010C-A	-0.1786158619590411
YJR010W	-0.05738069696122287
YJR011C	-0.17775215078568346
YJR014W	0.5153981553752698
YJR015W	-0.16178355999339844
YJR018W	1.498269607706453
YJR019C	0.2667003447375368
YJR020W	-0.24908371819206668
YJR021C	-2.7835691781632983
YJR024C	0.16286803490429314
YJR025C	-0.0888742624471662
YJR030C	-0.5841642487154096
YJR031C	0.0704727781294629
YJR032W	1.0075895276483935
YJR033C	-0.4969237576230937
YJR034W	0.26382765958869353
YJR035W	-0.6637713997490184
YJR036C	-0.25133931413338567
YJR037W	0.002094569432058699
YJR038C	-0.9604327293105256
YJR039W	-0.6394914404572751
YJR040W	-0.049675593727813654
YJR043C	0.8104092722874748
YJR044C	-0.9925280729330388
YJR047C	-0.051372733989001704
YJR048W	0.39825538930477533
YJR049C	0.8946698877175298
YJR050W	-0.7803075103189694
YJR051W	-1.2104785162508913
YJR052W	-1.3604277650463577
YJR053W	-1.2108635615728869
YJR054W	0.15405448310292463
YJR055W	0.6748368003802032
YJR056C	-0.19574468019416447
YJR058C	-0.5572892946994111
YJR059W	-0.07678612489654103
YJR060W	0.2377879657175443
YJR061W	-0.14417225345282278
YJR062C	-0.7864550272820101
YJR063W	0.04197167852095977
YJR066W	0.19479005955715029
YJR069C	-0.2228939156751453
YJR070C	-3.474250889647849
YJR073C	0.2462032570429974
YJR074W	-0.45976466198715077
YJR075W	0.017079184073007354
YJR077C	0.7038959734958683
YJR078W	0.17716667808077705
YJR079W	0.06883685193216807
YJR080C	0.3672545999762464
YJR082C	0.13579170743588062
YJR083C	0.08285751856805111
YJR084W	-0.010397735221325153
YJR087W	-0.4548828037379323
YJR088C	-0.679522928746253
YJR090C	0.9156298497672724
YJR091C	0.6750675792926949
YJR092W	0.3239054191567504
YJR094C	-0.39692621142879264
YJR094W-A	0.8573179653227292
YJR095W	1.5023100154754248
YJR096W	-0.39805347384103684
YJR097W	0.21615531941112545
YJR098C	-0.0377751970237507
YJR099W	0.03496350018636178
YJR100C	-0.22820401140744717
YJR102C	-1.3784967463928959
YJR103W	-0.20410082086670173
YJR104C	-0.05742156617296971
YJR105W	-0.051372733989001704
YJR106W	-0.23240593558947592
YJR107W	-0.12006051149353378
YJR108W	-0.3142521896317026
YJR109C	0.242338450010999
YJR110W	-0.2172603500053122
YJR111C	0.2865677544996497
YJR113C	1.1784921899725036
YJR115W	0.17106722156920534
YJR116W	0.4109163479008055
YJR117W	-0.06632798866650748
YJR118C	1.1463870450192861
YJR119C	-0.2440775504732172
YJR120W	-0.1664898504895213
YJR121W	1.5164863906713992
YJR122W	0.84892066459629
YJR124C	0.10818200158828292
YJR125C	-1.708545197545297
YJR126C	-0.06454750097249642
YJR127C	0.05181119755722847
YJR128W	0.11224446030988736
YJR129C	0.6965466178916203
YJR130C	0.10687607500271731
YJR131W	0.31399246793711416
YJR133W	-0.02237275012239963
YJR134C	0.066750956858284
YJR135C	0.22936097212640674
YJR137C	0.08617696862353925
YJR139C	0.545674924170133
YJR140C	0.7344711316827744
YJR142W	-0.08517868507147079
YJR144W	0.19177551539224807
YJR145C	1.54453379154362
YJR146W	0.16269074279045778
YJR147W	-4.642419164993202
YJR148W	-0.10553995446534281
YJR149W	2.981444864265316
YJR150C	0.012123218621902743
YJR152W	0.1410153669572797
YJR153W	-0.27874083919936005
YJR154W	1.541976427850342
YKL001C	-0.853036542122209
YKL002W	-1.7947042307140302
YKL003C	1.2438467962515167
YKL005C	-0.43768964362246826
YKL006W	-0.21650151615392804
YKL007W	0.3568446559835123
YKL008C	-0.06549110462002937
YKL009W	-0.051372733989001704
YKL010C	-0.3070796989016992
YKL011C	-0.6066281786330068
YKL015W	-0.07136685649164351
YKL016C	0.8321352607642056
YKL017C	0.20227308434102165
YKL020C	-0.7128026818678809
YKL023W	0.17155669452889577
YKL025C	-0.878494204817563
YKL026C	-0.21332757650667433
YKL027W	0.6427923222147145
YKL029C	-0.14167570485294914
YKL030W	-0.4079275945499537
YKL031W	-0.5041111055436028
YKL032C	0.31345495557819564
YKL033W-A	0.6409189240403447
YKL034W	-0.21401787533379665
YKL037W	-1.22835302477826
YKL038W	-0.3597244755772571
YKL039W	-0.5690663592238915
YKL040C	-0.6203836223305351
YKL041W	-0.1341103685983011
YKL043W	-0.018032444977621246
YKL044W	-0.07852009925773787
YKL046C	0.6884358796849718
YKL047W	0.05528841440396591
YKL048C	0.6419226316547083
YKL050C	-0.4426310791166705
YKL051W	0.3001344052040765
YKL053C-A	0.7791963564999215
YKL053W	0.8380573808155304
YKL054C	-0.06564099744213
YKL055C	0.3484347172838675
YKL056C	0.6683760361765121
YKL057C	0.6566585804089978
YKL061W	-0.5170480734297231
YKL062W	-0.08954149396557946
YKL063C	-0.5710002576260258
YKL064W	-0.6291209115495713
YKL065C	-0.2185601795931037
YKL066W	0.019111036509203212
YKL067W	-0.2981212324720013
YKL068W	-0.3058814305610856
YKL069W	0.48718745022131016
YKL070W	-0.11696651193040329
YKL071W	-0.015023231567937662
YKL072W	-0.26452209675340504
YKL073W	-0.051372733989001704
YKL074C	-0.6632102835546577
YKL075C	0.18221035785662218
YKL076C	-0.16377540262466267
YKL077W	-2.050861270253813
YKL079W	-0.0935093278369946
YKL080W	-1.5790572088948298
YKL081W	-0.9680929556831654
YKL084W	0.34960250865524134
YKL085W	-0.06841697559062505
YKL086W	3.6184735150945255
YKL087C	-0.23061041393865772
YKL090W	0.6837773408194142
YKL091C	-0.0727111129939745
YKL092C	0.6532730267437981
YKL093W	-0.04294493032380263
YKL094W	-0.018211623977148206
YKL096W	-0.31200547445730153
YKL096W-A	0.031754579250045226
YKL097C	0.026135054327960934
YKL098W	-0.9779121235988626
YKL100C	-0.15670480942774362
YKL101W	-1.313870012422835
YKL102C	0.15561578483395888
YKL103C	0.34856534123225924
YKL105C	-1.1135779762476303
YKL106W	-0.03971598230559845
YKL107W	-0.6403077111248686
YKL109W	0.0703316263689686
YKL110C	0.0765283839336192
YKL113C	0.5543448540596778
YKL114C	6.796141185171178
YKL115C	-0.02906422142913581
YKL116C	-0.599259881542769
YKL117W	0.1375517780348683
YKL118W	0.04226661342285347
YKL119C	0.04856063891091468
YKL120W	-0.3546595973054697
YKL121W	-1.476739653450991
YKL123W	-0.9353343993356412
YKL124W	0.21791513300232718
YKL126W	-2.6535311289507324
YKL127W	-0.34998540152973096
YKL128C	-0.051372733989001704
YKL129C	-0.372829660669738
YKL130C	-0.7887988046437922
YKL131W	0.37156497959102097
YKL132C	-0.5188623679923544
YKL133C	-0.018647378815981917
YKL134C	-0.39505956824776534
YKL135C	0.25298799929024957
YKL136W	0.4643729792134952
YKL137W	-0.26130939005384524
YKL138C	1.332275513931065
YKL139W	-7.763298910852548
YKL140W	-0.3552136566221251
YKL142W	-0.14644068776043226
YKL143W	0.7367583540809224
YKL146W	-0.30621043506316253
YKL147C	-0.8140516315296659
YKL148C	-0.10605147795880081
YKL149C	-0.5713513346654222
YKL150W	-0.5742026487360353
YKL151C	-0.14243451769636745
YKL155C	-1.2166175261530996
YKL156W	0.5974688839307211
YKL157W	-0.12455631981526376
YKL159C	-4.0684287661529375
YKL160W	-1.80284008994113
YKL161C	0.00575409968581322
YKL162C	-0.5184313777640426
YKL162C-A	-0.5852020012466395
YKL163W	-0.33547479347995696
YKL164C	-0.05907313394468145
YKL166C	-0.10994392952074272
YKL167C	-0.7538787390517999
YKL168C	-0.7524552906282906
YKL169C	-2.4490597708597206
YKL170W	3.5887261811614968
YKL171W	-0.056064369934561674
YKL174C	-0.059740862899074154
YKL175W	-0.1356457510652928
YKL176C	0.3579625891793334
YKL177W	-0.051372733989001704
