orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YDL214C	-0.126660345		-0.092215425	
YDL215C	-0.122680365		0.073825403	
YDL216C	0.118732097		0.033872366	
YDL218W	0.01567222		0.003522785	
YDL219W	0.069711973		-0.019616008	
YDL222C	-0.189130251		-0.080807257	
YDL223C	0.121955927		-0.044890172	
YDL224C	-0.089821362		-0.231592873	
YDL225W	0.08832795		0.057212078	
YDL226C	0.339042951		-0.414324998	
YDL227C	0.079065388		0.058103682	
YDL229W	0.062467133		0.033035412	
YDL230W	-0.049053761		-0.052585602	
YDL231C	-0.061164696		-0.010738244	
YDL232W	-0.464833629		-0.344597044	
YDL233W	-0.056654784		-0.005794945	
YDL234C	0.69359895		0.917357509	
YDL236W	0.065501849		0.17632435	
YDL237W	0.056038601		-0.099131653	
YDL238C	0.019330276		-0.036325283	
YDL239C	-0.113317606		0.019147742	
YDL240W	-0.387938037		-0.440695267	
YDL241W	-0.05104359		-0.003586966	
YDL242W	-0.078114166		-0.03621736	
YDL243C	-0.248525157		0.013417097	
YDR001C	-0.051320858		-0.281953127	
YDR003W	-0.028709676		0.042163916	
YDR004W	0.057409665		0.097910993	
YDR005C	0.108592124		-0.150860737	
YDR006C	-0.310218995		4.03555e-05	
YDR007W	-0.870601378		-1.214200398	
YDR008C	-0.943598405			
YDR009W	-0.033007381		0.081875745	
YDR010C	-0.06944927		0.069149228	
YDR011W	-0.06918438		0.226498741	
YDR014W	0.113964975		0.116143271	
YDR015C	0.147023898		0.005966079	
YDR017C	1.796080025		4.504159	
YDR018C	0.017499088		-0.040379713	
YDR019C	0.051407385		-0.103236598	
YDR020C	0.011814432		-0.218701125	
YDR022C	-0.108990983		-0.032174963	
YDR024W	0.50297533		0.677387071	
YDR025W	-0.413820372		-0.300805325	
YDR026C	-0.02934478		-0.025292752	
YDR028C	0.786813155		1.228314056	
YDR029W	-0.063754252		0.03944258	
YDR030C	0.060892983		-0.046590684	
YDR031W	0.01484452		0.242206526	
YDR032C	-0.161152399		-0.06921122	
YDR033W	0.168509796		-0.156679282	
YDR034C	0.094843204		0.022230003	
YDR035W	-0.006332841		-0.075388234	
YDR036C	-0.026531782		-0.047688492	
YDR042C	-0.044692982		-0.020623546	
YDR043C	0.178968598		0.047619221	
YDR046C	0.070307326		0.157805848	
YDR048C	-0.046996576		-0.194977007	
YDR049W	0.496600935		0.569429753	
YDR051C	0.070737311		-0.152940551	
YDR055W	0.035293411		-0.040764894	
YDR056C	0.040835805		-0.040419848	
YDR057W	0.186203443		0.178630767	
YDR058C	0.128070958		-0.015544833	
YDR059C	0.09076738		-0.034587891	
YDR061W	-0.038144636		-0.062114857	
YDR063W	-0.044169205		-0.000247517	
YDR065W	0.257473397		-0.038493439	
YDR066C	0.056615111		0.177168025	
YDR067C	0.332901792		0.784971314	
YDR068W	-0.128311488		-0.04940675	
YDR069C	0.110027579		0.099204775	
YDR070C	0.022133541		0.055442049	
YDR071C	0.194577093		0.218350107	
YDR072C	-0.043792378		-0.089567869	
YDR073W	0.17245966		0.222789268	
YDR074W	1.132934313		1.868209368	
YDR075W	0.107601462		0.323873918	
YDR076W	0.281871172		-0.066141654	
YDR077W	0.19435806		-0.021879575	
YDR078C	0.388125567		0.155613133	
YDR079W	0.136737342		-0.151736349	
YDR080W	-0.584569734		-0.993163432	
YDR083W	0.312690812		0.113057058	
YDR084C	0.0316588		-0.016736301	
YDR085C	0.046451884		0.023984356	
YDR089W	0.23751351		-0.050550816	
YDR090C	-0.102811231		0.058159428	
YDR093W	0.011267329		-0.15425402	
YDR094W	-0.045957084		0.041324591	
YDR095C	0.059183382		-0.226590185	
YDR096W	-0.36141992		-0.083049897	
YDR097C	-0.080723796		0.163690999	
YDR098C	-0.331120803		0.030100713	
YDR099W	0.023358879		0.157520764	
YDR100W	-0.155837374		-0.090273144	
YDR101C	-0.537992783		-0.834243171	
YDR102C	-0.045761065		-0.044787691	
YDR104C	-0.071607722		-0.027484894	
YDR105C	-0.010148009		0.168037236	
YDR107C	-0.216983556		-0.033426447	
YDR108W	-0.211843584		-0.079344823	
YDR109C	0.055182236		-0.034183065	
YDR110W	-0.074352706		0.121438839	
YDR111C	-0.031172316		-0.075403936	
YDR112W	0.114683404		-0.03816691	
YDR114C	-0.01354397		-0.4986656	
YDR115W	0.104698136		0.049484777	
YDR116C	-0.005763973		0.063982747	
YDR117C	-0.023846576		0.116833143	
YDR119W	-0.010755481		0.037245043	
YDR120C	2.243915988		3.743208332	
YDR121W	0.236078647		0.499974854	
YDR122W	0.124199502		-0.016396291	
YDR123C	-0.120116959		-0.577874828	
YDR124W	-0.05168048		-0.13638316	
YDR125C	0.343963578		0.499536404	
YDR126W	1.595088139		2.175785504	
YDR128W	-0.033570986		0.317362209	
YDR130C	-0.020694291		0.032021127	
YDR131C	0.004164165		0.010828287	
YDR132C	-0.028455578		0.040921264	
YDR133C	0.158478665		-0.018002181	
YDR135C	0.000150487		0.118513934	
YDR136C	-0.010057159		-0.104736727	
YDR139C	0.04988235		0.107187397	
YDR140W	-0.373380855		0.234430582	
YDR142C	0.762071196		-0.096581531	
YDR143C	-0.011188458		0.06182769	
YDR144C	0.389275843		0.634365997	
YDR146C	0.268194134		0.42541803	
YDR147W	0.029018428		0.065093281	
YDR148C	-0.065852011		0.000591535	
YDR149C	0.833355473		1.649093021	
YDR150W	0.180895518		-0.159877709	
YDR151C	-0.160449386		-0.213368492	
YDR152W	-0.130723486		0.196066488	
YDR153C	-0.167942077		0.105468051	
YDR154C	0.012400549		0.332097931	
YDR155C	0.094947636		0.182159451	
YDR156W	0.180063878		0.634617494	
YDR157W	0.182992226		0.119422654	
YDR159W	-0.271669749		-0.160028001	
YDR161W	-0.955199863		-0.439720651	
YDR162C	0.404312598		1.162034703	
YDR163W	-0.249133376		0.059839022	
YDR165W	0.366069302		0.048578687	
YDR169C	0.025278362		0.028203372	
YDR171W	0.051521544		-0.164121596	
YDR173C	-0.19740936		-0.602781617	
YDR174W	-0.31303024		-0.106008882	
YDR175C	-0.150995377		-0.442465663	
YDR176W	0.429507009		0.343496167	
YDR178W	0.095743898		-0.033218628	
YDR179C	0.350459062		0.007280552	
YDR179W-A	-0.091301435		-0.012127051	
YDR181C	0.136424008		-0.006601544	
YDR183W	-0.064372309		0.060846028	
YDR184C	0.049614995		-0.086779469	
YDR185C	-0.074129192		0.021509122	
YDR186C	0.024233011		-0.138500951	
YDR191W	0.031969621		-0.12724955	
YDR192C	-0.15639895		0.226929447	
YDR193W	-0.015016755		-0.005844184	
YDR194C	0.038117625		-0.198145587	
YDR195W	5.416046912			
YDR197W	0.11926935		0.194793103	
YDR198C	0.050841619		0.054318295	
YDR199W	-0.419911934		-0.447298506	
YDR200C	5.630667565		6.637059538	
YDR202C	-0.302519337		-0.1900057	
YDR203W	-0.251214149		-0.037855521	
YDR204W	0.046379317		0.12133105	
YDR205W	0.153953861		0.516429979	
YDR206W	-0.049335286		-0.055801692	
YDR207C	1.25158391		0.363799744	
YDR209C	-0.000587895		-0.070300001	
YDR210W	0.083537573		-0.187826409	
YDR213W	-0.098571475		-0.102473034	
YDR214W	-0.043498878		-0.03361091	
YDR215C	-0.140559419		-0.230836698	
YDR216W	-0.061158333		-0.154357182	
YDR217C	0.081114105		-0.174751249	
YDR218C	-0.121795211		-0.041879456	
YDR219C	-0.085968594		-0.090458302	
YDR220C	0.03659665		-0.229122508	
YDR221W	1.669804456		-0.111849256	
YDR222W	0.004473882		-0.169654459	
YDR223W	-0.120920846		-0.119383989	
YDR225W	-0.040636711		0.248285258	
YDR229W	-0.067136266		-0.043259449	
YDR230W	-0.05351139		0.115162394	
YDR231C	0.10982758		0.056485131	
YDR233C	-0.155487086		0.161110715	
YDR234W	0.470253129		0.142794567	
YDR237W	-0.037620325		-0.161787053	
YDR239C	-0.20371157		-0.240706327	
YDR241W	0.701076235		2.161486041	
YDR242W	0.313802554		-0.008203677	
YDR244W	0.499652486		0.69937513	
YDR247W	-0.103163474		-0.089139334	
YDR248C	-0.030346106		-0.223225339	
YDR249C	0.049122431		-0.175687409	
YDR250C	-0.095054809		-0.093014339	
YDR251W	0.018825671		-0.151554819	
YDR252W	-0.1196964		-0.030997916	
YDR253C	0.838007092		1.499117593	
YDR254W	0.180070377		0.320181493	
YDR255C	0.013986878		0.073208225	
YDR256C	-0.161600178		-0.250451801	
YDR257C	-0.034178305		-0.146790595	
YDR258C	-0.018428732		-0.048508661	
YDR259C	-0.025383008		-0.014459012	
YDR260C	-0.098087188		0.05148163	
YDR261C	0.036721347		-0.16790793	
YDR262W	0.030041572		-0.072289513	
YDR263C	-0.066903371		-0.010484082	
YDR264C	1.330310209		1.663819137	
YDR265W	-0.064587218		0.132355403	
YDR266C	-0.207190473		-0.333003404	
YDR268W	0.783987001		-0.481021167	
YDR269C	-0.111170634		0.456727525	
YDR270W	0.19259061		0.27487854	
YDR271C	-0.491058991		-0.08365068	
YDR272W	0.306808726		-0.310767634	
YDR273W	-0.027986595		-0.107389822	
YDR274C	-0.404954036		-0.155207991	
YDR275W	0.090164108		-0.267198617	
YDR276C	1.245439231		2.750878551	
YDR277C	-0.074723305		-0.123035169	
YDR278C	-0.137159101		-0.249250604	
YDR279W	-0.308171492		-0.07670291	
YDR282C	0.024059516		-0.32165687	
YDR283C	-0.267798104		-0.24943027	
YDR284C	0.054445392		-0.346025901	
YDR285W	0.222414272		-0.428090663	
YDR286C	-0.074648967		-0.206443147	
YDR287W	0.033000785		-0.435980501	
YDR289C	-0.091216448		-0.099390064	
YDR290W	-0.063755965		-0.126875816	
YDR291W	0.043366823		-0.211879725	
YDR293C	1.820787369		3.079868805	
YDR294C	-0.070025582		-0.122331675	
YDR295C	-0.368219434		0.040952906	
YDR296W	0.119717175		0.131472	
YDR297W	-0.339608908		-0.572719532	
YDR298C	0.078301443		-0.559536414	
YDR300C	1.642165083			
YDR304C	0.101351472		-0.148497601	
YDR305C	0.121555682		-0.167312875	
YDR306C	-0.028507521		-0.119286584	
YDR307W	0.052465503		0.121699154	
YDR309C	0.016950696		-0.215172258	
YDR310C	0.56682204		0.851258752	
YDR312W	-0.080998791		-0.147409287	
YDR313C	0.015273071		-0.029928615	
YDR314C	0.080302048		-0.097542582	
YDR315C	-0.134054234		0.144228008	
YDR316W	-0.007322347		0.089257548	
YDR317W	0.71650687		1.791930785	
YDR318W	0.718119386		0.754736076	
YDR319C	0.016959678		-0.164902332	
YDR320C	-0.072317134		-0.733472832	
YDR321W	-0.028120572		-0.112352025	
YDR322W	0.547785429		0.952168897	
YDR323C	0.291517427		0.35074259	
YDR326C	0.016846954		-0.001170946	
YDR329C	0.22067142		0.4558122	
YDR330W	-0.143811817		-0.0972854	
YDR332W	0.03727718		0.075010393	
YDR333C	-0.333347744		-0.644046246	
YDR334W	0.132475739		0.566976395	
YDR335W	-0.088313278		0.32987779	
YDR336W	0.751831736		-0.136194501	
YDR337W	0.08872692		-0.072826028	
YDR338C	0.018613984		-0.006708342	
YDR340W	0.197497445		0.158351895	
YDR344C	0.042324349		-0.065687554	
YDR345C	0.203017261		0.174724923	
YDR346C	0.148529865		0.087236243	
YDR347W	0.181599416		-0.773205081	
YDR348C	-0.065859242		-0.027743869	
YDR349C	-0.461761208		-0.855015503	
YDR350C	0.113442639		0.307891048	
YDR351W	0.100298368		0.136465663	
YDR352W	0.024412587		-0.08976973	
YDR354W	-1.352411932		-1.066384235	
YDR357C	0.121530591		0.084428999	
YDR358W	-0.113643904		0.040362442	
YDR359C	1.360473769		1.212551147	
YDR360W	0.349977218		-0.145243872	
YDR363W	0.261333225		0.251279691	
YDR363W-A	0.075641361		0.406594405	
YDR368W	0.093816363		-0.365867068	
YDR369C	0.995425163		-0.783534104	
YDR370C	0.092879262		0.024340864	
YDR371W	0.0814026		0.092929056	
YDR372C	1.292397593		2.460715393	
YDR374C	0.000951879		-0.053229323	
YDR375C	0.103281267		0.148426605	
YDR377W	1.282190889		-0.232888047	
YDR378C	0.392521394		0.927510788	
YDR379W	0.02341574		0.00126477	
YDR380W	0.230502658		-0.202054862	
YDR382W	-0.537805422		-0.220231016	
YDR383C	0.032523522		-0.062904329	
YDR384C	-0.19064314		0.005879519	
YDR385W	-0.202676		-0.617528013	
YDR386W	-0.097728486		-0.132495682	
YDR387C	0.097653636		-0.001029404	
YDR388W	1.23759315		2.714376368	
YDR389W	-0.100345618		-0.083671664	
YDR391C	0.005471745		0.090616913	
YDR392W	0.635347369		1.26304498	
YDR393W	0.09274941		-0.07788467	
YDR395W	0.198466401		0.367991636	
YDR399W	-0.089202229		-0.248917733	
YDR400W	-0.168281244		0.004123406	
YDR401W	1.00410416			
YDR402C	-0.190644875		-0.097065114	
YDR403W	-0.160971877		-0.220727807	
YDR405W	0.033891197		-0.670466869	
YDR406W	0.002254868		-0.12978762	
YDR408C	-0.135013242		0.310584715	
YDR409W	-0.034868476		-0.204159847	
YDR411C	-0.035020722		0.063074505	
YDR414C	0.153496269		0.1337487	
YDR415C	-0.017199861		-0.036243451	
YDR417C	-0.472922629		-0.628585429	
YDR418W	-0.654256315		-0.915040184	
YDR419W	0.008044701		-0.134376444	
YDR420W	-0.023184827		-0.071796411	
YDR421W	-0.06678352		0.007862159	
YDR422C	-0.073105814		-0.153403448	
YDR423C	0.075445377		-0.088936764	
YDR424C	0.050648249		-0.17875223	
YDR425W	0.146296911		-0.024081011	
YDR426C	0.114846932		0.103670218	
YDR428C	0.108051635		-0.172330687	
YDR430C	-0.053848854		0.120823486	
YDR431W	0.082968772		-0.313642904	
YDR432W	2.018663748		1.111210792	
YDR433W	0.215771196			
YDR435C	0.259108956		0.408817775	
YDR436W	-0.187577467		0.054584463	
YDR438W	-0.009280531		-0.074406119	
YDR439W	0.239611396		0.221993313	
YDR440W	-0.066846225		0.055011704	
YDR441C	-0.356587195		-0.313955235	
YDR442W	0.652850256		1.31506309	
YDR443C	0.653205819		0.439068004	
YDR444W	-0.16126928		-0.198844871	
YDR445C	0.020919207		-0.046973123	
YDR446W	0.26336541		0.061571816	
YDR447C	0.190687783		0.218651755	
YDR448W	0.562762325		0.604635531	
YDR450W	0.092546636		0.591675131	
YDR451C	-0.009896454		0.142465553	
YDR452W	-0.159001616		-0.256862673	
YDR453C	-0.11872031		-0.158666816	
YDR455C	0.401346998		1.054921076	
YDR456W	0.022690244		0.811428857	
YDR457W	-0.13354703		-0.065471888	
YDR458C	-0.005775985		-0.374945506	
YDR459C	-0.146558267		-0.076909538	
YDR461W	-0.159442771		-0.113600946	
YDR462W	-0.11378384		0.248919436	
YDR463W	-0.913492781		-2.046116153	
YDR465C	-0.14002254		-0.075986577	
YDR466W	-0.04127538		-0.287062853	
YDR467C	-0.083629257		-0.077439847	
YDR469W	0.28491679		0.397168449	
YDR470C	0.177595227		-0.124946107	
YDR471W	-0.611604731		-0.851220699	
YDR475C	-0.6383953265		-0.158564749	
YDR476C	-0.204307598		-0.114734268	
YDR477W	1.164159156			
YDR479C	-0.053298448		-0.205037565	
YDR480W	-0.098545281		-0.014560799	
YDR481C	-0.085114916		0.054391233	
YDR482C	0.091647613		-0.003740056	
YDR483W	0.374616908		0.795640703	
YDR484W	0.115035961		-0.550049157	
YDR485C	0.266350415		0.101645695	
YDR486C	0.273136009		1.211238314	
YDR488C	0.012732652		0.182912418	
YDR490C	0.116125224		-0.192485305	
YDR491C	0.255470177		0.390773451	
YDR492W	0.159851105		0.392736002	
YDR493W	-0.066678096		-0.06767118	
YDR494W	0.062951321		0.245898438	
YDR495C	0.100956919		0.368489029	
YDR496C	-0.473655719		-0.836753384	
YDR497C	-0.16505148		-0.296992127	
YDR500C	0.559264431		0.404489185	
YDR501W	0.027127706		-0.246711272	
YDR502C	0.068550714		0.030459052	
YDR503C	0.136756362		-0.023190422	
YDR504C	-0.133748077		0.079681221	
YDR505C	0.03415551		-0.041212925	
YDR506C	0.33126867		-0.041728832	
YDR507C	0.042517504		0.070012309	
YDR508C	0.313665989		0.286261086	
YDR509W	0.134212545		0.061065913	
YDR511W	-0.079442707		-0.243279271	
YDR512C	0.424911085		0.510632339	
YDR513W	0.122512831		-0.15520778	
YDR514C	0.105844803		-0.043694433	
YDR515W	0.021174131		-0.169427468	
YDR516C	-0.233558406		-0.777775081	
YDR517W	-0.076054641		-0.291873132	
YDR518W	0.269667654		-0.009402377	
YDR519W	-0.039819609		-0.282120148	
YDR520C	0.134486625		0.024549323	
YDR521W	0.036379517		0.069238779	
YDR522C	0.009385103		-0.13193494	
YDR523C	-0.040200489		-0.156333042	
YDR524C	0.490040642		0.529674113	
YDR525W	1.376829119		2.365346462	
YDR525W-A	0.270004959		0.053874409	
YDR528W	0.105947082		0.2441889	
YDR529C	0.084906064		0.111883924	
YDR530C	0.034381278		0.129069498	
YDR533C	0.177368857		-0.089667162	
YDR534C	0.047303083		-0.239806732	
YDR535C	0.128209671		0.003616808	
YDR536W	0.136457674		-0.075800642	
YDR537C	0.055048623		-0.056554459	
YDR538W	0.13228461		0.091781497	
YDR539W	0.163101657		0.028983407	
YDR540C	0.09669192		-0.286985746	
YDR541C	0.012140702		0.004112299	
YEL001C	0.091930252		0.03753509	
YEL003W	0.298058536		0.338594847	
YEL004W	-0.020797999		0.004048462	
YEL005C	0.032200358		0.327221085	
YEL006W	-0.010395234		-0.3624905	
YEL007W	0.155298593		0.404737801	
YEL008W	0.071611053		0.173540287	
YEL009C	-0.029934734		0.096996757	
YEL010W	0.027186398		-0.035498434	
YEL011W	-0.092900229		-0.049121432	
YEL012W	0.102683822		-0.257341475	
YEL013W	-0.079575844		-0.354513201	
YEL014C	-0.016033284		-0.131943463	
YEL015W	0.067644033		-0.421334228	
YEL016C	0.173074524		0.089530134	
YEL017C-A	0.039599412		-0.081432686	
YEL017W	-0.037228883		0.090305228	
YEL018W	0.129074414		0.132936712	
YEL020C	0.099168822		0.050298872	
YEL023C	0.272325677		0.03345402	
YEL024W	0.273016342		0.147094552	
YEL025C	0.15796479		0.190360774	
YEL027W	1.554562811		-0.117047032	
YEL028W	-0.091203585		0.057268953	
YEL029C	-0.006099568		0.347425549	
YEL030W	-0.024869141		0.116318807	
YEL031W	2.400431111		3.044426876	
YEL033W	-0.627154506		-0.481137969	
YEL037C	-0.179386829		-0.190091269	
YEL038W	0.069286407		-0.038233438	
YEL039C	0.059637017		0.121389077	
YEL040W	0.340921317		-0.091397776	
YEL041W	0.050731326		0.124005643	
YEL042W	0.659732051		0.910149288	
YEL043W	-0.098840878		0.152345917	
YEL045C	-0.467814105		-0.42068142	
YEL046C	-0.411194415		0.53651422	
YEL047C	-0.137580371		-0.00012694	
YEL048C	-0.098807978		-0.170383569	
YEL049W	-0.159166554		0.054491779	
YEL050C	-0.129414385		-0.310517738	
YEL051W	-0.096332414		-0.910118581	
YEL052W	-0.219485743		0.149773345	
YEL053C	0.997252458		1.794992893	
YEL054C	0.034683976		-0.805225411	
YEL056W	0.043375029		-0.166572758	
YEL057C	-0.200075238		-0.028191083	
YEL059W	-0.165307327		0.312640224	
YEL060C	-0.158012454		-0.069234129	
YEL061C	0.219343503		0.379707736	
YEL062W	-0.040532697		0.17070588	
YEL063C	-0.072558576		0.051812847	
YEL064C	-0.171909956		-0.072926921	
YEL065W	0.006856582		-0.106788467	
YEL066W	-0.059686826		0.009923428	
YEL067C	-0.065530803		0.08321127	
YEL068C	-0.118303004		0.021695763	
YEL071W	-0.262029357		-0.104696135	
YER001W	0.051096831		0.454614529	
YER002W	-0.580051859		-0.487839791	
YER004W	-0.256827051		-0.006681412	
YER005W	0.530058008		0.777784676	
YER007C-A	0.132864279		0.265397107	
YER007W	-0.007809789		0.051635228	
YER011W	-0.070121551		-0.265534624	
YER014W	-1.778603894		-1.522672951	
YER017C	0.049737548		-0.3832563	
YER019C-A	0.105406719		0.027922168	
YER019W	-0.434257061		0.105817171	
YER020W	-0.269894044		-0.721488797	
YER024W	-0.069175195		-0.213388003	
YER027C	-0.014632455		0.020206041	
YER028C	-0.142482169		-0.242933919	
YER030W	-0.011252326		0.12435897	
YER031C	-0.384532953		-0.612144259	
YER032W	0.016311501		-0.311233414	
YER033C	0.207374497		-0.266338739	
YER034W	0.003158111		-0.074706836	
YER037W	-0.0082212		0.024321873	
YER038W-A	0.132264305		-0.112966115	
YER039C	0.088704349		-0.099432584	
YER039C-A	0.170078833		-0.042947631	
YER040W	-0.537476419		-0.420644707	
YER041W	-0.156952778		-0.083644622	
YER042W	-0.082768128		-0.049348436	
YER044C	1.707920383			
YER044C-A	-0.104471721		-0.022680219	
YER045C	-0.062218076		-0.166818578	
YER046W	-0.067254079		0.021771761	
YER046W-A	-0.191895557		-0.051565838	
YER047C	-0.026553842		-0.309270024	
YER048C	-0.05684664		-0.174165937	
YER049W	-0.199085173		-0.381010547	
YER050C	0.205496306		-0.43248689	
YER051W	0.049914583		-0.018581908	
YER053C	-0.270615726		-0.12758599	
YER054C	0.295949028			
YER055C	-0.125237791		-0.254538369	
YER056C	-0.000705921		-0.245323417	
YER056C-A	-0.120042925		-0.432554765	
YER057C	-0.087454573		-0.142161726	
YER058W	-0.083478895		0.011708117	
YER059W	-0.019000916		-0.293036996	
YER060W	0.110579496		0.269808995	
YER060W-A	-0.054501684		-0.116936893	
YER061C	2.100417051		4.552861188	
YER062C	0.077721206		-0.205184948	
YER063W	-0.228804695		-0.041947695	
YER064C	0.100892219		-0.063011232	
YER065C	0.137733884		-0.167724117	
YER066C-A	0.601487723		-0.260728927	
YER066W	-0.393154509		-0.240839881	
YER067C-A	-0.032111386		-0.092406212	
YER067W	-0.096654425		-0.219205034	
YER071C	-0.013384544		-0.030825658	
YER072W	0.360027767		0.87095648	
YER073W	-0.20775013		-0.003079867	
YER074W	-0.864014148		-0.434834704	
YER075C	-0.277500734		-0.454156708	
YER077C	-0.141463488		-0.465677744	
YER078C	0.189887823		-0.12407597	
YER079W	0.043345427		-0.213724175	
YER080W	0.285779077		-0.228465894	
YER081W	0.252194331		0.019950148	
YER083C	1.672202844		2.660762539	
YER084W	0.48841091		0.749869378	
YER085C	0.044320975		-0.041420711	
YER087C-B	0.418851442		0.093393796	
YER087W	0.695523635		-0.772031823	
YER088C	0.10430714		0.044272796	
YER089C	0.173410043		0.347856942	
YER091C	2.326086576		0.974530718	
YER091C-A	0.065576639		-0.024612313	
YER092W	0.052099168		-0.077188521	
YER093C-A	0.001560921		-0.155774097	
YER095W	0.066475652		0.090033977	
YER096W	-0.038447123		-0.162878037	
YER097W	0.054583664		-0.230424737	
YER098W	-0.0737236		-0.235133137	
YER101C	0.335136123		-0.872152295	
YER103W	0.288344606		-0.530438513	
YER106W	0.565027379		-0.444894809	
YER110C	0.865610964		-0.105247564	
YER111C	-0.549343565		-1.747025681	
YER113C	0.057301475		-0.250268693	
YER114C	-0.098835016		-0.473210781	
YER115C	-0.054893833		-0.824466856	
YER116C	-0.231054069		-0.258803838	
YER117W	-0.363518219		-0.664689941	
YER118C	-0.072011516		-0.80671717	
YER119C	-0.077241655		-0.809923507	
YER119C-A	-0.166108558		-0.78050992	
YER120W	-0.193383004		-0.97773639	
YER121W	-0.343756326		-0.339110268	
YER122C	-0.053583173		1.752516598	
YER123W	-0.50185388		-0.654330176	
YER124C	-0.217309668		-0.306539928	
YER128W	-0.266267445		-0.810936776	
YER129W	-0.176784468		-0.238119386	
YER130C	-0.022004223		-0.671392357	
YER131W	0.349989041		-0.624378894	
YER132C	-0.226084783		-1.099662592	
YER134C	0.071420983		-0.759850855	
YER135C	-0.042624431		-0.667034833	
YER137C	0.049734402		-0.865337371	
YER139C	0.286991964		0.403924867	
YER140W	-0.274211181		-0.829190863	
YER141W	0.027468735		-0.619578545	
YER142C	-0.053770642		-0.569041929	
YER143W	-0.054230997		-0.711107761	
YER144C	0.12546109		0.013651168	
YER145C	-0.217091279		-0.043651947	
YER149C	0.045239147		-0.627019377	
YER150W	-0.139137958		-0.487473278	
YER151C	0.684361318		0.993417977	
YER152C	-0.08573354		-0.408003058	
YER153C	0.150587298		-0.149357439	
YER154W	0.242275383		0.068428716	
YER155C	2.772386752		2.995743442	
YER156C	0.206800684		-0.177309195	
YER158C	-0.029041536		-0.207233098	
YER161C	-0.045890615		0.222229101	
YER162C	0.070868692		0.142855999	
