orf	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | carboplatin [15 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | oxaliplatin [4 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | psoralen [0.5 uM], time [5 generations], radiation [unknown] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | angelicin irradiated (angelicin [62.5 uM], time [5 generations], radiation [unknown]) | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mitomycin C [1 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.002%], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 2-dimethylaminoethyl chloride [240 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 4-nitroquinoline N-oxide [0.0313 uM], time [5 generations] | Lee W~Giaever G, 2005
YOL105C	0.08272550000000001	0.2361025	-0.1893135	0.013962	0.2196505	0.37005699999999997	0.03255366666666667	0.1406116	-0.251679	-0.10687949999999999	0.40717749999999997	0.147309	-0.18742499999999998	-0.3112995	0.4286895	0.1045045
YOL106W	-0.2955625	0.35751900000000003	0.0333665	-0.05987050000000001	-0.1942835	0.026870000000000005	-0.2761706666666667	0.1559202	-0.232058	-0.3333335	0.24368800000000002	0.027926500000000007	-0.156918	0.350021	0.021533	0.195191
YOL107W	-0.279079	0.594608	-0.1446565	0.2517205	-0.09607149999999999	0.128165	0.16075066666666668	0.3257028	-0.33198	-0.16261	0.15122249999999998	-0.1851365	-0.0801795	0.1261475	0.143588	-0.092863
YOL108C	-0.2362095	0.386175	-0.0377605	-0.0194	0.014800500000000008	0.328352	0.33227233333333334	0.5346474	-0.0029184999999999975	-0.13693750000000002	0.0284135	-0.3822125	-0.05991650000000001	0.194058	-2.51563	0.1584555
YOL109W	-0.0806115	0.34399599999999997	-0.2813185	0.026949	-0.202459	0.04277450000000002	0.24490166666666666	0.4173012	-0.2934255	-0.2193945	0.10277	-0.419975	-0.2178665	0.2523135	0.209565	-0.7427005
YOL110W	-0.19003199999999998	0.12757500000000002	-0.48904649999999994	-0.14515450000000002	-0.20096399999999998	-0.5418385	0.2813076666666667	0.08676299999999999	-0.24939150000000002	0.015503500000000003	0.161268	-0.120839	0.0859905	-0.04804	-0.1466775	-0.292668
YOL111C	-0.186943	-0.20138899999999998	0.16719050000000002	0.20012649999999998	0.08684649999999997	0.285344	0.5886406666666667	-0.037548999999999985	0.023341	0.0191145	0.426651	-0.290931	-0.07791099999999998	0.400555	-0.17873250000000002	0.3286975
YOL112W	0.07642499999999999	0.42139099999999996	-0.3335825	0.008654499999999999	0.347219	-0.12497050000000001	-0.07121466666666666	0.08859099999999999	-0.48863349999999994	0.415723	0.232518	0.016044499999999996	0.216254	-0.1944185	0.192394	-0.155864
YOL113W	-0.1179365	-0.1524885	0.1677705	0.0495415	-0.1454865	0.07838049999999999	-0.08395600000000003	0.019872200000000007	-0.4152475	0.06999849999999999	-0.1552815	0.021810499999999983	0.0020374999999999976	-0.081298	-0.61571	0.0231105
YOL114C	0.387068	0.118251	0.3623145	0.5690995	0.0299175	0.3651995	0.07629833333333334	0.058863399999999996	0.2207565	0.292445	0.1468915	0.1966705	0.39538399999999996	0.049723	0.2523905	0.070694
YOL115W	-0.40976	-0.934166	0.2611485	-0.5110629999999999	0.2597085	0.1377765	0.3484413333333333	0.45873299999999995	0.211653	-0.005048	-0.126088	0.382664	-0.283672	-0.841939	0.361789	-0.041282999999999986
YOL116W	-0.015763000000000003	0.5475685	-0.1279145	0.06905099999999999	-0.0775755	-0.07199349999999999	0.3743956666666666	-0.1925478	0.06482099999999999	-0.078899	0.169575	0.0026680000000000037	0.151275	-0.343811	-0.098318	-0.024937499999999994
YOL117W	-0.070544	-0.19476100000000002	0.0306125	0.1371755	-0.3251695	0.3315125	0.08524566666666666	0.1713116	-0.0457905	-0.32625699999999996	0.133571	0.36539750000000004	-0.07922949999999998	-0.1522485	0.08177700000000002	0.010889999999999999
YOL118C	0.139685	-0.689041	0.25106	-0.0972605	0.538729	0.4985825	0.23370233333333335	-0.21550380000000002	-0.197146	0.5106435	0.04210649999999999	0.279315	0.149034	0.025153499999999995	0.3373295	-0.6767814999999999
YOL119C	-0.128042	-0.0906675	-0.2250065	-1.098029	0.20278249999999998	0.0366235	0.05027133333333334	0.35976220000000003	-0.2430795	0.1863655	-0.0683125	-0.382172	0.154098	-0.05359	0.3796305	-0.430011
YOL121C	0.974134	1.0602105	0.7510395	1.0258829999999999	0.7241409999999999	0.002201499999999995	1.1549276666666668	0.4110512	1.9243999999999999	0.37627350000000004	0.0	0.6802515	0.30427350000000003	0.0	0.3384825	0.5248505
YOL122C	-0.196002	-0.1797775	-0.380803	-0.4203055	0.2031305	0.18837600000000002	-0.293959	0.0631614	-0.5688945	0.39736899999999997	0.17667049999999998	0.13621	0.311207	0.050024	0.3265455	0.0889085
YOL124C	0.07221250000000001	0.590724	-0.078404	0.4808775	-0.09561449999999999	0.057843	0.22253266666666668	0.37385640000000003	-0.16855399999999998	0.13734849999999998	0.11718650000000001	-0.0641735	-0.0126715	0.250477	0.2414635	0.03278349999999999
YOL125W	0.0138065	0.2337665	-0.07114999999999999	0.216613	-0.096373	-0.033991999999999994	0.054393000000000004	0.33433499999999994	-0.0741595	-0.07796249999999999	0.1843475	-0.2883	-0.197683	0.0241945	0.24714799999999998	-0.0156945
YOL126C	-0.476334	0.3903755	0.103902	0.2686585	0.4524935	0.228614	-0.13853633333333332	0.20574379999999998	0.038816500000000004	-0.031115000000000004	-0.109684	-0.16782	-0.214657	0.14781149999999998	-0.0904325	-0.2595595
YOL128C	0.6057144999999999	0.29092250000000003	0.68091	0.7940385	0.4892335	0.7208415	-0.140197	0.000513600000000014	0.2831765	0.376643	0.05344950000000001	0.6865185	0.8306325	0.2929885	0.5557894999999999	0.445071
YOL129W	0.0683595	0.5259825	0.1267135	0.1514645	0.2095955	0.225549	-0.15901733333333334	0.3425844	0.0882565	-0.14729199999999998	0.340557	0.20660649999999997	0.311036	-0.37514400000000003	0.072522	-0.019319000000000003
YOL131W	-0.229046	0.148034	-0.06836500000000001	-0.113055	0.006508500000000007	-0.17492549999999998	-0.18829966666666662	0.1816752	-0.307911	-0.2457285	0.06751249999999999	-0.190685	-0.15815900000000002	-0.0689525	-0.26025349999999997	-0.55562
YOL132W	-0.1993235	0.5302465000000001	-0.3947595	-0.1416985	0.041401999999999994	0.060097000000000005	0.25748933333333335	0.1059396	-0.073365	-0.092501	0.22419100000000003	-0.253998	-0.22082300000000002	0.1743915	-0.4446375	-0.11337749999999999
YOL136C	0.3703135	0.263047	-0.0706335	-0.04533199999999998	0.300109	-0.14739	0.199434	0.3456256	0.068039	0.14574399999999998	-0.0724325	0.2588255	0.131624	-0.0019360000000000002	0.067401	0.1033825
YOL137W	-0.180452	0.2839735	-0.20504350000000002	-0.20438849999999997	0.1498395	-0.14349699999999999	-0.08030999999999999	0.153731	-0.5341655000000001	0.024891999999999997	0.308845	-0.163221	0.257653	-0.0960175	-0.2885785	-0.125469
YOL138C	-0.2057945	-0.5810025	-0.2447875	-0.5138165	0.225609	0.2662255	-0.03471199999999999	-0.03830599999999999	-0.5163599999999999	0.5621455	-0.058544999999999986	-0.040243	0.474564	-0.449306	-0.2065665	0.153301
YOL141W	-0.064529	0.270437	-0.264568	-0.065875	-0.165011	0.0023814999999999947	0.12979466666666667	0.1369124	-0.384737	-0.130292	0.163969	-0.22652500000000003	-0.047807999999999996	0.02425100000000001	0.2571865	-0.2107645
YOL143C	0.21273050000000002	0.0	0.4038225	0.1917625	-0.3756275	-0.40138850000000004	0.14136966666666664	0.0	1.58363	0.4195655	0.0	0.898398	0.02987999999999999	0.0	-0.13480250000000002	-0.04813849999999999
YOL147C	-0.40702150000000004	-0.2956875	-0.1945675	-0.200756	-0.22079749999999998	0.14247100000000001	-0.07998433333333334	0.1212616	-0.2080795	-0.1186715	0.4511925	-0.54194	-0.45053049999999994	0.190447	0.3236635	-0.0177195
YOL148C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL150C	0.128083	0.116261	0.3279285	0.14325500000000002	0.0836555	0.006711999999999996	0.319143	0.040452999999999996	-0.13986099999999999	-0.11375149999999999	-0.0838795	0.18867699999999998	0.11071149999999999	0.1987875	0.097846	-0.014693999999999999
YOL151W	-0.2977035	0.2795345	-0.203625	0.133818	-0.09230999999999999	-0.07246699999999999	-0.24911266666666668	0.415956	-0.110425	-0.1473265	0.587685	-0.0707365	-0.217273	0.3781025	0.2914285	-0.10937200000000001
YOL152W	-0.38060099999999997	-0.0305195	-0.3695085	-0.1373035	0.066792	0.07743250000000002	-0.222139	-0.0545336	-0.5588955	-0.1084505	0.5125335	-0.207955	-0.21218700000000001	0.224765	-0.103531	-0.250062
YOL155C	0.1228945	0.1234775	-0.1787705	-0.23384250000000004	0.2776165	-0.16402250000000002	-0.28909133333333337	-0.06725800000000001	0.163524	-0.226364	0.33946	0.1384665	-0.0177405	0.22492150000000002	-0.3122555	-0.45258200000000004
YOL158C	-0.1961235	0.34470649999999997	-0.194109	-0.059944	0.05247	-0.1162355	0.036021	0.11443460000000001	-0.2977215	0.026386	0.33065	-0.2303015	-0.32633650000000003	0.026091	0.15303899999999998	-0.0020605
YOL159C	-0.20540550000000002	-0.431284	-0.1994195	-0.23671549999999997	-0.39327500000000004	-0.5701015	-0.5296613333333333	-0.24314319999999995	-0.5504455	-0.5486255	-0.4336375	-0.4677735	-0.483677	-0.19079000000000002	0.1556155	-0.4514115
YOL160W	-0.087644	0.309811	-0.121787	0.0376235	-0.0385935	-0.0929955	0.29886966666666664	0.0802216	-0.251313	-0.0717585	0.343635	-0.301644	-0.146455	0.017619	0.169734	-0.0468015
YOL162W	0.0676055	0.5754395	-0.043919	0.1492425	-0.19727899999999998	-0.16710350000000002	0.297104	0.3946884	-0.2168405	-0.144758	0.227991	-0.164419	0.016712500000000005	0.15006550000000002	0.327443	0.0877595
YOL163W	-0.014366	0.44960500000000003	0.013053499999999999	0.14049499999999998	0.0733965	-0.061062500000000006	0.160019	0.2630154	-0.1196005	0.24156149999999998	0.2738895	-0.0359345	0.021571499999999993	0.048087000000000005	0.47161	0.10878399999999999
YOR001W	0.9723955	0.0	0.306496	1.160275	0.0932975	0.520414	1.25043	0.0	2.154165	0.3583615	0.0	0.922255	0.609441	0.0	0.896121	0.5584035
YOR002W	0.2263105	-0.4020955	0.47720799999999997	0.078422	0.21804900000000002	0.127985	0.6307496666666667	-0.4356428	0.4755805	0.136917	-0.115705	0.5575285	0.3472185	-0.0510485	-0.1786865	0.0800425
YOR003W	0.474512	0.546732	0.483039	0.47091099999999997	0.19975949999999998	0.157216	0.003926999999999996	0.035028800000000006	0.40320999999999996	0.016017000000000003	0.07085150000000001	0.1660015	0.4341785	-0.181442	0.09170249999999999	-0.1153205
YOR005C	-0.249643	0.5518855	-0.041056499999999996	0.002271000000000002	-0.133927	-0.0422255	0.10754266666666666	0.21361400000000003	-0.144652	0.1986345	0.1731655	-0.24331799999999998	-0.1862545	-0.012584499999999998	0.4353945	0.1248935
YOR006C	0.447661	0.654032	0.03978949999999999	0.2977265	-0.055633	-0.025554000000000007	0.8262106666666668	0.10721760000000002	0.328219	0.147701	0.20533400000000002	0.2229195	-0.175457	-0.1950155	0.19473800000000002	0.3028365
YOR007C	-0.1246175	0.01626649999999999	0.046224	-0.534085	-0.0324205	-0.051227499999999995	0.2945043333333333	0.05853020000000001	-0.25093699999999997	-0.1592195	0.3073465	-0.1327905	-0.1547575	-0.13405599999999998	-0.43855900000000003	-0.653022
YOR008C	0.6104419999999999	-0.6192035	-0.1333165	-0.562719	-0.026292000000000003	0.062159500000000006	-0.011533000000000002	-0.2797082	-0.4678565	0.44306349999999994	0.0	0.7711844999999999	0.2417155	0.0	0.3328265	-0.5549955
YOR008C-A	-0.5070975	-0.495307	-0.039940500000000004	0.030362000000000007	0.1263125	-0.0269055	-0.11661433333333333	0.3076866	-0.1713345	-0.06390799999999999	-0.093653	-0.32647550000000003	-0.0827975	0.09486249999999999	-2.22949	-0.008830499999999991
YOR009W	0.2820725	0.158098	0.140018	0.119304	0.194812	0.1424675	-0.17008133333333333	0.1469658	0.006203	0.0325875	-0.009781500000000012	-0.033148	0.14201	0.3128375	0.275152	0.064606
YOR010C	0.005122499999999999	0.143347	-0.1502415	-0.041417499999999996	-0.059946	0.114704	0.057938666666666666	0.12021420000000001	-0.1320635	0.20709850000000002	-0.1284545	-0.0425345	-0.108052	0.010331	0.3962025	-0.019410000000000004
YOR011W	-0.0958625	0.35811099999999996	-0.062967	-0.14735299999999998	-0.011002000000000005	0.166958	0.05174733333333335	0.0381288	-0.354124	0.06403	-0.0724115	-0.165089	-0.12920199999999998	0.033209	0.2059985	0.212727
YOR012W	-0.3838695	0.2938185	-0.5153315	-0.4726075	-0.173829	0.061	-0.088497	0.11026360000000002	-0.7012225000000001	-0.13007749999999998	0.27922199999999997	-0.510975	-0.5882265	-0.1200795	0.1477115	-0.1763095
YOR013W	-0.142198	0.4985115	-0.2075075	-0.076768	0.0946615	0.0013574999999999837	0.028659333333333332	0.0300522	-0.192174	0.0572795	0.070712	-0.219233	-0.025571999999999998	0.061130000000000004	0.188676	-0.0396325
YOR014W	-1.009167	-0.775674	-0.7104295	-0.539548	-0.583	-0.5033194999999999	-0.10569966666666668	-0.6056286	0.2820705	-0.1444325	0.36433950000000004	0.2096	0.1303025	0.4588035	0.004395499999999997	-0.512957
YOR015W	-0.550153	0.2178615	-0.276245	-0.26449900000000004	-0.46895	-0.210042	-0.21981400000000004	-0.0923444	0.016718499999999997	-0.1995035	0.16898649999999998	-0.08549899999999999	-0.24254499999999998	-0.019759	0.13940000000000002	-0.082549
YOR016C	0.3348495	0.26266	0.39289399999999997	0.676653	0.18968000000000002	0.19054849999999998	-0.012001333333333336	0.23206299999999996	0.0369805	0.2623755	0.08826300000000001	0.265374	0.15508699999999997	0.0402555	0.2986895	-0.1568755
YOR017W	-0.171437	0.37388849999999996	-0.2571815	-0.133762	-0.021820500000000007	0.065153	0.019873666666666668	0.2388596	-0.0268105	-0.0937925	0.266211	-0.3298095	-0.2874775	0.04383000000000001	0.0719915	0.233306
YOR018W	0.009860499999999994	0.215119	0.034014499999999996	-0.03486850000000001	0.155829	0.215605	0.05205166666666667	0.1771916	-0.0776935	0.224055	0.2336045	-0.0399205	0.009594999999999996	-0.023448499999999997	0.10396949999999999	-0.0204585
YOR019W	-0.22353599999999998	0.862951	-0.33443999999999996	-0.0884355	-0.19425649999999997	0.001274499999999984	0.14084666666666668	0.351077	-0.1947705	-0.337175	-0.065582	-0.34312750000000003	-0.287666	-0.038047	0.43058	0.605796
YOR021C	0.407084	0.043719	0.7469515	0.480518	-0.0066465	-0.0569655	-0.21640066666666669	0.1124816	0.3646775	0.018574	0.121038	0.5994285	0.6219315	0.1482975	0.2342285	0.22900950000000003
YOR022C	-0.253217	0.7164115	-0.21647299999999997	-0.16780050000000002	0.057673999999999996	-0.096437	-0.11633633333333333	0.3876604	-0.3880415	0.1321675	0.1573	-0.2357935	-0.249231	0.2537335	0.1718365	0.018140500000000004
YOR023C	-0.39226849999999996	0.33947099999999997	-0.2602535	-0.19074000000000002	0.231261	0.010922000000000008	-0.21143266666666663	0.252935	-0.038360000000000005	0.047542	-0.14687950000000002	-0.090173	-0.038753	0.22629749999999998	0.1873195	-0.052104
YOR024W	0.020873000000000003	-0.260725	-0.20204100000000003	-0.053555000000000005	0.12283000000000001	-0.3455305	-0.05500866666666665	-0.3821462	-0.09443850000000001	-0.057178999999999994	-0.24273450000000002	-0.243209	-0.3295845	-0.068047	0.23124	-0.0110935
YOR025W	-0.124085	-1.568785	-0.4425425	-0.32398499999999997	-0.299461	-0.153416	-0.08066466666666668	-0.515739	0.111397	-0.1329345	-0.698867	-0.7258994999999999	-0.5176455	-1.100939	-0.182014	0.20129950000000002
YOR026W	0.5538525	0.0	0.489592	0.662374	-0.656435	-0.05749299999999999	0.2727173333333333	0.0	0.3611275	-0.10852300000000001	0.0	0.4774125	-0.9267745	0.0	0.19671349999999999	0.12327950000000001
YOR027W	-0.470878	0.009104500000000001	-0.3490695	-0.5786555	0.04331200000000002	-0.29739150000000003	-0.345777	0.2627408	-0.39823600000000003	-0.0028569999999999984	0.10582850000000002	-0.137007	-0.07531850000000001	0.11289749999999998	0.2539895	0.007317000000000001
YOR028C	-0.0383845	0.087504	-0.102468	-0.2757625	-0.2068045	-0.027630999999999996	-0.13422066666666668	-0.020353	-0.2614295	-0.16266399999999998	0.07929000000000003	-0.141111	-0.210479	0.2299855	0.229329	0.2726845
YOR029W	-0.34172749999999996	0.129226	-0.1952535	-0.126207	-0.11139099999999999	0.13114199999999998	-0.07683566666666666	0.12492919999999999	-0.497248	-0.024600999999999998	0.1721605	-0.3297455	-0.334917	0.1594605	0.030719999999999997	0.159071
YOR030W	-0.11685899999999999	-0.7915485	0.220871	0.1989005	0.063907	-0.6416925	-0.24299033333333334	0.22263739999999999	-0.715185	-0.48365099999999994	-0.502938	-0.25334650000000003	-0.008932500000000003	-0.39834800000000004	-0.04395450000000001	-0.550458
YOR032C	0.2637355	0.3884775	0.10978950000000001	0.23773650000000002	0.2262165	0.3749935	0.364574	-0.0845928	0.11584950000000001	0.4279325	0.119748	0.014218000000000001	0.007551499999999996	0.017757000000000002	0.4764035	-0.24514249999999999
YOR033C	-0.1266745	-0.5198525	0.320359	-0.051489	0.6074934999999999	0.3681375	0.06346833333333333	-0.3036518	0.31084500000000004	-0.1588155	-0.9263565	-0.273613	0.667022	-0.5175305	-0.466267	-0.015490000000000004
YOR034C	0.039552000000000004	0.0	-0.1298655	-0.070188	-0.2833375	-0.0762395	0.16059866666666667	0.0	-0.361786	-0.436882	0.078015	-0.3036985	-0.1565975	0.232581	0.17536600000000002	0.1096255
YOR035C	0.827868	0.0	0.309525	-1.272615	-1.1100050000000001	-0.438999	-0.725073	0.0	0.15383149999999998	0.033472	0.0	0.8404205	0.138668	0.0	0.21055100000000002	0.3777925
YOR036W	0.29626	-0.6217785	-0.07981150000000001	-0.6882535000000001	-0.512346	-0.4325505	0.8121763333333334	-0.0719102	0.6572724999999999	-0.19315300000000002	-0.218883	1.0525075	0.9479945000000001	0.28545600000000004	0.596971	-0.20326450000000001
YOR037W	-0.18554600000000002	0.342525	-0.499857	-0.6118175	0.165474	-0.23528949999999998	0.13097733333333336	-0.1451808	-1.0300395	-0.0720065	0.23812799999999998	0.009936500000000001	-0.2930525	0.2528805	-0.140438	0.0300895
YOR038C	-0.360347	-1.53852	-0.1423615	-0.557177	-0.542637	-0.152517	-0.03145666666666666	-0.5365436	-0.4788695	-0.2653855	-0.8213535000000001	-0.2615145	-0.1438295	-0.2546045	-1.328895	-0.1066915
YOR039W	-1.80557	-2.620945	-0.442381	-2.164195	-0.7940385	-0.582659	-2.380336666666667	-1.0324111999999999	0.109193	-1.0446795	-0.5850625	-0.5840299999999999	-0.4392475	-0.477062	-0.9775695	-1.0692855
YOR040W	-0.1047945	0.4150505	-0.2955795	-0.077556	-0.17367700000000003	-0.0830465	0.21050766666666665	0.3789352	-0.332438	-0.054756000000000006	0.21917750000000003	-0.548729	-0.327001	-0.11118650000000001	0.2929655	-0.07443549999999999
YOR041C	-0.0543555	0.294314	-0.1969495	-0.164549	-0.222142	-0.120098	0.010673999999999998	0.0486942	-0.32548299999999997	-0.209638	-0.1634175	-0.116894	-0.1189235	0.11257650000000001	-0.1383075	-0.310817
YOR042W	0.083724	0.6147705	0.046665	-0.14482550000000002	0.0104245	0.002916499999999999	0.05840533333333333	0.25153879999999995	-0.2819925	0.17719200000000002	0.039081	-0.220746	-0.091065	0.009341500000000003	0.4316405	-0.1317605
YOR043W	-0.5986739999999999	-0.649523	-0.286632	-0.2400675	0.04649550000000001	0.06289	-0.38037133333333334	0.3118956	-0.9651605000000001	0.09828250000000001	0.267722	-0.6760710000000001	-0.324289	0.03404449999999999	-0.112754	0.07721249999999999
YOR044W	0.1766675	0.4665675	0.03807	0.216931	0.3835585	0.2256295	-0.1196	0.24344519999999997	-0.220775	0.21291150000000003	0.067325	0.0373785	0.1905305	-0.1070105	0.164816	0.5338815
YOR045W	0.36832600000000004	0.45681649999999996	0.21891850000000002	-0.071692	0.29036649999999997	0.0651345	0.3262213333333334	0.3024926	0.076846	0.3908435	-0.0748385	-0.060065499999999994	0.31843299999999997	-0.0008625000000000438	0.187018	0.032711000000000004
YOR047C	-0.034198	0.15460000000000002	-0.097703	0.054363499999999995	0.184508	0.0157405	-0.036094	0.16321599999999997	-0.4921065	6.199999999997874e-05	-0.0993545	-0.4071	-0.455909	0.1568215	0.486268	0.1057035
YOR049C	0.101231	-0.010276499999999994	0.053891499999999995	0.019276	-0.0990395	-0.298501	0.19908666666666666	-0.09186679999999998	0.08597300000000001	0.1237835	-0.10635300000000003	-0.2474905	-0.1069195	0.116694	0.055417499999999995	-0.46391399999999994
YOR050C	-0.2569595	0.6077589999999999	-0.3360515	-0.1771345	0.0001275000000000026	0.024895999999999998	0.21536999999999998	0.050126799999999985	-0.293429	-0.044888500000000005	0.112282	-0.484311	-0.19867649999999998	-0.041752	0.10712449999999998	-0.048237
YOR051C	-1.433225	-1.83157	-0.09035449999999999	-0.6483435	-0.296087	-0.20528000000000002	-0.9922430000000001	-1.1331114	-2.4995849999999997	-1.1293	-1.4279950000000001	-0.6746380000000001	-0.17885299999999998	-1.291555	-0.9187135	-0.690637
YOR052C	-0.19158599999999998	0.6143719999999999	-0.2752185	-0.229118	-0.2002845	-0.042192	0.17703066666666667	0.37396019999999996	-0.5996085	-0.16060000000000002	-0.1517685	-0.5785985	-0.2957925	-0.194137	-0.007202999999999998	0.223678
YOR053W	0.073129	0.307152	0.085892	0.027368500000000004	0.252112	-0.027937499999999997	-0.014884666666666666	0.2933968	0.0665695	0.17962999999999998	0.096852	-0.1134125	-0.12291250000000001	-0.0442165	0.153731	-0.1625225
YOR054C	0.3423385	0.0	0.1339685	0.45274650000000005	0.0594875	-0.2392555	0.250419	0.0	0.28107550000000003	0.033384000000000004	-0.1048615	0.2774435	-0.07114000000000001	-0.0103725	0.3279425	-0.4762885
YOR055W	0.12160850000000001	0.16185750000000002	0.226389	0.224679	0.0269275	-0.07451300000000001	-0.11575400000000001	-0.17797980000000002	-0.240478	-0.069297	0.048083	-0.0028294999999999987	0.0589795	0.1542105	0.05732899999999999	0.087544
YOR058C	-0.1494315	0.09496200000000002	-0.2668935	-0.2568045	0.0017185000000000047	-0.1460865	-0.12200766666666668	0.1929772	-0.7842804999999999	0.17867650000000002	-0.0503555	-0.324729	-0.1558885	0.0654055	0.1390635	-0.1531925
YOR059C	-0.211679	0.47149949999999996	-0.3830565	0.0115375	-0.20277700000000004	-0.225746	0.055030666666666665	0.21842400000000003	-0.3194975	0.06961149999999999	0.06558649999999999	-0.437326	-0.3179595	0.1375985	0.08496699999999999	-0.040623000000000006
YOR061W	-0.786243	-1.36169	-0.2615095	-0.658999	0.0381995	-0.032770999999999995	0.20260599999999998	-0.7734306	-0.010955999999999994	-0.128262	-0.025334000000000023	0.231438	0.15112499999999998	0.6881440000000001	-0.2511325	0.37070899999999996
YOR062C	-0.05902949999999999	0.22693750000000001	-0.07534199999999999	-0.26174749999999997	0.060679	-0.1365515	0.1893216666666667	0.34823119999999996	-0.253258	0.14142100000000002	-0.050248	-0.15859800000000002	-0.1698615	-0.122669	0.08979899999999999	-0.07786850000000001
YOR064C	0.28996700000000003	0.031457	0.3297045	0.400902	-0.058399999999999994	0.007179499999999998	-0.42882900000000007	-0.5269498	0.16418100000000002	-0.42589350000000004	-0.682693	0.5445755	0.33195250000000004	0.222599	-0.122711	-0.0335505
YOR065W	0.1960275	-0.113344	0.0481475	0.21225549999999999	0.3255765	0.1142685	0.241545	-0.124366	0.3361325	0.5426375	-0.0257285	-0.005435000000000001	-0.018992	0.590052	-0.0465675	0.208218
YOR066W	-0.173701	-0.108818	-0.013031499999999998	-0.206081	0.018307500000000004	-0.366276	-0.4245136666666667	0.059589399999999994	-0.8022845000000001	-0.052851	-0.1275255	-0.1156655	0.146956	-0.08045000000000001	0.14686349999999998	-0.290313
YOR067C	-0.1672085	0.289885	-0.0814945	-0.236394	0.0595275	-0.589977	0.040172333333333345	0.721828	0.153182	-0.144665	-0.1761975	-0.118037	-0.002577999999999997	-0.2285925	0.4031385	0.0486945
YOR068C	-0.27717800000000004	0.5770105	-0.44443849999999996	-0.3423615	-0.1238165	-0.115762	0.11317033333333333	0.4218124	-0.1194995	0.05891999999999999	-0.23076649999999999	-0.253873	-0.3931535	-0.0824665	0.254935	-0.1197915
YOR069W	-0.0946245	0.6094115	-0.257981	-0.24987499999999999	-0.4315045	0.12395049999999999	0.04416066666666666	0.5474892	-0.16782850000000002	-0.0995425	-0.15515099999999998	-0.164073	-0.46509449999999997	-0.1552365	0.112167	0.23573
YOR070C	0.0297495	0.276882	-0.2510335	-0.1476135	0.284204	-0.07473199999999999	-0.11101500000000002	0.1620244	0.536257	0.052597000000000005	0.405478	-0.1593745	-0.1194075	0.5623404999999999	-0.593192	0.17958449999999998
YOR071C	-0.285392	-0.3149345	-0.4231235	-0.017382500000000002	-0.176757	-0.3340795	0.40183333333333326	0.03372299999999999	-0.60087	-0.1779435	0.017947499999999998	-0.2879355	-0.477622	-0.021731999999999998	-0.11439099999999999	-0.3427595
YOR072W	-0.504834	-0.7417819999999999	-0.0714215	-0.36065250000000004	-0.3204055	-0.408392	-0.0056426666666666665	-0.38666520000000004	0.316674	-0.161132	0.273118	0.17229450000000002	-0.605586	0.305535	0.1327315	-0.4296115
YOR073W	0.22455000000000003	0.0	-0.049799	0.1783	-0.322607	-0.8022315	-0.501842	0.0	0.141205	-0.12985249999999998	0.0	0.49943550000000003	-0.3149265	0.0	-0.5892295000000001	-0.9775975000000001
YOR076C	0.30419799999999997	0.2972805	0.13624	0.198328	0.42240750000000005	0.1498355	0.5509636666666666	0.0856894	0.240657	0.17614950000000001	0.01410949999999997	0.116753	0.10257949999999999	0.28261000000000003	-0.171647	0.11779350000000001
YOR078W	0.7982895	-0.537332	0.7516860000000001	1.1059204999999999	0.030770000000000006	0.2893105	0.6399826666666667	-0.1565188	1.82344	0.4944485	-0.121286	0.463882	0.3182455	0.09714900000000001	0.9692085	0.2824455
YOR079C	-0.076926	0.456499	-0.18706	0.0912475	0.0841665	-0.04759350000000001	0.08888933333333333	-0.007943600000000006	-0.026450499999999995	-0.002241	-0.0273005	-0.1159045	-0.12557100000000002	0.08495	0.22950350000000003	-0.05879
