,Unnamed: 0,gene,area.24_mean,area.24_std,area.24_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.48_mean,area.48_std,area.48_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count
3912,3912,YGL235W,261.2258064516129,56.20303056918986,31.0,0.4479902183086397,0.0559385493045782,31.0,271.03225806451616,48.18262748541065,31.0,0.5571997638894239,0.0335155298722654,31.0,0.476975964331796,0.7195900473142997,31.0,0.5952653849657557,0.5488766051826292,31.0,0.4349892111064722,0.657217103223163,31.0,0.5631552343445491,0.4191791461466531,31.0
3913,3913,YGL242C,221.0,58.54790468374718,15.0,0.4373125794571557,0.0633010475847016,15.0,230.8,59.543741424747104,15.0,0.5439980861971275,0.0320950095479097,15.0,-0.190809648315289,0.773943985321784,15.0,0.4870073854385681,0.7989574220850031,15.0,-0.2251772042076232,0.6896285627338804,15.0,0.3734978018606913,0.5871141798175488,15.0
3914,3914,YGL260W,222.0625,41.073054833227744,16.0,0.4124875224008079,0.047080708443246,16.0,229.1875,34.24854011487206,16.0,0.5214245840618755,0.0547123268661488,16.0,-0.1937309774293792,0.2378793242232794,16.0,0.1068183562668367,0.3872864392596385,16.0,-0.2290893385875137,0.2391321757358692,16.0,-0.1916742043296167,0.7640188914726338,16.0
3915,3915,YGL262W,237.0625,89.7050490960979,16.0,0.3916475616595929,0.0469297145275941,16.0,245.25,83.4853280522991,16.0,0.5146170539761028,0.0666172633228578,16.0,-0.0350477607792465,1.271057756333415,16.0,-0.2023059114332774,0.5083201791849765,16.0,-0.051671640601566,1.2394294211654977,16.0,-0.2885875601946244,0.9355336846242124,16.0
3916,3916,YGP1,242.625,30.962073573971104,16.0,0.399503025437042,0.0360737494434225,16.0,261.25,35.74259830137329,16.0,0.5304506600520785,0.0321370372981179,16.0,0.1884047979559038,0.4321061204201616,16.0,-0.0732104509669636,0.4550252084710719,16.0,0.2371327553222519,0.4296873039535933,16.0,0.048784286900637,0.355155795607624,16.0
3917,3917,YGR001C,288.8125,73.33050183927557,16.0,0.460047755288095,0.0407990007627821,16.0,301.3125,62.7606232707526,16.0,0.5802178273945562,0.031831055124965,16.0,0.9057389122240662,0.7300770114286347,16.0,0.7940899540079425,0.3051535501696331,16.0,0.8859227269266751,0.6842622573885212,16.0,1.0284975988896563,0.3832032850695298,16.0
3918,3918,YGR011W,262.03225806451616,63.437362214480366,31.0,0.4223217381500535,0.0491874582863006,31.0,279.61290322580646,60.919989833307774,31.0,0.5430190824399947,0.0386993484644459,31.0,0.4706902501624483,0.9409060855650232,31.0,0.2386164881577669,0.5524911406920692,31.0,0.5401538695836435,0.9341754675880342,31.0,0.3166186258552293,0.4979763607220302,31.0
3919,3919,YGR012W,245.7333333333333,43.52744071546242,15.0,0.4102634292608073,0.0658014963152713,15.0,261.46666666666664,37.04797404653027,15.0,0.528306473584922,0.0500186110340554,15.0,0.1831950946514074,0.5438260945864517,15.0,0.0956427772646986,0.6879230522323247,15.0,0.2662497890242006,0.5212621669137216,15.0,-0.0334807369100696,0.678259138811641,15.0
3920,3920,YGR015C,285.6,59.82092323880379,15.0,0.4473767765983497,0.0469794826527683,15.0,297.1333333333333,61.355948211663886,15.0,0.5738689225513375,0.0205651924024651,15.0,0.8721865031576764,0.9017031043446644,15.0,0.6107218149178962,0.5031030364867795,15.0,0.8368003729857709,0.8828577542958626,15.0,0.8516899911467857,0.3544938312513296,15.0
3921,3921,YGR016W,273.3125,55.80050029644298,16.0,0.4425116088938123,0.0505090000858705,16.0,282.9375,53.36724182492478,16.0,0.5522420437053195,0.0331579794042533,16.0,0.6712822369663314,0.4937936840965116,16.0,0.5544944596741845,0.3895464441656219,16.0,0.6039646693640004,0.5046049186624835,16.0,0.4014834636292568,0.4043295979565361,16.0
3922,3922,YGR017W,264.8125,57.821816816838265,16.0,0.4350170170546574,0.0433851140291736,16.0,277.625,59.12007555250021,16.0,0.5472530822782249,0.03139629581913,16.0,0.5221701421765857,0.6355750946761158,16.0,0.4033949794083654,0.400308531405966,16.0,0.5173541307766195,0.6971286345552603,16.0,0.3387259396217558,0.4082073210338051,16.0
3923,3923,YGR018C,269.8709677419355,55.786941085696064,31.0,0.4477703082007979,0.0441265386770319,31.0,283.4193548387097,51.7679271322495,31.0,0.5567054281124573,0.0320897715816667,31.0,0.605420836427015,0.5350612528841967,31.0,0.571496430671854,0.4927834894908438,31.0,0.6075746157522698,0.5368871644221793,31.0,0.5547585744521831,0.4932336944941186,31.0
3924,3924,YGR021W,255.06666666666663,46.23150852992342,15.0,0.4578173958490875,0.0457278488275883,15.0,268.93333333333334,47.793404605756265,15.0,0.559108414226462,0.0324116119442222,15.0,0.4103026604757818,0.7333021550997691,15.0,0.8054433243838531,0.4269131117131945,15.0,0.3891367065744466,0.7067967940480054,15.0,0.6546950117272762,0.4772648044036438,15.0
3925,3925,YGR022C,299.8709677419355,105.40738175778895,31.0,0.4377964655097886,0.072591935679261,31.0,343.258064516129,124.20627137734374,31.0,0.5466030050248716,0.0568596609014983,31.0,0.4305073881199651,0.8156787802293456,31.0,0.4018528034567468,0.8991393939695688,31.0,0.4864592357249521,0.7399298418535049,31.0,0.2540881493871418,1.2343487904696724,31.0
3926,3926,YGR025W,239.3448275862069,57.30512060270564,29.0,0.3942102148399472,0.0617235866444342,29.0,257.9655172413793,62.67973171985427,29.0,0.51486180934513,0.0502509259781636,29.0,0.1023739347178964,0.8200637340309755,29.0,-0.1344643479332628,0.67712431745121,29.0,0.2166722232284887,0.8641655809919644,29.0,-0.3440438307559082,1.0513670789047684,29.0
3927,3927,YGR026W,249.83333333333331,29.228981051917174,12.0,0.412195582934941,0.0520293585647667,12.0,265.4166666666667,34.81759830193852,12.0,0.5359005408358536,0.0347681211440782,12.0,0.2004658793450778,0.6472622384368282,12.0,0.169100442793917,0.4435639337196003,12.0,0.2875683217321914,0.5879778914363943,12.0,-0.041294838225074,0.482560537092266,12.0
3928,3928,YGR031W,245.75,58.87670733547069,16.0,0.3864632236583121,0.0364472734773332,16.0,270.8125,60.42760820463882,16.0,0.5188846902311708,0.0327070532035689,16.0,0.132441137950396,0.725322320672267,16.0,-0.2231526419944801,0.5728425848732109,16.0,0.1179277281529785,0.7017615067689293,16.0,-0.1638233991539726,0.4779478566329713,16.0
3929,3929,YGR035C,255.53333333333333,46.16564379131593,15.0,0.4349694782600694,0.0611996493157808,15.0,279.1333333333333,44.89490373029418,15.0,0.5436325312296659,0.0482795198320153,15.0,0.2950933193649279,0.5717396385752612,15.0,0.446310088159882,0.7094914515718095,15.0,0.242510554186168,0.5364787886588592,15.0,0.4366917012298073,0.687203995902542,15.0
3930,3930,YGR039W,335.85714285714283,92.89684696384576,14.0,0.4100829748241149,0.0206127703985996,14.0,405.4285714285714,95.13044832125097,14.0,0.5312408889234875,0.0285165956303078,14.0,0.2308086927858612,0.5153426319812758,14.0,-0.1653655684223822,0.4946695615868813,14.0,0.2268435015343224,0.5189899984559577,14.0,-0.1515374304951091,0.4933870366539003,14.0
3931,3931,YGR042W,231.0,45.79457235462361,15.0,0.3445324415858929,0.0484970913773308,15.0,240.6,43.76854708904231,15.0,0.4785709243675007,0.0409837987329867,15.0,-0.0184290134234396,0.5837092808992811,15.0,-0.993812077521705,0.863910209660599,15.0,-0.0356068687669446,0.5419710618653546,15.0,-1.090653189044759,0.7439865049535126,15.0
3932,3932,YGR045C,249.0,61.23942085508865,16.0,0.3996836344625644,0.0512496875648861,16.0,262.25,56.22158541580509,16.0,0.5230093177691804,0.0454963548796487,16.0,0.2406298496008015,0.5640868251956339,16.0,-0.1347345272917133,0.6467963963881713,16.0,0.2663464357711154,0.5638207121341374,16.0,-0.0862037714270168,0.6278655655963028,16.0
3933,3933,YGR050C,282.53333333333336,58.99378498339183,15.0,0.407140460220371,0.0362494870784458,15.0,297.1333333333333,53.9031759820549,15.0,0.5402846164581011,0.0313806198629298,15.0,0.7901006733995808,0.3768548299140308,15.0,-0.0289165214795641,0.4470446393364966,15.0,0.7994482117664405,0.3734917450604501,15.0,0.1105668241478112,0.5486361931244911,15.0
3934,3934,YGR051C,233.6,38.75711916170093,15.0,0.4226494563149774,0.0715755951614219,15.0,244.66666666666663,31.379398762032803,15.0,0.5364962404854334,0.0558200096331945,15.0,0.1009725460928368,0.4435261762560649,15.0,0.1744062141471175,0.8537452685855792,15.0,0.0798207300012521,0.3848935415085542,15.0,0.1890339388767325,0.7874349458225942,15.0
3935,3935,YGR053C,252.53333333333333,53.70802901757223,15.0,0.4012855425243166,0.0458970344925314,15.0,266.6666666666667,49.34957904968343,15.0,0.5360526117627381,0.0324521784357604,15.0,0.3063140830125674,0.4818832604563268,15.0,-0.0380600894954231,0.5028563777552302,15.0,0.3358895077451749,0.4758384762746407,15.0,0.1838789273823085,0.4550361879043023,15.0
3936,3936,YGR054W,246.13333333333333,47.75662507019563,15.0,0.4361237682130772,0.0475198842397863,15.0,255.6,44.44547221033883,15.0,0.5534948533198636,0.0255588449458901,15.0,0.2180011414057535,0.4659770983892678,15.0,0.3771748706180445,0.4661839978747095,15.0,0.1845688860469395,0.4382190904843279,15.0,0.4912251267587958,0.3356242747296974,15.0
3937,3937,YGR064W,124.93333333333334,23.432171616533257,15.0,0.3188563708712743,0.05043685602929,15.0,139.2,26.73200329193456,15.0,0.4607153263484929,0.0388861524140707,15.0,-1.7145220290963237,0.5129308317160242,15.0,-1.3550571703869128,0.7499151463438887,15.0,-1.52908526738444,0.52890144949246,15.0,-1.5524967042456983,0.924584070671458,15.0
3938,3938,YGR066C,250.875,58.58654566821067,16.0,0.4266966920678879,0.0523368168574052,16.0,263.75,50.68004209416825,16.0,0.5425351081949832,0.0356109719847429,16.0,0.29631275774605,0.5760163407926299,16.0,0.315546114060785,0.4942877258369103,16.0,0.3194462035457787,0.5388099440924066,16.0,0.2581032024647974,0.40732373851242,16.0
3939,3939,YGR067C,234.5,67.78642932032929,12.0,0.3854353277312692,0.0413467080271401,12.0,248.0,57.83833268060835,12.0,0.507155371032568,0.0324063459271323,12.0,-0.1160798908723941,0.5935945250652026,12.0,-0.377981887284472,0.7003163422483157,12.0,-0.0462568622763996,0.5303248983865085,12.0,-0.4558688857639361,0.765612065249076,12.0
3940,3940,YGR069W,232.0,47.30186747546725,16.0,0.4275366047528131,0.0414869517809013,16.0,243.375,42.78142120126445,16.0,0.5355349656877749,0.029078313401263,16.0,-0.0100856592132514,0.5073638081525962,16.0,0.2811168450926831,0.5158740343317797,16.0,0.0101391480083271,0.5121058241732576,16.0,0.0804908893690478,0.34663142697504,16.0
3941,3941,YGR071C,278.57142857142856,105.35267824401434,14.0,0.3878173121191796,0.0600792703429755,14.0,338.2142857142857,108.89527684285171,14.0,0.4978919024644306,0.0771986597773664,14.0,-0.4501355044029453,0.9014491831360152,14.0,-0.4901989845826459,0.9048104419457584,14.0,-0.4188489667222179,0.7359469237890071,14.0,-0.7759724070687363,1.4529038283493665,14.0
3942,3942,YGR079W,254.53333333333333,65.58731003856798,15.0,0.4134898510763661,0.0524410816892745,15.0,269.4,56.56450174042777,15.0,0.5457146735895778,0.0278084877907555,15.0,0.4030398923720745,0.7991351167170148,15.0,0.0771136178790849,0.6064273467042126,15.0,0.437549125536223,0.7712709364482035,15.0,0.2768098307081604,0.3984157245285301,15.0
3943,3943,YGR093W,274.85714285714283,95.91811984336285,14.0,0.432061747778519,0.0588196647431741,14.0,352.2,118.3325821572402,15.0,0.5484374520888257,0.0295429419209385,15.0,-0.2970884960001418,0.5121577084977595,14.0,0.2787654152533356,0.5920939874607603,14.0,-0.2392379369501684,0.5308210081324002,15.0,0.3008859004656237,0.3934561377012385,15.0
3944,3944,YGR102C,145.125,60.78582619876665,16.0,0.51482377756615,0.0660963487300876,16.0,127.0,65.39928643851297,16.0,0.5688813008074184,0.0549474084368414,16.0,-1.4729611109744312,0.6907728442808043,16.0,1.6648414007258658,0.76694866760688,16.0,-1.8092978002993352,0.756408013924739,16.0,0.695151160001871,0.7858327965760399,16.0
3945,3945,YGR107W,254.3125,97.74232706458344,16.0,0.3888568336234759,0.0598799328308232,16.0,268.3125,99.09976034279802,16.0,0.524476863009126,0.0464332753329431,16.0,0.3519969081746891,1.3265906045518203,16.0,-0.2793695910678749,0.8064135596650579,16.0,0.4004666724927678,1.3359255855544747,16.0,-0.157698985957232,0.8710160189377874,16.0
3946,3946,YGR111W,178.92857142857142,48.56314570617435,14.0,0.3889143587608515,0.0570565322021314,14.0,192.0,46.82701389976977,14.0,0.5180445469450715,0.0474042594371464,14.0,-0.898461649670285,0.776716509749256,14.0,-0.3346259944988553,0.8464185556880387,14.0,-0.7890087102517223,0.7099288114466624,14.0,-0.3656695713295336,1.17553619494571,14.0
3947,3947,YGR117C,236.07142857142856,47.81287931688938,14.0,0.3942035774342294,0.0515591058435105,14.0,245.64285714285717,37.75957778214309,14.0,0.5188792603808132,0.0497835137150504,14.0,0.0134781805869983,0.417971728472342,14.0,-0.2285469360066022,0.6002003025291569,14.0,0.0065956910971355,0.3623905881361071,14.0,-0.2178960381955996,0.7642778558683184,14.0
3948,3948,YGR122C-A,283.2857142857143,70.9923382338692,14.0,0.4151381342674667,0.1260503754778867,14.0,301.2857142857143,66.9941772113053,14.0,0.5480108422707634,0.0359876132230774,14.0,0.8066376850289292,0.942108066366622,14.0,0.1868594773210265,1.0969679252377986,14.0,0.8768283493483544,0.9511369406620396,14.0,0.4259896871335021,0.3669025520094993,14.0
3949,3949,YGR122W,238.0,36.62746822497329,15.0,0.4501250898418011,0.0536314432239066,15.0,244.0,32.434549480453704,15.0,0.5679896040124681,0.0399952190998372,15.0,0.114840007731899,0.6871360880734912,15.0,0.6495426571496782,0.3324522331510268,15.0,0.0228011113680156,0.6195638859025843,15.0,0.7296054009204168,0.4830116659361009,15.0
3950,3950,YGR125W,312.2142857142857,103.0878479531142,14.0,0.3782433664660452,0.0542261533280652,14.0,378.0,111.22949249187464,14.0,0.5179103196140363,0.0430361351901857,14.0,0.1124338889922142,0.6548763648180621,14.0,-0.4272381488239606,0.6221521836916645,14.0,0.1656939441972797,0.6915255184711648,14.0,-0.2452606937351648,0.4479849627316599,14.0
3951,3951,YGR126W,245.07142857142856,52.60222909244917,14.0,0.3694093705259546,0.0623185866983948,14.0,255.6,81.11614248365471,15.0,0.4931835873768408,0.0843313515600241,15.0,0.2684400760091698,0.9707450495133256,14.0,-0.4896542184496492,0.8141808141352486,14.0,0.2474275320349769,1.2952764956378926,15.0,-0.6035469529175305,1.3102345361283942,15.0
3952,3952,YGR127W,284.61538461538464,66.9496557889315,13.0,0.401407252656523,0.0700453883743968,13.0,309.46153846153845,69.47855230766707,13.0,0.5287700992632413,0.0478134061227254,13.0,0.8899672867625237,1.0983191858361552,13.0,-0.1820531992650463,0.8500348203885714,13.0,1.0555536890291832,1.123670155812565,13.0,-0.0638881418416485,0.8556377350568304,13.0
3953,3953,YGR130C,259.0,64.50802829327303,15.0,0.4300211590306299,0.0638587818680713,15.0,272.8666666666667,64.50234399579895,15.0,0.5511228265028307,0.0426333073982856,15.0,0.4760091479500363,1.0839912724613947,15.0,0.2902292376078576,0.7405291886083539,15.0,0.4818309244389713,1.0213678556098906,15.0,0.4676304949804946,0.5387861591486496,15.0
3954,3954,YGR131W,276.6,54.66103339151732,15.0,0.4271914472436521,0.0675876915350422,15.0,294.6,52.61287186339752,15.0,0.5471628967384315,0.053967350393146,15.0,0.7138566785172294,0.8076325805134078,15.0,0.2397779077068321,0.7779156311007983,15.0,0.7707095650059939,0.847785355168257,15.0,0.4446243891693529,0.757459707187872,15.0
3955,3955,YGR137W,271.93333333333334,47.0811862131584,15.0,0.4338217500872622,0.0451709428843029,15.0,288.2,39.81600539625096,15.0,0.5626110046961383,0.0354029556031389,15.0,0.6292787458774975,0.6788681573573939,15.0,0.4337980001434014,0.5066409573859979,15.0,0.6570069394041678,0.6501406294078972,15.0,0.767142990295974,0.3730346752155821,15.0
3956,3956,YGR139W,328.0,118.6447277740205,8.0,0.4010962254862929,0.0472414582702912,8.0,375.55555555555554,177.76396647739884,9.0,0.488177983796573,0.0982096261845409,9.0,-0.0259333815042711,0.5107835564659791,8.0,-0.2406161017125265,0.7492380927953884,8.0,-0.4236049761308412,1.0617747969269715,9.0,-0.4117274464811936,1.6220160160091912,9.0
3957,3957,YGR149W,272.2857142857143,60.85977397191093,14.0,0.4147062558129195,0.0481782873037272,14.0,302.92857142857144,54.52517313585079,14.0,0.5371384638027371,0.0741972534174572,14.0,0.5378912855928791,0.6631991345617666,14.0,0.0909569062533175,0.8132449060517442,14.0,0.5309907812056682,0.608921632265207,14.0,0.4276959554693002,1.0578265402278717,14.0
3958,3958,YGR151C,229.125,58.216692909622864,16.0,0.4354868366309194,0.0498194538501392,16.0,249.25,64.35060217278468,16.0,0.5496093439156973,0.0439006744612121,16.0,-0.0764821424209066,0.6945019329994468,16.0,0.5594480520696481,0.4981655896723493,16.0,-0.1462726004774033,0.7261741717786788,16.0,0.598973647134566,0.4803296163784423,16.0
3959,3959,YGR153W,330.9375,97.4990384567971,16.0,0.409506028957935,0.0539106748128306,16.0,397.5625,98.00678122796742,16.0,0.5290118507609659,0.0622452733424623,16.0,0.2111708329151619,0.7706347431059626,16.0,0.0730405910911819,0.7125680436926952,16.0,0.0260775022192,0.7628820000506125,16.0,0.0243162122400217,0.890227332424023,16.0
3960,3960,YGR160W,392.0,92.52026804976305,15.0,0.4206260159955479,0.0501074057820647,15.0,460.26666666666665,92.74116566834714,15.0,0.5472802548204104,0.0650705763099345,15.0,0.9736006091959476,0.8101437340625499,15.0,0.0227374095944266,0.6608133743573777,15.0,0.8637078423399894,0.7943911693355735,15.0,0.2661767802538597,0.7823253825254884,15.0
3961,3961,YGR164W,356.75,76.00657866263946,16.0,0.436380446739588,0.0438101631343106,16.0,413.3125,81.10710511416372,16.0,0.5621419849779424,0.0359914022002505,16.0,0.619330040665578,0.5607021036907985,16.0,0.2734162368513112,0.527802519423948,16.0,0.4596417276201666,0.5796024759834484,16.0,0.5089832387223979,0.401336258350198,16.0
3962,3962,YGR168C,267.9230769230769,96.54313503857703,13.0,0.4039509627093866,0.0616223419591466,13.0,360.8571428571428,131.7041306185118,14.0,0.5207849378809185,0.0518747368868968,14.0,-0.905036975951063,0.5945650726905223,11.0,-0.2763435476911269,0.6193692295144894,11.0,-0.9524031233231984,0.6774900682021493,11.0,-0.2491175852665772,0.5676034505722739,11.0
3963,3963,YGR176W,280.6875,55.519028269594216,16.0,0.415704202673035,0.0489958374679197,16.0,297.25,56.00178568581541,16.0,0.5510632324894594,0.0359478860740905,16.0,0.8845863353236235,0.8408641854116186,16.0,0.1093596394824746,0.5244836279449614,16.0,0.867093259666342,0.8362273432577679,16.0,0.5276584316204317,0.4354609189119869,16.0
3964,3964,YGR182C,259.90909090909093,64.06317904296436,11.0,0.4210023047890555,0.0657547828644698,11.0,332.9166666666667,91.6618869277276,12.0,0.5573967463307371,0.034386573848254,12.0,-0.209031274352739,0.5400430883524003,11.0,0.1315412889975786,1.2009056418521704,11.0,-0.2696991007841697,0.4534645959060371,12.0,0.5719692014024361,1.0484395712464232,12.0
3965,3965,YGR201C,216.8125,76.66743659033692,16.0,0.3848226904470072,0.1127215694962268,16.0,226.8125,77.71848235780213,16.0,0.5210177848131355,0.0426832190950529,16.0,-0.2835941965132956,0.8952967663134083,16.0,-0.1745188699572659,0.9241830710289056,16.0,-0.2933015221915919,0.899230241335627,16.0,-0.0928792999154815,0.5291073426919272,16.0
3966,3966,YGR205W,242.69230769230768,45.17998195252815,13.0,0.3714541586568013,0.0528382264015795,13.0,256.15384615384613,48.4816909665325,13.0,0.5143146053959298,0.0481518013830861,13.0,0.1177557326767015,0.7232428015023935,13.0,-0.6347301189879038,0.7942193645755822,13.0,0.1486323277812488,0.7927708058994921,13.0,-0.3306241852694294,0.5617952274058587,13.0
3967,3967,YGR207C,257.3333333333333,56.96949894043136,15.0,0.3818243443836848,0.0687893145204128,15.0,273.53333333333336,51.4502070892218,15.0,0.5122494243292527,0.0826742341536012,15.0,0.3807093011858056,0.7582186829111565,15.0,-0.3853541294781351,0.8543870540260968,15.0,0.4450304976266453,0.7546770551550082,15.0,-0.2298674914322463,1.2044969914618222,15.0
3968,3968,YGR210C,286.54545454545456,82.59462892508645,11.0,0.3427625670544486,0.1264168357488195,11.0,296.0,69.53416426476987,11.0,0.5129276337592438,0.033922523394707,11.0,0.6890581249519238,0.9357612425186036,11.0,-0.6462983878370578,1.0887370424733616,11.0,0.6599682541112927,0.8459491586001265,11.0,-0.3573005717947337,0.6904080098912393,11.0
3969,3969,YGR219W,245.28571428571428,77.46009252554462,14.0,0.3857409647002977,0.12863248561457,14.0,253.07142857142856,72.1467140738118,14.0,0.5460318872293801,0.050632348617207,14.0,0.1616375730326379,0.957198153392867,14.0,-0.195744227069514,1.1359253406250691,14.0,0.1456444944317317,0.914805579696724,14.0,0.3684549447372167,0.6484335341874194,14.0
3970,3970,YGR226C,238.6875,71.28694948352515,16.0,0.4308888390166961,0.0595051852727829,16.0,250.9375,68.8393964238502,16.0,0.5458323656052446,0.040231190983463,16.0,0.1329396351140229,0.9335791783184084,16.0,0.3240804924580768,0.6312912924948415,16.0,0.1627115343793465,0.8771870301084046,16.0,0.3691633324155423,0.5527999179548709,16.0
3971,3971,YGR228W,239.4375,51.58677963716413,16.0,0.4355024503110086,0.0683204079451258,16.0,252.125,42.41206589324945,16.0,0.5505092234283758,0.0469670943245908,16.0,0.0938762125275165,0.3804798986431431,16.0,0.365784343933757,0.7961281719053117,16.0,0.123482619572349,0.3179982871201293,16.0,0.5168727959831688,0.7122737861803762,16.0
3972,3972,YGR235C,211.1818181818182,70.69627738688676,11.0,0.3770961326487717,0.0778280251039417,11.0,241.41666666666663,103.52115140336676,12.0,0.4701366665859386,0.0966646184819368,12.0,-0.3560192071062595,1.2145516400891732,11.0,-0.1284245177615751,0.7052929315078307,11.0,-0.353066523433122,1.5551726765754754,12.0,-1.2916559982131195,2.6350099961391926,12.0
3973,3973,YGR237C,258.0,60.32638500086614,12.0,0.4186395616642828,0.0358192865474047,12.0,285.8333333333333,55.65777464818262,12.0,0.5243258952847346,0.0295891430607602,12.0,0.2724597668899016,0.5543917536019719,12.0,0.312472172334517,0.4009763498081065,12.0,0.2745657291919769,0.5213866416249681,12.0,0.2024492618237186,0.4031225612334766,12.0
3974,3974,YGR242W,244.7142857142857,42.14704765904282,14.0,0.4266913689074281,0.037107814048066,14.0,265.6428571428572,37.07914019179299,14.0,0.5397232587521794,0.0455496281354823,14.0,0.0991915255678675,0.5648322504219261,14.0,0.3907022341331743,0.3858265011568376,14.0,0.0464417442046771,0.4977409664575473,14.0,0.3296305223830272,0.4856904591199681,14.0
3975,3975,YGR250C,298.75,73.68446240558453,16.0,0.4215941671328029,0.0455970856267912,16.0,315.4375,61.712201656830665,16.0,0.5482302152981882,0.0269974906057866,16.0,1.073833368321525,0.7518356698568822,16.0,0.2345477811323457,0.3543020091246453,16.0,1.1081077226386644,0.7244610211441301,16.0,0.3672548059606421,0.2480705484946315,16.0
3976,3976,YGR259C,369.2142857142857,89.6035529613458,14.0,0.4114237622771413,0.0524095714598795,14.0,472.8571428571428,85.25514389431034,14.0,0.5386814464591679,0.0459880247114632,14.0,0.6585620503209579,0.5486059688320788,14.0,-0.0533711554542316,0.5004612838806817,14.0,0.9694628370794336,0.6527951969576166,14.0,0.1701349226639341,0.4813451280707442,14.0
3977,3977,YGR266W,370.53333333333336,96.60217881797986,15.0,0.4459131415742386,0.0447118248079443,15.0,449.2857142857143,91.31722271748724,14.0,0.5535598936467919,0.0503432070965787,14.0,0.7390155170371051,0.6390521235431981,15.0,0.4980109717468527,0.4788369643212009,15.0,0.7726549190885582,0.5903544662471926,14.0,0.4650660766096126,0.5187816373258956,14.0
3978,3978,YGR269W,352.6666666666667,68.23453950128469,15.0,0.4472322953043211,0.0460710313151349,15.0,420.4,63.701087678536304,15.0,0.5589518825559343,0.0475937557989838,15.0,0.6346197838346169,0.7533405324907207,15.0,0.4055421303598369,0.4471334375737046,15.0,0.6004046314769538,0.7588763586508572,15.0,0.4381168489890267,0.4214205572027942,15.0
3979,3979,YGR272C,78.42857142857143,32.39827698579589,14.0,0.322773425154428,0.1054072185594851,14.0,81.73333333333333,44.96580711522712,15.0,0.4642224083477898,0.059155037632401,15.0,-2.519590477011264,0.6564517450635493,14.0,-1.0312401909278963,1.125773606820051,14.0,-2.4462793576068997,0.6872251884127861,15.0,-1.2687389506891285,1.220588442481852,15.0
3980,3980,YGR273C,263.5625,65.42677204325457,16.0,0.3889642521444004,0.1149161220137667,16.0,294.5625,62.98779643708773,16.0,0.5363626556295621,0.040580618595595,16.0,0.3812983586987842,0.7568973220406121,16.0,-0.0596388039033279,0.9735070211600296,16.0,0.441548021299523,0.7250360179128211,16.0,0.2579840938075166,0.3897717411526312,16.0
3981,3981,YGR283C,237.06666666666663,66.06216408663528,15.0,0.3784800012510099,0.0522793104855545,15.0,262.7333333333333,64.64128122256889,15.0,0.4862803708760185,0.0645827408714406,15.0,-0.0391230489460866,0.8106393903046311,15.0,-0.420350388817398,0.5650487964797072,15.0,-0.0522760081207598,0.7353521640549411,15.0,-0.801341685112088,0.9327298585682268,15.0
3982,3982,YGR287C,221.3571428571429,71.98782711505642,14.0,0.4054882935530741,0.0407448375088896,14.0,236.42857142857144,78.65573898149628,14.0,0.5217446930601116,0.0496211160887907,14.0,-0.3673193857593942,0.9387565540475814,14.0,0.0087782742104065,0.599572043794861,14.0,-0.4512044065965448,0.9491363102995004,14.0,-0.1395013672005215,0.4864926225439323,14.0
3983,3983,YGR290W,246.64285714285717,83.45483084404876,14.0,0.4135727438956555,0.0531524296537606,14.0,272.1428571428572,82.86955193171154,14.0,0.5343342396437373,0.062567840184736,14.0,-0.0150405243631439,0.8736664176402869,14.0,0.0814286381736183,0.9779823131764968,14.0,-0.0027564208119316,0.8495128947491023,14.0,0.1510923340820294,1.3450536693624435,14.0
3984,3984,YGR291C,301.0,67.80174719781874,14.0,0.4196437937514421,0.1296170583903227,14.0,335.5,60.439098399832325,14.0,0.563946437276794,0.0462039561690456,14.0,0.9079669669860604,0.680312571924813,14.0,0.4131895619093501,1.1682899250884766,14.0,0.9868377984974244,0.6796210644691724,14.0,0.8232185641727067,0.4466815242327577,14.0
3985,3985,YHB1,278.625,94.05379666269016,16.0,0.43502808423869,0.0492602185957743,16.0,339.3125,105.7044425114984,16.0,0.5398260684633255,0.0434052887100708,16.0,-0.3702911379261647,0.9111560226981168,16.0,0.3107456421208691,0.7187246986516845,16.0,-0.3350407924151388,0.8139432032058475,16.0,0.0393468261807123,0.7672218673425549,16.0
3986,3986,YHC3,323.15384615384613,87.04007329370971,13.0,0.4044918973487913,0.1318733275458372,13.0,384.7692307692308,82.98910957283675,13.0,0.5499537772279923,0.0463078782841187,13.0,0.0922612380684522,0.676195786837313,13.0,-0.0932862719699705,1.1468837201047246,13.0,0.0493297508998069,0.5996985851511003,13.0,0.2666117459713222,0.5194505280566923,13.0
3987,3987,YHI9,243.53846153846155,48.40732620966822,13.0,0.4123625518199623,0.0349368268107085,13.0,275.0769230769231,47.08584631369517,13.0,0.5309959805576273,0.0504837227600186,13.0,0.1696242243340575,0.496544896448385,13.0,0.3507060646200569,0.5865398791315345,13.0,0.1778704289869238,0.4543582521371037,13.0,0.4828183011680168,0.7658015544502603,13.0
