orf	hom | growth (pooled culture) | zinc dichloride [1 uM], time [5 gen] | LZM | North M~Eide D, 2012	hom | growth (pooled culture) | zinc dichloride [1 uM], time [15 gen] | LZM | North M~Eide D, 2012
YGR111W	-0.08317185148717253	-0.03377022503158531
YGR112W	-0.08317185148717253	-0.03377022503158531
YGR117C	-0.08317185148717253	-0.03377022503158531
YGR118W	2.5367414703588236	2.1154633823356894
YGR121C	-0.08317185148717253	-0.03377022503158531
YGR122W	-0.08317185148717253	1.3393512463419512
YGR123C	-0.08317185148717253	-0.03377022503158531
YGR124W	-0.08317185148717253	-0.03377022503158531
YGR125W	-0.08317185148717253	-0.03377022503158531
YGR126W	-0.08317185148717253	-0.03377022503158531
YGR127W	-0.08317185148717253	-0.03377022503158531
YGR129W	-0.08317185148717253	-0.03377022503158531
YGR130C	-0.08317185148717253	-0.03377022503158531
YGR131W	-0.08317185148717253	-0.03377022503158531
YGR132C	-0.08317185148717253	-0.03377022503158531
YGR133W	-0.08317185148717253	-3.615826237310377
YGR134W	-0.08317185148717253	-0.03377022503158531
YGR135W	-0.08317185148717253	1.6378559140318505
YGR136W	-0.08317185148717253	-0.03377022503158531
YGR137W	-0.08317185148717253	-0.03377022503158531
YGR138C	-0.08317185148717253	-0.03377022503158531
YGR139W	-0.08317185148717253	-0.03377022503158531
YGR141W	-0.08317185148717253	-0.03377022503158531
YGR142W	-0.08317185148717253	-0.03377022503158531
YGR143W	-0.08317185148717253	-0.03377022503158531
YGR144W	-0.08317185148717253	-0.03377022503158531
YGR146C	-0.08317185148717253	-0.03377022503158531
YGR148C	-0.08317185148717253	-0.03377022503158531
YGR149W	-0.08317185148717253	-0.03377022503158531
YGR150C	-0.08317185148717253	0.8020428445001326
YGR151C	-0.08317185148717253	-0.03377022503158531
YGR152C	-0.08317185148717253	-0.03377022503158531
YGR153W	-0.08317185148717253	-0.03377022503158531
YGR154C	-0.08317185148717253	-0.03377022503158531
YGR155W	-0.08317185148717253	-0.03377022503158531
YGR157W	3.6595614654356794	-0.03377022503158531
YGR159C	4.782381460512536	3.3094820530952864
YGR160W	3.4724247995895365	2.1154633823356894
YGR161C	-0.08317185148717253	-0.03377022503158531
YGR162W	3.2852881337433946	1.9960615152597299
YGR163W	-0.08317185148717253	1.7572577811078105
YGR164W	-0.08317185148717253	-0.03377022503158531
YGR165W	-0.08317185148717253	1.3990521798799311
YGR166W	-0.08317185148717253	-0.03377022503158531
YGR167W	-0.08317185148717253	-0.03377022503158531
YGR168C	-0.08317185148717253	-0.03377022503158531
YGR169C	-0.08317185148717253	-0.03377022503158531
YGR170W	-0.08317185148717253	-1.765097297633001
YGR171C	-0.08317185148717253	-0.03377022503158531
YGR173W	-0.08317185148717253	-0.03377022503158531
YGR174C	-0.08317185148717253	-0.03377022503158531
YGR176W	-0.08317185148717253	-0.03377022503158531
YGR177C	-0.08317185148717253	-0.03377022503158531
YGR178C	-0.08317185148717253	-0.03377022503158531
YGR180C	-0.08317185148717253	-0.03377022503158531
YGR181W	-0.08317185148717253	-0.03377022503158531
YGR182C	-0.08317185148717253	1.2796503128039716
YGR183C	-0.08317185148717253	-0.03377022503158531
YGR184C	-6.632955156102164	-4.451639306842095
YGR187C	-0.08317185148717253	0.9214447115760924
YGR188C	-0.08317185148717253	-0.03377022503158531
YGR189C	-0.08317185148717253	-0.03377022503158531
YGR192C	-0.08317185148717253	1.1602484457280118
YGR193C	-0.08317185148717253	-0.03377022503158531
YGR194C	-0.08317185148717253	-0.03377022503158531
YGR196C	-0.08317185148717253	-0.03377022503158531
YGR197C	-0.08317185148717253	-1.1083870287152227
YGR199W	-0.08317185148717253	-0.03377022503158531
YGR200C	-0.08317185148717253	1.518454046955891
YGR201C	-0.08317185148717253	-0.03377022503158531
YGR202C	-0.08317185148717253	-0.03377022503158531
YGR203W	-0.08317185148717253	-0.03377022503158531
YGR205W	-0.08317185148717253	-0.03377022503158531
YGR206W	-0.08317185148717253	1.1005475121900319
YGR207C	-0.08317185148717253	-0.03377022503158531
YGR208W	-0.08317185148717253	-0.03377022503158531
YGR209C	-0.08317185148717253	-0.03377022503158531
YGR210C	-0.08317185148717253	-0.03377022503158531
YGR212W	-0.08317185148717253	-0.03377022503158531
YGR213C	-0.08317185148717253	-0.03377022503158531
YGR214W	2.5367414703588236	1.2199493792659917
YGR215W	2.9110148020511093	6.17512686291832
YGR217W	-0.08317185148717253	-1.3471907628671422
YGR219W	-0.08317185148717253	4.503500723854883
YGR220C	-0.08317185148717253	1.93636058172175
YGR221C	-0.08317185148717253	-0.03377022503158531
YGR222W	-0.08317185148717253	-0.03377022503158531
YGR223C	-0.08317185148717253	-0.03377022503158531
YGR224W	-0.08317185148717253	-0.03377022503158531
YGR225W	-0.08317185148717253	-0.03377022503158531
YGR226C	-0.08317185148717253	-0.03377022503158531
YGR227W	-0.08317185148717253	-1.2277888957911824
YGR228W	-0.08317185148717253	-0.03377022503158531
YGR229C	-0.08317185148717253	-0.03377022503158531
YGR230W	-0.08317185148717253	-0.03377022503158531
YGR231C	-0.08317185148717253	-0.03377022503158531
YGR232W	-0.08317185148717253	-0.03377022503158531
YGR233C	-0.08317185148717253	-0.03377022503158531
YGR234W	-0.08317185148717253	-0.03377022503158531
YGR235C	-0.08317185148717253	-0.03377022503158531
YGR236C	-0.08317185148717253	-0.03377022503158531
YGR237C	-0.08317185148717253	-0.03377022503158531
YGR238C	-0.08317185148717253	-0.03377022503158531
YGR239C	-0.08317185148717253	-0.03377022503158531
YGR240C	3.6595614654356794	3.548285787247206
YGR241C	-0.08317185148717253	-0.03377022503158531
YGR242W	-0.08317185148717253	-0.03377022503158531
YGR243W	-0.08317185148717253	-0.03377022503158531
YGR244C	-0.08317185148717253	-0.03377022503158531
YGR247W	-0.08317185148717253	-0.03377022503158531
YGR248W	-0.08317185148717253	-0.03377022503158531
YGR249W	-0.08317185148717253	-0.03377022503158531
YGR250C	-0.08317185148717253	-1.1083870287152227
YGR252W	-0.08317185148717253	-0.03377022503158531
YGR254W	-0.08317185148717253	-0.03377022503158531
YGR255C	-0.08317185148717253	1.518454046955891
YGR256W	-0.08317185148717253	-0.03377022503158531
YGR257C	-0.08317185148717253	2.294566182949629
YGR258C	-0.08317185148717253	-0.03377022503158531
YGR259C	-0.08317185148717253	1.2796503128039716
YGR260W	-0.08317185148717253	0.9214447115760924
YGR261C	-0.08317185148717253	-3.257620636082498
YGR262C	-0.08317185148717253	-0.03377022503158531
YGR263C	-0.08317185148717253	-0.03377022503158531
YGR266W	-0.08317185148717253	-0.03377022503158531
YGR268C	-0.08317185148717253	-0.03377022503158531
YGR269W	-0.08317185148717253	-0.03377022503158531
YGR270W	-0.08317185148717253	-1.5859944970190616
YGR271W	-0.08317185148717253	-0.03377022503158531
YGR273C	-0.08317185148717253	-0.03377022503158531
YGR275W	-0.08317185148717253	-0.03377022503158531
YGR276C	-1.9545385099485986	-1.8844991647089608
YGR279C	-0.08317185148717253	-0.03377022503158531
YGR281W	-0.08317185148717253	-0.03377022503158531
YGR282C	-0.08317185148717253	-0.03377022503158531
YGR283C	-0.08317185148717253	-0.03377022503158531
YGR284C	-0.08317185148717253	-2.7800131677786584
YGR285C	4.033834797127965	5.040809125696702
YGR286C	-0.08317185148717253	-0.03377022503158531
YGR287C	-0.08317185148717253	-0.03377022503158531
YGR288W	-0.08317185148717253	-0.03377022503158531
YGR289C	-0.08317185148717253	-1.765097297633001
YGR290W	-0.08317185148717253	-0.03377022503158531
YGR291C	-0.08317185148717253	-0.03377022503158531
YGR292W	-0.08317185148717253	-0.03377022503158531
YGR295C	-0.08317185148717253	-0.03377022503158531
YHR001W-A	-0.08317185148717253	-0.03377022503158531
YHR021W-A	-0.08317185148717253	-0.03377022503158531
YHR049C-A	-0.08317185148717253	-0.03377022503158531
YHR139C-A	-0.08317185148717253	-0.03377022503158531
YIL014C-A	-0.08317185148717253	2.1154633823356894
YJL003W	-0.08317185148717253	-0.03377022503158531
YJL004C	-0.08317185148717253	-0.03377022503158531
YJL006C	-0.08317185148717253	-0.03377022503158531
YJL007C	-0.08317185148717253	-0.03377022503158531
YJL013C	-0.08317185148717253	-0.03377022503158531
YJL016W	-0.08317185148717253	-0.03377022503158531
YJL020C	-0.08317185148717253	-0.03377022503158531
YJL022W	-0.08317185148717253	-0.03377022503158531
YJL023C	-0.08317185148717253	1.2199493792659917
YJL024C	-0.08317185148717253	-4.212835572690175
YJL027C	-0.08317185148717253	-0.03377022503158531
YJL028W	-0.08317185148717253	-0.03377022503158531
YJL029C	-4.574451831794595	-0.03377022503158531
YJL030W	-0.08317185148717253	-0.03377022503158531
YJL036W	-0.08317185148717253	-2.24270476593684
YJL037W	-0.08317185148717253	-0.03377022503158531
YJL038C	-0.08317185148717253	-0.03377022503158531
YJL042W	-0.08317185148717253	-0.03377022503158531
YJL043W	-0.08317185148717253	-0.03377022503158531
YJL044C	-0.08317185148717253	-0.03377022503158531
YJL045W	-0.08317185148717253	-0.03377022503158531
YJL046W	-0.08317185148717253	2.712472717715488
YJL047C	-0.08317185148717253	-0.03377022503158531
YJL048C	-0.08317185148717253	-0.03377022503158531
YJL049W	-0.08317185148717253	-0.03377022503158531
YJL051W	-0.08317185148717253	-1.3471907628671422
YJL052W	-0.08317185148717253	-0.03377022503158531
YJL053W	-0.08317185148717253	-2.12330289886088
YJL055W	-0.08317185148717253	-0.03377022503158531
YJL056C	-0.08317185148717253	-0.03377022503158531
YJL057C	-0.08317185148717253	-0.03377022503158531
YJL058C	-0.08317185148717253	-0.03377022503158531
YJL059W	-0.08317185148717253	-0.03377022503158531
YJL060W	-0.08317185148717253	-0.03377022503158531
YJL062W	-0.08317185148717253	1.3990521798799311
YJL063C	-0.08317185148717253	1.7572577811078105
YJL064W	-0.08317185148717253	-0.03377022503158531
YJL065C	-0.08317185148717253	-0.03377022503158531
YJL066C	-0.08317185148717253	-0.03377022503158531
YJL067W	-0.08317185148717253	-0.03377022503158531
YJL068C	-0.08317185148717253	-0.03377022503158531
YJL070C	-0.08317185148717253	-0.03377022503158531
YJL071W	-0.08317185148717253	-0.03377022503158531
YJL073W	-0.08317185148717253	-0.7501814274873436
YJL075C	4.033834797127965	-0.03377022503158531
YJL077C	-0.08317185148717253	-0.03377022503158531
YJL078C	-0.08317185148717253	-0.03377022503158531
YJL079C	-0.08317185148717253	-0.03377022503158531
YJL080C	-6.445818490256021	-3.974031838538256
YJL082W	-0.08317185148717253	-0.03377022503158531
YJL083W	-0.08317185148717253	-0.03377022503158531
YJL084C	-0.08317185148717253	-0.03377022503158531
YJL089W	-0.08317185148717253	-0.03377022503158531
YJL092W	-0.08317185148717253	-0.03377022503158531
YJL093C	-0.08317185148717253	-0.03377022503158531
YJL094C	-0.08317185148717253	-0.03377022503158531
YJL095W	-0.08317185148717253	-0.03377022503158531
YJL096W	-0.08317185148717253	-0.03377022503158531
YJL098W	-0.08317185148717253	1.1602484457280118
YJL099W	-0.08317185148717253	-0.03377022503158531
YJL100W	-0.08317185148717253	-0.03377022503158531
YJL101C	-0.08317185148717253	-0.03377022503158531
YJL102W	2.9110148020511093	-0.03377022503158531
YJL103C	-0.08317185148717253	-0.03377022503158531
YJL105W	-0.08317185148717253	-0.03377022503158531
YJL106W	-0.08317185148717253	-0.03377022503158531
YJL107C	-0.08317185148717253	-0.03377022503158531
YJL108C	-0.08317185148717253	-0.03377022503158531
YJL110C	-0.08317185148717253	-0.03377022503158531
YJL112W	-0.08317185148717253	-0.03377022503158531
YJL115W	-0.08317185148717253	-1.824798231170981
YJL116C	-0.08317185148717253	-0.03377022503158531
YJL117W	10.396481435896813	-0.03377022503158531
YJL118W	-0.08317185148717253	-0.03377022503158531
YJL119C	-0.08317185148717253	-0.03377022503158531
YJL120W	2.5367414703588236	4.503500723854883
YJL121C	3.2852881337433946	-0.03377022503158531
YJL122W	-0.08317185148717253	-0.03377022503158531
YJL123C	-0.08317185148717253	-1.5859944970190616
YJL124C	-0.08317185148717253	2.5930708506395286
YJL126W	-0.08317185148717253	-0.03377022503158531
YJL127C	-2.703085173333169	-2.3024056994748197
YJL128C	-0.08317185148717253	-1.2277888957911824
YJL129C	-0.08317185148717253	-0.03377022503158531
YJL130C	-0.08317185148717253	-0.03377022503158531
YJL131C	-0.08317185148717253	-0.03377022503158531
YJL132W	-0.08317185148717253	-0.03377022503158531
YJL133W	-0.08317185148717253	0.9214447115760924
YJL134W	-0.08317185148717253	0.9214447115760924
YJL135W	-0.08317185148717253	1.1005475121900319
YJL136C	2.5367414703588236	2.1154633823356894
YJL137C	-0.08317185148717253	-0.03377022503158531
YJL139C	-0.08317185148717253	-0.03377022503158531
YJL140W	-0.08317185148717253	-0.03377022503158531
YJL141C	-0.08317185148717253	1.0408465786520522
YJL142C	-0.08317185148717253	-0.03377022503158531
YJL144W	-0.08317185148717253	-0.03377022503158531
YJL145W	-0.08317185148717253	-0.03377022503158531
YJL146W	-0.08317185148717253	-0.9889851616392631
YJL147C	-0.08317185148717253	-0.03377022503158531
YJL148W	-0.08317185148717253	-0.03377022503158531
YJL149W	-0.08317185148717253	1.1602484457280118
YJL150W	-0.08317185148717253	1.0408465786520522
YJL151C	-0.08317185148717253	-0.03377022503158531
YJL152W	-2.3288118416408836	-1.4665926299431018
YJL153C	-0.08317185148717253	-0.03377022503158531
YJL154C	-0.08317185148717253	-2.1830038323988603
YJL155C	-0.08317185148717253	-0.03377022503158531
YJL157C	-0.08317185148717253	-0.03377022503158531
YJL158C	-0.08317185148717253	-0.03377022503158531
YJL159W	-0.08317185148717253	0.8617437780381125
YJL160C	-0.08317185148717253	-0.03377022503158531
YJL161W	-0.08317185148717253	-0.03377022503158531
YJL162C	-0.08317185148717253	-0.03377022503158531
YJL163C	-0.08317185148717253	-0.03377022503158531
YJL164C	-0.08317185148717253	0.8020428445001326
YJL165C	-0.08317185148717253	-0.03377022503158531
YJL166W	-0.08317185148717253	-0.03377022503158531
YJL168C	-0.08317185148717253	0.9214447115760924
YJL169W	-0.08317185148717253	-0.03377022503158531
YJL170C	-0.08317185148717253	-0.03377022503158531
YJL171C	-0.08317185148717253	-0.03377022503158531
YJL172W	-0.08317185148717253	-0.03377022503158531
YJL175W	-7.568638485332877	-0.03377022503158531
YJL176C	-0.08317185148717253	-0.03377022503158531
YJL177W	-0.08317185148717253	-0.03377022503158531
YJL178C	-0.08317185148717253	-1.0486860951772428
YJL179W	-0.08317185148717253	1.0408465786520522
YJL180C	-0.08317185148717253	-0.03377022503158531
YJL181W	-0.08317185148717253	-0.03377022503158531
YJL182C	-0.08317185148717253	-0.03377022503158531
YJL183W	-0.08317185148717253	-0.03377022503158531
YJL184W	-4.574451831794595	-0.03377022503158531
YJL185C	-0.08317185148717253	-0.03377022503158531
YJL186W	-0.08317185148717253	-0.03377022503158531
YJL187C	-0.08317185148717253	-0.03377022503158531
YJL188C	-0.08317185148717253	-0.03377022503158531
YJL189W	-0.08317185148717253	-0.03377022503158531
YJL190C	-0.08317185148717253	-0.03377022503158531
YJL191W	-0.08317185148717253	-0.03377022503158531
YJL192C	-0.08317185148717253	-1.765097297633001
YJL193W	-0.08317185148717253	-0.9889851616392631
YJL196C	-0.08317185148717253	-0.03377022503158531
YJL197W	-0.08317185148717253	-0.03377022503158531
YJL198W	-0.08317185148717253	-0.03377022503158531
YJL199C	-0.08317185148717253	-0.03377022503158531
YJL200C	-0.08317185148717253	-0.03377022503158531
YJL204C	3.2852881337433946	3.3094820530952864
YJL206C	-0.08317185148717253	-0.03377022503158531
YJL205C	-0.08317185148717253	-0.03377022503158531
YJL207C	-0.08317185148717253	-0.03377022503158531
YJL208C	-0.08317185148717253	1.2796503128039716
YJL209W	-0.08317185148717253	-0.03377022503158531
YJL210W	-0.08317185148717253	-0.03377022503158531
YJL211C	-0.08317185148717253	-4.212835572690175
YJL212C	-0.08317185148717253	-0.03377022503158531
YJL213W	-0.08317185148717253	-0.03377022503158531
YJL214W	-0.08317185148717253	-0.03377022503158531
YJL215C	-0.08317185148717253	-0.03377022503158531
YJL216C	-0.08317185148717253	-0.03377022503158531
YJL217W	-0.08317185148717253	-0.03377022503158531
YJL218W	-0.08317185148717253	-0.03377022503158531
YJR001W	-0.08317185148717253	-0.03377022503158531
YJR003C	-0.08317185148717253	-0.03377022503158531
YJR004C	-0.08317185148717253	-0.03377022503158531
YJR005W	-0.08317185148717253	0.8020428445001326
YJR008W	-0.08317185148717253	-0.03377022503158531
YJR009C	-0.08317185148717253	-0.03377022503158531
YJR010C-A	-0.08317185148717253	-0.03377022503158531
YJR010W	-0.08317185148717253	-0.03377022503158531
YJR011C	-0.08317185148717253	-0.03377022503158531
YJR014W	-0.08317185148717253	-0.03377022503158531
YJR015W	-0.08317185148717253	-0.03377022503158531
YJR018W	-0.08317185148717253	-0.03377022503158531
YJR019C	-0.08317185148717253	-0.03377022503158531
YJR020W	-0.08317185148717253	-0.03377022503158531
YJR021C	-0.08317185148717253	-0.03377022503158531
YJR024C	-0.08317185148717253	-0.03377022503158531
YJR025C	-0.08317185148717253	-0.03377022503158531
YJR030C	-0.08317185148717253	-0.03377022503158531
YJR031C	-0.08317185148717253	-0.03377022503158531
YJR032W	5.15665479220482	2.9512764518674075
YJR033C	-0.08317185148717253	-1.824798231170981
YJR034W	-0.08317185148717253	2.473668983563569
YJR035W	-0.08317185148717253	-0.03377022503158531
YJR036C	-0.08317185148717253	-0.03377022503158531
YJR037W	-0.08317185148717253	-0.03377022503158531
YJR038C	-0.08317185148717253	-0.03377022503158531
YJR039W	-0.08317185148717253	-0.03377022503158531
YJR040W	3.8466981312818223	-0.03377022503158531
YJR043C	-0.08317185148717253	-0.03377022503158531
YJR044C	-0.08317185148717253	-2.481508500088759
YJR047C	-0.08317185148717253	-0.03377022503158531
YJR048W	-0.08317185148717253	-0.03377022503158531
YJR049C	-0.08317185148717253	3.0706783189433673
YJR050W	-0.08317185148717253	-0.03377022503158531
YJR051W	-0.08317185148717253	-0.03377022503158531
YJR052W	-0.08317185148717253	-0.03377022503158531
YJR053W	-0.08317185148717253	-0.03377022503158531
YJR054W	-0.08317185148717253	-2.1830038323988603
YJR055W	2.9110148020511093	1.3393512463419512
YJR056C	-0.08317185148717253	-0.03377022503158531
YJR058C	-0.08317185148717253	-0.03377022503158531
YJR059W	-0.08317185148717253	0.8020428445001326
YJR060W	-0.08317185148717253	-0.03377022503158531
YJR061W	-0.08317185148717253	-0.03377022503158531
YJR062C	-0.08317185148717253	-0.03377022503158531
YJR063W	-0.08317185148717253	-0.03377022503158531
YJR066W	-0.08317185148717253	0.9214447115760924
YJR069C	-0.08317185148717253	-0.03377022503158531
YJR070C	-0.08317185148717253	-0.03377022503158531
YJR073C	-4.9487251634868805	-0.03377022503158531
YJR074W	-0.08317185148717253	-0.03377022503158531
YJR075W	-0.08317185148717253	-1.5262935634810817
YJR077C	-0.08317185148717253	-0.03377022503158531
YJR078W	-0.08317185148717253	-0.03377022503158531
YJR079W	-0.08317185148717253	-0.03377022503158531
YJR080C	-0.08317185148717253	-0.03377022503158531
YJR082C	-0.08317185148717253	0.8020428445001326
YJR083C	-0.08317185148717253	-0.9889851616392631
YJR084W	-0.08317185148717253	-0.03377022503158531
YJR087W	-0.08317185148717253	-0.03377022503158531
YJR088C	-0.08317185148717253	-0.03377022503158531
YJR091C	-0.08317185148717253	-0.03377022503158531
YJR092W	-0.08317185148717253	-0.03377022503158531
YJR094C	-0.08317185148717253	-0.03377022503158531
YJR094W-A	-0.08317185148717253	-0.03377022503158531
YJR095W	-0.08317185148717253	-0.03377022503158531
YJR096W	-0.08317185148717253	-0.03377022503158531
YJR097W	-0.08317185148717253	-0.03377022503158531
YJR098C	-0.08317185148717253	-0.03377022503158531
YJR099W	-0.08317185148717253	-0.03377022503158531
YJR100C	-0.08317185148717253	-0.03377022503158531
YJR102C	-0.08317185148717253	-0.03377022503158531
YJR103W	-0.08317185148717253	-0.03377022503158531
YJR105W	-0.08317185148717253	-0.03377022503158531
YJR106W	-0.08317185148717253	-0.03377022503158531
YJR107W	-0.08317185148717253	-0.03377022503158531
YJR108W	-0.08317185148717253	-0.03377022503158531
YJR109C	-0.08317185148717253	-0.03377022503158531
YJR110W	-0.08317185148717253	-0.03377022503158531
YJR111C	-0.08317185148717253	-0.03377022503158531
YJR113C	-0.08317185148717253	-0.03377022503158531
YJR115W	-0.08317185148717253	-0.03377022503158531
YJR116W	-0.08317185148717253	-0.03377022503158531
YJR117W	-0.08317185148717253	-3.7352281043863367
YJR118C	4.033834797127965	3.130379252481347
YJR119C	-0.08317185148717253	-0.03377022503158531
YJR120W	-0.08317185148717253	-0.03377022503158531
YJR121W	-0.08317185148717253	-0.03377022503158531
YJR124C	-0.08317185148717253	-0.03377022503158531
YJR125C	-0.08317185148717253	-0.03377022503158531
YJR126C	-0.08317185148717253	-0.03377022503158531
YJR127C	-0.08317185148717253	-0.03377022503158531
YJR128W	-0.08317185148717253	-0.03377022503158531
YJR129C	-0.08317185148717253	-0.03377022503158531
YJR130C	-0.08317185148717253	-0.03377022503158531
YJR131W	-0.08317185148717253	-0.03377022503158531
YJR133W	-0.08317185148717253	-0.03377022503158531
YJR134C	-0.08317185148717253	-0.03377022503158531
YJR135C	-0.08317185148717253	-0.03377022503158531
YJR137C	-0.08317185148717253	-0.03377022503158531
YJR140C	-0.08317185148717253	-0.03377022503158531
YJR142W	-0.08317185148717253	-1.0486860951772428
YJR144W	-0.08317185148717253	-0.03377022503158531
YJR145C	-0.08317185148717253	1.8766596481837703
YJR146W	-0.08317185148717253	-0.03377022503158531
YJR147W	-0.08317185148717253	-0.03377022503158531
YJR148W	-0.08317185148717253	0.9214447115760924
YJR149W	-0.08317185148717253	-0.03377022503158531
YJR150C	-0.08317185148717253	-0.03377022503158531
YJR152W	-0.08317185148717253	-0.03377022503158531
YJR153W	-0.08317185148717253	-0.03377022503158531
YJR154W	-0.08317185148717253	-0.03377022503158531
YLL001W	-0.08317185148717253	-0.03377022503158531
YLL002W	-0.08317185148717253	-0.03377022503158531
YLL005C	-0.08317185148717253	-0.03377022503158531
YLL006W	3.2852881337433946	2.712472717715488
YLL007C	-0.08317185148717253	-0.9889851616392631
YLL009C	-0.08317185148717253	-0.03377022503158531
YLL010C	-0.08317185148717253	-0.03377022503158531
YLL012W	-0.08317185148717253	-0.03377022503158531
YLL013C	-0.08317185148717253	-1.3471907628671422
YLL014W	-0.08317185148717253	-0.03377022503158531
YLL015W	-0.08317185148717253	-0.03377022503158531
YLL019C	-0.08317185148717253	-0.03377022503158531
YLL020C	-0.08317185148717253	-0.03377022503158531
YLL021W	-0.08317185148717253	-0.03377022503158531
YLL023C	-0.08317185148717253	-0.03377022503158531
YLL024C	-0.08317185148717253	-0.9889851616392631
YLL025W	-0.08317185148717253	-0.03377022503158531
YLL026W	-0.08317185148717253	-0.03377022503158531
YLL027W	4.782381460512536	-0.03377022503158531
YLL028W	-0.08317185148717253	-0.03377022503158531
YLL029W	-0.08317185148717253	-0.03377022503158531
YLL030C	-0.08317185148717253	-0.03377022503158531
YLL032C	-0.08317185148717253	-0.03377022503158531
YLL033W	3.4724247995895365	5.3393137933866015
YLL038C	-3.077358505025454	-2.4218075665507794
YLL039C	-9.814278475486589	-0.03377022503158531
YLL040C	-0.08317185148717253	-0.03377022503158531
YLL041C	-0.08317185148717253	-0.03377022503158531
YLL042C	-0.08317185148717253	-0.03377022503158531
YLL043W	-0.08317185148717253	-0.03377022503158531
YLL044W	-0.08317185148717253	-0.03377022503158531
YLL045C	-0.08317185148717253	-0.03377022503158531
YLL046C	-0.08317185148717253	-0.03377022503158531
YLL047W	-0.08317185148717253	-0.03377022503158531
YLL048C	-0.08317185148717253	-0.03377022503158531
YLL049W	-0.08317185148717253	-2.5412094336267392
YLL051C	-0.08317185148717253	-0.03377022503158531
YLL052C	-0.08317185148717253	-0.03377022503158531
YLL053C	-0.08317185148717253	-0.03377022503158531
YLL054C	-0.08317185148717253	-0.03377022503158531
YLL055W	-0.08317185148717253	-0.03377022503158531
YLL056C	-0.08317185148717253	-0.03377022503158531
YLL057C	-0.08317185148717253	-0.03377022503158531
YLL058W	-0.08317185148717253	-0.03377022503158531
YLL059C	-0.08317185148717253	-0.03377022503158531
YLL060C	-0.08317185148717253	-0.03377022503158531
YLL061W	-0.08317185148717253	-0.03377022503158531
YLL062C	-0.08317185148717253	-0.03377022503158531
YLL063C	-0.08317185148717253	-0.03377022503158531
YLR001C	-0.08317185148717253	-0.03377022503158531
YLR003C	-0.08317185148717253	-0.03377022503158531
YLR004C	-0.08317185148717253	-0.03377022503158531
YLR006C	-0.08317185148717253	0.8020428445001326
YLR011W	-0.08317185148717253	-0.03377022503158531
YLR012C	-0.08317185148717253	-0.03377022503158531
YLR013W	-0.08317185148717253	-0.03377022503158531
YLR014C	-0.08317185148717253	1.458753113417911
YLR015W	-0.08317185148717253	-0.03377022503158531
YLR016C	-0.08317185148717253	-0.03377022503158531
YLR017W	-0.08317185148717253	-0.03377022503158531
YLR018C	-0.08317185148717253	-0.03377022503158531
YLR019W	-0.08317185148717253	-0.03377022503158531
YLR020C	-0.08317185148717253	-0.03377022503158531
YLR021W	-0.08317185148717253	1.5781549804938708
YLR023C	-0.08317185148717253	-0.03377022503158531
YLR024C	-0.08317185148717253	1.1602484457280118
YLR025W	-0.08317185148717253	-0.03377022503158531
YLR028C	-0.08317185148717253	-0.03377022503158531
YLR030W	-0.08317185148717253	-0.03377022503158531
YLR031W	-0.08317185148717253	-0.03377022503158531
YLR032W	-0.08317185148717253	-0.03377022503158531
YLR034C	-0.08317185148717253	-0.03377022503158531
YLR035C	-0.08317185148717253	-0.03377022503158531
YLR036C	-0.08317185148717253	-0.03377022503158531
YLR037C	-0.08317185148717253	-0.03377022503158531
YLR038C	-0.08317185148717253	-0.03377022503158531
YLR039C	-0.08317185148717253	-0.03377022503158531
YLR040C	-0.08317185148717253	-0.03377022503158531
YLR041W	-0.08317185148717253	-0.03377022503158531
YLR042C	-0.08317185148717253	-0.03377022503158531
YLR043C	-0.08317185148717253	-0.03377022503158531
YLR044C	-0.08317185148717253	-0.03377022503158531
YLR046C	-0.08317185148717253	-0.03377022503158531
YLR047C	-0.08317185148717253	-0.03377022503158531
YLR048W	5.15665479220482	4.025893255551045
YLR049C	-0.08317185148717253	-0.03377022503158531
YLR050C	-0.08317185148717253	-0.03377022503158531
YLR052W	-0.08317185148717253	2.1751643158736695
YLR053C	-0.08317185148717253	-0.03377022503158531
YLR054C	-0.08317185148717253	-0.03377022503158531
YLR055C	-4.20017850010231	-3.3173215696204776
YLR056W	-0.08317185148717253	-0.03377022503158531
YLR057W	-0.08317185148717253	-0.03377022503158531
YLR058C	-0.08317185148717253	-1.6456954305570415
YLR059C	-0.08317185148717253	-0.03377022503158531
YLR061W	-0.08317185148717253	2.294566182949629
YLR062C	-0.08317185148717253	1.5781549804938708
YLR063W	-0.08317185148717253	-0.03377022503158531
YLR064W	-0.08317185148717253	-0.03377022503158531
YLR065C	-0.08317185148717253	-0.03377022503158531
YLR067C	-0.08317185148717253	-0.03377022503158531
YLR068W	5.530928123897105	4.622902590930844
YLR069C	3.4724247995895365	5.3393137933866015
YLR070C	-0.08317185148717253	-0.03377022503158531
YLR072W	-0.08317185148717253	-0.03377022503158531
YLR073C	-0.08317185148717253	-0.03377022503158531
YLR074C	-0.08317185148717253	1.2796503128039716
YLR077W	-0.08317185148717253	-0.03377022503158531
YLR079W	-3.2644951708715966	-1.5859944970190616
YLR080W	-0.08317185148717253	-0.03377022503158531
YLR081W	-0.08317185148717253	-0.03377022503158531
YLR082C	-0.08317185148717253	-0.03377022503158531
YLR083C	-0.08317185148717253	-0.03377022503158531
YLR084C	-0.08317185148717253	-0.03377022503158531
