orf	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YML046W		0.2851035
YML047C	-0.18538749999999998	
YML047W-A		
YML048W		
YML049C		-0.031535999999999995
YML050W	-0.0924335	
YML051W	0.448739	
YML052W	0.5467475	
YML053C	-0.06112465	
YML054C	-0.04446785	
YML054C-A		
YML055W	0.6946955	
YML056C	0.0353605	
YML057C-A	-0.253934	
YML057W	0.8659705	
YML058W	-0.16055950000000002	
YML058W-A		
YML059C	0.2426298	
YML060W	-0.1831905	
YML061C	0.5866615	
YML062C	-0.10950410000000001	
YML063W	-0.0402353	
YML064C		0.0809934395
YML065W		0.26146400000000003
YML066C	-0.686547	
YML067C	-0.4135	
YML068W	-0.04020125	
YML069W		0.20598105
YML070W	0.10061020000000001	
YML071C	-0.407268	
YML072C	-0.12733248	
YML073C	-0.1064374	
YML074C	-0.488036	
YML075C	0.3403675	
YML076C	-0.38126150000000003	
YML077W		-0.109561155
YML078W	0.04292709	
YML079W		
YML080W		
YML081C-A	0.6775785000000001	
YML081W	3.12641	
YML082W	-0.17755815	
YML083C		
YML084W	-0.12110545	
YML085C		0.13203775
YML086C	0.249734	
YML087C	0.0212216	
YML088W	-0.06292534999999999	
YML089C	0.2443515	
YML090W	0.6930215	
YML091C		-0.35130649999999997
YML092C		-0.18768635
YML093W		0.17593345000000002
YML094C-A	-0.40255399999999997	
YML094W	-0.3897875	
YML095C	-0.1556145	
YML096W	-0.3061015	
YML097C	0.7218375	
YML098W		0.0977817
YML099C	-0.0219167	
YML100W	-0.341204	
YML100W-A	-0.11513970000000001	
YML101C	-0.1240591	
YML101C-A	0.0462782	
YML102W	-0.1840435	
YML103C	1.3701599999999998	
YML104C	-0.47477650000000005	
YML105C		0.22200185
YML106W	-0.4325175	
YML107C	-0.11692665	
YML108W	-0.3460955	
YML109W	-0.386991	
YML110C	0.022880000000000005	
YML111W	-0.286109	
YML112W	0.22817749999999998	
YML113W	0.34801035	
YML114C		0.19731094999999998
YML115C	-0.18817799999999998	
YML116W	-0.2817225	
YML116W-A	0.4595575	
YML117W	-0.31288024999999997	
YML118W	-0.30700550000000004	
YML119W	-0.08247835	
YML120C	-0.265063	
YML121W	-0.8417794999999999	
YML122C	0.0871707	
YML123C	-0.5818760000000001	
YML124C	0.09265319999999999	
YML125C		1.0271249999999998
YML126C		-0.2535155
YML127W		
YML128C	0.5908645	
YML129C	0.7270065	
YML130C		0.043524555
YML131W	0.17646615	
YMR001C		0.028158050000000004
YMR001C-A		
YMR002W		
YMR003W	-0.19402425	
YMR004W	-0.28321875	
YMR005W		0.1920745
YMR006C	0.058783	
YMR007W	0.06715777499999999	
YMR008C		
YMR009W	-0.7707375000000001	
YMR010W	-0.008451650000000002	
YMR011W	-0.18728025	
YMR012W	0.5950955	
YMR013C		0.17912407
YMR013W-A		
YMR014W		
YMR015C	1.3038699999999999	
YMR016C		
YMR017W	0.07872255	
YMR018W	0.15385345	
YMR019W	0.4027225	
YMR020W	0.0491546	
YMR021C	0.725292	
YMR022W	0.03878345	
YMR023C	0.45837700000000003	
YMR024W		
YMR025W	0.379408	
YMR026C	-0.30461699999999997	
YMR027W	-0.3136119	
YMR028W		0.0835641
YMR029C	-0.09366065	
YMR030W	-0.3845185	
YMR031C	-0.35124004999999997	
YMR031W-A	1.557475	
YMR032W		
YMR033W		-0.036169049999999994
YMR034C	0.0038315000000000016	
YMR035W		
YMR036C	-0.1306455	
YMR037C	-0.15217334999999999	
YMR038C	-1.642525	
YMR039C	0.533255	
YMR040W	-0.755204	
YMR041C	-0.0640289	
YMR042W		
YMR043W		-0.21318779999999998
YMR044W	-0.56282	
YMR047C		-0.05151844999999999
YMR048W	0.16208	
YMR049C		-0.254922
YMR052C-A	-0.13386150000000002	
YMR052W	-0.09219445	
YMR053C	-0.166104	
YMR054W	-0.33576399999999995	
YMR055C	0.39153	
YMR056C	-0.14177014999999998	
YMR057C	-0.14939885	
YMR058W	-0.36168	
YMR059W		-0.360864
YMR060C	-0.3229735	
YMR061W		
YMR062C	-0.3280595	
YMR063W	0.057746750000000006	
YMR064W	0.929153	
YMR065W	0.020198360000000002	
YMR066W		
YMR067C	-0.1351511	
YMR068W	0.055644	
YMR069W	-0.1368463	
YMR070W	-0.519613	
YMR071C	-0.36263199999999995	
YMR072W	1.119609	
YMR073C	-0.9843805	
YMR074C	-0.326696	
YMR075C-A	0.08670285	
YMR075W	-0.797429	
YMR076C		0.177864
YMR077C	-0.014111499999999992	
YMR078C		
YMR079W		0.178446
YMR080C	-0.2434671	
YMR081C	-0.20119325000000002	
YMR082C	0.1359749	
YMR083W	-0.3442	
YMR084W	-0.1645358	
YMR085W	0.142485	
YMR086C-A	-0.27962750000000003	
YMR086W	-0.22002395	
YMR087W	0.19633588999999999	
YMR088C	-0.250035	
YMR089C		
YMR090W	-0.4360055	
YMR091C	0.2977645	
YMR092C	0.16814800000000002	
YMR093W		-0.1446345
YMR094W		-0.12180079999999999
YMR095C	0.509525	
YMR096W	-0.13862495	
YMR097C	0.75556	
YMR098C	0.9003715	
YMR099C	-0.15514425	
YMR100W	-0.772588	
YMR101C	-0.12291740000000001	
YMR102C	0.550366	
YMR103C	-0.5352795	
YMR104C	-0.19456485	
YMR105C	-0.521335	
YMR105W-A	0.012328605	
YMR106C	-0.8927590000000001	
YMR107W	-0.314313	
YMR108W		-0.12398805000000002
YMR109W	0.07884464499999999	
YMR110C	0.709437	
YMR111C	0.08383005	
YMR112C		0.041008865
YMR113W		0.21558757
YMR114C	-0.32969634999999997	
YMR115W	-0.15227449999999998	
YMR116C	-0.6204540000000001	
YMR117C		-0.357885
YMR118C	-0.15403955000000003	
YMR119W	0.029237695	
YMR119W-A	-0.32438849999999997	
YMR120C	-0.2805105	
YMR121C	0.327797	
YMR122C	-0.24796475	
YMR123W	0.05220862	
YMR124W	0.24560099999999999	
YMR125W	0.526005	
YMR126C	-0.5109170000000001	
YMR127C	-0.308201	
YMR128W		-0.014378800000000004
YMR129W	-0.2316405	
YMR130W	-0.005405000000000007	
YMR131C		0.6160995
YMR132C	0.160656	
YMR133W	0.2486335	
YMR134W		0.07744450000000001
YMR135C	0.18301779999999998	
YMR135W-A	-0.0185545	
YMR136W	0.1338517	
YMR137C	-0.083175	
YMR138W	2.3793749999999996	
YMR139W	1.710795	
YMR140W	-0.1246804	
YMR141C	-0.430212	
YMR142C	-5.119999999999951e-05	
YMR143W	-0.30052049999999997	
YMR144W	-0.277013	
YMR145C	-0.256477	
YMR146C		0.9721694999999999
YMR147W	-0.36511899999999997	
YMR148W	-0.556616	
YMR149W		-0.03266185
YMR150C		
YMR151W	2.0587400000000002	
YMR152W	-0.1592595	
YMR153C-A	-0.2713455	
YMR153W	-0.202574	
YMR154C	-0.381994	
YMR155W	-0.02063735	
YMR156C	0.2523985	
YMR157C	0.2629035	
YMR158C-A	-0.130026	
YMR158W		
YMR158W-B	0.27038799999999996	
YMR159C	0.179099	
YMR160W	0.31213599999999997	
YMR161W	0.17533475	
YMR162C	-0.061588000000000004	
YMR163C	-0.2977875	
YMR164C	0.1169316	
YMR165C		
YMR166C	0.0139139	
YMR167W	0.47065450000000003	
YMR168C		1.0078580000000001
YMR169C	0.0041522499999999685	
YMR170C	1.183395	
YMR171C	0.017526	
YMR172C-A	-0.3895015	
YMR172W	-0.24246099999999998	
YMR173W	0.20578665	
YMR173W-A	-0.0634359855	
YMR174C	0.0450547	
YMR175W	0.057624750000000016	
YMR175W-A		
YMR176W	-0.1761132	
YMR177W	-0.08570215	
YMR178W	0.2037301	
YMR179W	0.1730155	
YMR180C	0.1979485	
YMR181C	0.9537865	
YMR182C	-0.03902304	
YMR182W-A		
YMR183C	0.360677	
YMR184W	0.7839355	
YMR185W		0.044204349999999996
YMR186W	-0.06189450000000002	
YMR187C	-0.24460125	
YMR188C	1.76032	
YMR189W	-0.08527075	
YMR190C	0.06099035	
YMR191W	0.10310174999999999	
YMR192W	-0.0320565	
YMR193C-A	0.33929600000000004	
YMR193W		
YMR194C-A	0.472093	
YMR194C-B		
YMR194W	0.3040695	
YMR195W	0.08820259999999999	
YMR196W	0.006703899999999999	
YMR197C		0.031932749999999996
YMR198W		
YMR199W	0.42962100000000003	
YMR200W		0.3316945
YMR201C	-0.05887254	
YMR202W	0.8066059999999999	
YMR203W		-0.48448199999999997
YMR204C	-0.047604200000000006	
YMR205C	-0.0911913	
YMR206W	-0.019027085000000003	
YMR207C	0.26410449999999996	
YMR208W		0.9521845
YMR209C	-0.631264	
YMR210W	0.08065064999999999	
YMR211W		-0.05283225
YMR213W		0.34241900000000003
YMR214W	-0.37500999999999995	
YMR215W	0.049941715000000005	
YMR216C	-0.21505950000000001	
YMR218C		0.34308465
YMR219W	-0.7864425	
YMR220W		-0.24837350000000002
YMR221C	-0.064035	
YMR222C	-0.260991	
YMR223W	-0.3281635	
YMR224C		
YMR225C	-0.23027025	
YMR226C	-0.10674035	
YMR227C		0.267171
YMR228W		
YMR229C		0.4384105
YMR230W	-0.244792	
YMR230W-A		
YMR231W		0.191381
YMR232W	0.810882	
YMR233W	-0.6593605	
YMR234W	0.07383645	
YMR235C		0.339202
YMR236W		-0.2131715
YMR237W	0.020498799999999998	
YMR238W	-0.374063	
YMR239C		0.30301
YMR240C		-0.0048851
YMR241W	-0.209185	
YMR242C	0.5199685	
YMR242W-A		
YMR243C	0.015522715	
YMR244C-A	-0.2659455	
YMR244W	0.2622665	
YMR245W	0.0678456	
YMR246W	-0.4827245	
YMR247C	0.266149	
YMR247W-A		
YMR250W	-0.14376285	
YMR251W	-0.4630875	
YMR251W-A	0.281024	
YMR252C	-0.3441285	
YMR253C	0.21448025000000004	
YMR254C	-0.1738845	
YMR255W	-0.1303248	
YMR256C		
YMR257C	0.5058395	
YMR258C	-0.746576	
YMR259C	-0.29416149999999996	
YMR260C		-0.0753505
YMR261C	-0.4412315	
YMR262W	-0.1823301	
YMR263W	0.5654874999999999	
YMR264W	-0.039611850000000004	
YMR265C	-0.15249635	
YMR266W	-0.0738123	
YMR267W	-0.08173915000000001	
YMR268C		0.417577
YMR269W	-0.22226	
YMR270C		0.22160449999999998
YMR271C	-0.1500494	
YMR272C	-0.0772489	
YMR272W-B		
YMR273C	-0.14209415	
YMR274C	0.234836	
YMR275C	0.206526	
YMR276W	0.030021000000000006	
YMR277W		0.2555245
YMR278W	-0.13038815	
YMR279C	0.06457014999999999	
YMR280C	-0.024306075	
YMR281W		-0.022320200000000002
YMR282C	0.550084	
YMR283C	-0.044610004999999994	
YMR284W	-0.07728925	
YMR285C	0.2408	
YMR286W	1.1568	
YMR287C	1.096925	
YMR288W		0.19538299999999997
YMR289W	-0.5140750000000001	
YMR290C		-0.3920055
YMR290W-A		0.10696800000000001
YMR291W	2.732	
YMR292W	-0.057292350000000006	
YMR293C	1.708455	
YMR294W	0.0471133	
YMR294W-A	0.260778	
YMR295C	0.04631335	
YMR296C		-0.03998934
YMR297W	-0.9245475000000001	
YMR298W		-0.7636385
YMR299C		
YMR300C	-0.23579065	
YMR301C		0.795776
YMR302C	0.15658044999999998	
YMR303C	-0.3326005	
YMR304C-A	-0.49433150000000003	
YMR304W	-0.5973425	
YMR305C	-0.3800455	
YMR306C-A	-0.1644481	
YMR306W	0.00010954999999999993	
YMR307W	1.140895	
YMR308C		0.0874673
YMR309C		0.44740159500000004
YMR310C	0.47906499999999996	
YMR311C	1.0793975	
YMR312W	-0.21876099999999998	
YMR313C	0.735198	
YMR314W		0.1447265
YMR315W	-0.11140844999999999	
YMR315W-A		
YMR316C-A	-0.275268	
YMR316C-B	0.8360505	
YMR316W	0.7430304999999999	
YMR317W	0.05838	
YMR318C	-0.03520645	
YMR319C	-0.253695	
YMR320W	-0.0630737	
YMR322C	0.0030387999999999995	
YMR326C	-0.333792	
YNL001W	-0.05365235	
YNL002C		-0.289474
YNL003C		
YNL004W		
YNL005C	0.328659	
YNL006W		0.690504
YNL007C		-0.015478000000000006
YNL009W	-0.35921349999999996	
YNL010W	-0.3838235	
YNL011C	-0.009207999999999994	
YNL012W	-0.22842249999999997	
YNL013C	0.11885735	
YNL014W	-0.40297950000000005	
YNL016W	-0.2132736	
YNL020C	0.3246685	
YNL022C	0.03813255	
YNL023C	-0.06488002999999999	
YNL024C	-0.207351	
YNL024C-A		-0.005660499999999985
YNL025C	0.07156815	
YNL026W		-0.2444805
YNL027W	0.4591865	
YNL031C	-0.5529545	
YNL032W	0.35746500000000003	
YNL034W	0.08251829999999999	
YNL035C	-0.359023	
YNL038W		0.5166445
YNL039W		0.534729
YNL041C	-0.570962	
YNL042W		-0.07093513
YNL042W-B		
YNL043C	-0.32624339999999996	
YNL044W	-0.07090145	
YNL045W	0.5646694999999999	
YNL046W	-0.2093215	
YNL047C	-0.12656325	
YNL049C	0.05035314999999999	
YNL050C		-0.13960965
YNL051W	0.10011049999999999	
YNL052W	0.670752	
YNL053W	-0.176389	
YNL054W	1.002405	
YNL055C	1.2849249999999999	
YNL056W	-0.10157235	
YNL057W	-0.05664585	
YNL058C	-0.29663175	
YNL059C		
YNL061W		-0.256191
YNL062C		-0.0390921
YNL063W	0.027177850000000003	
YNL064C		
YNL065W	0.4073475	
YNL066W	-0.499985	
YNL067W	-0.309979	
YNL067W-B		
YNL068C	0.7262124999999999	
YNL069C	-1.23688	
YNL070W	1.305515	
YNL071W	-0.29849950000000003	
YNL072W	-0.1269629	
YNL073W	0.329451	
YNL074C	-0.19091000000000002	
YNL075W		0.07999774999999999
YNL076W	0.46462400000000004	
YNL077W	-0.276719	
YNL078W	-0.46365049999999997	
YNL079C	0.33272	
YNL080C	-0.878458	
YNL081C	0.564481	
YNL082W	-0.28409700000000004	
YNL083W		
YNL084C	-0.05666339	
YNL085W	-0.5372025	
YNL086W	-0.308319	
YNL087W	-0.4097575	
YNL088W		0.3192068
YNL089C	-0.2668821	
YNL090W	0.0354185	
YNL091W	-0.403417	
YNL092W	-0.42547999999999997	
YNL093W	-0.132816	
YNL094W	-0.448229	
YNL095C	-0.07865475	
YNL096C	-0.3108515	
YNL097C	0.46668750000000003	
YNL097C-B		
YNL098C	0.161175	
YNL099C	2.0174399999999997	
YNL100W	0.06994735	
YNL101W	-0.015796000000000004	
YNL102W		0.134965
YNL103W		0.398171
YNL104C	-0.03987165	
YNL105W	0.517288	
YNL106C	-0.2189415	
YNL107W	0.9164604999999999	
YNL108C		
YNL109W	-0.04326855	
YNL110C		-0.10480645
YNL111C	-0.689778	
YNL112W		0.481197
YNL113W		-0.3811215
YNL114C		-0.012352499999999988
YNL115C	0.48987800000000004	
YNL116W	-0.2554482	
YNL117W	-0.26015785	
YNL118C		0.041742
YNL119W	-0.18868949999999998	
YNL120C	-0.04512825	
YNL121C	-0.12140165	
YNL122C	0.3813195	
YNL123W	0.356829	
YNL124W		-0.1032537
YNL125C	-0.64952	
YNL126W		-0.10616355
YNL127W	-0.5021275000000001	
YNL128W	0.5389075	
YNL129W	-0.265887	
YNL130C	-0.2578255	
YNL130C-A		
YNL131W		-0.0849385
YNL132W		0.3520855
YNL133C	-0.1392625	
YNL134C	-0.2500165	
YNL135C	-0.270546	
YNL136W	0.10898179999999999	
YNL137C		0.11750175000000002
YNL138W		
YNL138W-A		0.539571
YNL139C	0.5768800000000001	
YNL140C	-0.954497	
YNL141W	-0.08161625	
YNL142W	-0.2928055	
YNL143C	0.11128629999999999	
YNL144C	-0.1352649	
YNL145W	-0.14851835	
YNL146C-A		
YNL146W	0.04778750000000001	
YNL147W	0.14798250000000002	
YNL148C	-1.0824515	
YNL149C		-0.024469349999999997
YNL150W		0.297495
YNL151C		-0.1862455
YNL152W		-0.374075
YNL154C	0.1090055	
YNL155W	0.06004625	
YNL157W	0.04254365	
YNL158W		0.10400250000000001
YNL159C	0.1327777	
YNL160W	-0.02276068	
YNL161W		0.5345975000000001
YNL162W		
YNL162W-A		
YNL163C		-0.2376525
YNL166C		0.45959300000000003
YNL167C	0.1517115	
YNL168C	0.314249	
YNL170W	0.41590449999999995	
YNL172W		0.09186230000000001
YNL173C	0.409066	
YNL175C	0.4942955	
YNL176C	0.464249	
YNL177C	2.00096	
YNL178W		-0.177261
YNL179C	0.595843	
YNL180C		0.25527500000000003
YNL181W		0.12030199999999999
YNL182C		0.1560475
YNL183C	0.263223	
YNL184C	-0.346775	
YNL187W	-0.1171687	
YNL188W		0.326446
YNL189W		1.2408700000000001
YNL190W	0.40828200000000003	
YNL191W	0.547848	
YNL193W	0.3980615	
YNL194C	0.054151500000000005	
YNL195C	-0.347095	
YNL196C	0.2776108	
YNL197C	0.09807285	
YNL198C	-0.1739985	
YNL199C	0.28250600000000003	
YNL200C	0.331368	
YNL201C	1.1837	
YNL202W	0.06382300000000002	
YNL203C	0.7592045000000001	
YNL204C	0.375522	
YNL205C	-0.009104000000000001	
YNL206C	-0.2616115	
YNL207W		0.5447949999999999
YNL209W		
YNL211C	0.280705	
YNL212W	0.1673585	
YNL213C		2.00856
YNL214W	0.103404675	
YNL215W	-0.13450155	
YNL216W		-0.09847175
YNL217W	-0.08935739499999999	
YNL218W		-0.135663
YNL219C	-0.43231600000000003	
YNL220W	0.05236164	
YNL221C		-0.3147225
YNL222W		-0.2289045
YNL224C	-0.11875725	
YNL225C		
YNL226W	-0.17337550000000002	
YNL227C	0.308269	
YNL228W	-0.5904075	
YNL229C	0.16993724999999998	
YNL230C	0.04717595	
YNL231C	0.4287895	
YNL232W		-0.584622
YNL233W	-0.0910207	
YNL235C	1.0674595	
YNL236W	0.05569085	
YNL237W	1.405325	
YNL238W		-0.027953429999999998
YNL239W	-0.16815135	
YNL240C		-0.549601
YNL241C		-0.05396849999999999
YNL242W	-0.200033	
YNL243W		
YNL244C		0.009249750000000001
YNL245C		0.44297
YNL246W	-0.031012185000000005	
YNL247W		0.2651599
YNL248C	-0.114045	
YNL249C	0.21668900000000002	
YNL250W	0.6192075	
YNL251C		0.09277035
YNL252C	1.957805	
YNL253W	0.163331	
YNL254C	0.4901615	
YNL255C	0.0951216	
YNL256W		-0.04151375
YNL257C	0.7402025	
YNL258C		0.2715695
YNL259C	-0.05667175000000001	
YNL260C		-0.11152619999999999
YNL261W		0.1842375
YNL262W		0.325722
YNL263C		0.37811300000000003
YNL264C	0.16632805	
YNL265C	0.111701	
YNL266W	0.36485449999999997	
YNL267W		-0.242877
YNL268W	0.7510885	
YNL269W	-0.2443335	
YNL270C	0.38685	
YNL271C	1.0446975	
YNL272C		0.3014745
YNL273W	1.041338	
YNL274C	-0.3617755	
YNL275W	-0.750826	
YNL276C		-0.019853000000000003
YNL277W		
YNL277W-A		
YNL278W	-0.2783455	
YNL279W	0.52431	
YNL280C		
YNL281W	0.1130265	
YNL282W		0.2715745
YNL283C	-0.32250500000000004	
YNL284C	0.386698	
YNL285W	-0.442472	
YNL286W	-0.0641563	
YNL287W		0.1769755
YNL288W	-0.0797709	
YNL289W	-0.14887745	
YNL290W		0.17925
YNL291C	0.4580205	
YNL292W	0.3287925	
YNL293W	0.523471	
YNL294C	0.003544400000000003	
YNL295W	-0.0620078	
YNL296W	0.22155255	
YNL297C	0.1045014	
YNL298W		-0.13565445499999998
YNL299W	-0.247413	
YNL300W	-0.43679049999999997	
YNL301C	-0.4860175	
YNL303W	-0.267511	
YNL304W	0.19935585	
YNL305C	-0.2581035	
YNL306W		0.193807
YNL307C	1.0429819999999999	
YNL308C		-0.077905235
YNL310C		0.09709305
YNL311C	0.597963	
YNL312W		0.7689085
YNL313C		-0.16736050000000002
YNL314W	-1.0345675	
YNL315C	1.9651049999999999	
YNL316C	0.158123	
YNL317W		-0.679856
YNL318C	-0.0576497	
YNL319W	0.32189	
YNL321W	-0.07032785	
YNL322C	0.129452	
YNL323W	0.547802	
YNL324W	0.3083324	
YNL325C	-0.0509222	
YNL326C	-0.5809325000000001	
YNL327W	-0.1344646	
YNL328C	-0.0775752	
YNL329C	0.05423904	
YNL332W	0.0021561799999999997	
YNL333W	0.299694	
YNL334C	-0.293199	
YNL335W	-0.151166	
YNL336W	0.1812715	
YNL338W	0.03908035	
YNL339C	-0.08932945	
YNR001C	-0.10407960000000001	
YNR002C	-0.06579195	
YNR003C		0.22687429999999997
YNR004W	-0.35879150000000004	
YNR005C	-0.005805000000000005	
YNR006W	0.216974	
YNR007C	0.208635	
YNR008W	-0.46509350000000005	
YNR009W	0.1761105	
YNR011C		-0.047117
YNR012W	0.5050034999999999	
YNR013C	-0.6922735	
YNR014W	0.098334	
YNR015W	-0.1211086	
YNR016C		0.28676650000000004
YNR017W		-0.2659003
YNR018W	0.49547700000000006	
YNR019W	0.4486335	
YNR020C	0.6837895	
YNR021W	0.7065175	
YNR023W		
YNR024W	0.0614049	
YNR025C	-0.15383449999999999	
YNR026C		0.1142681
YNR027W	-0.8065625000000001	
YNR028W	0.34082500000000004	
YNR029C	0.46711749999999996	
YNR030W	-0.030360861	
YNR031C	0.0780515	
YNR032C-A	0.04447215	
YNR032W	0.0614685	
YNR033W	-0.19907795	
YNR034W	0.289802	
YNR035C		-0.139072
YNR036C		
YNR037C	1.81554	
YNR038W		0.13565885
YNR039C	0.268152	
YNR040W	0.333456	
YNR041C	0.861375	
YNR042W		
YNR043W		-0.0433905
YNR044W		0.8240080000000001
YNR045W	1.3532250000000001	
YNR046W		0.830422
YNR048W	-0.526897	
YNR049C	-0.3467055	
YNR050C	0.043995450000000005	
YNR051C	-0.16162555	
YNR052C	-0.48474649999999997	
YNR053C		-0.29723
YNR054C		0.1422695
YNR055C	-0.164304485	
YNR056C	-0.024914500000000006	
YNR057C	-0.12681104999999998	
YNR058W	-0.32907	
YNR059W	-0.2747115	
YNR060W	1.188167	
YNR061C	-0.1801555	
YNR062C	-0.048805049999999996	
YNR063W	-0.25947600000000004	
YNR064C	1.155962	
YNR065C	0.124613	
YNR066C	0.33999650000000003	
YNR067C	0.048627000000000004	
YNR068C	-0.3452695	
YNR069C	-0.0031866000000000012	
YNR070W	0.05144595	
YNR071C	-0.02252465	
YNR072W	0.32483850000000003	
YNR073C	-0.661575	
YNR074C	-0.6370750000000001	
YNR075W	-0.2440935	
YOL001W	1.5781649999999998	
YOL002C	0.273466	
YOL003C	0.021716	
YOL004W	0.857863	
YOL005C		-0.4842775
YOL006C	0.3253155	
YOL007C	0.4980675	
YOL008W	2.1997600000000004	
YOL009C	0.03738825	
YOL010W		0.9848699999999999
YOL011W	0.351012	
YOL012C		
YOL013C	-0.22181499999999998	
YOL013W-A	-0.3224115	
YOL014W	-0.024664	
YOL015W	-0.3954835	
YOL016C	-0.218565	
YOL017W	0.8597410000000001	
YOL018C	-0.0768274	
YOL019W	-0.707313	
YOL019W-A		
YOL020W	-0.2936085	
YOL021C		-0.13345705
YOL022C		0.2448756
YOL023W	2.18902	
YOL024W	-0.304653	
YOL025W	-0.04280283	
YOL026C		0.34025
YOL027C	3.1729849999999997	
YOL028C	0.628702	
YOL029C	0.0786825	
YOL030W	0.36900750000000004	
YOL031C	0.6489235	
YOL032W	-0.207175	
YOL033W	1.571365	
YOL034W		-0.2919535
YOL035C	-0.5640895	
YOL036W	-0.696852	
YOL037C	1.127405	
YOL038C-A		
YOL038W		0.756386
YOL039W	0.04284544999999999	
YOL040C		-0.635989
YOL041C	-0.10679535	
YOL042W	0.07883625	
YOL043C	0.9808535	
YOL044W	0.8618764999999999	
YOL045W	0.351564	
YOL046C	0.11099139999999999	
YOL047C	-0.037640900000000005	
YOL048C	1.744375	
YOL049W	0.0614531	
YOL050C	0.599808	
YOL051W	1.89725	
YOL052C	0.037239499999999995	
YOL052C-A	0.10061785000000001	
YOL053W	0.6761155	
YOL054W	0.5842735	
YOL055C	-0.21659232	
YOL056W	0.3023166	
YOL057W	0.216628	
YOL058W	0.26049100000000003	
YOL059W	0.2572527	
YOL060C	-0.257402	
YOL061W	0.258415	
YOL062C	-0.38210200000000005	
YOL063C	0.038341650000000005	
YOL064C	-0.7051259999999999	
YOL065C	0.0065851000000000035	
YOL066C		-0.08996575000000001
YOL067C	0.20439800000000002	
YOL068C	-0.140129	
YOL069W		0.09902949999999999
YOL070C	0.21019264999999998	
YOL071W	0.689663	
YOL072W	0.1964255	
YOL073C		
YOL075C	2.53803	
YOL076W	0.15542050000000002	
YOL077C		0.1393129
YOL077W-A		
YOL078W		0.099639
YOL079W	-0.469652	
YOL080C	0.406254	
YOL081W	0.784205	
YOL082W	-0.5206255	
YOL083W	0.0173503	
YOL084W	-0.018443499999999998	
YOL085C	-0.5499995	
YOL086C		
YOL086W-A		
YOL087C	-0.3914265	
YOL088C	-0.3490085	
YOL089C	0.47280900000000003	
YOL090W	-0.3535815	
YOL091W	0.42240999999999995	
YOL092W	-0.0014914999999999998	
YOL093W	-0.2024076	
YOL094C		-0.386285
YOL095C	0.1210035	
YOL096C		
YOL097C		0.1027402
YOL097W-A		
YOL098C	-0.234645	
YOL099C	-0.032429650000000004	
YOL100W	-0.3447195	
YOL101C		
YOL102C		1.0102039999999999
YOL103W	-0.5260009999999999	
YOL104C	0.42588349999999997	
YOL105C	-0.008896499999999988	
YOL106W	0.29433149999999997	
YOL107W	-0.02945095	
YOL108C	-0.05795501	
YOL109W	-0.0425662	
YOL110W	-0.343792	
YOL111C	-0.236147	
YOL112W	-0.549591	
YOL113W	-0.05384434999999999	
YOL114C	-0.07977044999999999	
YOL115W	-0.23105799999999999	
YOL116W	0.7207695000000001	
YOL117W	0.3467255	
YOL118C	-0.0033979999999999982	
YOL119C	-0.423763	
YOL120C		-0.1310955
YOL121C	-0.275554	
YOL122C	-0.18265275	
YOL123W		-0.2204515
YOL124C	-0.06968035	
YOL125W	0.045388355	
YOL126C	-0.192692	
YOL127W		0.23767299999999997
YOL128C	0.13668365000000002	
YOL129W	0.18949065	
YOL130W		-0.036350499999999994
YOL131W	-0.2898575	
YOL132W	-0.1468171	
YOL133W		-0.2853565
YOL134C		0.15573635
YOL135C		-0.29550699999999996
YOL136C	-0.44884250000000003	
YOL137W	-0.153592	
YOL138C	0.24587150000000002	
YOL139C		0.125598
YOL140W		
YOL141W	0.50195	
YOL143C		
YOL144W		0.7094055
YOL145C		
YOL146W		-0.30286599999999997
YOL147C	-0.07702045	
YOL148C		
YOL149W		0.03648312
YOL150C	-0.321188	
YOL151W	0.08621775	
YOL152W	0.045454	
YOL154W		
YOL155C	-0.24891285	
YOL158C	-0.0044293499999999986	
YOL159C	0.1067362	
YOL159C-A		
YOL160W	0.41676250000000004	
YOL162W	-0.24176199999999998	
YOL163W	-0.1667233	
YOL164W		
YOL164W-A		
YOR001W	-0.2671185	
YOR002W	-0.097791	
YOR003W	-0.364058	
YOR004W		-0.140318
YOR005C	0.3147185	
YOR006C	-0.230248	
YOR007C	-0.2129165	
YOR008C	0.253866	
YOR008C-A	-0.005961649999999999	
YOR009W	0.378855	
YOR010C	-0.155908	
YOR011W	0.570576	
YOR012W	-0.40453649999999997	
YOR013W	0.10442106550000001	
YOR014W	-0.1607868	
YOR015W	0.04558842	
YOR016C	-0.157249	
YOR017W	0.161355	
YOR018W	0.28829	
YOR019W	-0.6239925	
YOR020C		0.231292
YOR020W-A		
YOR021C	-0.021774500000000002	
YOR022C	-0.35890700000000003	
YOR023C	-0.20046550000000002	
YOR024W	-0.29561550000000003	
YOR025W	0.9425140000000001	
YOR026W	-0.6286039999999999	
YOR027W	-0.09968339999999999	
YOR028C	2.36907	
YOR029W	0.32872864999999996	
YOR030W	-0.1129438	
YOR032C	-0.22591245000000001	
YOR033C	-0.996154	
YOR034C	0.485557	
YOR034C-A		
YOR035C	0.07102935	
YOR036W	0.47368299999999997	
YOR037W	0.403291	
YOR038C	-0.151886	
