ORF	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YDL059C	-0.076	0.000	0.000	0.000	0.000
YDL062W	0.320	0.000	0.000	0.000	0.000
YDL063C	0.287	0.000	0.000	0.000	0.000
YDL065C	1.524	0.000	0.000	0.000	-1.000
YDL066W	0.656	0.000	0.000	0.000	0.000
YDL071C	-1.083	0.000	0.000	0.000	0.000
YDL080C	1.275	0.000	0.000	0.000	0.000
YDL081C	-1.784	0.000	0.000	0.000	0.000
YDL082W	-0.340	0.000	0.000	0.000	0.000
YDL072C	0.500	0.000	0.000	0.000	0.000
YDL073W	0.638	0.000	0.000	0.000	0.000
YDL074C	-2.504	0.000	0.000	0.000	0.000
YDL076C	1.064	0.000	0.000	0.000	0.000
YDL079C	0.252	0.000	0.000	0.000	0.000
YDL083C	-1.534	0.000	0.000	0.000	0.000
YDL095W	0.753	0.000	0.000	0.000	0.000
YDR438W	0.026	0.000	0.000	0.000	0.000
YDR439W	0.088	0.000	0.000	0.000	0.000
YDL086W	0.359	0.000	0.000	0.000	0.000
YDL088C	0.463	0.000	0.000	0.000	0.000
YDL089W	0.247	0.000	0.000	0.000	0.000
YDL090C	NaN	0.000	0.000	0.000	-1.000
YDL094C	-0.299	0.000	0.000	0.000	0.000
YDR440W	-0.089	0.000	0.000	0.000	0.000
YDR452W	0.727	0.000	0.000	0.000	0.000
YDR453C	0.670	0.000	0.000	0.000	0.000
YDR455C	0.499	0.000	0.000	0.000	0.000
YDR441C	0.266	0.000	0.000	0.000	0.000
YDR443C	-2.227	0.000	0.000	0.000	0.000
YDR446W	0.285	0.000	0.000	0.000	0.000
YDR447C	0.196	0.000	0.000	0.000	0.000
YDR450W	-2.084	0.000	0.000	0.000	0.000
YDR451C	0.573	0.000	0.000	0.000	0.000
YDR456W	0.481	0.000	0.000	0.000	0.000
YDR469W	-0.118	0.000	0.000	0.000	0.000
YDR471W	0.067	0.000	0.000	0.000	0.000
YDR457W	-0.453	0.000	0.000	0.000	0.000
YDR463W	1.524	0.000	0.000	0.000	0.000
YDR465C	0.649	0.000	0.000	0.000	0.000
YDR466W	0.557	0.000	0.000	0.000	0.000
YDR467C	0.417	0.000	0.000	0.000	0.000
YDR475C	-0.397	0.000	0.000	0.000	-1.000
YDR486C	-1.453	0.000	0.000	0.000	0.000
YDR488C	-0.060	0.000	0.000	0.000	0.000
YDR476C	-0.347	0.000	0.000	0.000	0.000
YDR479C	0.112	0.000	0.000	0.000	0.000
YDR480W	0.398	0.000	0.000	0.000	0.000
YDR481C	0.339	0.000	0.000	0.000	0.000
YDR482C	0.843	0.000	0.000	0.000	0.000
YDR483W	0.786	0.000	0.000	0.000	0.000
YDR484W	-2.360	0.000	0.000	-1.000	0.000
YDR485C	-0.258	0.000	0.000	0.000	0.000
YDR490C	0.433	0.000	0.000	0.000	0.000
YDR504C	NaN	0.000	0.000	0.000	0.000
YDR505C	NaN	0.000	0.000	0.000	0.000
YDR492W	0.881	0.000	0.000	0.000	0.000
YDR495C	-2.041	0.000	0.000	0.000	0.000
YDR496C	0.047	0.000	0.000	0.000	0.000
YDR497C	0.589	0.000	0.000	0.000	0.000
YDR501W	0.520	0.000	0.000	0.000	0.000
YDR503C	NaN	0.000	0.000	0.000	0.000
YDR507C	NaN	0.000	0.000	0.000	0.000
YDR519W	0.133	0.000	0.000	0.000	0.000
YDR520C	0.687	0.000	0.000	0.000	0.000
YDR508C	-0.186	0.000	0.000	0.000	0.000
YDR509W	0.379	0.000	0.000	0.000	0.000
YDR512C	-2.062	-1.000	0.000	0.000	0.000
YDR513W	0.540	0.000	0.000	0.000	0.000
YDR514C	0.931	0.000	0.000	0.000	0.000
YDR516C	0.630	0.000	0.000	0.000	0.000
YDR517W	0.175	0.000	0.000	0.000	0.000
YDR521W	0.447	0.000	0.000	0.000	0.000
YDR534C	-0.152	0.000	0.000	0.000	0.000
YGL101W	-0.001	0.000	0.000	0.000	0.000
YGL104C	0.304	0.000	0.000	0.000	0.000
YDR522C	1.045	0.000	0.000	0.000	0.000
YDR525W	1.126	0.000	0.000	0.000	0.000
YDR528W	0.983	0.000	0.000	0.000	0.000
YDR530C	0.608	0.000	0.000	0.000	0.000
YDR533C	-2.639	0.000	0.000	0.000	0.000
YGL105W	-2.108	0.000	0.000	0.000	0.000
YGL118C	0.221	-1.000	0.000	0.000	0.000
YGL121C	0.155	0.000	0.000	0.000	0.000
YGL124C	-0.576	0.000	0.000	0.000	0.000
YGL108C	0.321	0.000	0.000	0.000	0.000
YGL109W	0.817	0.000	0.000	0.000	0.000
YGL110C	1.261	0.000	0.000	0.000	0.000
YGL114W	0.704	0.000	0.000	0.000	0.000
YGL115W	-2.784	0.000	0.000	0.000	0.000
YGL117W	-0.026	0.000	0.000	0.000	0.000
YGL126W	-0.065	-1.000	0.000	0.000	0.000
YGL139W	0.404	0.000	0.000	0.000	0.000
YGL140C	0.253	0.000	0.000	0.000	0.000
YGL141W	-0.313	0.000	0.000	0.000	0.000
YGL127C	-1.904	-1.000	0.000	0.000	0.000
YGL131C	-0.272	-1.000	0.000	0.000	0.000
YGL132W	-0.090	0.000	0.000	0.000	0.000
YGL133W	0.734	0.000	0.000	0.000	0.000
YGL135W	0.695	0.000	0.000	0.000	0.000
YGL136C	-2.115	0.000	0.000	0.000	0.000
YGL138C	0.208	0.000	0.000	0.000	0.000
YGL154C	0.913	0.000	0.000	0.000	0.000
YGL156W	0.512	0.000	0.000	0.000	0.000
YGL157W	0.870	0.000	0.000	0.000	0.000
YGL144C	0.054	0.000	0.000	-1.000	0.000
YGL146C	0.270	0.000	0.000	0.000	0.000
YGL147C	-0.682	0.000	0.000	0.000	0.000
YGL148W	-2.074	0.000	0.000	0.000	0.000
YGL149W	0.434	0.000	0.000	0.000	0.000
YGL151W	0.287	-1.000	0.000	0.000	0.000
YGL152C	-0.240	0.000	0.000	0.000	-1.000
YGL153W	-0.864	0.000	0.000	0.000	-1.000
YGL158W	0.576	0.000	0.000	0.000	0.000
YGL168W	-0.357	0.000	0.000	0.000	0.000
YGL170C	0.334	0.000	0.000	0.000	0.000
YGL159W	0.113	0.000	0.000	0.000	0.000
YGL160W	0.169	0.000	0.000	0.000	0.000
YGL161C	0.131	0.000	0.000	0.000	0.000
YGL162W	0.352	0.000	0.000	0.000	0.000
YGL163C	-1.773	-1.000	0.000	0.000	0.000
YGL164C	0.756	-1.000	0.000	0.000	0.000
YGL166W	-0.209	0.000	0.000	0.000	0.000
YER103W	0.645	0.000	0.000	0.000	0.000
YER106W	0.462	0.000	0.000	0.000	0.000
YGL175C	0.014	0.000	0.000	0.000	0.000
YGL176C	-1.262	0.000	0.000	0.000	0.000
YGL177W	0.494	0.000	0.000	0.000	0.000
YGL179C	0.071	0.000	0.000	0.000	0.000
YGL180W	0.388	0.000	0.000	0.000	0.000
YGL181W	0.664	0.000	0.000	0.000	0.000
YER101C	0.370	0.000	0.000	-1.000	0.000
YER108C	-0.035	0.000	0.000	0.000	0.000
YER118C	1.279	0.000	0.000	0.000	0.000
YER119C	0.591	0.000	0.000	0.000	0.000
YER109C	-1.523	0.000	0.000	0.000	0.000
YER110C	0.091	0.000	0.000	0.000	0.000
YER111C	-2.477	0.000	0.000	0.000	0.000
YER113C	0.547	0.000	0.000	0.000	0.000
YER115C	0.957	0.000	0.000	0.000	0.000
YER116C	-1.425	0.000	0.000	0.000	0.000
YER117W	-2.518	0.000	0.000	0.000	0.000
YER120W	0.530	0.000	0.000	0.000	0.000
YER132C	-0.402	0.000	0.000	0.000	0.000
YER134C	0.232	0.000	0.000	0.000	0.000
YER135C	-0.010	0.000	0.000	0.000	0.000
YER121W	0.188	0.000	0.000	0.000	0.000
YER122C	NaN	0.000	0.000	0.000	0.000
YER123W	0.036	0.000	0.000	0.000	0.000
YER124C	0.421	0.000	0.000	0.000	0.000
YER128W	0.608	-1.000	0.000	0.000	0.000
YER129W	0.448	0.000	0.000	0.000	0.000
YER130C	1.007	0.000	0.000	0.000	0.000
YER137C	0.815	-1.000	0.000	0.000	0.000
YER151C	0.319	0.000	0.000	0.000	0.000
YER152C	-0.177	0.000	0.000	0.000	0.000
YER153C	0.711	0.000	0.000	0.000	0.000
YER139C	-0.146	0.000	0.000	0.000	0.000
YER140W	0.151	-1.000	0.000	0.000	0.000
YER142C	1.145	0.000	0.000	0.000	0.000
YER143W	0.561	0.000	0.000	0.000	0.000
YER149C	0.478	0.000	0.000	0.000	0.000
YER150W	0.628	0.000	0.000	0.000	0.000
YER166W	0.680	-1.000	0.000	0.000	0.000
YER167W	-0.806	0.000	0.000	0.000	0.000
YER169W	-0.116	0.000	0.000	0.000	0.000
YER156C	-1.469	0.000	0.000	0.000	0.000
YER158C	0.303	0.000	0.000	0.000	0.000
YER161C	0.839	0.000	0.000	0.000	0.000
YER162C	1.069	-1.000	0.000	0.000	0.000
YER163C	0.787	0.000	0.000	0.000	0.000
YER164W	1.524	0.000	0.000	0.000	0.000
YER170W	0.003	-1.000	0.000	0.000	0.000
YER181C	0.766	0.000	0.000	0.000	0.000
YER182W	0.193	0.000	0.000	0.000	0.000
YER183C	0.964	0.000	0.000	0.000	0.000
YER173W	-0.098	0.000	0.000	0.000	0.000
YER174C	0.213	0.000	0.000	0.000	0.000
YER175C	0.474	0.000	0.000	0.000	0.000
YER176W	0.045	0.000	0.000	0.000	0.000
YER177W	-2.182	0.000	0.000	0.000	0.000
YER179W	0.289	0.000	0.000	0.000	0.000
YER180C	0.460	0.000	0.000	0.000	0.000
YER184C	-0.019	0.000	0.000	0.000	0.000
YMR056C	0.585	0.000	0.000	0.000	0.000
YMR058W	0.821	0.000	0.000	0.000	0.000
YER185W	0.353	0.000	0.000	0.000	0.000
YER186C	0.570	0.000	0.000	0.000	0.000
YER187W	0.490	0.000	0.000	0.000	0.000
YMR052C-A	-0.319	0.000	0.000	0.000	0.000
YMR052W	-0.074	0.000	0.000	0.000	0.000
YMR053C	0.742	0.000	0.000	0.000	0.000
YMR054W	0.844	0.000	0.000	0.000	0.000
YMR055C	0.877	0.000	0.000	0.000	0.000
YJR034W	0.273	0.000	0.000	0.000	0.000
YIL158W	-0.361	0.000	0.000	0.000	0.000
YIR004W	-1.027	0.000	0.000	0.000	0.000
YIL056W	0.525	0.000	0.000	0.000	0.000
YJR039W	0.445	0.000	0.000	0.000	0.000
YJR044C	0.600	0.000	0.000	0.000	0.000
YJR066W	-0.455	0.000	0.000	0.000	0.000
YIL111W	NaN	0.000	0.000	0.000	0.000
YIL122W	0.671	0.000	0.000	0.000	0.000
YIL131C	0.335	0.000	0.000	0.000	0.000
YIL136W	0.387	0.000	0.000	0.000	0.000
YIL085C	-0.047	0.000	0.000	0.000	0.000
YLR365W	0.320	0.000	0.000	0.000	0.000
YLR366W	-1.720	0.000	0.000	0.000	0.000
YLR367W	-1.211	0.000	0.000	0.000	0.000
YIL094C	-0.246	0.000	0.000	0.000	0.000
YDL047W	0.237	0.000	0.000	0.000	0.000
YDL075W	-1.353	0.000	0.000	0.000	0.000
YLR363C	0.507	0.000	0.000	0.000	0.000
YLR364W	0.157	0.000	0.000	0.000	0.000
YLR380W	0.175	0.000	0.000	0.000	0.000
YLR381W	0.420	0.000	0.000	0.000	0.000
YLR384C	-1.495	0.000	0.000	0.000	0.000
YLR368W	NaN	0.000	0.000	0.000	0.000
YLR371W	-1.817	0.000	0.000	0.000	0.000
YLR372W	-0.405	0.000	0.000	0.000	0.000
YLR374C	-1.659	0.000	0.000	0.000	0.000
YLR375W	1.524	0.000	0.000	0.000	0.000
YLR376C	0.062	0.000	0.000	0.000	0.000
YLR377C	1.284	0.000	0.000	0.000	0.000
YLR385C	0.403	0.000	0.000	0.000	0.000
YLR349W	0.138	0.000	0.000	0.000	0.000
YLR350W	-0.184	0.000	0.000	0.000	0.000
YLR351C	0.305	0.000	0.000	0.000	0.000
YLR386W	-1.527	0.000	0.000	0.000	0.000
YLR387C	0.556	0.000	0.000	0.000	0.000
YLR388W	-1.847	0.000	0.000	0.000	0.000
YLR389C	0.619	0.000	0.000	0.000	0.000
YLR390W	1.074	0.000	0.000	0.000	0.000
YLR344W	-0.125	0.000	0.000	0.000	0.000
YLR345W	0.637	0.000	0.000	0.000	0.000
YLR348C	0.256	0.000	0.000	0.000	0.000
YLR352W	-1.072	0.000	0.000	0.000	0.000
YCR107W	0.079	0.000	0.000	0.000	0.000
YDR326C	1.150	0.000	0.000	0.000	0.000
YLR353W	0.026	0.000	0.000	0.000	0.000
YLR354C	0.718	0.000	0.000	0.000	0.000
YLR356W	0.433	0.000	0.000	0.000	0.000
YLR357W	-3.211	0.000	0.000	0.000	0.000
YLR360W	0.100	0.000	0.000	0.000	0.000
YLR362W	NaN	0.000	0.000	0.000	0.000
YAL024C	0.120	0.000	0.000	0.000	0.000
YBR299W	0.920	0.000	0.000	0.000	0.000
YDR417C	-1.832	0.000	0.000	0.000	0.000
YDR515W	0.370	0.000	0.000	0.000	0.000
YER089C	1.014	0.000	0.000	0.000	0.000
YDR444W	0.542	0.000	0.000	0.000	0.000
YDR461W	0.701	0.000	0.000	0.000	0.000
YDR493W	0.654	0.000	0.000	0.000	0.000
YDR502C	0.686	0.000	0.000	0.000	0.000
YDR506C	0.796	0.000	0.000	0.000	0.000
YFL003C	0.116	0.000	0.000	0.000	0.000
YGR162W	-0.721	0.000	0.000	0.000	0.000
YGR254W	-0.099	0.000	0.000	0.000	0.000
YFL004W	0.176	0.000	0.000	0.000	0.000
YFL010C	1.056	0.000	0.000	0.000	0.000
YFL010W-A	0.024	0.000	0.000	0.000	0.000
YFL012W	0.839	0.000	0.000	0.000	0.000
YFL013C	0.054	0.000	0.000	0.000	0.000
YFL033C	NaN	0.000	0.000	0.000	0.000
YGR122C-A	0.083	0.000	0.000	0.000	0.000
YGR292W	-0.058	0.000	0.000	0.000	0.000
YBR020W	0.273	0.000	0.000	0.000	0.000
YGR258C	0.606	0.000	0.000	0.000	0.000
YGR271W	-0.014	0.000	0.000	0.000	0.000
YGR273C	1.186	0.000	0.000	0.000	0.000
YGR276C	0.896	0.000	0.000	0.000	0.000
YGR289C	0.665	0.000	0.000	0.000	0.000
YGR291C	0.351	0.000	0.000	0.000	0.000
YNL069C	-0.144	0.000	0.000	0.000	0.000
YNL086W	0.380	0.000	0.000	0.000	0.000
YFL063W	0.476	0.000	0.000	0.000	0.000
YJL103C	0.407	0.000	0.000	0.000	0.000
YML073C	0.580	0.000	0.000	0.000	0.000
YNL047C	0.753	0.000	0.000	0.000	0.000
YNL053W	0.532	-1.000	0.000	0.000	0.000
YNL089C	-0.245	0.000	0.000	0.000	0.000
YNL096C	-0.629	0.000	0.000	0.000	0.000
YNL109W	-0.194	0.000	0.000	0.000	0.000
YNL111C	-0.302	0.000	0.000	0.000	0.000
YNL268W	0.636	0.000	0.000	0.000	0.000
YNL284C	-1.887	0.000	0.000	0.000	0.000
YPL158C	-0.449	0.000	0.000	0.000	0.000
YPR133W-A	-2.542	0.000	0.000	0.000	0.000
YPR151C	0.147	0.000	0.000	0.000	0.000
YMR074C	1.524	0.000	0.000	0.000	0.000
YPR011C	0.503	0.000	0.000	0.000	0.000
YPR021C	0.207	0.000	0.000	0.000	0.000
YPR083W	0.557	0.000	0.000	0.000	0.000
YPR091C	0.800	0.000	0.000	0.000	0.000
YPR118W	0.244	0.000	0.000	0.000	0.000
YMR118C	0.452	0.000	0.000	0.000	0.000
YOL153C	-0.531	0.000	0.000	0.000	0.000
YER017C	-1.551	-1.000	0.000	0.000	0.000
YMR150C	-0.278	0.000	0.000	0.000	0.000
YMR152W	0.668	0.000	0.000	0.000	0.000
YMR193W	0.609	0.000	0.000	0.000	0.000
YAL039C	0.229	0.000	0.000	0.000	0.000
YAL027W	0.081	-1.000	0.000	0.000	0.000
YML061C	0.022	0.000	0.000	0.000	0.000
YMR015C	0.856	0.000	0.000	0.000	0.000
YMR021C	0.700	0.000	0.000	0.000	0.000
YMR035W	-0.369	0.000	0.000	0.000	0.000
YMR151W	-1.136	0.000	0.000	0.000	0.000
YHR011W	0.183	-1.000	0.000	0.000	0.000
YPL271W	1.058	0.000	0.000	0.000	0.000
YPL215W	-1.744	0.000	0.000	0.000	0.000
YMR256C	-1.498	0.000	0.000	0.000	0.000
YMR257C	0.394	0.000	0.000	0.000	0.000
YMR267W	0.164	0.000	0.000	0.000	0.000
YMR282C	0.252	0.000	0.000	0.000	0.000
YMR286W	0.287	0.000	0.000	0.000	0.000
YMR287C	0.544	0.000	0.000	0.000	0.000
YMR293C	0.718	0.000	0.000	0.000	0.000
YHL038C	-0.976	-1.000	0.000	0.000	0.000
YJL209W	-1.479	0.000	0.000	0.000	0.000
YOL083W	0.803	0.000	0.000	0.000	0.000
YLL009C	-1.658	0.000	0.000	0.000	0.000
YLL042C	1.271	0.000	0.000	0.000	0.000
YOR318C	1.524	0.000	0.000	0.000	0.000
YOR330C	-0.419	0.000	0.000	0.000	0.000
YOR375C	0.771	0.000	0.000	0.000	0.000
YOR065W	-0.244	0.000	0.000	0.000	0.000
YOR158W	-2.149	0.000	0.000	0.000	0.000
YOR241W	-2.009	0.000	0.000	0.000	0.000
YHR051W	0.321	-1.000	0.000	0.000	0.000
YHR091C	-4.674	0.000	0.000	0.000	0.000
YHR120W	-0.323	0.000	0.000	0.000	0.000
YPL173W	0.526	0.000	0.000	0.000	0.000
YPL172C	0.270	0.000	0.000	0.000	0.000
YPL104W	0.338	0.000	0.000	0.000	0.000
YOR127W	0.995	0.000	0.000	0.000	0.000
YOR155C	0.945	0.000	0.000	0.000	0.000
YLR067C	-0.590	0.000	0.000	0.000	0.000
YCR003W	0.062	0.000	0.000	0.000	0.000
YDR175C	-0.786	0.000	0.000	0.000	0.000
YDR194C	0.829	-1.000	0.000	0.000	0.000
YLR069C	-0.211	0.000	0.000	0.000	0.000
YLR070C	0.898	0.000	0.000	0.000	0.000
YHR147C	0.204	0.000	0.000	0.000	0.000
YBR179C	0.684	0.000	0.000	0.000	0.000
YBR251W	0.411	0.000	0.000	0.000	0.000
YBR268W	-1.407	0.000	0.000	0.000	0.000
YCL010C	0.488	0.000	0.000	0.000	0.000
YDR197W	0.043	0.000	0.000	0.000	0.000
YLR203C	-1.587	0.000	0.000	0.000	0.000
YDR347W	-0.027	0.000	0.000	0.000	0.000
YDR230W	0.376	0.000	0.000	0.000	0.000
YDR077W	1.136	0.000	0.000	0.000	0.000
YLR144C	0.744	0.000	0.000	0.000	0.000
YLR201C	-0.526	-1.000	0.000	0.000	0.000
YLR202C	-1.081	0.000	0.000	0.000	0.000
YDR350C	-0.059	0.000	0.000	0.000	0.000
YGR215W	-0.114	0.000	0.000	0.000	0.000
YKL003C	-1.267	0.000	0.000	0.000	0.000
YDR375C	0.305	0.000	0.000	0.000	0.000
YGR062C	-0.714	0.000	0.000	0.000	0.000
YGR150C	0.103	0.000	0.000	0.000	0.000
YGR171C	-0.087	0.000	0.000	0.000	0.000
YGR174C	0.456	0.000	0.000	0.000	0.000
YKL016C	-1.342	0.000	0.000	0.000	0.000
YKL002W	-1.676	0.000	0.000	0.000	0.000
YKL087C	-1.533	0.000	0.000	0.000	0.000
YKL134C	-1.901	0.000	0.000	0.000	0.000
YKL138C	-1.605	0.000	0.000	0.000	0.000
YKL169C	-0.911	0.000	0.000	0.000	0.000
YKL170W	-1.184	0.000	0.000	0.000	0.000
YLL006W	0.630	0.000	0.000	0.000	0.000
YDR377W	0.402	0.000	0.000	0.000	0.000
YNL231C	0.492	0.000	0.000	0.000	0.000
YNL230C	0.528	0.000	0.000	0.000	0.000
YNL227C	-1.695	0.000	0.000	0.000	0.000
YCR094W	-0.249	0.000	0.000	0.000	0.000
YNL242W	1.524	0.000	0.000	0.000	0.000
YNL239W	0.663	0.000	0.000	0.000	0.000
YNL237W	0.626	0.000	0.000	0.000	0.000
YNL236W	-1.004	0.000	0.000	0.000	0.000
YJL079C	0.786	0.000	0.000	0.000	0.000
YLR435W	-1.974	0.000	0.000	0.000	0.000
YNL219C	0.068	0.000	0.000	0.000	0.000
YNL213C	-1.764	0.000	0.000	0.000	0.000
YKR055W	0.590	0.000	0.000	0.000	0.000
YJL124C	-1.562	0.000	0.000	0.000	0.000
YBR097W	-1.275	0.000	0.000	0.000	0.000
YGL029W	0.560	0.000	0.000	0.000	0.000
YGL218W	-3.284	0.000	0.000	0.000	0.000
YIL154C	-3.721	0.000	0.000	0.000	-1.000
YNL138W	-0.641	0.000	0.000	0.000	0.000
YPR067W	-1.346	0.000	0.000	0.000	0.000
YDR532C	-2.027	0.000	0.000	0.000	0.000
YER014C-A	-0.883	0.000	0.000	0.000	0.000
YLR233C	0.032	0.000	0.000	0.000	0.000
YGR262C	-2.105	0.000	0.000	0.000	0.000
YGL242C	0.732	0.000	0.000	0.000	0.000
YBL093C	-1.101	0.000	0.000	0.000	0.000
YPR072W	0.461	0.000	0.000	0.000	0.000
YJL084C	0.838	0.000	0.000	0.000	0.000
YLR234W	-1.495	0.000	0.000	0.000	0.000
YLR235C	-1.665	0.000	0.000	0.000	0.000
YLR244C	-2.644	0.000	0.000	0.000	0.000
YLR399C	-1.597	0.000	0.000	0.000	0.000
YLR338W	-0.325	0.000	0.000	0.000	0.000
YLR337C	-2.543	0.000	0.000	0.000	0.000
YLR396C	0.694	0.000	0.000	0.000	0.000
YDR138W	1.007	0.000	0.000	0.000	0.000
YOR290C	0.912	0.000	0.000	0.000	0.000
YLR369W	1.145	0.000	0.000	0.000	0.000
YNL055C	0.184	0.000	0.000	0.000	0.000
