Plate,Row,Column,ORF,Name,Thiamethoxam,Actara,Acetamiprid,Mospilan,DMSO+Pyrrolidone,Confidor 
9,6,14,YLR241W,,0.183,-0.149,0.269,0.03,0.414,-0.151
9,6,15,YLR351C,NIT3,-1.025,-1.635,-3.179,-0.057,0.025,-0.34
9,6,16,YLR239C,LIP2,-0.528,0.751,0.121,-1.371,-0.384,-0.107
9,6,17,YLR350W,ORM2,-0.283,-2.104,0.742,-0.236,-0.037,-0.308
9,6,18,YLR237W,THI7,-0.772,0.134,-0.341,0.174,-0.127,-0.343
9,6,19,YLR349W,,0.21,-0.076,-0.011,0.099,-0.139,0.133
9,6,20,YLR236C,,0.109,0.117,-0.116,0.12,-0.01,0.525
9,6,21,YLR348C,DIC1,0.098,0.751,-0.289,-0.679,-0.032,-0.007
9,6,22,YLR235C,,0.074,-0.424,0.383,-0.125,-0.347,-0.693
9,6,23,YLR346C,,-0.006,0.558,0.599,-3.177,-0.115,-0.114
9,7,2,YLR023C,IZH3,-0.049,-0.12,-0.18,-0.473,-0.299,0.631
9,7,3,YLR130C,ZRT2,0.173,0.423,-0.3,0.153,-0.27,0.682
9,7,4,YLR021W,,0.007,0.095,0.201,-5.118,0.25,-0.865
9,7,5,YLR128W,DCN1,0.031,-2.011,0.061,-0.244,0.307,0.272
9,7,6,YLR020C,YEH3,0.096,-0.321,0.067,-2.566,0.28,-0.483
9,7,7,YLR126C,,-0.171,0.911,-0.193,0.286,0.229,-0.331
9,7,8,YLR019W,PSR2,-0.873,-0.325,0.024,0.048,0.467,-0.052
9,7,9,YLR125W,,0.08,0.161,0.093,0.025,0.311,-0.135
9,7,10,YLR018C,POM34,-0.654,-0.171,-0.389,0.08,0.361,0.126
9,7,11,YLR124W,,-0.781,-2.69,0.036,-0.524,0.244,-0.21
9,7,12,YLR017W,MEU1,0.431,-0.01,-0.098,-0.716,0.222,-0.049
9,7,13,YLR123C,,-0.466,-0.156,-0.365,-0.127,0.265,0.046
9,7,14,YLR016C,,-0.782,0.061,0.324,0.127,-0.338,-0.031
9,7,15,YLR122C,,0.382,-1.887,-0.271,-0.376,0.165,0.271
9,7,16,YLR015W,BRE2,0.227,-0.17,-0.16,-0.438,-0.1,-0.584
9,7,17,YLR121C,YPS3,-0.729,0.325,0.069,-0.535,0.201,-0.184
9,7,18,YLR014C,PPR1,0.219,0.38,0.154,-0.752,0.29,0.107
9,7,19,YLR120C,YPS1,-0.443,-1.919,-0.076,0.118,-0.087,-0.041
9,7,20,YLR013W,GAT3,0.043,0.294,0.028,-0.158,-0.271,0.385
9,7,21,YLR119W,SRN2,0.203,-0.592,-0.771,-0.724,-0.203,-0.255
9,7,22,YLR012C,,0.078,0.512,-0.034,0.216,-0.213,0.111
9,7,23,YLR118C,,-0.051,0.852,-0.333,-0.236,-0.1,0.184
9,8,2,YLR264W,RPS28B,0.022,0.595,0.442,0.472,0.147,1.083
9,8,3,YLR372W,SUR4,-0.012,0.751,0.001,-4.404,-0.279,-1.381
9,8,4,YLR263W,RED1,0.124,-0.111,-0.15,-0.284,0.4,-0.451
9,8,5,YLR371W,ROM2,-0.765,0.729,0.263,-1.114,0.374,0.901
9,8,6,YLR262C-A,RBF7,-0.679,0.448,-0.403,-5.14,0.452,-0.53
9,8,7,YLR370C,ARC18,0.293,-0.224,-0.165,0.177,0.229,-0.064
9,8,8,YLR262C,YPT6,-0.164,-0.388,-0.087,-1.908,-0.572,-4.591
9,8,9,YLR368W,MDM30,-0.502,0.751,0.015,-0.212,0.211,0.193
9,8,10,YLR261C,,-0.52,-0.277,0.065,-5.003,-0.64,-4.532
9,8,11,YLR367W,RPS22B,0.214,-0.002,-0.496,0.411,0.147,
9,8,12,YLR258W,GSY2,-1.233,0.933,0.288,-0.485,0.39,-0.075
9,8,13,YLR366W,,0.42,-0.006,-1.327,0.091,0.191,-0.08
9,8,14,YLR257W,,0.122,-2.129,-2.905,-0.08,0.23,0.455
9,8,15,YLR365W,,-0.397,-0.331,-0.834,-0.425,-0.036,0.022
9,8,16,YLR255C,,-0.071,0.741,-0.554,-0.347,0.116,0.226
9,8,17,YLR364W,,0.499,-2.016,-1.087,-0.134,0.162,-0.096
9,8,18,YLR254C,NDL1,0.112,-2.235,0.107,-0.768,-0.107,-0.109
9,8,19,YLR363C,NMD4,0.149,0.639,-0.109,0.277,-0.071,-0.277
9,8,20,YLR253W,,0.111,0.278,-0.078,0.296,-0.257,-0.186
9,8,21,YLR362W,STE11,-0.922,-0.168,3.295,-1.052,-0.219,-0.14
9,8,22,YLR252W,,-0.033,-0.164,-0.406,0.496,-0.292,0.022
9,8,23,YLR361C,DCR2,0.099,0.343,-1.305,-5.182,-0.096,0.117
9,9,2,YLR039C,RIC1,-0.224,-0.193,-0.184,-5.093,-3.748,-5.268
9,9,3,YLR146C,SPE4,0.072,0.261,0.05,-1.372,0.145,-0.194
9,9,4,YLR038C,COX12,-0.441,0.751,-0.09,-0.15,0.717,0.759
9,9,5,YLR144C,ACF2,0.196,-0.128,0.052,-0.116,-0.064,0.05
9,9,6,YLR037C,DAN2,0.136,0.348,0.183,-1.43,0.272,-0.106
9,9,7,YLR143W,,-0.81,0.575,0.069,0.094,-0.189,0.046
9,9,8,YLR036C,,0.143,0.381,-0.481,-0.371,0.355,0.017
9,9,9,YLR142W,PUT1,-0.722,-0.082,0.034,0.059,-0.111,-0.006
9,9,10,YLR035C,MLH2,0.019,-2.234,0.148,-0.064,0.739,
9,9,11,YLR138W,NHA1,0.255,-0.029,-0.457,-5.343,0.243,
9,9,12,YLR034C,SMF3,-0.513,0.034,0.531,-0.427,0.349,-0.291
9,9,13,YLR137W,,0.176,-0.485,-0.392,-0.104,0.22,-0.281
9,9,14,YLR032W,RAD5,0.054,0.403,0.375,-0.911,0.082,-0.773
9,9,15,YLR136C,TIS11,-0.072,0.3,-1.268,-0.382,-0.006,0.023
9,9,16,YLR031W,,0.272,-0.575,-0.219,-0.578,-0.039,0.346
9,9,17,YLR135W,SLX4,-0.207,0.405,-0.95,0.024,-0.031,0.213
9,9,18,YLR030W,,0.159,0.751,-0.019,-0.03,-0.061,-0.16
9,9,19,YLR134W,PDC5,0.235,0.789,-0.414,-0.89,0.074,0.24
9,9,20,YLR028C,ADE16,0.16,-0.343,-3.928,-0.308,-0.226,-0.328
9,9,21,YLR133W,CKI1,0.265,-0.087,0.107,-0.486,-0.273,-0.325
9,9,22,YLR024C,UBR2,-0.081,0.772,-2.507,-1.371,-0.055,-0.251
9,9,23,YLR131C,ACE2,0.311,-0.055,-0.129,-0.013,-0.102,0.38
9,10,2,YLR281C,,0.124,0.18,0.113,-0.931,0.045,-0.196
9,10,3,YLR387C,REH1,0.032,-0.2,0.047,-0.156,-0.201,0.71
9,10,4,YLR280C,,-0.095,-0.018,-0.898,0.168,-0.248,0.266
9,10,5,YLR386W,VAC14,0.141,0.566,-0.081,-0.408,0.012,0.16
9,10,6,YLR279W,,-0.001,-0.108,-0.07,0.242,-0.006,-0.421
9,10,7,YLR385C,SWC7,-0.265,-0.06,-0.003,-0.643,-0.124,-0.352
9,10,8,YLR278C,,0.189,-1.963,0.183,0.077,-0.013,-0.254
9,10,9,YLR384C,IKI3,0.271,-0.156,0.283,-0.894,0.159,-0.988
9,10,10,YLR273C,PIG1,-0.668,0.564,0.096,0.118,0.196,-0.271
9,10,11,YLR381W,CTF3,0.194,-2.359,0.371,-0.36,0.022,-0.242
9,10,12,YLR271W,,-0.683,0.393,-0.415,-0.025,0.131,0.429
9,10,13,YLR380W,CSR1,-0.686,-1.97,0.07,0.02,0.114,0.414
9,10,14,YLR269C,,-0.601,0.751,0.117,0.115,0.299,0.449
9,10,15,YLR377C,FBP1,0.128,-2.823,0.614,-0.694,0.003,0.232
9,10,16,YLR268W,SEC22,0.171,0.79,0.215,-0.23,-0.929,-5.202
9,10,17,YLR376C,PSY3,0.05,0.465,0.398,-0.401,-0.144,0.313
9,10,18,YLR267W,BOP2,-0.055,-2.087,0.276,0.316,-0.192,-0.483
9,10,19,YLR375W,STP3,-0.677,-2.254,-0.019,-0.579,-0.041,-0.138
9,10,20,YLR266C,PDR8,0.009,0.205,0.175,-0.242,-0.095,-0.351
9,10,21,YLR374C,,0.032,0.751,-0.112,-0.452,0.438,-0.529
9,10,22,YLR265C,NEJ1,-0.108,0.753,-0.198,-5.261,-0.14,0.15
9,10,23,YLR373C,VID22,0.173,0.751,-0.799,-0.595,0.262,-1.261
9,11,2,YLR053C,,0.073,0.436,-1.324,-0.195,0.042,0.234
9,11,3,YLR171W,,-0.085,-0.15,0.334,-0.905,-0.274,0.447
9,11,4,YLR050C,,0.08,0.622,0.199,0.365,-0.211,0.47
9,11,5,YLR170C,APS1,0.099,-0.589,-0.038,-0.835,0.037,-0.363
9,11,6,YLR049C,,0.044,-0.197,-0.036,-0.553,-0.222,0.549
9,11,7,YLR169W,,-0.119,-0.027,0.061,-1.15,0.091,0.154
9,11,8,YLR048W,RPS0B,-0.435,-1.54,0.297,0.796,-0.582,-0.033
9,11,9,YLR168C,,-1.049,0.3,-0.459,0.098,0.008,0.021
9,11,10,YLR047C,,-0.254,0.541,0.298,-1.654,0.139,-0.643
9,11,11,YLR165C,PUS5,0.5,-0.37,-0.077,-0.808,-0.069,0.176
9,11,12,YLR046C,,-0.695,-0.439,-0.426,-0.218,0.075,0.021
9,11,13,YLR164W,,0.541,0.044,-0.048,-0.605,-0.106,-0.465
9,11,14,YLR044C,PDC1,-0.023,-0.322,-0.293,-0.125,-0.09,-0.325
9,11,15,YLR154C,RNH203,0.41,0.662,-1.718,-0.665,0.071,-0.412
9,11,16,YLR043C,TRX1,0.256,0.636,-0.122,0.288,-0.195,0.257
9,11,17,YLR152C,,-0.266,0.751,-0.087,-0.08,-0.141,0.349
9,11,18,YLR042C,,-0.545,0.186,0.168,-0.917,0.127,0.37
9,11,19,YLR151C,PCD1,0.164,0.302,-0.136,0.236,-0.3,-0.254
9,11,20,YLR041W,,0.389,-2.468,-3.295,-0.191,-0.219,-0.053
9,11,21,YLR150W,STM1,0.115,-0.159,0.392,-0.533,-0.399,-0.653
9,11,22,YLR040C,,0.082,0.644,-0.39,-1.536,0.013,-0.033
9,11,23,YLR149C,,-0.096,0.163,-1.049,0.107,-0.225,-0.115
9,12,2,YLR294C,,-0.43,-0.418,0.615,-0.469,-0.249,0.139
9,12,3,YLR400W,,-0.125,-0.093,-0.094,-0.335,-0.1,-0.279
9,12,4,YLR292C,SEC72,0.038,0.418,0.289,0.543,-0.073,0.496
9,12,5,YLR398C,SKI2,0.164,-2.144,0.327,-0.717,0.12,0.46
9,12,6,YLR290C,,0.021,0.332,0.29,-1.404,0.211,-0.088
9,12,7,YLR395C,COX8,0.119,-2.301,0.236,0.297,-0.125,0.046
9,12,8,YLR289W,GUF1,0.113,-2.231,-0.456,-0.463,-0.007,0.058
9,12,9,YLR394W,CST9,0.588,0.521,-0.581,-5.249,0.242,-0.169
9,12,10,YLR287C-A,RPS30A,0.33,0.866,0.361,-1.533,0.501,0.48
9,12,11,YLR393W,ATP10,0.026,0.751,0.084,0.356,-0.236,0.097
9,12,12,YLR287C,,-0.529,0.431,-0.376,-2.633,0.028,0.007
9,12,13,YLR392C,,0.312,0.623,0.466,-5.268,0.272,0.383
9,12,14,YLR286C,CTS1,-0.863,0.063,0.046,-0.666,0.072,-0.327
9,12,15,YLR391W,,0.373,-1.99,-1.001,-0.953,-0.073,-0.237
9,12,16,YLR285W,NNT1,-0.889,-0.09,0.157,-0.321,-0.061,-0.171
9,12,17,YLR390W-A,CCW14,-0.488,0.341,-0.407,-5.137,-0.038,-0.006
9,12,18,YLR284C,ECI1,0.257,0.614,-0.177,-4.992,-0.045,0.23
9,12,19,YLR390W,ECM19,-0.046,0.535,0.287,-0.045,0.077,0.191
9,12,20,YLR283W,,-0.044,0.446,-0.162,-0.173,0.064,0.143
9,12,21,YLR389C,STE23,-0.054,0.751,-0.079,0.161,-0.285,0.295
9,12,22,YLR282C,,0.025,-0.17,0.924,-0.255,-0.239,0.17
9,12,23,YLR388W,RPS29A,0.293,1.306,0.039,0.022,-0.117,0.353
9,13,2,YLR065C,,0.139,-0.31,-5.198,-0.189,0.117,0.915
9,13,3,YLR183C,TOS4,-0.023,-0.061,-0.255,-0.425,-0.409,0.048
9,13,4,YLR064W,,0.174,0.264,-0.059,-1.494,-0.103,-0.692
9,13,5,YLR182W,SWI6,0.001,-1.555,-0.957,0.322,-3.369,-3.384
9,13,6,YLR063W,,0.084,-2.446,-0.705,-0.672,-0.293,0.149
9,13,7,YLR181C,VTA1,-0.049,-0.31,0.195,-0.867,0.345,0.252
9,13,8,YLR062C,BUD28,0.04,0.751,-0.114,-1.69,0.152,0.289
9,13,9,YLR180W,SAM1,-0.493,0.145,0.087,-0.326,0.191,0.317
9,13,10,YLR061W,RPL22A,-0.602,0.751,-0.299,-3.982,-0.053,0.532
9,13,11,YLR179C,,-0.423,-0.371,0.409,-0.282,-0.45,0.275
9,13,12,YLR059C,REX2,3.436,0.243,-0.283,-2.765,0.235,0.256
9,13,13,YLR178C,TFS1,0.524,0.384,0.233,0.334,-0.205,-0.148
9,13,14,YLR058C,SHM2,-0.673,-0.214,-0.23,-2.101,-0.397,-0.093
9,13,15,YLR177W,,-0.264,0.064,-0.495,-0.39,-0.322,-0.157
9,13,16,YLR057W,,-0.48,-1.696,0.722,-0.762,-0.206,-0.184
9,13,17,YLR176C,RFX1,0.356,0.751,-0.052,-0.135,-0.401,-0.214
9,13,18,YLR056W,ERG3,0.17,-1.089,-0.38,-4.675,-0.027,-0.969
9,13,19,YLR174W,IDP2,0.155,-1.643,0.065,-0.67,-0.251,-0.751
9,13,20,YLR055C,SPT8,0.062,0.751,-0.949,-0.413,-0.286,-0.852
9,13,21,YLR173W,,1.113,0.41,-0.046,-0.502,-0.261,-0.243
9,13,22,YLR054C,OSW2,0.125,0.677,0.409,-1.236,-0.046,0.325
9,13,23,YLR172C,DPH5,-0.297,0.751,0.394,-0.244,-0.244,-0.221
9,14,2,YLR313C,SPH1,-0.019,0.064,0.204,-0.149,0.233,0.52
9,14,3,YLR414C,,-0.088,0.435,-0.355,-0.529,0.459,0.105
9,14,4,YLR312C,,-0.073,-2.112,0.307,-0.534,-0.233,-0.051
9,14,5,YLR413W,,0.074,0.266,-0.308,-0.2,-0.092,0.365
9,14,6,YLR311C,,0.025,0.29,-0.963,-5.281,0.048,-0.015
9,14,7,YLR412W,,0.176,-0.229,0.293,0.012,-0.086,0.18
9,14,8,YLR309C,IMH1,0.2,0.33,0.272,-1.931,-0.161,0.178
9,14,9,YLR410W,VIP1,-0.657,-0.023,-0.432,0.428,-0.074,0.158
9,14,10,YLR307W,CDA1,-0.367,-0.021,-0.476,-2.132,0.163,-0.359
9,14,11,YLR408C,,-0.706,-0.1,-0.38,0.105,-0.326,-0.181
9,14,12,YLR306W,UBC12,-0.753,-0.205,-0.54,0.324,-0.119,0.372
9,14,13,YLR407W,,-1.105,-2.088,-0.535,-1.742,-0.094,0.188
9,14,14,YLR303W,MET17,0.135,0.062,-0.662,0.082,-0.3,0.133
9,14,15,YLR406C,RPL31B,-0.573,0.72,0.391,0.745,0.435,-0.02
9,14,16,YLR300W,EXG1,-1.104,-0.258,0.11,-0.415,-0.223,0.03
9,14,17,YLR405W,DUS4,-0.91,0.49,0.155,-0.386,-0.302,0.096
9,14,18,YLR299W,ECM38,0.19,0.751,-0.5,-0.113,-0.031,0.013
9,14,19,YLR404W,,0.198,0.507,0.325,-0.208,0.025,0.269
9,14,20,YLR297W,,-0.339,-2.288,-0.525,0.342,0.164,0.583
9,14,21,YLR402W,,-0.168,0.812,-1.355,-0.107,-0.61,-0.804
9,14,22,YLR296W,,-0.679,-0.329,-0.282,-0.481,-0.142,-0.043
9,14,23,YLR401C,DUS3,-0.028,0.066,0.793,-5.186,-0.052,0.198
9,15,2,YLR085C,ARP6,-0.262,-0.201,0.268,0.277,-4.845,-5.195
9,15,3,YLR199C,,-0.238,-0.249,-0.268,0.491,-0.296,0.142
9,15,4,YLR084C,RAX2,0.229,-0.274,0.245,-0.882,-0.382,0.185
9,15,5,YLR194C,,0.091,0.283,0.24,-1.071,0.449,0.427
9,15,6,YLR083C,EMP70,0.006,-0.227,-0.398,-0.478,-0.185,0.2
9,15,7,YLR193C,,0.145,0.835,-0.449,0.047,0.594,0.19
9,15,8,YLR082C,SRL2,0.474,-0.264,0.246,0.033,0.015,-0.505
9,15,9,YLR192C,HCR1,-0.376,0.548,-0.689,-2.338,0.397,-0.064
9,15,10,YLR081W,GAL2,-0.537,0.108,-0.255,-5.086,-0.061,-0.487
9,15,11,YLR191W,PEX13,-0.469,-1.742,-0.674,-0.392,-0.415,0.047
9,15,12,YLR080W,EMP46,-0.604,0.419,0.259,0.212,0.125,0.334
9,15,13,YLR190W,MMR1,-0.124,0.602,-0.769,-1.692,-0.128,-0.955
9,15,14,YLR079W,SIC1,0.552,0.751,-0.526,-0.999,-0.346,-0.552
9,15,15,YLR189C,ATG26,-0.353,0.072,-0.309,-1.686,-0.079,0.085
9,15,16,YLR077W,FMP25,-0.286,0.533,-0.616,0.176,0.211,-0.176
9,15,17,YLR188W,MDL1,0.298,-0.404,0.286,-0.583,-0.313,-0.252
9,15,18,YLR073C,,0.243,0.008,-0.575,-1.053,-0.012,0.196
9,15,19,YLR187W,SKG3,0.055,-0.119,-0.574,0.282,-0.187,0.085
9,15,20,YLR072W,,0.32,0.125,-0.346,-0.962,-0.225,1.056
9,15,21,YLR185W,RPL37A,0.105,1.367,-0.231,0.431,0.151,0.217
9,15,22,YLR070C,XYL2,-0.177,0.751,-6.106,-0.353,-0.268,-0.259
9,15,23,YLR184W,,-0.22,1.471,-0.48,-0.146,0.262,
10,2,2,YMR044W,IOC4,0.17,-0.11,-0.043,0.154,-0.178,-0.136
10,2,3,YMR158C-B,,-0.007,-0.468,0.132,-0.115,0.097,0.135
10,2,4,YMR042W,ARG80,0.029,0.109,0.186,-0.157,-0.394,0.207
10,2,5,YMR157C,FMP39,-0.017,-0.128,-0.013,-0.644,0.595,-0.304
10,2,6,YMR041C,,0.045,0.308,0.719,-0.166,-0.171,-0.007
10,2,7,YMR156C,TPP1,-0.141,0.106,0.552,-0.103,-0.477,-0.43
10,2,8,YMR040W,YET2,0.258,0.734,0.404,-0.313,-0.257,0.109
10,2,9,YMR155W,,-0.585,0.568,0.071,-0.403,-0.288,
10,2,10,YMR039C,SUB1,0.079,0.061,0.822,0.265,0.375,0.525
10,2,11,YMR154C,RIM13,-0.075,0.296,-2.123,-0.121,0.174,-0.478
10,2,12,YMR038C,LYS7,0.096,-0.011,-0.422,-0.166,0.669,-1.277
10,2,13,YMR153W,NUP53,0.253,-0.373,0.893,-0.35,0.116,0.161
10,2,14,YMR037C,MSN2,-0.239,-0.108,0.061,0.13,0.047,0.037
10,2,15,YMR153C-A,,0.216,0.11,0.316,-0.281,-0.154,-0.108
10,2,16,YMR036C,MIH1,0.33,0.23,-0.174,-0.26,-0.087,-0.107
10,2,17,YMR152W,YIM1,0.057,0.873,0.041,-0.482,0.235,-0.497
10,2,18,YMR035W,IMP2,0.204,0.073,0.463,-0.039,-0.209,0.009
10,2,19,YMR148W,,0.242,0.231,0.036,-0.152,0.049,0.042
10,2,20,YMR034C,,-0.126,-0.063,0.146,-0.15,-0.196,0.017
10,2,21,YMR147W,,0.118,0.172,0.021,-0.321,-0.186,0.032
10,2,22,YMR031W-A,,0,-1.742,-1.11,-0.494,-4.511,-5.181
10,2,23,YMR145C,NDE1,0.181,0.097,-0.516,-0.279,0.123,0.175
10,3,2,YLR428C,,0.054,0.361,-0.672,-1.536,0.388,-0.436
10,3,3,YML062C,MFT1,-0.211,0.056,-1.132,-0.427,-0.518,-2.753
10,3,4,YLR427W,MAG2,-0.177,0.692,0.395,-0.496,0.438,-0.235
10,3,5,YML060W,OGG1,0.281,0.455,-0.933,-0.429,0.49,-0.297
10,3,6,YLR426W,,-0.155,-0.343,0.483,-0.071,0.379,-0.479
10,3,7,YML059C,NTE1,-0.179,-0.179,0.225,0.01,0.281,-0.263
10,3,8,YLR425W,TUS1,0.141,-0.226,0.65,-0.592,-0.297,-1.558
10,3,9,YML058W,SML1,0.477,-0.237,-1.295,-0.491,-0.231,
10,3,10,YLR423C,ATG17,0.262,0.16,0.23,0.103,0.144,0.078
10,3,11,YML058C-A,,0.167,0.165,-0.204,0.153,0.371,-0.045
10,3,12,YLR422W,,0.258,0.18,0.544,-0.092,0.099,-0.152
10,3,13,YML057W,CMP2,-0.551,0.785,-0.469,-0.525,0.147,-1.012
10,3,14,YLR421C,RPN13,-0.256,0.145,0.34,-0.088,-0.114,0.035
10,3,15,YML056C,IMD4,0.21,-0.022,0.223,0.028,-0.056,-0.119
10,3,16,YLR420W,URA4,-0.3,-0.737,0.329,0.034,-0.087,0.022
10,3,17,YML055W,SPC2,0.198,-0.003,-0.49,-0.354,0.092,-0.012
10,3,18,YLR418C,CDC73,0.271,-1.792,0.338,0.475,-0.104,-0.011
10,3,19,YML054C,CYB2,0.173,0.708,-0.011,-0.275,0.101,-0.233
10,3,20,YLR416C,,-0.403,-0.428,0.06,0.043,-0.12,-0.197
10,3,21,YML053C,,0.17,0.165,0.314,-0.112,-0.159,-0.078
10,3,22,YLR415C,,-0.102,0.227,-0.105,-0.31,0.1,-0.253
10,3,23,YML052W,SUR7,0.205,0.564,-0.166,-0.26,0.049,-0.103
10,4,2,YMR063W,RIM9,0.184,4.416,-0.253,-0.082,0.268,0.192
10,4,3,YMR170C,ALD2,-0.059,1.71,0.484,-0.135,0.404,0.451
10,4,4,YMR060C,TOM37,-0.02,3.426,0.17,0.424,0.407,-0.074
10,4,5,YMR169c,ALD3,0.427,3.921,0.235,0.268,0.141,-0.243
10,4,6,YMR058W,FET3,-0.038,4.128,0.234,-0.095,0.401,-0.391
10,4,7,YMR167W,MLH1,-0.039,4.406,0.008,0.08,0.32,-0.433
10,4,8,YMR057C,,0.257,1.271,0.267,0.208,-0.036,
10,4,9,YMR166C,,-0.219,4.577,0.016,0.163,0.284,-0.779
10,4,10,YMR056C,AAC1,0.304,1.95,0.301,-0.159,-0.019,-0.396
10,4,11,YMR164C,MSS11,-0.175,4.479,0.57,-0.212,-0.092,-0.524
10,4,12,YMR055C,BUB2,-0.032,2.353,0.082,0.464,0.236,-0.024
10,4,13,YMR163C,,-0.451,2.29,0.088,-0.097,0.363,-0.315
10,4,14,YMR054W,STV1,0.127,1.882,-0.158,-0.193,0.119,-0.623
10,4,15,YMR162C,DNF3,0.403,3.873,0.224,0.341,-0.168,-0.221
10,4,16,YMR053C,STB2,0.19,1.769,0.191,0.139,-0.271,-0.271
10,4,17,YMR161W,HLJ1,0.339,1.715,0.213,0.396,-0.124,-0.445
10,4,18,YMR052W,FAR3,0.101,2.256,0.242,0.478,-0.016,0.184
10,4,19,YMR160W,,0.26,1.956,0.222,0.321,-0.174,-0.211
10,4,20,YMR052C-A,,0.351,3.952,-0.474,-0.13,-0.189,-0.123
10,4,21,YMR159C,ATG16,-0.097,3.986,0.351,0.492,-0.3,-0.171
10,4,22,YMR048W,CSM3,0.068,4.265,-0.685,0.303,-0.466,-0.703
10,4,23,YMR158W-A,,0.298,4.238,-0.202,0.223,-0.245,-0.074
10,5,2,YLR442C,SIR3,-0.052,0.133,-0.26,-0.244,-0.075,-0.782
10,5,3,YML081C-A,ATP18,-0.157,-0.059,-0.008,-0.721,0.23,-0.177
10,5,4,YLR441C,RPS1A,-0.114,0.975,0.522,-0.143,0.257,0.413
10,5,5,YML076C,WAR1,0.01,0.231,-0.006,-0.605,0.302,-0.372
10,5,6,YLR438W,CAR2,0.058,0.214,0.034,-0.225,0.032,0.041
10,5,7,YML075C,HMG1,0.244,0.377,0.114,-0.035,0.269,0.246
10,5,8,YLR437C,,0.162,0.43,-0.1,-0.258,0.215,-0.075
10,5,9,YML074C,FPR3,-0.01,0.125,0.287,-0.075,0.149,-0.214
10,5,10,YLR436C,ECM30,0.084,0.33,-2.305,-0.144,0.108,0.296
10,5,11,YML072C,TCB3,0.183,0.345,0.11,-0.405,0.549,-0.434
10,5,12,YLR435W,TSR2,-0.512,-0.115,0.37,-0.05,-0.185,0.191
10,5,13,YML071C,COG8,0.243,0.173,-0.66,-0.717,-0.457,-4.81
10,5,14,YLR434C,,0.269,0.096,0.045,0.248,0.195,0.127
10,5,15,YML070W,DAK1,0.301,-0.1,0.407,-0.091,0.177,-0.003
10,5,16,YLR433C,CNA1,0.271,-1.976,0.207,-0.144,-0.034,-0.2
10,5,17,YML068W,ITT1,-0.051,0.653,-0.299,-0.196,0.137,-0.374
10,5,18,YLR432W,IMD3,0.112,0.726,-0.268,-0.484,0.267,-0.3
10,5,19,YML067C,ERV41,0.191,0.235,0.218,0.117,-0.109,-0.075
10,5,20,YLR431C,ATG23,0.159,0.183,-0.077,-0.411,0.293,-0.293
10,5,21,YML066C,SMA2,0.19,0.537,-1.759,-0.337,0.198,-0.306
10,5,22,YLR429W,CRN1,0.159,0.443,-0.434,-0.713,0.057,-0.438
10,5,23,YML063W,RPS1B,0.414,0.675,-0.191,0.329,0.913,0.44
10,6,2,YMR086C-A,,-0.119,-0.346,0.298,-0.195,0.349,-0.255
10,6,3,YMR179W,SPT21,0.228,0.577,-0.851,0.203,0.331,-0.073
10,6,4,YMR085W,,-0.189,-0.453,-1.69,-0.291,-0.073,-0.873
10,6,5,YMR178W,,0.134,0.708,0.047,-0.11,0.259,0.091
10,6,6,YMR080C,NAM7,-0.064,0.422,-0.191,-0.422,0.471,0.099
10,6,7,YMR177W,MMT1,-0.062,0.262,-0.08,-0.438,0.454,-0.352
10,6,8,YMR078C,CTF18,0.227,0.28,-0.48,0.019,-0.03,-1.351
10,6,9,YMR176W,ECM5,0.205,0.23,0.271,-0.179,0.311,-0.234
10,6,10,YMR075W,RCO1,0.236,0.397,0.279,-0.155,-0.213,-0.073
10,6,11,YMR175w,SIP18,0.107,0.118,-0.243,-0.308,0.354,-0.169
10,6,12,YMR075C-A,,0.038,0.601,0.204,-0.032,0.404,-0.159
10,6,13,YMR174C,PAI3,0.097,0.169,-0.04,-0.602,0.573,-0.38
10,6,14,YMR073C,,-0.152,-0.311,-0.106,-0.101,-0.098,-0.109
10,6,15,YMR173W-A,,0.198,-0.264,0.228,0.003,-0.237,-0.175
10,6,16,YMR070W,MOT3,0.017,-0.053,0.251,0.349,0.21,0.025
10,6,17,YMR173W,DDR48,0.066,0.359,-0.464,-0.63,0.233,0.368
10,6,18,YMR068W,AVO2,0.112,-0.02,-0.072,-0.501,0.064,0.277
10,6,19,YMR172W,HOT1,0.119,0.099,-0.838,-0.882,0.098,0.135
10,6,20,YMR067C,UBX4,-0.155,-0.224,-0.052,-0.549,-0.198,-0.626
10,6,21,YMR172C-A,,0.214,0.224,-0.065,-0.366,-0.036,-0.41
10,6,22,YMR065W,KAR5,-0.187,0.131,0.666,0.238,-0.158,-0.114
10,6,23,YMR171C,,0.371,0.149,-1.861,-0.153,-0.034,-0.355
10,7,2,YLR454W,FMP27,0,0.294,0.007,-0.461,0.322,-0.296
10,7,3,YML102W,CAC2,-0.162,0.597,0.173,-0.092,0.285,-0.643
10,7,4,YLR453C,RIF2,0.193,0.652,-0.364,-0.437,0.271,-0.197
10,7,5,YML102C-A,,-0.122,0.575,0.504,-0.023,0.353,-0.22
10,7,6,YLR452C,SST2,0.282,0.208,0.088,-0.078,0.796,0.816
10,7,7,YML101C,CUE4,-0.013,-0.211,0.101,-0.151,0.327,-0.236
10,7,8,YLR451W,LEU3,0.092,0.268,-0.373,-0.512,-0.543,-0.465
10,7,9,YML100W-A,,-0.423,0.28,0.253,-0.001,0.19,-0.081
