orf	hap a | abundance of a lysin-related metabolite | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of arginine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of biotin | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of N-acetyl ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of leucine + isoleucine + citrulline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamine + valine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of methionine + proline | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of threonine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of alanine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of serine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of asparagine + tyrosine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glycine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of lysine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of ornithine | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of glutamate | minimal complete [standard] | Cooper SJ~Fields S, 2010	hap a | abundance of aspartic acid | minimal complete [standard] | Cooper SJ~Fields S, 2010
YOR164C		1.69920701	0.988898563	1.031644762	1.125314996	1.536073328	1.296132688	2.000501409	1.363786203	0.702327462	1.015962115	1.443324694	0.735101196	1.746924505	5.172601442	0.40160889
YOR165W		0.928226438			0.815925809	1.086668688	0.683918415	1.243753059	0.836503427		1.101758329	0.776018965	0.8237151825	1.245050753	0.943934116	0.765108907
YOR166C		1.673749544	2.748802786	1.169197397	0.990562745	1.086409702	0.937351912	1.487489575	1.059150696	0.468218308	1.074018598	1.037886901	1.3963282215000001	1.895712376	2.992909272	1.0318298
YOR167C		0.947932733		2.837289905	1.136614865	1.049773484	0.798771471	1.811325362	1.435847195	0.645818356	1.199678162	1.445796447	1.051974756	1.340473162	2.259537886	0.524729863
YOR170W		0.812135777	1.759904223	0.972693633	1.085094937	1.020344513	1.136504193	1.470939262	1.086493979	0.629672897	0.90530569	0.908900649	0.902563664		1.695487571	1.024265192
YOR171C		1.28113874	0.938615586	2.155839328	1.068650005	0.923545494	1.527943003	1.467182429	1.047688976	0.495896238	0.935402833	1.457984685	0.6607539099999999	1.061960836	2.363961975	0.649316563
YOR172W		0.544284854			0.979114656	1.01490804	0.731341373	1.860072527	0.442948535	0.971034028	1.016404448	0.861651559	0.541820617	0.815356328	1.417155448	
YOR173W		0.966614857			0.87730815	1.187273039	0.294945087	1.043836543	1.198715769		1.021630451	0.856815128	0.907468825	1.299949562	1.106221199	1.330879095
YOR175C		0.526994246			1.009195519	1.096918591	0.606356293	1.215309462	0.498797242	0.649278097	1.301308547	1.967805137	0.6104493485	0.855648335	1.345742682	0.381088728
YOR177C		0.722109366		0.530560163	1.034625456	1.545632655	0.504227658	1.709992645	1.08615379	0.437080637	0.950707407	1.01969252	0.7844483305000001	0.879428715	1.738481685	0.972332631
YOR178C	10.13569037	0.541580496	1.407923378		0.911532674	1.278420543	0.302994343	1.515063888	0.647664752	0.317142943	0.844026504	0.816390971	0.7673825160000001	0.394032033	1.28846404	0.663973821
YOR179C		2.416120549	5.950152373	0.982518821	1.138671672	1.527646466	1.919198917	2.12873787	1.483817942	0.702327462	1.08334846	1.784221375	0.703498738	1.665067576	6.589927972	0.51886696
YOR180C				0.93339288	0.939471358	1.003283543	0.548241944	1.927472802	0.351552168	0.652737838	1.121290655	0.564116737	0.5145498865	0.794887131	1.208427127	
YOR183W		1.013075891	1.786764706	1.254498398	1.578076993	1.652009127	1.136615151	0.588222491	0.927691527	3.281548441	0.58668755	0.991700915	0.5711087065	5.455298629	2.749257948	3.773450827
YOR184W	13.63258232	0.962808596	1.756869923		1.298030718	1.393175127	1.039108974	0.729270735	1.236638159	0.266772779	1.113792126	1.257801517	0.6566971070000001	0.416745447	2.649688201	4.688811189
YOR185C	13.19410745	0.900173236	1.192095886		1.677254392	1.739514825	0.991148736	1.263551971	1.122000003	1.254791011	1.439710513	1.118367654	1.004712886	0.869246444	0.599692844	0.672167784
YOR186W	11.12131716	1.080725131	10.16261743		1.226992293	1.617358491	0.981447896	1.013745143	0.833844359	0.998185021	1.070870658	0.904028258	0.9765423805	1.290582131	0.660777589	0.545642084
YOR187W	1.595772787	1.059691096		0.714251243	1.149424169	0.677540855	0.831785365		1.072451511	1.222387547	0.803977186	0.761950876	4.119679095		9.43355757	6.462771567
YOR188W	6.377816291	2.292217033	1.023215635		1.321872959	1.508247978	1.284391287	1.216243865	0.993716255	1.306357764	1.028204252	1.01811213	1.9420502380000002	1.444234365	0.986120253	0.525872443
YOR189W		1.101415053	3.010042112		0.645637674	1.006576819	1.849811707	0.790971519	1.333047459		0.777819815	0.68363896	1.003565336	1.381903742	0.832346047	0.869864191
YOR190W	4.464471404	1.330458952	4.758449412		0.843820369	1.081940701	1.412996716	1.010240839	1.014545122		0.940345139	0.7130242	0.757994571	1.125816685	0.835533077	1.016159532
YOR191W	4.703639515	1.098828813	1.50005399		1.058003649	1.288086253	1.228403579	1.016248218	1.13427662		0.799153018	0.861678942	0.9323134845000001	1.235016071	0.81933234	0.72356885
YOR192C	13.1542461	2.337152957	1.25170068	3.133905626	0.549634159	0.671266846	0.546295906	0.817003493	1.211522747		0.620908492	0.533255674	1.765734953	1.926934308	0.961420769	0.806601341
YOR193W		1.116285934	2.553072022	1.594619717	0.764098152	0.517304582	0.447347332	0.852296843	0.918125402		0.735153409	0.517698783	0.5953574655	1.131131699	0.772323645	0.782877772
YOR195W		0.605079538	1.380844401	0.0	0.791323301	0.884340816	1.28902057	0.454433162	1.163021859		1.551851485	1.229258647	0.8433920475000001	0.629104431	3.675228644	6.994917688
YOR196C		0.102156489			0.622057863	0.805498652	1.039930106	0.616256924	1.017441852		0.650101296	4.798436795	3.0953918335		1.631759449	1.886023724
YOR197W		0.94543244			1.397103784	1.68884097	0.991425903	1.124631341	1.33539243		1.175571774	0.894521269	1.0241103825	0.810781286	0.947610305	0.600997078
YOR198C		0.861702913	5.980347695		1.249729967	1.715148248	1.107558823	1.122879189	1.25607721		1.061326857	0.98872689	1.3318535	0.890506502	0.830752532	0.51005673
YOR199W		1.497433086			1.262362009	1.643989218	1.333726991	1.113117198	1.059927222		0.910310235	0.755373516	1.4573864735000002	1.73559379	1.051454371	0.557503868
YOR200W		0.23163014	1.142425224	2.062441905	0.638058449	0.566361186	0.663260326	0.804488121	0.664868455	0.678962259	1.631990041	2.093266196	0.8915275229999999	0.172013193	0.524266463	0.620766718
YOR201C		0.911003117			1.151761468	1.438706199	0.884716657	0.978451794	0.920194495	0.821384722	0.889257731	0.821058169	1.426255353	0.946555745	1.232583919	0.636582431
YOR202W		0.704588819			0.990071337	1.338328841	0.787985419	0.882083429	0.926815591	0.822612502	0.842380825	0.764880505	0.7630580339999999	0.652297221	0.694241406	0.533780299
YOR205C		0.510620803			0.623461423	0.802803235	0.61503329	0.633528138	0.598933368	0.655634442	0.721399107	0.515105967	0.553046412	0.555177412	0.584554451	0.636582431
YOR208W		0.673715577			0.719464938	0.992991914	0.899406501	0.731898963	0.811360219	0.707201196	0.716907906	0.623139937	0.7963845045	0.915632025	0.749748848	0.684029569
YOR209C		0.748069983			0.756518927	0.942749326	0.84813063	0.740659723	0.839637819	0.605295468	0.795784618	0.727716819	0.887758343	0.821894498	0.915208831	1.099192023
YOR211C	1.138910472	0.911304792	1.32656066		1.082193151	0.709597918	1.986956196		1.163754577	1.301145326	1.4707337	0.989146801	0.666073899		1.693329707	1.745421795
YOR212W	0.715841496	1.162033214		0.442810703	0.892625009	0.95149571	1.392518756	0.433928383	1.061252607	0.6636073	0.993034203	0.730672668	0.838406498	0.816787565	3.659856449	0.415576125
YOR213C		1.094403692	0.894071914	0.725412867	0.938262494	1.070492085	1.352724682	0.378214546	0.957526874	0.833327414	0.973229118	0.857842792	0.6046882995	1.308012965	3.627105064	2.408234816
YOR214C		1.519577768		1.47389141	0.697288688	0.693369272	0.500009038	0.978451794	0.938954269	1.014146159	0.654592497	0.595483241	0.803464986	1.366441881	1.140160044	1.031975245
YOR215C		0.977113882			1.271906218	1.820053908	0.959274546	1.015747603	1.048892061	0.852079218	0.931643438	0.827972343	0.8776972064999999	1.006470452	0.754263808	0.434932096
YOR216C		1.439081041			1.035265975	1.48690027	1.174078872	1.119124577	1.106412838	1.140607484	0.853047426	0.719074102	1.2805906765000001	1.254826579	1.145737347	0.917311329
YOR219C		0.59063261			1.285099683	1.413692722	0.949296538	1.082079075	1.10572314	0.891368174	1.048133955	0.801179919	0.6834058855	0.602046176	0.937783628	0.561457796
YOR220W		0.638962974		1.886379791	1.098987606	0.402587601	0.485319194	0.968940111	1.036615444	0.823840282	0.903854134	0.714752743	0.671199372	0.654713136	0.895024307	0.61681279
YOR221C		0.42476952		0.485826966	0.681344309	1.44794264	0.477956822	0.403745905	0.871119532	0.642965797	0.910750889	5.729256032	2.359966531	0.149303586	2.860517519	2.02344136
YOR222W		0.617788132			0.843258945	0.950080863	0.971469888	0.888591422	0.869294814	0.83611808	0.874661329	0.636968285	0.465952861	0.718493309	0.597568157	0.462609593
YOR223W		0.760192984			0.836802568	1.010458221	1.182671045	0.791722442	0.778668554	0.701062296	0.858100027	0.459792575	0.599658311	0.896304699	0.691585548	0.644490287
YOR225W		0.887242035			0.864873771	1.22458221	1.049908113	0.888591422	1.016890094		0.716065806	0.679317601	0.8417711299999999	1.406062898	1.27348414	1.40364449
YOR226C		0.655126975			0.575178954	0.964959569	0.894140331	0.437287103	0.432992133		1.773743562	2.497745378	0.6672080069999999	0.728640155	1.002055404	1.122915592
YOR227W		0.911164757	3.556419393	0.0	0.635532041	0.967331536	1.057114452	0.814750726	0.943920091	0.659317781	0.794942518	0.699195851	0.695095888	0.806915821	0.934065426	0.976620251
YOR228C		0.627001613			0.685498783	0.891320755	1.264158106	0.791972749	0.910676668	0.833662521	0.849117626	0.840072148	0.5661735485	0.641184009	0.83022136	0.877772047
