orf	hom | growth (relative abundance in pooled culture) | UVB [6,400 J/m2] | Birrell GW~Brown JM, 2001	hom | growth (relative abundance in pooled culture) | UVC [200 J/m2] | Birrell GW~Brown JM, 2001
YPL086C	0.32799999999999996	0.569
YPL087W	-0.003	-0.012
YPL088W	0.158	0.105
YPL089C	-0.09300000000000001	-0.07200000000000001
YPL091W	-0.009000000000000001	0.012
YPL092W	-0.02	-0.01
YPL095C	-0.034	-0.027999999999999997
YPL096W	-0.035	-0.027000000000000003
YPL098C	0.134	0.235
YPL099C	0.03	-0.008
YPL100W	-0.003	-0.015
YPL101W	0.258	0.515
YPL102C	0.134	0.308
YPL103C	-0.021	-0.017
YPL104W	0.254	0.449
YPL105C	-0.013000000000000001	-0.023
YPL107W	0.055	0.013999999999999999
YPL108W	0.057	-0.015
YPL109C	-0.008	0.027999999999999997
YPL110C	0.09	0.147
YPL111W	0.156	0.146
YPL112C	0.20600000000000002	0.165
YPL113C	0.135	0.127
YPL114W	0.207	0.20600000000000002
YPL115C	0.16899999999999998	0.168
YPL116W	0.18600000000000003	0.183
YPL118W	0.5760000000000001	0.975
YPL119C	0.14	0.10099999999999999
YPL120W	0.051	0.04
YPL121C	0.07200000000000001	0.052000000000000005
YPL123C	0.049	-0.004
YPL127C	0.215	0.162
YPL130W	0.187	0.172
YPL132W	0.207	0.27
YPL133C	0.265	0.24100000000000002
YPL134C	0.22699999999999998	0.258
YPL135W	0.23800000000000002	0.20800000000000002
YPL136W	0.02	0.012
YPL137C	-0.073	-0.079
YPL138C	0.147	0.158
YPL139C	0.09	0.057999999999999996
YPL140C	-0.015	-0.006999999999999999
YPL141C	-0.027999999999999997	-0.01
YPL144W	-0.086	-0.08
YPL145C	-0.005	-0.10099999999999999
YPL147W	0.027999999999999997	0.0
YPL148C		
YPL149W	-0.076	-0.079
YPL150W	0.001	-0.023
YPL152W	-0.009000000000000001	0.013000000000000001
YPL154C	0.024	0.004
YPL155C	-0.034	-0.092
YPL156C	-0.012	-0.021
YPL158C	0.064	0.11599999999999999
YPL159C	-0.091	-0.057999999999999996
YPL161C	-0.023	-0.109
YPL162C	-0.053	-0.179
YPL163C	0.008	-0.037000000000000005
YPL164C	-0.001	-0.027000000000000003
YPL165C	0.01	0.004
YPL166W	0.002	0.021
YPL167C	-0.184	-0.27399999999999997
YPL168W	0.052000000000000005	0.043
YPL170W	0.039	0.040999999999999995
YPL171C	-0.004	0.022000000000000002
YPL172C	0.132	0.132
YPL174C	0.138	0.19399999999999998
YPL176C	0.031	0.019
YPL177C	-0.017	0.013999999999999999
YPL178W	0.191	0.11599999999999999
YPL179W	0.006	-0.031
YPL180W	0.115	0.252
YPL181W	0.008	0.024
YPL182C	-0.021	-0.033
YPL183C	0.055	0.042
YPL183W-A		
YPL184C	-0.067	-0.125
YPL185W	0.006	0.02
YPL186C	0.054000000000000006	0.053
YPL187W	0.159	0.142
YPL189W	-0.015	0.003
YPL191C	0.013000000000000001	-0.068
YPL192C	0.11	0.087
YPL194W	-0.406	-0.727
YPL195W	0.049	0.040999999999999995
YPL196W	0.028999999999999998	-0.003
YPL197C	-0.021	-0.055999999999999994
YPL198W	0.021	0.012
YPL199C	-0.004	-0.006999999999999999
YPL200W	-0.042	-0.021
YPL201C	-0.034	-0.018000000000000002
YPL202C	0.040999999999999995	0.078
YPL203W	-0.09300000000000001	-0.094
YPL205C	0.33799999999999997	0.387
YPL206C	-0.001	-0.035
YPL207W	-0.011000000000000001	-0.073
YPL208W	-0.087	-0.26
YPL212C	0.015	0.028999999999999998
YPL214C	0.456	0.529
YPL215W	-0.012	0.013999999999999999
YPL216W	-0.015	-0.042
YPL219W	0.044000000000000004	0.043
YPL220W	-0.036000000000000004	-0.054000000000000006
YPL221W	-0.022000000000000002	-0.061
YPL222W	-0.013999999999999999	0.012
YPL223C	-0.051	-0.07400000000000001
YPL224C	-0.027999999999999997	-0.013000000000000001
YPL225W	0.022000000000000002	0.065
YPL226W	0.128	0.115
YPL227C	0.052000000000000005	0.053
YPL229W	0.031	-0.04
YPL230W	0.001	0.04
YPL232W	-0.003	0.0
YPL236C	-0.005	-0.033
YPL240C	0.013999999999999999	-0.037000000000000005
YPL241C	0.079	0.214
YPL244C	-0.031	-0.109
YPL245W	-0.011000000000000001	0.005
YPL246C	-0.040999999999999995	0.042
YPL247C	-0.018000000000000002	-0.006999999999999999
YPL248C	-0.019	-0.054000000000000006
YPL249C	-0.039	-0.065
YPL250C	-0.004	-0.111
YPL253C	0.043	0.083
YPL256C	0.044000000000000004	0.033
YPL257W	0.051	0.071
YPL258C	0.061	0.062
YPL259C	0.073	0.098
YPL261C	0.062	0.062
YPL262W	-0.061	-0.14
YPL263C	-0.018000000000000002	-0.015
YPL264C	0.005	0.002
YPL265W	-0.10300000000000001	-0.161
YPL267W	0.013999999999999999	-0.021
YPL269W	0.006999999999999999	-0.033
YPL270W	0.152	0.188
YPL272C	-0.044000000000000004	0.01
YPL273W	0.085	0.106
YPL274W	0.423	0.373
YPR001W	-0.006999999999999999	-0.011000000000000001
YPR002W	0.009000000000000001	-0.016
YPR003C	-0.066	-0.067
YPR004C	0.028999999999999998	0.013000000000000001
YPR005C	0.062	0.079
YPR006C	0.008	0.006999999999999999
YPR007C	-0.032	-0.09300000000000001
YPR008W	-0.023	-0.053
YPR009W	-0.006999999999999999	-0.045
YPR011C	0.001	-0.006999999999999999
YPR012W	-0.049	-0.07400000000000001
YPR013C	-0.015	0.001
YPR014C	-0.043	-0.046
YPR015C	-0.021	-0.017
YPR017C	-0.018000000000000002	-0.031
YPR018W	0.027000000000000003	-0.052000000000000005
YPR020W	-0.027999999999999997	-0.057
YPR021C	-0.008	-0.02
YPR022C	-0.048	-0.047
YPR023C	-0.094	-0.10300000000000001
YPR024W	0.126	0.16
YPR026W	-0.057999999999999996	-0.013999999999999999
YPR027C	-0.01	-0.04
YPR028W	-0.037000000000000005	-0.048
YPR029C	-0.039	-0.021
YPR030W	-0.055999999999999994	-0.057999999999999996
YPR031W	-0.083	-0.109
YPR032W	-0.009000000000000001	0.044000000000000004
YPR037C	-0.003	0.011000000000000001
YPR038W	-0.034	-0.055999999999999994
YPR039W	-0.057	-0.043
YPR040W	-0.049	0.015
YPR042C	-0.02	-0.031
YPR045C	-0.05	-0.013999999999999999
YPR046W	-0.009000000000000001	-0.086
YPR049C	0.013000000000000001	-0.004
YPR050C	-0.013000000000000001	0.015
YPR051W	0.035	0.068
YPR052C	0.042	0.023
YPR053C	0.016	0.01
YPR054W	0.044000000000000004	-0.006999999999999999
YPR057W	0.239	0.32799999999999996
YPR058W	0.083	0.086
YPR059C	0.083	-0.004
YPR060C	0.046	-0.005
YPR061C	-0.13	-0.275
YPR062W	0.028999999999999998	0.045
YPR063C	0.038	0.063
YPR064W	0.02	0.006999999999999999
YPR065W	0.073	0.06
YPR066W	0.004	-0.021
YPR068C	0.018000000000000002	0.025
YPR069C	0.013999999999999999	-0.037000000000000005
YPR070W	-0.23	-0.091
YPR071W	0.027999999999999997	0.018000000000000002
YPR073C	-0.038	-0.022000000000000002
YPR074C	0.013999999999999999	0.009000000000000001
YPR075C	-0.027000000000000003	-0.028999999999999998
YPR076W	-0.055999999999999994	-0.049
YPR077C	0.038	-0.002
YPR078C	0.005	-0.005
YPR079W	-0.006	-0.008
YPR083W	-0.057999999999999996	-0.091
YPR084W	-0.005	-0.035
YPR087W	0.11699999999999999	0.141
YPR089W	0.006	-0.016
YPR091C	-0.017	-0.021
YPR092W	-0.003	0.001
YPR093C	0.009000000000000001	-0.02
YPR095C	0.021	-0.031
YPR096C	-0.038	-0.066
YPR097W	0.004	-0.016
YPR098C	-0.047	-0.037000000000000005
YPR106W	0.409	0.667
YPR109W	-0.004	-0.054000000000000006
YPR111W	-0.012	-0.062
YPR114W	-0.026000000000000002	-0.038
YPR115W	-0.023	-0.057999999999999996
YPR117W	-0.019	-0.032
YPR118W	0.005	0.052000000000000005
YPR119W	-0.17800000000000002	-0.38299999999999995
YPR120C	-0.252	-0.14
YPR121W	-0.017	0.008
YPR122W	-0.092	-0.11
YPR124W	-0.08800000000000001	0.14
YPR126C	-0.013999999999999999	-0.036000000000000004
YPR127W	-0.008	-0.037000000000000005
YPR128C	-0.008	-0.040999999999999995
YPR129W	-0.011000000000000001	-0.006999999999999999
YPR130C	0.037000000000000005	0.013000000000000001
YPR133W-A	-0.091	-0.016
YPR138C	-0.033	-0.021
YPR140W	-0.004	-0.032
YPR145W	0.0	-0.046
YPR146C	-0.15	-0.040999999999999995
YPR147C	-0.01	0.012
YPR149W	0.006999999999999999	-0.012
YPR150W	-0.037000000000000005	-0.015
YPR151C	-0.043	-0.03
YPR152C	0.016	0.005
YPR153W	-0.057999999999999996	-0.051
YPR154W	-0.067	-0.048
YPR155C	-0.012	-0.025
YPR156C	-0.055999999999999994	-0.03
YPR157W	-0.013999999999999999	-0.084
YPR158W	-0.006	-0.034
YPR160W	-0.018000000000000002	-0.026000000000000002
YPR164W	-0.182	-0.289
YPR166C	0.418	0.522
YPR167C	-0.083	-0.051
YPR170C	-0.087	-0.11599999999999999
YPR171W	-0.033	-0.052000000000000005
YPR172W	-0.017	-0.001
YPR173C	0.098	0.1
YPR174C	-0.066	-0.064
YPR179C	0.003	-0.021
YPR184W	0.025	-0.025
YPR185W	0.004	-0.022000000000000002
YPR188C	-0.021	-0.013999999999999999
YPR189W	-0.005	0.046
YPR192W	-0.03	-0.069
YPR193C	-0.08	-0.064
YPR194C	-0.023	0.021
YPR195C	-0.004	-0.025
YPR196W	-0.017	0.01
YPR197C	-0.011000000000000001	0.006999999999999999
YPR198W	-0.01	0.011000000000000001
YPR199C	-0.055	-0.061
YPR200C	-0.009000000000000001	-0.053
YPR201W	-0.05	-0.048
