orf	hap alpha | growth (pooled culture) | gamma-valerolactone [2.3%] | YPGal [2%] | Bottoms S~Piotrowski JS, 2018
YPR172W	0.253265713
YPR173C	0.004353751
YPR174C	0.694363691
YPR176C	10.62216191
YPR179C	1.397019206
YPR180W	3.408929179
YPR182W	1.0
YPR183W	1.0
YPR184W	0.684478501
YPR185W	1.109827821
YPR186C	3.409042538
YPR187W	1.0
YPR188C	1.023479906
YPR189W	0.511050702
YPR191W	0.649124751
YPR192W	1.461503799
YPR193C	0.936953216
YPR195C	1.302465114
YPR196W	1.327611184
YPR197C	3.722655385
YPR198W	1.925077329
YPR199C	1.075210793
YPR200C	0.955150329
YPR201W	0.709083001
