orf	hap a | growth (culture turbidity) | isobutanol [1.4%] | SC | Kuroda K~Avalos J, 2019	hap a | growth (culture turbidity) | standard | SC | Kuroda K~Avalos J, 2019
YGR241C	5.704742652299999	0.6898352096589982
YGR242W	6.3953804477	0.4939601222529471
YGR243W	0.011169344399999996	
YGR244C	0.014892459200000038	
YGR247W	6.6885757382	0.6024213748956304
YGR248W	5.535340928899999	0.0
YGR249W	5.9700145818	0.7185843467415028
YGR250C	6.831915658	0.04741144414168937
YGR252W	6.1170776164	0.06436396835057821
YGR254W	5.791305071399999	0.033751205400192864
YGR255C	0.0	
YGR256W	6.854254346799999	0.5158881042911461
YGR257C	6.9017240604999985	0.0
YGR258C	5.403170353499998	0.4947459086993972
YGR259C	5.687057856999999	0.5206219312602292
YGR260W	6.1561703217999995	0.6227698820683398
YGR261C	6.5806054089999995	0.408062234794908
YGR262C	0.06236217289999997	
YGR263C	6.279033110199999	0.6249629410020753
YGR266W	5.618180233199999	0.24618952948972833
YGR268C	5.7792049482999985	0.3860525044290547
YGR269W	5.422716706199998	0.5959491932715415
YGR270W	5.741973800299999	0.3520829956232778
YGR271C-A	0.0	
YGR271W	5.653549823799999	0.07458017780704644
YGR273C	4.7572099357	0.5255331637644297
YGR275W	6.420511472599999	0.6678747463032763
YGR276C	5.157444776699999	0.2355170546832702
YGR279C	5.483217321699999	0.29264980478696323
YGR281W	6.241801962199999	0.29958246346555323
YGR282C	5.3082309260999985	0.36629843941785034
YGR283C	5.893690728399999	0.5702779532533165
YGR284C	5.6004954378999985	0.5560910752866878
YGR285C	3.9623249259	0.006107587502936335
YGR286C	6.459604177999999	0.37939481268011527
YGR287C	6.128246960799999	0.5332624544349939
YGR288W	6.6839218446999995	0.567051942626375
YGR289C	6.517312457399999	0.0
YGR290W	5.818297653699999	0.29131338985762284
YGR291C	5.168614121099999	0.6084999099585809
YGR292W	5.3491851889	0.6599965199234382
YGR295C	5.708465767099999	0.3479536931354965
YHL002W	4.2862359135	0.9932681867535288
YHL003C	4.867972601	0.6141491395793498
YHL005C	0.0	
YHL006C	3.2530715565	0.650071530758226
YHL007C	2.6750579838	0.8942240779401531
YHL008C	3.5174127073	0.46784863720560993
YHL009C	3.7677921775999996	0.8932806324110673
YHL010C	1.7433485051000002	2.1804591564335287
YHL011C	4.0516796810999995	0.09280955662761314
YHL012W	3.4336426243	0.5104364326375712
YHL013C	2.2859924871999997	0.3338762214983713
YHL014C	3.6467909466	0.6794282797345584
YHL016C	4.6175931306999995	0.46784922394678485
YHL017W	4.7730331736	0.3584243369734789
YHL019C	3.6030443476999996	0.8457762851976235
YHL020C	0.0	
YHL021C	5.389208672999999	0.5614853195164077
YHL022C	3.9176475482999997	0.7574245664053219
YHL023C	4.2294584128	0.704225352112676
YHL024W	5.779204948299999	0.6635529070703817
YHL025W	2.8695907320999994	0.25072980862795985
YHL026C	4.9266116591	0.8972227470243719
YHL027W	5.3929317878	0.14515015533310321
YHL028W	5.484148100400001	0.6490156143923963
YHL029C	5.4860096578	0.2989480827960638
YHL030W	5.6526190451	0.5664416268730446
YHL031C	5.3715238777000005	0.2819268757581008
YHL032C	4.5710541956999995	0.720423538994095
YHL033C	7.265658532199999	0.06021009479887266
YHL034C	5.1062519482	0.8620123951877507
YHL035C	3.0492310212	1.308913308913309
YHL036W	2.8900678634999997	1.0634460547504025
YHL037C	4.4947303423	0.3723338165251605
YHL038C	5.913237081099999	0.11049897686132538
YHL039W	4.9200962081999995	0.4901626939084374
YHL040C	4.9480195691999995	0.6179458239277653
YHL041W	5.2458687532	0.6818665720369055
YHL042W	5.902067736699999	0.5702570572464911
YHL043W	3.6039751263999995	0.9447314049586778
YHL044W	4.067502919	0.8633867276887872
YHL045W	3.1078700793	1.1188978736148545
YHL046C	2.7420740502000003	1.177528852681602
YHL047C	3.9567402537	0.7753469771818395
YHR001W-A	3.5341667239000003	0.5988938635765076
YHR003C	5.8164360962999995	0.5567290766522643
YHR004C	5.109975063	0.6517304189435337
YHR005C	2.9245066753999995	1.1709102482495228
YHR006W	3.3061259424	0.5425112612612611
YHR008C	3.8245696782999996	0.46045266488196646
YHR009C	3.2726179092	1.2437428896473264
YHR010W	0.0018615574000000533	
YHR011W	0.0	
YHR012W	6.185955240199999	0.01700270839602769
YHR013C	0.0	
YHR014W	3.7724460710999996	0.6814705156674069
YHR015W	4.4342297268	0.4607472712006716
YHR016C	6.1636165514	0.44457867713681665
YHR017W	5.398516459999999	0.30068965517241386
YHR018C	4.665993623099999	0.5794933173748255
YHR021C	0.057708279400000034	
YHR021W-A	6.6811295086	0.21064363332404568
YHR022C	2.8398058136999995	0.9616519174041298
YHR025W	4.5300999329	0.3344976371481405
YHR026W	2.987799627	0.0956386292834891
YHR028C	4.5077612441	0.46851125335535815
YHR029C	4.0591259107	0.4946113276771382
YHR030C	4.4379528416	0.08284395973154361
YHR031C	7.331743819899999	0.0027929414751808983
YHR032W	5.761520152999999	0.5242326332794831
YHR033W	4.807471985499999	0.5210067763794773
YHR034C	5.1956067034	0.1266571121461842
YHR035W	4.179196362999999	0.5258351893095768
YHR037W	4.9191654295	0.6062440870387891
YHR038W	6.7183606566	0.09268495428096424
YHR039C	5.4227167062	0.6587710264332303
YHR039C-A	5.958845237399999	0.021868166198063116
YHR041C	4.6417933769	0.018247443352717073
YHR044C	4.3541827585999995	0.7757588713125267
YHR045W	5.437609165399999	0.48271140020540926
YHR046C	7.064610332999999	0.3695652173913044
YHR047C	7.040410086800001	0.0
YHR048W	6.9668785695	0.001736806947227792
YHR049C-A	6.8207463136	0.01064410480349344
YHR049W	7.4713606249	0.010464681699264978
YHR050W	4.642724155599999	0.3724939855653569
YHR051W	0.045608156299999945	
YHR057C	3.2037402853999994	0.011621150493898908
YHR059W	5.4683248625	0.7160851063829786
YHR060W	0.0	
YHR061C	6.9501245529	0.024775679657158153
YHR064C	5.708465767099999	0.01581607696070438
YHR066W	5.6079416675	0.43336099585062243
YHR067W	3.7770999645999996	0.017742730409068482
YHR073W	0.0	
YHR075C	6.7900306165	0.05359835503769705
YHR076W	6.2259787243	0.0
YHR077C	4.9861814959	0.25480679484786256
YHR078W	6.9315089789	0.0
YHR079C	4.7125325581	0.9095397985384158
YHR079C-A	6.261348314899999	0.24126653783261484
YHR080C	4.9303347739	0.7874268453841796
YHR081W	0.11913967359999998	
YHR082C	6.2632098723	0.0
YHR086W	6.3441876191999995	0.0
YHR087W	6.906377954	0.0
YHR091C	3.6672680779999993	0.0
YHR092C	4.8419107974	0.585351787773933
YHR093W	2.1919838385	0.12526539278131635
YHR094C	6.4391270466	0.03223474992772478
YHR095W	7.5011455433	0.0678744261074575
YHR096C	5.977460811399999	0.15135471815633755
YHR097C	7.2656585322	0.02754291570586728
YHR100C	0.046538934999999976	
YHR103W	4.8605263714	0.8243967828418229
YHR104W	5.9355757699	0.6567351419162616
YHR105W	5.6433112581	0.010555830446973438
YHR106W	4.4733224322	0.0
YHR108W	7.6677549306	0.031803835882495746
YHR109W	0.0	
YHR110W	6.9007932818	0.060695980577286215
YHR111W	4.3876907918	0.0
YHR112C	6.2213248307999995	0.1282166367444644
YHR113W	3.8934473020999993	0.640688501075783
YHR114W	4.5077612441	0.6683873632046251
YHR115C	3.3024028276	1.0591882750845545
YHR116W	6.3451183979	0.020390200968167814
YHR117W	5.5893260934999995	0.07060782681099084
YHR120W	0.022338688799999992	
YHR121W	0.014892459199999973	
YHR123W	6.4772889733	0.0467021123724673
YHR124W	6.5880516386	0.07516247527550156
YHR125W	3.7268379147999995	0.9807692307692308
YHR126C	4.3411518568	0.9228130360205831
YHR127W	4.8279491169	0.70213996529786
YHR129C	0.0	
YHR130C	2.7979207721999995	0.08649367930805059
YHR131C	4.008863860899999	0.9614580914789879
YHR132C	6.0891542553999995	0.040813206970345454
YHR132W-A	6.435403931799999	0.07043679490888054
YHR133C	4.6371394834	0.5523885989562424
YHR134W	0.3611421355999999	
YHR135C	6.4326115957	0.042685573723050214
YHR136C	5.8862444988	0.519133459835547
YHR137W	5.445055395000001	0.6485470085470084
YHR138C	5.558610396400001	0.6580709979906227
YHR139C	4.111249517899999	1.0215078107312656
YHR139C-A	4.458429972999999	0.832776617954071
YHR140W	6.096600485	0.5520610687022901
YHR142W	5.997937942799999	0.11964618249534449
YHR143W	5.5995646591999995	0.25432180851063835
YHR146W	4.6092161223999994	0.4525444264943457
YHR147C	5.1714064572	0.11591072714182865
YHR150W	6.4921814325	0.5739068100358422
YHR151C	5.838774785099999	0.09182209469153516
YHR152W	4.817710551199999	0.10722565687789798
YHR153C	6.364664750599999	0.2111728575606902
YHR154W	6.0612308943999995	0.12407862407862408
YHR155W	4.196881158299999	0.6436016855178531
YHR156C	4.951742684	0.23496240601503754
YHR157W	3.9446401306	0.21849929211892402
YHR158C	4.5710541956999995	0.5204642638973732
YHR159W	4.733940468199999	0.28588281557215883
YHR160C	4.8391184613	0.27101365647239845
YHR161C	4.0712260337999995	0.27823502514860543
YHR162W	5.452501624599999	0.5694776374189143
YHR163W	5.7401122428999996	0.22636614237068267
YHR167W	6.4447117188	0.08708838821490467
YHR168W	5.2561073189	0.110855321409598
YHR171W	0.0	
YHR176W	3.9297476713999995	0.07129322595926102
YHR178W	5.1453446536	0.05933429811866859
YHR179W	5.1267290796	0.028503994190268687
YHR180W	4.6511011639	0.46327796678006794
YHR181W	6.3730417588999995	0.6351686870162115
YHR182W	5.1667525637	0.13330931363718246
YHR183W	2.8919294208999995	0.02800128741551336
YHR184W	4.345805750299999	0.13514671235810669
YHR185C	4.0200332053	0.6390368140773328
YHR189W	2.6052495813	0.26688102893890675
YHR191C	6.129177739499999	0.34001518602885344
YHR193C	6.111492944199999	0.40755406640268055
YHR194W	3.2251481954999996	0.2828282828282828
YHR195W	3.6579602909999993	0.5646310432569974
YHR198C	4.8530801418	0.1442270809359417
YHR199C	4.9005498554999996	0.14112060778727442
YHR200W	4.4863533339999995	0.24771784232365146
YHR202W	4.704155549799999	0.203205381875742
YHR203C	4.8167797724999994	0.24463768115942028
YHR204W	4.6250393603	0.11632119138659688
YHR206W	3.7175301277999995	0.1972959439158738
YHR207C	3.8478391457999996	0.21407837445573297
YHR209W	3.7342841443999997	0.22033898305084745
YHR210C	4.961050471	0.20431519699812384
YIL001W	6.063092451799999	0.6525944120356156
YIL002C	5.1332445305	0.7902085222121487
YIL005W	6.1068390507	0.2876085962505716
YIL006W	2.457255768	0.7507575757575757
YIL007C	2.2748231428	1.1096563011456628
YIL008W	2.0142051068000004	0.6890018484288352
YIL009C-A	5.662857610799999	0.11785009861932944
YIL009W	2.2859924871999997	1.5643322475570036
YIL010W	1.5655697734	2.6563614744351964
YIL011W	5.8443594572999995	0.5927695492912886
YIL012W	5.95698368	0.6618750000000001
YIL013C	6.4484348335999995	0.5357967667436491
YIL014C-A	4.3271901763	0.7623144762314475
YIL014W	4.4379528416	0.42869127516778527
YIL015W	5.717773554099999	0.39215367084486413
YIL016W	5.5511641668	0.568075117370892
YIL017C	6.037030648199999	0.1975023126734505
YIL018W	6.8058538544	0.0021881838074398214
YIL020C	5.887175277499999	0.7478260869565218
YIL023C	6.610390327399999	0.30723739791607996
YIL024C	4.5291691542	0.8357994245787094
YIL025C	4.148480665899999	0.8671752299753198
YIL027C	4.007002303499999	0.6262485481997678
YIL028W	5.643311258099999	0.3468579910935181
YIL029C	4.6883323119	0.42306928727417115
YIL030C	4.3672136604	0.16155157715260016
YIL032C	5.2737921142	0.17684433462760324
YIL034C	6.6932296316999995	0.15282992629675987
YIL035C	5.3817624434	0.15306122448979592
YIL036W	6.3953804477	0.7693203318294279
YIL037C	5.499971338299999	0.5022846505330851
YIL038C	4.3588366521	0.44907110826393337
YIL039W	5.0457513327	0.5393838775133738
YIL040W	0.0316464758	
YIL041W	5.268207442	0.4180212014134276
YIL042C	4.054472017199999	0.5275482093663912
YIL043C	5.5223100271000005	0.1287712792853531
YIL044C	8.1787524369	0.3073859110048936
YIL045W	6.7890998378	0.31985193309569504
YIL047C	5.2672766633	0.6184838310655594
YIL049W	4.7627946079	0.07348055501270273
YIL050W	5.398516459999999	0.1524137931034483
YIL052C	4.7022939924	0.194972288202692
YIL053W	5.8974138432	0.31865530303030304
YIL054W	4.0554027959	1.0360339683268303
YIL055C	4.8419107974	0.2929642445213379
YIL056W	3.7873385302999996	0.7242565740968299
YIL057C	6.282756225	0.2057777777777778
YIL058W	5.043889775299999	0.3707326074921572
YIL059C	4.0423718940999995	0.8443472254202166
YIL060W	3.8962396382	1.0812231247013857
YIL064W	6.8849700439	0.14411247803163443
YIL065C	6.077984911	0.0905053598774885
YIL066C	3.4792507806	0.6805778491171749
YIL067C	5.762450931699999	0.482959134227104
YIL069C	3.4783200019000002	0.5806796895905806
YIL070C	4.5338230477	0.3295011291315951
YIL071C	5.0206203078	0.6764923989618095
YIL072W	5.4683248625	0.681191489361702
YIL073C	5.0550591197	0.33400846989504696
YIL074C	2.1203138785999998	1.2910447761194033
YIL076W	5.3194002705	0.09728783902012246
YIL077C	5.3929317878	0.36796686227131514
YIL079C	6.187816797599999	0.30370036101083037
YIL084C	6.310679586	0.1028023598820059
YIL085C	3.8776240642	0.8576572251560249
YIL086C	5.966291467	0.6482059282371295
YIL087C	6.064954009199999	0.6402701043585022
YIL088C	4.6250393603	0.9472730931777017
YIL089W	4.3485980864	0.5398116438356164
YIL090W	5.3678007629	0.4813594589908098
YIL092W	4.0186370372499995	0.6734838843002895
YIL093C	5.554887281599999	1.0630026809651474
YIL094C	3.3722112301	0.5961910019321004
YIL095W	6.0491307713	0.6457916602554239
YIL096C	6.6364521309999995	0.6699859747545582
YIL097W	5.631211134999999	0.5127272727272728
YIL098C	4.8195721086	0.4121282348397064
YIL099W	2.9701148316999997	0.9736759636477592
YIL100W	4.5664003022	0.8885038728088055
YIL101C	3.9297476714	0.7929891046897205
YIL102C	3.2083941789	1.2019147084421236
YIL103W	3.5118280351	0.7760402862443678
YIL105C	4.625970139	0.7255533199195171
YIL107C	4.5952544419	0.4044966578894065
YIL108W	4.9740813728	0.656062874251497
YIL110W	8.8805595767	0.03710302903259615
YIL111W	4.9024114129	0.09075374976267324
YIL112W	4.4174757102	0.3040455120101137
YIL113W	4.0935647226	0.6855388813096861
YIL114C	5.696365643999999	0.6648692810457516
YIL116W	2.6136265896	0.44301994301994296
YIL117C	5.942091220799999	0.5767543859649122
YIL119C	5.2672766633000005	0.2737232726630146
YIL120W	4.6334163686	0.8583768581759743
YIL121W	5.3454620741	0.7586627198328398
YIL122W	5.5874645361	0.6988172580376478
YIL123W	3.8227081209	0.06988069150231312
YIL124W	3.6458601679	0.1825376563696706
YIL125W	3.5583669701	0.4538320690557154
YIL128W	5.1034596121	0.0
YIL130W	2.4079244969	1.284499420177812
YIL131C	5.572572076899999	0.42659094705194595
YIL132C	4.4947303423	0.7355560157382481
YIL133C	5.035512767	0.5388170055452863
YIL134W	0.1340321328	
YIL135C	3.872039392	0.14711538461538462
YIL136W	4.8223644447	0.6469793476162903
YIL137C	4.3569750947	0.5652638325144199
YIL138C	3.9483632454	0.5947666195190947
YIL139C	4.7730331736	0.4354524180967238
YIL140W	5.3063693687	0.3739694790387651
YIL141W	6.3069564711999995	0.35227272727272724
YIL145C	4.802818092	0.5127906976744186
YIL146C	3.07156971	1.2233333333333334
YIL148W	3.3498725413	0.3128646846346207
YIL149C	3.1516166782	1.0460720614294152
YIL152W	3.4364349604	0.5029794149512459
YIL153W	5.6889194144	0.5489201570680629
YIL154C	5.2412148597	0.5601136565441306
YIL155C	6.3469799553	0.4414136970230238
YIL156W	4.9396425609	0.5867721876766534
YIL157C	4.4677377599999994	0.818125
YIL158W	2.9347452411	1.319695528068506
YIL159W	3.7705845137	0.19106393483090592
YIL160C	2.2785462576	0.7275326797385621
YIL161W	4.365352102999999	0.35927505330490406
YIL162W	3.3377724182	1.137479085331846
YIL163C	3.8422544735999997	1.026889534883721
YIL164C	3.6830913158999996	0.859236795552186
YIL165C	4.3243978402	1.1321566939302627
YIL166C	3.1125239728	1.276016746411483
YIL173W	4.2583125525	0.5702732240437159
YIR001C	6.3590800784	0.3653395784543325
YIR002C	5.4376091654000005	0.6781923998630605
YIR003W	5.4292321571	0.68575347162695
YIR004W	5.6340034711	0.455146208491657
YIR005W	2.4740097846	1.1072234762979682
YIR007W	3.1488243421	0.7930830623706768
YIR009W	2.9505684789999997	0.6671924290220821
YIR013C	4.048887345	0.5751724137931034
YIR014W	3.9399862371	0.6369005433498701
YIR016W	5.0671592428	0.6008449669360764
YIR017C	6.5880516386	0.49703306018649335
YIR018W	5.983045483599999	0.5846297448662103
YIR019C	5.643311258099999	0.6206498433118918
YIR020C	5.7885127352999985	0.41341051616015445
YIR020W-A	6.157101100499999	0.638246409674981
YIR021W	5.389208672999999	0.1260794473229707
YIR023W	4.8223644447	0.021810461300907153
YIR024C	6.166408887499999	0.23139622641509436
YIR025W	6.293925569399999	0.419846199349305
YIR026C	0.7306612795	0.0
YIR027C	6.078915689699999	0.3786556423212373
YIR028W	5.876936711799999	0.5874247703515996
YIR029W	6.536858810099999	0.5840808771180407
YIR030C	4.996420061599999	0.6501490312965723
YIR031C	5.956052901299999	0.41225191436161907
YIR032C	6.799338403499999	0.029158110882956872
YIR033W	4.821433665999999	0.11081081081081083
YIR034C	4.904272970299999	0.2987284114632758
YIR035C	6.5228971296	0.4193778538812785
YIR036C	6.369318644099999	0.332164255443519
YIR037W	6.048199992599999	0.3573407202216067
YIR038C	5.807128309299999	0.35069722711973084
YIR039C	6.0798464683999995	0.3469075321494183
YIR042C	5.5716412981999985	0.22602739726027404
YJL003W	5.3687315416	0.1328016643550624
YJL004C	6.6048056552	0.1674182638105975
YJL007C	5.593049208299999	0.529206190713929
YJL012C	6.9873557009	0.570667377114693
YJL013C	5.2942692456	0.5276019690576652
YJL016W	4.5617464086999995	0.8299812101484193
YJL020C	5.2570380976	0.507131154853153
YJL022W	5.5241715844999995	0.4207245155855098
YJL023C	5.1928143673	0.6859652267431441
YJL024C	5.2942692456	0.6700070323488044
YJL027C	5.1779219081	0.7332374618011864
YJL028W	5.0764670298	0.7757609094242758
YJL029C	3.7994386533999998	0.7780499755022048
YJL036W	5.1518601045	0.08112014453477868
YJL037W	7.074848898699999	0.46612287856860946
YJL038C	5.5325485927999996	0.3177994616419919
YJL042W	0.0	
YJL043W	5.497179002199999	0.7468675922790383
YJL044C	6.309748807299999	0.6822540197669273
YJL045W	6.3823495458999995	0.5680326673472365
YJL046W	0.5165821785	0.3099099099099099
YJL047C	5.1918835886	0.17802079598422374
YJL048C	6.449365612299999	0.5739644970414202
YJL049W	6.034238312099999	0.6574116921178467
YJL051W	5.0429589965999995	0.2041343669250646
YJL052W	5.830397776799999	0.027139208173690924
YJL053W	5.0438897753	0.0800885772282709
YJL055W	5.9095139663	0.6693967553945503
YJL056C	5.2561073189	0.05153178678944571
YJL057C	6.158031879199999	0.5748186215235792
YJL058C	6.2315633964999995	0.4113517550410754
YJL059W	6.214809379899999	0.6147970645499475
YJL060W	6.5228971296	0.5051369863013698
YJL062W	5.7298736772	0.0030864197530864183
YJL063C	6.8551851255	0.05322471147318398
YJL064W	6.0658847879	0.026239067055393583
YJL065C	5.451570845899999	0.1697114563769848
YJL066C	5.771758718699999	0.4766973068859861
YJL067W	5.1695448998	0.7693554195174649
YJL068C	5.877867490499999	0.7190815518606494
YJL070C	5.8704212609	0.20596162993499284
YJL071W	5.427370599699999	0.6196192762819415
YJL073W	6.6625139346	0.03660240290583961
YJL075C	0.0679468451	
YJL077C	5.741973800299999	0.5026746636407845
YJL078C	6.8393618876	0.0
YJL079C	6.1608242153	0.6044719746185224
YJL080C	6.9668785695	0.11556446225784901
YJL082W	6.3888649968	0.666083916083916
YJL083W	6.943609102	0.4979892761394102
YJL084C	6.5489589332	0.0
YJL088W	7.054371767299999	0.35255310727008843
YJL089W	7.467637510099999	0.23819020316589803
YJL092W	5.887175277499999	0.6053754940711463
YJL093C	7.406206115899999	0.4004021616187005
