ORF	hom | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | methotrexate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [4.8 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [9.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [19.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [38.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | 5-fluorouracil [76.9 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [31.25 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [62.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | cisplatin [125 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [62.5 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | time [overnight + 20 generations], atorvastatin [125 uM] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [77.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | lovastatin [154.5 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.025 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.05 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.1 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | miconazole [0.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [16.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [32.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [65.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fluconazole [130.6 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [1.2 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [2.3 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | fenpropimorph [4.7 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | alverine citrate [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [250 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004	het | growth (relative abundance in pooled culture) | dyclonine [500 uM], time [overnight + 20 generations] | Giaever G~Davis RW, 2004
YHR204W	-8.747	-8.431	-7.669	-10.194	-8.018	-8.164	-3.018	-10.067	-9.782	-7.100	-6.742	-7.676	-8.321	-9.982	-8.102	-9.671	-6.621	-8.845	-7.537	-9.985	-9.968	-9.464	-4.194	-10.076	-9.954	-10.841	-2.517	-8.536	-8.964	-8.628	-9.003	-8.876	-9.292
YHR206W	-8.187	-7.983	-8.199	-8.137	-6.992	-8.791	-44.133	-8.912	-9.355	-4.124	-4.977	-3.524	-7.225	-6.394	-8.295	-8.869	-4.728	-9.386	-3.913	-8.989	-8.982	-7.693	-0.000	-8.603	-8.627	-9.034	-2.282	-6.560	-6.579	-11.392	-7.505	-8.829	-8.288
YHR207C	-3.737	-5.452	-5.040	-36.949	-8.221	-7.636	-8.832	-8.461	-8.464	-7.870	-5.755	-7.640	-6.357	-7.683	-6.904	-8.449	-8.769	-8.409	-6.683	-8.802	-8.705	-8.630	-7.060	-8.876	-8.704	-0.000	-9.875	-4.907	-3.397	-5.293	-8.481	-8.485	-7.211
YHR209W	-8.524	-9.215	-4.253	-9.971	-9.790	-9.788	-4.691	-8.059	-10.605	-6.386	-9.375	-8.494	-10.287	-10.587	-10.087	-10.298	-10.570	-10.627	-10.109	-10.131	-10.314	-7.137	-7.458	-7.973	-9.400	-3.096	-5.433	-0.000	-5.038	-5.997	-10.407	-7.585	-10.361
YHR210C	-8.596	-8.324	-6.751	-8.054	-8.448	-7.856	-1.698	-4.760	-8.537	-6.556	-3.629	-7.818	-9.093	-6.863	-8.538	-7.859	-9.232	-3.699	-8.202	-8.071	-8.388	-9.264	-7.232	-8.480	-9.160	-11.839	-3.583	-8.750	-9.134	-4.564	-8.400	-7.788	-8.264
YIL001W	-8.607	-8.294	-8.386	-8.120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL002C	-8.298	-8.416	-7.324	-8.363	-9.510	-7.846	-9.314	-9.654	-8.828	-8.809	-9.069	-8.665	-8.833	-8.246	-8.693	-9.084	-2.082	-9.754	-4.740	-9.701	-9.362	-9.629	-3.302	-5.084	-9.479	-34.801	-5.561	-9.596	-6.152	-6.439	-7.823	-4.668	-9.070
YIL003W	-0.000	-0.000	-0.000	-0.000	-8.833	-8.441	-0.000	-7.374	-9.245	-6.407	-5.856	-6.105	-5.853	-2.373	-6.697	-9.079	-9.295	-8.937	-6.809	-9.527	-8.821	-9.557	-7.885	-9.288	-7.285	-4.197	-7.511	-3.084	-7.363	-9.199	-9.253	-9.566	-7.364
YIL004C	-0.000	-0.000	-0.000	-0.000	-8.984	-8.087	-8.998	-9.754	-9.769	-9.103	-5.752	-8.593	-7.560	-8.054	-9.747	-9.596	-9.016	-5.292	-2.579	-8.531	-7.082	-6.970	-11.967	-9.763	-7.202	-23.442	-13.426	-9.469	-6.702	-6.560	-7.412	-9.239	-8.257
YIL005W	-7.923	-7.548	-8.970	-72.008	-8.257	-7.940	-8.545	-7.169	-7.184	-7.272	-8.317	-5.917	-7.957	-8.589	-7.390	-7.978	-5.656	-7.403	-7.691	-8.760	-8.634	-8.811	-8.752	-6.276	-8.250	-1.457	-1.460	-8.536	-5.597	-0.000	-5.787	-6.366	-7.872
YIL006W	-7.657	-7.957	-8.042	-4.127	-8.864	-8.758	-11.663	-5.956	-7.534	-8.763	-11.018	-4.527	-10.812	-11.082	-11.098	-10.755	-8.993	-10.506	-10.721	-11.011	-11.375	-10.697	-0.000	-11.675	-9.236	-7.484	-5.311	-8.712	-7.999	-0.000	-10.356	-11.227	-9.249
YIL007C	-8.252	-8.311	-7.873	-6.208	-9.269	-8.962	-9.462	-8.641	-7.848	-9.260	-8.565	-9.427	-6.007	-9.428	-8.390	-9.104	-9.426	-7.870	-7.133	-8.757	-9.252	-8.547	-9.488	-8.550	-8.083	-2.422	-7.471	-2.417	-5.772	-5.213	-8.956	-9.082	-8.839
YIL008W	-7.608	-8.734	-8.689	-7.279	-11.224	-9.264	-10.867	-9.584	-8.808	-11.111	-11.269	-11.907	-10.922	-11.688	-11.976	-11.193	-11.501	-9.991	-6.086	-11.849	-11.544	-11.861	-9.493	-8.329	-10.521	-14.277	-6.555	-10.127	-11.550	-11.115	-10.209	-9.692	-11.439
YIL009C-A	-5.893	-5.472	-6.844	-5.177	-6.268	-5.902	-7.518	-6.735	-7.708	-6.130	-6.758	-7.678	-7.589	-7.675	-5.654	-6.991	-6.707	-7.732	-6.342	-6.749	-6.665	-6.860	-6.374	-7.735	-7.594	-6.844	-6.213	-7.733	-7.618	-6.957	-6.498	-5.827	-6.945
YIL009W	-8.531	-8.225	-7.257	-7.159	-7.986	-8.797	-9.406	-10.651	-4.717	-8.724	-8.009	-8.084	-10.450	-10.746	-10.659	-9.419	-8.874	-11.860	-6.964	-9.409	-10.509	-9.580	-7.105	-10.114	-5.662	-19.574	-10.332	-5.157	-2.863	-7.570	-10.299	-9.793	-10.079
YIL010W	-8.617	-9.083	-6.848	-5.207	-10.175	-8.124	-10.498	-9.056	-10.478	-9.183	-6.832	-4.841	-10.626	-9.429	-10.336	-10.567	-8.205	-5.168	-8.317	-10.675	-10.037	-8.039	-1.018	-8.821	-10.190	-91.530	-5.698	-7.480	-9.707	-8.467	-8.381	-10.530	-7.327
YIL011W	-9.117	-9.976	-9.715	-9.804	-7.904	-7.137	-3.068	-7.402	-4.571	-4.323	-8.228	-7.751	-9.018	-8.961	-8.475	-7.753	-8.957	-1.736	-6.034	-9.169	-8.697	-9.137	-8.880	-7.860	-7.752	-2.326	-11.724	-0.961	-9.139	-8.475	-8.237	-8.850	-7.783
YIL012W	-8.169	-8.601	-7.924	-7.691	-8.585	-8.539	-8.806	-7.876	-9.017	-8.052	-9.508	-7.059	-5.470	-9.533	-9.533	-8.556	-8.660	-9.161	-5.374	-8.796	-9.305	-9.121	-7.899	-9.103	-1.371	-8.759	-11.055	-3.724	-7.666	-3.918	-7.911	-5.707	-8.935
YIL013C	-8.868	-8.938	-6.896	-8.553	-11.171	-10.765	-11.680	-12.020	-11.151	-9.739	-11.117	-11.879	-11.615	-11.641	-11.572	-11.657	-11.029	-11.859	-9.213	-11.725	-10.837	-11.917	-11.421	-11.844	-11.733	-2.413	-10.255	-11.361	-10.652	-9.742	-11.169	-11.931	-11.680
YIL014C-A	-6.852	-6.804	-6.753	-6.833	-9.087	-8.284	-8.011	-7.209	-6.955	-6.775	-4.752	-0.082	-7.919	-8.072	-8.940	-5.724	-10.241	-2.661	-6.733	-8.743	-8.699	-8.756	-5.540	-9.118	-9.271	-4.465	-4.108	-8.573	-9.067	-2.331	-8.761	-4.519	-7.280
YIL014W	-9.026	-8.859	-8.750	-9.233	-9.140	-7.689	-9.711	-10.029	-10.097	-9.309	-8.854	-7.252	-7.886	-9.324	-9.820	-9.914	-9.564	-1.275	-6.439	-9.284	-8.591	-9.013	-2.538	-9.644	-9.264	-7.799	-4.540	-8.211	-9.949	-10.099	-9.380	-10.041	-9.786
YIL015W	-8.487	-7.649	-6.338	-8.505	-7.656	-7.157	-9.762	-10.281	-10.383	-7.437	-6.310	-3.402	-9.597	-9.436	-9.326	-9.961	-9.881	-4.406	-5.702	-8.714	-8.209	-10.226	-9.579	-6.108	-9.135	-8.337	-8.535	-10.228	-9.994	-4.673	-7.549	-5.147	-9.327
YIL016W	-8.131	-8.685	-7.901	-8.354	-9.190	-10.763	-7.854	-11.214	-8.704	-9.667	-11.298	-11.850	-11.508	-11.707	-8.205	-10.062	-11.830	-11.788	-11.415	-11.840	-11.465	-11.719	-11.310	-11.019	-10.814	-3.498	-0.000	-11.891	-11.153	-11.831	-9.320	-10.177	-9.464
YIL017C	-8.429	-8.127	-8.098	-7.380	-8.241	-7.393	-9.485	-7.758	-8.044	-8.456	-8.477	-8.836	-8.542	-9.387	-9.056	-8.406	-7.721	-7.352	-6.520	-9.138	-9.112	-9.132	-9.268	-9.340	-8.539	-11.940	-6.983	-9.438	-9.495	-9.080	-8.262	-5.015	-7.928
YIL018W	-7.523	-8.582	-8.220	-8.781	-7.065	-4.459	-0.191	-0.288	-0.000	-0.768	-2.780	-1.742	-7.488	-8.724	-6.216	-4.626	-0.000	-8.510	-5.298	-8.502	-6.677	-4.224	-1.181	-8.780	-5.658	-2.572	-0.000	-8.588	-8.519	-0.000	-2.993	-6.008	-4.727
YIL019W	-0.000	-0.000	-0.000	-0.000	-8.281	-7.791	-5.874	-2.992	-6.951	-6.184	-7.883	-8.698	-8.613	-8.777	-6.130	-8.665	-8.216	-0.113	-6.617	-8.362	-7.193	-8.214	-4.582	-5.362	-4.675	-1.050	-3.074	-8.438	-7.306	-9.266	-8.645	-8.763	-7.457
YIL020C	-6.985	-9.633	-7.777	-4.504	-7.808	-7.687	-8.193	-9.501	-9.445	-9.090	-8.862	-8.505	-8.927	-9.233	-9.385	-8.810	-6.948	-3.503	-6.510	-8.633	-8.555	-8.114	-6.375	-6.682	-9.137	-29.055	-7.468	-9.634	-9.411	-8.631	-8.270	-8.851	-8.382
YIL021W	-0.000	-0.000	-0.000	-0.000	-4.138	-4.753	-0.000	-3.360	-3.601	-0.249	-0.904	-0.111	-7.787	-5.374	-6.110	-6.190	-6.490	-7.701	-6.326	-7.667	-7.459	-7.474	-7.777	-7.690	-6.636	-4.934	-7.472	-6.941	-6.238	-5.819	-6.941	-7.520	-5.854
YIL022W	-0.000	-0.000	-0.000	-0.000	-8.894	-6.413	-7.341	-9.755	-7.595	-7.733	-8.167	-8.039	-9.801	-9.425	-9.241	-9.110	-7.247	-6.918	-10.846	-9.358	-8.873	-8.205	-5.678	-8.213	-8.958	-0.000	-8.607	-9.978	-9.443	-4.979	-9.208	-9.542	-7.805
YIL023C	-8.941	-8.996	-8.684	-8.925	-9.799	-10.270	-10.764	-10.443	-11.413	-11.278	-10.385	-10.618	-11.640	-11.758	-11.481	-7.500	-10.550	-8.107	-7.387	-11.710	-10.219	-11.848	-8.499	-11.876	-10.297	-0.000	-7.003	-10.642	-10.384	-11.740	-9.990	-9.505	-10.561
YIL024C	-8.217	-8.354	-8.121	-9.003	-8.926	-7.827	-4.534	-9.598	-9.408	-8.239	-4.560	-3.198	-9.539	-9.081	-9.122	-8.196	-5.434	-5.000	-3.611	-9.709	-6.085	-8.193	-9.391	-9.676	-9.067	-26.357	-7.328	-9.486	-8.160	-9.078	-8.713	-8.546	-8.902
YIL025C	-7.406	-8.288	-8.333	-9.294	-7.641	-7.507	-9.540	-9.376	-9.535	-7.916	-6.897	-5.125	-9.518	-9.257	-9.166	-7.858	-6.037	-1.632	-6.127	-9.509	-6.430	-8.450	-1.533	-9.210	-7.941	-2.693	-4.428	-8.911	-9.367	-8.340	-7.368	-7.957	-8.699
YIL026C	-0.000	-0.000	-0.000	-0.000	-9.148	-7.247	-4.906	-8.873	-9.383	-8.841	-8.901	-8.598	-9.133	-9.151	-9.122	-9.199	-9.248	-8.133	-7.394	-9.435	-7.665	-9.226	-8.493	-8.598	-8.901	-8.841	-6.232	-8.611	-7.543	-8.804	-8.624	-6.618	-8.457
YIL027C	-8.322	-7.462	-8.566	-8.831	-9.863	-7.545	-8.784	-8.554	-9.282	-7.719	-9.872	-10.056	-9.450	-9.649	-10.166	-9.622	-6.296	-8.291	-9.781	-8.491	-8.753	-10.159	-6.511	-8.438	-8.966	-23.630	-32.592	-10.108	-10.225	-10.057	-9.440	-5.176	-8.052
YIL028W	-8.015	-9.037	-9.082	-9.492	-9.459	-8.634	-4.384	-5.642	-9.544	-7.469	-7.827	-7.486	-7.019	-8.412	-9.161	-8.995	-4.675	-6.821	-8.342	-9.072	-9.300	-8.690	-1.975	-8.843	-9.264	-5.502	-9.020	-5.029	-9.000	-7.282	-8.494	-6.658	-8.161
YIL029C	-9.370	-8.213	-9.291	-5.716	-9.727	-9.745	-9.416	-9.494	-9.234	-9.254	-8.934	-8.490	-9.132	-8.630	-8.924	-8.160	-9.973	-6.815	-7.764	-9.419	-8.387	-7.345	-4.532	-9.424	-8.736	-7.556	-7.493	-10.022	-9.057	-8.249	-9.509	-10.019	-8.886
YIL030C	-9.120	-7.500	-6.206	-9.000	-7.145	-8.000	-8.707	-9.846	-9.788	-7.616	-5.244	-1.946	-9.828	-9.477	-9.638	-9.387	-5.591	-7.611	-5.475	-9.579	-8.113	-8.745	-6.234	-9.535	-8.830	-7.770	-5.696	-9.842	-8.591	-9.194	-9.294	-9.520	-9.495
YIL031W	-0.000	-0.000	-0.000	-0.000	-7.260	-6.368	-9.050	-8.213	-8.519	-7.480	-7.161	-9.052	-7.379	-7.486	-9.078	-8.549	-8.608	-7.751	-4.485	-8.970	-8.836	-8.627	-8.796	-1.557	-7.988	-2.887	-3.882	-0.302	-3.840	-4.963	-8.827	-8.791	-4.986
YIL032C	-9.382	-9.501	-9.395	-9.222	-9.547	-8.878	-10.092	-10.627	-10.071	-8.453	-10.200	-10.359	-11.148	-11.209	-10.489	-9.797	-9.827	-10.898	-8.207	-11.139	-10.867	-11.216	-11.068	-8.741	-8.255	-4.402	-8.943	-10.996	-11.123	-7.621	-10.562	-6.738	-9.137
YIL033C	NaN	NaN	NaN	NaN	-8.073	-7.844	-6.646	-7.467	-9.820	-9.155	-9.001	-9.619	-9.635	-9.379	-8.970	-9.559	-9.653	-9.819	-4.109	-5.890	-8.778	-10.566	-3.908	-2.916	-8.108	-4.825	-3.574	-8.674	-6.248	-3.895	-7.201	-2.498	-5.335
YIL034C	-9.407	-9.410	-9.345	-4.491	-8.605	-8.146	-9.687	-7.920	-10.073	-8.591	-6.985	-10.069	-9.982	-9.855	-9.777	-8.968	-9.125	-3.940	-10.286	-8.759	-9.303	-9.428	-9.992	-10.078	-8.702	-4.412	-27.044	-9.937	-5.697	-3.501	-9.583	-9.174	-8.440
YIL035C	-3.872	-7.326	-6.088	-7.989	-7.956	-7.354	-7.430	-7.730	-8.807	-9.036	-5.518	-5.306	-9.210	-5.175	-8.073	-5.718	-7.713	-9.423	-6.944	-5.857	-6.854	-5.940	-3.809	-4.313	-7.851	-5.233	-5.919	-8.245	-7.953	-23.755	-5.051	-6.282	-9.056
YIL036W	-6.348	-6.611	-6.805	-7.226	-9.239	-7.591	-9.423	-9.596	-8.101	-7.028	-2.954	-1.419	-9.612	-7.033	-9.399	-9.039	-6.387	-1.195	-5.785	-8.929	-8.662	-8.656	-6.417	-9.469	-9.395	-1.191	-5.174	-5.844	-8.741	-5.658	-6.743	-9.381	-8.261
YIL037C	-9.540	-8.728	-9.471	-9.291	-9.212	-9.874	-10.428	-7.868	-9.521	-8.873	-10.483	-10.614	-10.239	-10.355	-9.608	-9.797	-9.948	-10.614	-10.323	-9.673	-9.423	-9.055	-9.629	-9.557	-10.127	-8.097	-9.674	-10.199	-10.474	-10.116	-10.284	-9.153	-10.181
YIL038C	-2.268	-6.992	-5.509	-2.258	-8.915	-6.777	-9.182	-2.930	-4.625	-2.434	-8.187	-9.345	-9.978	-7.870	-7.396	-9.994	-10.091	-5.680	-6.356	-9.172	-9.290	-4.904	-8.565	-2.499	-9.260	-13.614	-10.524	-3.700	-10.165	-0.000	-3.418	-9.039	-7.116
YIL039W	-7.067	-7.704	-6.610	-7.533	-7.853	-8.301	-9.427	-5.478	-7.004	-5.303	-9.316	-8.780	-9.390	-8.826	-8.992	-8.054	-6.514	-8.812	-8.634	-9.035	-8.490	-7.094	-7.967	-9.153	-8.362	-0.982	-4.392	-8.529	-7.774	-1.857	-7.498	-5.762	-7.965
YIL040W	-8.197	-8.034	-8.014	-7.878	-8.280	-8.342	-7.949	-9.046	-8.846	-8.191	-8.506	-8.417	-6.812	-8.828	-8.979	-6.645	-8.348	-8.824	-6.211	-8.033	-8.287	-7.954	-7.167	-8.639	-7.831	-7.299	-2.584	-8.322	-8.897	-5.637	-8.585	-8.981	-9.017
YIL041W	-5.977	-6.159	-8.525	-5.643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL042C	-9.784	-10.033	-9.962	-10.101	-8.453	-8.644	-9.049	-9.455	-9.885	-8.963	-8.740	-5.441	-9.613	-9.271	-8.855	-9.649	-8.844	-9.421	-5.985	-9.846	-8.003	-9.483	-4.711	-8.813	-8.746	-6.461	-8.917	-9.736	-9.256	-8.286	-7.765	-9.091	-8.992
YIL043C	-7.667	-8.412	-8.412	-6.110	-8.953	-7.217	-9.702	-9.327	-9.719	-8.375	-7.937	-8.344	-9.159	-9.364	-9.533	-7.837	-9.179	-5.054	-7.105	-8.704	-8.715	-7.609	-5.637	-7.925	-7.406	-4.868	-7.935	-9.670	-8.631	-8.275	-7.303	-6.948	-8.961
YIL044C	-7.833	-8.678	-8.641	-8.584	-10.526	-9.610	-10.789	-9.285	-10.457	-9.401	-10.706	-10.474	-9.449	-10.737	-7.137	-10.394	-10.523	-10.736	-10.398	-10.393	-9.944	-10.396	-10.792	-9.846	-10.763	-6.692	-8.668	-10.235	-9.864	-10.787	-9.628	-8.661	-10.316
YIL045W	-8.974	-8.663	-8.393	-8.836	-9.181	-7.162	-8.635	-8.311	-8.980	-8.158	-9.373	-7.424	-7.786	-8.127	-8.737	-9.094	-8.835	-1.448	-8.637	-9.498	-7.892	-9.261	-23.518	-9.529	-7.877	-12.498	-4.590	-9.326	-9.021	-8.030	-8.273	-8.066	-6.869
YIL046W	-0.000	-0.000	-0.000	-0.000	-7.051	-8.206	-17.461	-5.010	-8.033	-7.421	-9.538	-5.166	-9.119	-9.575	-7.386	-7.256	-9.404	-0.000	-5.881	-8.111	-7.661	-6.855	-9.007	-9.459	-4.789	-30.876	-35.789	-4.734	-6.045	-0.000	-8.414	-9.225	-8.793
YIL047C	-7.760	-7.888	-7.512	-7.652	-9.489	-8.294	-8.864	-7.283	-9.128	-7.118	-9.679	-9.379	-9.294	-9.155	-8.374	-8.345	-9.177	-1.406	-5.819	-9.714	-8.202	-9.334	-7.449	-8.891	-5.519	-0.852	-4.055	-3.203	-4.099	-6.161	-8.526	-9.555	-9.178
YIL048W	-0.000	-0.000	-0.000	-0.000	-7.892	-6.190	-3.736	-8.734	-8.883	-8.551	-8.629	-8.874	-7.108	-8.429	-7.532	-7.134	-1.699	-2.317	-5.388	-7.810	-6.438	-8.831	-5.380	-7.420	-8.607	-3.295	-0.000	-4.532	-7.895	-1.669	-12.066	-8.491	-37.589
YIL049W	-8.066	-8.206	-8.238	-8.220	-6.474	-6.854	-9.996	-8.840	-9.479	-8.594	-5.911	-8.969	-8.858	-6.842	-9.824	-6.764	-8.467	-8.741	-5.574	-9.775	-9.285	-8.142	-4.760	-9.541	-6.530	-43.758	-5.411	-0.000	-8.849	-6.605	-7.865	-9.738	-9.366
YIL050W	-8.945	-8.001	-7.863	-8.133	-7.802	-8.567	-7.392	-9.688	-8.650	-7.085	-7.760	-6.639	-9.627	-8.869	-9.317	-8.272	-8.062	-4.187	-5.189	-9.410	-9.167	-8.903	-3.674	-9.728	-9.144	-6.434	-8.690	-8.139	-9.619	-9.275	-8.797	-8.892	-8.553
YIL051C	-0.000	-0.000	-0.000	-0.000	-7.428	-5.807	-6.424	-3.799	-7.789	-6.214	-4.013	-0.000	-9.084	-9.214	-8.992	-8.143	-9.080	-3.008	-6.788	-8.544	-8.168	-8.032	-9.143	-9.196	-8.106	-10.503	-8.988	-7.999	-9.216	-12.117	-7.256	-9.262	-6.270
YIL052C	-7.711	-8.143	-8.071	-7.570	-4.949	-1.877	-4.969	-0.000	-0.000	-0.212	-1.546	-1.282	-7.500	-8.146	-4.732	-5.400	-2.555	-1.949	-0.000	-6.788	-4.159	-1.245	-0.000	-7.577	-6.875	-0.000	-0.000	-7.876	-6.155	-8.022	-4.219	-8.191	-4.839
YIL053W	-12.882	-5.220	-1.891	-13.876	-11.057	-10.893	-7.103	-12.391	-9.745	-11.676	-11.373	-7.706	-12.411	-12.146	-12.432	-11.611	-12.597	-11.487	-10.811	-12.095	-11.917	-10.886	-8.780	-11.942	-12.196	-2.315	-11.234	-12.269	-11.863	-11.523	-8.578	-10.901	-10.896
YIL054W	-8.074	-7.959	-7.660	-7.870	-6.323	-6.557	-5.559	-9.767	-9.674	-8.276	-8.110	-2.953	-8.251	-8.509	-9.911	-7.734	-8.982	-9.921	-8.248	-8.089	-8.034	-4.533	-25.218	-5.588	-5.594	-1.744	-8.786	-2.507	-9.425	-71.476	-8.810	-8.477	-7.438
YIL055C	-8.380	-8.363	-8.102	-8.106	-6.730	-8.192	-8.796	-8.558	-8.425	-7.234	-7.262	-8.800	-8.646	-8.580	-8.319	-8.186	-8.381	-7.173	-3.752	-8.987	-8.784	-7.848	-8.784	-8.438	-8.292	-2.455	-6.090	-1.527	-6.694	-6.733	-8.794	-8.917	-8.437
YIL056W	-7.229	-8.035	-6.486	-6.951	-8.380	-7.551	-9.543	-9.823	-9.896	-9.514	-7.553	-9.516	-9.417	-8.434	-9.495	-9.832	-5.139	-7.165	-7.469	-7.949	-8.542	-6.230	-5.752	-7.234	-8.027	-9.795	-4.373	-9.806	-8.604	-5.748	-8.479	-8.222	-9.738
YIL057C	-7.959	-7.477	-7.002	-8.387	-8.147	-6.512	-9.404	-6.921	-8.847	-8.320	-8.976	-5.720	-8.644	-8.327	-9.157	-7.484	-8.104	-5.526	-4.980	-7.937	-8.985	-6.048	-6.954	-9.138	-8.871	-1.256	-4.548	-9.286	-8.920	-5.810	-8.645	-7.431	-7.372
YIL058W	-8.591	-8.027	-4.192	-5.845	-7.890	-7.362	-27.530	-8.288	-9.723	-8.026	-6.515	-4.352	-5.819	-9.588	-9.197	-8.309	-8.953	-3.697	-3.962	-8.407	-8.797	-8.648	-18.355	-8.304	-8.105	-23.433	-31.863	-7.446	-9.262	-4.879	-8.835	-9.122	-8.305
YIL059C	-8.035	-7.789	-6.081	-6.682	-8.235	-7.580	-8.419	-10.043	-10.079	-9.010	-7.644	-9.481	-9.596	-10.195	-9.762	-9.109	-9.569	-9.189	-6.074	-9.600	-10.138	-9.144	-8.404	-9.870	-6.700	-14.807	-8.564	-10.240	-9.174	-5.882	-8.661	-9.751	-8.573
YIL060W	-8.501	-8.600	-8.043	-8.452	-10.149	-9.070	-1.561	-10.145	-10.457	-9.895	-8.952	-9.852	-6.162	-9.216	-10.354	-10.054	-9.627	-0.000	-5.974	-10.194	-9.336	-10.456	-7.248	-10.030	-8.565	-18.609	-5.219	-8.762	-7.906	-9.840	-10.130	-10.301	-9.821
YIL061C	-0.000	-0.000	-0.000	-0.000	-8.782	-8.039	-8.667	-6.432	-7.275	-5.958	-7.710	-8.165	-5.463	-7.977	-7.059	-8.569	-8.240	-5.818	-6.662	-8.264	-8.540	-8.746	-5.510	-7.054	-8.120	-4.522	-7.503	-6.524	-8.611	-8.871	-8.699	-8.126	-7.921
YIL062C	-0.000	-0.000	-0.000	-0.000	-8.009	-8.277	-9.291	-6.287	-9.127	-8.582	-5.176	-8.467	-7.614	-7.609	-7.509	-9.038	-6.196	-0.000	-6.495	-9.126	-8.624	-6.123	-7.237	-8.420	-8.399	-44.220	-5.073	-10.411	-9.668	-9.365	-7.565	-9.116	-9.047
YIL063C	-0.000	-0.000	-0.000	-0.000	-9.359	-8.165	-9.129	-9.461	-9.391	-8.269	-7.272	-9.003	-9.427	-9.071	-8.639	-8.607	-9.438	-6.261	-6.269	-9.275	-9.093	-8.832	-8.141	-9.532	-8.907	-3.730	-7.173	-9.310	-9.020	-4.311	-9.366	-8.930	-8.961
