orf	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [5 gen] | YPD | Simoneau A~Wurtele H, 2016	hom | growth (relative abundance in pooled culture) | nicotinamide [20 mM], time [20 gen] | YPD | Simoneau A~Wurtele H, 2016
YPL002C	0.4880288	1.35151
YPL003W	1.479725	4.029905
YPL004C	0.224067	0.40440950000000003
YPL005W	-0.7694289999999999	
YPL006W	-0.38482350000000004	1.254345
YPL008W	1.24767	1.4517950000000002
YPL009C	-1.501175	-0.19178199999999998
YPL013C	0.6138745	1.55606
YPL014W	0.7730155000000001	1.54798
YPL015C	0.698167	3.285475
YPL017C	0.0509901	-3.7000599999999997
YPL018W	-0.12526700000000002	-1.6762730000000001
YPL019C	-0.04641350000000001	2.3854319999999998
YPL021W	0.9273499999999999	2.706545
YPL022W	-1.194519	-0.1866835
YPL023C	0.13989749999999998	2.219345
YPL025C	0.909367	1.2747145
YPL026C	0.6701094999999999	-0.3373385
YPL027W	-0.3534435	1.2303625
YPL029W	-1.2004475000000001	
YPL030W	0.6718919999999999	0.5945065
YPL031C	-0.8897135	
YPL032C	-0.2300223	-6.963115
YPL033C	0.47541100000000003	0.9655819999999999
YPL034W	-0.48667550000000004	0.0023284999999999834
YPL035C	1.201515	-0.20565699999999998
YPL036W	-0.6238261500000001	1.57676
YPL037C	-2.559995	-6.83362
YPL038W	0.16140300000000002	-1.615885
YPL039W	-0.4019939	0.6917465
YPL040C	0.8705094999999999	
YPL041C	-1.371985	1.4188450000000001
YPL042C	-5.90215	-2.78657
YPL045W	0.030925999999999995	
YPL046C	-1.0938970000000001	0.037264500000000006
YPL047W	-2.881745	-9.6984
YPL048W	-0.7453985	-2.782165
YPL049C	-0.23072299999999998	-2.69619
YPL051W	-0.549102	0.369871
YPL052W	0.5083015	1.5877750000000002
YPL053C	0.44289249999999997	-0.5286455000000001
YPL054W	0.22475050000000002	0.8305049999999999
YPL055C	0.9416549999999999	1.9907299999999999
YPL056C	-0.32948500000000003	0.5425545
YPL057C	-0.6222215	0.7185699999999999
YPL058C	-0.7755019999999999	0.22596499999999997
YPL060W	0.121252	2.8482250000000002
YPL061W	0.9299795	1.6797900000000001
YPL062W	0.0866314	1.129475
YPL064C	-0.25591145	1.046236
YPL065W	-1.0056495	0.5974595
YPL066W	-0.061612	1.994965
YPL067C	0.303446	1.800865
YPL068C	0.5334255	1.728265
YPL069C	2.011875	
YPL070W	1.070334	-0.522991
YPL071C	-0.05276449999999999	-0.3000645
YPL072W	0.1883158	0.52445
YPL073C	0.79374	0.21731399999999998
YPL074W	-0.835224	1.567843
YPL077C	-0.58421305	1.0690149999999998
YPL078C	0.5286515	2.1479600000000003
YPL079W	-1.73817	-14.126
YPL080C	-1.394065	-6.312365
YPL081W	-0.961639	-0.361829
YPL084W	-0.124834	-0.048302999999999985
YPL086C	0.0005211	-1.233025
YPL087W	-1.430003	1.146751
YPL088W	-0.9708140000000001	1.2359365
YPL089C	-0.658047	0.9326504999999999
YPL091W	-0.199922	0.5555555
YPL092W	-0.225715815	0.9534515
YPL095C	0.8895455	0.93487595
YPL096W	0.921473	0.501371
YPL097W	0.9638604999999999	
YPL098C	-0.9109970000000001	2.10882
YPL099C	0.6937180000000001	-0.53103
YPL100W	-0.2266725	-1.6051980000000001
YPL101W	1.2807635	
YPL102C	0.8415060000000001	-0.388481
YPL103C	-0.2733865	-0.41525500000000004
YPL104W	-1.8752750000000002	
YPL105C	0.5419365	1.803135
YPL106C	1.83018	
YPL107W	-0.2125495	-0.39878250000000004
YPL108W	-0.0021959999999999896	0.986998
YPL109C	0.3342305	-0.43437749999999997
YPL110C	0.3258515	-0.37530949999999996
YPL111W	0.119033	-1.4432900000000002
YPL112C	0.06287960000000001	3.60304
YPL113C	-0.8076725	-0.8778895
YPL114W	0.019597000000000003	-0.42862195000000003
YPL115C	0.560763	-1.2155445
YPL116W	0.820112	0.921131
YPL118W	0.859784	
YPL119C	-0.12198484999999999	0.8699835
YPL120W	0.0975915	-3.921065
YPL121C	0.2392475	0.808277
YPL123C	0.07711585	3.29249
YPL125W	1.18826	
YPL127C	0.5782849999999999	-0.15202500000000008
YPL130W	0.46283050000000003	-3.66824
YPL132W	1.1078825	2.545065
YPL133C	-0.8077695	-2.55958
YPL134C	-0.7283735	-0.3648515
YPL135W	0.4282845	2.147818
YPL136W	-0.00852449999999999	1.93356
YPL137C	0.5788515000000001	3.5770299999999997
YPL138C	0.8409800000000001	1.340595
YPL139C	-0.2596595	-0.316053
YPL140C	0.4912022	0.2130055
YPL141C	0.563807	0.7598725
YPL144W	2.620215	3.70707
YPL145C	0.26566055	0.384544
YPL147W	-1.8876249999999999	-0.56223
YPL148C	-0.5152875	1.9811100000000001
YPL149W	1.0665935	0.9453670000000001
YPL150W	0.2154595	2.682085
YPL152W	-2.665085	-14.80885
YPL154C	-0.6765429999999999	0.06276749999999998
YPL155C	-0.15004050000000002	0.1746795
YPL156C	-0.010739500000000013	-3.129765
YPL157W	2.06633	3.3394250000000003
YPL158C	-0.8291362	1.63509
YPL159C	-0.305241	-0.0833355
YPL161C	-0.5240555	
YPL162C	0.3781585	1.6022294000000001
YPL163C	-0.253324	-0.29198349999999995
YPL164C	-0.9554564999999999	-0.34742100000000004
YPL165C	0.049440700000000004	0.5311785
YPL166W	0.6145025	-1.3680265
YPL167C	0.536571	1.8062304999999999
YPL168W	-0.148789	0.6928799999999999
YPL170W	-0.2384105	-0.20483685000000001
YPL171C	-0.6114845	1.49888
YPL172C	-0.452912	2.56424
YPL173W	-0.5477704999999999	
YPL174C	0.934223	0.919689
YPL176C	0.30313850000000003	-0.35655355
YPL177C	-0.049808500000000006	-1.88728
YPL178W	1.144605	-0.38541695
YPL179W	0.052068500000000004	-3.9559699999999998
YPL180W	-0.5017975	-3.6960200000000003
YPL181W	0.7196564999999999	5.365864999999999
YPL182C	1.59613	4.01401
YPL183C	-0.35170599999999996	5.002975
YPL183W-A	0.079926225	2.3243
YPL184C	-0.17975850000000002	2.656295
YPL185W	0.705696	3.1800550000000003
YPL186C	0.2315045	-0.3227
YPL187W	1.340215	1.082185
YPL188W	0.972318	
YPL189W	-0.6919455	0.62464465
YPL191C	0.9289780000000001	0.8408368500000001
YPL192C	0.4221755	-0.506251
YPL193W	-2.28634	
YPL194W	2.08144	0.4850175
YPL195W	0.9512674999999999	0.8477524999999999
YPL196W	0.8327835	0.9954419999999999
YPL197C	0.030629999999999998	3.400475
YPL198W	0.4047855	2.307655
YPL199C	0.517066	-0.48659650000000004
YPL200W	-0.8308829999999999	0.02827200000000002
YPL201C	1.0951735	1.91189
YPL202C	0.274075	2.379735
YPL203W	0.604268	0.23216385
YPL205C	1.791025	2.19564
YPL206C	-0.509185	0.18573499999999987
YPL207W	0.5543675	0.7385765
YPL208W	-0.13934649999999998	1.2837334999999999
YPL212C	-0.5758460999999999	-0.8355965
YPL213W	0.10353500000000004	
YPL214C	1.459375	4.013655
YPL215W	-0.15949649999999999	3.55905
YPL216W	-0.7693825000000001	-1.5876945
YPL219W	0.37515350000000003	1.084978
YPL220W	0.442928	0.70972
YPL221W	-0.5091600000000001	1.8298299999999998
YPL222W	0.17065600000000003	-0.9788485
YPL223C	-0.22175899999999998	0.172626
YPL224C	-0.6017905	0.5609495
YPL225W	1.4221400000000002	1.3404405
YPL226W	2.4666750000000004	1.7025549999999998
YPL227C	0.270488	0.6320155000000001
YPL229W	0.5724165	0.29456249999999995
YPL230W	0.7343434999999999	-1.0041594999999999
YPL232W	-0.782646	0.767078
YPL234C	-0.0874635	
YPL236C	-0.14902815	1.158768
YPL239W	0.740713	
YPL240C	0.443656	1.58036
YPL241C	0.6582641	1.1091799999999998
YPL244C	0.6432455	1.0995525
YPL245W	0.17568525	1.564375
YPL246C	0.14224185	1.8503
YPL247C	-0.024496500000000004	2.001895
YPL248C	0.39662749999999997	0.26586445000000003
YPL249C	0.6925885	1.0954815
YPL250C	0.750829	-0.16882950000000002
YPL253C	0.3213675	0.6468499999999999
YPL254W	-0.6546205	
YPL256C	0.34822515000000004	0.83049
YPL257W	0.6727255	1.880315
YPL258C	0.8287564999999999	0.494336
YPL259C	1.26112	-0.2330945
YPL260W	-2.15979	0.6526325
YPL261C	1.030607	2.145165
YPL262W	0.026907345	-0.62833505
YPL263C	0.1543198	-1.4135635
YPL264C	-0.545441	1.4457399999999998
YPL265W	-1.66818	-1.2523605
YPL267W	0.1831367	0.6080185
YPL268W	-0.10158015000000001	
YPL269W	0.03114100000000003	-1.97801
YPL270W	-0.546758	1.78749
YPL271W	1.5520200000000002	
YPL272C	0.05726845	0.0005650000000000377
YPL273W	-0.343385	-0.121645
YPL274W	-1.433705	-0.511886
YPR001W	0.5578935	0.214806
YPR002W	-0.22364275	0.9870754999999999
YPR003C	0.376881	2.531515
YPR004C	0.010652499999999995	5.65161
YPR005C	1.5925699999999998	2.8891600000000004
YPR006C	0.05491850000000001	2.1688375
YPR007C	0.25746765	1.71821
YPR008W	-0.12197550000000001	2.6648199999999997
YPR009W	0.423062	2.147475
YPR011C	-0.10964575	2.396515
YPR012W	0.11976949999999997	0.6266160000000001
YPR013C	-0.27866995	0.30540239999999996
YPR014C	-0.06207239999999999	1.824135
YPR015C	-0.14289399999999997	4.0866
YPR017C	0.990155	0.285509
YPR018W	2.11064	1.816055
YPR020W	-0.31866849999999997	1.2116535
YPR021C	0.2857485	-1.0200415
YPR022C	-0.139643	2.27577
YPR023C	-0.5447110000000001	-0.37755600000000006
YPR024W	0.1194895	1.8396949999999999
YPR026W	-0.545483	0.9998212499999999
YPR027C	-0.8744719999999999	2.99165
YPR028W	-0.3418835	-0.4267995
YPR029C	-0.9953925	0.594612
YPR030W	-0.3605435	2.566285
YPR031W	0.36435850000000003	1.1291395
YPR032W	0.09215999999999991	1.755955
YPR036W	0.9510399999999999	
YPR037C	-0.485665	2.8487299999999998
YPR038W	-0.99976	-1.2653145
YPR039W	-1.586585	-3.688205
YPR040W	-3.82801	-8.52857
YPR042C	0.8719794999999999	2.58325
YPR043W	0.338983	
YPR044C	0.656477	-0.8085555
YPR045C	-1.0644835	-0.7098865000000001
YPR046W	-0.3488145	-2.9261399999999997
YPR047W	0.926403	
YPR049C	0.20138484999999998	3.4585749999999997
YPR050C	-3.35606	-26.69295
YPR051W	-3.449525	-27.136899999999997
YPR052C	0.2418515	3.943195
YPR053C	0.428523	3.80952
YPR054W	-0.6792929999999999	0.684615
YPR057W	1.3500945	2.022005
YPR058W	0.4799735	1.5176225
YPR059C	0.2619045	0.062060000000000004
YPR060C	-0.89615	2.20686
YPR061C	0.165505	-2.81529
YPR062W	1.907065	0.6715865
YPR063C	-0.6327825	6.76465
YPR064W	0.731137	1.86611
YPR065W	1.2567110000000001	1.912125
YPR066W	0.259447	4.416035
YPR067W	-0.259373	0.14524499999999996
YPR068C	-0.43272000000000005	-0.6164069999999999
YPR069C	0.9327840000000001	3.9619
YPR070W	-4.70118	-6.742055000000001
YPR071W	-1.3891585000000002	1.5224799999999998
YPR072W	1.3420981	
YPR073C	0.247856	4.14714
YPR074C	-0.6939120000000001	-0.0784104
YPR075C	-0.4402155	0.09660734
YPR076W	-1.0769215	-0.582946
YPR077C	-0.04665495	1.791815
YPR078C	-0.7926875	1.402155
YPR079W	-0.36948499999999995	-1.80476
YPR083W	-1.464475	0.89579
YPR084W	-0.4222125	2.1580735
YPR087W	2.9711499999999997	1.802175
YPR089W	-0.14849175	-1.8185232
YPR091C	0.3850595	-1.2136985
YPR092W	0.2337461	2.2779
YPR093C	0.18851050000000003	2.595395
YPR095C	-1.521925	1.179242
YPR096C	0.428944	3.6336049999999998
YPR097W	0.242633	1.95502
YPR098C	0.2005043	1.64795
YPR099C	0.465582	
YPR100W	0.37321	
YPR101W	0.918914	-0.19754895
YPR106W	1.727795	4.734475
YPR109W	-0.04352	1.0276865
YPR111W	0.9499835	-0.273692
YPR114W	0.7202445	-0.9104145
YPR115W	-0.647587	2.5606299999999997
YPR116W	0.12106950000000002	
YPR117W	-0.204258	0.727797
YPR118W	0.3763166	2.23567
YPR119W	-1.77742	-10.733665
YPR120C	-3.359895	-21.77525
YPR121W	-0.580756	-1.3274650000000001
YPR122W	-1.4827050000000002	-0.46742
YPR123C	-3.372575	
YPR126C	-0.3752899	1.3244250000000002
YPR127W	-0.326673	1.5903399999999999
YPR128C	0.0891217	2.252749
YPR129W	-0.50467175	2.77316
YPR130C	0.9917834999999999	3.48616
YPR131C	-0.1556745	
YPR132W	-0.249184	
YPR133W-A	-0.11001650000000002	-0.25833185
YPR134W	0.4454325	
YPR135W	2.0709049999999998	
YPR138C	0.13167	0.28223650000000006
YPR139C	-0.2196835	
YPR140W	0.43659749999999997	0.29833
YPR145W	-0.2124568	-0.1391432
YPR146C	0.011851	-0.847647
YPR147C	-0.259114	-0.34524450000000007
YPR148C	0.2576595	1.7057449999999998
YPR149W	0.7591684999999999	1.10399
YPR150W	-0.2799965	1.875315
YPR151C	-0.932704	3.75159
YPR152C	0.059066999999999995	0.3832831
YPR153W	1.137422	1.573345
YPR154W	0.1630525	-1.444815
YPR155C	-0.9766275	1.30981455
YPR156C	0.6277969999999999	0.7873265
YPR157W	-0.09524750000000001	1.938935
YPR158W	-0.5005555	0.5672119999999999
YPR159W	2.03821	
YPR160W	-1.109455	-4.4817
YPR164W	2.594055	2.75777
YPR166C	-0.3615125	4.47035
YPR167C	-1.564705	-1.04607
YPR170C	-1.50115	-0.435097
YPR171W	-0.749587	1.019601
YPR172W	-0.03991555	0.6707560499999999
YPR173C	-0.39479749999999997	1.2338985
YPR174C	-0.18437499999999998	0.9846485
YPR179C	-1.0814865	-3.304125
YPR184W	0.09119485000000001	0.3475865
YPR185W	0.1311645	-0.82471475
YPR188C	-0.577107	0.5976545
YPR189W	0.14102375	-4.907005
YPR191W	-0.1841161	
YPR192W	-0.0100077	0.48835465
YPR193C	0.26929349999999996	0.9719550000000001
YPR194C	0.427782	0.9911815
YPR195C	-0.6778489999999999	0.9482430000000001
YPR196W	-0.44211435	-0.022545999999999997
YPR197C	-0.6076515	-2.496895
YPR198W	-2.66954	-10.9597
YPR199C	-1.428645	0.023877499999999996
YPR200C	-0.397547	1.183897
YPR201W	0.12763295	-0.23602350000000005
