ORF	het | growth (relative abundance in pooled culture) | glucose limitation, chemostat (glucose [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | phosphorus limitation, chemostat (phosphorus(.) [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.2/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.3/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, chemostat (culture dilution rate [0.3/h], minimal complete [standard]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, turbidostat (minimal complete [standard]) | Pir P~Oliver SG, 2012
YKL123W	0.000	0.000	-0.002	0.001	0.001	0.001	-0.001
YKL124W	-0.007	-0.008	-0.008	-0.001	0.004	-0.000	-0.002
YKL125W	-0.001	-0.000	-0.000	-0.000	-0.001	-0.000	0.006
YKL126W	0.001	0.002	-0.001	0.001	-0.001	0.000	-0.001
YKL127W	0.000	0.001	-0.000	0.003	-0.000	-0.000	-0.003
YKL128C	0.001	0.001	0.000	0.002	0.001	-0.000	-0.003
YKL129C	-0.003	-0.005	-0.005	0.004	0.001	0.000	-0.002
YKL130C	-0.001	-0.001	-0.003	0.000	0.000	-0.000	-0.002
YKL131W	-0.001	0.000	-0.001	0.000	-0.000	-0.000	0.001
YKL132C	0.001	0.001	0.000	0.004	0.001	0.000	0.001
YKL133C	0.002	0.001	-0.000	-0.001	-0.002	0.002	-0.001
YKL134C	-0.003	-0.002	-0.009	-0.006	-0.000	-0.004	-0.001
YKL135C	-0.005	NaN	-0.007	0.005	0.001	-0.004	-0.005
YKL136W	0.000	0.000	-0.000	0.003	-0.001	-0.005	-0.006
YKL138C	-0.001	-0.008	NaN	-0.004	0.004	-0.001	-0.004
YKL139W	0.002	-0.001	0.002	0.000	0.001	0.001	-0.007
YKL140W	0.003	0.001	0.000	0.003	-0.001	-0.001	-0.005
YKL141W	0.001	0.001	0.000	0.003	-0.000	-0.001	-0.003
YKL143W	-0.009	-0.008	-0.013	0.003	0.004	-0.001	-0.004
YKL144C	0.002	0.001	0.001	0.005	0.000	-0.001	-0.004
YKL145W	-0.001	0.002	-0.001	0.002	0.001	-0.002	-0.007
YKL146W	0.002	0.002	0.001	0.004	-0.001	-0.000	0.001
YKL147C	0.001	0.002	-0.000	0.003	-0.000	-0.001	-0.003
YKL148C	0.001	0.002	-0.002	0.001	0.000	0.000	-0.004
YKL149C	0.001	0.001	-0.001	0.001	-0.001	-0.000	0.002
YKL150W	0.002	0.000	-0.001	-0.002	0.001	-0.000	0.009
YKL151C	-0.000	0.001	-0.001	0.002	-0.000	-0.002	-0.003
YKL152C	-0.000	-0.001	-0.001	0.000	-0.000	-0.001	-0.006
YKL153W	-0.001	-0.000	-0.002	0.001	-0.000	-0.001	-0.002
YKL154W	0.000	0.001	-0.001	0.000	-0.002	-0.000	-0.002
YKL155C	-0.002	-0.003	-0.006	-0.007	-0.001	-0.005	-0.006
YKL156W	0.001	0.001	0.000	0.002	-0.000	-0.001	-0.001
YKL157W	0.000	0.000	-0.001	0.002	-0.001	-0.000	0.002
YKL160W	0.001	-0.005	-0.004	0.001	-0.001	-0.020	-0.020
YKL161C	-0.002	-0.001	-0.003	-0.001	-0.002	-0.002	-0.002
YKL162C	0.002	0.001	-0.001	0.001	-0.001	0.000	-0.000
YKL162C-A	0.001	0.001	-0.000	0.004	-0.002	0.000	0.003
YKL163W	0.002	0.001	-0.000	0.002	0.000	0.001	0.001
YKL164C	0.002	0.001	0.000	0.004	-0.001	-0.001	0.000
YKL165C	0.001	0.001	-0.000	0.003	-0.000	0.000	0.000
YKL166C	0.002	-0.002	-0.004	0.000	-0.001	0.001	0.000
YKL167C	0.003	0.003	-0.001	0.002	0.002	-0.000	-0.003
YKL168C	NaN	-0.005	0.001	NaN	0.005	0.000	-0.001
YKL169C	0.001	0.000	-0.001	0.001	0.000	-0.000	-0.006
YKL170W	-0.000	0.001	-0.000	0.003	-0.000	0.000	-0.004
YKL173W	0.002	0.001	-0.000	0.003	-0.000	0.000	0.001
YKL174C	0.000	0.001	-0.001	0.001	-0.001	0.001	-0.005
YKL175W	0.003	0.001	0.001	0.001	-0.001	-0.002	-0.002
YKL176C	0.001	0.001	-0.001	0.002	-0.002	-0.001	-0.000
YKL177W	0.000	0.001	-0.000	0.001	-0.001	-0.000	-0.002
YKL178C	0.001	-0.000	-0.001	0.002	-0.001	0.001	-0.006
YKL179C	-0.001	-0.001	-0.002	-0.001	0.002	-0.002	-0.007
YKL181W	0.003	0.002	0.001	0.002	0.000	-0.001	-0.005
YKL182W	0.000	-0.000	0.001	0.002	-0.000	-0.002	0.003
YKL183W	-0.001	-0.000	-0.002	-0.001	-0.002	-0.001	-0.004
YKL184W	-0.000	0.001	-0.001	0.002	-0.000	0.001	-0.004
YKL185W	0.001	0.001	0.000	0.001	-0.000	-0.002	-0.006
YKL186C	0.000	0.001	-0.001	0.002	0.000	-0.000	-0.003
YKL187C	0.000	-0.000	-0.002	0.000	0.000	-0.000	-0.005
YKL188C	-0.001	0.001	-0.004	-0.003	0.002	0.001	0.001
YKL189W	0.001	-0.002	-0.001	0.001	-0.000	-0.001	-0.005
YKL190W	-0.001	0.000	-0.002	-0.001	0.001	-0.001	-0.001
YKL191W	0.002	-0.001	-0.003	-0.010	-0.000	-0.002	-0.006
YKL192C	-0.002	-0.000	0.000	-0.002	-0.000	-0.002	-0.005
YKL193C	0.001	0.002	0.000	0.004	0.001	-0.000	0.003
YKL194C	-0.000	0.001	-0.001	0.001	-0.001	-0.000	0.001
YKL195W	-0.000	0.001	-0.001	0.001	0.000	0.000	-0.001
YKL196C	0.000	-0.001	-0.001	0.002	0.001	-0.003	-0.005
YKL197C	-0.001	0.001	-0.001	0.002	0.001	0.001	-0.002
YKL198C	0.001	0.001	-0.000	0.001	-0.001	0.001	-0.002
YKL201C	0.002	0.001	0.000	0.003	0.001	0.001	0.002
YKL202W	-0.002	-0.001	-0.003	-0.003	-0.000	-0.001	0.000
YKL203C	-0.001	-0.001	-0.002	0.002	-0.001	-0.001	-0.003
YKL204W	-0.000	-0.000	-0.003	0.002	0.001	0.002	-0.003
YKL205W	0.000	0.000	0.000	-0.001	0.000	-0.001	-0.004
YKL206C	0.004	0.003	0.002	0.003	0.001	0.002	0.004
YKL207W	-0.001	0.001	-0.001	0.002	-0.000	-0.000	-0.000
YKL208W	-0.000	0.001	-0.001	0.002	-0.000	-0.001	-0.003
YKL209C	0.001	0.002	0.001	0.005	0.000	0.001	-0.001
YKL210W	0.004	0.001	0.002	0.008	-0.002	0.002	-0.001
YKL211C	0.003	0.001	-0.002	-0.002	0.001	0.000	-0.001
YKL212W	-0.004	-0.001	-0.001	0.002	-0.000	0.001	0.001
YKL213C	0.002	0.001	0.001	0.003	-0.001	-0.002	-0.004
YKL215C	0.000	0.002	-0.001	0.001	-0.000	-0.001	-0.003
YKL216W	-0.004	-0.005	-0.007	-0.008	-0.001	-0.001	0.005
YKL217W	-0.003	-0.001	-0.003	-0.003	0.001	0.001	-0.002
YKL218C	0.001	0.002	-0.000	0.005	0.002	0.000	0.008
YKL220C	0.001	0.001	-0.001	0.002	0.000	0.001	-0.004
YKL221W	-0.001	0.001	-0.001	-0.000	0.001	0.001	-0.002
YKL222C	-0.002	-0.000	-0.002	0.001	0.001	0.000	-0.006
YKR001C	-0.001	0.001	-0.001	0.003	0.002	0.001	0.003
YKR002W	0.004	0.002	0.005	0.004	-0.000	-0.007	-0.008
YKR003W	0.000	0.001	-0.001	0.001	0.001	-0.000	-0.004
YKR004C	-0.000	0.001	-0.000	0.003	0.001	0.001	-0.004
YKR005C	-0.001	-0.001	-0.001	0.000	0.001	0.001	0.000
YKR006C	0.000	0.001	-0.002	-0.001	0.001	-0.001	0.005
YKR007W	0.000	0.002	-0.002	-0.001	-0.002	0.001	0.003
YKR008W	-0.004	-0.008	-0.001	-0.011	-0.001	0.000	-0.003
YKR009C	0.001	0.003	-0.002	0.001	0.001	0.000	-0.006
YKR010C	-0.001	-0.000	-0.002	-0.003	-0.000	-0.000	-0.000
YKR011C	-0.000	-0.001	-0.000	0.002	0.000	0.001	0.000
YKR012C	-0.001	-0.000	-0.003	-0.001	0.001	0.001	-0.004
YKR013W	0.004	-0.000	0.001	-0.007	-0.000	-0.001	-0.000
YKR014C	0.001	0.002	-0.002	0.002	-0.001	0.002	-0.003
YKR015C	0.003	0.002	0.002	0.005	-0.001	0.000	-0.003
YKR016W	-0.001	0.000	-0.002	-0.001	-0.001	0.001	-0.001
YKR017C	0.000	-0.002	-0.003	0.000	0.001	0.000	0.006
YKR018C	0.002	0.001	-0.001	0.001	-0.001	0.000	0.002
YKR019C	0.000	-0.010	-0.003	0.005	-0.003	-0.002	-0.007
YKR020W	0.000	0.000	-0.001	0.003	-0.000	0.000	-0.002
YKR021W	0.003	0.001	0.000	0.004	0.001	0.002	0.007
YKR022C	0.001	0.001	0.003	0.003	0.001	0.001	-0.006
YKR023W	-0.002	0.000	-0.003	-0.006	-0.001	-0.001	-0.003
YKR024C	0.002	0.001	0.001	0.004	-0.001	0.000	-0.004
YKR025W	0.000	-0.002	-0.002	-0.002	0.000	-0.000	-0.005
YKR026C	0.000	0.001	-0.001	0.002	-0.000	-0.000	-0.004
YKR027W	0.001	0.001	-0.001	0.002	0.000	0.002	0.001
YKR028W	0.001	0.002	-0.002	0.001	0.000	0.004	0.004
YKR029C	-0.004	-0.005	-0.010	-0.004	0.000	-0.004	-0.004
YKR030W	0.002	0.001	-0.001	0.003	0.001	-0.002	-0.007
YKR031C	0.002	0.001	0.000	0.005	0.002	-0.001	0.001
YKR033C	0.002	-0.001	-0.002	-0.001	-0.000	0.001	-0.003
YKR035C	0.000	-0.001	0.002	0.004	0.000	0.002	0.003
YKR035W-A	-0.003	-0.001	-0.004	-0.002	0.001	0.001	-0.004
YKR036C	0.001	0.001	0.001	0.004	-0.002	0.002	0.002
YKR037C	0.000	0.000	-0.002	0.006	-0.002	-0.000	-0.001
YKR038C	0.000	0.000	-0.001	0.001	0.000	0.000	-0.004
YKR039W	0.003	-0.001	0.001	0.006	-0.000	0.001	-0.002
YKR040C	-0.000	-0.000	-0.002	0.001	-0.000	0.001	0.006
YKR041W	0.000	-0.001	-0.003	0.002	-0.001	0.002	-0.005
YKR042W	-0.001	-0.001	-0.004	0.001	-0.001	0.000	-0.002
YKR043C	-0.001	0.000	-0.001	0.002	-0.000	-0.000	-0.002
YKR044W	0.001	0.002	-0.000	0.003	0.000	0.001	-0.005
YKR045C	0.001	0.002	-0.001	0.001	-0.001	0.001	-0.002
YKR046C	0.002	0.001	-0.001	0.002	0.000	-0.001	-0.002
YKR047W	0.003	0.002	0.000	0.004	0.001	-0.003	-0.002
YKR048C	0.000	0.002	0.001	0.004	0.000	-0.001	-0.002
YKR049C	-0.001	0.001	-0.002	-0.001	0.000	0.001	-0.002
YKR050W	-0.003	-0.001	-0.002	-0.002	-0.000	0.001	-0.002
YKR051W	0.001	-0.000	-0.002	0.001	0.000	0.001	0.004
YKR052C	-0.000	0.001	-0.001	-0.001	0.001	-0.002	-0.001
YKR053C	-0.000	0.001	-0.001	0.002	-0.000	-0.000	-0.003
YKR054C	0.000	0.001	-0.001	0.002	0.000	0.001	-0.005
YKR055W	0.002	0.002	0.000	0.004	-0.000	-0.002	-0.001
YKR056W	-0.003	-0.001	-0.003	-0.005	-0.004	0.000	-0.002
YKR057W	-0.002	0.000	-0.002	0.002	-0.001	-0.000	-0.006
YKR058W	-0.001	0.000	-0.001	0.001	-0.001	0.001	-0.001
YKR059W	-0.001	-0.001	0.000	0.006	0.001	0.001	-0.004
YKR061W	0.000	-0.000	-0.001	-0.000	-0.002	0.000	0.002
YKR062W	0.001	0.000	-0.000	-0.001	-0.001	-0.000	0.000
YKR063C	0.001	0.001	0.001	0.005	-0.001	0.001	-0.001
YKR064W	0.000	0.000	0.001	0.005	-0.000	0.002	0.001
YKR065C	-0.009	-0.007	-0.016	0.000	0.005	-0.000	-0.004
YKR066C	0.000	-0.000	-0.003	-0.000	-0.002	0.001	0.001
YKR067W	-0.005	-0.001	-0.005	-0.004	-0.001	0.001	-0.006
YKR068C	0.002	0.002	0.001	0.012	-0.001	0.002	-0.008
YKR069W	-0.000	0.001	-0.002	-0.001	-0.000	0.000	-0.002
YKR070W	0.004	0.003	0.001	0.006	-0.000	-0.000	-0.004
YKR071C	-0.002	-0.000	-0.001	0.002	-0.000	0.000	0.002
YKR072C	-0.005	0.001	-0.006	0.002	-0.000	0.002	-0.003
YKR073C	NaN	-0.002	NaN	0.009	0.003	0.002	0.001
YKR074W	-0.002	0.000	-0.003	-0.000	-0.001	0.000	-0.004
YKR075C	0.003	0.002	0.001	0.001	-0.001	0.001	0.000
YKR076W	-0.000	0.001	-0.002	0.001	0.000	-0.000	-0.004
YKR077W	0.000	0.000	-0.001	0.004	-0.003	0.001	-0.002
YKR078W	0.002	0.001	0.001	NaN	0.002	0.001	-0.008
YKR079C	-0.001	0.001	-0.001	0.004	0.001	-0.000	-0.004
YKR080W	-0.000	0.000	-0.003	0.001	-0.002	-0.000	-0.002
YKR081C	-0.001	-0.001	-0.002	-0.002	-0.001	0.001	0.003
YKR082W	-0.001	-0.000	0.001	0.000	-0.001	-0.002	0.006
YKR083C	0.002	0.001	-0.001	0.004	-0.001	0.001	-0.002
YKR084C	-0.000	0.001	-0.001	0.002	0.000	-0.000	-0.005
YKR085C	-0.000	0.000	-0.001	0.001	0.001	0.001	-0.004
YKR086W	0.001	0.001	-0.001	0.003	0.001	0.001	-0.003
YKR087C	0.003	0.001	0.001	0.006	-0.001	0.001	0.004
YKR088C	-0.002	-0.001	-0.002	-0.000	-0.001	0.003	0.002
YKR089C	0.002	0.001	0.001	0.007	-0.001	0.001	0.000
YKR090W	0.000	0.001	-0.002	0.001	-0.002	0.000	0.002
YKR091W	-0.003	-0.002	-0.005	-0.006	0.001	0.000	0.003
YKR092C	-0.001	-0.001	-0.004	0.000	-0.001	-0.001	-0.002
YKR093W	-0.002	-0.000	-0.001	0.000	-0.000	0.001	0.005
YKR094C	0.001	0.001	-0.000	0.006	-0.003	-0.008	-0.016
YKR095W	0.001	0.001	-0.001	0.000	0.001	-0.001	-0.005
YKR096W	-0.003	0.000	-0.004	0.001	-0.000	0.003	0.001
YKR097W	0.001	0.001	0.001	0.005	-0.001	0.000	0.000
YKR098C	0.001	0.001	-0.001	0.006	-0.001	0.001	-0.003
YKR099W	0.000	0.002	-0.001	0.004	0.000	0.000	-0.004
YKR100C	0.001	0.000	-0.001	0.003	0.000	0.001	-0.001
YKR101W	0.001	-0.000	-0.000	0.003	0.002	0.001	-0.008
YKR102W	0.001	0.002	-0.001	0.001	-0.001	0.001	-0.004
YKR103W	0.000	0.002	-0.002	0.003	-0.001	-0.001	-0.003
YKR104W	-0.002	-0.000	-0.003	-0.001	-0.001	0.000	-0.005
YKR105C	0.003	0.002	0.001	0.007	0.000	0.001	-0.006
YKR106W	-0.000	0.002	-0.001	0.001	0.003	0.001	-0.004
YLL001W	-0.000	0.001	0.001	-0.000	0.000	0.001	-0.001
YLL002W	0.001	-0.001	-0.001	0.000	0.001	0.001	-0.002
YLL003W	-0.001	-0.000	0.001	-0.000	-0.000	-0.001	-0.000
YLL004W	-0.001	-0.000	-0.001	0.000	0.000	0.001	-0.001
YLL005C	-0.000	0.001	0.003	0.003	-0.001	0.000	-0.003
YLL006W	-0.002	-0.001	0.001	-0.003	-0.001	0.003	0.002
YLL007C	-0.000	-0.003	-0.000	0.004	-0.001	0.002	0.004
YLL008W	0.000	0.000	0.001	0.002	0.001	0.000	-0.006
YLL009C	-0.009	0.000	0.003	-0.007	0.000	0.001	-0.018
YLL010C	0.001	0.001	0.002	0.001	-0.001	-0.000	-0.002
YLL011W	0.000	0.001	-0.000	0.001	0.000	0.000	-0.001
YLL012W	-0.000	0.000	0.001	0.001	-0.000	-0.001	-0.005
YLL013C	-0.002	-0.001	0.001	-0.005	0.001	-0.000	-0.006
YLL014W	0.000	0.001	0.001	0.003	0.000	0.000	-0.001
YLL015W	-0.000	0.001	-0.001	0.001	0.001	-0.000	-0.004
YLL016W	-0.000	0.000	-0.001	0.000	0.000	0.001	0.002
YLL017W	-0.000	0.000	0.001	0.001	0.000	0.000	0.001
YLL018C	0.001	0.002	0.004	0.005	-0.000	0.001	0.002
YLL018C-A	0.002	0.000	0.001	0.006	0.000	0.001	-0.002
YLL019C	-0.001	-0.002	-0.001	0.000	-0.000	-0.000	-0.003
YLL020C	-0.003	-0.005	-0.004	-0.003	0.000	0.001	0.011
YLL021W	-0.000	0.002	-0.001	-0.001	0.001	0.001	0.004
YLL023C	0.001	0.001	-0.001	0.001	0.001	-0.000	0.000
YLL024C	-0.001	-0.003	-0.001	-0.001	0.001	-0.001	-0.001
YLL025W	-0.002	-0.001	-0.002	-0.000	0.001	0.000	0.004
YLL026W	0.000	-0.002	-0.001	0.004	-0.001	0.003	0.001
YLL027W	-0.006	-0.007	-0.006	-0.006	-0.002	-0.000	-0.000
YLL028W	-0.000	0.003	0.003	0.001	-0.001	0.000	-0.000
YLL029W	0.002	0.000	0.002	0.007	0.002	0.001	0.002
YLL030C	-0.000	0.000	0.001	0.002	0.001	0.001	-0.001
YLL031C	-0.005	-0.001	-0.001	0.000	0.001	-0.003	-0.006
YLL032C	0.001	0.001	0.001	0.002	-0.000	0.000	-0.001
YLL033W	-0.000	0.000	0.002	0.001	-0.000	0.001	-0.007
YLL034C	0.001	0.001	0.003	0.004	-0.000	0.000	0.002
YLL035W	0.001	0.001	0.001	0.002	0.001	-0.000	-0.003
YLL036C	0.002	0.001	0.004	0.004	0.001	-0.001	-0.001
YLL037W	-0.001	0.000	0.002	0.000	0.001	-0.000	-0.001
YLL038C	0.000	0.000	0.000	0.003	0.000	-0.002	-0.002
YLL039C	0.001	-0.008	-0.008	-0.003	-0.000	-0.007	-0.001
YLL040C	0.002	0.000	0.002	0.005	-0.001	-0.001	0.003
YLL041C	-0.001	-0.001	0.003	-0.001	0.000	0.000	-0.005
YLL042C	0.001	0.000	0.002	0.002	-0.000	0.001	-0.001
YLL043W	-0.000	-0.001	0.001	0.001	0.000	0.000	0.001
YLL044W	-0.000	-0.001	0.001	0.001	0.000	-0.000	-0.003
YLL045C	-0.001	-0.000	0.000	-0.001	0.001	0.001	-0.002
YLL046C	0.001	0.001	0.003	0.003	0.001	0.001	-0.004
YLL047W	-0.003	-0.001	0.007	-0.000	-0.000	0.001	-0.004
YLL048C	-0.001	0.000	0.001	-0.000	0.000	0.002	-0.003
YLL049W	-0.000	-0.000	0.002	0.001	-0.000	-0.001	-0.005
YLL050C	0.001	0.001	0.004	0.005	0.000	0.002	0.002
YLL051C	-0.000	0.002	0.004	0.001	-0.000	0.001	-0.003
YLL052C	-0.002	-0.001	0.000	-0.003	0.001	0.001	0.002
YLL053C	-0.001	0.000	0.000	-0.001	0.000	-0.001	-0.003
YLL054C	-0.000	0.000	0.002	0.002	0.000	0.000	-0.006
YLL055W	-0.000	0.000	-0.001	0.000	0.001	0.001	-0.001
YLL056C	-0.001	0.000	0.002	0.001	-0.000	0.000	-0.006
YLL057C	0.002	0.002	0.007	0.004	0.000	0.000	-0.008
YLL058W	-0.001	0.000	0.001	-0.000	-0.001	0.000	-0.002
YLL059C	0.001	0.001	0.001	0.002	0.001	-0.000	-0.001
YLL060C	-0.000	0.002	0.006	0.005	-0.001	0.000	-0.001
YLL061W	-0.000	0.000	0.001	0.002	0.000	0.001	-0.001
YLL062C	0.002	-0.001	-0.000	0.002	-0.000	-0.001	-0.003
YLL063C	0.002	0.001	-0.000	0.004	0.002	-0.001	-0.004
YLR001C	-0.000	0.001	0.004	0.002	0.000	0.001	-0.002
YLR002C	-0.001	-0.001	-0.001	-0.001	0.002	0.000	0.000
YLR003C	-0.000	0.001	-0.000	0.002	0.001	-0.001	-0.002
YLR004C	-0.001	-0.000	-0.002	-0.001	0.001	0.001	0.005
YLR005W	0.001	-0.001	-0.003	-0.001	0.003	-0.002	0.003
YLR006C	0.002	0.003	0.003	-0.001	0.001	-0.002	-0.010
YLR007W	0.000	-0.000	-0.001	-0.001	0.001	0.000	-0.002
YLR008C	-0.001	-0.000	0.001	0.001	0.002	-0.001	-0.001
YLR009W	0.002	0.000	-0.001	0.001	0.000	-0.000	-0.006
YLR010C	-0.000	0.001	-0.002	0.001	-0.000	0.001	-0.000
YLR011W	0.001	0.001	0.001	0.003	-0.000	-0.000	-0.001
YLR012C	0.001	0.001	0.000	0.004	-0.001	0.001	0.001
YLR013W	-0.002	-0.001	-0.003	-0.001	-0.000	0.001	0.001
YLR014C	-0.005	-0.002	-0.006	-0.002	0.001	-0.000	-0.005
YLR015W	-0.002	0.000	-0.001	0.000	0.001	0.001	0.006
YLR016C	-0.002	-0.002	-0.005	-0.004	-0.000	-0.001	0.000
YLR017W	0.000	0.001	0.000	0.003	-0.001	-0.000	0.004
YLR018C	0.002	0.001	0.001	0.003	-0.000	0.003	0.008
YLR019W	-0.000	0.001	-0.000	0.004	-0.000	-0.000	0.002
YLR020C	-0.001	0.000	-0.002	-0.001	0.001	-0.000	-0.001
YLR021W	0.003	0.002	0.003	0.007	-0.001	0.001	0.001
YLR022C	-0.005	-0.002	-0.006	-0.001	-0.001	-0.000	0.001
YLR023C	0.001	0.000	-0.001	0.000	0.001	0.002	-0.002
YLR024C	-0.001	0.001	-0.001	0.002	-0.000	0.002	-0.007
YLR025W	0.001	0.000	-0.003	-0.001	-0.003	-0.006	-0.007
YLR026C	-0.001	-0.003	-0.002	-0.003	0.000	-0.006	-0.004
YLR027C	-0.001	-0.001	-0.002	-0.001	-0.000	-0.001	-0.000
YLR028C	0.000	-0.000	-0.000	0.003	0.000	0.001	-0.005
YLR029C	-0.001	-0.001	0.002	0.003	0.002	0.000	-0.010
YLR030W	-0.001	0.000	-0.002	0.001	-0.001	0.000	0.001
YLR031W	-0.001	0.000	-0.001	0.003	0.000	-0.000	-0.001
YLR032W	0.001	0.000	-0.000	0.002	-0.000	0.001	0.003
YLR033W	0.002	-0.010	0.001	-0.031	-0.005	0.003	-0.001
YLR034C	-0.001	0.000	-0.003	0.001	-0.000	0.001	-0.004
YLR035C	-0.001	0.000	-0.002	0.001	-0.000	0.000	-0.003
YLR036C	0.001	0.000	-0.001	0.003	-0.003	0.000	-0.002
YLR037C	-0.004	-0.003	-0.003	-0.006	-0.001	0.003	0.014
YLR038C	-0.000	0.001	-0.002	0.002	-0.001	0.003	-0.002
YLR039C	-0.004	-0.001	-0.005	-0.002	-0.000	-0.000	-0.004
YLR040C	-0.003	-0.002	-0.005	-0.004	-0.002	-0.001	-0.001
YLR041W	-0.001	0.001	-0.002	-0.000	-0.001	-0.000	0.000
YLR042C	0.001	0.001	-0.002	0.000	-0.002	-0.001	0.003
YLR044C	0.000	-0.001	-0.003	0.002	-0.003	-0.004	0.004
YLR045C	0.000	0.000	-0.001	0.001	-0.000	-0.001	-0.002
YLR046C	-0.002	-0.001	-0.001	0.001	-0.002	0.002	0.009
YLR047C	0.001	0.001	-0.001	0.002	0.000	0.002	0.001
YLR048W	-0.001	-0.001	-0.003	-0.005	-0.001	0.001	-0.002
YLR049C	-0.001	0.000	-0.002	-0.001	0.001	0.001	-0.002
YLR050C	0.000	0.001	-0.001	0.002	-0.000	0.000	0.000
YLR051C	0.001	0.001	-0.001	0.004	-0.002	0.001	-0.002
YLR052W	0.002	0.001	-0.001	0.004	0.000	-0.000	-0.003
YLR053C	0.002	0.002	0.002	0.005	-0.002	0.001	0.010
YLR055C	-0.000	-0.002	-0.003	-0.002	0.001	0.002	-0.002
YLR056W	0.001	-0.001	-0.002	-0.000	-0.002	-0.002	0.003
YLR057W	0.001	-0.000	-0.001	0.003	-0.002	0.002	0.015
YLR058C	0.000	-0.001	-0.004	0.001	0.001	-0.000	-0.005
YLR059C	0.002	0.000	0.000	0.004	-0.002	0.001	0.005
YLR060W	0.002	0.001	0.000	-0.002	-0.002	-0.000	-0.001
YLR061W	0.001	-0.001	-0.001	0.000	0.002	-0.007	-0.017
YLR062C	0.002	0.001	0.002	0.006	-0.001	-0.003	-0.011
YLR063W	0.001	0.001	-0.002	-0.000	0.002	0.001	0.007
YLR064W	0.002	0.002	-0.002	0.005	0.002	0.000	0.010
YLR065C	0.002	0.001	-0.001	0.001	0.001	-0.001	0.001
YLR067C	0.001	0.001	0.000	0.002	-0.001	-0.001	0.003
YLR068W	0.004	0.002	0.002	0.008	-0.000	0.001	0.011
YLR070C	-0.001	-0.000	-0.001	-0.000	-0.001	-0.002	0.001
YLR071C	0.000	-0.002	0.000	0.006	-0.001	-0.002	-0.003
YLR072W	0.002	0.002	-0.000	0.003	0.001	0.001	0.003
YLR074C	0.007	0.005	0.005	0.006	0.001	0.005	0.003
YLR076C	0.003	-0.003	0.002	0.001	-0.007	-0.007	-0.014
YLR077W	0.003	0.001	-0.002	0.001	0.001	0.001	-0.000
YLR078C	-0.000	-0.001	0.000	0.001	-0.001	0.003	0.011
YLR079W	-0.000	0.001	-0.002	0.001	0.001	0.001	0.005
YLR080W	-0.000	0.000	-0.001	0.002	-0.000	0.001	-0.002
YLR081W	0.000	0.001	-0.002	0.000	-0.002	0.002	0.003
YLR082C	0.001	0.001	-0.001	0.001	-0.001	0.000	0.000
YLR083C	-0.001	0.000	-0.002	0.003	-0.001	0.001	0.004
YLR085C	0.003	0.001	0.002	0.005	-0.002	0.000	0.008
YLR086W	0.000	0.001	0.000	0.004	0.003	0.002	0.006
YLR087C	0.002	0.001	-0.000	0.004	-0.001	0.001	-0.002
YLR088W	0.001	-0.002	-0.002	0.002	-0.002	0.001	-0.002
YLR089C	-0.001	0.000	-0.001	0.001	0.000	-0.000	-0.003
YLR090W	-0.004	-0.004	-0.008	0.002	-0.004	-0.000	-0.002
YLR091W	-0.000	0.000	-0.001	0.001	-0.002	0.001	0.003
YLR092W	-0.002	-0.002	-0.005	-0.007	0.001	0.001	-0.000
YLR094C	0.001	0.001	-0.001	-0.000	-0.000	0.000	0.008
YLR095C	-0.001	0.001	0.001	0.001	-0.000	0.003	0.007
YLR096W	-0.000	-0.001	-0.002	-0.001	-0.001	0.001	-0.002
YLR097C	0.000	0.001	-0.002	-0.000	0.000	0.000	-0.002
YLR098C	0.001	0.001	0.002	0.004	-0.002	0.001	0.007
YLR099C	0.001	0.004	0.003	0.003	-0.002	0.002	0.004
YLR100W	0.000	0.001	-0.000	0.000	0.002	0.000	0.001
YLR101C	0.001	0.001	-0.001	0.001	-0.000	-0.000	0.002
YLR102C	-0.000	-0.000	-0.002	-0.001	-0.002	0.001	0.005
YLR103C	0.002	0.002	-0.000	0.004	0.001	0.000	0.010
YLR104W	-0.000	-0.000	-0.002	0.000	-0.001	0.002	0.013
YLR106C	0.002	0.001	0.003	0.003	-0.002	0.001	-0.001
YLR107W	-0.002	-0.000	-0.003	-0.001	-0.001	0.003	0.003
YLR108C	0.000	-0.000	-0.000	0.004	-0.001	0.000	0.007
YLR109W	0.001	0.001	0.000	0.004	-0.004	0.002	0.015
YLR110C	-0.001	-0.003	-0.003	-0.006	-0.002	-0.004	-0.007
YLR111W	-0.000	-0.002	-0.002	-0.005	-0.000	-0.002	-0.004
YLR112W	0.001	0.001	-0.001	0.000	0.000	0.000	0.002
YLR113W	-0.001	0.002	-0.001	-0.002	-0.001	0.000	0.003
