orf	hap a | growth (spot assay) | CG-1521 [55-75 uM] | Gaupel AC~Tenniswood M, 2014
YMR232W	-0.011250792652942399
YMR233W	-0.011250792652942399
YMR234W	-0.011250792652942399
YMR237W	-0.011250792652942399
YMR238W	-0.011250792652942399
YMR241W	-0.011250792652942399
YMR242C	-0.011250792652942399
YMR243C	-0.011250792652942399
YMR244C-A	-0.011250792652942399
YMR244W	-0.011250792652942399
YMR245W	-0.011250792652942399
YMR246W	-0.011250792652942399
YMR247C	-0.011250792652942399
YMR250W	-0.011250792652942399
YMR251W	-1.681993501614841
YMR251W-A	-0.011250792652942399
YMR252C	-0.011250792652942399
YMR253C	-0.011250792652942399
YMR254C	-0.011250792652942399
YMR255W	-0.011250792652942399
YMR256C	-0.011250792652942399
YMR257C	-0.011250792652942399
YMR258C	-0.011250792652942399
YMR259C	-0.011250792652942399
YMR261C	-0.011250792652942399
YMR262W	-0.011250792652942399
YMR263W	-2.2389077379354743
YMR264W	-2.795821974256107
YMR265C	-0.011250792652942399
YMR266W	-0.011250792652942399
YMR267W	-0.011250792652942399
YMR269W	-0.011250792652942399
YMR271C	-0.011250792652942399
YMR272C	-0.011250792652942399
YMR273C	1.1025776799883233
YMR274C	-1.1250792652942083
YMR275C	-0.011250792652942399
YMR276W	-0.011250792652942399
YMR278W	-0.011250792652942399
YMR279C	-0.011250792652942399
YMR280C	-0.011250792652942399
YMR282C	-0.011250792652942399
YMR283C	-0.011250792652942399
YMR284W	-0.5681650289735753
YMR285C	-0.011250792652942399
YMR286W	-0.011250792652942399
YMR287C	-0.011250792652942399
YMR289W	-0.011250792652942399
YMR291W	-0.011250792652942399
YMR292W	-0.011250792652942399
YMR293C	-0.011250792652942399
YMR294W	-0.011250792652942399
YMR294W-A	-0.011250792652942399
YMR295C	-0.011250792652942399
YMR297W	-0.011250792652942399
YMR299C	-0.011250792652942399
YMR300C	-1.681993501614841
YMR302C	-0.011250792652942399
YMR303C	1.1025776799883233
YMR304C-A	-0.011250792652942399
YMR304W	-2.2389077379354743
YMR305C	2.216406152629589
YMR306C-A	-0.011250792652942399
YMR306W	-0.011250792652942399
YMR307W	-0.011250792652942399
YMR310C	-0.011250792652942399
YMR311C	-0.011250792652942399
YMR312W	0.5456634436676905
YMR313C	-0.011250792652942399
YMR315W	-0.011250792652942399
YMR316C-A	-0.011250792652942399
YMR316C-B	-0.011250792652942399
YMR316W	-0.011250792652942399
YMR317W	-0.011250792652942399
YMR318C	-0.011250792652942399
YMR319C	-0.011250792652942399
YMR320W	-0.011250792652942399
YMR322C	-0.011250792652942399
YMR326C	-0.011250792652942399
YNL001W	-3.3527362105767398
YNL003C	-0.5681650289735753
YNL004W	-0.011250792652942399
YNL005C	-0.011250792652942399
YNL008C	-0.011250792652942399
YNL009W	-0.011250792652942399
YNL010W	-0.011250792652942399
YNL011C	-0.011250792652942399
YNL012W	-0.011250792652942399
YNL013C	-0.011250792652942399
YNL014W	-0.011250792652942399
YNL015W	-0.011250792652942399
YNL016W	-0.011250792652942399
YNL020C	-0.011250792652942399
YNL021W	-0.011250792652942399
YNL022C	-0.011250792652942399
YNL023C	-0.011250792652942399
YNL024C	-0.011250792652942399
YNL025C	2.7733203889502223
YNL027W	2.216406152629589
YNL028W	-0.5681650289735753
YNL029C	-0.011250792652942399
YNL030W	-0.011250792652942399
YNL031C	-0.011250792652942399
YNL032W	-0.011250792652942399
YNL034W	-0.011250792652942399
YNL035C	-0.011250792652942399
YNL037C	0.5456634436676905
YNL040W	-0.011250792652942399
YNL041C	-0.011250792652942399
YNL043C	-0.011250792652942399
YNL044W	-0.011250792652942399
YNL045W	-0.011250792652942399
YNL046W	-0.011250792652942399
YNL047C	-0.011250792652942399
YNL049C	-0.011250792652942399
YNL050C	0.5456634436676905
YNL051W	0.5456634436676905
YNL052W	0.5456634436676905
YNL053W	-0.011250792652942399
YNL054W	-0.011250792652942399
YNL055C	-5.023478919538639
YNL056W	-0.011250792652942399
YNL057W	-0.011250792652942399
YNL058C	-1.1250792652942083
YNL059C	-1.681993501614841
YNL063W	-0.011250792652942399
YNL064C	-4.466564683218006
YNL065W	-0.011250792652942399
YNL066W	-0.011250792652942399
YNL067W	-0.011250792652942399
YNL068C	-0.011250792652942399
YNL069C	-1.1250792652942083
YNL070W	-0.011250792652942399
YNL071W	-1.1250792652942083
YNL072W	-0.011250792652942399
YNL073W	0.5456634436676905
YNL074C	-0.011250792652942399
YNL076W	-0.5681650289735753
YNL077W	0.5456634436676905
YNL078W	-0.011250792652942399
YNL079C	-1.1250792652942083
YNL080C	-5.580393155859271
YNL081C	1.1025776799883233
YNL082W	-0.011250792652942399
YNL083W	-0.5681650289735753
YNL084C	-2.2389077379354743
YNL085W	-0.011250792652942399
YNL086W	-0.011250792652942399
YNL087W	-0.5681650289735753
YNL089C	-1.1250792652942083
YNL090W	-1.1250792652942083
YNL091W	-0.011250792652942399
YNL092W	-0.011250792652942399
YNL093W	-0.011250792652942399
YNL094W	-0.011250792652942399
YNL095C	-0.011250792652942399
YNL096C	-0.011250792652942399
YNL097C	-1.681993501614841
YNL098C	0.5456634436676905
YNL099C	-0.011250792652942399
YNL100W	-1.1250792652942083
YNL101W	-1.1250792652942083
YNL104C	-0.011250792652942399
YNL105W	-0.011250792652942399
YNL106C	-0.011250792652942399
YNL107W	-6.694221628500538
YNL108C	-0.011250792652942399
YNL109W	-0.011250792652942399
YNL111C	-4.466564683218006
YNL115C	-0.011250792652942399
YNL116W	-1.1250792652942083
YNL117W	1.6594919163089563
YNL119W	0.5456634436676905
YNL120C	1.1025776799883233
YNL121C	-1.1250792652942083
YNL122C	-0.011250792652942399
YNL123W	-0.011250792652942399
YNL125C	-1.1250792652942083
YNL127W	-2.2389077379354743
YNL128W	-0.011250792652942399
YNL129W	-0.011250792652942399
YNL130C	-0.011250792652942399
YNL133C	-0.011250792652942399
YNL134C	-0.011250792652942399
YNL135C	-0.011250792652942399
YNL136W	-0.011250792652942399
YNL138W	-0.011250792652942399
YNL139C	-0.5681650289735753
YNL140C	-0.5681650289735753
YNL141W	-0.011250792652942399
YNL142W	-0.011250792652942399
YNL143C	-0.011250792652942399
YNL144C	0.5456634436676905
YNL145W	-0.5681650289735753
YNL146W	-0.011250792652942399
YNL147W	-3.3527362105767398
YNL148C	-0.011250792652942399
YNL153C	-1.1250792652942083
YNL154C	-0.011250792652942399
YNL155W	-0.011250792652942399
YNL156C	-0.011250792652942399
YNL157W	-0.011250792652942399
YNL159C	-0.011250792652942399
YNL160W	-0.011250792652942399
YNL162W	-0.011250792652942399
YNL164C	-0.011250792652942399
YNL165W	-0.011250792652942399
YNL166C	-0.011250792652942399
YNL167C	-0.011250792652942399
YNL168C	-0.011250792652942399
YNL169C	-0.011250792652942399
YNL170W	-0.011250792652942399
YNL171C	-1.1250792652942083
YNL173C	-0.011250792652942399
YNL175C	-0.011250792652942399
YNL176C	-0.011250792652942399
YNL177C	-0.011250792652942399
YNL179C	-0.011250792652942399
YNL183C	-0.011250792652942399
YNL184C	-0.011250792652942399
YNL187W	-0.011250792652942399
YNL190W	-0.011250792652942399
YNL191W	-0.011250792652942399
YNL192W	-0.011250792652942399
YNL193W	-0.011250792652942399
YNL194C	-0.011250792652942399
YNL195C	-0.011250792652942399
YNL196C	-0.011250792652942399
YNL197C	-0.011250792652942399
YNL198C	-0.011250792652942399
YNL199C	-0.011250792652942399
YNL200C	-0.011250792652942399
YNL201C	-0.011250792652942399
YNL202W	-0.011250792652942399
YNL203C	-0.011250792652942399
YNL204C	-1.1250792652942083
YNL205C	-0.011250792652942399
YNL206C	-0.011250792652942399
YNL208W	-0.011250792652942399
YNL211C	-0.011250792652942399
YNL212W	-0.011250792652942399
YNL213C	-0.011250792652942399
YNL214W	-0.011250792652942399
YNL215W	-0.011250792652942399
YNL217W	-0.011250792652942399
YNL218W	-0.011250792652942399
YNL219C	-0.011250792652942399
YNL220W	-1.681993501614841
YNL223W	-0.011250792652942399
YNL224C	-0.011250792652942399
YNL225C	-2.795821974256107
YNL226W	-0.011250792652942399
YNL227C	-0.011250792652942399
YNL228W	-0.011250792652942399
YNL229C	-1.681993501614841
YNL230C	-0.011250792652942399
YNL231C	-2.2389077379354743
YNL233W	-0.011250792652942399
YNL234W	-0.011250792652942399
YNL235C	-0.011250792652942399
YNL236W	-0.011250792652942399
YNL237W	-0.011250792652942399
YNL238W	-0.011250792652942399
YNL239W	-0.011250792652942399
YNL241C	-0.011250792652942399
YNL242W	-0.011250792652942399
YNL246W	-0.011250792652942399
YNL248C	-0.011250792652942399
YNL249C	-0.011250792652942399
YNL250W	-0.011250792652942399
YNL252C	0.5456634436676905
YNL253W	-0.011250792652942399
YNL254C	-0.011250792652942399
YNL255C	-1.1250792652942083
YNL257C	-0.011250792652942399
YNL259C	-0.011250792652942399
YNL264C	-0.011250792652942399
YNL265C	-0.011250792652942399
YNL266W	-0.011250792652942399
YNL268W	0.824120561828007
YNL269W	-0.011250792652942399
YNL270C	0.5456634436676905
YNL271C	-0.5681650289735753
YNL273W	-0.011250792652942399
YNL274C	-0.011250792652942399
YNL275W	-0.011250792652942399
YNL276C	-0.011250792652942399
YNL277W	-0.011250792652942399
YNL278W	-0.011250792652942399
YNL279W	-0.011250792652942399
YNL280C	-0.011250792652942399
YNL281W	-0.011250792652942399
YNL283C	-0.011250792652942399
YNL284C	-0.011250792652942399
YNL285W	-0.011250792652942399
YNL286W	-0.011250792652942399
YNL288W	-0.5681650289735753
YNL289W	-0.011250792652942399
YNL291C	-0.011250792652942399
YNL292W	-0.011250792652942399
YNL293W	-0.011250792652942399
YNL294C	-2.2389077379354743
YNL295W	-0.011250792652942399
YNL296W	-2.2389077379354743
YNL297C	-1.681993501614841
YNL298W	-1.1250792652942083
YNL299W	-0.5681650289735753
YNL300W	-0.011250792652942399
YNL301C	-0.011250792652942399
YNL302C	-0.011250792652942399
YNL303W	-0.011250792652942399
YNL304W	-0.011250792652942399
YNL305C	-0.011250792652942399
YNL307C	-2.2389077379354743
YNL309W	-0.011250792652942399
YNL311C	-0.011250792652942399
YNL314W	-0.011250792652942399
YNL315C	-0.8466221471338917
YNL316C	-0.011250792652942399
YNL318C	-0.011250792652942399
YNL319W	0.5456634436676905
YNL320W	-0.011250792652942399
YNL321W	-0.011250792652942399
YNL322C	1.1025776799883233
YNL323W	-1.1250792652942083
YNL324W	-0.011250792652942399
YNL325C	-0.011250792652942399
YNL326C	-0.011250792652942399
YNL327W	-0.011250792652942399
YNL328C	-0.011250792652942399
YNL329C	-0.011250792652942399
YNL330C	-0.011250792652942399
YNL332W	-0.011250792652942399
YNL333W	-0.011250792652942399
YNL334C	-0.011250792652942399
YNL335W	-0.011250792652942399
YNL336W	-0.011250792652942399
YNL338W	-0.011250792652942399
YNL339C	-0.011250792652942399
YNR001C	-0.5681650289735753
YNR002C	-0.011250792652942399
YNR004W	-1.1250792652942083
YNR005C	0.5456634436676905
YNR006W	0.5456634436676905
YNR007C	-0.5681650289735753
YNR008W	-0.011250792652942399
YNR009W	-0.011250792652942399
YNR010W	2.7733203889502223
YNR012W	-0.011250792652942399
YNR013C	-0.011250792652942399
YNR014W	-0.011250792652942399
YNR015W	-0.011250792652942399
YNR018W	-0.011250792652942399
YNR019W	-0.011250792652942399
YNR020C	-0.011250792652942399
YNR021W	-0.011250792652942399
YNR022C	-0.011250792652942399
YNR024W	-0.011250792652942399
YNR025C	-0.011250792652942399
YNR027W	-0.011250792652942399
YNR028W	-0.011250792652942399
YNR029C	-0.011250792652942399
YNR030W	-1.1250792652942083
YNR031C	-1.1250792652942083
YNR032C-A	-0.011250792652942399
YNR032W	-2.2389077379354743
YNR033W	-0.011250792652942399
YNR034W	-0.011250792652942399
YNR036C	-0.011250792652942399
YNR037C	-1.681993501614841
YNR039C	-0.011250792652942399
YNR040W	-0.011250792652942399
YNR041C	0.5456634436676905
YNR042W	-0.011250792652942399
YNR045W	-0.011250792652942399
YNR047W	-2.2389077379354743
YNR048W	-1.681993501614841
YNR049C	-0.011250792652942399
YNR050C	-0.011250792652942399
YNR051C	-3.909650446897373
YNR052C	-4.466564683218006
YNR055C	-0.011250792652942399
YNR056C	-0.011250792652942399
YNR057C	-0.011250792652942399
YNR058W	-0.011250792652942399
YNR059W	-0.011250792652942399
YNR060W	-0.011250792652942399
YNR061C	-0.011250792652942399
YNR062C	-0.011250792652942399
YNR063W	-0.011250792652942399
YNR064C	-0.011250792652942399
YNR065C	-0.011250792652942399
YNR066C	-0.011250792652942399
YNR067C	-0.011250792652942399
YNR068C	-0.011250792652942399
YNR069C	-0.011250792652942399
YNR070W	-0.011250792652942399
YNR071C	-0.011250792652942399
YNR072W	-0.011250792652942399
YNR073C	-0.011250792652942399
YNR074C	-0.011250792652942399
YNR075W	0.5456634436676905
YOL001W	-1.1250792652942083
YOL002C	-2.2389077379354743
YOL003C	-0.5681650289735753
YOL004W	-3.3527362105767398
YOL006C	-3.3527362105767398
YOL007C	-0.011250792652942399
YOL008W	-0.011250792652942399
YOL009C	-0.011250792652942399
YOL011W	-0.011250792652942399
YOL012C	-3.909650446897373
YOL013C	-2.2389077379354743
YOL013W-A	-0.011250792652942399
YOL014W	-0.011250792652942399
YOL015W	-0.011250792652942399
YOL016C	-0.011250792652942399
YOL017W	-0.5681650289735753
YOL018C	-0.011250792652942399
YOL019W	-0.011250792652942399
YOL020W	-0.011250792652942399
YOL023W	-1.1250792652942083
YOL024W	-0.011250792652942399
YOL025W	-0.011250792652942399
YOL027C	-0.011250792652942399
YOL028C	-0.011250792652942399
YOL029C	-0.011250792652942399
YOL030W	-0.011250792652942399
YOL031C	-0.011250792652942399
YOL032W	-0.011250792652942399
YOL033W	-0.011250792652942399
YOL035C	-0.011250792652942399
YOL036W	-0.011250792652942399
YOL037C	-1.1250792652942083
YOL039W	-0.011250792652942399
YOL041C	-0.011250792652942399
YOL042W	-0.011250792652942399
YOL043C	-0.011250792652942399
YOL044W	-0.011250792652942399
YOL045W	-1.681993501614841
YOL046C	-1.1250792652942083
YOL047C	-0.011250792652942399
YOL048C	-0.011250792652942399
YOL049W	0.5456634436676905
YOL050C	-2.795821974256107
YOL051W	0.5456634436676905
YOL052C	-0.011250792652942399
YOL052C-A	-0.011250792652942399
YOL053W	-0.011250792652942399
YOL054W	-0.011250792652942399
YOL055C	-0.011250792652942399
YOL056W	-0.011250792652942399
YOL057W	-0.011250792652942399
YOL058W	-0.011250792652942399
YOL059W	-0.011250792652942399
YOL060C	-0.011250792652942399
YOL061W	-0.011250792652942399
YOL062C	-0.011250792652942399
YOL063C	-0.011250792652942399
YOL064C	1.6594919163089563
YOL065C	-0.011250792652942399
YOL067C	-0.011250792652942399
YOL068C	-0.011250792652942399
YOL070C	-0.011250792652942399
YOL071W	-0.011250792652942399
YOL072W	-0.011250792652942399
YOL075C	-0.011250792652942399
YOL076W	-0.011250792652942399
YOL079W	-0.011250792652942399
YOL080C	-0.011250792652942399
YOL081W	-3.3527362105767398
YOL082W	-0.011250792652942399
YOL083W	-0.011250792652942399
YOL084W	-0.5681650289735753
YOL085C	0.5456634436676905
YOL086C	0.5456634436676905
YOL087C	-0.011250792652942399
YOL088C	-0.011250792652942399
YOL089C	-0.011250792652942399
YOL090W	-0.011250792652942399
YOL091W	-0.011250792652942399
YOL092W	-0.011250792652942399
YOL093W	-0.011250792652942399
YOL095C	-0.011250792652942399
YOL096C	-0.011250792652942399
YOL098C	-0.011250792652942399
YOL099C	-0.011250792652942399
YOL100W	-0.011250792652942399
YOL101C	-0.011250792652942399
YOL103W	-0.011250792652942399
YOL104C	-0.011250792652942399
YOL105C	-0.011250792652942399
YOL106W	-0.011250792652942399
YOL107W	-0.011250792652942399
YOL108C	-0.011250792652942399
YOL109W	0.5456634436676905
YOL110W	-0.011250792652942399
YOL111C	-0.011250792652942399
YOL112W	-0.011250792652942399
YOL113W	-0.011250792652942399
YOL114C	-0.011250792652942399
YOL115W	-0.011250792652942399
YOL116W	-0.011250792652942399
YOL117W	-0.011250792652942399
YOL118C	-0.011250792652942399
YOL119C	-0.011250792652942399
YOL121C	-0.011250792652942399
YOL122C	-0.011250792652942399
YOL124C	-0.011250792652942399
YOL125W	-0.011250792652942399
YOL126C	-0.011250792652942399
YOL128C	-0.011250792652942399
YOL129W	-0.011250792652942399
YOL131W	-0.011250792652942399
YOL132W	-0.011250792652942399
YOL136C	-0.011250792652942399
YOL137W	-0.011250792652942399
YOL138C	-1.1250792652942083
YOL141W	-0.011250792652942399
YOL143C	-6.694221628500538
YOL147C	-0.011250792652942399
YOL148C	-6.694221628500538
YOL150C	-0.011250792652942399
YOL151W	-0.011250792652942399
YOL152W	-0.011250792652942399
YOL155C	-0.011250792652942399
YOL158C	0.5456634436676905
YOL159C	-0.011250792652942399
YOL160W	-0.011250792652942399
YOL162W	-0.011250792652942399
YOL163W	-0.011250792652942399
YOR001W	-0.011250792652942399
YOR002W	-1.681993501614841
YOR003W	-0.011250792652942399
YOR005C	-0.011250792652942399
YOR006C	-1.1250792652942083
YOR007C	-0.011250792652942399
YOR008C	-0.5681650289735753
YOR008C-A	-0.011250792652942399
YOR009W	-0.011250792652942399
YOR010C	-0.011250792652942399
YOR011W	-0.011250792652942399
YOR012W	-0.011250792652942399
YOR013W	-0.011250792652942399
YOR014W	2.216406152629589
YOR015W	-0.011250792652942399
YOR016C	-0.011250792652942399
YOR017W	-0.011250792652942399
YOR018W	-0.011250792652942399
YOR019W	-0.011250792652942399
YOR021C	-0.011250792652942399
YOR022C	-0.011250792652942399
YOR023C	-1.1250792652942083
YOR024W	-0.011250792652942399
YOR025W	-0.011250792652942399
YOR026W	-0.011250792652942399
YOR027W	-0.011250792652942399
YOR028C	-0.011250792652942399
YOR029W	-0.011250792652942399
YOR030W	-2.2389077379354743
YOR032C	0.5456634436676905
YOR033C	0.5456634436676905
YOR034C	-0.011250792652942399
YOR035C	-0.5681650289735753
YOR036W	-0.011250792652942399
YOR037W	-0.011250792652942399
YOR038C	-0.011250792652942399
YOR039W	-2.795821974256107
YOR040W	-0.011250792652942399
YOR041C	-0.011250792652942399
YOR042W	-0.011250792652942399
YOR043W	-0.011250792652942399
YOR044W	0.5456634436676905
YOR045W	-0.011250792652942399
YOR047C	-0.011250792652942399
YOR049C	-0.011250792652942399
YOR050C	-0.011250792652942399
YOR051C	-0.011250792652942399
YOR052C	-0.011250792652942399
YOR053W	-0.011250792652942399
YOR054C	-0.011250792652942399
YOR055W	-0.011250792652942399
YOR058C	-0.011250792652942399
YOR059C	-0.011250792652942399
YOR061W	1.1025776799883233
YOR062C	-0.011250792652942399
YOR064C	-0.011250792652942399
YOR065W	-0.011250792652942399
YOR066W	-0.011250792652942399
YOR067C	-1.681993501614841
YOR068C	0.5456634436676905
YOR069W	0.5456634436676905
YOR070C	-1.681993501614841
YOR071C	-0.011250792652942399
YOR072W	-0.011250792652942399
YOR073W	-0.011250792652942399
YOR076C	0.5456634436676905
YOR078W	-0.011250792652942399
YOR079C	-0.011250792652942399
YOR080W	-0.011250792652942399
YOR081C	-0.011250792652942399
YOR082C	-0.5681650289735753
YOR083W	-0.5681650289735753
YOR084W	-0.011250792652942399
YOR085W	-0.011250792652942399
YOR086C	-0.011250792652942399
YOR087W	-0.011250792652942399
YOR089C	-0.011250792652942399
YOR090C	-0.011250792652942399
YOR091W	-0.5681650289735753
YOR092W	-0.011250792652942399
YOR093C	-0.011250792652942399
YOR094W	-0.011250792652942399
YOR096W	-0.011250792652942399
YOR097C	-0.011250792652942399
YOR099W	-0.5681650289735753
YOR100C	-0.011250792652942399
YOR101W	-0.011250792652942399
YOR104W	-0.011250792652942399
YOR105W	-0.011250792652942399
YOR106W	-3.3527362105767398
YOR107W	-0.011250792652942399
YOR108W	-0.011250792652942399
YOR109W	-0.011250792652942399
YOR111W	-0.011250792652942399
YOR112W	-0.011250792652942399
YOR113W	-0.5681650289735753
YOR114W	-0.011250792652942399
YOR115C	-0.011250792652942399
YOR118W	-0.011250792652942399
YOR120W	-0.011250792652942399
YOR121C	-0.011250792652942399
YOR123C	-1.681993501614841
YOR124C	0.5456634436676905
YOR125C	0.5456634436676905
YOR126C	-0.011250792652942399
YOR127W	-0.011250792652942399
YOR128C	-1.681993501614841
YOR129C	-0.011250792652942399
YOR130C	-0.011250792652942399
YOR131C	-0.011250792652942399
YOR132W	0.5456634436676905
YOR133W	-0.011250792652942399
YOR134W	-0.011250792652942399
YOR135C	-0.011250792652942399
YOR136W	-0.011250792652942399
YOR137C	-0.011250792652942399
YOR138C	0.5456634436676905
YOR139C	-0.011250792652942399
YOR140W	-0.011250792652942399
YOR141C	-2.795821974256107
YOR142W	-0.011250792652942399
YOR144C	-0.011250792652942399
YOR147W	-0.011250792652942399
YOR150W	-0.011250792652942399
YOR152C	-0.011250792652942399
YOR153W	-0.011250792652942399
YOR154W	-0.011250792652942399
YOR155C	-0.011250792652942399
YOR156C	-0.011250792652942399
YOR158W	-0.011250792652942399
YOR161C	-0.011250792652942399
YOR162C	-2.795821974256107
YOR163W	-0.011250792652942399
YOR164C	-1.1250792652942083
YOR165W	-0.5681650289735753
YOR166C	-0.011250792652942399
YOR167C	-0.011250792652942399
YOR170W	-1.1250792652942083
YOR171C	-0.5681650289735753
YOR172W	-0.011250792652942399
YOR173W	-0.011250792652942399
YOR175C	-0.011250792652942399
YOR177C	-0.011250792652942399
YOR178C	-0.011250792652942399
YOR179C	-0.011250792652942399
YOR180C	-0.011250792652942399
YOR182C	-0.011250792652942399
YOR183W	-0.011250792652942399
YOR184W	-0.011250792652942399
YOR185C	-0.011250792652942399
YOR186W	-0.5681650289735753
YOR187W	-0.011250792652942399
YOR188W	-0.011250792652942399
YOR189W	-0.011250792652942399
YOR190W	-0.011250792652942399
YOR191W	-0.011250792652942399
YOR192C	0.5456634436676905
YOR193W	-0.011250792652942399
YOR195W	-0.011250792652942399
YOR196C	-0.011250792652942399
YOR197W	-0.011250792652942399
YOR198C	-2.2389077379354743
YOR199W	0.5456634436676905
YOR200W	-2.795821974256107
YOR201C	-0.011250792652942399
YOR202W	-0.011250792652942399
YOR205C	-0.011250792652942399
YOR208W	-0.011250792652942399
YOR209C	-1.681993501614841
YOR211C	-0.5681650289735753
YOR212W	-0.011250792652942399
YOR213C	-0.011250792652942399
YOR214C	-0.011250792652942399
YOR215C	-0.011250792652942399
YOR216C	-0.5681650289735753
YOR219C	-0.011250792652942399
YOR220W	-0.011250792652942399
YOR221C	-0.5681650289735753
YOR222W	-0.5681650289735753
YOR223W	-0.5681650289735753
YOR225W	-0.011250792652942399
YOR226C	-0.011250792652942399
YOR227W	-0.011250792652942399
YOR228C	-0.011250792652942399
YOR229W	-0.011250792652942399
YOR230W	-0.011250792652942399
YOR231W	-0.011250792652942399
YOR233W	0.5456634436676905
YOR234C	-0.011250792652942399
YOR235W	-0.011250792652942399
YOR237W	-0.011250792652942399
YOR238W	-0.011250792652942399
YOR239W	-1.1250792652942083
YOR241W	-0.011250792652942399
YOR242C	-3.3527362105767398
YOR243C	-1.681993501614841
YOR245C	-0.011250792652942399
YOR246C	-3.909650446897373
YOR247W	-0.011250792652942399
YOR248W	-0.011250792652942399
YOR251C	-0.011250792652942399
YOR252W	-0.011250792652942399
YOR253W	-0.011250792652942399
YOR255W	-0.011250792652942399
YOR258W	-0.5681650289735753
YOR263C	-0.011250792652942399
YOR264W	-0.011250792652942399
YOR265W	-0.011250792652942399
YOR266W	-0.011250792652942399
YOR267C	-0.011250792652942399
YOR268C	-0.011250792652942399
YOR269W	-1.1250792652942083
YOR270C	-1.681993501614841
YOR271C	-0.011250792652942399
YOR273C	-0.011250792652942399
YOR274W	-0.011250792652942399
YOR275C	-1.681993501614841
YOR276W	-0.011250792652942399
YOR277C	-0.011250792652942399
YOR279C	-0.011250792652942399
YOR280C	-0.011250792652942399
YOR283W	-0.011250792652942399
YOR284W	-0.011250792652942399
YOR285W	-0.011250792652942399
YOR286W	-0.5681650289735753
YOR288C	-0.5681650289735753
YOR289W	-1.1250792652942083
YOR290C	-5.580393155859271
YOR291W	-0.5681650289735753
YOR292C	-1.1250792652942083
YOR293W	-0.011250792652942399
YOR295W	-0.011250792652942399
YOR296W	-0.011250792652942399
YOR297C	-3.909650446897373
YOR298C-A	-0.011250792652942399
YOR298W	-0.011250792652942399
YOR299W	-1.681993501614841
YOR300W	-2.2389077379354743
YOR301W	-0.011250792652942399
YOR302W	-1.1250792652942083
YOR303W	-0.011250792652942399
YOR304C-A	-0.011250792652942399
YOR304W	-0.011250792652942399
YOR305W	-0.011250792652942399
YOR306C	-3.3527362105767398
YOR307C	-0.011250792652942399
YOR308C	-0.011250792652942399
YOR309C	-0.011250792652942399
YOR311C	-0.011250792652942399
YOR312C	-2.795821974256107
YOR313C	-0.011250792652942399
YOR314W	-1.1250792652942083
YOR315W	-0.011250792652942399
YOR316C	-0.011250792652942399
YOR317W	-0.011250792652942399
YOR318C	-0.011250792652942399
YOR320C	-0.011250792652942399
YOR321W	-0.011250792652942399
YOR322C	-2.795821974256107
YOR323C	-0.011250792652942399
YOR324C	-1.1250792652942083
YOR325W	-1.1250792652942083
YOR327C	-0.011250792652942399
YOR328W	-0.011250792652942399
YOR330C	-0.011250792652942399
YOR331C	-0.011250792652942399
YOR332W	-1.681993501614841
YOR333C	-1.1250792652942083
YOR334W	-0.5681650289735753
YOR337W	-0.011250792652942399
YOR338W	-0.011250792652942399
YOR339C	-0.011250792652942399
YOR342C	-0.011250792652942399
YOR343C	-0.011250792652942399
YOR344C	-0.011250792652942399
YOR345C	-0.011250792652942399
YOR346W	-0.011250792652942399
YOR347C	-0.5681650289735753
YOR348C	-0.011250792652942399
YOR349W	-0.011250792652942399
YOR350C	-0.011250792652942399
YOR351C	-0.011250792652942399
YOR352W	-0.011250792652942399
YOR354C	-0.5681650289735753
YOR355W	1.1025776799883233
YOR356W	-0.011250792652942399
YOR357C	-0.011250792652942399
YOR358W	-0.5681650289735753
YOR359W	-0.5681650289735753
YOR360C	-0.011250792652942399
YOR363C	-0.011250792652942399
YOR364W	-0.011250792652942399
YOR365C	-0.011250792652942399
YOR366W	-0.011250792652942399
YOR367W	-0.011250792652942399
YOR368W	-0.5681650289735753
YOR369C	-0.011250792652942399
YOR371C	0.5456634436676905
YOR374W	-0.011250792652942399
YOR375C	-0.011250792652942399
YOR376W	-0.011250792652942399
YOR377W	-0.011250792652942399
YOR378W	-0.011250792652942399
YOR379C	-0.011250792652942399
YOR380W	-0.011250792652942399
YOR381W	-0.011250792652942399
YOR382W	-0.011250792652942399
YOR383C	-0.011250792652942399
YOR384W	-0.5681650289735753
YOR385W	-0.011250792652942399
YOR386W	-0.011250792652942399
YPL001W	-0.011250792652942399
YPL002C	-1.681993501614841
YPL003W	-0.011250792652942399
YPL004C	-0.011250792652942399
YPL005W	-0.011250792652942399
YPL006W	-0.011250792652942399
YPL008W	-0.011250792652942399
YPL009C	-0.011250792652942399
YPL013C	-0.011250792652942399
YPL014W	-0.011250792652942399
YPL015C	-0.011250792652942399
YPL017C	-0.011250792652942399
YPL018W	-0.011250792652942399
YPL019C	-0.011250792652942399
YPL021W	-0.011250792652942399
YPL022W	-0.011250792652942399
YPL023C	-0.011250792652942399
YPL024W	-1.1250792652942083
YPL025C	-0.011250792652942399
YPL026C	-0.011250792652942399
YPL027W	-0.011250792652942399
YPL029W	-0.011250792652942399
YPL030W	-0.011250792652942399
YPL031C	-6.694221628500538
YPL032C	-0.011250792652942399
YPL033C	-0.011250792652942399
YPL034W	-0.011250792652942399
YPL035C	-0.011250792652942399
YPL036W	-0.011250792652942399
YPL037C	-0.011250792652942399
YPL038W	0.5456634436676905
YPL039W	-0.011250792652942399
YPL040C	-0.011250792652942399
YPL041C	-0.011250792652942399
