number,ORF name,Gene name,rDNA stability,rDNA copy number,Gel(Plate/Row/Colum),Replicative lifespan,Other chromosome abnormality,InputDate
"4439","YDR455C","YDR455C","2","2","48-B-9","","","0000-00-00 00:00:00"
"4440","YDR456W","NHX1","2","2","48-B-10","","","0000-00-00 00:00:00"
"4441","YDR457W","TOM1","2","2","48-B-11","increased[26],increased[46]","","0000-00-00 00:00:00"
"4442","YDR458C","HEH2","3","2","48-B-12","","","0000-00-00 00:00:00"
"4443","YDR459C","PFA5 ","3","2","48-C-1","","","0000-00-00 00:00:00"
"4444","YDR462W","MRPL28","3","2","48-C-2","","","0000-00-00 00:00:00"
"4445","YDR463W","STP1","2","2","48-C-3","","","0000-00-00 00:00:00"
"4446","YDR465C","RMT2","2","2","48-C-4","","","0000-00-00 00:00:00"
"4447","YDR466W","PKH3","2","2","48-C-5","","","0000-00-00 00:00:00"
"4448","YDR467C","YDR467C","2","2","48-C-6","","","0000-00-00 00:00:00"
"4449","YDR469W","SDC1","4","-","48-C-7","","","0000-00-00 00:00:00"
"4450","YDR470C","UGO1","2","2","48-C-8","","","0000-00-00 00:00:00"
"4451","YDR471W","RPL27B","2","2","48-C-9","","","0000-00-00 00:00:00"
"4452","YDR474C","YDR474C","2","2","48-C-10","","","0000-00-00 00:00:00"
"4453","YDR475C","JIP4","2","2","48-C-11","","","0000-00-00 00:00:00"
"4454","YDR476C","YDR476C","2","2","48-C-12","","","0000-00-00 00:00:00"
"4455","YDR479C","PEX29","2","2","48-D-1","","","0000-00-00 00:00:00"
"4456","YDR480W","DIG2","2","2","48-D-2","","","0000-00-00 00:00:00"
"4457","YDR481C","PHO8","2","2","48-D-3","","","0000-00-00 00:00:00"
"4458","YDR482C","CWC21","3","2","48-D-4","","","0000-00-00 00:00:00"
"4459","YDR484W","VPS52","2","2","48-D-5","","","0000-00-00 00:00:00"
"4460","YDR485C","VPS72","2","2","48-D-6","","","0000-00-00 00:00:00"
"4461","YDR486C","VPS60","2","2","48-D-7","","","0000-00-00 00:00:00"
"4462","YDR488C","PAC11","2","2","48-D-8","","","0000-00-00 00:00:00"
"4463","YDR490C","PKH1","2","2","48-D-9","","","0000-00-00 00:00:00"
"4464","YDR491C","YDR491C","3","3","48-D-10","","","0000-00-00 00:00:00"
"4465","YDR492W","IZH1","2","2","48-D-11","","","0000-00-00 00:00:00"
"4466","YDR494W","RSM28","3","2","48-E-1","","","0000-00-00 00:00:00"
"4467","YDR495C","VPS3","2","2","48-E-2","","","0000-00-00 00:00:00"
"4468","YDR496C","PUF6","2","2","48-E-3","","","0000-00-00 00:00:00"
"4469","YDR497C","ITR1","2","2","48-E-4","","","0000-00-00 00:00:00"
"4470","YDR500C","RPL37B","3","2","48-E-5","increased[26],increased[40],increased[45]","","0000-00-00 00:00:00"
"4471","YDR501W","PLM2","2","2","48-E-6","","","0000-00-00 00:00:00"
"4472","YDR503C","LPP1","2","2","48-E-7","","","0000-00-00 00:00:00"
"4473","YDR504C","SPG3","2","2","48-E-8","","","0000-00-00 00:00:00"
"4474","YDR505C","PSP1","3","2","48-E-9","","","0000-00-00 00:00:00"
"4475","YDR506C","GMC1","2","2","48-E-10","","","0000-00-00 00:00:00"
"4476","YDR507C","GIN4","2","2","48-E-11","","","0000-00-00 00:00:00"
"4477","YDR508C","GNP1","2","2","48-E-12","","","0000-00-00 00:00:00"
"4478","YDR509W","YDR509W","2","2","48-F-1","","","0000-00-00 00:00:00"
"4479","YDR511W","ACN9","2","2","48-F-2","","","0000-00-00 00:00:00"
"4480","YDR512C","EMI1","2","2","48-F-3","","","0000-00-00 00:00:00"
"4481","YDR513W","GRX2","2","2","48-F-4","","","0000-00-00 00:00:00"
"4482","YDR514C","YDR514C","2","2","48-F-5","","","0000-00-00 00:00:00"
"4483","YDR516C","EMI2","2","2","48-F-6","","","0000-00-00 00:00:00"
"4484","YDR517W","GRH1","2","2","48-F-7","","","0000-00-00 00:00:00"
"4485","YDR518W","EUG1","2","2","48-F-8","decreased[39]","","0000-00-00 00:00:00"
"4486","YDR519W","FPR2","2","2","48-F-9","","","0000-00-00 00:00:00"
"4487","YDR520C","URC2","2","2","48-F-10","","","0000-00-00 00:00:00"
"4488","YDR522C","SPS2","2","2","48-F-11","","","0000-00-00 00:00:00"
"4489","YDR524C","AGE1","2","2","48-F-12","","","0000-00-00 00:00:00"
"4490","YDR525W","API2 ","3","2","48-G-1","","","0000-00-00 00:00:00"
"4491","YDR528W","HLR1","3","2,2","48-G-2","","","0000-00-00 00:00:00"
"4492","YDR529C","QCR7","2","2","48-G-3","","","0000-00-00 00:00:00"
"4493","YDR530C","APA2","2","2","48-G-4","","","0000-00-00 00:00:00"
"4494","YDR532C","KRE28","2","2","48-G-5","","","0000-00-00 00:00:00"
"4495","YDR533C","HSP31","2","2","48-G-6","","","0000-00-00 00:00:00"
"4496","YDR534C","FIT1","2","2","48-G-7","","","0000-00-00 00:00:00"
"4497","YGL101W","YGL101W","2","2","48-G-8","","","0000-00-00 00:00:00"
"4498","YGL104C","VPS73","3","3","48-G-9","","","0000-00-00 00:00:00"
"4499","YGL105W","ARC1","2","2","48-G-10","","","0000-00-00 00:00:00"
"4500","YGL107C","RMD9","2","2","48-G-11","","","0000-00-00 00:00:00"
"4501","YGL108C","YGL108C","3","2,2","48-G-12","","","0000-00-00 00:00:00"
"4502","YGL109W","YGL109W","2","2","48-H-1","","","0000-00-00 00:00:00"
"4503","YGL110C","CUE3","2","2","48-H-3","","","0000-00-00 00:00:00"
"4504","YGL114W","YGL114W","2","2","48-H-4","","","0000-00-00 00:00:00"
"4505","YGL115W","SNF4","2","2","48-H-5","increased[4]","","0000-00-00 00:00:00"
"4506","YGL117W","YGL117W","2","2","48-H-6","","","0000-00-00 00:00:00"
"4507","YGL118C","YGL118C","3","2","48-H-7","","","0000-00-00 00:00:00"
"4508","YGL121C","GPG1","2","2","48-H-8","","","0000-00-00 00:00:00"
"4509","YGL124C","MON1","2","2,2","48-H-9","","","0000-00-00 00:00:00"
"4510","YGL125W","MET13","2","2","48-H-10","","","0000-00-00 00:00:00"
"4511","YGL126W","SCS3","2","2","48-H-11","","","0000-00-00 00:00:00"
"4512","YGL127C","SOH1","2","2","48-H-12","","","0000-00-00 00:00:00"
"4513","YGL129C","RSM23","2","2","49-A-1","","","0000-00-00 00:00:00"
"4514","YGL131C","SNT2","2","2","49-A-2","","","0000-00-00 00:00:00"
"4515","YGL132W","YGL132W","3","2","49-A-3","","","0000-00-00 00:00:00"
"4516","YGL133W","ITC1","2","2","49-A-4","","","0000-00-00 00:00:00"
"4517","YGL135W","RPL1B","2","2,2","49-A-5","","","0000-00-00 00:00:00"
"4518","YGL136C","MRM2","3","2","49-A-6","","","0000-00-00 00:00:00"
"4519","YGL138C","YGL138C","2","2","49-A-7","","","0000-00-00 00:00:00"
"4520","YGL139W","FLC3","2","2","49-A-8","","","0000-00-00 00:00:00"
"4521","YGL140C","YGL140C","2","2","49-A-9","","","0000-00-00 00:00:00"
"4522","YGL141W","HUL5","2","2","49-A-10","","","0000-00-00 00:00:00"
"4523","YGL143C","MRF1","2","2","49-A-11","","","0000-00-00 00:00:00"
"4524","YGL144C","ROG1","3","2","49-A-12","","","0000-00-00 00:00:00"
"4525","YGL146C","RRT6","2","2","49-B-1","","","0000-00-00 00:00:00"
"4526","YGL147C","RPL9A","2","2","49-B-2","increased[20],increased[22],increased[40]","","0000-00-00 00:00:00"
"4527","YGL148W","ARO2","2","2","49-B-3","","","0000-00-00 00:00:00"
"4528","YGL149W","YGL149W","3","2","49-B-4","","","0000-00-00 00:00:00"
"4529","YGL151W","NUT1","3","2","49-B-5","","","0000-00-00 00:00:00"
"4530","YGL152C","YGL152C","3","2","49-B-6","","","0000-00-00 00:00:00"
"4531","YGL153W","PEX14","2","2","49-B-7","","","0000-00-00 00:00:00"
"4532","YGL154C","LYS5","2","2","49-B-8","","","0000-00-00 00:00:00"
"4533","YGL156W","AMS1","2","2","49-B-9","","","0000-00-00 00:00:00"
"4534","YGL157W","ARI1","2","2","49-B-10","","","0000-00-00 00:00:00"
"4535","YGL158W","RCK1","3","2","49-B-11","","","0000-00-00 00:00:00"
"4536","YGL159W","YGL159W","2","2","49-B-12","","","0000-00-00 00:00:00"
"4537","YGL160W","AIM14","2","2","49-C-1","","","0000-00-00 00:00:00"
"4538","YGL161C","YIP5","2","2","49-C-2","","","0000-00-00 00:00:00"
"4539","YGL162W","SUT1","2","2","49-C-3","","","0000-00-00 00:00:00"
"4540","YGL163C","RAD54","2","2","49-C-4","","","0000-00-00 00:00:00"
"4541","YGL164C","YRB30","2","2","49-C-5","","","0000-00-00 00:00:00"
"4542","YGL165C","YGL165C","2","2","49-C-6","","","0000-00-00 00:00:00"
"4543","YGL166W","CUP2","2","2","49-C-7","","","0000-00-00 00:00:00"
"4544","YGL167C","PMR1","2","2","49-C-8","decreased[20],increased[40],increased[44]","","0000-00-00 00:00:00"
"4545","YGL168W","HUR1","2","2","49-C-9","","","0000-00-00 00:00:00"
"4546","YGL170C","SPO74","2","2","49-C-10","","","0000-00-00 00:00:00"
"4547","YGL173C","XRN1","3","3","49-C-11","","","0000-00-00 00:00:00"
"4548","YGL174W","BUD13","2","2","49-C-12","","","0000-00-00 00:00:00"
"4549","YGL175C","SAE2","2","2","49-D-1","","","0000-00-00 00:00:00"
"4550","YGL176C","YGL176C","2","2","49-D-2","","","0000-00-00 00:00:00"
"4551","YGL177W","YGL177W","2","2","49-D-3","","","0000-00-00 00:00:00"
"4552","YGL179C","TOS3","2","2","49-D-4","","","0000-00-00 00:00:00"
"4553","YGL180W","ATG1","2","2","49-D-5","","","0000-00-00 00:00:00"
"4554","YGL181W","GTS1","2","2","49-D-6","","","0000-00-00 00:00:00"
"4555","YER101C","AST2","2","2","49-D-7","","","0000-00-00 00:00:00"
"4556","YER103W","SSA4","2","2","49-D-8","","","0000-00-00 00:00:00"
"4557","YER106W","MAM1","2","2","49-D-9","","","0000-00-00 00:00:00"
"4558","YER108C","YER108C","2","2","49-D-10","","","0000-00-00 00:00:00"
"4559","YER109C","FLO8","2","2","49-D-11","","","0000-00-00 00:00:00"
"4560","YER110C","KAP123","2","2","49-D-12","","","0000-00-00 00:00:00"
"4561","YER111C","SWI4","3","2","49-E-2","","","0000-00-00 00:00:00"
"4562","YER113C","TMN3","2","2","49-E-3","","","0000-00-00 00:00:00"
"4563","YER114C","BOI2","2","2","49-E-4","increased[26]","","0000-00-00 00:00:00"
"4564","YER115C","SPR6","2","2","49-E-5","","","0000-00-00 00:00:00"
"4565","YER116C","SLX8","3","2","49-E-6","","","0000-00-00 00:00:00"
"4566","YER117W","RPL23B","2","2","49-E-7","","","0000-00-00 00:00:00"
"4567","YER118C","SHO1","2","2","49-E-8","","","0000-00-00 00:00:00"
"4568","YER119C","AVT6","2","2","49-E-9","","","0000-00-00 00:00:00"
"4569","YER119C-A","YER119C-A","3","2","49-E-10","","","0000-00-00 00:00:00"
"4570","YER120W","SCS2","2","2","49-E-11","","","0000-00-00 00:00:00"
"4571","YER121W","YER121W","2","2","49-E-12","","","0000-00-00 00:00:00"
"4572","YER123W","YCK3","2","2","49-F-1","","","0000-00-00 00:00:00"
"4573","YER124C","DSE1","2","2","49-F-2","","","0000-00-00 00:00:00"
"4574","YER128W","VFA1","2","2","49-F-3","","","0000-00-00 00:00:00"
"4575","YER129W","SAK1","2","2","49-F-4","","","0000-00-00 00:00:00"
"4576","YER130C","YER130C","2","2","49-F-5","","","0000-00-00 00:00:00"
"4577","YER131W","RPS26B","2","2","49-F-6","","","0000-00-00 00:00:00"
"4578","YER132C","PMD1","2","2","49-F-7","","","0000-00-00 00:00:00"
"4579","YER134C","YER134C","2","2","49-F-8","","","0000-00-00 00:00:00"
"4580","YER135C","YER135C","2","2","49-F-9","","","0000-00-00 00:00:00"
"4581","YER137C","YER137C","3","2,4","49-F-10","","","0000-00-00 00:00:00"
"4582","YER139C","RTR1","2","2","49-F-11","","","0000-00-00 00:00:00"
"4583","YER140W","YER140W","2","2","49-F-12","","","0000-00-00 00:00:00"
"4584","YER141W","COX15","2","2,2","49-G-1","","","0000-00-00 00:00:00"
"4585","YER142C","MAG1","2","2","49-G-2","","","0000-00-00 00:00:00"
"4586","YER143W","DDI1","2","2","49-G-3","","","0000-00-00 00:00:00"
"4587","YER145C","FTR1","2","2","49-G-4","","","0000-00-00 00:00:00"
"4588","YER149C","PEA2","2","2","49-G-5","","","0000-00-00 00:00:00"
"4589","YER150W","SPI1","2","2","49-G-6","","","0000-00-00 00:00:00"
"4590","YER151C","UBP3 ","3","2","49-G-7","","","0000-00-00 00:00:00"
"4591","YER152C","YER152C","2","2","49-G-8","","","0000-00-00 00:00:00"
"4592","YER153C","PET122","2","2","49-G-9","","","0000-00-00 00:00:00"
"4593","YER154W","OXA1","2","2","49-G-10","","","0000-00-00 00:00:00"
"4594","YER155C","BEM2 ","3","2","49-G-11","","","0000-00-00 00:00:00"
"4595","YER156C","YER156C","2","2","49-G-12","","","0000-00-00 00:00:00"
"4596","YER158C","YER158C","2","2","49-H-1","","","0000-00-00 00:00:00"
"4597","YER161C","SPT2","2","2","49-H-3","","","0000-00-00 00:00:00"
"4598","YER162C","RAD4 ","2","2","49-H-4","","","0000-00-00 00:00:00"
"4599","YER163C","YER163C","2","2","49-H-5","","","0000-00-00 00:00:00"
"4600","YER164W","CHD1","2","2","49-H-6","","","0000-00-00 00:00:00"
"4601","YER166W","DNF1","2","2","49-H-7","","2 Chr. 4","0000-00-00 00:00:00"
"4602","YER167W","BCK2","2","2","49-H-8","","","0000-00-00 00:00:00"
"4603","YER169W","RPH1","2","2","49-H-9","","","0000-00-00 00:00:00"
"4604","YER170W","ADK2","2","2","49-H-10","","","0000-00-00 00:00:00"
"4605","YER173W","RAD24","3","2","49-H-11","","","0000-00-00 00:00:00"
"4606","YER174C","GRX4","3","2","49-H-12","","","0000-00-00 00:00:00"
"4607","YER175C","TMT1","2","2","50-A-1","","","0000-00-00 00:00:00"
"4608","YER176W","ECM32","2","2","50-A-2","","","0000-00-00 00:00:00"
"4609","YER177W","BMH1","2","2","50-A-3","","","0000-00-00 00:00:00"
"4610","YER178W","PDA1","2","2","50-A-4","","","0000-00-00 00:00:00"
"4611","YER179W","DMC1","2","2","50-A-5","","","0000-00-00 00:00:00"
"4612","YER180C","ISC10","2","2","50-A-6","","","0000-00-00 00:00:00"
"4613","YER181C","YER181C","2","2","50-A-7","","","0000-00-00 00:00:00"
"4614","YER182W","FMP10","2","3","50-A-8","","","0000-00-00 00:00:00"
"4615","YER183C","FAU1","2","2","50-A-9","","","0000-00-00 00:00:00"
"4616","YER184C","YER184C","2","2","50-A-10","","","0000-00-00 00:00:00"
"4617","YER185W","PUG1","2","2","50-A-11","","","0000-00-00 00:00:00"
"4618","YER186C","YER186C","2","2","50-A-12","increased[14]","","0000-00-00 00:00:00"
"4619","YER187W","YER187W","2","2","50-B-1","increased[14]","","0000-00-00 00:00:00"
"4620","YMR052C-A","YMR052C-A","2","2","50-B-2","","","0000-00-00 00:00:00"
"4621","YMR052W","FAR3","2","2","50-B-3","","","0000-00-00 00:00:00"
"4622","YMR053C","STB2","2","2","50-B-4","increased[14]","","0000-00-00 00:00:00"
"4623","YMR054W","STV1","2","2","50-B-5","","","0000-00-00 00:00:00"
"4624","YMR055C","BUB2","2","2","50-B-6","","","0000-00-00 00:00:00"
"4625","YMR056C","AAC1","2","2","50-B-7","","","0000-00-00 00:00:00"
"4626","YMR057C","YMR057C","2","2","50-B-8","","","0000-00-00 00:00:00"
"4627","YMR058W","FET3","2","2","50-B-9","","","0000-00-00 00:00:00"
"4628","YJR034W","PET191","2","2,3","50-B-10","","","0000-00-00 00:00:00"
"4629","YJR039W","YJR039W","2","2","50-B-11","","","0000-00-00 00:00:00"
"4630","YJR044C","VPS55","2","3","50-B-12","","","0000-00-00 00:00:00"
"4631","YJR055W","HIT1","2","2","50-C-1","","","0000-00-00 00:00:00"
"4632","YJR066W","TOR1","2","2","50-C-2","increased[14],increased[20],increased[40],increased[45],increased[46]","","0000-00-00 00:00:00"
"4633","YIL102C","YIL102C","2","2","50-C-3","","","0000-00-00 00:00:00"
"4634","YIL111W","COX5B","2","2,3","50-C-4","","","0000-00-00 00:00:00"
"4635","YIL122W","POG1","2","2,2","50-C-5","","","0000-00-00 00:00:00"
"4636","YIL131C","FKH1","2","2,2","50-C-6","","","0000-00-00 00:00:00"
"4637","YIL136W","OM45","2","2","50-C-7","increased[14]","","0000-00-00 00:00:00"
"4638","YIL158W","AIM20","2","2","50-C-8","","","0000-00-00 00:00:00"
"4639","YIR004W","DJP1","2","2","50-C-9","","","0000-00-00 00:00:00"
"4640","YIL056W","VHR1","3","2","50-C-10","","","0000-00-00 00:00:00"
"4641","YIL085C","KTR7","2","2,2","50-C-11","","","0000-00-00 00:00:00"
"4642","YIL094C","LYS12","2","2","50-C-12","increased[14]","","0000-00-00 00:00:00"
"4643","YDL047W","SIT4","2","2","50-D-1","","","0000-00-00 00:00:00"
"4644","YDL067C","COX9","2","2","50-D-2","","","0000-00-00 00:00:00"
"4645","YDL074C","BRE1","4","-","50-D-3","","","0000-00-00 00:00:00"
"4646","YDL075W","RPL31A","2","2","50-D-4","increased[14],increased[22],increased[40]","","0000-00-00 00:00:00"
"4647","YDR477W","SNF1","2","2","50-D-5","increased[4],decreased[14],decreased[26]","","0000-00-00 00:00:00"
"4648","YDR483W","MNT1","2","2","50-D-6","","","0000-00-00 00:00:00"
"4649","YDR521W","YDR521W","2","2","50-D-7","","","0000-00-00 00:00:00"
"4650","YDR523C","SPS1","2","2","50-D-8","increased[26],increased[40],increased[45]","","0000-00-00 00:00:00"
"4651","YLR006C","SSK1","3","2","50-D-9","","","0000-00-00 00:00:00"
"4652","YML010W-A","YML009W-B","2","2","50-D-10","","","0000-00-00 00:00:00"
"4653","YMR038C","CCS1","3","2","50-D-11","","","0000-00-00 00:00:00"
"4654","YOR364W","YOR364W","2","2","50-D-12","","","0000-00-00 00:00:00"
"4655","YBR173C","UMP1","2","2","50-E-1","decreased[46]","","0000-00-00 00:00:00"
"4656","YER014W","HEM14","3","2","50-E-3","","","0000-00-00 00:00:00"
"4657","YER016W","BIM1","2","2","50-E-4","","","0000-00-00 00:00:00"
"4658","YER028C","MIG3","2","2","50-E-5","","","0000-00-00 00:00:00"
"4659","YER044C","ERG28","2","3","50-E-6","","","0000-00-00 00:00:00"
"4660","YER055C","HIS1","2","2","50-E-7","","","0000-00-00 00:00:00"
"4661","YHR028C","DAP2","2","2","50-E-8","","","0000-00-00 00:00:00"
"4662","YHR033W","YHR033W","2","2","50-E-9","","","0000-00-00 00:00:00"
"4663","YCL006C","YCL006C","2","2","50-E-10","","","0000-00-00 00:00:00"
"4664","YCL038C","ATG22","2","2","50-E-11","","","0000-00-00 00:00:00"
"4665","YAL024C","LTE1","2","2","50-E-12","","","0000-00-00 00:00:00"
"4666","YBR299W","MAL32","2","2","50-F-1","","","0000-00-00 00:00:00"
"4667","YCR107W","AAD3","2","2","50-F-2","","","0000-00-00 00:00:00"
"4668","YDR242W","AMD2","2","2","50-F-3","","","0000-00-00 00:00:00"
"4669","YDR326C","YSP2","2","2","50-F-4","","","0000-00-00 00:00:00"
"4670","YDR417C","YDR417C","2","2","50-F-5","","","0000-00-00 00:00:00"
"4671","YDR444W","YDR444W","2","3","50-F-6","","","0000-00-00 00:00:00"
"4672","YDR461W","MFA1","2","2","50-F-7","","","0000-00-00 00:00:00"
"4673","YDR493W","MZM1","2","2","50-F-8","","","0000-00-00 00:00:00"
"4674","YDR502C","SAM2","2","2","50-F-9","","","0000-00-00 00:00:00"
"4675","YDR506C","GMC1","2","2","50-F-10","","","0000-00-00 00:00:00"
"4676","YDR515W","SLF1 ","3","4","50-F-11","","","0000-00-00 00:00:00"
"4677","YER089C","PTC2","2","2","50-F-12","","","0000-00-00 00:00:00"
"4678","YFL001W","DEG1","2","2","50-G-1","decreased[1]","","0000-00-00 00:00:00"
"4679","YFL003C","MSH4","2","2","50-G-2","","","0000-00-00 00:00:00"
"4680","YFL004W","VTC2","2","3","50-G-3","","","0000-00-00 00:00:00"
"4681","YFL007W","BLM10","2","2","50-G-4","","","0000-00-00 00:00:00"
"4682","YFL010C","WWM1","2","2","50-G-5","","","0000-00-00 00:00:00"
"4683","YFL010W-A","AUA1","2","2","50-G-6","","","0000-00-00 00:00:00"
"4684","YFL012W","YFL012W","2","2","50-G-7","","","0000-00-00 00:00:00"
"4685","YFL013C","IES1","2","2","50-G-8","","","0000-00-00 00:00:00"
"4686","YFL033C","RIM15","2","2","50-G-9","","","0000-00-00 00:00:00"
"4687","YGR122C-A","YGR122C-A","2","2","50-G-10","","","0000-00-00 00:00:00"
"4688","YOL148C","SPT20","4","-","50-G-11","","","0000-00-00 00:00:00"
"4689","YGR254W","ENO1","2","2","50-G-12","","","0000-00-00 00:00:00"
"4690","YGR258C","RAD2","3","2,2","50-H-1","","","0000-00-00 00:00:00"
"4691","YGR271W","SLH1","2","2","50-H-3","","","0000-00-00 00:00:00"
"4692","YNR033W","ABZ1","3","2,2","50-H-4","","","0000-00-00 00:00:00"
"4693","YGR273C","YGR273C","2","2","50-H-5","","","0000-00-00 00:00:00"
"4694","YGR276C","RNH70","2","2,3","50-H-6","","","0000-00-00 00:00:00"
"4695","YGR289C","MAL11","2","2","50-H-7","","","0000-00-00 00:00:00"
"4696","YGR291C","YGR291C","2","2","50-H-8","","","0000-00-00 00:00:00"
"4697","YGR292W","MAL12","2","2","50-H-9","","","0000-00-00 00:00:00"
"4698","YBR020W","GAL1","2","2","50-H-10","","","0000-00-00 00:00:00"
"4699","YBR075W","YBR075W","2","2","50-H-11","","","0000-00-00 00:00:00"
"4700","YFL033C","RIM15","2","2","50-H-12","","","0000-00-00 00:00:00"
"4701","YFL063W","YFL063W","2","2","51-A-1","","","0000-00-00 00:00:00"
"4702","YJL103C","GSM1","2","2","51-A-2","","","0000-00-00 00:00:00"
"4703","YML073C","RPL6A","3","2","51-A-3","decreased[22],increased[48]","","0000-00-00 00:00:00"
"4704","YNL011C","YNL011C","2","2","51-A-4","","","0000-00-00 00:00:00"
"4705","YNL014W","HEF3","2","2","51-A-5","","","0000-00-00 00:00:00"
"4706","YOR150W","MRPL23","2","2","70-A-1","","","0000-00-00 00:00:00"
"4707","YOR158W","PET123","3","2","70-A-2","","","0000-00-00 00:00:00"
"4708","YLR337C","VRP1","3","2,2,2,3","70-A-3","","","0000-00-00 00:00:00"
"4709","YLR338W","OPI9","2","2","70-A-4","","","0000-00-00 00:00:00"
"4710","YLR369W","SSQ1","3","2","70-A-5","","","0000-00-00 00:00:00"
"4711","YLR389C","STE23","2","2","70-A-6","","","0000-00-00 00:00:00"
"4712","YLR391W","YLR391W","3","2","70-A-7","","Size of Chr. 4 is larger than other strains","0000-00-00 00:00:00"
"4713","YLR240W","VPS34","3","2","70-A-8","","","0000-00-00 00:00:00"
"4714","YLR244C","MAP1","2","4","70-A-9","decreased[39]","","0000-00-00 00:00:00"
"4715","YGL206C","CHC1","3","2","70-A-10","","","0000-00-00 00:00:00"
"4716","YGL223C","COG1","2","2","70-A-11","","","0000-00-00 00:00:00"
"4717","YLR399C","BDF1","3","2","70-A-12","","","0000-00-00 00:00:00"
"4718","YLR403W","SFP1 ","2","2,2","70-B-1","","","0000-00-00 00:00:00"
"4719","YLR396C","VPS33","2","2","70-B-2","","","0000-00-00 00:00:00"
"4720","YGL240W","DOC1","3","2","70-B-3","","","0000-00-00 00:00:00"
"4721","YPL059W","GRX5","3","2","70-B-4","decreased[31]","","0000-00-00 00:00:00"
"4722","YPL050C","MNN9","2","2","70-B-5","","","0000-00-00 00:00:00"
"4723","YPL045W","VPS16","3","2","70-B-6","","","0000-00-00 00:00:00"
"4724","YPL031C","PHO85","3","2,2","70-B-7","","","0000-00-00 00:00:00"
"4725","YPL024W","RMI1 ","4","-","70-B-8","","","0000-00-00 00:00:00"
"4726","YGR219W","YGR219W","2","2","70-B-9","","","0000-00-00 00:00:00"
"4727","YGR222W","PET54","2","2","70-B-10","","","0000-00-00 00:00:00"
"4728","YGR229C","SMI1","2","2","70-B-11","","","0000-00-00 00:00:00"
"4729","YBL025W","RRN10","3","4","70-B-12","","","0000-00-00 00:00:00"
"4730","YBL033C","RIB1","3","2,2","70-C-1","","","0000-00-00 00:00:00"
"4731","YGL020C","GET1","2","2","70-C-2","","","0000-00-00 00:00:00"
"4732","YGL038C","OCH1","N.D.","N.D.","70-C-3","","","0000-00-00 00:00:00"
"4733","YGL070C","RPB9","2","2","70-C-4","","","0000-00-00 00:00:00"
