orf	hap a | growth (AUC) | standard | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [50 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004	hap a | growth (AUC) | hydroxyurea [150 mM] | minimal complete | Hartman JL 4th~Tippery NP, 2004
YBL091C	0.9560683405010696	-1.0452380882352605	-1.078414758722793
YBL091C-A	-0.018628478358073342	0.4118556439665667	-0.25043750100907736
YBL093C	-2.1181252758959146	-1.8069380115550597	-0.9369337084252884
YBL094C	-1.5093405234526758	0.13399808580519476	-1.1088043982334923
YBL095W	-0.44790435413587687	0.7429782566739233	0.5440502775239384
YBL096C	-0.29589132556887926	0.5411990675765971	0.4478480140710713
YBL098W	0.0443784047133187	0.10249073920944342	0.14193028505699012
YBL099W	-3.271830022240836	4.48767771979371	2.846349024447777
YBL100C	-3.5306328921812713	5.423142123255136	3.2476143278009073
YBL101C	-0.4327631651807358	0.7558793375866861	0.7846932674776216
YBL102W	-0.06733326235025147	0.39873704639795504	0.10560480580251749
YBL103C	-1.0869026039771938	-1.0180161044124862	-1.7753235230535576
YBL104C	-0.7392250877008142	1.0045799114846108	0.9989959448430178
YBL106C	0.4792962206270123	-0.13483503904425262	-0.2662449209357877
YBL107C	0.05670801639763349	0.2527659563963752	-0.07349327488719343
YBR001C	-0.7359626561682963	1.0902255172467827	0.8027063629097813
YBR003W	-0.6658986515284816	0.7693876799354661	0.9879533920755036
YBR005W	-0.47382221231839433	0.7239595137540483	0.8118146949721198
YBR006W	-0.48374726794035416	1.0742300337520723	0.8938562543997898
YBR007C	-0.4854818044749171	0.7656143413994038	0.49074664485038083
YBR008C	-0.2105233234905354	0.4521716666803616	0.5063614322122337
YBR009C	-0.8944128816938897	1.6047209101765116	1.3295703623383635
YBR010W	-0.6170686302413898	1.1698211151946674	1.1101092124021175
YBR012C	-0.2507307570227768	0.3967162642093422	0.2026165822868354
YBR013C	-0.24182012348962287	0.6447934476320097	0.5890064248642924
YBR014C	-0.053281637860864844	0.4501940647958739	0.5293213508724381
YBR015C	-0.6793553988670252	0.9575016224683094	0.8774877062562779
YBR016W	-0.3079892482576021	0.5055931794915121	0.8723669325491867
YBR018C	-0.9025219965395914	1.009710616356657	0.8688690845591247
YBR019C	-0.5043738504127419	0.7388303660605893	0.7538902768710785
YBR020W	-0.5195369558944928	0.5595837900875723	0.5302712976664383
YBR021W	-5.170433675006621		
YBR022W	-0.18646523913749513	0.5661668936909036	0.7846864959326841
YBR023C	-0.5955779104340932	0.7998149081144057	1.3157646621479022
YBR024W	-0.21558917206981962	0.3753778589505619	0.3741936458340023
YBR025C	-0.34743273429086596	0.4423205897931153	0.44394360022084217
YBR026C	-1.2241438936090479	0.7422420895546262	0.5434872003433693
YBR027C	-0.09155415518667992	0.2110917678277199	0.16063392261151976
YBR028C	-0.5153508993119815	0.6280151703991382	0.2380028236660456
YBR030W	-0.4912990768236872	0.8446478455815664	1.1009229175988187
YBR031W	-0.6660551981471244	0.7402011380179705	0.8526621713959593
YBR032W	-0.34690673765222574	0.5143878964874172	0.2044995148424093
YBR033W	-0.3046641980776273	0.3839671797427955	0.5921188780552922
YBR034C	-0.12940086570978673	0.26028261098054445	0.23504312851843417
YBR035C	-3.5857247782140793	2.896349144306527	0.6316905062703808
YBR036C	0.3270389793349322	-0.34882506902091026	-1.6707553378690032
YBR037C	-1.4827526457423663	0.7287036177451164	1.085186129487812
