orf	hap a | growth (colony size) | thiamethoxam [10 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Actara | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | acetamiprid [15 mM] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Mospilan | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | N-methylpyrrolidin-2-one [0.9% v/v], dimethyl sulfoxide [0.8% v/v] | YPD | Mattiazzi Usaj M~Petrovic U, 2014	hap a | growth (colony size) | Confidor | YPD | Mattiazzi Usaj M~Petrovic U, 2014
YOL012C	-0.183	-2.265	0.648	0.257	-4.273	-4.122
YOL013C	-0.13	0.345	0.665	0.149	-0.35600000000000004	-0.069
YOL013W-A	0.12	0.151	-0.012	-0.33399999999999996	-0.033	0.597
YOL014W	-0.191	-0.026000000000000002	0.789	0.379	0.07	0.68
YOL015W	0.095	-0.401	1.189	0.396	0.24	0.368
YOL016C	0.083	-0.38799999999999996	0.289	0.375	0.335	0.17800000000000002
YOL017W	0.22699999999999998	-0.106	-0.10800000000000001	0.039	0.308	-0.052000000000000005
YOL018C	-0.187	-2.7880000000000003	-4.603	-0.445	0.25	0.228
YOL019W	0.098	-0.07200000000000001	0.46799999999999997	0.264	-0.179	0.409
YOL020W	-0.33399999999999996	0.305	-0.129	-5.476	-0.16699999999999998	0.752
YOL024W	-0.496	0.213	-0.349	-0.168	0.313	-0.272
YOL025W	0.294	-0.209	0.495	-1.028	0.34700000000000003	-0.11800000000000001
YOL027C	0.055999999999999994	-0.304	-0.638	-1.8530000000000002	-0.165	0.037000000000000005
YOL028C	0.11800000000000001	0.003	0.09300000000000001	-1.643	-0.223	-0.032
YOL029C	0.249	0.223	0.457	-0.013999999999999999	0.48700000000000004	0.374
YOL030W	0.106	0.207	0.129	-0.4	0.252	-0.35600000000000004
YOL031C	0.095	-0.079	-0.016	-0.9640000000000001	0.128	0.441
YOL032W	0.079	-0.043	0.55	-0.057999999999999996	0.24600000000000002	-0.6459999999999999
YOL035C	0.139	-0.086	0.35	0.332	0.19899999999999998	0.16899999999999998
YOL036W	0.098	-0.484	0.635	0.41200000000000003	0.27	0.381
YOL037C	-0.187	0.13	-0.336	-5.046	0.175	0.45899999999999996
YOL039W	0.079	-0.133	-4.461	-1.012	-0.289	0.18
YOL041C	0.252	0.306	0.217	-1.975	-0.22899999999999998	0.736
YOL042W	0.08	-0.127	0.191	-0.57	-0.371	0.42700000000000005
YOL043C	0.21	-0.009000000000000001	0.267	0.483	-0.414	-0.134
YOL044W	-0.052000000000000005	-0.092	0.924	0.348	-0.299	0.07200000000000001
YOL045W	0.151	0.163	0.102	0.244	-0.24600000000000002	0.401
YOL046C	0.10300000000000001	0.38299999999999995	0.723	-0.301	0.027000000000000003	0.201
YOL047C	0.225	0.21	0.08800000000000001	0.561	-0.257	0.466
YOL048C	-0.08800000000000001	0.07	0.015	0.006	0.07400000000000001	0.36700000000000005
YOL049W	-0.423	-0.221	-0.059000000000000004	0.58	0.294	0.532
YOL050C	-0.39399999999999996	-0.006999999999999999	0.322	0.39399999999999996	0.521	0.386
YOL052C	-0.368	-0.08199999999999999	0.35100000000000003	0.052000000000000005	-0.037000000000000005	0.121
YOL052C-A	-0.473	0.315	0.8809999999999999	0.32799999999999996	0.259	-0.14
YOL053W	0.159	-1.4869999999999999	0.217	0.426	0.304	0.785
YOL054W	0.052000000000000005	-0.13699999999999998	0.384	0.062	0.158	0.349
YOL055C	0.017	0.254	0.546	0.213	0.098	-0.185
YOL056W	0.091	0.075	-0.485	0.7340000000000001	0.318	0.28
YOL057W	0.158	-0.07200000000000001	0.674	0.39299999999999996	0.158	0.486
YOL058W	-0.069	-0.248	0.785	0.302	0.126	0.439
YOL059W	-0.175	-0.062	-0.085	-0.159	0.51	0.491
YOL060C	-0.258	-0.146	0.45899999999999996	0.332	0.364	0.397
YOL061W	-0.153	0.165	0.39399999999999996	0.298	0.489	0.772
YOL062C	-0.45	-0.54	0.349	0.094	0.265	0.301
YOL063C	-0.121	0.28300000000000003	-0.42200000000000004	-0.2	0.45899999999999996	0.484
YOL064C	0.107	-0.379	1.165	0.36700000000000005	0.21	-0.006
YOL065C	0.102	-0.131	0.755	0.245	0.105	0.05
YOL067C	-0.20800000000000002	0.124	-0.7559999999999999	-0.092	-0.49200000000000005	0.905
YOL068C	0.264	-0.14	-0.613	0.215	0.35700000000000004	0.5529999999999999
YOL070C	0.126	0.174	-0.46299999999999997	-0.12	0.385	0.11599999999999999
YOL071W	-0.375	-2.441	-0.639	0.146	-0.034	-0.349
YOL073C	-0.064	-0.21	0.135	-0.445	-0.20800000000000002	0.01
YOL075C	-0.121	-0.11599999999999999	-0.47600000000000003	0.12300000000000001	0.257	0.139
YOL079W	-0.063	0.09699999999999999	0.146	0.163	0.147	0.145
YOL080C	-0.121	-0.012	0.231	0.027999999999999997	0.257	0.546
YOL081W	-0.021	-1.8319999999999999	1.98	-0.528	0.153	-0.235
YOL082W	0.215	-0.062	0.43	0.17300000000000001	0.017	0.022000000000000002
YOL083W	-0.002	-0.161	0.563	0.147	0.18600000000000003	0.006
YOL084W	-0.032	0.20199999999999999	-0.5710000000000001	-0.40299999999999997	-0.172	0.598
YOL085C	-0.27399999999999997	-2.474	0.9990000000000001	0.541	0.057	0.65
YOL086C	-0.069	-0.369	-0.643	-0.084	-0.255	-0.27
YOL087C	-0.013999999999999999	-3.02	-1.672	0.073	0.154	-1.71
YOL088C	-0.184	0.26	0.408	-0.17800000000000002	0.304	0.115
YOL089C	-0.138	0.191	0.59	-0.409	0.29100000000000004	0.5479999999999999
YOL090W	0.506	-0.023	1.36	0.086	0.446	-3.697
YOL091W	-0.17	0.299	-0.046	-0.221	0.335	-0.087
YOL092W	-0.47	0.122	0.032	-0.23600000000000002	0.547	-0.384
YOL093W	-0.23199999999999998	0.363	-0.812	-0.498	0.348	0.41200000000000003
YOL095C	0.7490000000000001	0.905	2.258	-0.18	0.059000000000000004	
YOL098C	-0.535	0.243	-0.32	-0.369	0.318	-0.63
YOL099C	-0.177	-0.231	0.8109999999999999	0.08900000000000001	0.273	0.29600000000000004
YOL101C	0.095	0.11199999999999999	0.287	-0.049	-0.013999999999999999	0.315
YOL103W	0.127	0.295	-0.413	0.207	0.196	-0.111
YOL104C	-0.205	0.348	-0.348	-0.184	0.35100000000000003	0.106
YOL105C	0.031	0.135	0.03	-0.266	0.33799999999999997	0.021
YOL106W	0.304	0.294	-0.915	-0.41700000000000004	0.284	-0.389
YOL107W	0.12300000000000001	0.18	0.474	0.305	0.36700000000000005	0.245
YOL108C	-0.198	0.063	-0.204	-0.145	0.349	0.09699999999999999
YOL109W	0.14400000000000002	0.067	0.21100000000000002	0.013999999999999999	0.314	-1.082
YOL110W	-0.16399999999999998	0.078	0.341	0.102	0.29600000000000004	-0.489
YOL111C	-0.13699999999999998	0.084	0.74	0.6779999999999999	0.07200000000000001	1.041
YOL112W	0.12	0.069	0.095	-0.163	-0.21899999999999997	-0.015
YOL113W	0.19	0.16399999999999998	-0.637	-0.067	-0.29	0.37799999999999995
YOL114C	0.028999999999999998	0.036000000000000004	-0.975	0.5660000000000001	0.223	0.019
YOL115W	0.135	0.12300000000000001	0.16699999999999998	-0.006	0.262	-0.026000000000000002
YOL116W	-0.109	-2.542	0.47	0.062	0.159	-0.349
YOL117W	0.193	0.318	0.136	-0.146	0.382	0.012
YOL118C	-0.10800000000000001	0.18100000000000002	-0.087	0.11599999999999999	0.359	-0.054000000000000006
YOL119C	0.040999999999999995	0.22	-0.9620000000000001	-0.34600000000000003	0.3	0.172
YOL121C	-0.46299999999999997	0.133	0.133	-0.7759999999999999	-0.527	-0.034
YOL122C	-0.52	0.21100000000000002	-0.34700000000000003	-0.13699999999999998	-0.551	0.873
YOL124C	-0.391	0.106	-0.209	-0.273	0.345	0.8140000000000001
YOL126C	0.159	0.138	0.12300000000000001	0.544	0.28600000000000003	0.35700000000000004
YOL128C	0.11900000000000001	0.258	-0.439	-0.777	0.107	0.899
YOL129W	-0.182	0.024	0.18899999999999997	0.6679999999999999	0.013999999999999999	0.17600000000000002
YOL131W	0.15	-0.341	0.493	0.5529999999999999	0.302	0.857
YOL132W	0.307	-0.086	0.158	0.649	0.29600000000000004	0.311
YOL136C	-0.049	0.27899999999999997	0.348	-0.172	0.171	0.255
YOL137W	0.171	0.294	-0.514	0.098	0.321	-0.302
YOL138C	-0.047	-0.43799999999999994	-0.284	0.49700000000000005	-0.275	-0.247
YOL141W	-0.509	0.26899999999999996	-0.161	-5.026	-0.43799999999999994	0.516
YOL147C	0.10400000000000001	-0.059000000000000004	0.486	-0.7709999999999999	0.297	0.099
YOL150C	0.282	-0.307	0.319	-0.268	-0.513	0.48200000000000004
YOL151W	0.059000000000000004	0.128	-0.282	-5.104	-0.545	-0.068
YOL152W	-0.066	0.445	0.025	-0.512	-0.653	0.6759999999999999
YOL153C	-0.063	-0.228	0.562	-0.386	-0.24	0.13
YOL155C	-0.16	0.37799999999999995	-0.155	-5.607	-0.08800000000000001	-0.243
YOL158C	0.17600000000000002	-0.091	0.155	-1.304	-0.354	0.099
YOL159C	-0.18100000000000002	0.20600000000000002	-0.239	-0.485	-0.017	-0.758
YOL160W	-0.083	-0.495	-0.23399999999999999	-0.196	-0.6990000000000001	
YOL162W	-0.405	0.044000000000000004	0.03	-0.084	-0.015	0.087
YOL163W	-0.46399999999999997	0.27399999999999997	-0.231	-0.54	0.268	-0.152
YOR001W	-0.09300000000000001	-0.375	1.097	0.313	0.07200000000000001	0.124
YOR002W	0.134	-0.682	0.20199999999999999	-0.129	0.281	0.063
YOR003W	-0.135	-0.852	0.5579999999999999	0.387	0.045	0.514
YOR005C	-0.006999999999999999	-0.332	0.621	0.308	0.22899999999999998	0.746
YOR006C	-0.332	0.218	0.02	-0.002	0.149	0.728
YOR007C	0.46399999999999997	-0.027000000000000003	0.138	0.028999999999999998	-0.284	0.259
YOR008C	0.5529999999999999	-2.306	-4.735	-1.838	0.257	0.89
YOR008C-A	0.12	0.214	0.152	0.075	0.003	0.099
YOR009W	0.009000000000000001	0.42100000000000004	0.257	-0.369	0.263	0.627
YOR010C	-0.278	0.188	-0.145	-0.5379999999999999	0.263	0.195
YOR011W	0.07400000000000001	0.105	0.215	-0.076	-0.16399999999999998	0.8370000000000001
YOR012W	0.28600000000000003	0.105	-0.386	0.035	0.248	0.292
YOR013W	-0.015	-0.485	-0.6779999999999999	-0.27399999999999997	0.254	0.28300000000000003
YOR014W	-0.08199999999999999	-2.489	-0.204	0.172	-0.314	-3.6630000000000003
YOR015W	0.12	0.272	-0.991	-0.607	0.133	0.978
YOR016C	0.11199999999999999	0.348	0.603	-0.04	-0.42100000000000004	0.312
YOR017W	-0.335	0.113	-0.7340000000000001	0.36	0.43799999999999994	0.662
YOR018W	-0.086	0.016	0.433	0.248	0.091	0.517
YOR019W	0.311	-0.257	0.9329999999999999	0.32	0.087	0.722
YOR021C	-0.389	0.266	-0.142	-0.551	0.29	-0.22899999999999998
YOR022C	-0.38	0.155	0.168	0.198	0.43200000000000005	0.152
YOR023C	-0.467	0.14300000000000002	-0.157	0.002	0.162	-1.4869999999999999
YOR024W	-0.486	0.047	-0.065	-0.39799999999999996	0.248	-0.021
YOR025W	-0.151	0.255	-0.011000000000000001	-0.294	0.228	-0.34600000000000003
YOR026W	-0.532	0.107	-0.451	0.324	-0.857	-4.013999999999999
YOR027W	0.034	-0.23800000000000002	0.595	0.21100000000000002	0.133	0.294
YOR028C	-0.221	-0.003	0.6729999999999999	0.09699999999999999	-0.32	
YOR029W	0.17800000000000002	0.19899999999999998	-0.5720000000000001	0.433	0.258	0.27899999999999997
YOR030W	-0.452	0.15	-1.4480000000000002	-0.258	0.23600000000000002	-0.025
YOR031W	-0.07	-0.068	-0.055	0.141	0.221	-0.027999999999999997
YOR032C	0.12	0.03	0.05	-0.039	0.195	0.518
YOR033C	-0.265	0.905	1.374	0.607	0.371	0.718
YOR034C	0.035	0.11599999999999999	0.14300000000000002	0.11900000000000001	0.221	0.271
YOR035C	0.043	-0.33899999999999997	-0.171	0.44	0.639	-0.10300000000000001
YOR037W	0.03	-0.09699999999999999	0.428	0.013000000000000001	0.446	-0.05
YOR038C	-0.501	0.136	0.7140000000000001	-0.033	-0.132	-0.723
YOR039W	-0.14	-0.218	0.19899999999999998	0.08800000000000001	-0.626	-1.351
YOR040W	0.017	0.275	-1.047	-0.114	-0.159	-0.171
YOR041C	0.06	-0.03	0.505	0.385	0.052000000000000005	0.39399999999999996
YOR042W	-0.048	0.10800000000000001	0.731	0.321	0.17800000000000002	0.159
YOR043W	-0.49200000000000005	0.11699999999999999	0.26899999999999996	-1.262	0.23399999999999999	0.359
YOR044W	0.152	-0.217	1.048	0.209	0.24	0.113
YOR045W	-0.005	-0.015	-0.128	0.14	0.45399999999999996	0.361
YOR047C	0.01	-0.25	-0.036000000000000004	0.21	0.479	-0.004
YOR049C	-0.086	-0.078	0.696	0.113	0.237	-0.18100000000000002
YOR050C	-0.48100000000000004	-0.185	0.648	0.151	-0.252	
YOR051C	-0.075	0.032	0.5920000000000001	0.21899999999999997	0.175	-0.011000000000000001
YOR052C	0.07	-0.11599999999999999	0.547	0.033	-0.22899999999999998	0.244
YOR053W	-0.031	0.39299999999999996	0.35200000000000004	-0.306	0.08900000000000001	0.33399999999999996
YOR054C	0.165	0.11	0.276	-0.08900000000000001	-0.14400000000000002	
YOR055W	0.055	0.149	-0.40700000000000003	0.33799999999999997	0.29	-0.17300000000000001
YOR058C	0.054000000000000006	-0.031	-0.385	0.009000000000000001	0.369	0.386
YOR059C	0.046	0.061	-0.363	-0.253	0.33299999999999996	-0.293
YOR061W	0.11199999999999999	-1.7080000000000002	0.185	0.165	0.736	0.294
YOR062C	0.1	0.249	-0.141	-0.281	0.444	0.787
YOR064C	-0.122	-0.33	-0.6509999999999999	0.126	0.141	-0.861
YOR065W	1.463	0.905	-0.73	-0.18	0.059000000000000004	0.424
YOR066W	-0.073	-0.258	-0.08	-0.22899999999999998	0.162	0.08
YOR067C	-0.013999999999999999	-0.064	0.433	-0.027999999999999997	0.336	-0.304
YOR068C	0.157	-2.193	0.259	-0.35100000000000003	0.528	0.14300000000000002
YOR069W	-0.349	0.086	0.436	-0.486	0.958	0.371
YOR070C	-0.13	-0.5770000000000001	-0.703	0.355	0.226	0.105
YOR071C	0.055999999999999994	0.376	-0.32899999999999996	0.128	0.315	-0.39899999999999997
YOR072W	0.069	0.11900000000000001	0.6729999999999999	0.375	0.314	0.134
YOR076C	-0.51	-0.341	0.44299999999999995	0.312	0.276	0.371
YOR078W	-0.43	0.275	0.836	0.8059999999999999	-0.37200000000000005	1.042
YOR079C	-0.057999999999999996	0.091	-0.297	-0.068	0.344	0.313
YOR080W	0.10300000000000001	-0.413	-0.087	0.413	0.023	-1.311
YOR081C	-0.261	0.196	-0.597	-2.641	0.32899999999999996	0.9440000000000001
YOR082C	-0.04	-0.299	0.581	-0.884	0.21100000000000002	0.083
YOR083W	-0.001	0.295	-0.6459999999999999	0.315	0.32	0.5379999999999999
YOR084W	-0.12300000000000001	-0.034	-0.266	0.11	-0.27899999999999997	0.259
YOR085W	0.166	-0.436	-1.534	-0.81	-0.359	0.41600000000000004
YOR086C	0.055	-0.187	-0.371	0.425	-0.456	0.218
YOR087W	-0.20500000000000002	-0.039499999999999987	0.289	0.3145	-0.352	0.1855
YOR089C	0.155	-0.213	-0.312	-0.168	-0.7659999999999999	-1.124
YOR090C	-0.332	0.18899999999999997	0.972	-1.341	-0.07200000000000001	0.6459999999999999
YOR091W	0.049	0.003	0.488	0.45899999999999996	0.095	0.48700000000000004
YOR092W	-0.489	0.035	0.419	-1.68	0.105	-0.555
YOR093C	0.064	0.43700000000000006	-0.826	-0.038	-0.5529999999999999	-0.051
YOR094W	-0.006	-0.145	0.073	-0.13	0.196	0.256
YOR097C	-0.377	-0.856	-0.15	-0.963	-0.47100000000000003	1.0
YOR099W	-0.322	0.49200000000000005	-1.381	-5.479	0.135	0.122
YOR100C	0.258	0.017	-0.276	0.593	-0.306	0.445
YOR101W	0.32	0.109	-0.6679999999999999	0.079	0.071	0.547
YOR104W	-0.225	0.365	-0.951	-0.518	0.10300000000000001	0.281
YOR105W	-0.256	0.377	-0.314	-0.45299999999999996	0.293	0.057
YOR106W	0.044000000000000004	0.15	0.7090000000000001	-0.345	0.25	-0.517
YOR107W	0.076	-0.125	0.44299999999999995	-0.068	0.245	0.18600000000000003
YOR108W	-0.32299999999999995	0.021	0.9470000000000001	-0.312	0.261	0.875
YOR109W	0.121	0.20800000000000002	-0.152	-0.025	0.171	0.316
YOR111W	-0.217	0.327	-0.81	-0.474	-0.373	
YOR112W	0.121	0.316	0.35200000000000004	-0.17600000000000002	-0.583	
YOR113W	-0.541	0.32299999999999995	0.078	-0.8959999999999999	0.265	-0.045
YOR114W	-0.27399999999999997	0.276	-0.45899999999999996	-0.12300000000000001	0.22899999999999998	0.47700000000000004
YOR115C	-0.19399999999999998	-0.17800000000000002	1.095	0.28800000000000003	-0.08199999999999999	-0.223
YOR118W	-0.368	0.028999999999999998	0.127	0.332	0.511	0.031
YOR120W	-0.35200000000000004	0.138	-1.38	-0.695	0.278	-1.095
YOR121C	-0.222	0.284	-0.396	-0.39299999999999996	0.485	0.424
YOR123C	0.063	0.171	-0.011000000000000001	0.039	0.35600000000000004	-0.10099999999999999
YOR124C	-0.05	0.344	0.38299999999999995	-0.14400000000000002	0.387	-0.373
YOR125C	-0.067	0.868	-0.171	-0.23399999999999999	-0.001	0.17
YOR126C	-0.10300000000000001	0.24	-0.239	-0.26899999999999996	0.387	-0.45899999999999996
YOR127W	0.13	0.295	-0.687	-0.391	-0.004	-0.102
YOR128C	0.311	-0.061	-0.023	0.903	0.067	0.47
YOR129C	-0.035	0.11599999999999999	0.02	-0.203	0.22399999999999998	0.47100000000000003
YOR131C	0.09699999999999999	0.516	0.24100000000000002	0.32	0.184	0.248
YOR132W	0.165	0.172	-0.22	-0.569	0.22699999999999998	0.061
YOR133W	-0.495	0.28300000000000003	0.078	-0.34299999999999997	0.321	-0.254
YOR134W	-0.41100000000000003	0.07	0.08	-0.385	0.265	0.294
YOR135C	-0.203	-2.102	-0.598	0.381	0.075	-0.708
YOR136W	-0.349	-0.594	-0.414	0.034	0.10099999999999999	0.11699999999999999
YOR137C	-0.121	-0.09300000000000001	0.201	0.062	0.33799999999999997	0.39899999999999997
YOR138C	-0.185	-0.242	0.679	0.131	0.174	-0.08800000000000001
YOR139C	0.711	0.064	0.851	0.366	0.139	0.618
YOR140W	0.299	0.242	1.935	0.795	0.47600000000000003	1.361
YOR141C	0.32799999999999996	0.196	0.379	-0.353	-1.185	-4.581
YOR142W	0.23199999999999998	0.489	0.7859999999999999	0.3	0.21	0.599
YOR144C	0.401	0.16899999999999998	-0.073	0.26899999999999996	-0.098	-0.426
YOR152C	0.024	0.11199999999999999	-0.017	-0.20800000000000002	0.231	0.284
YOR153W	0.073	0.054000000000000006	-3.0610000000000004	-1.797	0.418	-2.019
YOR154W	0.098	0.278	0.473	-0.254	0.379	0.039
YOR155C	0.162	0.94	-0.011000000000000001	-0.55	-0.106	0.439
YOR156C	-0.005	0.131	0.221	0.27899999999999997	0.3	0.182
YOR158W	0.047	0.067	-0.149	-2.5340000000000003	-0.10300000000000001	0.11
YOR161C	0.114	-0.12	-0.022000000000000002	0.27699999999999997	0.361	0.37
YOR162C	-0.20199999999999999	0.326	0.316	0.151	0.05	0.858
YOR163W	0.115	-0.024	0.613	0.312	0.171	0.057999999999999996
YOR164C	0.1	0.28800000000000003	-0.868	-0.29600000000000004	0.271	-0.09699999999999999
YOR165W	-0.302	0.036000000000000004	0.78	0.244	-0.22	0.61
YOR166C	0.02	0.037000000000000005	0.586	0.536	0.1	-0.059000000000000004
YOR167C	-0.062	0.309	-0.907	0.076	0.488	0.14800000000000002
YOR170W	0.011000000000000001	-0.02	0.512	-0.009000000000000001	0.501	0.047
YOR171C	0.163	-0.138	0.26899999999999996	-0.191	0.131	0.27399999999999997
YOR172W	-0.47100000000000003	0.23	-1.232	-0.29600000000000004	0.48700000000000004	0.6679999999999999
YOR173W	0.28	0.163	0.693	0.33899999999999997	0.20600000000000002	-0.326
YOR175C	0.14300000000000002	0.166	-0.11199999999999999	0.105	0.426	0.20800000000000002
YOR177C	-0.32299999999999995	0.187	-0.129	-2.39	0.431	0.8240000000000001
YOR178C	-0.203	0.171	-0.047	-0.045	0.381	0.011000000000000001
YOR179C	0.131	-0.193	0.27699999999999997	0.353	-0.31	0.258
YOR180C	-0.479	-0.301	0.643	-1.7169999999999999	-0.324	0.09
YOR182C	-0.08800000000000001	-1.3619999999999999	0.85	0.84	-0.13699999999999998	1.251
YOR183W	0.128	-0.026000000000000002	-0.149	0.564	-0.38799999999999996	0.063
YOR184W	0.3	0.25	-0.255	-0.589	0.32	-0.01
YOR185C	-0.28	0.358	-0.17800000000000002	-0.223	0.245	-0.20800000000000002
YOR186W	0.017	0.282	0.17800000000000002	-0.102	0.37200000000000005	-0.057999999999999996
YOR188W	0.2	0.036000000000000004	0.046	0.233	0.344	0.272
YOR189W	-0.09699999999999999	0.027999999999999997	0.253	-0.067	-0.145	0.491
YOR190W	0.003	0.08800000000000001	-0.511	-5.44	-0.43700000000000006	-0.242
YOR191W	-0.03	0.10400000000000001	0.364	-0.695	-0.45799999999999996	0.631
YOR192C	0.08	-0.085	0.584	-0.023	0.19399999999999998	-0.17600000000000002
YOR193W	-0.013000000000000001	-0.044000000000000004	0.135	0.026000000000000002	-0.355	0.557
YOR195W	-0.04	-0.191	-0.16399999999999998	-1.858	-0.155	-0.348
YOR196C	0.185	-0.389	-0.88	-1.399	-0.32	0.7440000000000001
YOR197W	0.037000000000000005	0.185	-0.41600000000000004	-0.7490000000000001	0.324	-0.314
YOR208W	-0.6859999999999999	0.092	0.254	-0.8540000000000001	0.135	0.308
YOR209C	-0.465	0.021	0.428	-0.068	-0.506	-0.491
YOR212W	-0.184	-0.055999999999999994	0.373	-0.652	0.263	-0.039
YOR213C	-0.29	-0.387	0.5429999999999999	-0.086	0.12300000000000001	0.067
YOR214C	0.33299999999999996	-0.5529999999999999	0.552	0.153	0.20600000000000002	0.247
YOR215C	0.17300000000000001	-0.62	0.624	-0.138	-0.02	-0.013000000000000001
YOR216C	0.055	-0.787	0.527	-0.091	-0.017	0.016
YOR219C	-0.217	-0.018000000000000002	0.5489999999999999	0.07400000000000001	0.03	0.192
YOR220W	-0.055	0.47100000000000003	-0.442	0.095	-0.11900000000000001	-0.47700000000000004
YOR221C	-0.225	-0.281	-0.5579999999999999	-0.413	-0.172	
YOR222W	-0.037000000000000005	-0.41600000000000004	1.042	-0.883	0.15	-0.142
YOR223W	0.001	-0.099	-0.993	0.152	0.22	-0.209
YOR225W	0.20600000000000002	0.262	0.504	-0.019	0.215	-0.324
YOR226C	0.033	-0.013000000000000001	0.75	-0.21100000000000002	0.14800000000000002	-0.076
YOR227W	-0.303	-0.7440000000000001	0.532	-0.5760000000000001	0.242	-0.008
YOR228C	0.10800000000000001	-0.547	0.423	0.028999999999999998	0.135	0.115
YOR229W	0.19899999999999998	-0.129	1.024	-0.009000000000000001	0.13699999999999998	0.065
YOR230W	0.11699999999999999	0.168	0.013000000000000001	-0.017	-0.062	0.23600000000000002
YOR231W	0.063	0.35200000000000004	-0.45399999999999996	-0.08800000000000001	-0.02	0.066
YOR233W	-0.106	-0.098	-0.341	0.18100000000000002	0.11	-0.11
YOR234C	-0.18899999999999997	0.162	0.573	-0.05	0.374	0.449
YOR235W	-0.053	0.028999999999999998	-1.1320000000000001	0.521	0.17300000000000001	-0.363
YOR237W	-0.040999999999999995	-0.062	-1.33	0.297	0.309	-0.028999999999999998
YOR238W	0.032	-0.087	-0.036000000000000004	0.228	0.064	-0.345
YOR239W	-0.12399999999999999	-0.35350000000000004	0.4585	-0.5035000000000001	-0.07750000000000001	-0.0875
YOR242C	0.155	-0.757	0.45799999999999996	-0.086	0.217	-0.004
YOR243C	0.054000000000000006	-0.45299999999999996	0.494	-0.128	0.259	0.098
YOR245C	-0.008	0.209	-0.84	-0.35200000000000004	-0.579	-1.851
YOR246C	0.005	-0.166	0.256	-0.08900000000000001	0.247	0.02
YOR247W	0.064	0.182	0.322	0.009000000000000001	-0.01	0.032
YOR248W	-0.002	0.51	0.14300000000000002	-0.46799999999999997	-0.138	-0.385
YOR251C	0.20800000000000002	0.035	0.8190000000000001	-0.09	-0.042	-0.26899999999999996
YOR252W	-0.527	0.503	0.342	0.166	0.17	-0.078
YOR253W	0.17300000000000001	0.39399999999999996	-0.742	-0.493	0.41700000000000004	0.012
YOR255W	0.177	-0.152	0.495	0.327	0.135	-0.282
YOR263C	-0.076	-0.242	0.36200000000000004	-0.294	0.303	-0.06
YOR264W	0.355	-0.11800000000000001	0.22399999999999998	0.07400000000000001	0.25	-0.063
YOR265W	0.07	-0.555	0.38299999999999995	0.087	0.249	-0.12300000000000001
YOR266W	0.002	0.16899999999999998	-0.11699999999999999	-0.773	-0.009000000000000001	-0.201
YOR267C	-0.41600000000000004	0.22699999999999998	-0.8109999999999999	-0.662	0.28600000000000003	-0.162
YOR268C	-0.059000000000000004	0.18	0.307	-0.392	0.41	0.008
YOR269W	0.608	-0.009000000000000001	0.20600000000000002	-0.644	0.12300000000000001	-0.223
YOR270C	0.092	-0.163	-0.925	-0.745	0.18	-0.504
YOR271C	-0.26899999999999996	0.168	0.047	-2.319	0.022000000000000002	0.069
YOR273C	-0.166	0.054000000000000006	-0.26899999999999996	-0.894	0.675	-0.273
YOR274W	0.131	-0.07400000000000001	0.391	0.26899999999999996	0.366	0.297
YOR275C	-0.023	-0.215	-0.35100000000000003	-2.225	0.255	-0.37799999999999995
YOR276W	0.255	0.033	0.691	-0.028999999999999998	0.16699999999999998	0.024
YOR277C	0.31	-0.099	0.555	0.191	0.203	-0.193
YOR279C	0.247	-0.188	0.493	-0.036000000000000004	0.377	0.048
YOR280C	0.13699999999999998	-0.34600000000000003	0.688	0.023	-0.008	-0.375
YOR283W	0.23800000000000002	0.27899999999999997	-1.229	-0.264	-0.14400000000000002	0.066
YOR284W	0.016	-0.19899999999999998	0.419	0.003	-0.046	0.147
YOR285W	0.035	-0.06	0.39399999999999996	0.057999999999999996	-0.032	0.175
YOR286W	-0.134	0.265	-0.153	-0.075	0.198	0.256
YOR288C	0.13	-0.115	0.7959999999999999	0.068	0.092	0.261
YOR289W	-0.022000000000000002	-0.3	-0.141	-0.847	0.17	-0.037000000000000005
YOR291W	0.228	-0.2	0.679	-0.175	0.12300000000000001	-0.308
YOR292C	0.057	-0.508	0.56	-0.758	0.43700000000000006	-0.43700000000000006
YOR293W	0.42200000000000004	0.252	-0.191	0.319	-0.095	0.14400000000000002
