ORF	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [2.5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | 4,7-diphenyl-1,10-phenanthroline 4',4''-disulfonate [90 μM], iron sulfate pentahydrate [5 uM], YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGal [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPGE [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], copper [50 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [30°C] | Davis-Kaplan SR~Kaplan J, 2004	hom | growth (spot assay) | YPD [standard], iron [100 uM], temperature [37ºC] | Davis-Kaplan SR~Kaplan J, 2004
YML101C	2.000	4.000	4.000	3.000	2.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	1.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	2.000	2.000	3.000	2.000	4.000	3.000	4.000	3.000	4.000	4.000
YML102C-A	2.000	4.000	4.000	3.000	2.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	1.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	2.000	2.000	3.000	2.000	4.000	3.000	4.000	3.000	4.000	3.000
YML102W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	3.000
YML103C	2.000	4.000	4.000	2.000	3.000	4.000	3.000	2.000	2.000	3.000	4.000	4.000	0.000	3.000	3.000	1.000	3.000	3.000	2.000	2.000	2.000	1.000	2.000	1.000	4.000	2.000	4.000	2.000	4.000	2.000
YML104C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	4.000
YML106W	2.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	4.000
YML107C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	4.000
YML108W	2.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	2.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	4.000
YML109W	2.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	2.000	3.000	2.000	4.000	3.000	4.000	3.000	4.000	4.000
YML110C	2.000	3.000	3.000	3.000	3.000	3.000	1.000	1.000	1.000	0.000	0.000	0.000	1.000	3.000	3.000	3.000	4.000	3.000	1.000	1.000	1.000	0.000	0.000	0.000	4.000	3.000	4.000	3.000	3.000	3.000
YML111W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000	3.000	4.000	4.000
YML112W	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	2.000	1.000	2.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.000	1.000	0.000
YML113W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	4.000	3.000	4.000	4.000	3.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	4.000	4.000	4.000	4.000
YML116W	3.000	4.000	5.000	3.000	4.000	5.000	4.000	3.000	4.000	5.000	5.000	4.000	2.000	3.000	4.000	2.000	4.000	4.000	5.000	3.000	4.000	5.000	5.000	3.000	2.000	3.000	3.000	3.000	4.000	4.000
YML117W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	4.000	4.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YML117W-A	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YML118W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YML119W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	2.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YML120C	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YML121W	3.000	4.000	4.000	3.000	3.000	4.000	2.000	2.000	2.000	3.000	3.000	4.000	1.000	2.000	2.000	2.000	2.000	3.000	1.000	1.000	1.000	2.000	2.000	2.000	2.000	1.000	2.000	2.000	2.000	2.000
YML122C	1.000	2.000	2.000	2.000	2.000	3.000	0.000	0.000	0.000	2.000	2.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	0.000	1.000	0.000	2.000	0.000
YML123C	1.000	3.000	3.000	2.000	3.000	3.000	0.000	0.000	0.000	2.000	3.000	3.000	0.000	2.000	2.000	1.000	3.000	3.000	1.000	1.000	1.000	2.000	2.000	2.000	1.000	0.000	1.000	0.000	2.000	2.000
YML124C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	2.000	4.000
YML128C	1.000	3.000	3.000	2.000	3.000	3.000	1.000	1.000	1.000	2.000	3.000	4.000	0.000	3.000	2.000	2.000	3.000	3.000	2.000	1.000	1.000	2.000	2.000	2.000	1.000	2.000	1.000	2.000	2.000	4.000
YML131W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	5.000	5.000	2.000	3.000	3.000	3.000	4.000	4.000	4.000	3.000	3.000	4.000	5.000	3.000	4.000	4.000	3.000	4.000	4.000	5.000
YMR004W	2.000	4.000	4.000	3.000	4.000	5.000	3.000	3.000	4.000	5.000	4.000	4.000	2.000	3.000	4.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR095C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	5.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR096W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	5.000	3.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR099C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	2.000	2.000	3.000	3.000	4.000
YMR100W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	3.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	2.000	3.000	2.000	1.000	2.000	2.000	3.000	3.000	4.000
YMR101C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR102C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	5.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR103C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	5.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	2.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR105C	2.000	4.000	4.000	3.000	4.000	4.000	0.000	0.000	0.000	3.000	4.000	5.000	1.000	3.000	3.000	2.000	4.000	3.000	0.000	0.000	0.000	2.000	4.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR106C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	5.000	5.000	1.000	2.000	2.000	2.000	3.000	3.000	2.000	1.000	1.000	2.000	4.000	2.000	2.000	0.000	3.000	1.000	3.000	2.000
YMR107W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	5.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR109W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	5.000	5.000	5.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	5.000	3.000	3.000	3.000	3.000	3.000	4.000	4.000
YMR110C	2.000	4.000	4.000	3.000	4.000	5.000	3.000	3.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR111C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR114C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR115W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	2.000	3.000	2.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR116C	0.000	1.000	2.000	1.000	1.000	1.000	1.000	1.000	1.000	2.000	2.000	2.000	1.000	0.000	0.000	0.000	1.000	1.000	0.000	0.000	0.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000
YMR119W-A	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR120C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	2.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	2.000	2.000	2.000	2.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR121C	2.000	3.000	4.000	3.000	3.000	4.000	2.000	3.000	2.000	3.000	4.000	4.000	1.000	3.000	2.000	2.000	3.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000	2.000	2.000	2.000	3.000
YMR122C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	2.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR123W	0.000	2.000	3.000	0.000	2.000	2.000	0.000	0.000	1.000	2.000	2.000	3.000	0.000	2.000	2.000	0.000	3.000	3.000	1.000	1.000	1.000	1.000	2.000	2.000	0.000	2.000	0.000	2.000	2.000	3.000
YMR124W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000
YMR125W	0.000	1.000	2.000	0.000	1.000	1.000	1.000	1.000	1.000	3.000	3.000	4.000	0.000	2.000	2.000	1.000	2.000	2.000	2.000	1.000	1.000	2.000	3.000	3.000	0.000	1.000	0.000	1.000	1.000	1.000
YMR127C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR129W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR130W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR132C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YMR133W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YMR135C	2.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	3.000	3.000	3.000	4.000	1.000	3.000	2.000	2.000	3.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR006C	2.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR009W	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	2.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR012W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR014C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000
YPR015C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	4.000	2.000	4.000	4.000	4.000	2.000	3.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR017C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR018W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	3.000	3.000	2.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	2.000	2.000	3.000	4.000
YPR020W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	3.000	1.000	3.000	3.000	2.000	4.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	3.000	2.000	4.000
YPR027C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	2.000	3.000	3.000	4.000
YPR028W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR029C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	2.000	2.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR030W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR032W	2.000	4.000	4.000	3.000	3.000	4.000	1.000	2.000	2.000	2.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	3.000	2.000	4.000
YPR036W	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPR038W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000
YPR039W	3.000	4.000	4.000	4.000	4.000	4.000	3.000	3.000	4.000	4.000	4.000	4.000	2.000	3.000	4.000	2.000	4.000	4.000	4.000	3.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000	3.000	4.000
YPR040W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	4.000	2.000	4.000	4.000	4.000	3.000	3.000	2.000	4.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR042C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR044C	1.000	2.000	2.000	2.000	2.000	2.000	1.000	1.000	1.000	3.000	3.000	3.000	1.000	2.000	2.000	1.000	2.000	2.000	1.000	1.000	1.000	2.000	3.000	2.000	0.000	2.000	0.000	2.000	1.000	3.000
YPR045C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR046W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR049C	2.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	2.000	3.000	4.000
YPR051W	2.000	4.000	4.000	3.000	3.000	4.000	2.000	3.000	3.000	3.000	3.000	4.000	1.000	3.000	3.000	2.000	4.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	4.000
YPR052C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR053C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	2.000	2.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR054W	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	1.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR057W	2.000	3.000	3.000	3.000	3.000	3.000	2.000	2.000	2.000	3.000	3.000	4.000	1.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	1.000	2.000	1.000	1.000	2.000	3.000
YPR058W	3.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	4.000	3.000	3.000	4.000	4.000	3.000	2.000	3.000	3.000	4.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000
YPR059C	2.000	4.000	5.000	4.000	5.000	5.000	3.000	3.000	3.000	5.000	5.000	5.000	2.000	4.000	4.000	3.000	5.000	5.000	4.000	3.000	3.000	4.000	5.000	3.000	3.000	3.000	3.000	3.000	3.000	4.000
YPR061C	2.000	4.000	4.000	3.000	3.000	4.000	3.000	3.000	3.000	5.000	5.000	5.000	2.000	3.000	3.000	3.000	3.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	2.000	3.000	3.000	2.000	3.000
YPR062W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	5.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR063C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR065W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	4.000	3.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR066W	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	2.000	1.000	2.000	2.000	3.000	3.000	2.000	4.000	3.000	3.000	2.000	2.000	1.000	2.000	1.000	2.000	2.000	3.000	3.000	3.000	4.000
YPR068C	2.000	4.000	4.000	3.000	4.000	4.000	3.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	3.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR069C	2.000	4.000	4.000	3.000	4.000	4.000	2.000	3.000	3.000	3.000	4.000	4.000	2.000	3.000	3.000	2.000	4.000	4.000	3.000	2.000	2.000	3.000	3.000	2.000	2.000	3.000	3.000	3.000	3.000	4.000
YPR070W	1.000	3.000	3.000	2.000	3.000	3.000	0.000	0.000	0.000	2.000	2.000	2.000	0.000	1.000	2.000	1.000	2.000	2.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	0.000	1.000	0.000	2.000	0.000
