orf	hom | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014	het | growth (pooled culture) | benomyl [57.746 uM] | YPD + DMSO [2%] | Hoepfner D~Movva NR, 2014
YCL052C	0.07289814763571638	
YCL053C	0.2860831274028428	
YCL054W	0.12912642009109618	
YCL055W	0.18889318991765086	0.09695516168961536
YCL056C	0.05600893660902241	-0.0433695675987465
YCL057C-A		
YCL057W	0.2106139898063495	0.11723120243338396
YCL058C	-0.03022499474406196	0.5845088914115063
YCL058W-A		
YCL059C	0.05282008600567049	0.34288297829086306
YCL061C	-0.04000718640562762	0.9889710773645597
YCL063W	0.16464985816026592	0.5212399424747421
YCL064C	0.07244870905184385	0.12103078291895675
YCL065W		
YCL066W		
YCL067C		
YCL068C		
YCL069W	-0.023124097924854894	0.06034674171643678
YCL073C		
YCL074W	-0.08875459869863794	-0.005896228542521722
YCL075W	-0.029156194354416163	-0.1450917759092092
YCL076W	-0.12633499159862435	-0.09355485250790128
YCR001W	0.07231625426305552	-0.0006436438975670678
YCR002C	0.22463963165073997	
YCR003W	-0.23309084184896067	0.5496526193217307
YCR004C	0.1557724172096088	-0.017785948385883103
YCR005C	-0.06315814836680343	0.006023121612083097
YCR006C	-1.5651981165170281	-0.06774295867844471
YCR007C	0.165240517667006	0.05594610119012555
YCR008W	0.17487987050642023	0.03752707498965645
YCR009C	0.10769398748728515	0.14882757988346143
YCR010C	0.2213459567768749	0.12163617925726225
YCR011C	0.1823624603251664	0.09646705222316013
YCR012W	0.04443869569895387	-1.1884847478061598
YCR013C	0.09953363967894353	0.0338307039429511
YCR014C	-0.03565331561828378	-0.06323397603416886
YCR015C	-0.00560743127002297	-0.09251877992055037
YCR016W	0.12375741998900318	0.19536323333448508
YCR017C	0.11622932171065528	-0.14049748087665007
YCR018C		
YCR018C-A		
YCR019W	0.34019115949160433	-0.1217303536759939
YCR020C	-0.021070040158722162	-0.04382242262885482
YCR020C-A	0.03125586672026586	-0.700024399881715
YCR020W-B	-0.6886330373941661	-0.1257975159657272
YCR021C	0.08307221682439365	0.04471732764802019
YCR022C	-0.06667732318594252	-0.13267223331245745
YCR023C	0.06971426638034275	-0.07076480829010198
YCR024C	-0.5351425883343519	0.4494806738819668
YCR024C-A	-0.23976598311564787	0.14964237147946405
YCR024C-B		
YCR025C	-0.24533050912701163	0.03662650994521475
YCR026C	-0.3254723553076301	-0.16099511825138713
YCR027C	-0.607459942191534	-0.5123411348857286
YCR028C	-0.42369924478434423	-0.06723404005641599
YCR028C-A	0.0059855734776029425	0.8953205031634559
YCR030C	-0.14418394692303324	-0.1154862949642187
YCR031C	-0.28670875876636537	0.697465382927794
YCR032W	-0.025956918572551224	-0.023164894471013706
YCR033W	-0.320210893567782	-1.7705601341766166
YCR034W	-0.30766092720228294	-2.248103278336451
YCR035C	0.6630353225400663	
YCR036W	-0.27487446319289816	0.08073836230784995
YCR037C	-0.44253685138045645	0.034605568209024114
YCR038C		
YCR038W-A		
YCR039C		
YCR040W		
YCR041W		
YCR042C		
YCR043C	-0.3659862489896082	0.10712453861095629
YCR044C	-0.4557949085668858	-0.09123737190331517
YCR045C	-0.4173922909226576	-0.07746542600420993
YCR045W-A		
YCR046C	0.18368249223215619	-0.11195970778804543
YCR047C	-0.06875403212694337	0.3875592544248897
YCR047W-A		
YCR048W	-0.13361655797195562	-0.015532075082266132
YCR049C	-0.3035128133713053	-0.11429381190723108
YCR050C	-0.32029130247192095	-0.07103136630986127
YCR051W	-0.3666127439565453	0.33410597666145575
YCR052W	-1.4223018774347658	
YCR053W	-0.03309074788565714	-0.05739061812472886
YCR054C	0.0902043955025679	
YCR057C	0.2775241788949441	
YCR059C	-0.38333399279404645	0.2429490793986091
YCR060W	0.01019252048541457	0.11745463397338878
YCR061W	-0.004431224484903376	-0.20886459713102254
YCR063W	-0.2405926626988932	-9.976201746438445
YCR064C	-0.0710412107089604	
YCR065W	-0.4875038766881197	-5.303970749132628
YCR066W	-0.6372900380635156	0.293032160936503
YCR067C	0.11942665330573482	0.07535886314096382
YCR068W	-0.5665564664844823	-0.18232880033406276
YCR069W	0.05423027568084604	-0.006594217732526974
YCR071C	-0.5745575276759717	0.5483547145772074
YCR072C	0.02214824299081526	
YCR073C	-0.1414897870789025	-0.2305662881026955
YCR073W-A	-0.503324733665962	-0.3716111225030153
YCR075C	-0.014990105914979611	0.040795644919447656
YCR075W-A		
YCR076C	-0.4381473153816495	0.2639896155971117
YCR077C	0.38892968768905434	0.681185359032254
YCR079W	-0.13788721629748185	0.3579904444191732
YCR081C-A		
YCR081W	-0.16416440462086865	-0.1978329694116564
YCR082W	-0.24832683879189862	-0.39214834754955474
YCR083W	0.09656618423459548	0.037641315956190434
YCR084C	-0.32260789416354363	-0.1110245266205494
YCR085W	-0.33342988534379253	-0.0641854542398236
YCR086W	-0.18646603968908987	-1.4248935181399338
YCR087C-A	-0.5135323969188579	-0.1333140258175945
YCR087W	0.03513071204791049	0.4795847341660489
YCR088W	-0.06041173143377727	0.2507919664472737
YCR089W	-0.06933437301460883	-0.0494916259113784
YCR090C	-0.06634948876527236	-0.020919375801485705
YCR091W	-0.06546294459550972	0.01718235671714206
YCR092C	-0.07969924189479619	-0.10613724277857174
YCR093W	-0.3037411462111381	
YCR094W	-0.12610991259781146	-0.00582271099697389
YCR095C	-0.117708922113597	-0.08766223013280058
YCR095W-A		
YCR096C		
YCR097W		
YCR097W-A		
YCR098C	0.004882627299334243	-0.7775871369401333
YCR099C	-0.061667540389559836	-0.18391104400379538
YCR100C	0.11253923715044642	0.07035658327766972
YCR101C	-0.09658088308758729	0.04877727101385785
YCR102C	0.02050689386944937	-0.05032608792599071
YCR102W-A	-0.04633436990982455	-0.08425737704424568
YCR104W		
YCR105W	-0.1086919584089023	-0.031959127227791574
YCR106W	-0.020749792269439564	-0.02175846485538434
YCR107W	0.006823647770852628	0.027133430763670214
YCR108C		
YDL001W	-0.1813045217040699	0.054549720566279505
YDL002C	-0.07373326713639962	0.13341946947289818
YDL003W	-0.1329036420416616	
YDL004W	-0.006053587653562872	1.2511859735675301
YDL005C	-0.20499530245013797	-0.0899881803578948
YDL006W	-0.08444537673244988	-0.1294126400993681
YDL007C-A		
YDL007W	-0.03614327365548325	
YDL008W	-0.137838812950327	
YDL009C	-0.13975193759411425	0.014320923808425961
YDL010W	0.029802989155035698	0.04880265403786729
YDL011C	-0.003028182655670928	0.06714920311410673
YDL012C	-0.08563914548796599	0.04341957506384744
YDL013W	-0.28859830206229553	1.0863644058065065
YDL014W	0.524469670819184	
YDL015C	-0.05635865950977762	
YDL016C	-0.2035833876956533	
YDL017W	-0.11242253286634911	
YDL018C	-0.09381617960280872	0.04720176959735472
YDL019C	-0.19246073673899294	-0.06398542092708213
YDL020C	-0.10679521863233199	-2.2775133015752527
YDL021W	-0.06901111824487839	-1.6527545161225228
YDL022C-A		
YDL022W	-0.14047488293541988	0.08081568235576056
YDL023C	-0.00024780541078942453	-0.2206269697117692
YDL024C	-0.049202408236629615	-0.02209246003123905
YDL025C	-0.10973569855113836	-0.15004770104215404
YDL025W-A		
YDL026W	0.48779585262551556	-0.04533584773302757
YDL027C	-0.04090669848481474	-0.08579334920221905
YDL028C	-0.08230232475637128	-2.3604951392670097
YDL029W	-0.0874654139021265	
YDL030W	-0.0448789148204428	
YDL031W	-0.03719268176226496	
YDL032W	-0.10481402776155972	-0.14252838629169662
YDL033C	-0.08480979135641502	0.12104286302943901
YDL034W	-0.7484426345735643	0.04772320865495394
YDL035C	0.2302653669780834	0.4100350782553259
YDL036C	-5.974621497872031	-0.00814728261803456
YDL037C	-0.1827547118559705	0.019643139799370508
YDL039C	-0.024679877786752395	0.13041033789836443
YDL040C	0.0036712277209667637	0.7127250116000545
YDL041W	0.0026272111097971566	0.5724562889577192
YDL042C	-0.0744737535695594	
YDL043C	-0.32775962354452853	
YDL044C	-0.018917210690742123	0.4916776145561111
YDL045C	-0.11166245685580495	
YDL045W-A	0.17319541948515285	-0.014237437762327136
YDL046W	0.09185246875389068	0.01299594672845588
YDL047W	-0.10689360331687456	-6.5282574066405905
YDL048C	-0.13486690729779047	0.1199453659629165
YDL049C	-0.0572570189392861	-0.10686457933856298
YDL050C	-0.05109531332283566	-0.04401733134295376
YDL051W	-0.05324861715718761	-0.14553538368775493
YDL052C	-0.02234278671521703	0.18227557135863928
YDL053C	-0.20777598865288452	0.16262145335699402
YDL054C	-0.01896128296217326	-0.045103862278231925
YDL055C	0.023851833060006652	
YDL056W	0.037234339691766295	0.3615906525689119
YDL057W	-0.07175979677162314	
YDL058W	-0.07348820646045139	-2.08924481300031
YDL059C	-0.21474003881734965	0.0031038712819548417
YDL060W	0.1860330099512786	0.282464683869796
YDL061C	0.5971218279487823	-1.8603714469369637
YDL062W	0.011719539778448697	0.3828259847073387
YDL063C	-0.11062029854491087	0.3189522194899292
YDL064W	0.019309149189764098	
YDL065C	0.03682217458213232	0.009821995301183273
YDL066W	0.06294823612165767	-5.902714894295973
YDL067C	-0.2478342470644009	0.4641498518994025
YDL068W	-0.04843092558559506	0.2425651734971095
YDL069C		0.2284050571810047
YDL070W	-0.056368753699975606	-0.36300661401380896
YDL071C	0.07891274204640791	-0.34274152653017426
YDL072C	0.017613499814221847	0.04326235738133569
YDL073W	-0.06292659679435512	-0.04743606613511948
YDL074C	0.007487172925432397	0.1632415429154715
YDL075W	-0.7336870902431056	
YDL076C	-0.15172380255788478	0.2792110251455422
YDL077C	0.34408711681230597	0.20124079525521635
YDL078C	0.015184612891770994	-0.10980522739736687
YDL079C	-0.14921198592798635	-0.03338396005422286
YDL080C	-0.0679355510068665	-0.0772632485400869
YDL081C	0.576554573726299	0.637371320567825
YDL082W	0.09903949692816102	0.971815102758635
YDL083C	-0.052246238001243485	0.7136840474708248
YDL084W	-0.10399281211863474	
YDL085C-A		
YDL085W	-0.13050992163376185	-0.05777241459534799
YDL086C-A		
YDL086W	-0.047362693530336994	0.025139619371925173
YDL087C	-0.13241780138080078	
YDL088C	0.21118673970884125	0.8509321637416422
YDL089W	0.006190753393565627	-0.0771024942081399
YDL090C	-0.05940017317677481	0.8261295414574853
YDL091C	-0.2076497543415052	-0.16431827399561164
YDL092W	0.057646099838060946	
YDL093W	-0.12972752221556585	-0.02776041220424479
YDL094C	0.0690818554380173	0.04292565208696331
YDL095W	-0.030722236765484724	0.3090113771338297
YDL096C	0.06652909392545833	0.3060961997792179
YDL097C	-0.03575189029721514	
YDL098C	-0.02305094544365674	
YDL099W	0.11561085144485522	0.13719618890020052
YDL100C	0.05970799366307547	0.5066006794451516
YDL101C	0.021702974052214438	0.6033790880342592
YDL102W	0.13970296252417083	
YDL103C	0.15427717172841673	
YDL104C	-0.0833721403612357	-0.08462643666154522
YDL105W	-0.06512337089278906	
YDL106C	0.034866289281848144	-0.054315451216916555
YDL107W	-0.028908941601304257	0.08289837667045713
YDL108W	0.0065350578939812895	
YDL109C	-0.06422385032392416	-0.017402242163828227
YDL110C	0.07302971354037135	-0.17093502147386194
YDL111C	0.5243634832959031	
YDL112W	0.0651671590207433	0.06404018012396483
YDL113C	-0.030818673606777477	-0.046666713796086653
YDL114W	-0.031679501108122635	-0.0006446941093507765
YDL114W-A		
YDL115C	-0.03676682666527765	-0.022379964620368512
YDL116W	0.5604908765740948	0.0035020021269216387
YDL117W	-0.10005807074163986	0.38011297320083215
YDL118W	0.07480306082487655	1.1892164945621513
YDL119C	0.003160461148424867	
YDL120W	-0.005958119561531972	0.190216247362868
YDL121C	-0.012713844805062836	0.032372907473493945
YDL122W	0.10398528836064405	0.14652378219710313
YDL123W	-0.031293253233465594	-0.12479516144029422
YDL124W	0.03581238868723304	-0.05112558578208084
YDL125C	0.08431914863206504	-0.17011949774654653
YDL126C	-0.14574673341379699	
YDL127W	-0.008129854490041825	0.07076441309287385
YDL128W	-0.026021554462857217	0.06501519366374334
YDL129W	0.003649855302026855	0.01219405884381841
YDL130W	0.7295835558676909	0.6364159282822364
YDL130W-A	-0.12494604572522969	0.05872120647799548
YDL131W	-0.057381179895931486	-0.02417123260512934
YDL132W	-0.2513649720294814	
YDL133C-A	-0.2213591810643743	-0.14854334520158768
YDL133W	0.000302928426540234	-2.3855116486781593
YDL134C	-0.09186196008361096	-0.059341896298854925
YDL135C	-0.17946774714506297	0.21107649521780025
YDL136W	0.20455159481671525	0.8726904555879478
YDL137W	0.002788243895635971	-0.10024281734192314
YDL138W	0.14560654690210922	0.06136704408793811
YDL139C	-0.02418523645858401	
YDL140C	-0.14825819995988265	-1.92596505118357
YDL141W	-0.07039484938979663	-0.0894550414800438
YDL142C	0.011120099618908122	0.09227673345337015
YDL143W	-8.019010025605604	
YDL144C	0.14441230328805335	-0.05072315187027536
YDL145C	0.053331768575036305	
YDL146W	-0.11371948626865017	-0.4578918442760519
YDL147W	-0.22452568501325518	
YDL148C	0.13625583887635584	-0.0075333600470438205
YDL149W	0.04631517510420295	-0.1234913158376426
YDL150W	0.137269106535367	
YDL151C	0.025710434758533775	
YDL152W	-0.023501170742421428	
YDL153C	-0.03508804935503754	-3.7080024907778104
YDL154W	0.10535800982717729	-0.04769189407172253
YDL155W	-0.0845024185384881	-0.04274943801298883
YDL156W	0.08875589218265927	-0.11713079592094204
YDL157C	0.06734098581816629	0.09238527597638659
YDL158C	0.06335703724610814	0.17804596186724445
YDL159C-B		
YDL159W	-0.049820275886449925	
YDL159W-A		
YDL160C	0.28140762352857174	-0.9600949954605844
YDL160C-A		
YDL161W	-0.05173914790287056	-0.09959025913130844
YDL162C	0.017189772886331747	0.6179067321357731
YDL163W	0.06730268376967785	
YDL164C	-0.13203160538264103	-3.7295491531532097
YDL165W	-0.0631249283063225	0.72786632211182
YDL166C	-0.01720354771108076	
YDL167C	0.08323675478964503	-0.031159979030015956
YDL168W	0.22368188372822134	-0.03223521656876301
YDL169C	-0.09604036722800693	0.12325660909331912
YDL170W	0.06978286930128293	0.12375843586596053
YDL171C	-3.4633651630865626e-05	0.023708725007369043
YDL172C	0.08942798272790957	-0.4036135807873802
YDL173W	0.10149561301744821	-0.4188470783187581
YDL174C	0.00413024002176364	0.006875459380381204
YDL175C	0.07457693509060037	0.017295388012127613
YDL176W	-0.06865607086265947	-0.23206280100861684
YDL177C	0.028220984315941763	0.1743598293150359
YDL178W	0.11114734188592308	0.018962988528614985
YDL179W	0.1608952264611091	0.16321095373260613
YDL180W	0.12287916162126383	0.11947541006230468
YDL181W	0.1510295174881786	
YDL182W	0.18050903750483685	0.05314003366553421
YDL183C	0.11559172701717839	0.08862930469055602
YDL184C	0.03779600547102645	-0.11615944963266633
YDL185C-A		
YDL185W	0.07110963709466023	0.21578102459319656
YDL186W	-0.008571233964056615	0.023365927438424437
YDL187C	0.20534491323843976	0.009835971031035748
YDL188C	-0.09635318103736748	-0.11652102362322916
YDL189W	0.043063475375709516	-0.21205459263941853
YDL190C	-0.31377411588407217	-1.4673849437778468
YDL191W	0.3093223672694882	0.6653341545311033
YDL192W	-0.023810436882614677	0.8034314978909398
YDL193W		
YDL194W	0.10362030857849715	-0.053241586457345606
YDL195W	-0.09198965106755362	
YDL196W	0.036419987250319544	
YDL197C	-0.08731956574476536	-0.02703564597997692
YDL198C	0.03140908372834082	0.37794289286295063
YDL199C	0.033171201871603176	-0.09504699227077437
YDL200C	0.07081925355867882	0.24556640772944535
YDL201W	0.16734522245501457	-0.011967956920198907
YDL202W	-0.16931879974538455	0.6915469070099061
YDL203C	0.131145079843627	-0.7039543910299614
YDL204W	-0.002005120159040388	-0.06305389678836777
YDL205C	-0.057888785201874876	0.0399457709554882
YDL206W	-0.12400371682341964	-0.11871498254659153
YDL207W	-0.028901835039085926	0.37262503557689736
YDL208W	0.061577632846427484	-1.06220098356728
YDL209C	-0.06352275358644727	
YDL210W	0.19141984448369415	0.01651375810059452
YDL211C	-0.352630533410646	0.0661928428278475
YDL212W	-0.05855049552968049	-0.9653070447507
YDL213C	0.0614942310182814	-0.7544392777509578
YDL214C	-0.02216839298516482	-0.01614437375116299
YDL215C	0.01758982439959169	0.1461691801163457
YDL216C	0.07831809367076838	0.1852688694226032
YDL217C	0.05168889887703007	
YDL218W	0.10641313939036082	-0.11628353787721077
YDL219W	-0.0441573269565814	-0.02235949275559831
YDL220C	-0.16526918559156134	-4.58623332646667
YDL221W	-0.20748237510981213	
YDL222C	-0.0607061133856799	-0.0070384796674109445
YDL223C	0.21402412574664592	-0.27105782310009463
YDL224C	0.017310975607614354	0.04859487579815817
YDL225W	-0.11455054975843428	0.13491800489466518
YDL226C	0.06848181858259893	0.7621422560482142
YDL227C	0.022546046415241928	-0.04891015845411036
YDL228C		
YDL229W	-0.11472846237919886	-0.10303991624030136
YDL230W	0.015204826464056619	0.1879383073252566
YDL231C	-0.28731646561928387	0.016147592854039817
YDL232W	0.016340037638126182	-0.20302757865986015
YDL233W	-0.07531007977548415	0.044465417876847546
YDL234C	-0.1783446500610172	0.06465011169000465
YDL235C	0.22546565673246702	
YDL236W	-0.11532764293219706	0.27985338210868355
YDL237W	-0.013584391145056156	0.026326996076946874
YDL238C	-0.15228122944143013	-0.12629986543928892
YDL239C	-0.10440551001965302	0.06877284369135238
YDL240C-A		
YDL240W	-0.07085648704212719	0.233877602389406
YDL241W	-0.1138950853670386	0.16499071146753613
YDL242W	-0.10456465423928125	0.015707181855450687
YDL243C	-0.06281871183408319	0.034663589936328565
YDL244W		
YDL245C		
YDL246C		
YDL247W		
YDL247W-A		
YDL248W		
YDR001C	0.05239113185862388	-0.2238833287449801
YDR002W	-0.13438750556065088	-0.055118879455248466
YDR003W	-0.046278205103166395	0.09830428231231286
YDR003W-A		
YDR004W	-0.06782397856805497	0.17980465991503086
YDR005C	0.0845572994565392	0.6292191677333617
YDR006C	-0.05082235975090114	-0.522475725559369
YDR007W	-0.11947723783374108	-0.009787062476600354
YDR008C	0.05121388070534987	-0.2304846969407604
YDR009W	-0.08501087158647945	-0.015276508174445048
YDR010C	-0.2729718253667075	-0.7911594155164662
YDR011W	-0.47827982894369325	-2.7176011164959113
YDR012W		
YDR013W	-0.04976126348460474	-0.0300977253130897
YDR014W	-0.05771411199128674	-0.2939512102835414
YDR014W-A		
YDR015C	0.015141163363557232	0.01956239390687664
YDR016C	-0.13360943905914874	
YDR017C	0.0823249477020814	1.2088237189619937
YDR018C	-0.1407321127204185	0.06303736031295369
YDR019C	-0.07717015141292488	0.10872024648465196
YDR020C	0.23885464629403677	0.7084617026297356
YDR021W	0.12578587135272706	-2.715395111531288
YDR022C	0.3663955342002917	0.0003232202390362426
YDR023W	-0.04698052003557436	-7.55530466907677
YDR024W	0.21900015403376502	0.5972101433318837
YDR025W	0.37252582799001843	0.8820060353526614
YDR026C	-0.06884826339000448	0.15297535758691572
YDR027C	0.428316061364551	
YDR028C	-0.025605134945764836	-1.5993972741341418
YDR029W	0.1795392033051542	0.0011546120992341285
YDR030C	0.011969418562445946	0.14638180773134502
YDR031W	-0.1374297588574767	0.0003021519474186163
YDR032C	-0.21964348960224625	0.004340503764093223
YDR033W	0.0207803859744166	0.10075968691245658
YDR034C	-0.0901987596209422	0.15767874496991544
YDR034C-A		
YDR034W-B		
YDR035W	-0.2806667807475382	0.028553903572024388
YDR036C	-0.14333861135491846	0.13050051425530196
YDR037W	0.020398642987417035	
YDR038C		
YDR039C		
YDR040C		
YDR041W	-0.028544602098902912	-4.59145246159407
YDR042C	-0.045704113877288406	0.05223694738785701
YDR043C	0.13053296388063543	0.1451021879742549
YDR044W	-0.08292814987260594	
YDR045C	0.12610550533748913	
YDR046C	0.0398507991836115	0.026691697410267248
YDR047W	-0.3087326412295258	
YDR048C	-0.029032850725152246	0.27702437442159866
YDR049W	0.11783563108100019	-0.22915427062570473
