orf	hom | protein aggregates (Ire1) | 1,4-dithiothreitol [2 mM] | Cohen N~Schuldiner M, 2017
YGR189C	0.05926713661832268
YGR192C	0.05926713661832268
YGR193C	0.05926713661832268
YGR194C	0.05926713661832268
YGR196C	0.05926713661832268
YGR197C	0.05926713661832268
YGR199W	0.05926713661832268
YGR200C	0.05926713661832268
YGR201C	0.05926713661832268
YGR202C	0.05926713661832268
YGR203W	0.05926713661832268
YGR204C-A	0.05926713661832268
YGR204W	0.05926713661832268
YGR205W	0.05926713661832268
YGR206W	0.05926713661832268
YGR207C	0.05926713661832268
YGR208W	-5.80817938859565
YGR209C	0.05926713661832268
YGR210C	0.05926713661832268
YGR212W	0.05926713661832268
YGR213C	0.05926713661832268
YGR214W	0.05926713661832268
YGR215W	0.05926713661832268
YGR217W	0.05926713661832268
YGR219W	5.926713661832294
YGR220C	0.05926713661832268
YGR221C	0.05926713661832268
YGR222W	0.05926713661832268
YGR223C	0.05926713661832268
YGR224W	0.05926713661832268
YGR225W	0.05926713661832268
YGR226C	0.05926713661832268
YGR227W	0.05926713661832268
YGR228W	0.05926713661832268
YGR229C	0.05926713661832268
YGR230W	0.05926713661832268
YGR231C	0.05926713661832268
YGR232W	0.05926713661832268
YGR233C	0.05926713661832268
YGR234W	0.05926713661832268
YGR235C	0.05926713661832268
YGR236C	0.05926713661832268
YGR237C	0.05926713661832268
YGR238C	0.05926713661832268
YGR239C	0.05926713661832268
YGR240C	0.05926713661832268
YGR241C	0.05926713661832268
YGR242W	0.05926713661832268
YGR243W	0.05926713661832268
YGR244C	0.05926713661832268
YGR247W	0.05926713661832268
YGR248W	0.05926713661832268
YGR249W	0.05926713661832268
YGR250C	0.05926713661832268
YGR252W	-5.80817938859565
YGR254W	0.05926713661832268
YGR255C	0.05926713661832268
YGR256W	0.05926713661832268
YGR257C	0.05926713661832268
YGR258C	0.05926713661832268
YGR259C	0.05926713661832268
YGR260W	0.05926713661832268
YGR261C	0.05926713661832268
YGR262C	0.05926713661832268
YGR263C	0.05926713661832268
YGR266W	0.05926713661832268
YGR268C	0.05926713661832268
YGR269W	0.05926713661832268
YGR270W	0.05926713661832268
YGR271C-A	0.05926713661832268
YGR271W	0.05926713661832268
YGR273C	0.05926713661832268
YGR275W	0.05926713661832268
YGR276C	0.05926713661832268
YGR279C	0.05926713661832268
YGR281W	0.05926713661832268
YGR282C	0.05926713661832268
YGR283C	0.05926713661832268
YGR284C	0.05926713661832268
YGR285C	0.05926713661832268
YGR286C	0.05926713661832268
YGR287C	0.05926713661832268
YGR288W	0.05926713661832268
YGR289C	0.05926713661832268
YGR290W	0.05926713661832268
YGR291C	0.05926713661832268
YGR292W	0.05926713661832268
YGR295C	0.05926713661832268
YHL002W	0.05926713661832268
YHL003C	0.05926713661832268
YHL005C	0.05926713661832268
YHL006C	0.05926713661832268
YHL007C	0.05926713661832268
YHL008C	0.05926713661832268
YHL009C	0.05926713661832268
YHL010C	0.05926713661832268
YHL011C	0.05926713661832268
YHL012W	0.05926713661832268
YHL013C	0.05926713661832268
YHL014C	0.05926713661832268
YHL015W-A	0.05926713661832268
YHL016C	0.05926713661832268
YHL017W	0.05926713661832268
YHL019C	0.05926713661832268
YHL020C	0.05926713661832268
YHL021C	0.05926713661832268
YHL022C	0.05926713661832268
YHL023C	-5.80817938859565
YHL024W	0.05926713661832268
YHL025W	0.05926713661832268
YHL026C	0.05926713661832268
YHL027W	0.05926713661832268
YHL028W	0.05926713661832268
YHL029C	0.05926713661832268
YHL030W	0.05926713661832268
YHL031C	0.05926713661832268
YHL032C	0.05926713661832268
YHL033C	0.05926713661832268
YHL034C	0.05926713661832268
YHL035C	0.05926713661832268
YHL036W	0.05926713661832268
YHL037C	0.05926713661832268
YHL038C	0.05926713661832268
YHL039W	0.05926713661832268
YHL040C	0.05926713661832268
YHL041W	0.05926713661832268
YHL042W	0.05926713661832268
YHL043W	0.05926713661832268
YHL044W	0.05926713661832268
YHL045W	0.05926713661832268
YHL046C	0.05926713661832268
YHL047C	0.05926713661832268
YHR001W-A	0.05926713661832268
YHR003C	0.05926713661832268
YHR004C	0.05926713661832268
YHR005C	0.05926713661832268
YHR006W	0.05926713661832268
YHR007C-A	0.05926713661832268
YHR008C	0.05926713661832268
YHR009C	0.05926713661832268
YHR010W	0.05926713661832268
YHR011W	-5.80817938859565
YHR012W	0.05926713661832268
YHR013C	0.05926713661832268
YHR014W	0.05926713661832268
YHR015W	0.05926713661832268
YHR016C	0.05926713661832268
YHR017W	0.05926713661832268
YHR018C	0.05926713661832268
YHR021C	0.05926713661832268
YHR021W-A	0.05926713661832268
YHR022C	0.05926713661832268
YHR022C-A	0.05926713661832268
YHR025W	0.05926713661832268
YHR026W	0.05926713661832268
YHR028C	0.05926713661832268
YHR029C	0.05926713661832268
YHR030C	0.05926713661832268
YHR031C	0.05926713661832268
YHR032W	0.05926713661832268
YHR033W	0.05926713661832268
YHR034C	0.05926713661832268
YHR035W	0.05926713661832268
YHR037W	0.05926713661832268
YHR038W	0.05926713661832268
YHR039C	0.05926713661832268
YHR039C-A	0.05926713661832268
YHR041C	0.05926713661832268
YHR043C	0.05926713661832268
YHR044C	0.05926713661832268
YHR045W	0.05926713661832268
YHR046C	0.05926713661832268
YHR047C	0.05926713661832268
YHR048W	0.05926713661832268
YHR049C-A	0.05926713661832268
YHR049W	0.05926713661832268
YHR050W	0.05926713661832268
YHR050W-A	0.05926713661832268
YHR051W	0.05926713661832268
YHR057C	0.05926713661832268
YHR059W	0.05926713661832268
YHR060W	0.05926713661832268
YHR061C	0.05926713661832268
YHR064C	0.05926713661832268
YHR066W	0.05926713661832268
YHR067W	0.05926713661832268
YHR073W	0.05926713661832268
YHR075C	0.05926713661832268
YHR076W	0.05926713661832268
YHR077C	0.05926713661832268
YHR078W	0.05926713661832268
YHR079C	0.05926713661832268
YHR079C-A	0.05926713661832268
YHR080C	0.05926713661832268
YHR081W	0.05926713661832268
YHR082C	0.05926713661832268
YHR086W	0.05926713661832268
YHR086W-A	0.05926713661832268
YHR087W	0.05926713661832268
YHR091C	-5.80817938859565
YHR092C	0.05926713661832268
YHR093W	0.05926713661832268
YHR094C	0.05926713661832268
YHR095W	0.05926713661832268
YHR096C	0.05926713661832268
YHR097C	0.05926713661832268
YHR100C	0.05926713661832268
YHR103W	0.05926713661832268
YHR104W	0.05926713661832268
YHR105W	0.05926713661832268
YHR106W	0.05926713661832268
YHR108W	0.05926713661832268
YHR109W	0.05926713661832268
YHR110W	0.05926713661832268
YHR111W	0.05926713661832268
YHR112C	0.05926713661832268
YHR113W	0.05926713661832268
YHR114W	0.05926713661832268
YHR115C	0.05926713661832268
YHR116W	5.926713661832294
YHR117W	0.05926713661832268
YHR120W	0.05926713661832268
YHR121W	0.05926713661832268
YHR123W	0.05926713661832268
YHR124W	0.05926713661832268
YHR125W	0.05926713661832268
YHR126C	0.05926713661832268
YHR127W	0.05926713661832268
YHR129C	0.05926713661832268
YHR130C	0.05926713661832268
YHR131C	0.05926713661832268
YHR132C	0.05926713661832268
YHR132W-A	0.05926713661832268
YHR133C	0.05926713661832268
YHR134W	0.05926713661832268
YHR135C	0.05926713661832268
YHR136C	0.05926713661832268
YHR137W	0.05926713661832268
YHR138C	0.05926713661832268
YHR139C	0.05926713661832268
YHR139C-A	0.05926713661832268
YHR140W	0.05926713661832268
YHR142W	0.05926713661832268
YHR143W	0.05926713661832268
YHR146W	0.05926713661832268
YHR147C	0.05926713661832268
YHR150W	0.05926713661832268
YHR151C	0.05926713661832268
YHR152W	0.05926713661832268
YHR153C	0.05926713661832268
YHR154W	0.05926713661832268
YHR155W	0.05926713661832268
YHR156C	0.05926713661832268
YHR157W	0.05926713661832268
YHR158C	0.05926713661832268
YHR159W	0.05926713661832268
YHR160C	0.05926713661832268
YHR161C	0.05926713661832268
YHR162W	0.05926713661832268
YHR163W	0.05926713661832268
YHR167W	0.05926713661832268
YHR168W	0.05926713661832268
YHR171W	0.05926713661832268
YHR175W-A	0.05926713661832268
YHR176W	0.05926713661832268
YHR177W	0.05926713661832268
YHR178W	0.05926713661832268
YHR179W	0.05926713661832268
YHR180W	0.05926713661832268
YHR181W	0.05926713661832268
YHR182W	0.05926713661832268
YHR183W	0.05926713661832268
YHR184W	0.05926713661832268
YHR185C	0.05926713661832268
YHR189W	0.05926713661832268
YHR191C	0.05926713661832268
YHR193C	0.05926713661832268
YHR194W	0.05926713661832268
YHR195W	0.05926713661832268
YHR198C	0.05926713661832268
YHR199C	0.05926713661832268
YHR200W	0.05926713661832268
YHR202W	0.05926713661832268
YHR203C	0.05926713661832268
YHR204W	0.05926713661832268
YHR206W	0.05926713661832268
YHR207C	0.05926713661832268
YHR209W	0.05926713661832268
YHR210C	0.05926713661832268
YIL001W	0.05926713661832268
YIL002C	0.05926713661832268
YIL002W-A	0.05926713661832268
YIL005W	0.05926713661832268
YIL006W	0.05926713661832268
YIL007C	0.05926713661832268
YIL008W	0.05926713661832268
YIL009C-A	0.05926713661832268
YIL009W	0.05926713661832268
YIL010W	0.05926713661832268
YIL011W	0.05926713661832268
YIL012W	0.05926713661832268
YIL013C	0.05926713661832268
YIL014C-A	0.05926713661832268
YIL014W	0.05926713661832268
YIL015W	0.05926713661832268
YIL016W	0.05926713661832268
YIL017C	0.05926713661832268
YIL018W	0.05926713661832268
YIL020C	0.05926713661832268
YIL023C	0.05926713661832268
YIL024C	0.05926713661832268
YIL025C	0.05926713661832268
YIL027C	0.05926713661832268
YIL028W	0.05926713661832268
YIL029C	0.05926713661832268
YIL030C	0.05926713661832268
YIL032C	0.05926713661832268
YIL034C	0.05926713661832268
YIL035C	0.05926713661832268
YIL036W	0.05926713661832268
YIL037C	0.05926713661832268
YIL038C	0.05926713661832268
YIL039W	0.05926713661832268
YIL040W	0.05926713661832268
YIL041W	0.05926713661832268
YIL042C	0.05926713661832268
YIL043C	0.05926713661832268
YIL044C	0.05926713661832268
YIL045W	0.05926713661832268
YIL046W-A	0.05926713661832268
YIL047C	0.05926713661832268
YIL049W	0.05926713661832268
YIL050W	0.05926713661832268
YIL052C	0.05926713661832268
YIL053W	0.05926713661832268
YIL054W	0.05926713661832268
YIL055C	0.05926713661832268
YIL056W	0.05926713661832268
YIL057C	0.05926713661832268
YIL058W	0.05926713661832268
YIL059C	0.05926713661832268
YIL060W	0.05926713661832268
YIL064W	0.05926713661832268
YIL065C	0.05926713661832268
YIL066C	0.05926713661832268
YIL067C	0.05926713661832268
YIL069C	0.05926713661832268
YIL070C	0.05926713661832268
YIL071C	0.05926713661832268
YIL072W	0.05926713661832268
YIL073C	0.05926713661832268
YIL074C	0.05926713661832268
YIL076W	0.05926713661832268
YIL077C	0.05926713661832268
YIL079C	0.05926713661832268
YIL084C	0.05926713661832268
YIL085C	0.05926713661832268
YIL086C	0.05926713661832268
YIL087C	0.05926713661832268
YIL088C	0.05926713661832268
YIL089W	0.05926713661832268
YIL090W	-5.80817938859565
YIL092W	0.05926713661832268
YIL093C	0.05926713661832268
YIL094C	0.05926713661832268
YIL095W	0.05926713661832268
YIL096C	0.05926713661832268
YIL097W	0.05926713661832268
YIL098C	0.05926713661832268
YIL099W	0.05926713661832268
YIL100W	0.05926713661832268
YIL101C	0.05926713661832268
YIL102C	0.05926713661832268
YIL103W	0.05926713661832268
YIL105C	0.05926713661832268
YIL107C	0.05926713661832268
YIL108W	0.05926713661832268
YIL110W	0.05926713661832268
YIL111W	0.05926713661832268
YIL112W	0.05926713661832268
YIL113W	0.05926713661832268
YIL114C	0.05926713661832268
YIL116W	0.05926713661832268
YIL117C	0.05926713661832268
YIL119C	0.05926713661832268
YIL120W	0.05926713661832268
YIL121W	0.05926713661832268
YIL122W	0.05926713661832268
YIL123W	0.05926713661832268
YIL124W	0.05926713661832268
YIL125W	0.05926713661832268
YIL128W	0.05926713661832268
YIL130W	0.05926713661832268
YIL131C	0.05926713661832268
YIL132C	0.05926713661832268
YIL133C	0.05926713661832268
YIL134C-A	0.05926713661832268
YIL134W	0.05926713661832268
YIL135C	0.05926713661832268
YIL136W	0.05926713661832268
YIL137C	0.05926713661832268
YIL138C	0.05926713661832268
YIL139C	0.05926713661832268
YIL140W	0.05926713661832268
YIL141W	0.05926713661832268
YIL145C	0.05926713661832268
YIL146C	0.05926713661832268
YIL148W	-5.80817938859565
YIL149C	0.05926713661832268
YIL152W	0.05926713661832268
YIL153W	0.05926713661832268
YIL154C	0.05926713661832268
YIL155C	0.05926713661832268
YIL156W	0.05926713661832268
YIL157C	5.926713661832294
YIL158W	0.05926713661832268
YIL159W	0.05926713661832268
YIL160C	0.05926713661832268
YIL161W	0.05926713661832268
YIL162W	0.05926713661832268
YIL163C	0.05926713661832268
YIL164C	0.05926713661832268
YIL165C	0.05926713661832268
YIL166C	0.05926713661832268
YIL173W	0.05926713661832268
YIR001C	0.05926713661832268
YIR002C	0.05926713661832268
YIR003W	0.05926713661832268
YIR004W	0.05926713661832268
YIR005W	0.05926713661832268
YIR007W	0.05926713661832268
YIR009W	0.05926713661832268
YIR013C	0.05926713661832268
YIR014W	0.05926713661832268
YIR016W	0.05926713661832268
YIR017C	0.05926713661832268
YIR018C-A	0.05926713661832268
YIR018W	0.05926713661832268
YIR019C	0.05926713661832268
YIR020C	0.05926713661832268
YIR020W-A	0.05926713661832268
YIR021W	0.05926713661832268
YIR021W-A	0.05926713661832268
YIR023W	0.05926713661832268
YIR024C	0.05926713661832268
YIR025W	0.05926713661832268
YIR026C	0.05926713661832268
YIR027C	0.05926713661832268
YIR028W	0.05926713661832268
YIR029W	0.05926713661832268
YIR030C	0.05926713661832268
YIR031C	0.05926713661832268
YIR032C	0.05926713661832268
YIR033W	0.05926713661832268
YIR034C	0.05926713661832268
YIR035C	0.05926713661832268
YIR036C	0.05926713661832268
YIR037W	0.05926713661832268
YIR038C	0.05926713661832268
YIR039C	0.05926713661832268
YIR042C	0.05926713661832268
YJL003W	0.05926713661832268
YJL004C	0.05926713661832268
YJL006C	0.05926713661832268
YJL007C	0.05926713661832268
YJL012C	0.05926713661832268
YJL013C	0.05926713661832268
YJL016W	0.05926713661832268
YJL020C	0.05926713661832268
YJL022W	0.05926713661832268
YJL023C	0.05926713661832268
YJL024C	0.05926713661832268
YJL027C	0.05926713661832268
YJL028W	0.05926713661832268
YJL029C	0.05926713661832268
YJL030W	0.05926713661832268
YJL036W	0.05926713661832268
YJL037W	0.05926713661832268
YJL038C	0.05926713661832268
YJL042W	0.05926713661832268
YJL043W	0.05926713661832268
YJL044C	0.05926713661832268
YJL045W	0.05926713661832268
YJL046W	0.05926713661832268
YJL047C	0.05926713661832268
YJL047C-A	0.05926713661832268
YJL048C	0.05926713661832268
YJL049W	0.05926713661832268
YJL051W	0.05926713661832268
YJL052W	0.05926713661832268
YJL053W	0.05926713661832268
YJL055W	0.05926713661832268
YJL056C	0.05926713661832268
YJL057C	0.05926713661832268
YJL058C	0.05926713661832268
YJL059W	0.05926713661832268
YJL060W	0.05926713661832268
YJL062W	0.05926713661832268
YJL062W-A	5.926713661832294
YJL063C	0.05926713661832268
YJL064W	0.05926713661832268
YJL065C	0.05926713661832268
YJL066C	0.05926713661832268
YJL067W	0.05926713661832268
YJL068C	0.05926713661832268
YJL070C	0.05926713661832268
YJL071W	0.05926713661832268
YJL073W	0.05926713661832268
YJL075C	0.05926713661832268
YJL077C	0.05926713661832268
YJL077W-B	0.05926713661832268
YJL078C	0.05926713661832268
YJL079C	0.05926713661832268
YJL080C	0.05926713661832268
YJL082W	0.05926713661832268
YJL083W	0.05926713661832268
YJL084C	0.05926713661832268
YJL088W	0.05926713661832268
YJL089W	0.05926713661832268
YJL092W	0.05926713661832268
YJL093C	0.05926713661832268
YJL094C	0.05926713661832268
YJL095W	0.05926713661832268
YJL096W	0.05926713661832268
YJL098W	0.05926713661832268
YJL099W	0.05926713661832268
YJL100W	0.05926713661832268
YJL101C	0.05926713661832268
YJL102W	0.05926713661832268
YJL103C	0.05926713661832268
YJL105W	0.05926713661832268
YJL106W	0.05926713661832268
YJL107C	0.05926713661832268
YJL108C	0.05926713661832268
YJL110C	0.05926713661832268
YJL112W	0.05926713661832268
YJL115W	0.05926713661832268
YJL116C	0.05926713661832268
YJL117W	0.05926713661832268
YJL118W	0.05926713661832268
YJL119C	0.05926713661832268
YJL120W	0.05926713661832268
YJL121C	0.05926713661832268
YJL122W	0.05926713661832268
YJL123C	0.05926713661832268
YJL124C	0.05926713661832268
YJL126W	0.05926713661832268
YJL127C	0.05926713661832268
YJL127C-B	0.05926713661832268
YJL128C	0.05926713661832268
YJL129C	0.05926713661832268
YJL130C	0.05926713661832268
YJL131C	0.05926713661832268
YJL132W	0.05926713661832268
YJL133W	-5.80817938859565
YJL134W	0.05926713661832268
YJL135W	0.05926713661832268
YJL136C	-5.80817938859565
YJL136W-A	0.05926713661832268
YJL137C	0.05926713661832268
YJL138C	0.05926713661832268
YJL139C	0.05926713661832268
YJL140W	0.05926713661832268
YJL141C	0.05926713661832268
YJL142C	0.05926713661832268
YJL144W	0.05926713661832268
YJL145W	0.05926713661832268
YJL146W	0.05926713661832268
YJL147C	0.05926713661832268
YJL148W	0.05926713661832268
YJL149W	0.05926713661832268
YJL150W	0.05926713661832268
YJL151C	0.05926713661832268
YJL152W	0.05926713661832268
YJL153C	0.05926713661832268
YJL154C	0.05926713661832268
YJL155C	0.05926713661832268
YJL157C	0.05926713661832268
YJL158C	0.05926713661832268
YJL159W	0.05926713661832268
YJL160C	0.05926713661832268
YJL161W	0.05926713661832268
YJL162C	0.05926713661832268
YJL163C	0.05926713661832268
YJL164C	0.05926713661832268
YJL165C	0.05926713661832268
YJL166W	0.05926713661832268
YJL168C	5.926713661832294
YJL169W	0.05926713661832268
YJL170C	0.05926713661832268
YJL171C	0.05926713661832268
YJL172W	0.05926713661832268
YJL175W	-5.80817938859565
YJL176C	0.05926713661832268
YJL177W	0.05926713661832268
YJL178C	0.05926713661832268
YJL179W	0.05926713661832268
YJL180C	0.05926713661832268
YJL181W	0.05926713661832268
YJL182C	0.05926713661832268
YJL183W	0.05926713661832268
YJL184W	0.05926713661832268
YJL185C	0.05926713661832268
YJL186W	0.05926713661832268
YJL187C	0.05926713661832268
YJL188C	0.05926713661832268
YJL189W	0.05926713661832268
YJL190C	0.05926713661832268
YJL191W	0.05926713661832268
YJL192C	0.05926713661832268
YJL193W	0.05926713661832268
YJL196C	0.05926713661832268
YJL197W	0.05926713661832268
YJL198W	0.05926713661832268
YJL199C	0.05926713661832268
YJL200C	0.05926713661832268
YJL201W	0.05926713661832268
YJL204C	0.05926713661832268
YJL205C	0.05926713661832268
YJL206C	0.05926713661832268
YJL207C	0.05926713661832268
YJL208C	0.05926713661832268
YJL209W	0.05926713661832268
YJL210W	0.05926713661832268
YJL211C	0.05926713661832268
YJL212C	0.05926713661832268
YJL213W	0.05926713661832268
YJL214W	0.05926713661832268
YJL215C	0.05926713661832268
YJL216C	0.05926713661832268
YJL217W	0.05926713661832268
YJL218W	0.05926713661832268
YJR001W	0.05926713661832268
YJR003C	0.05926713661832268
YJR004C	0.05926713661832268
YJR005C-A	0.05926713661832268
YJR005W	0.05926713661832268
YJR008W	0.05926713661832268
YJR009C	0.05926713661832268
YJR010C-A	0.05926713661832268
YJR010W	0.05926713661832268
YJR011C	0.05926713661832268
YJR014W	0.05926713661832268
YJR015W	0.05926713661832268
YJR018W	0.05926713661832268
YJR019C	0.05926713661832268
YJR020W	0.05926713661832268
YJR021C	0.05926713661832268
YJR024C	0.05926713661832268
YJR025C	0.05926713661832268
YJR030C	0.05926713661832268
YJR031C	0.05926713661832268
YJR032W	0.05926713661832268
YJR033C	0.05926713661832268
YJR034W	0.05926713661832268
YJR035W	0.05926713661832268
YJR036C	0.05926713661832268
YJR037W	0.05926713661832268
YJR038C	0.05926713661832268
YJR039W	0.05926713661832268
YJR040W	0.05926713661832268
YJR043C	0.05926713661832268
YJR044C	0.05926713661832268
YJR047C	0.05926713661832268
YJR048W	0.05926713661832268
YJR049C	0.05926713661832268
YJR050W	0.05926713661832268
YJR051W	0.05926713661832268
YJR052W	0.05926713661832268
YJR053W	0.05926713661832268
YJR054W	0.05926713661832268
YJR055W	-5.80817938859565
YJR056C	0.05926713661832268
YJR058C	0.05926713661832268
YJR059W	0.05926713661832268
YJR060W	0.05926713661832268
YJR061W	0.05926713661832268
YJR062C	0.05926713661832268
YJR063W	0.05926713661832268
YJR066W	0.05926713661832268
YJR069C	0.05926713661832268
YJR070C	-5.80817938859565
YJR073C	0.05926713661832268
YJR074W	0.05926713661832268
YJR075W	0.05926713661832268
YJR077C	0.05926713661832268
YJR078W	0.05926713661832268
YJR079W	0.05926713661832268
YJR080C	0.05926713661832268
YJR082C	0.05926713661832268
YJR083C	0.05926713661832268
YJR084W	0.05926713661832268
YJR087W	0.05926713661832268
YJR088C	0.05926713661832268
YJR090C	0.05926713661832268
YJR091C	0.05926713661832268
YJR092W	0.05926713661832268
YJR094C	0.05926713661832268
YJR094W-A	0.05926713661832268
YJR095W	0.05926713661832268
YJR096W	0.05926713661832268
YJR097W	0.05926713661832268
YJR098C	0.05926713661832268
YJR099W	0.05926713661832268
YJR100C	0.05926713661832268
YJR102C	0.05926713661832268
YJR103W	0.05926713661832268
YJR104C	0.05926713661832268
YJR105W	-5.80817938859565
YJR106W	0.05926713661832268
YJR107W	0.05926713661832268
YJR108W	0.05926713661832268
YJR109C	0.05926713661832268
YJR110W	0.05926713661832268
YJR111C	0.05926713661832268
YJR113C	0.05926713661832268
YJR115W	0.05926713661832268
YJR116W	0.05926713661832268
YJR117W	0.05926713661832268
YJR118C	0.05926713661832268
YJR119C	0.05926713661832268
YJR120W	0.05926713661832268
YJR121W	0.05926713661832268
YJR122W	0.05926713661832268
YJR124C	0.05926713661832268
YJR125C	0.05926713661832268
YJR126C	0.05926713661832268
YJR127C	0.05926713661832268
YJR128W	0.05926713661832268
YJR129C	0.05926713661832268
YJR130C	0.05926713661832268
YJR131W	0.05926713661832268
YJR133W	0.05926713661832268
YJR134C	0.05926713661832268
YJR135C	0.05926713661832268
YJR135W-A	0.05926713661832268
YJR137C	0.05926713661832268
YJR139C	0.05926713661832268
YJR140C	0.05926713661832268
YJR142W	0.05926713661832268
YJR144W	0.05926713661832268
YJR145C	0.05926713661832268
YJR146W	0.05926713661832268
YJR147W	0.05926713661832268
YJR148W	0.05926713661832268
YJR149W	0.05926713661832268
YJR150C	0.05926713661832268
YJR151W-A	0.05926713661832268
YJR152W	0.05926713661832268
YJR153W	0.05926713661832268
YJR154W	0.05926713661832268
YKL001C	0.05926713661832268
YKL002W	0.05926713661832268
YKL003C	0.05926713661832268
YKL005C	0.05926713661832268
YKL006W	0.05926713661832268
YKL007W	0.05926713661832268
YKL008C	0.05926713661832268
YKL009W	0.05926713661832268
YKL010C	0.05926713661832268
YKL011C	0.05926713661832268
YKL015W	0.05926713661832268
YKL016C	0.05926713661832268
YKL017C	0.05926713661832268
YKL018C-A	0.05926713661832268
YKL020C	0.05926713661832268
YKL023W	0.05926713661832268
YKL025C	0.05926713661832268
YKL026C	0.05926713661832268
YKL027W	0.05926713661832268
YKL029C	0.05926713661832268
YKL030W	0.05926713661832268
YKL031W	0.05926713661832268
YKL032C	0.05926713661832268
YKL033W-A	0.05926713661832268
YKL034W	0.05926713661832268
YKL037W	0.05926713661832268
YKL038W	0.05926713661832268
YKL039W	0.05926713661832268
YKL040C	0.05926713661832268
YKL041W	0.05926713661832268
YKL043W	0.05926713661832268
YKL044W	0.05926713661832268
YKL046C	0.05926713661832268
YKL047W	0.05926713661832268
YKL048C	0.05926713661832268
YKL050C	0.05926713661832268
YKL051W	0.05926713661832268
YKL053C-A	0.05926713661832268
YKL053W	0.05926713661832268
YKL054C	0.05926713661832268
YKL055C	0.05926713661832268
YKL056C	0.05926713661832268
YKL057C	0.05926713661832268
YKL061W	0.05926713661832268
YKL062W	0.05926713661832268
YKL063C	0.05926713661832268
YKL064W	0.05926713661832268
YKL065C	0.05926713661832268
YKL066W	0.05926713661832268
YKL067W	0.05926713661832268
YKL068W	0.05926713661832268
YKL068W-A	0.05926713661832268
YKL069W	0.05926713661832268
YKL070W	0.05926713661832268
YKL071W	0.05926713661832268
YKL072W	0.05926713661832268
YKL073W	0.05926713661832268
YKL074C	0.05926713661832268
YKL075C	0.05926713661832268
YKL076C	0.05926713661832268
YKL077W	0.05926713661832268
YKL079W	0.05926713661832268
YKL080W	0.05926713661832268
YKL081W	0.05926713661832268
YKL084W	0.05926713661832268
YKL085W	0.05926713661832268
YKL086W	0.05926713661832268
YKL087C	0.05926713661832268
YKL090W	0.05926713661832268
YKL091C	0.05926713661832268
YKL092C	0.05926713661832268
YKL093W	0.05926713661832268
YKL094W	0.05926713661832268
YKL096C-B	0.05926713661832268
YKL096W	0.05926713661832268
YKL096W-A	0.05926713661832268
YKL097C	0.05926713661832268
YKL098W	0.05926713661832268
YKL100C	0.05926713661832268
YKL101W	0.05926713661832268
YKL102C	0.05926713661832268
YKL103C	0.05926713661832268
YKL105C	0.05926713661832268
YKL106C-A	0.05926713661832268
YKL106W	0.05926713661832268
YKL107W	0.05926713661832268
YKL109W	-5.80817938859565
YKL110C	0.05926713661832268
YKL113C	0.05926713661832268
YKL114C	0.05926713661832268
YKL115C	0.05926713661832268
YKL116C	0.05926713661832268
YKL117W	0.05926713661832268
YKL118W	0.05926713661832268
YKL119C	0.05926713661832268
YKL120W	0.05926713661832268
YKL121W	0.05926713661832268
YKL123W	0.05926713661832268
YKL124W	0.05926713661832268
YKL126W	0.05926713661832268
YKL127W	0.05926713661832268
YKL128C	0.05926713661832268
YKL129C	0.05926713661832268
YKL130C	0.05926713661832268
YKL131W	0.05926713661832268
YKL132C	0.05926713661832268
YKL133C	0.05926713661832268
YKL134C	0.05926713661832268
YKL135C	0.05926713661832268
YKL136W	0.05926713661832268
YKL137W	0.05926713661832268
YKL138C	0.05926713661832268
YKL139W	0.05926713661832268
YKL140W	0.05926713661832268
YKL142W	0.05926713661832268
YKL143W	0.05926713661832268
YKL146W	0.05926713661832268
YKL147C	0.05926713661832268
YKL148C	0.05926713661832268
YKL149C	0.05926713661832268
YKL150W	0.05926713661832268
YKL151C	0.05926713661832268
YKL155C	0.05926713661832268
YKL156W	0.05926713661832268
YKL157W	0.05926713661832268
YKL159C	0.05926713661832268
YKL160W	0.05926713661832268
YKL161C	0.05926713661832268
YKL162C	0.05926713661832268
YKL162C-A	0.05926713661832268
YKL163W	0.05926713661832268
YKL164C	0.05926713661832268
YKL166C	0.05926713661832268
YKL167C	0.05926713661832268
YKL168C	0.05926713661832268
YKL169C	0.05926713661832268
YKL170W	0.05926713661832268
YKL171W	0.05926713661832268
YKL174C	0.05926713661832268
YKL175W	0.05926713661832268
YKL176C	0.05926713661832268
YKL177W	0.05926713661832268
YKL178C	0.05926713661832268
YKL179C	0.05926713661832268
YKL183W	0.05926713661832268
YKL184W	-5.80817938859565
YKL185W	0.05926713661832268
YKL187C	0.05926713661832268
YKL188C	0.05926713661832268
YKL190W	0.05926713661832268
YKL191W	0.05926713661832268
YKL194C	-5.80817938859565
YKL197C	0.05926713661832268
YKL198C	0.05926713661832268
YKL201C	0.05926713661832268
YKL202W	0.05926713661832268
YKL204W	0.05926713661832268
YKL205W	0.05926713661832268
YKL206C	0.05926713661832268
YKL207W	0.05926713661832268
YKL208W	0.05926713661832268
YKL211C	0.05926713661832268
YKL212W	0.05926713661832268
YKL213C	0.05926713661832268
YKL214C	0.05926713661832268
YKL215C	0.05926713661832268
YKL216W	0.05926713661832268
YKL217W	0.05926713661832268
YKL218C	0.05926713661832268
YKL220C	-5.80817938859565
YKL221W	0.05926713661832268
YKL222C	0.05926713661832268
YKR001C	0.05926713661832268
