ORF	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YOR291W	0.000	-0.012	-0.567	-0.033	-0.812	-0.787	-0.142	-0.260	0.000	-0.799	-0.211	-0.039	-0.195	-0.291	-0.298	-0.123
YOR292C	-0.097	0.000	-0.048	0.000	0.000	-0.114	-0.124	-0.170	-0.020	0.000	-0.093	-0.008	0.000	-0.017	-0.035	-0.119
YOR296W	0.000	-0.308	-1.598	0.000	-0.847	-2.786	-4.000	-0.150	0.000	-0.376	-2.881	-0.028	-0.954	-2.688	-4.000	-0.179
YOR298C-A	-0.078	-0.085	0.000	-0.011	-0.560	-0.558	-1.445	-0.186	-0.323	-0.262	0.000	0.000	-0.777	-0.117	-0.511	-0.182
YOR298W	-0.137	0.000	-0.034	-0.064	-0.142	-0.062	-0.191	-0.199	0.000	-0.268	-0.112	-0.008	-0.323	-0.054	-0.162	-0.172
YOR299W	0.000	0.000	-0.025	-0.023	-0.063	-0.063	-1.040	0.000	0.000	0.000	-0.030	0.000	0.000	0.000	-0.350	0.000
YOR300W	-0.166	-0.646	-0.836	0.000	0.000	-0.366	-1.745	0.000	0.000	0.000	-0.828	-0.046	-0.277	-0.110	-2.447	0.000
YOR301W	0.000	0.000	-0.016	-0.303	-0.076	0.000	-0.411	-0.636	0.000	-0.166	-0.254	-0.433	-0.020	-0.079	-0.097	-0.371
YOR302W	-0.241	-0.244	-0.714	-0.139	0.000	-0.502	-0.197	-0.014	-0.486	0.000	-0.483	-0.045	0.000	-0.638	0.000	-0.093
YOR303W	-0.344	-0.482	-0.376	-0.171	-0.068	-0.478	-0.271	-0.221	-0.712	0.000	-0.270	-0.119	0.000	-0.567	0.000	-0.274
YOR304W	0.000	0.000	0.000	-1.154	-2.655	-0.276	-1.583	0.000	0.000	0.000	-0.133	-0.469	-1.047	-0.855	-0.026	-0.763
YOR305W	0.000	0.000	0.000	-0.304	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.277	0.000	0.000	0.000	0.000
YOR306C	-0.076	-1.477	-0.065	-0.019	-0.117	-0.926	-4.361	0.000	0.000	-0.307	-0.843	-0.131	-1.194	-0.852	-4.790	0.000
YOR307C	0.000	-0.264	-0.181	-0.023	-0.016	-0.216	0.000	-0.315	-0.018	-0.108	-0.381	0.000	-0.117	-0.303	0.000	0.000
YOR308C	0.000	0.000	-1.010	-0.020	0.000	0.000	0.000	0.000	0.000	0.000	-1.045	-0.091	0.000	0.000	-0.141	0.000
YOR311C	0.000	0.000	0.000	0.000	0.000	-0.097	-0.180	-0.351	0.000	0.000	-0.020	-0.023	0.000	-0.005	-0.005	0.000
YOR312C	0.000	-0.018	0.000	-0.003	0.000	-0.225	-0.141	-0.274	0.000	0.000	0.000	-0.221	-0.671	0.000	-0.284	-0.526
YOR313C	0.000	0.000	-0.106	0.000	0.000	-0.043	0.000	0.000	-0.044	-0.057	-0.007	0.000	-0.048	-0.085	0.000	0.000
YOR315W	-0.018	0.000	0.000	0.000	-0.236	-0.110	-0.108	0.000	0.000	0.000	-0.034	0.000	-0.547	-0.161	0.000	0.000
YOR316C	-0.684	0.000	-0.195	-0.040	-0.248	-0.008	-0.163	-0.371	-0.134	0.000	-0.198	-0.113	-0.160	-0.121	-0.317	-0.202
YOR317W	0.000	-1.718	-1.617	-0.050	-0.124	-0.038	0.000	0.000	0.000	-0.414	-0.759	-0.118	-0.018	-0.256	-0.020	0.000
YOR318C	-0.284	0.000	0.000	-0.048	0.000	-0.085	-0.109	-0.130	0.000	0.000	-0.034	-0.029	0.000	-0.070	-0.109	0.000
YOR320C	-0.020	0.000	0.000	0.000	-0.067	-0.029	0.000	-0.110	-0.285	-0.007	0.000	0.000	0.000	-0.003	0.000	-0.123
YOR321W	-0.233	0.000	0.000	0.000	0.000	0.000	0.000	-0.042	-0.134	0.000	-0.123	0.000	0.000	0.000	0.000	-0.023
YOR323C	-0.629	-1.438	-0.810	-0.041	0.000	-0.136	-1.498	0.000	0.000	-0.637	-0.423	-0.319	0.000	-0.869	-1.361	-0.222
YOR324C	0.000	0.000	-0.056	0.000	-0.125	-0.157	-2.022	0.000	0.000	0.000	0.000	0.000	0.000	-0.046	-1.135	0.000
YOR325W	0.000	0.000	-0.092	-0.006	0.000	-0.215	-3.494	0.000	0.000	-0.009	-0.285	-0.174	-0.098	-0.082	-3.118	0.000
YOR327C	0.000	0.000	-0.104	0.000	-0.279	-0.509	0.000	0.000	0.000	0.000	-0.262	0.000	-1.120	-0.352	0.000	0.000
YOR328W	-0.059	0.000	-0.361	-0.099	-0.262	-0.004	-0.111	-0.152	-0.023	0.000	-0.136	0.000	0.000	0.000	0.000	-0.049
YOR330C	0.000	0.000	-0.045	-0.404	-0.042	0.000	0.000	0.000	0.000	-0.025	0.000	-0.296	0.000	0.000	0.000	0.000
YOR333C	0.000	-0.905	-1.068	-0.089	-0.044	-0.205	-0.281	0.000	0.000	-1.527	-1.360	-0.132	-1.930	0.000	-1.197	0.000
YOR334W	0.000	-1.414	-0.083	-0.016	-0.750	0.000	0.000	-0.234	0.000	-3.144	-0.011	0.000	-2.998	0.000	0.000	0.000
YOR337W	0.000	0.000	0.000	0.000	-0.009	-0.006	-0.142	-0.131	-0.267	0.000	0.000	-0.143	0.000	0.000	0.000	-0.205
YOR338W	0.000	0.000	-0.195	-0.165	-0.065	-0.389	-0.627	0.000	0.000	-0.075	-0.261	-0.185	-0.016	-0.308	-0.448	0.000
YOR339C	-0.146	-0.067	-0.501	-0.198	-0.321	-0.205	-0.298	-0.029	-0.005	-0.254	-0.243	-0.212	-0.006	-0.064	-0.059	-0.010
YOR342C	-0.252	0.000	0.000	0.000	0.000	-0.364	-0.729	-0.217	-0.145	0.000	-0.959	-0.478	-1.141	-0.299	-2.058	-0.137
YOR343C	-0.224	0.000	-0.140	-0.208	-0.075	0.000	-0.565	-0.365	0.000	0.000	-0.206	-0.254	-0.072	0.000	0.000	0.000
YOR344C	0.000	0.000	0.000	0.000	-0.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.368	0.000	0.000	0.000
YOR345C	-0.725	-3.484	-1.146	-1.221	0.000	-0.365	0.000	0.000	-0.346	-1.824	-1.332	-1.301	-0.372	-0.087	-1.007	0.000
YOR346W	-3.368	-5.761	-0.198	-2.906	-0.213	-0.207	-0.910	-2.064	-1.416	-6.087	-0.429	-2.730	-0.091	-0.144	-0.419	-1.272
YOR347C	0.000	0.000	-0.384	-0.102	-0.059	-0.129	-0.112	-0.147	-0.114	0.000	-0.282	-0.235	0.000	-0.026	-0.095	-0.021
YOR348C	-0.025	0.000	-0.317	-0.014	-0.017	-0.447	-0.950	-0.068	-0.029	0.000	-0.499	-0.016	-0.097	-0.377	-0.784	-0.006
YOR349W	0.000	-4.109	0.000	-0.048	-5.510	-1.070	-0.962	-0.284	-0.071	-5.284	-0.129	-0.184	-7.782	-0.535	-0.962	-0.063
YOR350C	0.000	0.000	0.000	-0.217	-0.095	-0.043	-0.150	-0.058	0.000	-0.738	-0.088	0.000	-0.332	-0.026	0.000	0.000
YOR351C	0.000	0.000	-0.047	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YOR352W	-0.083	-0.615	-0.007	-0.133	0.000	-0.261	-0.215	0.000	0.000	-0.156	-0.268	-0.150	0.000	-0.275	-0.202	0.000
YOR354C	0.000	0.000	-0.175	-0.028	0.000	0.000	0.000	0.000	0.000	-0.162	-0.158	-0.041	0.000	0.000	0.000	-0.001
YOR355W	-1.741	0.000	-0.533	0.000	-0.018	0.000	0.000	0.000	-1.903	0.000	-0.918	-0.135	-0.187	-0.246	0.000	-0.074
YOR356W	0.000	0.000	-0.344	0.000	0.000	-0.012	-0.101	0.000	-0.264	0.000	-0.388	0.000	0.000	0.000	-0.056	0.000
YOR357C	-0.040	-0.172	-2.134	-0.218	-0.127	-0.037	-0.253	0.000	-0.266	-0.020	-1.750	-0.120	-0.120	-0.246	-0.248	0.000
YOR358W	-0.537	-0.889	0.000	0.000	-0.028	-0.084	0.000	-0.098	0.000	-0.632	0.000	0.000	-0.984	-0.413	0.000	-0.232
YOR359W	0.000	-0.060	0.000	-0.197	-0.008	-0.186	0.000	0.000	0.000	-0.040	-0.004	-0.047	-1.311	-0.514	-0.446	0.000
YOR363C	0.000	0.000	-0.016	0.000	-0.053	0.000	0.000	0.000	-0.110	-0.004	-0.070	0.000	0.000	0.000	0.000	0.000
YOR364W	-0.129	-0.075	-0.190	0.000	-0.054	-0.042	-0.183	-0.125	-0.167	-0.068	-0.158	-0.037	-0.058	-0.045	-0.151	0.000
YOR366W	0.000	0.000	-0.030	-0.283	-0.015	0.000	0.000	0.000	0.000	0.000	-0.289	-0.242	-0.014	0.000	0.000	0.000
YOR367W	0.000	0.000	0.000	-0.024	0.000	-0.189	0.000	0.000	0.000	0.000	-0.004	-0.011	0.000	0.000	-0.027	-0.008
YOR368W	-4.522	-1.721	-0.101	-6.478	-0.001	0.000	-0.081	-3.002	-3.623	-4.700	-0.020	-5.941	-0.508	-0.048	-0.518	-3.453
YOR371C	-0.522	0.000	-0.063	-0.162	-0.155	0.000	-0.989	-0.846	-1.141	-0.350	0.000	-0.024	0.000	-0.363	-0.509	-0.569
YOR374W	0.000	0.000	-0.221	-0.075	0.000	0.000	0.000	0.000	0.000	-0.063	-0.395	-0.030	0.000	-0.060	-0.387	0.000
YOR375C	0.000	0.000	0.000	0.000	0.000	-0.006	0.000	-0.046	0.000	0.000	0.000	0.000	-0.017	-0.470	0.000	0.000
YOR377W	-0.127	0.000	-0.283	-0.345	-0.000	0.000	0.000	-0.172	-0.031	-0.024	-0.089	-0.098	0.000	0.000	-0.150	-0.096
YOR378W	-0.280	-0.073	-0.732	-0.132	-0.030	-0.074	-1.758	-0.334	-0.183	-0.166	-0.437	-0.142	-0.103	-0.241	-1.906	-0.522
YOR379C	0.000	-0.053	-0.438	-0.080	0.000	-0.236	-1.168	-0.217	-0.060	0.000	-0.647	-0.107	-0.029	0.000	-2.611	-0.085
YOR380W	0.000	0.000	-0.011	-0.043	-0.025	0.000	-1.251	-0.446	-0.077	0.000	0.000	0.000	0.000	-0.013	-0.898	-0.593
YOR381W	0.000	0.000	0.000	-0.001	0.000	-0.026	-0.009	0.000	-0.134	0.000	-0.023	-0.123	0.000	-0.052	-0.032	0.000
YOR382W	0.000	0.000	-0.078	-0.066	0.000	0.000	0.000	0.000	-0.025	-0.008	0.000	0.000	0.000	0.000	0.000	0.000
YOR383C	0.000	0.000	-0.308	-0.107	-0.146	0.000	0.000	-0.063	-0.039	-0.104	-0.183	-0.016	0.000	-0.030	0.000	-0.249
YOR384W	0.000	0.000	-1.007	-0.218	-0.321	-0.026	-0.089	-0.628	0.000	-0.077	-0.335	-0.039	-0.087	-0.065	0.000	-0.231
YOR385W	0.000	-0.030	0.000	0.000	-0.013	0.000	0.000	-0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.002
YOR386W	0.000	0.000	0.000	0.000	0.000	-0.025	0.000	-0.049	-0.038	-0.091	-0.052	0.000	0.000	0.000	0.000	-0.060
YPL001W	-0.143	-0.179	-0.322	0.000	-0.067	-0.075	-0.005	-0.013	-0.766	-0.201	-0.056	0.000	0.000	0.000	0.000	0.000
YPL002C	-2.014	0.000	-0.225	-0.192	-1.644	-0.556	-1.438	0.000	-2.670	-0.060	-0.848	-0.264	-0.956	-1.254	-1.259	0.000
YPL003W	-2.012	-0.219	-0.903	-0.363	-0.048	0.000	0.000	-0.310	-1.928	-0.184	-0.630	-0.189	-0.067	-0.045	-0.190	-0.312
YPL004C	-0.056	0.000	-0.267	-0.201	-0.045	-0.106	0.000	-0.041	-0.007	-0.062	-0.330	-0.089	0.000	0.000	-0.102	-0.068
YPL005W	0.000	-0.096	-0.146	-0.058	0.000	0.000	0.000	0.000	0.000	0.000	-0.013	-0.299	0.000	0.000	0.000	0.000
YPL006W	-0.951	-0.576	0.000	0.000	-0.027	-0.313	-0.920	0.000	-1.908	-0.348	0.000	-0.315	-1.314	-0.667	-2.558	-0.211
YPL008W	-1.900	0.000	-0.066	-0.289	-0.384	-0.051	-0.060	-0.166	-1.482	0.000	0.000	-0.162	-0.101	-0.230	-0.568	-0.320
YPL013C	-0.742	0.000	0.000	0.000	-1.638	0.000	0.000	0.000	-0.457	-1.561	0.000	-0.186	-1.390	0.000	0.000	0.000
YPL014W	0.000	0.000	0.000	0.000	0.000	-0.173	-0.263	-0.141	-0.006	0.000	-0.124	0.000	-0.071	-0.084	-0.100	-0.071
YPL015C	-0.065	-0.036	-0.141	-0.101	-0.077	-0.143	-0.025	0.000	0.000	0.000	-0.160	-0.067	0.000	-0.025	0.000	-0.000
YPL018W	-0.489	-0.099	0.000	0.000	-0.267	-0.387	-0.885	0.000	-0.180	-0.039	-0.206	-0.000	0.000	-0.410	-1.250	-0.083
YPL019C	0.000	-0.719	-0.319	-0.157	-0.168	-0.123	-0.259	0.000	-0.048	-0.110	0.000	-0.252	-0.074	-0.073	-0.052	0.000
YPL021W	-0.199	0.000	-0.235	0.000	-0.131	-0.117	0.000	0.000	0.000	0.000	0.000	-0.074	-0.171	0.000	0.000	0.000
YPL022W	-2.375	-0.481	-0.445	-0.847	-0.138	-1.008	-1.763	-1.858	-1.466	-0.085	-1.199	-1.497	-0.815	-0.607	-1.578	-1.238
YPL023C	-0.070	0.000	-0.022	0.000	-0.050	-0.055	0.000	0.000	-0.251	-0.296	0.000	0.000	-0.076	0.000	0.000	-0.057
YPL025C	0.000	-0.028	-0.269	-0.006	-0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YPL026C	0.000	0.000	-0.403	0.000	0.000	0.000	-0.025	0.000	0.000	0.000	-0.150	0.000	0.000	0.000	0.000	0.000
YPL027W	-0.113	-0.095	-0.115	-0.045	0.000	-0.086	-0.098	0.000	0.000	0.000	0.000	0.000	-0.260	0.000	0.000	-0.006
YPL029W	0.000	-1.297	0.000	-0.489	0.000	0.000	0.000	0.000	0.000	-0.134	0.000	-0.001	0.000	0.000	0.000	0.000
YPL032C	0.000	-0.312	-0.201	0.000	-0.326	-0.314	-0.672	-0.084	-0.033	0.000	-0.656	0.000	-0.281	-0.016	-0.544	0.000
YPL033C	-0.307	-0.112	0.000	0.000	-0.086	0.000	0.000	-0.010	-0.711	-0.223	0.000	0.000	-0.291	-0.062	0.000	0.000
YPL034W	-0.121	-0.051	-0.294	-0.023	-0.043	-0.168	-0.254	0.000	-0.340	-0.086	-0.243	0.000	0.000	-0.054	0.000	0.000
YPL036W	-0.397	-0.120	-0.270	0.000	-0.008	-1.827	-0.002	-0.160	-0.474	0.000	-0.091	0.000	-0.140	-0.688	0.000	0.000
YPL037C	0.000	0.000	-1.349	0.000	0.000	-0.487	-1.582	-0.144	0.000	-0.019	-1.307	0.000	-0.797	-0.090	-0.449	-0.124
YPL038W	0.000	0.000	-0.073	-0.051	-0.064	-0.051	-0.368	0.000	0.000	0.000	-0.101	-0.109	-0.090	-0.012	0.000	0.000
YPL039W	-0.069	0.000	-0.221	0.000	0.000	0.000	0.000	-0.005	0.000	0.000	-0.246	0.000	0.000	0.000	0.000	0.000
YPL040C	-0.058	-0.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.159	0.000	0.000	-0.013	0.000	0.000	0.000
YPL047W	-0.069	0.000	0.000	0.000	-2.216	0.000	-0.320	0.000	-0.051	0.000	0.000	0.000	-2.720	0.000	-0.505	0.000
YPL048W	0.000	-0.051	-0.346	-0.074	-0.074	0.000	0.000	0.000	0.000	0.000	-0.088	0.000	-0.104	-0.007	0.000	0.000
YPL049C	0.000	0.000	0.000	0.000	-0.290	0.000	0.000	0.000	-0.541	0.000	0.000	-0.156	-0.832	0.000	0.000	0.000
YPL052W	0.000	-0.263	0.000	0.000	-0.119	-0.253	-0.052	0.000	0.000	-0.032	-0.013	0.000	0.000	-0.103	0.000	0.000
YPL053C	0.000	0.000	0.000	0.000	0.000	-0.052	0.000	-0.050	-0.027	0.000	-0.052	-0.104	0.000	0.000	0.000	0.000
YPL054W	-0.168	0.000	-0.078	-0.003	-0.723	-0.538	-0.511	-0.387	-0.457	-0.822	-0.604	0.000	-0.600	0.000	0.000	-0.064
YPL055C	-0.867	-0.175	-0.991	-0.941	-0.044	-0.538	-0.986	-0.929	-1.431	-0.585	-1.593	-1.057	-0.724	-0.973	-0.643	-1.093
YPL056C	0.000	0.000	0.000	-0.157	-0.102	-0.037	0.000	-0.218	0.000	0.000	0.000	-0.089	0.000	-0.065	0.000	-0.252
YPL057C	-0.260	0.000	0.000	-0.353	-0.492	-2.206	0.000	-0.064	-0.109	0.000	0.000	0.000	-0.213	-1.774	0.000	0.000
YPL058C	-0.032	-0.115	0.000	0.000	-0.115	0.000	0.000	-0.010	-0.448	-0.065	0.000	-0.001	0.000	0.000	0.000	-0.026
YPL060W	0.000	-0.526	-0.001	0.000	-0.152	0.000	-0.019	-0.025	-0.000	-1.212	0.000	0.000	-1.599	0.000	0.000	0.000
YPL061W	0.000	-1.383	0.000	0.000	0.000	0.000	0.000	0.000	-0.091	-1.168	0.000	0.000	-0.150	-0.005	0.000	0.000
YPL062W	0.000	-2.418	0.000	0.000	0.000	0.000	0.000	0.000	-0.354	-1.160	0.000	0.000	0.000	0.000	0.000	0.000
YPL064C	0.000	-0.115	-0.011	-0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.023	0.000	0.000	0.000	0.000
YPL065W	0.000	-0.022	-0.098	-0.186	-0.430	-0.133	-0.221	-0.000	0.000	0.000	-0.000	-0.052	0.000	0.000	-0.051	-0.025
YPL066W	0.000	-0.041	0.000	0.000	-4.173	-1.128	-1.743	-0.111	0.000	0.000	0.000	0.000	-4.865	-1.234	-0.875	-0.153
YPL067C	0.000	-0.257	0.000	0.000	0.000	0.000	-0.049	0.000	0.000	0.000	-0.022	-0.011	0.000	0.000	-0.116	0.000
YPL068C	0.000	-0.187	-0.266	-0.051	0.000	0.000	0.000	0.000	0.000	-0.066	-0.392	-0.215	0.000	0.000	-0.218	0.000
YPL069C	0.000	0.000	-0.865	0.000	-1.809	-1.257	0.000	0.000	0.000	0.000	-0.024	0.000	-1.487	-0.685	-1.021	0.000
YPL070W	0.000	-0.015	0.000	0.000	0.000	-0.035	-0.274	-0.260	-0.536	-0.031	-0.124	0.000	-0.308	-0.075	-0.281	0.000
YPL071C	-0.147	0.000	-0.843	-0.024	-0.600	-0.056	-0.163	-0.123	-0.350	-0.421	-0.810	0.000	-0.519	0.000	0.000	0.000
YPL072W	-0.284	0.000	-0.169	0.000	0.000	0.000	0.000	0.000	-0.513	0.000	0.000	0.000	0.000	0.000	0.000	-0.003
YPL073C	0.000	0.000	-0.002	0.000	0.000	-1.014	-2.785	-0.527	0.000	0.000	-0.616	0.000	-0.185	-0.686	-1.736	-0.131
YPL074W	0.000	0.000	-0.236	0.000	-0.073	0.000	0.000	0.000	0.000	0.000	-0.164	0.000	-0.160	0.000	0.000	0.000
YPL077C	-0.015	0.000	-0.209	-0.231	-0.046	-0.275	-4.528	-0.057	-0.024	0.000	0.000	-0.035	-0.105	-0.405	-3.580	0.000
YPL079W	0.000	0.000	-0.196	0.000	0.000	-0.091	-0.279	0.000	-0.026	0.000	-0.238	0.000	0.000	-0.257	-1.063	0.000
YPL080C	0.000	0.000	-0.109	-0.025	0.000	0.000	0.000	-0.025	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.037	0.000
YPL081W	-0.105	0.000	-0.495	-0.215	-0.026	-0.046	0.000	-0.002	-0.037	0.000	-0.407	-0.112	-0.021	-0.039	-0.057	-0.018
YPL084W	-0.526	0.000	0.000	-0.185	-0.635	0.000	-1.227	0.000	-0.074	-0.251	0.000	-0.433	-1.234	-0.120	-0.554	0.000
YPL086C	-0.231	0.000	0.000	0.000	-0.131	-0.746	-0.022	-0.049	-0.399	0.000	0.000	0.000	-0.768	-0.100	-0.106	-0.161
YPL087W	0.000	0.000	0.000	0.000	0.000	0.000	-0.129	-0.087	0.000	-0.226	0.000	-0.002	-0.010	-0.117	-0.109	0.000
YPL088W	0.000	0.000	0.000	-0.098	0.000	0.000	-0.225	-0.083	-0.145	-0.275	0.000	0.000	0.000	0.000	0.000	0.000
YPL089C	0.000	0.000	-0.389	-0.130	-0.147	0.000	-0.094	-0.244	0.000	0.000	-0.266	-0.083	-0.165	0.000	-0.189	-0.269
YPL090C	0.000	0.000	-0.079	-0.031	0.000	0.000	-0.030	-0.460	0.000	0.000	-1.174	-0.491	-0.638	-0.163	-0.521	-0.623
YPL091W	0.000	-0.227	0.000	0.000	0.000	-0.380	-0.679	0.000	-0.273	-0.729	-0.151	0.000	0.000	-1.734	-0.161	0.000
YPL092W	-0.530	-0.030	-0.820	0.000	0.000	-0.109	-0.013	-0.062	-0.267	0.000	-0.689	-0.012	0.000	0.000	0.000	0.000
YPL095C	-0.077	0.000	0.000	-0.078	-0.187	-0.052	-0.047	0.000	0.000	0.000	-0.122	-0.051	0.000	-0.026	0.000	0.000
YPL096W	-0.133	-0.470	-0.033	0.000	0.000	-0.154	-0.082	0.000	0.000	0.000	0.000	-0.061	0.000	0.000	0.000	0.000
YPL097W	-0.140	-0.649	0.000	-0.059	-0.069	0.000	0.000	0.000	0.000	0.000	0.000	-0.104	0.000	0.000	0.000	0.000
YPL099C	-0.456	-1.512	-0.670	0.000	-0.202	-0.075	0.000	-0.260	-2.092	-0.464	0.000	0.000	0.000	0.000	0.000	0.000
YPL100W	-0.178	-0.379	0.000	0.000	0.000	-0.006	-0.146	-0.126	0.000	0.000	-0.170	0.000	0.000	0.000	-0.153	-0.066
YPL101W	-0.865	-0.708	0.000	-0.105	-1.380	-2.096	-0.315	0.000	-0.111	-0.174	-0.247	-0.535	-2.234	-1.483	-1.377	-0.015
YPL104W	0.000	0.000	-0.415	-0.099	0.000	0.000	0.000	0.000	0.000	-0.078	-0.078	-0.104	0.000	0.000	0.000	0.000
YPL105C	-0.505	-0.135	-2.027	-0.305	-1.409	-1.767	-2.459	-0.583	-0.474	-0.034	-2.491	-0.127	-3.658	-1.298	-1.935	-0.605
YPL107W	-0.019	0.000	-0.131	-0.025	0.000	0.000	0.000	0.000	0.000	0.000	-0.194	0.000	0.000	0.000	-0.011	0.000
YPL108W	0.000	0.000	-0.124	0.000	0.000	-0.135	-0.132	-0.005	0.000	-0.183	0.000	-0.184	0.000	-0.003	-0.019	-0.143
YPL109C	-0.143	-0.177	-0.021	-0.021	0.000	-0.253	-0.359	-0.156	-0.172	0.000	-0.013	0.000	0.000	-0.264	-0.050	0.000
YPL110C	0.000	0.000	-0.000	0.000	0.000	-0.008	-0.017	0.000	-0.020	0.000	-0.066	0.000	0.000	0.000	0.000	0.000
YPL111W	0.000	-0.087	0.000	0.000	0.000	-0.005	-0.051	-0.025	0.000	-0.193	-0.254	0.000	0.000	0.000	-0.485	0.000
YPL112C	0.000	-0.964	-0.380	-0.109	-0.004	0.000	-0.105	-0.064	-0.399	-0.691	-0.018	0.000	-0.667	0.000	0.000	0.000
YPL113C	-0.072	0.000	-0.048	-0.074	-0.039	-0.135	-0.185	0.000	0.000	-0.096	-0.199	-0.034	-0.057	-0.033	-0.103	-0.047
YPL114W	-0.112	0.000	-0.124	-0.010	0.000	-0.159	-0.039	0.000	0.000	0.000	-0.330	-0.015	0.000	-0.059	-0.041	-0.022
YPL115C	0.000	0.000	-0.381	-0.119	-0.047	-0.098	-0.326	-0.201	0.000	0.000	-0.846	-0.092	-0.461	0.000	-0.299	-0.113
YPL118W	0.000	0.000	-0.410	-0.003	-0.226	0.000	0.000	0.000	0.000	0.000	-0.401	-0.237	-0.407	0.000	-0.193	0.000
YPL119C	-0.094	0.000	-0.045	-0.007	0.000	-0.171	-0.282	-0.148	0.000	0.000	-0.325	-0.157	-0.040	-0.139	-0.239	-0.107
YPL120W	-0.324	0.000	-0.626	0.000	-0.245	0.000	-1.132	-0.331	-0.761	-0.455	0.000	-0.202	0.000	-0.238	-1.102	-0.023
YPL123C	-0.201	-0.219	0.000	-0.033	-1.032	-1.906	-1.447	-0.172	-0.071	-0.105	-0.412	-0.371	-2.492	-1.870	-2.145	-0.004
YPL125W	0.000	0.000	-0.021	-0.037	0.000	-0.360	-0.107	0.000	0.000	0.000	-0.101	0.000	0.000	0.000	-0.113	0.000
YPL127C	-0.034	0.000	-0.039	-0.089	-0.102	-0.129	-0.211	-0.438	-0.513	0.000	0.000	-0.052	-0.051	-0.252	0.000	-0.075
YPL130W	-0.056	0.000	-0.332	0.000	0.000	-0.316	-0.114	-0.278	-0.036	-0.003	-0.267	0.000	0.000	-0.304	0.000	0.000
YPL132W	0.000	0.000	-0.073	-0.304	0.000	0.000	-0.050	0.000	0.000	-0.143	-0.015	-0.272	-0.051	0.000	0.000	0.000
YPL133C	-0.679	0.000	-0.566	-0.003	-0.194	0.000	0.000	-0.163	-1.342	-0.239	-0.649	-0.001	-0.005	-0.390	0.000	-0.106
YPL134C	0.000	-0.143	-0.281	-0.222	0.000	-0.002	0.000	0.000	-0.261	-0.210	-0.278	0.000	-0.040	-0.032	0.000	0.000
YPL135W	-0.105	0.000	0.000	0.000	-0.274	0.000	-0.024	0.000	-0.714	-0.229	-0.258	-0.172	-1.028	-0.141	-0.348	0.000
YPL136W	-0.098	0.000	0.000	-0.157	0.000	0.000	0.000	-0.054	-0.363	-0.147	0.000	0.000	0.000	0.000	0.000	0.000
