orf	gene	5-fluorouracil_19.2_1	5-fluorouracil_19.2_2	5-fluorouracil_19.2_3	5-fluorouracil_19.2_4	5-fluorouracil_19.2_5	5-fluorouracil_38.5_1	5-fluorouracil_38.5_2	5-fluorouracil_4.8_1	5-fluorouracil_76.9_1	5-fluorouracil_76.9_2	5-fluorouracil_9.6_1	alverine-citrate_500_1	alverine-citrate_500_2	alverine-citrate_500_3	alverine-citrate_500_4	atorvastatin_125_1	atorvastatin_125_2	atorvastatin_62.5_1	atorvastatin_62.5_2	atorvastatin_62.5_3	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_31.25_1	cisplatin_31.25_2	cisplatin_62.5_1	cisplatin_62.5_2	dyclonine_250_1	dyclonine_500_1	dyclonine_500_2	dyclonine_500_3	dyclonine_500_4	fenpropimorph_1.17_1	fenpropimorph_2.34_1	fenpropimorph_2.34_2	fenpropimorph_4.69_1	fenpropimorph_4.69_2	fluconazole_130.6_1	fluconazole_130.6_2	fluconazole_16.3_1	fluconazole_32.6_1	fluconazole_32.6_2	fluconazole_65.3_1	fluconazole_65.3_2	lovastatin_154.5_1	lovastatin_154.5_2	lovastatin_154.5_3	lovastatin_77.2_1	methotrexate_125_1	methotrexate_125_2	methotrexate_125_3	methotrexate_250_1	methotrexate_250_2	methotrexate_250_3	methotrexate_250_4	methotrexate_250_5	methotrexate_250_6	methotrexate_250_7	methotrexate_250_8	methotrexate_250_9	methotrexate_500_1	miconazole_0.025_1	miconazole_0.025_2	miconazole_0.05_1	miconazole_0.05_2	miconazole_0.05_3	miconazole_0.05_4	miconazole_0.1_1	miconazole_0.1_2	miconazole_0.2_1	miconazole_0.2_2
YDR516C	EMI2	10.675198	9.904555	9.791409	9.427131	10.646589	10.721103	9.755407	8.011557	9.494539	10.606655	9.272986	8.173263	10.673674	10.723432	10.729993	0	2.663269	3.664548	9.969174	6.438119	10.507706	10.70226	7.849671	10.57532	8.18523	10.711092	10.668297	10.150667	10.708116	10.350216	9.098261	10.667001	10.655353	10.732144	10.507675	10.229387	10.023545	9.842792	9.482137	10.723453	10.471591	9.459501	9.819795	10.697424	0	0	9.987974	9.748982	10.713759	8.097129	10.50515	10.241555	10.233325	9.782208	9.410493	1.448564	9.646543	8.953144	8.732603	3.20883	9.634929	10.716515	10.163954	10.098054	10.686048	9.634318	10.614732	9.814766	9.436723	6.574433	6.605476
YOL071W	EMI5	8.7618	9.223464	2.037969	1.350763	9.72761	3.580089	8.523783	10.068677	9.422906	9.49274	7.990544	8.217635	10.062897	10.0279	9.694398	7.989369	2.685516	10.068967	9.594236	10.067442	9.912945	9.977688	10.059142	9.828132	9.545176	9.847877	9.462005	10.053925	10.013613	9.397638	10.027423	9.714099	9.973002	9.973848	5.778201	4.918911	10.049068	6.987475	10.062297	9.926908	3.062911	9.431758	31.229891	1.640164	4.964678	9.296504	1.710811	8.209552	6.352975	10.019985	10.000932	0	9.72897	9.596212	9.34836	8.714983	9.507306	9.924447	6.236843	9.643046	4.102636	9.027049	9.848999	8.686654	9.998781	9.564395	9.903867	9.397309	8.584918	4.51896	0
YGL200C	EMP24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR080W	EMP46	3.596	10.590212	9.341288	9.539643	12.198064	11.284265	12.522288	12.410979	12.521412	12.52212	10.654203	12.476704	12.417226	10.803393	12.516035	12.3783	11.865419	12.50313	12.517796	12.454029	12.132348	11.509298	10.971319	9.192536	11.22944	12.038481	12.495018	12.493346	9.76978	11.678386	12.118976	7.886195	7.287154	9.882479	12.315803	10.926154	3.969353	7.399805	10.270779	10.764291	11.950721	6.242466	38.353178	10.506235	10.985882	8.270803	11.209284	12.439708	11.995825	12.324811	12.372758	9.308498	12.235454	12.298861	10.312857	11.178915	11.404276	10.616868	12.477713	12.519432	11.882059	12.237557	9.096243	11.94781	11.743877	11.908118	11.34204	12.481278	12.158018	9.691868	11.936674
YFL048C	EMP47	8.45538	8.375598	7.838257	5.349456	7.893085	7.408469	1.317987	8.972452	3.760714	3.689681	7.961286	9.032681	9.56959	9.717091	8.44009	8.012351	8.655451	9.340058	9.715725	8.903328	9.121858	8.72723	9.264527	9.727788	9.625197	8.62132	7.144427	8.814834	9.72198	9.380959	7.556284	8.096618	9.72607	7.440374	9.727545	9.634199	8.917513	18.992567	19.990048	8.393489	8.269398	8.361651	16.531743	3.53121	8.574676	9.620067	1.444828	7.705755	9.595545	1.5475	8.839672	4.713148	9.678899	7.658201	5.744623	7.821884	9.508114	7.85101	9.575516	9.602623	37.447483	9.683546	9.565771	8.277361	9.57294	8.865827	8.268426	9.721936	9.345993	6.109924	6.555354
YLR083C	EMP70	9.014266	8.61583	6.48111	7.535125	5.721076	9.068054	5.82831	8.878743	8.874179	6.832618	8.70744	2.413789	8.596892	5.026716	6.476859	8.196807	8.87517	9.078184	9.052298	9.029035	9.001652	9.072971	5.520925	7.846001	8.315337	9.037117	9.083271	9.083304	8.066159	8.329867	8.883655	8.551282	7.353571	2.649053	3.459185	20.016864	27.798816	6.603433	7.721356	6.048497	7.438091	7.953592	1.266036	6.892645	5.284647	8.349598	9.016252	5.940174	9.045015	8.996507	8.410277	7.9044	8.294713	8.951858	7.863627	3.954125	8.490281	8.032252	8.838895	8.801231	8.967763	8.897697	7.328203	9.058971	2.720039	9.083397	7.595644	8.715951	10.330104	5.725299	6.180249
YOL158C	ENB1	3.101492	10.113373	9.479972	7.035231	10.231861	2.388603	5.345126	8.57818	0	6.517097	8.522392	8.928822	10.21739	9.536299	10.177811	10.649894	7.052632	9.984869	10.575538	10.475559	9.821334	9.529885	9.572176	10.285564	6.756243	10.127251	9.65262	9.721025	10.592889	10.662421	10.05656	10.593076	9.970125	10.627177	9.948754	9.746501	4.641483	8.363395	10.585104	10.463419	9.754162	6.373265	0	19.895808	4.442043	3.766773	6.492855	10.555241	3.880004	7.741088	7.03221	6.936065	9.854248	10.645342	10.278668	10.533423	10.615827	10.212493	7.856978	10.517384	3.161476	9.861158	10.32007	2.285644	4.415136	9.804651	2.225167	9.992059	0	10.862155	6.792375
YNL084C	END3	9.071023	6.991705	5.022407	1.784635	9.863517	4.259779	2.853199	9.637402	2.848887	0	8.897131	9.872594	6.552576	7.588017	4.24753	8.30023	9.169693	9.19513	9.761776	4.47197	9.909447	1.574722	9.840764	8.914645	7.798145	4.56575	9.40691	9.866534	5.112409	6.352279	8.287355	9.755066	9.858894	0	8.562311	8.108539	7.88078	0	0	9.3175	2.056191	9.230899	3.51761	4.098558	8.844023	9.490655	8.048715	3.800989	5.056188	1.990846	8.663615	9.710148	11.451804	9.698948	9.86246	3.531142	7.004884	9.698538	9.914173	9.880458	1.938498	9.508728	7.23107	9.383751	9.906758	9.4445	9.914399	8.454332	1.945947	9.691653	9.904681
YGR254W	ENO1	9.06881	9.113712	9.175247	4.910395	8.93701	5.317641	9.193067	9.155269	3.879197	7.246732	9.158555	8.933632	9.179076	3.049803	9.135207	9.192347	5.052078	8.250117	9.157923	9.122384	8.980152	8.981073	8.833176	9.156807	9.173025	8.948506	8.934542	7.68364	8.80596	9.149338	8.020729	8.968164	2.940218	4.105158	6.166926	4.880674	4.54113	1.818226	6.110008	8.907899	8.866827	8.450736	0	7.51431	7.120834	5.90382	7.143559	6.633914	7.818879	8.065922	8.763275	6.847196	5.769216	9.075448	8.990815	9.188352	5.620753	9.188946	8.255285	7.985394	6.764203	9.190656	8.874631	6.954653	6.643581	9.193137	9.191414	9.026508	9.02851	0.373772	2.504569
YBR247C	ENP1	8.372203	8.691517	8.687014	8.875839	5.471752	8.135673	8.847895	4.750372	8.949785	8.949433	6.643329	8.982052	8.379828	8.981711	8.912792	7.206839	2.601224	8.586696	7.193684	8.658883	7.399304	8.261387	6.927795	3.308637	6.791419	7.072853	2.814351	7.858654	7.557453	7.232568	8.880489	8.752355	3.238678	4.87862	6.015777	0.647885	1.186433	5.406541	6.873727	8.795618	8.495588	8.986028	6.436539	0	6.053641	1.591842	8.897026	7.611265	8.985036	8.912297	8.969557	8.552624	4.233674	8.921415	6.917847	8.96144	2.911296	7.250589	6.41603	5.251135	8.656087	8.440417	7.346561	8.904756	6.06464	8.259967	8.075021	6.156009	7.545309	8.659055	7.996517
YGR145W	ENP2	9.745815	9.465037	9.686636	8.378373	0	9.457818	0	6.347497	9.625858	9.8297	8.144665	7.168737	9.818259	9.827704	7.752207	0	9.716152	7.624037	9.065472	9.703408	8.897818	9.798324	9.794342	8.934022	8.858812	9.777455	9.359878	5.113884	9.439635	9.613897	8.801243	9.722109	8.971457	7.776176	5.824997	7.308871	20.401388	0	0	7.167622	9.774386	8.166433	3.788504	91.065102	8.557418	0	7.538808	3.629765	8.234909	6.460408	9.440425	7.834151	2.437753	3.033118	7.297625	4.652138	3.582284	8.435244	9.52277	9.394847	7.978129	9.801599	9.731105	8.695317	8.950087	9.265996	9.722957	4.206141	5.924206	0	3.053684
YDL161W	ENT1	8.03509	9.025797	0.434659	5.253189	10.426653	1.842547	8.405584	9.496361	3.076143	5.849813	8.387111	9.234656	10.305836	8.987656	10.3931	6.601399	9.342238	7.635756	10.531119	9.270763	10.380741	10.499203	10.251388	8.900117	8.533616	9.666173	10.39988	10.507767	10.293171	9.60063	8.647548	10.435596	6.71354	9.72774	4.900555	9.782272	7.37676	31.957612	14.337108	9.619381	8.208421	9.355971	9.621966	4.196265	4.664925	3.092825	2.316621	7.513126	7.011458	2.249303	10.440799	10.531075	9.811121	10.430694	9.439206	10.526603	9.187224	9.842406	8.961404	10.144461	10.10768	10.516488	9.573963	8.84978	1.623287	10.50448	5.435024	10.080217	7.262452	9.386677	7.776569
YLR206W	ENT2	8.160053	5.641594	4.629645	9.520303	9.073202	7.736527	9.621107	9.544976	6.605205	9.296857	9.591289	9.652617	9.120679	9.190762	7.312326	9.331346	7.034582	9.724668	9.712449	6.652921	9.534274	9.356051	6.884845	9.608883	9.719826	9.301772	9.551647	4.287705	8.785882	9.362753	9.597833	8.426151	5.815371	4.531405	5.943066	11.48657	46.606699	20.331245	10.354791	8.882135	8.993198	7.581827	6.906664	7.536797	9.652934	8.418631	8.60451	9.665515	9.236938	9.722311	9.723096	7.721136	9.574507	8.404754	9.629922	9.717542	9.642775	9.16757	8.424045	9.667387	9.217618	9.647734	9.703553	6.57092	9.46091	8.264365	9.336647	7.931049	7.471813	1.890568	4.441446
YJR125C	ENT3	10.411862	10.398633	10.395005	9.762091	8.40578	9.512766	9.704289	10.410637	5.391937	8.113616	10.358613	10.019706	10.392504	10.412909	8.219751	7.736778	10.395584	8.405834	10.222086	10.343408	10.326358	9.963762	10.41168	9.458789	10.334896	10.225559	7.974299	8.955239	10.082387	10.238496	10.160102	10.179206	3.600093	7.050709	10.287164	8.116043	3.699641	7.513884	10.392556	10.138789	9.609566	9.157869	17.874763	43.246603	2.845088	10.344896	4.769765	4.58899	9.858176	9.214283	9.305581	6.646088	9.913996	10.408607	0	8.840302	9.179526	3.405076	1.129663	10.399221	7.73771	9.86826	6.658275	5.29596	10.409677	9.677167	10.377446	8.278962	9.369603	0	0
YLL038C	ENT4	9.59778	8.861763	4.023142	3.705854	10.407381	4.099233	9.703831	6.431718	10.378191	6.421415	9.10901	9.894026	5.726657	10.10405	9.117433	8.019512	5.656461	3.972608	7.783634	9.959321	10.425004	9.368604	7.305875	9.455331	10.375113	3.638016	8.519784	10.210969	10.285847	9.620239	9.02425	7.56554	9.180175	9.469643	5.910275	3.379221	16.115124	29.685461	16.530468	10.425047	8.355411	9.183854	61.264141	1.389978	8.324896	9.125508	4.925565	2.935167	10.420997	2.233442	8.36191	7.622387	10.417484	9.688939	10.387327	9.067624	10.424991	10.42502	10.136506	8.717325	7.129264	9.879513	7.631505	7.612453	0	10.105902	9.219877	10.422714	5.762482	20.841331	13.07017
YDR153C	ENT5	5.938721	5.621238	6.07092	7.039351	7.026964	6.646513	6.191589	6.619095	7.106081	7.157809	7.175251	4.961512	7.247792	6.529247	6.701481	3.987368	7.229435	4.618492	7.10545	7.182574	7.026487	7.23015	4.897562	7.19568	6.74671	7.256881	7.266452	4.725214	7.223205	6.364717	4.934194	7.134139	7.276972	6.086632	4.536711	0	0	6.61014	6.560814	6.995557	6.520295	6.817626	7.247204	7.109702	4.593247	4.537816	7.253955	7.204396	4.288121	7.126433	6.811184	4.604321	3.792987	7.161575	6.521588	7.280493	3.782442	6.306043	7.077526	6.247971	7.261355	6.344876	6.641675	6.752923	6.763775	5.827717	7.216356	5.994459	7.261275	7.107009	6.98166
YFL024C	EPL1	7.187444	8.245353	7.460013	8.416452	8.538834	2.844672	5.252408	8.667136	8.092977	8.515266	6.367948	7.96759	8.662288	8.668104	8.635497	6.677834	0.565749	8.57317	8.342431	8.189256	8.170525	8.355309	8.637525	8.672165	7.821478	5.18041	7.630462	6.858656	7.256566	8.67414	7.663298	7.239984	8.530641	8.103678	8.407307	8.409925	8.648187	1.206039	5.126118	7.618402	7.979228	8.585479	5.216258	18.287451	7.146644	8.674103	3.450466	7.811396	6.872522	6.901779	8.442984	7.92719	8.112711	8.511073	7.229207	1.515658	8.36557	8.317275	8.656012	8.580764	5.203767	8.309475	8.567334	6.346264	8.540066	8.673852	8.621117	8.5532	8.022953	7.65727	8.16183
YIL005W	EPS1	5.924248	6.163887	7.690845	8.729921	7.849987	8.018571	8.614801	7.169017	4.811253	7.023208	7.183532	5.236293	4.169127	6.958928	6.783537	7.429486	3.882739	8.798459	8.812675	6.324262	7.290523	6.092716	8.786866	7.895248	8.017852	8.42391	8.753131	6.366412	8.772902	7.748227	8.209613	6.758097	8.535795	8.723448	2.471244	0	0	2.309623	0.610175	6.276076	8.089827	8.410754	2.914044	0	8.820634	7.905196	6.345786	7.402973	8.414533	8.029479	8.326062	7.672099	7.599976	7.549494	8.634771	8.076846	7.776033	8.654401	8.636	6.864578	8.544942	8.697165	8.822471	8.818317	8.553125	8.655715	8.508527	8.820371	8.800664	8.816369	8.6874
YHR123W	EPT1	8.789717	8.81426	4.692172	9.763363	8.921731	6.647851	7.530196	9.714598	9.560053	8.355632	9.810245	9.372162	9.454698	7.425165	9.814202	9.694445	8.472573	8.03399	9.604786	9.290196	9.775201	8.065257	8.949745	8.284916	9.763773	7.477388	7.647484	8.346854	9.504239	9.834901	9.526637	9.101983	9.85157	9.791113	9.693239	31.84016	16.157196	4.457172	9.096083	9.295023	9.824194	9.524567	15.937128	50.382878	9.85554	9.588853	9.227352	9.737118	8.334166	9.095629	9.65775	9.653078	7.049935	9.812746	8.66798	9.677522	8.246458	9.79674	9.858743	9.680599	3.337128	9.853997	9.483307	8.172517	9.795497	9.858853	9.856454	9.857326	3.869885	1.775534	4.67861
YMR049C	ERB1	12.600826	12.491309	12.383386	5.287435	10.559789	9.098575	7.338544	11.628277	0.287602	2.543313	8.289957	13.046289	10.432352	8.999217	12.422205	13.046705	12.698668	12.136416	11.779349	10.678028	11.583728	12.657101	12.785178	12.669105	13.043786	13.03272	12.219607	13.04779	10.228592	10.956961	11.137392	11.49062	12.728186	12.627881	13.041716	13.042156	12.97925	9.954429	11.08611	12.611033	11.577952	12.897606	12.691825	12.898547	11.8171	8.107226	13.041485	12.971865	11.771124	12.781318	11.684059	9.552748	13.033002	11.11798	12.87216	12.164476	13.04293	13.022387	12.00377	12.91673	12.943493	11.710755	13.030865	10.913198	10.86613	10.98799	13.021105	11.33743	12.928902	12.617644	12.799004
YDR414C	ERD1	5.306094	8.003183	2.192744	6.915701	9.681712	7.508593	8.940914	9.400168	8.532801	8.696277	8.195508	9.287862	9.523719	9.186825	8.737771	0.940542	9.070166	9.994849	9.983182	9.649025	9.788825	9.766098	9.977581	9.981784	9.76047	8.560243	7.589755	9.993039	9.763164	8.710614	9.581914	9.973863	7.963271	9.301116	7.770525	9.965389	9.691004	1.072072	4.577933	9.586541	8.735243	9.957143	8.5165	144.189064	0	2.176437	9.992394	9.880661	8.224022	4.145696	9.878273	6.630896	8.797906	9.268272	9.710943	9.430581	7.780586	9.494756	8.060286	9.957893	7.697492	9.838643	6.697715	5.864862	9.993161	9.991815	9.822738	9.563951	7.078082	7.605641	8.333948
YBL040C	ERD2	5.483552	10.472042	5.541195	6.640739	10.390527	0	10.359883	10.34021	3.551147	0	9.158945	10.296395	7.533433	7.379914	9.374665	10.037855	10.372852	9.232236	9.80169	9.457381	9.636971	8.928249	10.419548	9.98488	10.380125	6.789027	7.200434	10.408928	7.535206	9.827052	7.47259	8.655756	7.926523	4.186161	8.198853	0	0	10.25171	9.029386	8.959403	10.247332	8.013304	0.067972	0.409666	8.239877	6.464394	9.381246	9.518592	9.870531	9.727238	10.386385	9.805078	7.490136	7.984367	5.169935	10.0559	5.643068	8.671558	7.782347	9.611974	7.869425	10.322602	9.764734	10.419781	8.825821	10.445954	8.725985	10.475404	4.92194	3.726183	7.691596
YLR246W	ERF2	4.889562	8.167044	6.144641	8.747222	9.434905	4.206915	9.23076	9.495926	8.341804	7.276633	9.601344	7.714382	4.168657	7.988625	9.532943	8.817484	9.585574	6.94694	6.762766	9.527087	9.054167	9.525243	5.722907	8.202135	9.155007	8.471338	9.595184	5.250673	9.513175	9.536645	7.421896	4.888866	8.924847	9.34547	9.20874	43.87702	60.698176	16.320338	7.084986	4.659357	5.317927	6.828808	8.311851	0	4.183571	0	5.88858	7.672446	6.809398	9.591801	9.592406	9.245583	8.897944	8.69467	8.724345	8.929805	9.075474	9.361083	9.610482	6.358257	5.318782	9.587275	9.173803	8.676947	8.608854	9.564437	9.559873	8.540459	9.596694	4.739663	4.739185
YGR175C	ERG1	8.431514	6.615746	3.20388	8.968176	9.150514	8.611988	9.050679	9.166895	9.14584	9.164114	9.029829	9.165534	9.161608	7.616472	9.174804	2.881278	8.138981	8.85476	8.767678	9.173731	8.6921	1.641442	7.297037	5.53762	7.979726	5.880854	8.619188	9.149056	8.873097	8.119038	8.99333	7.071039	7.603331	4.012979	6.808723	9.163968	6.527759	0.664041	1.323209	9.04644	9.154359	9.123009	3.573663	13.899093	8.448311	8.303582	8.637286	9.096215	8.331115	7.728971	9.157439	9.144517	9.175648	9.064329	9.128897	9.154108	9.176136	9.093046	8.751733	7.709325	9.101284	9.176813	9.173316	9.176615	8.837679	8.628446	9.140369	6.970154	9.1719	6.437008	6.071065
YPL028W	ERG10	7.997299	8.013026	8.009619	7.912257	7.133427	6.964203	5.959048	7.240899	7.520718	7.994719	7.898907	6.988725	7.589903	7.663469	7.354596	7.796133	20.053598	6.733452	6.50876	7.214264	6.863122	6.868213	7.964896	7.727991	7.761537	7.775214	7.988383	7.533492	7.670727	7.931388	17.01898	7.673096	7.981619	7.24969	7.907333	2.121474	5.944778	1.865123	3.523017	8.012901	7.993753	7.98953	6.063334	3.217497	6.826996	7.90102	5.123974	7.823797	6.748897	7.902351	7.858828	8.012482	7.385719	7.178745	5.215155	7.833396	7.41138	5.655718	5.729814	7.52752	14.634383	7.968662	8.008643	7.551807	8.00064	7.964922	7.575401	7.980917	7.245334	7.998493	8.011481
YHR007C	ERG11	8.922785	8.395174	8.88629	5.117856	7.565416	3.770195	8.452922	8.624176	4.52157	5.416451	8.919522	8.706577	3.35856	3.26901	1.210188	7.142977	6.635495	8.945697	7.404887	8.923121	8.07116	8.928688	7.909041	8.800328	8.931959	8.413622	8.605398	8.946807	7.77711	8.920501	8.945801	7.553735	8.675799	6.944626	6.273602	0	0.886941	22.299599	19.233343	8.925788	67.997589	73.252455	11.0441	21.386851	8.701085	8.947132	1.95842	3.944472	8.947073	6.055817	7.986479	7.685056	8.871911	6.095418	6.866204	2.483784	8.917369	6.879461	4.657314	7.883128	18.023885	10.658412	6.078206	52.759629	81.100096	61.127409	51.003152	92.278331	61.511558	11.095675	14.259539
YMR208W	ERG12	8.5084	8.818257	8.77412	1.268986	8.203871	2.135502	8.641152	8.280904	7.912774	7.354095	8.776561	8.220199	7.638274	6.882772	8.631662	8.625006	15.651255	6.585242	8.818209	8.55275	7.380536	7.754403	8.676558	8.789378	8.814029	8.370882	8.604416	8.670941	4.750464	7.659346	8.743448	8.80094	0.236281	8.729305	8.67234	7.440437	1.897492	3.746042	5.202008	8.682876	2.198941	0.547832	5.395459	8.781546	8.219316	4.213301	7.088762	8.166286	7.686962	2.818018	8.230119	7.812823	8.410901	6.749116	8.549629	8.70073	8.498491	8.713085	8.297673	8.80239	5.884856	8.563214	8.443219	6.917337	8.78366	8.640745	8.057967	8.413653	7.180513	2.855231	3.054896
YML126C	ERG13	6.121829	9.303042	7.113451	9.210288	10.188387	9.091726	9.732438	10.201597	7.7421	6.716522	10.132746	9.913218	9.875847	6.586413	5.317889	123.14478	223.676343	292.028902	43.024204	101.867048	10.144758	9.883563	9.880694	7.769671	8.967402	8.906208	9.698855	8.152419	10.19587	10.06711	7.732441	10.176292	8.509385	0	4.177082	6.027763	5.266775	11.05007	9.519093	6.882852	6.044099	10.204006	22.408109	0	44.771815	41.242601	127.948637	50.5468	7.821114	6.986088	9.985985	6.542612	8.974324	9.621437	9.71441	9.885408	9.59607	10.095186	5.96271	10.064496	5.521984	10.196041	9.120075	2.359291	10.097893	10.185387	3.357358	9.501616	9.912051	4.76851	3.963118
YMR202W	ERG2	8.918947	8.449791	8.486044	5.016251	7.43121	3.292216	8.727021	8.801147	7.116411	5.574221	8.076312	40.824986	39.845914	14.71428	32.861166	8.50536	8.380124	7.219463	7.72339	8.403211	8.919185	8.761212	8.868734	8.553916	8.887257	8.918098	8.808902	8.294644	3.629489	8.122993	8.6724	8.604552	8.076047	6.649606	4.951561	4.112061	2.187832	1.889133	1.330109	6.308532	7.173074	7.887284	3.950148	15.193699	8.906812	3.726413	1.620877	3.525552	5.485326	5.400555	7.983037	5.977097	8.40476	8.571006	8.879332	2.186191	8.387414	8.864818	8.060452	8.718257	9.576341	8.877951	8.338536	7.292068	8.755475	8.861657	7.744396	8.490995	8.793714	1.449422	2.214493
YJL167W	ERG20	10.675849	11.779577	10.760735	7.725453	11.885478	8.81943	8.703479	10.824788	9.802284	8.268583	11.31956	11.475535	11.918732	9.356454	11.38658	11.028891	9.459764	11.936288	11.731934	8.402464	11.911204	10.596842	11.683963	11.920403	11.734307	11.288331	10.439434	10.602724	11.925932	11.891246	11.801299	11.128906	11.936919	11.924285	11.891972	11.667148	11.839531	10.832905	11.931747	11.786681	0	11.914042	26.66268	9.223982	11.161212	10.808188	8.053284	9.514315	10.960697	6.670114	11.111125	9.207425	11.896083	11.812387	11.869492	10.558049	11.78922	11.932129	10.381017	11.598271	5.591957	11.566955	11.816765	11.0597	10.08425	9.986753	10.879563	10.119497	11.875421	11.854838	11.924276
YNL280C	ERG24	10.506025	10.949382	7.546198	5.406876	10.542294	3.70776	10.926001	10.937088	1.45338	0	7.922345	819.164332	727.064295	892.838965	614.320042	9.623173	4.329636	10.123152	10.828298	10.798694	10.875122	10.931518	8.703186	10.203927	5.603533	11.022413	9.760149	10.875397	147.832408	51.568398	41.264282	58.964959	42.586029	686.143509	476.150227	631.098242	657.859095	96.387599	62.667702	10.997279	0	10.958008	101.221413	149.093061	1.953729	8.806605	3.704818	0	9.782461	9.228936	10.667152	10.691831	6.338204	0	10.990426	10.936955	6.811531	10.947014	7.715711	9.033709	3.903001	10.21458	10.012769	9.751986	10.004265	10.053419	7.51075	9.81335	9.812899	20.738827	8.675393
YGR060W	ERG25	7.567529	7.937841	5.142867	9.096414	9.242399	9.136349	9.229862	9.245586	7.575672	8.090482	9.066007	9.235149	4.246039	2.912565	6.733892	9.230426	8.005526	9.206104	9.252206	9.063221	9.19652	9.247008	8.808994	9.25801	8.810825	8.89887	9.136956	8.837396	9.043085	8.888025	9.082706	9.241649	8.69009	9.001223	9.083854	0	0	8.995822	9.139742	9.262403	9.039944	9.244363	0	4.199434	9.117749	9.161104	8.557292	8.9896	7.902559	9.019629	9.262612	4.702336	6.246865	8.934895	9.208246	8.207103	5.294579	9.262027	9.199272	9.245137	6.792289	8.802515	8.728907	8.05248	7.266933	7.923446	8.454729	4.688312	0	0	0
YGL001C	ERG26	8.539294	8.065938	8.364324	4.889989	8.614423	8.248691	8.751042	8.074477	5.045607	4.714238	7.941495	8.750416	8.033705	7.740018	6.909014	8.541192	7.589947	8.508505	8.653562	8.750724	8.374872	8.746542	8.114	7.962157	8.496563	7.477324	8.58097	8.706729	8.220149	8.593535	8.499262	8.257315	8.369779	8.751036	8.087826	8.232056	8.609986	2.967315	1.34824	8.401652	8.492102	7.080938	0.452523	2.041227	8.676776	8.741483	0.842718	4.852174	8.282644	7.940772	8.321151	8.753449	6.383568	5.922524	7.897091	8.725923	6.464296	7.992511	8.179161	5.180125	3.931239	8.250575	8.721115	8.677843	8.50428	8.510385	8.568418	8.317403	7.933104	2.714683	3.337683
YLR100W	ERG27	9.646522	9.858672	9.641008	6.15027	9.733758	8.954152	8.655232	9.200879	9.183013	5.98318	9.811827	9.761843	6.639006	7.130081	9.717074	9.612746	9.833776	9.420437	9.78281	7.348542	9.481187	7.482889	7.685381	9.787358	8.437418	9.841869	6.673503	9.146752	9.627185	8.510166	7.253367	9.837218	2.779615	8.575357	7.452236	6.833931	7.233548	25.449794	13.621143	8.972221	8.471956	9.858008	25.64466	42.872206	8.251792	7.476734	5.313057	6.098225	9.742195	9.502763	9.764208	2.908636	9.637928	7.902731	9.697754	9.875984	9.5658	9.406399	8.898015	9.434223	9.437229	9.867008	9.828898	9.085667	9.876219	9.104076	9.631403	9.874658	9.875994	19.950356	17.69975
YER044C	ERG28	7.842713	6.892506	2.195575	7.903029	9.039952	7.769481	8.834316	8.43635	8.457209	8.953495	8.49482	5.729136	8.477989	7.789969	9.023928	6.524618	7.948369	7.185285	8.588646	9.135353	9.166027	8.886285	9.109756	7.229113	9.053738	7.111037	8.560219	8.120766	8.834802	9.066749	6.705175	8.5561	8.946934	9.121678	8.498038	9.082038	8.53881	34.011391	23.605991	9.155545	8.747531	5.168675	0.707057	56.462123	8.249313	8.551317	8.026196	9.094619	8.466523	7.628968	9.17423	7.595177	6.10416	8.479845	9.052066	8.882462	5.49868	9.021521	9.173658	9.094154	8.092439	9.149311	9.167452	5.777364	9.105131	8.998155	8.86748	9.042728	8.593454	8.245339	5.671973
