orf	gene	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_250_1	cisplatin_250_2	cisplatin_500_1	cisplatin_500_2	cisplatin_66_1	cisplatin_66_2
YJL096W	MRPL49	8.104748	8.017637	7.912025	7.340549	8.006932	7.770397	7.949324	7.449021	7.870407
YJL097W	YJL097W	0	0	0	0	0	0	0	0	0
YJL098W	SAP185	8.268351	8.07235	9.205783	6.430563	7.346748	8.248512	7.395798	7.206585	8.744861
YJL099W	CHS6	7.650928	9.598518	9.58628	9.570288	9.23626	9.509422	7.8077	9.603151	8.792563
YJL100W	YJL100W	7.337558	8.301672	9.180744	7.072122	5.641186	8.219779	8.710855	7.573472	6.478436
YJL101C	GSH1	7.582654	7.787778	9.476243	8.62337	7.964101	7.567486	70.275935	9.599779	4.609523
YJL102W	MEF2	7.361932	7.625584	8.116837	7.529719	7.78943	7.658964	7.6558	8.076213	7.539277
YJL103C	YJL103C	7.623658	7.812945	7.812377	7.625295	7.800563	7.739924	7.812387	7.809698	7.591094
YJL104W	MIA1	0	0	0	0	0	0	0	0	0
YJL105W	YJL105W	8.249371	8.255392	8.286237	8.245514	8.281436	8.280273	7.646242	8.078843	8.273158
YJL106W	IME2	8.077879	9.563188	9.697975	5.46155	6.989516	5.549777	7.923896	8.490212	8.620343
YJL107C	YJL107C	7.983208	7.778505	8.802699	7.92722	7.856246	7.939058	7.81137	8.28974	8.105832
YJL108C	PRM10	7.473138	7.328055	8.608136	7.185541	6.524482	7.102172	7.345397	7.185525	7.636315
YJL109C	YJL109C	0	0	0	0	0	0	0	0	0
YJL110C	GZF3	7.874921	7.56968	8.512705	6.920971	6.671189	6.886292	6.941058	7.688484	7.2917
YJL111W	CCT7	0	0	0	0	0	0	0	0	0
YJL112W	MDV1	7.42614	7.683219	8.483887	7.290267	7.123552	6.842025	8.440698	6.809842	7.785539
YJL115W	ASF1	10.114819	9.941052	9.761078	9.798089	10.065	9.989938	9.545367	9.051923	10.091784
YJL116C	NCA3	7.424913	7.352447	8.49106	6.692488	6.649665	7.788779	7.430143	7.790062	7.755119
YJL117W	PHO86	5.667324	6.056964	5.284102	3.456338	5.452504	1.057578	2.900971	-3.145082	4.192989
YJL118W	YJL118W	8.32725	8.238777	8.840712	7.473335	7.851205	7.479698	6.976266	8.181209	8.839346
YJL119C	YJL119C	7.156957	6.907239	8.885479	6.918597	6.9885	6.216535	7.3927	8.567149	7.875274
YJL120W	YJL120W	6.162092	6.191428	6.203485	6.368845	6.477739	6.762358	6.694942	6.470118	5.918254
YJL121C	RPE1	7.853435	6.884682	7.471927	8.381534	8.304471	7.090116	8.43049	8.281886	8.462536
YJL122W	YJL122W	8.581295	8.221098	9.779737	7.183484	6.785377	7.756765	8.029081	7.647251	8.876103
YJL123C	YJL123C	6.842242	7.471568	7.97299	6.286449	7.949681	7.627542	7.182503	8.10801	8.020388
YJL124C	LSM1	7.282276	7.481545	7.365917	7.307993	7.043792	7.397621	7.485002	7.119471	7.478772
YJL125C	GCD14	0	0	0	0	0	0	0	0	0
YJL126W	NIT2	7.329139	7.518494	8.758379	6.808984	6.837262	6.776889	6.838498	7.0838	7.951296
YJL127C	SPT10	8.385001	7.940652	8.23598	8.25734	8.362297	8.185656	7.745967	5.57013	8.480824
YJL128C	PBS2	8.982902	8.781576	8.963132	8.984889	8.977166	7.760001	8.897276	8.153277	8.984454
YJL129C	TRK1	6.895207	6.251788	5.693533	-0.28957	-0.289961	2.415323	1.920122	4.662633	4.104884
YJL130C	URA2	4.506843	6.332753	9.658907	8.339099	6.618173	7.009779	5.806194	7.601054	5.639681
YJL131C	YJL131C	8.873765	8.805256	9.237281	7.270977	7.643659	9.14937	8.936817	8.019091	9.153986
YJL132W	YJL132W	9.024356	9.200299	9.136143	6.457964	8.161856	8.576724	8.836059	8.992229	8.241207
YJL133W	MRS3	8.502183	9.288669	9.795692	7.918803	5.663044	7.993768	9.524129	9.852564	7.184269
YJL134W	LCB3	6.04986	9.113562	9.014391	6.974899	8.486032	5.497662	8.162459	9.013972	6.875515
YJL135W	YJL135W	7.127501	8.244421	9.772463	4.658251	5.693414	5.864105	6.806387	5.528168	8.612529
YJL136C	RPS21B	7.883433	7.900519	8.106558	7.865748	8.170661	7.657126	8.302606	8.291513	7.889965
YJL137C	GLG2	8.773563	9.823524	9.646253	9.779299	5.775991	3.919374	9.587217	9.826114	7.924098
YJL138C	TIF2	8.662011	8.629174	8.553418	8.676403	7.373267	8.706488	8.608441	8.363099	8.730161
YJL139C	YUR1	7.969818	3.37155	7.099709	8.053824	5.939284	6.22102	5.994958	8.211698	7.614287
YJL140W	RPB4	8.923293	9.757121	9.671724	9.452893	8.343167	9.285265	9.66542	8.744626	8.457684
YJL141C	YAK1	2.6473	6.903009	7.443294	4.937775	7.635347	1.546677	1.794377	7.766465	27.085814
YJL142C	YJL142C	2.777792	10.199229	10.259713	3.871131	1.270816	7.025855	9.114333	3.950339	10.457194
YJL143W	TIM17	0	0	0	0	0	0	0	0	0
YJL144W	YJL144W	7.160288	8.796906	9.232804	9.187156	7.795228	4.336988	5.900354	7.482418	7.776806
YJL145W	YJL145W	3.06871	2.431956	7.611974	2.322287	0.585507	-1.139757	5.723357	3.918642	9.084282
YJL146W	IDS2	6.054666	7.247897	8.451285	8.572104	8.564674	7.547786	8.486951	8.482573	6.577038
YJL147C	YJL147C	5.143737	7.427804	9.302146	9.232685	4.980145	8.602874	8.372804	9.277516	7.672647
YJL148W	RPA34	8.388044	6.894507	9.226532	5.836973	9.163755	8.850946	8.46316	8.560739	9.304569
YJL149W	YJL149W	4.162276	7.568449	9.013216	7.67311	6.545857	8.969262	8.954078	8.40702	5.207386
YJL150W	YJL150W	9.404695	10.553863	10.085059	10.463354	7.126371	10.331896	10.18207	10.43923	10.1124
YJL151C	YJL151C	6.733444	7.986044	8.954247	8.046141	7.09445	9.404322	8.432574	8.196119	9.079409
YJL152W	YJL152W	5.695987	8.830046	7.712519	7.244884	4.121148	7.938215	6.933111	9.325233	7.512352
YJL153C	INO1	8.908084	9.737612	9.704418	8.764569	8.583642	9.561447	9.693299	9.740535	9.279238
YJL154C	VPS35	7.985591	9.417164	9.403404	9.361211	9.28707	7.134966	9.256856	7.074404	8.827761
YJL155C	FBP26	9.635222	9.636464	9.488217	15.456885	9.082923	9.555717	3.604322	4.542424	6.757678
YJL156C	SSY5	0	0	0	0	0	0	0	0	0
YJL157C	FAR1	6.638559	6.135587	9.109221	6.658832	8.664511	4.919291	8.97951	7.69232	6.381835
YJL158C	CIS3	8.639969	8.540868	8.177324	8.487912	6.188048	4.97204	8.942799	2.794949	8.979645
YJL159W	HSP150	9.974969	8.811835	9.992252	9.357631	4.337336	8.526106	8.725973	2.3838	9.552026
YJL160C	YJL160C	8.542973	8.54143	8.564651	3.309479	8.068365	8.218356	7.898021	7.148283	6.325334
YJL161W	YJL161W	8.596288	9.483619	9.69437	7.388033	8.248194	9.389926	5.631957	7.828272	8.871006
YJL162C	YJL162C	8.877416	8.769007	8.755087	8.38889	8.50169	8.56908	8.1594	8.749184	8.547434
YJL163C	YJL163C	8.764867	10.12499	9.786455	6.990705	9.294496	8.041557	8.232747	9.639566	3.410841
YJL164C	TPK1	8.753637	9.537766	9.535704	8.672069	7.526847	3.374563	7.773693	8.603478	8.340422
YJL165C	HAL5	9.411712	8.016825	5.598719	6.27399	9.561625	112.655614	166.724814	145.122573	97.248775
YJL166W	QCR8	6.550536	4.207652	6.791344	6.44372	6.438405	0.884826	1.783788	6.767842	6.850549
YJL167W	ERG20	0	0	0	0	0	0	0	0	0
YJL168C	SET2	6.618679	6.960062	6.91353	4.459283	3.316257	6.926948	2.845805	5.951127	6.978687
YJL169W	YJL169W	6.400068	18.868202	8.295477	2.626198	6.20095	5.569147	1.468449	8.848624	3.330882
YJL170C	ASG7	1.20068	7.660572	9.135615	9.273107	8.451635	8.339112	8.110317	9.187523	9.020068
YJL171C	YJL171C	8.706309	7.90338	9.892951	4.208136	7.669512	4.211409	6.378809	8.812707	9.229867
YJL172W	CPS1	9.075726	7.812542	10.306473	9.946236	9.078548	10.328901	8.168124	9.835552	8.542302
YJL173C	RFA3	0	0	0	0	0	0	0	0	0
YJL174W	KRE9	0	0	0	0	0	0	0	0	0
YJL175W	YJL175W	7.263248	7.840652	8.161937	7.191532	6.544557	6.902021	6.85477	7.764138	8.220579
YJL176C	SWI3	4.788109	6.431275	8.513525	4.10656	4.581624	5.878176	5.275664	4.734873	5.673562
YJL177W	RPL17B	8.135885	7.378583	7.620206	7.571679	7.794016	6.636839	7.973504	5.445225	5.410961
YJL178C	YJL178C	8.241824	9.809666	7.916675	5.165055	8.628871	2.462724	7.248312	9.55683	8.511618
YJL179W	PFD1	5.032552	6.115097	8.291617	8.490784	10.484461	7.971355	6.787899	8.426666	1.050946
YJL180C	ATP12	7.030198	7.119632	7.134814	7.167186	7.018438	6.890976	7.077927	7.2489	6.904301
YJL181W	YJL181W	7.375598	8.299247	8.908686	9.395105	9.182428	5.552696	9.040497	9.078131	8.901062
YJL182C	YJL182C	6.267806	8.001278	8.932426	9.150811	6.925828	1.736214	7.963459	9.148587	8.546434
YJL183W	MNN11	8.433993	-10.508809	8.877102	8.456538	8.649859	8.180353	8.903635	8.95727	7.870944
YJL184W	YJL184W	7.965698	9.37732	9.592721	8.480565	8.434418	8.632792	9.495576	9.355148	8.882146
YJL185C	YJL185C	10.07603	10.088195	9.859025	1.452352	9.51314	16.84831	7.075333	0.919823	9.55935
YJL186W	MNN5	6.647774	8.092258	8.844808	8.08235	7.908079	8.30274	17.261688	8.064081	3.320958
YJL187C	SWE1	7.487254	8.436007	8.588968	6.469401	8.351528	6.584096	8.532171	8.104812	8.502337
YJL188C	BUD19	9.746707	9.70914	9.772422	9.654536	9.771263	9.654855	9.717191	9.370916	9.032412
YJL189W	RPL39	7.933696	8.825173	9.427544	9.052957	8.592411	8.241129	9.368409	9.483116	8.632088
YJL190C	RPS22A	8.231306	8.530001	8.581856	6.631283	5.552915	8.360618	8.564932	7.930188	8.587764
YJL191W	RPS14B	8.034171	8.558903	8.558127	8.901931	4.691579	7.834808	8.113404	8.923242	8.940797
YJL192C	YJL192C	8.580411	8.060322	8.460622	8.067497	8.491075	1.983374	9.246604	8.628498	2.954552
YJL193W	YJL193W	8.235143	8.10423	8.267368	8.01265	7.31604	0.436287	7.865211	6.971608	26.530249
YJL194W	CDC6	0	0	0	0	0	0	0	0	0
YJL195C	YJL195C	0	0	0	0	0	0	0	0	0
YJL196C	ELO1	9.277954	10.064077	9.913736	6.964334	8.632793	10.139302	10.07084	9.819142	7.436812
YJL197W	UBP12	6.462723	9.367413	9.431049	8.661754	8.454624	9.415922	9.499286	8.826676	3.40309
YJL198W	PHO90	8.188618	7.457625	9.439481	8.933435	9.037479	9.409083	7.529786	9.29623	9.056139
YJL199C	YJL199C	3.447977	9.820404	9.825684	3.803425	6.741755	9.783225	9.951968	0.70986	10.281265
YJL200C	YJL200C	7.419969	6.038819	8.189897	9.252238	9.253601	8.586928	7.707484	8.722713	7.064106
YJL201W	ECM25	9.250988	9.902872	9.956576	6.955423	7.820155	9.193115	5.877641	9.322383	9.866609
YJL202C	YJL202C	0	0	0	0	0	0	0	0	0
YJL203W	PRP21	0	0	0	0	0	0	0	0	0
YJL204C	YJL204C	4.574914	5.317726	7.3166	5.011674	-0.642564	-0.241552	2.15519	7.049651	-1.233772
YJL206C	YJL206C	8.318643	8.766955	8.865156	7.946537	4.727853	7.836551	8.276931	8.715062	1.818621
YJL206C-A		4.503943	9.613399	9.790508	9.641011	7.930939	9.067511	6.297344	9.744035	5.661043
YJL207C	YJL207C	6.614884	9.221385	10.5471	10.311298	-3.591129	2.753708	8.885284	5.955596	5.059985
YJL208C	NUC1	3.984796	7.921734	9.094821	7.03576	8.340042	4.707238	9.111312	8.325229	6.59332
YJL209W	CBP1	6.812838	-0.225477	7.234811	-0.606912	7.234311	4.480174	4.28728	7.023754	4.422304
YJL210W	PEX2	7.358062	8.531364	9.45491	8.774799	5.464587	9.071285	9.40751	4.494347	8.233998
YJL211C	YJL211C	8.142184	7.106756	8.749327	5.353714	8.746955	5.239949	7.887785	7.040358	7.768436
YJL212C	OPT1	7.277014	9.127214	9.512547	9.026208	6.324069	9.588523	9.583307	4.860291	9.101021
YJL213W	YJL213W	7.196284	10.214191	10.051022	10.450681	9.090985	3.223499	0.793704	6.582531	9.141739
YJL214W	HXT8	8.714346	8.908921	9.295158	7.849119	8.547163	6.479456	8.723924	9.136446	8.523116
YJL215C	YJL215C	8.343199	7.660782	8.752601	8.537829	8.642653	7.84789	8.648344	7.111613	8.419375
YJL216C	YJL216C	5.848618	9.707418	9.704345	5.800852	9.408215	9.54804	9.153249	7.485138	9.768171
YJL217W	YJL217W	7.99177	8.253575	8.25869	8.428794	8.402809	8.485828	8.653414	8.44416	8.650157
YJL218W	YJL218W	2.391415	8.155344	10.304034	5.873631	10.04236	9.429576	7.602405	7.258864	10.2811
YJR001W	YJR001W	7.69758	8.373445	8.834468	8.687353	8.822577	6.808333	8.832459	8.722823	8.806323
YJR002W	MPP10	0	0	0	0	0	0	0	0	0
YJR003C	YJR003C	9.620112	8.711071	7.823321	9.690705	9.579641	9.360431	4.219904	5.853193	8.498025
YJR004C	SAG1	6.201533	7.991185	10.110698	5.268734	6.968386	4.433944	5.721193	9.088028	7.612615
YJR005W	APL1	8.792017	9.135178	8.925122	7.70112	9.082795	8.409907	9.157142	8.529084	8.296523
YJR006W	HYS2	0	0	0	0	0	0	0	0	0
YJR007W	SUI2	0	0	0	0	0	0	0	0	0
YJR008W	YJR008W	9.931358	9.78546	10.129345	9.943135	10.163896	9.557433	9.783021	9.833265	8.96251
YJR009C	TDH2	7.854196	7.812438	8.254873	7.218704	7.329624	7.871595	7.49978	8.202321	7.355195
YJR010C-A	SPC1	9.639086	9.533496	9.398206	9.430831	9.015276	9.338019	9.708758	9.559925	8.934972
YJR010W	MET3	6.274047	7.831295	7.623198	5.999947	6.834294	7.210466	7.791587	7.416162	7.711456
YJR011C	YJR011C	8.48189	9.127183	10.21152	9.970358	9.303225	6.353431	10.036152	9.976463	9.09108
YJR012C	YJR012C	0	0	0	0	0	0	0	0	0
YJR013W	YJR013W	0	0	0	0	0	0	0	0	0
YJR014W	YJR014W	6.950062	10.613134	10.177458	10.5743	7.247403	5.33252	-0.709717	7.396719	-4.535084
YJR015W	YJR015W	8.713457	7.315728	9.748822	5.763522	9.371877	8.130518	7.61488	9.803618	8.665801
YJR016C	ILV3	0	0	0	0	0	0	0	0	0
YJR017C	ESS1	0	0	0	0	0	0	0	0	0
YJR018W	YJR018W	5.380361	7.236004	7.619897	6.164512	5.497844	6.018013	7.938196	7.725594	5.429192
YJR019C	TES1	8.676989	6.952723	8.834397	7.849964	8.279092	6.132703	7.071956	7.401126	6.803742
YJR020W	YJR020W	8.790485	8.372371	9.306387	7.994177	7.044682	6.752504	7.083822	8.784317	5.763037
YJR021C	REC107	8.790646	9.78147	9.875975	5.734891	4.690656	9.882271	9.734664	7.273615	9.477776
YJR022W	LSM8	0	0	0	0	0	0	0	0	0
YJR023C	YJR023C	0	0	0	0	0	0	0	0	0
YJR024C	YJR024C	9.373857	9.733161	9.693597	8.10474	9.507535	9.69431	9.688245	5.771999	9.702876
YJR025C	BNA1	6.073983	8.572656	9.707413	5.258374	9.154836	8.71498	9.143229	9.747092	6.434463
YJR026W	YJR026W	4.333702	7.158694	10.772329	6.829239	1.001859	-0.721713	5.892992	9.856318	9.616395
YJR030C	YJR030C	0	0	0	0	0	0	0	0	0
YJR031C	GEA1	6.229701	8.538774	9.540958	6.093224	7.837173	5.809548	8.967754	7.057176	7.236164
YJR032W	CPR7	7.163066	7.03464	7.385216	7.039886	7.145751	6.799926	7.205673	7.080434	7.242149
YJR033C	RAV1	6.843173	9.47449	9.096863	8.858572	4.521732	-0.486234	7.163319	5.84101	3.962382
YJR034W	PET191	8.55469	8.563494	8.424262	8.484899	8.653158	8.393224	8.751812	8.597215	8.219938
YJR035W	RAD26	9.11333	9.454174	9.027299	9.320728	9.255399	8.818409	9.142988	9.385159	8.804163
YJR036C	HUL4	7.622282	7.704897	9.383525	6.06975	7.587434	6.474791	6.985177	8.056372	8.322219
YJR037W	YJR037W	3.894698	6.063699	10.384536	0.689957	2.727618	3.913728	9.227643	9.081715	9.012823
YJR038C	YJR038C	6.342774	7.941893	9.416075	9.368398	9.407792	9.413653	4.117265	9.372965	9.393296
YJR039W	YJR039W	6.774819	6.896836	9.290528	5.908734	5.710559	5.574477	5.543606	6.824888	7.758417
YJR040W	GEF1	5.501969	6.789545	8.371666	6.199483	6.289014	5.886839	8.971077	7.981303	7.03347
YJR041C	YJR041C	0	0	0	0	0	0	0	0	0
YJR042W	NUP85	0	0	0	0	0	0	0	0	0
YJR043C	POL32	1.436707	3.708647	3.201519	0.016695	2.994434	4.024997	1.798449	2.137167	3.774174
YJR044C	YJR044C	6.859948	7.03303	7.244455	7.072501	6.961033	7.236782	7.19516	6.419045	6.646334
YJR045C	SSC1	0	0	0	0	0	0	0	0	0
YJR046W	TAH11	0	0	0	0	0	0	0	0	0
YJR047C	ANB1	9.132186	8.751311	9.00841	9.04179	9.13353	8.566899	9.11807	9.047357	9.042045
YJR048W	CYC1	10.223538	8.291033	10.684893	8.768387	9.143165	6.420301	6.968791	7.206035	8.422545
YJR049C	UTR1	4.481271	8.83457	7.373047	9.329098	9.287818	9.069043	7.141823	3.258492	7.95589
YJR050W	ISY1	6.37854	5.537209	7.431542	4.311291	5.925727	4.655967	2.921228	3.158461	2.561827
YJR051W	OSM1	7.956015	7.892215	8.427365	7.731878	7.788595	7.925284	7.918432	7.84435	8.150913
YJR052W	RAD7	7.96809	7.795857	8.478724	8.523341	7.586495	1.93513	3.502452	6.712068	6.860017
YJR053W	BFA1	7.026591	7.443583	8.435059	6.178275	6.512367	7.076513	6.442124	8.080064	8.169266
YJR054W	YJR054W	8.202022	8.493069	7.405215	8.410068	8.186393	2.773339	1.401512	2.70774	2.099375
YJR055W	HIT1	8.280653	8.342646	8.708568	8.698231	7.791531	7.724856	8.390042	8.560462	8.305866
YJR056C	YJR056C	7.154912	7.637419	9.223442	7.54176	6.05435	3.839873	7.709331	8.342235	8.055647
YJR057W	CDC8	0	0	0	0	0	0	0	0	0
YJR058C	APS2	7.546757	6.87614	9.164501	8.287487	8.900345	9.812089	9.905819	6.856547	7.851922
YJR059W	PTK2	7.985004	8.672486	8.621641	7.587557	8.566839	0.36825	5.562349	5.227139	0.999019
YJR060W	CBF1	4.801965	6.703996	7.592799	5.309228	6.980868	7.355748	5.302687	6.396408	5.136542
YJR061W	YJR061W	7.286095	9.464758	9.580647	2.963351	9.264997	5.402668	9.200536	7.477697	8.356835
YJR062C	NTA1	8.142224	8.883198	9.37611	5.330611	7.41004	9.294006	8.28668	9.352774	4.953743
YJR063W	RPA12	7.525376	8.453911	8.473142	8.138523	8.467819	8.082538	8.301844	8.039666	8.073376
YJR064W	CCT5	0	0	0	0	0	0	0	0	0
YJR065C	ARP3	0	0	0	0	0	0	0	0	0
YJR066W	TOR1	8.075776	7.586385	8.87794	6.056797	7.069803	7.829277	8.078478	7.603001	8.238152
YJR067C	YAE1	0	0	0	0	0	0	0	0	0
YJR068W	RFC2	0	0	0	0	0	0	0	0	0
YJR069C	HAM1	8.011738	7.485263	8.522024	7.341708	7.517487	7.187144	8.462585	6.663955	7.5097
YJR070C	YJR070C	4.31451	7.98297	9.174662	8.910663	8.461987	6.567735	9.180378	1.768004	7.922351
YJR072C	YJR072C	0	0	0	0	0	0	0	0	0
YJR073C	OPI3	7.179319	8.54406	8.55435	8.346977	7.854965	8.105155	8.499826	7.97313	8.306173
YJR074W	MOG1	7.087137	6.847368	7.354213	7.067099	6.875521	7.115036	6.96821	7.563428	7.661996
YJR075W	HOC1	7.110242	7.696765	7.86057	7.878327	7.786793	6.61507	4.471608	7.461196	7.673502
YJR076C	CDC11	0	0	0	0	0	0	0	0	0
YJR077C	MIR1	7.561528	7.897577	7.875708	6.389379	6.772037	2.119334	7.195376	7.888976	6.673177
YJR078W	YJR078W	7.103223	7.715237	8.246571	6.215668	7.494872	7.179823	7.705558	7.793588	6.837881
YJR079W	YJR079W	8.234816	7.598805	8.106774	8.215647	8.029694	7.907857	8.235238	7.889572	7.205909
YJR080C	YJR080C	9.31826	9.367929	9.275947	8.952722	9.36146	9.192222	9.367954	9.309435	9.33974
YJR082C	YJR082C	6.313542	6.610449	7.616091	6.221444	6.486241	5.945644	6.985394	6.824939	6.253324
YJR083C	YJR083C	7.895135	8.744231	8.375066	7.820708	8.523085	8.630416	8.807315	8.705636	8.766881
YJR084W	YJR084W	10.413675	7.637191	10.358461	10.428483	10.179237	10.225603	9.12285	7.649542	8.985691
YJR087W	YJR087W	9.193952	9.700564	9.670626	8.938884	9.058158	9.640123	9.663789	9.488849	7.807954
YJR088C	YJR088C	7.074067	7.13338	7.101363	7.14423	7.072394	7.106447	7.128866	7.140408	7.099773
YJR090C	GRR1	7.6184	8.006482	8.774796	8.237867	8.06481	7.958216	8.362576	7.89865	7.47117
YJR091C	JSN1	6.833084	6.878927	9.785343	7.900908	8.055236	6.244085	7.087831	9.101351	9.306462
YJR092W	BUD4	7.28714	7.002737	7.641982	6.63268	6.965829	7.023294	6.974606	7.348302	7.010216
YJR093C	FIP1	0	0	0	0	0	0	0	0	0
YJR094C	IME1	7.144945	7.160338	9.542505	5.239337	5.488828	6.465643	6.799957	7.448194	8.168294
YJR094W-A	RPL43B	7.47759	8.294736	8.358741	7.200144	8.041479	6.735803	6.668316	6.379283	7.541681
YJR095W	SFC1	8.93541	9.051438	9.004526	8.619259	8.302014	9.003538	8.967675	7.914545	9.052429
YJR096W	YJR096W	8.059331	8.54588	8.485697	6.890337	7.239833	7.971405	8.383425	7.971926	6.994398
YJR097W	YJR097W	7.248573	7.890782	7.834551	7.142394	7.780561	6.871676	7.922363	7.866463	7.325088
YJR098C	YJR098C	7.632435	8.101143	8.444905	7.604442	7.32977	7.765576	8.178961	7.969453	7.01557
YJR099W	YUH1	6.950713	7.283426	8.780999	6.690625	5.41683	5.95314	7.551525	8.005406	6.866327
YJR100C	YJR100C	8.126108	8.303233	9.031005	7.185698	7.443017	7.511044	8.103991	8.908888	7.676238
YJR102C	VPS25	7.857797	7.684992	3.447295	7.859616	7.84497	7.848018	6.421095	5.873724	7.226564
YJR103W	URA8	6.826959	7.357569	8.093601	6.23386	7.090553	7.718453	7.369445	7.89357	6.730518
YJR104C	SOD1	7.142696	7.23409	7.685809	7.451867	7.398252	7.165611	7.397844	7.691535	7.133023
YJR105W	ADO1	4.637266	0.982929	7.968475	5.738934	1.878037	2.914741	7.093955	7.261787	6.693514
YJR106W	ECM27	9.075038	8.570603	8.25571	6.244284	7.518811	8.156138	9.145325	8.71358	8.734783
YJR107W	YJR107W	8.77802	8.353819	8.766843	8.539189	7.914944	8.292725	8.68105	8.277969	8.112784
YJR108W	ABM1	7.878143	7.997338	8.337295	7.337709	7.449413	7.89091	8.08917	7.539548	7.672129
YJR109C	CPA2	7.463006	6.539585	8.703575	6.346841	5.559254	6.127014	6.460348	7.340949	6.767526
YJR110W	YJR110W	7.696379	7.612134	7.677199	7.30188	7.697832	7.641355	7.69438	7.624266	7.630045
YJR111C	YJR111C	7.950222	7.964208	6.874168	6.623758	7.920262	6.266305	6.172359	6.735331	3.103021
YJR112W	NNF1	0	0	0	0	0	0	0	0	0
YJR113C	RSM7	7.700589	8.046306	8.28201	8.040146	8.133109	7.97572	8.183083	8.295677	7.762992
YJR115W	YJR115W	6.436915	6.514468	8.106542	5.742892	6.533326	6.761177	5.741612	6.901471	7.844458
YJR116W	YJR116W	7.086777	8.841114	8.671654	7.696179	6.710597	7.873481	8.186851	8.887149	7.263713
YJR117W	STE24	8.515424	8.478961	9.302507	8.506757	7.364879	8.692887	9.264756	9.236073	9.293996
YJR118C	ILM1	7.323198	7.818653	8.306923	7.925406	8.041059	7.66282	7.911576	7.956534	7.626316
YJR119C	YJR119C	7.326747	7.396327	9.660616	6.73947	4.375064	6.140779	7.953168	9.110687	7.503765
YJR120W	YJR120W	5.985881	5.939143	7.058181	4.904872	7.473755	7.288658	-0.456606	7.292806	5.581625
YJR121W	ATP2	6.629212	6.700158	7.091011	6.800998	6.825668	6.681574	6.920507	7.13848	6.627202
YJR122W	CAF17	5.270758	6.750065	6.762257	5.463824	5.549574	5.192471	6.197299	6.140373	5.432463
YJR123W	RPS5	0	0	0	0	0	0	0	0	0
YJR124C	YJR124C	9.340814	9.334474	9.363581	8.84306	8.991684	8.084148	9.35941	9.310945	9.257019
YJR125C	ENT3	10.973973	11.023152	10.977623	10.946246	10.977522	10.994624	10.48334	9.675418	10.866965
YJR126C	YJR126C	6.294703	6.066412	9.773144	4.47299	7.248516	4.195282	4.132893	6.533668	7.026192
YJR127C	ZMS1	7.481919	7.981711	9.088836	7.92523	6.66978	5.925416	8.622509	7.625642	7.634663
YJR128W	YJR128W	7.698171	7.36639	9.691029	6.476404	7.881668	9.58374	7.836953	9.348398	8.727399
YJR129C	YJR129C	8.915018	5.646149	9.57861	9.583874	9.111246	8.60152	4.26166	9.238241	7.261976
YJR130C	STR2	9.751078	9.504863	9.578585	9.803627	8.146601	9.434235	9.776871	9.760521	9.170335
YJR131W	MNS1	9.03359	7.981508	7.724127	8.991077	8.27826	8.817291	9.068002	7.520427	7.384555
YJR133W	XPT1	9.298217	9.528552	9.182779	9.076486	9.29131	9.267926	9.495166	9.52374	8.881282
YJR134C	SGM1	9.502516	9.215613	9.540717	8.424839	8.215656	9.664232	8.808962	9.67881	8.716005
YJR135C	MCM22	8.773648	8.581481	8.823502	8.852172	7.329669	8.59111	8.688248	8.681995	8.175712
YJR137C	ECM17	9.008581	8.978376	9.663407	3.133957	6.377599	8.009987	5.092728	8.39689	7.790111
YJR139C	HOM6	6.672855	5.778117	7.398619	5.407566	6.508369	4.46144	6.39404	7.752519	7.308679
YJR140C	HIR3	8.397969	7.373859	8.181439	3.315839	10.449903	8.997	0.72491	6.034253	1.840601
YJR141W	YJR141W	0	0	0	0	0	0	0	0	0
YJR142W	YJR142W	7.432147	8.910085	8.286698	7.942812	8.631519	6.245921	8.885409	9.154539	9.261615
YJR144W	MGM101	5.302762	5.402294	6.229824	5.73399	5.539988	5.526644	5.572778	6.466373	5.299799
YJR145C	RPS4A	7.207728	7.763789	7.933614	8.308647	8.523614	8.21019	6.553355	8.134834	8.027327
YJR146W	YJR146W	6.629336	8.428268	9.529776	5.190927	6.730297	6.682149	9.276171	7.42956	7.261154
YJR147W	HMS2	7.555683	9.155867	9.186292	4.948761	4.986947	8.044093	8.972175	9.168342	8.915589
YJR148W	BAT2	8.437072	8.492777	9.340131	6.801869	6.545123	8.102332	8.145414	8.129462	8.033719
YJR149W	YJR149W	6.734423	7.873703	9.050231	5.602877	7.227298	6.999944	8.834485	8.38097	8.787352
YJR150C	DAN1	7.848881	7.693744	7.92063	6.434379	7.14881	7.571136	8.252757	7.608163	8.010761
YJR152W	DAL5	7.405906	7.843253	8.432659	7.04561	7.161234	6.805251	7.880737	7.345285	8.345243
YJR153W	PGU1	7.975557	7.45893	9.27856	6.450374	5.815973	8.894757	5.914214	8.726718	8.049277
YJR154W	YJR154W	8.428944	7.432825	8.349134	7.862026	7.854391	7.372848	8.149568	8.264377	8.218478
YKL001C	MET14	10.303702	8.739988	10.539448	6.819832	7.645683	7.750758	8.781095	7.692918	9.39003
YKL002W	DID4	8.197968	8.128342	8.587173	8.51167	7.824823	8.539169	8.508338	6.62497	8.499038
YKL003C	MRP17	9.759542	8.919989	9.651831	9.821032	9.034813	8.627721	8.836329	8.022842	9.767908
