orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YMR172W	0.366839	-0.0360637				
YMR173W	-1.40845	1.12535			-0.0	-0.0
YMR173W-A	-0.312697	-1.02358				
YMR174C	-0.4710875	-1.3884349999999999			-0.0	-0.0
YMR175W	-0.647098	-1.833885			-0.0	-0.0
YMR176W	-1.42715	-0.622624			-0.0	-0.0
YMR177W	0.347572	-0.195278			-0.0	-0.0
YMR178W	-0.342386	1.56331			-0.0	-0.0
YMR179W	0.317815	-0.167835			-0.0	-0.0
YMR180C	0.0775464	-0.170435			-0.0	-0.0
YMR181C	0.193192	0.00564303				
YMR182C	0.770247	1.1457			-0.0	-0.0
YMR183C	-1.1115	-0.528156			-0.0	-0.0
YMR184W	-0.383832	0.338001			-0.0	-0.0
YMR186W	0.863868	1.62671			-0.0	-0.0
YMR187C	0.292144	0.629167			-0.0	-0.0
YMR188C	-1.94369	-0.497501			-0.0	-0.0
YMR189W	1.57414	0.568838				
YMR190C	-0.697119	-3.95868			-0.0	-0.673382306507185
YMR191W	0.792043	0.333704				
YMR192W	-0.407216	-1.29545			-0.0	-0.0
YMR193C-A	1.3668	1.44583				
YMR193W					-1.986504657694875	-0.0
YMR194C-A	0.700764	0.424851				
YMR194W	0.352488	1.09746			-0.0	-0.0
YMR195W	0.772562	0.0794447			-0.0	-0.0
YMR196W	-0.397848	-0.925913			-0.0	-0.0
YMR198W					-0.0	-1.0737422045408456
YMR199W	-1.30497	0.627779			-0.523887935371809	-0.0
YMR201C	0.489938	-18.9332			-0.0	-1.76148266633149
YMR202W						
YMR204C	0.104978	-0.82078			-0.0	-0.0
YMR205C	-0.192383	-0.142665			-0.0	-0.0
YMR206W	0.928878	0.0603725			-0.0	-0.0
YMR207C	-0.42425	-0.35823			-0.7408180572307405	-0.0
YMR209C	-1.24539	-2.32179			-0.0	-0.0
YMR210W	-0.0208874	-0.283056			-0.0	-0.0
YMR214W	-0.517574	-1.2624			-0.0	-0.0
YMR215W	-0.775522	0.379701			-0.0	-0.0
YMR216C	1.27894	0.89658			-0.0	-0.0
YMR219W					-0.0	-0.0
YMR221C	0.948583	1.16806			-0.0	-0.0
YMR222C	-4.21467	-0.408624			-0.8871076988238076	-0.0
YMR223W	0.640427	-1.34014			-0.0	-0.0
YMR224C					-0.0	-0.642353729579284
YMR225C	1.00905	-0.0843987			-0.0	-0.0
YMR226C	0.421716	-0.0227079			-0.0	-0.0
YMR228W	-3.92447	0.505594			-1.6325779169320098	-0.0
YMR230W	1.29067	1.08909			-0.0	-0.0
YMR232W	-1.11564	-0.926489			-0.0	-0.0
YMR233W	1.54252	-0.177043			-0.0	-0.0
YMR234W	-0.335419	-0.213144			-0.0	-0.0
YMR237W	-0.59054	-0.521943			-0.0	-0.0
YMR238W	0.495288	0.376835			-0.0	-0.0
YMR241W	0.0118826	0.422785			-0.0	-0.0
YMR242C	0.264224	-1.33721			-0.0	-0.0
YMR243C	1.33333	1.12344			-0.0	-0.0
YMR244C-A	0.503636	0.291495			-0.0	-0.0
YMR244W	0.105151	-0.0878444			-0.0	-0.0
YMR245W	-0.410221	-0.845664				
YMR246W	-1.6524	-0.483537			-0.0	-0.0
YMR247C	0.94702	0.869672			-0.0	-0.0
YMR250W	0.942239	1.50789				
YMR251W	0.0251165	-0.0786253			-0.0	-0.0
YMR251W-A	0.687325	-0.675779			-0.0	-0.0
YMR252C	0.320543	-0.805234			-0.0	-0.0
YMR253C	0.0043756	-0.866572				
YMR254C	0.320639	-0.484006				
YMR255W	-0.288301	-0.386037			-0.0	-0.0
YMR256C						
YMR257C					-0.8257929412096106	-0.0
YMR258C	-0.891663	-1.36931			-0.0	-0.0
YMR259C	0.557161	1.35124				
YMR261C	0.609576	0.558743			-0.0	-0.0
YMR262W	0.149134	0.23776			-0.0	-0.0
YMR263W	0.10237	-1.7529			-0.0	-0.0
YMR264W	-0.395073	-1.604			-0.0	-0.0
YMR265C	1.23588	0.420805				
YMR266W					-0.0	-0.0
YMR267W					-1.753372226381215	-0.0
YMR269W	0.635894	1.18467			-0.0	-0.0
YMR271C	0.00682223	0.847962			-0.0	-0.0
YMR272C	-0.325145	-0.582509			-0.0	-0.0
YMR273C	0.261244	-0.678846			-0.0	-0.0
YMR274C	1.86213	0.793053			-0.0	-0.0
YMR275C	0.512215	0.402997			-0.0	-0.0
YMR276W	0.279945	0.615121			-0.0	-0.0
YMR278W	-0.460876	-0.115851			-0.0	-0.0
YMR279C	0.221647	-0.113598			-0.0	-0.0
YMR280C	1.16826	0.720359			-0.0	-0.0
YMR282C	-2.50175	-0.341579			-1.7964609844428199	-0.0
YMR283C	0.0587532	0.361052			-0.0	-0.0
YMR284W	0.149746	-3.31413			-0.0	-0.0
YMR285C	-0.469544	-0.958079			-0.0	-0.0
YMR286W					-2.04935641384742	-0.0
YMR287C	-6.24004	0.341846			-2.0704325250745548	-0.0
YMR289W					-0.0	-0.0
YMR291W	0.871246	-0.23194			-0.0	-0.0
YMR292W	-0.201399	-0.350851			-0.0	-0.0
YMR293C	-2.05598	-0.712696			-1.62622667982381	-0.0
YMR294W	-0.970418	-2.57456			-0.0	-0.0
YMR294W-A	0.0524691	0.00705467				
YMR295C	-1.3233	-0.655127			-0.0	-0.0
YMR297W	0.00583279	-0.374433			-0.0	-0.0
YMR299C	-0.142009	-1.06949			-0.0	-0.0
YMR300C	-0.527775	-0.857836			-0.0	-0.0
YMR302C	0.555761	0.370918			-0.0	-0.0
YMR303C	-0.609496	-1.62666			-0.0	-0.0
YMR304C-A	0.452362	0.356105				
YMR304W	2.06741	1.20337			-0.5073292265811715	-0.0
YMR305C	-1.50122	-1.06785			-0.0	-0.0
YMR306C-A	1.11934	0.672572				
YMR306W	0.900107	0.571903			-0.0	-0.0
YMR307W	0.476292	0.344084			-0.0	-0.0
YMR310C	0.815947	-0.867691			-0.0	-0.0
YMR311C	-2.01984	1.13978			-0.0	-0.0
YMR312W	0.249893	0.73974			-0.0	-0.0
YMR313C	-0.751053	-1.2759			-0.0	-0.0
YMR315W	-0.69148	-0.203091			-0.0	-0.0
YMR316C-A	-0.925558	-0.344988				
YMR316C-B	0.0940512	0.0143512				
YMR316W	-1.14042	-4.60197			-0.0	-0.0
YMR317W	0.572213	0.361204			-0.0	-0.0
YMR318C	-0.185954	0.485459			-0.0	-0.0
YMR319C	-0.72024	0.582948			-0.0	-0.0
YMR320W	-1.12968	-2.31308				
YMR322C	0.528876	0.337117			-0.0	-0.0
YMR326C	0.88189	0.642461				
YNL001W	1.79986	2.89819			-0.0	-0.0
YNL003C					-0.993929273997439	-0.0
YNL004W					-0.0	-0.0
YNL005C	-6.20867	0.764256			-1.40908915202122	-0.0
YNL009W						
YNL010W	0.212754	-0.197492			-0.0	-0.0
YNL011C	1.22443	0.754707			-0.0	-0.0
YNL012W	0.979045	0.388439			-0.0	-0.0
YNL013C	0.580117	-0.0853801				
YNL014W	-0.821443	-1.73078			-0.0	-0.0
YNL016W	-1.37262	-1.54939			-0.0	-0.0
YNL020C	0.695414	0.132799			-0.0	-0.0
YNL022C	-0.443153	-1.04992			-0.0	-0.0
YNL023C	0.420031	-1.00301			-0.0	-0.0
YNL024C	0.703596	0.396816				
YNL025C	-0.0829732	1.92942			-0.0	-0.0
YNL027W	0.207181	1.13625			-0.0	-0.0
YNL031C	1.52561	1.04177			-0.0	-0.0
YNL032W	-1.22036	-1.49024			-0.0	-0.0
YNL034W	-0.0868345	-0.543498			-0.0	-0.0
YNL035C	1.13467	0.209136				
YNL041C	6.05074	2.44993			-0.0	-0.0
YNL042W	0.064581	-0.519407				
YNL043C	0.580742	0.674167				
YNL044W	0.556217	0.405453			-0.0	-0.0
YNL045W	-0.956659	-0.583965				
YNL046W	1.32415	0.371822			-0.0	-0.0
YNL047C	0.0577464	-0.892907			-0.0	-0.0
YNL049C	1.11256	-0.738186			-0.0	-0.0
YNL050C	0.296224	-0.299675			-0.0	-0.0
YNL051W					-0.0	-0.0
YNL052W	-2.24726	-0.0530663				
YNL053W	0.188433	-0.0173939			-0.0	-0.0
YNL054W	0.197662	-0.228578			-0.0	-0.0
YNL055C	-0.724713	-0.377384			-0.0	-0.0
YNL056W	-0.981051	-0.994637			-0.0	-0.0
YNL057W	-0.231034	-0.210207				
YNL058C	0.328297	0.435208			-0.5612067039243904	-0.0
YNL059C	-0.0315328	-0.572525				
YNL063W	0.238054	-0.123497			-0.0	-0.0
YNL064C					-0.0	-0.5477204840303155
YNL065W	0.880406	0.365004			-0.0	-0.0
YNL066W	0.168923	0.603775			-0.0	-0.0
YNL067W	0.661666	1.69376			-0.0	-0.0
YNL068C	-1.26754	-3.16602			-0.0	-0.0
YNL069C					-0.0	-0.0
YNL070W	-1.59652	-1.40658			-0.0	-0.0
YNL071W	0.309901	-0.335153			-0.7594934163038769	-0.0
YNL072W	0.489684	-0.254924				
YNL073W	-2.35067	0.841289			-1.5736346975748199	-0.0
YNL074C	0.555495	-0.164924				
YNL076W	0.453998	0.386071			-0.0	-0.0
YNL077W	0.0496194	1.78269			-0.0	-0.0
YNL078W	-0.200374	-0.210811			-0.0	-0.0
YNL079C	0.683547	-1.88427			-0.0	-0.0
YNL080C	0.165775	-0.781704			-0.0	-0.0
YNL081C					-1.4451321151225396	-0.0
YNL082W	0.206207	0.0737582			-0.0	-0.0
YNL083W	-1.05764	-1.1719				
YNL084C	0.21512	-0.856776			-0.5472416407284009	-0.0
YNL085W	0.232977	0.115865				
YNL086W	1.15467	0.708147			-0.0	-0.0
YNL087W	0.729093	0.58051				
YNL089C	1.49248	0.385405				
YNL090W	0.4472	-1.01945			-0.0	-0.0
YNL091W	-1.16365	-1.0072			-0.0	-0.0
YNL092W	0.210616	-0.0105478				
YNL093W	1.15862	0.800543				
YNL094W	-0.984431	0.546205			-0.0	-0.0
YNL095C	0.0993173	-0.575395			-0.0	-0.0
YNL096C	2.6846	2.5587			-0.0	-0.0
YNL097C	-0.539349	0.0309255			-0.0	-0.0
YNL098C	-0.669845	-0.0812233			-0.0	-0.0
YNL099C	-1.56651	-1.10569			-0.0	-0.0
YNL100W	-1.10759	-0.47826				
YNL101W	1.34878	0.440495				
YNL104C	1.14474	0.416755			-0.0	-0.0
YNL105W	0.0160823	-0.143355				
YNL106C	0.148895	0.219319			-0.0	-0.0
YNL107W	-0.390279	-0.750456			-0.0	-0.0
YNL108C	-0.496063	-0.409186			-0.0	-0.0
YNL109W	-0.299328	0.161064				
YNL111C	-0.269478	-0.0430078			-0.0	-0.0
YNL115C	0.368629	1.88225			-0.0	-0.0
YNL116W	0.216426	0.360095			-0.0	-0.0
YNL117W	0.468439	0.304509			-0.0	-0.0
YNL119W	-0.302868	-0.332977			-0.0	-0.0
YNL120C	0.315985	0.696654				
YNL121C	-2.32296	0.59572			-0.0	-0.0
YNL122C	-0.858637	-1.01288			-0.0	-0.0
YNL123W	0.735935	0.0351599			-0.0	-0.0
YNL125C						
YNL127W	-1.87	-1.67874			-0.0	-0.0
YNL128W	-0.00716157	-1.80332				
YNL129W	-0.570357	0.682476			-0.0	-0.0
YNL130C	0.560938	0.814583				
YNL133C					-0.0	-0.0
YNL134C	0.784644	0.220294				
YNL135C	0.165652	0.91913			-0.0	-0.0
YNL136W					-0.0	-0.0
YNL138W					-0.0	-0.0
YNL139C					-0.6949587826170015	-0.0
YNL140C						
YNL141W	1.17284	0.72047			-0.0	-0.0
YNL142W	0.651765	0.236235				
YNL143C	-0.0542761	0.385863				
YNL144C	-0.346308	0.101687				
YNL145W	1.29505	1.72349			-0.0	-0.0
YNL146W	1.01748	0.278402				
YNL147W	-1.34818	-2.60727			-0.0	-0.0
YNL148C	-1.6104	-2.69047			-0.0	-0.0
YNL154C	0.454643	-0.755853			-0.0	-0.0
YNL155W	0.392825	-0.105157			-0.0	-0.0
YNL157W	-0.413793	-0.927036			-0.0	-0.0
YNL159C	0.00603881	-0.0201001			-0.0	-0.0
YNL160W	0.585058	-0.702781			-0.0	-0.0
YNL166C	-1.30361	-3.19054				
YNL168C	0.521776	0.0182931				
YNL170W	-1.55492	-0.28429				
YNL173C	0.00043338	0.143384				
YNL175C	-0.575133	0.782564			-0.0	-0.0
YNL176C	0.454239	1.13441			-0.0	-0.0
YNL177C					-1.260713686127936	-0.0
YNL179C	0.866391	2.46875				
YNL180C	0.574288	0.817173				
YNL183C	-0.312949	0.617431			-0.0	-0.0
YNL184C	0.148568	0.158228				
YNL187W	-0.566828	-0.893352				
YNL190W	-0.616282	-0.112253			-0.0	-0.0
YNL191W	-0.324931	0.475567			-0.0	-0.0
YNL193W	0.546825	0.661137			-0.0	-0.0
YNL194C	0.0572743	0.34524			-0.0	-0.0
YNL195C	0.348752	0.474736				
YNL196C	-0.445687	2.10333			-0.0	-0.0
YNL197C	0.748521	0.523889			-0.0	-0.0
YNL198C	1.78305	-0.0899101				
YNL199C					-0.0	-0.0
YNL200C	-0.423342	0.24259			-0.0	-0.0
YNL201C	0.554719	-5.33698			-0.0	-0.7167516273285646
YNL202W	-0.307864	0.107609				
YNL203C	0.269287	0.291768				
YNL204C	-0.813804	1.02247			-0.0	-0.0
YNL205C						
YNL206C	0.426939	1.92			-0.0	-0.0
YNL211C	-0.019024	1.20596			-0.0	-0.0
YNL212W	0.319832	0.202358				
YNL213C	-5.93652	-1.08002			-1.2484748416598	-0.0
YNL214W	-0.233234	1.01209			-0.6018266445244704	-0.0
YNL215W	0.363265	0.065051			-0.0	-0.0
YNL217W	-2.86308	-0.798128				
YNL218W	1.18259	-0.129259				
YNL219C	-0.145496	0.402158			-0.0	-0.0
YNL220W	-0.15359	0.028085			-0.5308485027679489	-0.0
YNL224C	0.0619307	-0.427343			-0.0	-0.0
YNL225C						
YNL226W	1.13666	0.4202				
YNL227C	1.66869	1.70386			-0.0	-0.0
YNL228W	1.38843	0.481608				
YNL229C	-1.42241	-1.42061			-0.631631684788108	-0.0
YNL230C	0.256738	0.153375			-0.0	-0.0
YNL231C	1.57248	2.27383			-0.0	-0.0
YNL233W	-0.730381	-0.628586			-0.0	-0.0
YNL235C	-1.00631	-1.21847				
YNL236W	0.487888	0.4928			-0.0	-0.0
YNL237W	-0.830958	0.701107				
YNL239W	0.350845	1.082			-0.0	-0.0
YNL241C	-2.09056	-1.25609			-0.0	-0.0
YNL242W	0.384369	0.539112			-0.0	-0.0
YNL243W	0.0354218	-2.04742				
YNL246W	2.03092	-0.927724			-0.0	-0.7342018704409006
YNL248C	0.584415	0.128646			-0.0	-0.0
YNL249C	0.842313	0.198723				
YNL250W	-0.632617	-3.15076			-0.0	-1.4682880328740748
YNL252C	-7.79706	1.50458			-0.0	-0.0
YNL253W	-0.473343	-0.0509153				
YNL254C	-0.241671	0.864205				
YNL255C	-0.0096684	-0.191106			-0.7136054513675045	-0.0
YNL257C	0.629249	-0.825134			-0.0	-0.0
YNL259C	0.541507	-0.420451			-0.0	-0.0
YNL264C	0.504199	-0.104328			-0.0	-0.0
YNL265C	0.377785	0.03369			-0.0	-0.0
YNL266W	-0.497677	-0.645087				
YNL268W	-0.334067	0.670783			-0.0	-0.0
YNL269W	0.66037	0.546313			-0.0	-0.0
YNL270C	-0.859586	-0.50983			-0.0	-0.0
YNL271C	-1.93548	-3.97266			-0.0	-0.0
YNL273W	-0.251299	-1.98171			-0.0	-0.0
YNL274C	0.121385	-0.157188			-0.0	-0.0
YNL275W	1.32022	-0.0971941			-0.0	-0.0
YNL276C	-0.063992	-1.18308				
YNL277W						
YNL278W	1.58616	1.23437			-0.0	-0.0
YNL279W	-0.509513	-0.308838				
YNL280C					-0.0	-0.0
YNL281W	-0.0448802	-0.459527			-0.0	-0.0
YNL283C	0.281687	-3.14513			-0.0	-0.0
YNL284C	-2.17713	0.30801			-0.5309996813329936	-0.0
YNL285W	-0.897001	-2.01285				
YNL286W	0.510282	-0.331451			-0.0	-0.0
YNL288W	-0.739542	0.467806			-0.0	-0.0
YNL289W	0.49846	-2.09612			-0.0	-0.0
YNL291C	-0.398599	-1.69175			-0.0	-0.0
YNL292W	-0.278866	-0.697791			-0.0	-0.0
YNL293W	-1.4906	-1.67801			-0.0	-0.0
YNL294C	-2.58269	-1.42648			-0.0	-0.0
YNL295W	0.736084	1.07006			-0.0	-0.0
YNL296W						
YNL297C						
YNL298W	-1.5615	-6.39095			-0.0	-0.0
YNL299W	0.987913	-0.509027			-0.0	-0.0
YNL300W	0.468974	0.842254			-0.0	-0.0
YNL301C	-0.150941	-0.297549			-0.0	-0.0
YNL303W	-0.450494	-0.175603				
YNL304W	0.375101	-0.0393284			-0.0	-0.0
YNL305C	-0.552846	0.45898			-0.0	-0.0
YNL307C	-4.26454	-0.478763			-0.0	-0.0
YNL311C	-0.863267	-0.686737			-0.0	-0.0
YNL314W	-0.934254	-1.85779			-0.0	-0.0
YNL315C	-3.1972300000000002	-0.7484850000000001			-0.0	-0.0
YNL316C	-0.857691	-1.05969			-0.0	-0.0
YNL318C	0.631341	0.358052			-0.0	-0.0
YNL319W	-0.622132	-0.220044				
YNL321W	0.141968	0.198012			-0.0	-0.0
YNL322C	1.35678	1.53751				
YNL323W	0.698238	0.632434			-0.0	-0.537684895058375
YNL324W	-1.68092	-2.0597				
YNL325C	-0.883642	-1.22639			-0.0	-0.0
YNL326C	0.986616	0.982512			-0.0	-0.0
YNL327W	0.2727	-0.13547			-0.0	-0.0
YNL328C	0.558542	-1.45923				
YNL329C	-1.94779	-0.00737798			-0.0	-0.0
YNL332W	0.045385	-0.531814			-0.0	-0.0
YNL333W	-0.657433	-2.02341			-0.0	-0.0
YNL334C	0.794249	0.18722				
YNL335W	0.396803	-1.00814			-0.0	-0.0
YNL336W	0.452065	0.317649			-0.0	-0.0
YNL338W	0.364832	0.109285				
YNL339C	-0.837014	-0.694497			-0.0	-0.0
YNR001C	1.02071	-0.193047			-0.0	-0.0
YNR002C	-0.0380386	0.41369			-0.0	-0.0
YNR004W	0.831631	0.80108			-0.0	-0.0
YNR005C	-0.476859	-0.354157				
YNR006W	1.04055	0.854801			-0.0	-0.0
YNR007C	0.6511	-2.77058			-0.0	-0.0
YNR008W	0.455352	0.31165				
YNR009W	0.663578	-0.679626			-0.0	-0.0
YNR012W	-0.132944	0.072559			-0.0	-0.0
YNR013C	-0.418456	-0.994121			-0.0	-1.36794054018412
YNR014W	0.178991	-0.57718				
YNR015W	-0.219922	1.16118			-0.5708457635299945	-0.0
YNR018W	-6.97579	-0.419961			-0.0	-0.0
YNR019W	-1.08181	-0.958165			-0.0	-0.0
YNR020C	-2.18056	1.36714			-0.597642275406943	-0.0
YNR021W	-0.87734	-1.06037			-0.0	-0.0
YNR023W						
YNR024W	0.702084	0.0578728				
YNR025C	1.69798	0.647385				
YNR027W	0.797227	-1.74263			-0.0	-0.0
YNR028W	0.85937	0.00940048			-0.0	-0.0
YNR029C	0.397129	1.15647			-0.0	-0.0
YNR030W	1.44428	-0.984341			-0.0	-0.0
YNR031C	1.16491	-0.103942			-0.0	-0.0
YNR032C-A	-0.366897	-0.592751			-0.0	-0.0
YNR032W	0.466351	0.755547			-0.0	-0.0
YNR033W	0.246882	-0.294052			-0.0	-0.5991769130196735
YNR034W	0.89872	0.122121			-0.0	-0.0
YNR036C					-0.0	-0.0
YNR037C	-5.70607	0.0742627			-1.63918462943303	-0.0
YNR039C	-0.587579	-2.01339			-0.0	-0.0
YNR040W	-0.050557	-2.61033			-0.0	-0.0
YNR041C	-7.62245	0.514947			-0.8035444324226585	-0.0
YNR042W	-9.45471	-0.0522253				
YNR044W	0.243075	0.888738				
YNR045W	-5.67541	0.937635			-0.5370014048381615	-0.0
YNR048W	1.09031	0.733817			-0.0	-0.0
YNR049C	0.277174	-1.7962			-0.0	-0.0
YNR050C	-0.646475	1.65166			-0.0	-0.0
YNR051C	-0.763456	2.4744			-0.0	-0.0
YNR052C	0.0128876	-1.25215			-0.0	-0.0
YNR055C	0.0143016	-0.319614			-0.0	-0.0
YNR056C	0.286516	0.848216			-0.0	-0.0
YNR057C	0.506688	1.08701			-0.0	-0.0
YNR058W	0.87616	-0.916632			-0.0	-0.0
YNR059W	0.191826	-0.876269				
YNR060W	-0.631569	-0.830988			-0.0	-0.0
YNR061C	0.428891	-0.0904194			-0.0	-0.0
YNR062C	0.347957	0.538206			-0.0	-0.0
YNR063W	0.561533	0.150114			-0.0	-0.0
YNR064C	-0.571915	0.349012			-0.0	-0.0
YNR065C	0.794862	1.28231			-0.0	-0.0
YNR066C	-2.01656	-1.31171			-0.0	-0.0
YNR067C	0.232152	-0.401958			-0.0	-0.0
YNR068C	0.00848299	-1.4691				
YNR069C	0.41191	-0.263664			-0.0	-0.0
YNR070W	-0.991229	-0.98807			-0.0	-0.0
YNR071C	-0.75069	-0.78982			-0.509964686770659	-0.0
YNR072W	-0.439083	-0.483715				
YNR073C	0.0492486	-0.26104				
YNR074C	-0.394275	-0.681874			-0.0	-0.0
YNR075W	0.340712	-0.318216			-0.0	-0.0
YOL001W	-2.96885	0.273024			-0.0	-0.0
YOL002C	-0.282989	0.806095			-0.0	-0.0
YOL003C	-1.15246	-2.96302			-0.0	-0.0
YOL004W	-0.309575	-1.22136				
YOL006C	0.336058	-0.206429			-0.0	-0.0
YOL007C	0.537256	-0.368692				
YOL008W	-5.28687	-0.427903			-0.0	-0.0
YOL009C	-1.84045	-0.193851			-0.0	-0.0
YOL011W	-1.28958	-1.06584			-0.0	-0.0
YOL012C					-0.0	-0.0
YOL013C	0.183516	1.01459			-0.0	-0.0
YOL013W-A	0.353594	-0.163042			-0.0	-0.0
YOL014W						
YOL015W	0.797171	0.21268				
YOL016C	-0.406824	0.144446			-0.0	-0.0
YOL017W	0.283376	-0.00153453				
YOL018C	1.69324	1.81411			-0.0	-0.0
YOL019W	0.253138	0.284937				
YOL020W	1.4267	0.223195			-0.0	-0.0
YOL023W	-6.53539	0.798377			-0.6570694005639846	-0.0
YOL024W	0.796816	0.168539				
YOL025W	1.02056	-0.502392				
YOL027C	-2.30308	0.68838			-0.0	-0.0
YOL028C	0.209702	-0.330482			-0.0	-0.0
YOL029C	1.48606	1.37825				
YOL030W	-1.38197	-1.589			-0.0	-0.0
YOL031C	1.39837	0.880081				
YOL032W	0.488824	-0.167644			-0.0	-0.0
YOL033W	-3.34996	0.0595719			-1.4985328114769452	-0.0
YOL035C						
YOL036W	0.694166	1.20046			-0.0	-0.0
YOL037C	0.353805	-0.151164				
YOL039W	1.70412	2.75307			-0.0	-0.0
YOL041C	2.35137	2.26745			-0.0	-0.0
YOL042W	0.697236	0.296244			-0.0	-0.0
YOL043C	0.657712	0.24435			-0.0	-0.0
YOL044W	-0.7	0.612548			-0.0	-0.0
YOL045W	0.0634966	-0.779787			-0.0	-0.0
YOL046C	0.414492	-0.675349				
YOL047C	0.271398	-0.915625			-0.0	-0.0
YOL048C	-0.764844	-1.6445			-0.0	-0.0
YOL049W	0.0408163	-0.115646			-0.0	-0.0
YOL050C	-1.16721	-0.559651				
YOL051W						
YOL052C	0.860202	-1.76784			-0.0	-0.0
YOL052C-A	0.209147	0.341859				
YOL053W	-1.2486	-1.12077			-0.0	-0.0
YOL054W	-0.840748	-3.04879			-0.0	-0.0
YOL055C	-0.0206028	-1.67992				
YOL056W	0.292222	-0.678889			-0.0	-0.0
YOL057W	-0.425559	-0.72084				
YOL058W	-0.227608	-0.662169			-0.0	-0.0
YOL059W	0.650404	-0.371647				
YOL060C	1.15285	0.181478				
YOL061W	-0.0153371	0.379712			-0.0	-0.0
YOL062C	0.600313	-0.204934			-0.0	-0.0
YOL063C	0.793108	-0.105403			-0.0	-0.0
YOL064C	0.265847	0.103366			-0.0	-0.0
YOL065C	-1.99204	-1.13262				
YOL067C	-0.914484	-0.978235			-0.0	-0.0
YOL068C	1.10044	1.75197			-0.0	-0.0
YOL070C	0.546121	-0.740699			-0.0	-0.0
YOL071W	-1.16216	-1.8936			-0.0	-0.0
YOL072W					-0.0	-0.0
YOL075C	0.259592	-0.802129			-0.0	-0.0
YOL076W	-0.4826	-1.31946			-0.0	-1.039726034055213
YOL079W	1.04399	0.824871				
YOL080C	0.607923	1.23653				
YOL081W	-1.04263	-1.40627			-0.0	-0.0
YOL082W	-0.13221	-0.733927			-0.0	-0.0
YOL083W	0.820418	-0.885468				
YOL084W	0.506133	0.276542			-0.0	-0.0
YOL085C	0.38089	-0.360368				
YOL086C					-0.0	-0.6392448133523205
YOL087C	-0.331488	0.859854			-0.0	-0.0
YOL088C	-0.534845	0.0837807			-0.0	-0.0
YOL089C	-3.59759	-0.708333			-0.610089150306848	-0.0
YOL090W	2.12701	1.12523			-0.0	-0.0
YOL091W	-0.305107	0.122362			-0.0	-0.0
YOL092W	0.0710619	-0.417017			-0.0	-0.0
YOL093W	-0.172517	-0.0278461			-0.0	-0.0
YOL095C	-4.03732	0.244984			-1.89892261682954	-0.0
YOL096C					-0.808294601295991	-0.0
YOL098C	0.879922	0.468924			-0.0	-0.0
YOL099C	1.60445	0.111172				
YOL100W	-0.162343	-0.145131			-1.62505728502776	-0.0
YOL101C					-0.0	-0.0
YOL103W	0.668932	0.274015			-0.0	-0.0
YOL104C	-0.589677	-0.763177			-0.0	-0.0
YOL105C	0.379202	0.610181			-0.0	-0.0
YOL106W	-0.338803	-0.362089				
YOL107W	-0.410521	-0.551053			-0.0	-0.0
YOL108C	-8.24773	0.126242			-0.960256405507351	-0.0
YOL109W	-1.82738	1.29167			-0.0	-0.0
YOL110W	0.240126	0.280833			-0.0	-0.0
YOL111C	-0.260398	0.990108			-0.0	-0.0
YOL112W	0.580225	0.322177			-0.5282782338193495	-0.6099838405980085
YOL113W	0.937606	0.412717			-0.0	-0.0
YOL114C	-0.72318	-0.832268			-0.0	-0.0
YOL115W	-0.964377	-1.45269			-0.0	-0.0
YOL116W	-1.31334	0.339816			-0.0	-0.0
YOL117W	1.48606	0.372116			-0.0	-0.0
YOL118C	-0.559735	-1.08342				
YOL119C	0.778893	1.56149			-0.0	-0.0
YOL121C	-0.0738375	-0.165651			-0.0	-0.0
YOL122C	0.607176	-0.674389			-0.0	-0.0
YOL124C	0.716005	1.09257			-0.0	-0.0
YOL125W	-0.578778	-0.575103			-0.0	-0.0
YOL126C	1.16412	0.800904			-0.0	-0.0
YOL128C	0.431385	0.0909659				
YOL129W	-0.851024	0.340317			-0.0	-0.0
YOL131W	0.854744	0.948178			-0.0	-0.0
YOL132W	0.0998878	-0.393659			-0.633787386854852	-0.0
YOL136C	1.63493	1.97636			-0.0	-0.0
YOL137W	1.99915	0.607988			-0.0	-0.732031997474082
YOL138C	-0.432233	-1.22079			-0.0	-0.0
YOL141W	-0.250671	0.0311219			-0.0	-0.0
YOL143C					-0.0	-0.0
YOL147C	-0.235927	-0.378728			-0.0	-0.0
YOL148C					-0.0	-0.0
YOL150C	0.0874616	0.559884				
YOL151W	0.0847914	0.593254			-0.0	-0.0
YOL152W	-0.0686638	-0.393694			-0.0	-0.0
YOL155C	1.16365	0.675201				
