ORF	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YGR223C	135.728	10.418	24.465	51.370	37.939	12.118	2.001	2.977	1.079	808.066	2.000	3.000	2.000	2.000	2.000	1.895	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR224W	124.727	14.496	16.095	64.011	37.598	10.914	1.980	3.051	0.984	587.489	2.000	2.000	2.000	2.000	2.000	1.895	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR225W	104.033	11.308	21.248	62.946	38.064	11.286	2.022	3.012	1.554	828.753	1.796	2.000	2.393	2.000	2.000	1.706	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR226C	131.498	14.389	16.864	43.685	36.572	11.147	1.855	2.963	1.006	739.926	1.879	2.000	1.886	2.000	2.000	1.875	2.000	2.000	1.889	2.000	2.000	2.111	2.000	2.000	2.000	2.000	0.000
YGR227W	117.139	14.161	17.702	45.292	37.189	11.338	1.920	2.995	1.270	843.363	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR228W	105.374	14.975	14.381	69.790	37.520	11.493	1.986	2.971	1.002	677.180	2.000	2.000	2.000	2.000	2.000	1.885	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR229C	86.694	11.576	20.814	45.612	35.708	10.782	2.015	2.999	1.364	793.655	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR230W	124.381	14.226	15.360	33.859	37.351	11.274	1.940	2.990	1.141	732.905	1.836	2.000	2.000	2.000	2.000	1.817	2.000	2.000	2.000	2.000	2.000	2.117	2.000	2.000	2.000	2.000	0.000
YGR231C	142.861	14.547	14.481	40.336	37.372	11.079	1.969	3.041	1.078	807.200	1.882	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR232W	116.778	15.670	16.515	33.298	37.334	11.798	2.001	2.968	0.897	600.938	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR234W	114.749	9.794	15.829	49.759	37.315	11.586	2.004	3.042	1.066	676.558	1.875	2.000	2.000	2.000	2.000	1.859	2.000	2.000	2.000	2.000	2.000	2.127	2.000	2.000	2.000	2.000	0.000
YGR235C	109.989	13.243	15.341	47.842	37.381	11.655	1.983	3.046	1.074	720.453	2.000	2.000	2.000	2.000	2.000	1.888	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR236C	131.596	14.200	14.737	32.963	37.755	11.800	1.903	3.070	1.011	749.133	1.739	2.000	1.863	2.000	2.000	1.849	2.000	2.000	2.000	2.000	2.000	2.169	2.000	2.000	2.000	2.000	0.000
YGR237C	116.763	13.464	17.207	53.513	37.426	11.956	1.962	2.924	0.915	763.255	1.704	2.000	1.768	2.000	2.000	1.684	2.000	2.000	1.890	2.000	2.000	2.152	2.000	2.000	2.000	2.000	0.000
YGR240C	104.351	14.278	22.137	45.560	37.835	11.708	1.914	2.898	0.972	758.503	1.614	2.000	1.757	2.000	2.000	1.573	2.000	2.000	1.887	2.000	2.000	2.302	2.000	2.000	2.000	2.000	0.000
YGR241C	121.618	14.139	14.124	36.511	37.379	11.825	1.951	3.106	1.032	650.107	1.856	2.000	2.000	2.000	2.000	1.760	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR242W	123.158	14.529	14.404	40.520	37.729	11.858	1.930	3.008	1.049	683.122	1.899	2.000	1.883	2.000	2.000	1.725	2.000	2.000	1.896	2.000	2.000	2.115	2.000	2.000	2.000	2.000	0.000
YGR243W	113.686	12.043	16.001	69.066	37.431	11.754	1.941	3.001	1.014	654.197	1.722	2.000	1.887	2.000	2.000	1.701	2.000	2.000	2.000	2.000	2.000	2.129	2.000	2.000	2.000	2.000	0.000
YGR244C	127.798	15.126	17.191	38.379	37.585	11.528	1.982	3.022	0.995	644.621	1.882	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR247W	118.202	15.467	16.559	40.710	38.157	11.682	2.055	3.091	0.906	671.173	2.000	2.000	2.000	2.000	2.000	1.864	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR249W	126.829	14.819	14.024	31.033	37.767	11.684	1.928	2.949	1.094	728.447	1.746	2.000	1.897	2.000	2.000	1.854	2.000	2.000	2.000	2.000	2.000	2.109	2.000	2.000	2.000	2.000	0.000
YGR256W	132.170	15.840	14.961	48.478	37.454	11.075	1.867	3.000	0.959	609.942	1.737	2.000	1.874	2.000	2.000	1.663	2.000	2.000	2.000	2.000	2.000	2.115	2.000	2.000	2.000	2.000	0.000
YGR259C	115.479	13.595	14.833	33.483	38.099	10.914	1.970	3.036	1.217	786.812	1.851	2.000	2.000	2.000	2.000	1.675	2.000	2.000	1.890	2.000	2.000	2.115	2.000	2.000	2.000	2.000	1.000
YGR260W	120.330	14.321	16.200	40.862	37.567	11.192	1.983	3.013	1.029	776.640	1.736	2.000	2.000	2.000	2.000	1.757	2.000	2.000	1.899	2.000	2.000	2.151	2.000	2.000	2.000	2.000	0.000
YGR261C	113.634	14.031	21.495	74.629	37.267	10.775	1.943	2.994	1.110	654.020	1.762	2.000	2.000	2.000	2.000	1.734	2.000	2.000	2.000	2.000	2.000	2.164	2.000	2.000	2.000	2.000	0.000
YGR262C	93.357	13.819	39.918	22.075	36.931	10.290	2.747	3.279	0.832	601.853	3.000	3.000	1.575	1.687	1.698	1.511	2.267	2.222	3.123	2.133	2.222	1.694	2.154	1.883	1.693	2.276	0.000
YGR263C	115.979	13.790	16.322	31.480	37.550	11.329	1.949	3.011	1.161	669.828	1.727	2.000	2.000	2.000	2.000	1.622	2.000	2.000	2.000	2.000	2.000	2.133	2.000	2.000	2.000	2.000	0.000
YGR266W	88.509	14.847	16.812	31.097	36.942	11.515	1.945	3.016	1.174	689.871	1.818	2.000	2.000	2.000	2.000	1.870	2.000	2.000	2.000	2.000	2.000	2.113	2.000	2.000	2.000	2.000	0.000
YGR268C	128.317	13.875	16.338	48.874	36.971	11.545	1.939	3.038	1.189	737.992	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR269W	111.642	13.755	17.011	43.113	37.321	11.675	1.974	2.986	1.042	756.879	1.800	2.000	1.878	2.000	2.000	1.718	2.000	2.000	2.000	2.000	2.000	2.253	2.000	2.000	2.000	2.000	0.000
YGR270W	102.409	11.543	7.229	3.788	37.452	11.617	2.032	2.966	1.097	776.976	1.631	2.000	1.778	2.000	2.000	1.551	2.000	2.000	2.276	2.000	2.000	2.256	2.000	2.000	2.000	2.000	0.000
YGR275W	125.189	13.622	17.580	43.468	37.127	11.564	1.883	2.917	1.158	762.948	1.798	2.000	1.859	2.000	2.000	1.681	2.000	2.000	2.000	2.000	2.000	2.136	2.000	2.000	2.000	2.000	0.000
YGR279C	122.043	13.775	17.892	58.846	37.918	11.316	1.881	2.984	1.019	840.441	1.662	2.000	1.715	2.000	2.000	1.600	2.000	2.000	2.000	2.000	2.000	2.298	2.000	2.000	2.000	2.000	0.000
YGR281W	109.786	12.784	17.168	39.061	37.182	10.614	1.894	3.037	1.107	909.222	1.693	2.000	1.864	2.000	2.000	1.575	2.000	2.000	1.876	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR282C	162.369	13.075	17.838	38.201	38.329	11.644	1.923	3.006	1.152	776.030	1.846	2.000	1.876	2.000	2.000	1.691	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000
YGR283C	117.698	15.878	21.515	38.911	37.658	11.771	1.928	2.970	1.139	798.469	1.709	2.000	2.000	2.000	2.000	1.833	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR284C	112.167	14.347	16.794	33.174	37.241	11.202	1.939	2.997	1.059	706.949	2.000	2.000	2.000	2.000	2.000	1.897	2.000	2.000	2.000	2.000	2.000	2.105	2.000	2.000	2.000	2.000	0.000
YGR285C	136.053	13.725	22.601	40.865	37.389	11.587	1.963	2.877	0.954	628.357	2.000	2.000	2.000	2.000	2.000	1.773	2.000	2.000	2.000	2.000	2.000	2.143	2.000	2.000	2.000	2.000	0.500
YGR286C	102.844	12.769	18.008	65.487	37.161	10.564	1.986	3.035	1.052	714.300	1.897	2.000	2.000	2.000	2.000	1.728	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR287C	114.723	13.831	17.641	37.839	37.484	11.302	1.951	3.027	1.060	726.926	1.875	2.000	2.000	2.000	2.000	1.897	2.000	2.000	2.000	2.000	2.000	2.107	2.000	2.000	2.000	2.000	0.000
YGR288W	131.578	14.331	15.879	32.293	37.051	11.517	1.934	3.007	1.117	722.712	1.893	2.000	2.000	2.000	2.000	1.776	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YGR290W	85.055	15.735	17.765	65.638	37.542	11.374	1.930	3.086	1.055	744.446	2.000	2.000	2.000	2.000	2.000	1.871	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR021W-A	106.260	11.378	16.534	34.872	37.016	11.533	1.817	2.864	1.165	836.581	1.823	2.000	1.897	2.000	2.000	1.673	2.000	2.000	2.000	2.000	2.000	2.250	2.000	2.000	2.000	2.000	0.000
YHR039C-A	139.255	11.597	19.827	38.102	37.415	11.145	1.978	2.935	1.062	638.540	2.000	2.000	2.000	2.000	2.000	1.773	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YHR079C-A	124.275	12.114	13.763	39.130	37.558	10.718	1.925	3.029	1.027	672.244	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIL009C-A	132.620	14.181	23.130	54.842	38.093	10.628	1.924	2.964	1.057	1672.454	2.000	2.000	2.000	2.000	2.000	1.879	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR017C	129.036	12.712	13.367	49.338	37.096	10.982	1.955	2.983	1.164	763.509	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR018W	119.417	13.609	14.865	36.801	37.940	11.621	1.950	3.021	1.123	768.819	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR019C	131.849	14.510	17.608	56.827	37.657	11.632	1.948	2.975	1.040	672.030	2.000	2.000	2.000	2.000	2.000	1.881	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR020C	127.870	13.994	15.077	36.193	37.768	11.270	1.936	3.029	1.011	703.560	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR020W	135.379	14.664	16.714	37.299	37.851	11.108	1.967	3.016	1.214	697.963	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR021W	120.090	14.362	12.395	88.098	37.377	11.102	2.020	2.998	1.205	773.477	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR024C	115.618	14.449	14.443	34.039	37.742	11.131	2.035	3.056	1.114	676.705	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR025W	135.511	14.953	14.944	28.927	38.648	11.274	2.067	3.003	0.890	614.364	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR026C	132.921	12.955	20.391	40.686	37.230	11.025	1.933	3.070	1.134	721.676	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR027C	124.394	13.273	16.148	32.220	37.210	11.118	1.962	2.946	1.128	761.872	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR028W	131.729	13.015	16.151	38.873	37.480	11.119	1.875	2.999	1.055	721.347	2.000	2.000	2.000	2.000	2.000	1.784	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR029W	121.520	14.000	16.504	52.892	37.615	11.303	2.016	2.989	1.110	729.392	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR031C	124.887	14.178	15.763	41.774	37.389	11.455	1.925	2.984	1.100	733.371	2.000	2.000	2.000	2.000	2.000	1.778	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR033W	107.223	14.525	20.046	61.662	38.311	11.098	1.984	3.078	1.047	677.429	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR034C	150.828	13.816	15.062	45.752	37.805	11.259	1.971	3.056	1.004	665.278	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR035C	113.823	14.558	16.086	68.526	38.288	11.862	1.927	3.013	1.150	767.789	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR036C	127.425	14.701	16.795	60.398	38.111	11.697	1.901	3.036	1.042	722.414	2.000	2.000	2.000	2.000	2.000	1.878	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR037W	136.926	16.719	17.603	35.145	37.684	11.146	1.966	3.019	1.111	795.822	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR038C	120.780	15.179	16.482	38.665	37.077	10.833	1.913	3.004	1.070	738.685	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR039C	117.541	8.801	15.115	53.518	37.858	11.801	1.916	3.019	1.001	770.045	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YIR042C	124.958	14.642	15.793	46.816	37.697	11.732	1.963	3.014	1.074	655.309	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKL033W	117.296	14.665	16.551	26.730	37.309	10.808	1.961	3.054	0.957	737.588	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKL162C	130.556	13.998	16.180	42.059	37.692	11.410	1.991	2.974	1.047	709.822	1.911	2.000	1.933	2.000	2.000	1.891	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR035W-A	154.486	14.291	17.655	42.233	37.357	11.686	1.992	2.939	1.132	709.738	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR066C	126.314	13.942	16.032	37.669	37.034	11.468	2.248	3.030	0.973	794.087	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.305	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR067W	132.701	14.045	17.334	60.391	37.563	11.871	1.884	2.903	1.009	701.579	2.000	2.000	2.000	2.000	2.000	1.877	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR069W	132.440	14.337	14.170	65.031	37.810	11.637	1.959	3.088	1.070	664.287	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR070W	116.786	18.188	18.080	51.208	37.439	11.153	1.973	3.013	1.059	772.921	2.000	2.000	2.000	2.000	2.000	1.890	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR072C	125.350	13.736	16.682	30.375	37.430	11.715	1.941	3.018	1.049	692.701	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR073C	119.409	14.568	16.245	27.951	37.344	11.642	1.933	3.104	1.052	714.846	2.000	2.000	2.000	2.000	2.000	1.787	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR074W	135.367	14.207	18.543	29.831	37.850	11.233	1.955	2.962	0.993	677.900	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR075C	111.548	14.158	16.314	30.441	37.025	11.118	1.974	2.893	1.114	665.751	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR076W	107.540	14.841	14.334	43.366	37.522	11.458	1.977	3.005	1.068	710.423	2.000	2.000	2.000	2.000	2.000	1.861	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR077W	111.844	14.064	15.298	40.517	37.429	11.187	1.967	2.922	0.827	695.023	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR080W	126.852	14.272	15.448	38.335	37.559	11.148	1.986	3.051	0.980	790.565	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR082W	124.204	14.054	27.961	171.908	42.911	11.771	1.969	3.178	1.949	752.181	2.360	2.000	3.500	2.000	2.000	2.000	2.000	2.500	2.000	2.000	2.000	2.500	2.000	2.000	2.000	2.000	0.000
YKR084C	152.965	13.794	16.937	32.641	37.555	11.213	1.946	3.019	1.080	806.532	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR087C	102.515	14.414	14.979	34.659	37.666	11.778	1.946	3.020	0.990	724.446	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR088C	143.826	13.791	16.172	38.930	37.353	11.748	1.969	3.002	1.097	819.559	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR089C	111.318	12.695	14.810	38.699	37.445	11.808	1.993	3.069	1.018	740.983	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR090W	135.765	13.970	15.677	36.282	37.521	11.663	1.941	2.896	0.998	561.859	2.000	2.000	2.000	2.000	2.000	1.868	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR091W	130.347	14.059	16.882	40.630	37.674	11.725	1.906	2.939	1.103	815.900	2.000	2.000	2.000	2.000	2.000	1.888	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR092C	121.336	13.472	17.176	39.336	37.402	11.467	1.908	2.950	1.071	873.491	2.000	2.000	2.000	2.000	2.000	1.887	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR093W	128.206	13.604	17.522	46.857	38.378	11.854	1.903	2.996	1.575	820.365	2.000	2.000	3.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR097W	103.892	11.802	16.412	37.363	37.897	11.088	1.999	2.957	1.119	778.788	2.000	2.000	2.000	2.000	2.500	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR098C	133.802	14.307	15.519	46.718	37.392	11.613	1.953	2.963	1.077	654.206	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR099W	114.112	14.230	15.271	45.500	37.541	11.837	1.937	2.959	1.031	775.426	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR100C	105.592	14.308	16.357	72.235	37.433	11.513	2.025	3.075	1.092	734.113	2.000	2.000	2.000	2.000	2.000	1.897	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR101W	98.157	13.893	15.215	47.161	37.680	11.511	1.923	2.996	1.022	642.660	2.000	2.000	2.000	2.000	2.500	1.886	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR103W	128.559	15.022	17.465	107.378	36.675	10.806	1.923	2.970	1.052	706.494	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR104W	148.902	13.877	16.078	35.676	37.148	11.694	1.939	3.030	1.105	767.982	2.000	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YKR105C	105.333	11.862	19.167	38.253	37.300	11.666	1.889	3.047	1.084	833.772	2.000	2.000	2.000	2.000	2.000	1.765	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLL018C-A	116.012	12.941	13.626	45.871	36.565	11.721	1.898	2.953	1.276	872.578	2.000	2.000	2.000	2.000	2.000	1.695	2.000	2.000	2.000	2.000	2.000	2.105	2.000	2.000	2.000	2.000	0.000
YLR262C-A	124.199	13.233	18.528	53.211	37.316	11.089	1.956	2.947	1.308	790.448	2.000	2.000	2.000	2.000	2.000	1.861	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR422W	133.395	11.436	22.798	44.667	36.693	11.295	1.906	2.915	1.132	751.990	1.877	2.000	1.897	2.000	2.000	1.686	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR423C	121.578	13.701	19.279	32.542	38.366	12.003	1.912	2.980	1.086	766.864	2.000	2.000	2.000	2.500	2.000	1.874	2.000	2.000	2.000	2.000	2.000	2.500	2.000	2.000	2.000	2.000	0.000
YLR425W	144.069	8.225	14.453	58.647	37.324	11.304	1.922	2.902	0.961	672.329	1.863	2.000	2.000	2.000	2.000	1.721	2.000	2.000	2.000	2.000	2.000	2.142	2.000	2.000	2.000	2.000	0.000
YLR426W	148.613	13.032	10.859	76.895	38.582	12.624	1.910	2.940	0.946	579.922	2.708	3.000	2.000	2.000	2.000	1.731	2.000	2.000	2.000	2.000	2.000	2.149	2.000	2.000	2.000	2.000	0.000
YLR427W	147.549	16.673	15.017	53.456	37.491	11.361	1.914	3.004	0.991	684.778	1.874	2.000	2.000	2.000	2.000	1.731	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR428C	152.402	19.782	14.266	44.453	37.634	11.701	2.005	3.095	0.968	707.633	1.879	2.000	2.000	2.000	2.000	1.695	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR429W	157.216	13.690	15.014	32.715	38.030	11.777	1.932	2.988	0.974	691.072	1.893	2.000	1.897	2.000	2.000	1.721	2.000	2.000	2.000	2.000	2.000	2.120	2.000	2.000	2.000	2.000	0.000
YLR431C	121.914	14.080	14.327	50.146	37.717	11.424	1.949	3.072	1.032	711.914	2.000	2.000	2.000	2.000	2.000	1.765	2.000	2.000	2.000	2.000	2.000	2.147	2.000	2.000	2.000	2.000	0.000
YLR432W	132.991	14.585	14.836	32.912	37.733	11.146	1.970	3.068	1.058	709.154	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR433C	157.486	16.789	17.797	52.857	38.123	11.659	2.007	3.016	1.210	815.356	2.000	2.000	2.000	2.000	2.000	1.677	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR434C	93.585	13.542	19.435	52.042	37.131	11.346	2.033	2.971	1.217	698.150	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YLR435W	115.239	14.416	26.805	60.857	36.327	11.425	1.982	3.032	1.118	828.034	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.605	1.566	2.000	2.000	2.000	0.000
YLR436C	93.000	14.050	19.027	49.782	37.954	11.031	1.993	3.067	1.253	765.969	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
