orf	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | YPD | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (C-lim) | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (N-lim) | Paget CM~Delneri D, 2014
YCL025C	-0.36841053965392		-0.415462059439911
YCL026C-A		-0.009881693	2.03246373394486
YCL027W			
YCL028W	-2.83635832010404	0.042087281	0.0768032723860409
YCL029C	-1.01832332144385	-0.400445751	-0.0180401034272295
YCL030C		-0.418687239	0.194808771131762
YCL031C		0.642195004	
YCL032W			
YCL033C		-0.409073824	-0.268195744740078
YCL034W			
YCL035C	-0.626462272413793	-0.846935792	2.50299634541268
YCL036W			
YCL037C	1.28091445036061	0.149615009	1.61742623410105
YCL038C	0.293706179046202	-0.483012854	-0.504000249717755
YCL039W		1.368041012	2.50639492227727
YCL040W	-0.795196098921227	-0.331605642	0.208635750360457
YCL041C		-0.405941517	1.4106591496628
YCL042W	-0.748415819203699	-2.184240667	-0.924686848785996
YCL043C			
YCL044C	-0.10070902921935	-0.265582415	1.69753640911531
YCL045C	-0.370974367632643	-0.62062001	0.0849311535849214
YCL046W		-0.374470367	2.56297845064364
YCL047C		0.453764752	1.66989365456015
YCL048W		0.096741356	4.533733630297
YCL049C	-0.755177623243224	-0.421287499	0.05965669639995
YCL050C	0.456185875560263	-0.641364799	0.944107858850422
YCL051W	-0.804319261622404	-0.538451677	0.769689953507319
YCL052C	-0.231027325257901	0.000403	0.310798983071891
YCL054W	-0.0519302444330648	0.191977865	0.612898762608353
YCL055W		-0.353395648	2.78723481908644
YCL056C			-0.276491835996387
YCL057W	-1.54072572544536	-0.699323065	-0.408954641449785
YCL058C	-0.591609967577421	-0.836290869	-0.548761212997897
YCL059C		0.002413973	-0.815533173175051
YCL061C	0.35825625217491	-0.410135336	-0.0443850629418882
YCL063W	-0.636182118267534	-0.3572287085	0.016698982196614195
YCL064C		0.158297835	-0.244165504978925
YCL069W	-1.08827239459906	-0.574062516	-0.314230260566459
YCL076W	-0.525512732176815		-0.91859622022408
YCR001W	-1.04555458838214	-0.861842854	-0.412505691377494
YCR002C	-0.440160713066293	-0.682136364	-0.0145821473990121
YCR003W	-0.83119770851987	-0.565314242	-0.175848898283306
YCR004C		-0.554531492	-0.142163157055341
YCR005C	-1.46893917259355	-0.292268513	-0.446914354865625
YCR006C	-0.758675022050119	-0.378208049	-1.01580547554162
YCR007C	-1.35552474593687	-0.649662723	-0.708617968954327
YCR008W	-1.26397564905731	0.332379387	-2.51493535402064
YCR009C	-0.311083455359112	-0.215214453	0.0603427661212819
YCR010C		-0.952986845	-0.251597860563675
YCR011C		-0.865196189	-0.0530989981272897
YCR012W	-1.1622558490970665	-0.558827742	-0.410129733255961
YCR013C		-0.772148947	0.301384578507032
YCR014C	-0.68705598214385	-0.22487219	0.368771791431203
YCR015C		-2.464854276	0.669893654560155
YCR016W	-0.248665658237551	3.695853144	0.289071870511608
YCR017C	-0.978974542051784	-0.756146207	-0.501022549835685
YCR019W	-0.521503365910553	-0.455786042	-0.279235229089226
YCR020C	-0.594050946935076	-0.349015675	-0.25055504678157
YCR020C-A	-0.788698088312962	0.509373962	1.34796555904326
YCR020W-B			
YCR021C	-0.488778031621837	-0.04162928	-0.167834916893307
YCR022C	-0.543244444963019	0.67864922	-0.410209233187915
YCR023C	-0.415748457748082	-0.785925187	0.286148170983072
YCR024C		0.642195004	
YCR024C-A		-0.422474668	0.0551838101160521
YCR025C		0.291920591	-0.552498767341257
YCR026C		1.322529465	
YCR027C	-0.983571879629806	-0.069735812	-0.376648931838315
YCR028C	-0.664526866988592	-0.09927711	1.04007691798619
YCR028C-A		-3.126264838	-1.8155331727984
YCR030C	0.79690568545848	-0.022201965	-1.28819270407723
YCR031C		-0.546235249	
YCR032W	-0.696776304171007	-0.543493851	0.118418808374114
YCR033W		-1.942412498	-1.3712837527843
YCR034W	0.478415823339427	-3.533671107	0.494806947517285
YCR035C	-1.39090697078698	-0.462885023	1.56297844960932
YCR036W			-1.13746126749744
YCR037C		0.51095047	
YCR043C		0.002413973	
YCR044C		-0.69248982	4.31374984376991
YCR045C	-1.82091076782352	0.124187976	0.917821167729536
YCR046C	-0.518539136877886	0.070653018	0.642148663893677
YCR047C		0.002413973	
YCR048W			
YCR049C		-0.890670823	0.43022324100559
YCR050C	-0.600378056771161	-1.649662723	0.147940950960624
YCR051W	-0.648266254824556	-1.574789122	-0.758949644365411
YCR052W			
YCR053W	-0.0421237797306973	-0.633712927	0.0429944011762799
YCR054C		-0.262731405	-0.0371107428332812
YCR057C	-0.646714163059464	-0.327925632	0.292606965945062
YCR059C	0.0727097991510784	-0.667872936	1.40685924834971
YCR060W	-1.34495301580409	-0.440267156	0.578745766031388
YCR061W	-0.134741884008023	1.1713278925	
YCR063W		0.287126483	-1.13746126749744
YCR064C	-0.40155095697141		-2.74789445637558
YCR065W	-1.03993819697267	-0.231383211	1.2617098259459
YCR066W	1.43670593534973	-1.874380522	0.282077623730148
YCR067C	-0.719710434484928	-0.667536175	3.67173265377443
YCR068W	-0.94581059112994	-0.52082636	-0.109980531563285
YCR069W		0.524322413	-0.932674835046625
YCR071C			2.32197035080086
YCR072C	-2.36696510855761	-1.149218375	-0.0219840504541562
YCR073C		0.453764752	-1.13746126806241
YCR073W-A		-2.427375129	0.184466827389913
YCR075C	-0.415779199334509	-0.294409915	0.207037238284204
YCR076C	-0.848520570032705	-0.573790814	0.812498049900234
YCR077C		0.002413973	-2.13746126749744
YCR079W		-0.500086367	-0.320325325104761
YCR081W	0.0211053858379404	0.658459572	0.465879762508555
YCR082W	0.109725088089755	0.2104856	-0.211461849393197
YCR083W	0.134840335276161	-0.596183122	-0.877120970957859
YCR084C	-1.07081552780494	-0.892914496	-1.06567058469535
YCR085W		-0.62972781	-0.251417456678076
YCR086W		-0.73631662	1.32197035113984
YCR087C-A	-0.38757874956544	-0.808466406	-0.379662170213851
YCR087W	-2.40733538733252	-0.450251245	-1.23057067231265
YCR088W	-0.605133664443106	-0.423839672	-0.46715121602862
YCR089W	-0.209794284338121	-0.657790538	-1.61662910498531
YCR090C			0.00938012099010219
YCR091W	-0.717313135583011	-0.579816408	-1.08923298734661
YCR092C		0.217663267	-0.601408367508809
YCR093W	-0.222655195881612	-0.434123929	0.7928561732453
YCR094W	-0.846892913468515		0.582226334824861
YCR095C	-0.70891220602254		-0.0996846175213667
YCR098C	-0.317632179525418	-0.347773454	-1.19253265060596
YCR099C	-2.02782236344114	-0.287524205	-0.122982486540558
YCR100C	-1.14955318470123	-0.404534706	0.840573399957754
YCR101C		-0.273344643	0.0971380591889196
YCR102C	0.377693234742782	-0.142076305	0.471055960673712
YCR102W-A	-0.847290784297136	-0.598359042	-0.134831012506357
YCR105W	-0.944123392387573	-0.933633394	-0.341819766511008
YCR106W	-0.866098700791265	0.373781001	-0.707175995158422
YCR107W	-0.4655607713045	0.321096409	2.79327606930968
YDL001W		-0.686130863	-0.357949978778935
YDL002C	-0.676205808209321	-0.65160949	-0.562877912849548
YDL003W		3.307683178	2.81673504304979
YDL004W	0.895824227402529	-0.085712506	-0.230570672312654
YDL005C	-0.602574486678845	-0.675071714	0.24253588312372
YDL006W	-0.515476164290784	-0.710201776	0.259217747973488
YDL007W	-0.592922958599205	-0.742446347	0.318421283637582
YDL008W	-0.609208661184572	-0.60417296	-0.600753935866953
YDL009C	-0.853987309778791	-0.912567259	-0.0347349666067972
YDL010W		-0.193789385	1.09273076381319
YDL011C		0.17270972	
YDL012C		-0.329269086	0.415235142779325
YDL013W	-0.702363635818458	-0.698542941	-0.0065303980779117
YDL014W	-0.478174297563268	-0.792742053	-0.328777285331645
YDL015C			
YDL016C	-0.715752700578033	-0.197139932	0.66989365399519
YDL017W	-2.31657430891671	-0.240253451	-0.163249949487214
YDL018C	-0.932910759397197	-0.876130304	-0.181242960219721
YDL019C		-0.728366516	
YDL020C	-0.0422948769553103	-0.357231269	0.180453764408795
YDL021W			
YDL022W	1.56615197378011	-0.371189887	-0.30457125323311
YDL023C			
YDL024C	-0.778134037710943	-0.64496472	0.656748277393385
YDL025C	-0.611818099473101	-0.228294264	0.112115982526573
YDL026W			
YDL027C		-0.480915539	0.690878679246699
YDL028C	-1.66340302294054	-0.458993286	1.40031454705956
YDL029W		0.867618442	1.47653028181108
YDL030W	-0.654729135949366	-0.756548688	-0.88536233976249
YDL031W	-0.442784305458254	-0.680959685	0.656228681184026
YDL032W	-0.781065679535195	-0.510687514	-0.0136326811773063
YDL033C	-1.0116723423296	-0.196282436	0.18446682714787
YDL034W			
YDL035C	0.207519300269937	-0.862799193	0.905125188762772
YDL036C			
YDL037C	-0.623914132021672	-0.630201505	-0.224304528163618
YDL039C	-1.4381555226617	-0.262647764	
YDL040C	-1.74808032188629	-0.301364302	0.420173601730531
YDL041W		1.180751215	1.08023945816631
YDL042C		-0.620041326	-0.842840519016101
YDL043C		-0.357804996	0.669893654560155
YDL044C	-0.669867665312488	-0.797467944	0.822607260029633
YDL045C	-0.767389392226066	-0.772842496	5.31237519366099
YDL045W-A		2.642195004	
YDL046W		1.070535319	
YDL047W	-0.786769586188151	-0.722077618	-0.0731576650019972
YDL048C	-0.727069784057987	-0.838236914	-0.0815299928185529
YDL049C	-1.1961259473919	-0.921429393	-0.17228456160924
YDL050C	-1.13235829382482	-0.751702827	2.88490654496604
YDL051W	-1.07271270556596	-0.927017916	0.416215543424113
YDL052C	-1.08425163764871	-0.452220598	0.841780171995601
YDL053C	0.153111728711447	-0.866501603	2.15613810360388
YDL054C	-1.14179040857988	1.291672807	0.53623015159528
YDL055C	-0.344139627056846	-0.123657551	-0.0520697766931644
YDL056W	-0.675105307452825	-0.549553489	-0.0615695024194788
YDL057W	-1.17445552762294	-0.457723805	2.90799875092478
YDL058W		-0.277912195	-0.204765254227854
YDL059C	-0.632355583491822	-0.6882782	1.81207366498677
YDL060W	-1.01844330115862	-0.764857512	0.060952290373376
YDL061C	0.388430166006518	-0.868918363	0.431162495646511
YDL062W	-0.695306119702426		0.337922263507266
YDL063C	-0.377389751209171	-0.703579833	1.61742623424566
YDL064W	-0.678527864562816	0.240082873	0.629576198633125
YDL065C	-0.17423020954759	-0.325640224	1.09957792970654
YDL066W		1.002413973	-2.13746126806241
YDL067C		0.642195004	
YDL068W	-0.405099400398162	0.090022437	0.0800156625421775
YDL069C		1.509518904	
YDL070W		-0.736195666	-0.0673351817716615
YDL071C	-0.355655867192085	-0.743317623	-0.482168613320337
YDL072C			-0.285983792906091
YDL073W		0.287126483	-2.45938936283678
YDL074C	-1.08010069752784	-0.595247769	-1.14252632311708
YDL075W		0.152604464	-2.34896537330748
YDL076C			
YDL077C		0.002413973	-0.137461267497449
YDL078C	-1.05483040671453	-0.865447675	-0.626828093146961
YDL079C	-1.60986667094652	-0.720375075	-0.652325570708546
YDL080C		-0.517003591	0.266928987116621
YDL081C			
YDL082W	-0.0883215278681531	1.474569922	5.46616507682153
YDL083C		-1.997586027	
YDL084W		0.765631075	2.18446682738991
YDL085W		-0.706079962	-0.558598966606644
YDL086W		-0.214125721	-0.38435597101556
YDL087C		1.002413974	
YDL088C	-0.571064960787359	-0.119327695	1.43474522496406
YDL089W		-0.970437116	
YDL090C		-1.112692498	2.86253873265791
YDL091C	-0.0157378084737693		-0.14818767430925
YDL092W	-0.985825673979098	-0.413024826	0.277576231955996
YDL093W	-0.802362142242432	-0.686252603	-0.656756850604424
YDL094C		0.160085295	1.95000157375289
YDL095W	-0.528638635077607		-0.203658010585992
YDL096C		-0.188909077	
YDL097C		0.895498769	0.913164805431128
YDL098C	-0.334532530380526	-0.586966017	0.297623266060237
YDL099W	-1.68223336317122	0.651567364	1.31184613364243
YDL100C	-1.5800826419336		0.269714113504164
YDL101C		-0.923161883	-0.0382233949380694
YDL102W		-1.129226608	
YDL103C			
YDL104C	-1.43927944739737	-0.775908799	-0.219325915329464
YDL105W			
YDL106C		-0.473308921	-0.181441069943209
YDL107W		-0.997586026	-1.55249876734125
YDL108W		2.67616642	0.66989365399519
YDL109C	-1.12687620683699	-0.357804997	0.105032359544336
YDL110C	-1.25905379365409	-0.542892327	0.131241887941434
YDL111C		0.351490979	0.0324637333798986
YDL112W	-0.00132736461855574	-3.609891626	-0.037572036306395
YDL113C	-0.632308079775599	-0.549823769	-0.602659829813003
YDL114W	-0.36079892196849	-0.558049372	0.576784249744949
YDL115C	-0.703641413633157	-0.644358761	-0.139401678441062
YDL116W	-0.858343117920683	-0.983476946	0.383110645305732
YDL117W	0.04975549401622	0.817989403	1.88490654496604
YDL118W	-0.956547123704392	-0.592656635	0.564370788915942
YDL119C		-0.377506911	-0.336842677202092
YDL120W		-0.734551621	
YDL121C	-1.01612855403096	-0.88650865	0.0571112585462162
YDL122W	0.0115816580588192	1.11079365	1.83216508265927
YDL123W		-1.457017645	0.184466827013269
YDL124W	-0.901890670146938	-0.512361012	0.545974930327507
YDL125C	-0.862833322363192	-0.591718092	-0.18493997847661
YDL126C	-0.620666018240864	-0.80470835	-0.609082295403413
YDL127W		-0.845582933	
YDL128W	-0.249495853375912	-0.564826561	-0.679287265508554
YDL129W		-0.997586027	-1.13746126749744
YDL130W		-0.761154532	0.0498700099580237
YDL130W-A	-0.673829304466244	0.121712902	-0.391576355903392
YDL131W	-0.541199980616706	-0.331557547	0.258215166847526
YDL132W	-0.0631235736627467	-0.833864063	-0.301986281614409
YDL133C-A		-0.28498197000000003	0.8695814144183852
YDL133W	-0.345033311510556		-0.449169520261804
YDL134C		-0.983313027	1.74518178146795
YDL135C		-1.167511028	
YDL136W		-0.375187719	0.189476190538782
YDL137W	-0.563989805700056	-0.724374753	-0.489611060979218
YDL138W	-0.920282661847213	-0.237233729	-0.113854654698262
YDL139C	-1.99588358218493	-0.568952661	0.543113144170936
YDL140C			
YDL141W	1.27002501559306	0.388702078	1.4870295970337
YDL142C			-1.13746126749744
YDL143W	0.638766288254042	-0.851263627	-1.08562233655657
YDL144C		0.642195004	1.03246373394486
YDL145C	-0.309838999722336	-0.782033416	-0.71576003819286
YDL146W	0.940877881113416		-0.249394546458916
YDL147W			
YDL148C		-0.748732316	0.585487748156268
YDL149W	-1.00228420792389		-1.96325653877339
YDL150W		-0.95431074	2.99182174907087
YDL151C		-2.582548527	1.18446682682494
YDL152W		-0.46544572	0.135016384591913
YDL153C		-2.340527005	-4.21274939535707
YDL154W	-0.153835763878578	-0.548854911	-0.449729402763384
YDL155W	-0.840542183737383	-0.663606368	-0.420740179017735
YDL156W	-1.09669889183713	-0.409602174	-0.436323753259068
YDL157C		-0.127577765	0.0540505957617234
YDL158C	-0.912778061821344	-0.808124269	-0.383944497063503
YDL159W	0.221159647330192	-0.63188766	0.248721369082536
YDL160C	-0.879696304308588	-0.463157996	2.48702959716806
YDL161W		2.618445845	
YDL162C	-1.26762167690621	-0.607064024	-0.189137302677223
YDL163W		-0.357804996	
YDL164C		-0.78139653	-0.508036233246545
YDL165W	-0.748759787893277	-0.528377887	2.0830898071134
YDL166C	-0.331479578055183	-0.889575002	-0.438015711755145
YDL167C	-1.17275798116916	-0.779680996	-0.20000273404275
YDL168W	-0.533949321556289	-0.660708141	-0.00589007471152576
YDL169C	-0.749833622653743	-0.34988777	-0.665507728315682
YDL170W	-1.12025969719457	-0.491660743	0.0230034040997017
YDL171C	-2.22975506515473	1.289295121	1.74518178118707
YDL172C	-1.39478773386032	-0.042969121	0.400075886304737
YDL173W	-1.14077565814646	-0.543608378	-0.49507048689248
YDL174C	0.805554980749245	3.241322793	-3.35985368956028
YDL175C		0.002413974	
YDL176W	-0.410085792273072	-0.77021128	-0.225067696710567
YDL177C	-0.711232818540386	-4.040614539	-0.156474154249832
YDL178W	0.225183773437403	-0.54398013	0.0693511416865779
YDL179W	1.19631979423777	0.743320391	0.440500272417939
YDL180W	-0.783575860045739	1.330438702	-0.874426862259431
YDL181W		-4.722479714	-0.516429512687777
YDL182W	-0.322530985492927	-0.114332857	1.58528142687858
YDL183C	-0.919996040636373	-0.511405127	-0.147404070703224
YDL184C	-0.439634041440684	-0.930251708	-0.0387597632443429
YDL185W		-0.376552134	-0.148544767166843
YDL186W	0.418300577670033	-0.370244924	0.13013966440679
YDL187C			
YDL188C		0.002413974	-0.652034440779179
YDL189W	1.39782837171828	-0.627636416	1.65509665236049
YDL190C	-0.501213611412884	-0.813622346	0.707260506671246
YDL191W			
YDL192W		0.587376474	-0.815533173175051
YDL193W			
YDL194W		-0.247564279	-1.97956041144344
YDL195W	0.157768484640847	2.429598677	2.25828705997491
YDL196W		2.809768896	-2.13746126749744
YDL197C		1.106414197	2.8534935925101
YDL198C	0.575309933163579	-0.287538133	0.0561299241212682
YDL199C	-2.86468627221299	-2.42669211	-6.54496509451091
YDL200C	0.912939194837437	0.509447226	0.0428354170754855
YDL201W	-1.17401428274634	3.685535312	-0.451668325827318
YDL202W	0.906729875191205		-0.191400075382356
YDL203C		-0.170509771	-0.355806856227805
YDL204W		-0.264695592	-0.105039789907792
YDL205C	-0.722091372919394	0.972502764	-1.29042744259933
YDL206W			
YDL207W		1.642195004	
YDL208W			
YDL209C		-0.67821745	0.00398363366336578
YDL210W		1.36238838	-1.13746126856279
YDL211C		0.002413973	
YDL212W	-0.450856909927034	-0.369554803	-0.313278837065909
YDL213C	-1.04570625555116	-0.44353487	0.108014766754017
YDL214C		-1.729981281	3.53753343430192
YDL215C	-0.690803749232841	1.40069689	-1.40989437174647
YDL216C	0.0913323854798347	-0.116137536	-1.47196742907095
YDL217C			-1.13746126749744
YDL218W			
YDL219W		-0.357804996	0.184466827013269
YDL220C		0.862686209	0.950001573334147
YDL221W	-0.827831753417536	-0.257975711	-0.988023618226216
YDL222C	-1.05532259732946	-0.881366952	-0.0670719402840088
YDL223C		-0.165159918	-0.552498766610574
YDL224C	-0.345050656205816	-0.096882726	-1.02130752301892
YDL225W	-0.255164293823489	-0.873987165	-0.280201440252186
YDL226C	-1.3635658696173	-0.836643478	4.21303597942715
YDL227C	-0.508721160053936	-0.605967415	0.214091996093558
YDL229W		-1.564506138	
YDL230W		0.487840801	2.4475012332237
YDL231C			-0.552498766610574
YDL232W			
YDL233W			
YDL234C	0.350460614416195	0.642195004	2.61742623466601
YDL235C	-1.0144294052972	-1.071912649	0.795867692674665
YDL236W		-0.546235249	
YDL237W	-1.0480777781823	-0.486702729	0.0645825078451187
YDL238C		-1.773871578	-1.13746126749744
YDL239C			
YDL240W	-0.382212342468958	-0.611906277	-0.715910461977872
YDL241W	0.149099665406052	-0.106227286	-2.07157333250412
YDL242W	-0.592461674005327	-0.315967447	0.0109840057384515
YDL243C		-0.568423254	-0.232165691942438
YDR001C	0.462011125073806	-0.53158474	0.731954621997065
YDR002W	-0.461586455056926	3.686912148	1.86600258682464
YDR003W	0.578721454030016		0.221121344960913
YDR004W		1.753663206	-0.59762814262583
YDR005C			
YDR006C	-0.00377333305018009	0.102675474	-0.142854526549225
YDR007W		-0.623257976	-1.11543496175269
YDR008C	-0.834915597291593	-0.327431348	
YDR009W	-1.50556050578393	0.068521597	0.314334781648527
YDR010C		-0.162581374	-0.373997871818627
YDR011W	-0.888833777119274	-0.742967223	-0.668418054729845
YDR013W	-2.5107276875754	-0.699272133	-0.037085842035145
YDR014W		-1.233899734	0.141330323805086
YDR015C		-0.499987256	2.76139200853623
YDR016C	-0.862318103724678	-0.951845608	-1.30829603608733
YDR017C		1.602277958	-1.42696788513128
YDR018C	1.95006012352291	2.62308618	-2.39359517209474
YDR019C			-0.828546500945832
YDR020C	0.156477304568528	-0.175564815	-0.483959687135488
YDR021W	1.5915450097203	1.776924494	0.335710407419415
YDR022C	-0.634862412784068	0.144518743	-1.1063735901913
YDR023W	-1.12720308214762	-0.664905846	-0.889325738691404
YDR024W	1.5541909997212	0.094637899	0.0564516067307118
YDR025W	2.03251706487917	0.357008257	0.88950577958341
YDR026C		0.614525385	-0.72242376878357
YDR027C	1.19258923623775	-1.104208446	-1.34151110894502
YDR028C	-0.20656980199682	-0.373795782	-1.25280061958514
YDR029W		1.117400697	2.81673504304979
YDR030C		-0.096416769	-2.13746126806241
YDR031W		1.587376474	-3.69327742338155
YDR032C		0.227157504	
YDR033W	0.561899569837214	3.224806395	1.64389844546224
YDR034C	-1.2355926316524	-0.361690674	1.23599712801449
YDR035W			
YDR036C		-2.069762001	-1.05729091916335
YDR037W	-1.19750567940117	0.67117407	-0.510483711934844
YDR041W	-2.29919175545824	-2.799264971	0.537267194455501
YDR042C	-2.09507362551026	-3.904205602	0.931801394714999
YDR043C	0.988101178859955	0.327602056	-0.267370590621986
YDR044W	-0.775508481931588	-0.153394051	-1.0125184012853
YDR045C	-0.640751792135806	1.130100831	1.34605596926074
YDR046C	0.642119659003231	-1.138054444	-1.26299214995795
YDR047W		-0.610562904	-0.153580933376744
YDR048C	-0.702786112896315	-0.488126795	3.7901191868501
YDR049W	-0.554476058245577	-0.330371766	0.694141199777963
YDR050C	-0.619598825286472	-0.311511344	0.470771011967809
YDR051C		0.615477666	-0.026025215995518
YDR052C		2.094481405	0.184466826824948
YDR053W	-1.20303830976065	-0.574589587	-1.10900208353157
