orf	hap a | growth (MIC) | gliotoxin [0.03-16 ug/ml] | Chamilos G~Kontoyiannis DP, 2008
YPL241C	-0.10092548576082351
YPL244C	-0.10092548576082351
YPL245W	-0.10092548576082351
YPL246C	-0.10092548576082351
YPL247C	-0.10092548576082351
YPL248C	-0.10092548576082351
YPL249C	-0.10092548576082351
YPL250C	-0.10092548576082351
YPL253C	-0.10092548576082351
YPL254W	-0.10092548576082351
YPL256C	-0.10092548576082351
YPL257W	-0.10092548576082351
YPL258C	-0.10092548576082351
YPL259C	-0.10092548576082351
YPL260W	-0.10092548576082351
YPL261C	-0.10092548576082351
YPL262W	-0.10092548576082351
YPL263C	-0.10092548576082351
YPL264C	-0.10092548576082351
YPL265W	-0.10092548576082351
YPL267W	-0.10092548576082351
YPL268W	-0.10092548576082351
YPL269W	-0.10092548576082351
YPL270W	-0.10092548576082351
YPL271W	-0.10092548576082351
YPL272C	-0.10092548576082351
YPL273W	-0.10092548576082351
YPL274W	-0.10092548576082351
YPR001W	-0.10092548576082351
YPR002W	-0.10092548576082351
YPR003C	-0.10092548576082351
YPR004C	-0.10092548576082351
YPR005C	-0.10092548576082351
YPR006C	-0.10092548576082351
YPR007C	-0.10092548576082351
YPR008W	-0.10092548576082351
YPR009W	-0.10092548576082351
YPR011C	-0.10092548576082351
YPR012W	-0.10092548576082351
YPR013C	-0.10092548576082351
YPR014C	-0.10092548576082351
YPR015C	-0.10092548576082351
YPR017C	-0.10092548576082351
YPR018W	-0.10092548576082351
YPR020W	-0.10092548576082351
YPR021C	-0.10092548576082351
YPR022C	-0.10092548576082351
YPR023C	-0.10092548576082351
YPR024W	-0.10092548576082351
YPR026W	-0.10092548576082351
YPR027C	-0.10092548576082351
YPR028W	-0.10092548576082351
YPR029C	-0.10092548576082351
YPR030W	-0.10092548576082351
YPR031W	-0.10092548576082351
YPR032W	-0.10092548576082351
YPR036W	-0.10092548576082351
YPR037C	-0.10092548576082351
YPR038W	-0.10092548576082351
YPR039W	-0.10092548576082351
YPR040W	-0.10092548576082351
YPR042C	-0.10092548576082351
YPR043W	-0.10092548576082351
YPR044C	-0.10092548576082351
YPR045C	-0.10092548576082351
YPR046W	-0.10092548576082351
YPR047W	-0.10092548576082351
YPR049C	-0.10092548576082351
YPR050C	-0.10092548576082351
YPR051W	-0.10092548576082351
YPR052C	-0.10092548576082351
YPR053C	-0.10092548576082351
YPR054W	-0.10092548576082351
YPR057W	-0.10092548576082351
YPR058W	-0.10092548576082351
YPR059C	-0.10092548576082351
YPR060C	-0.10092548576082351
YPR061C	-0.10092548576082351
YPR062W	-0.10092548576082351
YPR063C	-0.10092548576082351
YPR064W	-0.10092548576082351
YPR065W	-0.10092548576082351
YPR066W	-0.10092548576082351
YPR067W	-0.10092548576082351
YPR068C	-0.10092548576082351
YPR069C	-0.10092548576082351
YPR070W	-0.10092548576082351
YPR071W	-0.10092548576082351
YPR072W	-0.10092548576082351
YPR073C	-0.10092548576082351
YPR074C	-0.10092548576082351
YPR075C	-0.10092548576082351
YPR076W	-0.10092548576082351
YPR077C	-0.10092548576082351
YPR078C	-0.10092548576082351
YPR079W	-0.10092548576082351
YPR084W	-0.10092548576082351
YPR087W	-0.10092548576082351
YPR089W	-0.10092548576082351
YPR091C	-0.10092548576082351
YPR092W	-0.10092548576082351
YPR093C	-0.10092548576082351
YPR095C	-0.10092548576082351
YPR096C	-0.10092548576082351
YPR097W	-0.10092548576082351
YPR098C	-0.10092548576082351
YPR099C	-0.10092548576082351
YPR100W	-0.10092548576082351
YPR101W	-0.10092548576082351
YPR106W	-0.10092548576082351
YPR109W	-0.10092548576082351
YPR111W	-0.10092548576082351
YPR114W	-0.10092548576082351
YPR115W	-0.10092548576082351
YPR116W	-0.10092548576082351
YPR117W	-0.10092548576082351
YPR118W	-0.10092548576082351
YPR119W	-0.10092548576082351
YPR120C	-0.10092548576082351
YPR121W	-0.10092548576082351
YPR122W	-0.10092548576082351
YPR123C	-0.10092548576082351
YPR124W	-0.10092548576082351
YPR125W	-0.10092548576082351
YPR126C	-0.10092548576082351
YPR127W	-0.10092548576082351
YPR128C	-0.10092548576082351
YPR129W	-0.10092548576082351
YPR130C	-0.10092548576082351
YPR131C	-0.10092548576082351
YPR132W	-0.10092548576082351
YPR133W-A	-0.10092548576082351
YPR134W	-0.10092548576082351
YPR135W	-0.10092548576082351
YPR138C	-0.10092548576082351
YPR139C	-0.10092548576082351
YPR140W	-0.10092548576082351
YPR141C	-0.10092548576082351
YPR145W	-0.10092548576082351
YPR146C	-0.10092548576082351
YPR147C	-0.10092548576082351
YPR148C	-0.10092548576082351
YPR149W	-0.10092548576082351
YPR150W	-0.10092548576082351
YPR151C	-0.10092548576082351
YPR152C	-0.10092548576082351
YPR153W	-0.10092548576082351
YPR154W	-0.10092548576082351
YPR155C	-0.10092548576082351
YPR156C	-0.10092548576082351
YPR157W	-0.10092548576082351
YPR158W	-0.10092548576082351
YPR159W	-0.10092548576082351
YPR160W	-0.10092548576082351
YPR163C	-0.10092548576082351
YPR164W	-0.10092548576082351
YPR166C	-0.10092548576082351
YPR167C	-0.10092548576082351
YPR170C	-0.10092548576082351
YPR171W	-0.10092548576082351
YPR172W	-0.10092548576082351
YPR173C	-0.10092548576082351
YPR174C	-0.10092548576082351
YPR179C	-0.10092548576082351
YPR184W	-0.10092548576082351
YPR185W	-0.10092548576082351
YPR188C	-0.10092548576082351
YPR189W	-0.10092548576082351
YPR191W	-0.10092548576082351
YPR192W	-0.10092548576082351
YPR193C	-0.10092548576082351
YPR194C	-0.10092548576082351
YPR195C	-0.10092548576082351
YPR196W	-0.10092548576082351
YPR197C	-0.10092548576082351
YPR198W	-0.10092548576082351
YPR199C	-0.10092548576082351
YPR200C	-0.10092548576082351
YPR201W	-0.10092548576082351
YOR081C	-0.10092548576082351
YBR159W	3.417251658718592
YDR477W	17.489960236636254
