orf	hap alpha | chronological lifespan | phosphate starvation | phosphate limiting | Gresham D~Botstein D, 2011	hap alpha | chronological lifespan | leucine starvation | leucine limiting | Gresham D~Botstein D, 2011
YLR102C	-0.11647174065213184	-0.3563475020963959
YLR104W	-0.029693320256060904	-0.35634770570595903
YLR106C	-2.223428692734156	-0.35634801685997647
YLR107W	-0.04974837410960504	-0.3563475318488321
YLR108C	-0.09095999459857716	-0.3563477190013489
YLR109W	-0.11472114091924335	-0.3563475823882847
YLR110C	-0.06435042312981243	-0.356347307462315
YLR111W	-0.07922342203807702	-0.35634723804672475
YLR112W	0.47537369717545314	-0.35634792168406315
YLR113W	-0.13169416087428976	-0.3563475990688626
YLR114C	-0.11023297180675258	-0.35634644852652647
YLR118C	-0.11584455649731897	-0.3563477113477388
YLR119W	-0.15120680819132046	-0.3563469814949197
YLR121C	-0.11586894153625725	-0.3563475523702404
YLR122C	-0.11232491467865138	-0.35634748795396753
YLR123C	-0.09097118687304592	-0.3563474997750044
YLR124W	-0.11209236406063076	-0.35634761076949484
YLR125W	-0.15157154617298313	-0.35634789363562197
YLR126C	-0.11764301385627615	-0.35634716186035015
YLR128W	-0.09921391262952453	-0.35634754537617597
YLR130C	-0.1363137914088051	-0.35634766048033445
YLR131C	-0.09712836398644403	-0.35634771637155715
YLR133W	-0.1163673137856816	-0.3563476481824138
YLR135W	-0.10658880332888886	-0.3563476534121313
YLR136C	-0.059145977325156904	-0.35634763525338903
YLR137W	-0.11603215894546905	-0.35634760907771107
YLR138W	-0.11955184640129901	-0.3563474368881009
YLR139C	-0.14662100644277762	-0.35634824887809147
YLR142W	-0.11428344807445309	-0.3563474845446017
YLR143W	-0.0893086458156053	-0.3563477058634212
YLR146C	-0.13444872147195458	-0.3563477225788406
YLR148W	-0.1670906888090114	-0.35634439664722645
YLR149C	-0.10292354350358159	-0.35634748510327896
YLR150W	-0.12051347491255339	-0.3563472247698959
YLR151C	-0.11314279592461207	-0.35634766323780825
YLR152C	-0.10859838101486857	-0.35634759785916864
YLR154C	-0.11194866981577319	-0.35634759839939195
YLR164W	-0.11640508326910863	-0.35634761777907703
YLR165C	-0.10998262774441285	-0.35634762909226636
YLR168C	-0.13116160929893206	-0.356347383146008
YLR169W	-0.12559249962773375	-0.3563478290010959
YLR170C	-0.10382299016035403	-0.3563479250074043
YLR171W	-0.1198664608179034	-0.3563479333144232
YLR172C	0.7976507180317198	-0.3563477913274869
YLR173W	-0.10907253003103017	-0.3563476213682126
YLR174W	-0.12171064220972473	-0.3563476173691879
YLR176C	-0.10814776471926113	-0.35634748205281275
YLR177W	-0.11551617076215272	-0.3563476534762193
YLR178C	-0.10746911279091265	-0.35634755890721104
YLR179C	-0.12607139840304743	-0.3563475585955238
YLR180W	-0.13664132569407503	-0.3563477672057888
YLR181C	-0.14360953029517012	-0.3563468750037635
YLR182W	-0.14984010486981253	-0.35634744707168475
YLR183C	-0.012944376804958637	-0.3563472709363576
YLR184W	-0.02961200460420594	-0.3563476950437427
YLR185W	-0.11471325139878312	-0.35634720113532836
YLR187W	-0.05055399523429128	-0.3563476443384513
YLR188W	-0.1164756063806169	-0.35634760588321585
YLR189C	-0.10533234438928918	-0.3563476393082458
YLR190W	-0.12910025639539938	-0.35634760463121984
YLR191W	-0.14037990935887057	-0.35634599772927583
YLR192C	-0.1366224317754614	-0.35634784024967237
YLR193C	-0.10265186180902072	-0.3563477760060497
YLR194C	-0.06210026944307509	-0.35634739160721074
YLR199C	-0.11489957482007117	-0.35634763709347755
YLR200W	-0.15378347958784278	-0.35634798738110773
YLR201C	-0.14858386472953874	-0.35634806905500077
YLR202C	-0.14980581675876783	-0.3563480669391739
YLR203C	-0.14352946085462098	-0.3563480610892148
YLR204W	-0.1434405447823965	-0.3563478222174869
YLR205C	-0.10927540455366423	-0.3563475781702737
YLR206W	-0.11481936598685102	-0.3563473708685613
YLR207W	-0.034668029728459344	-0.3563476301596557
YLR209C	-0.1044548039105147	-0.35634718135214033
YLR210W	-0.0909679571174293	-0.3563475597466983
YLR211C	-0.11738136537853773	-0.3563477915601927
YLR213C	-0.11473727584976881	-0.35634760803720456
YLR214W	-0.10035333986728007	-0.3563476311843798
YLR216C	-0.125838098340204	-0.3563474161124773
YLR217W	-0.11584259310526332	-0.35634748368787433
YLR218C	-0.13962645051518907	-0.3563477442017436
YLR219W	-0.11412481585920185	-0.3563475889981392
YLR220W	-0.12053065240915878	-0.35634774701305977
YLR221C	-0.1223594699023898	-0.3563474997367865
YLR224W	-0.14418361059613574	-0.3563478540374784
YLR225C	-0.11663869774974343	-0.3563476361437726
YLR226W	-0.16452913148224857	
YLR227C	-0.11136022816069295	-0.35634753745060893
YLR228C	-0.26035598066653565	-0.3563475778340545
YLR231C	-0.12614287601420182	-0.35634759569378816
YLR232W	-0.13180809512402378	-0.3563475624622408
YLR233C	-0.12155336037537384	-0.35634751651589647
YLR234W	-0.09072102736216134	-0.3563475753562371
YLR236C	-0.11763976117751984	-0.3563475939387613
YLR237W	-0.11303355986136168	-0.3563476711723241
YLR238W	-0.026534711314070723	-0.35634738919198816
YLR239C	-0.15239574687820204	-0.3563480098288996
YLR241W	-0.10014424201349899	-0.35634769042725395
YLR242C	-0.1545068223350255	-0.35634647367191097
YLR246W	0.07205734564393547	-0.3563477383313991
YLR247C	-0.11810291645736003	-0.3563478025362699
YLR250W	-0.11105335881743254	-0.3563475727146791
YLR252W	-0.1472409760510484	-0.35634772172206725
YLR253W	-0.10984313535797845	-0.3563476557501791
YLR254C	-0.11924131112340752	-0.3563475602161979
YLR255C	-0.10447322135235461	-0.35634752779633344
YLR257W	0.0023687065662697676	
YLR258W	-0.10922438476562674	-0.3563475907796756
YLR260W	-0.13337399578760392	-0.3563480429175749
YLR261C	-0.10401624834432396	-0.3563477605303333
YLR262C	-0.12253964063183571	-0.35634779085701934
YLR262C-A	0.3701608830686067	-0.356346112577329
YLR263W	-0.10005270358460869	-0.35634764035366073
YLR264W	-0.0934845729008999	-0.35634748582401127
YLR265C	-0.10952544127714257	-0.3563477528877898
YLR266C	-0.12071094168333114	-0.3563473138202934
YLR267W	0.001962493105437833	-0.35634787919746097
YLR268W	-0.1601543084493674	-0.35634789561045893
YLR269C	-0.1340686550434499	-0.35634726464699873
YLR270W	-0.15390110782159316	-0.356348210375568
YLR271W	-0.13173329456449265	-0.3563476879379261
YLR273C	-0.10529575662851323	
YLR278C	-0.11186223144797483	-0.35634761558803485
YLR279W	-0.11043615794102446	-0.35634775246461814
YLR280C	-0.13425910571907554	-0.3563476216942476
YLR281C	-0.1200678189250649	-0.35634761988636443
YLR282C	-0.11384072676280929	-0.3563475021007217
YLR283W	-0.1211770593142115	-0.35634755950807107
YLR284C	-0.10449414601281984	-0.35634743952325254
YLR285W	-0.11441238162424482	-0.356347587002989
YLR286C	-0.12753123857279083	-0.35634750410323435
YLR287C	-0.11318100463729933	-0.356347632495652
YLR287C-A	-0.10862569743361426	-0.35634766633045317
YLR288C	-0.12262694913451894	-0.3563475713990356
YLR289W	-0.1296420464803334	-0.3563477612487863
YLR290C	-0.11629426431479903	-0.35634754823143727
YLR292C	-0.14319328988517366	-0.3563479085849689
YLR296W	-0.10714732603615935	-0.3563476393339643
YLR297W	-0.12706997365389636	-0.3563476722100169
YLR300W	-0.14869228266873363	-0.3563477235170011
YLR303W	-0.12876185264025375	-0.35634783800810577
YLR306W	0.027593884923452047	-0.3563476514260345
YLR307W	-0.10996752025234553	-0.35634757250564214
YLR309C	-0.10169400445599516	-0.35634758965002045
YLR311C	-0.11133164628783031	-0.3563474790323842
YLR312C	-0.12307210829865403	-0.3563474446706073
YLR312W-A	-0.1431376593027679	-0.35634802453883846
YLR313C	-0.10736096552450217	-0.35634757013115115
YLR315W	-0.12667729103644643	-0.3563478903601803
YLR318W	-0.0978601803496348	-0.35634740387382846
YLR319C	-0.10707744055067166	-0.3563475939785704
YLR322W	-0.15795387028128602	-0.3563479522887004
YLR324W	-0.11090378644525478	-0.35634765410930935
YLR326W	-0.1029767231934248	-0.3563475588154041
YLR328W	-0.1007173709093215	-0.3563475956546309
YLR329W	-0.10696945301811851	-0.3563475754998094
YLR330W	-0.12265069923539192	-0.35634818779702954
YLR331C	-0.11083826559437523	-0.35634785486853715
YLR332W	-0.10792478235230102	-0.35634784566795025
YLR334C	-0.10569183219678638	-0.3563476131577482
YLR335W	-0.12380800842258238	-0.3563476578605804
YLR338W	-0.1585588000337024	-0.35634789798744415
YLR341W	-0.11994460117956873	-0.35634781178377306
YLR342W	-0.11829249549678085	-0.3563469396720919
YLR343W	-0.144124173550093	-0.35634744325519035
YLR344W	-0.10331393313205657	-0.35634754238202615
YLR345W	-0.11969360502504034	-0.35634753747292797
YLR346C	0.3209828865242205	-0.35634719882066357
YLR348C	-0.11104870665528215	-0.3563475973943499
YLR349W	-0.11449203433046488	-0.3563476379155473
YLR350W	-0.021052315725960648	-0.3563477744788389
YLR351C	-0.10954638507789793	-0.3563474893942198
YLR352W	-0.1613236871809254	-0.35634748197605975
YLR353W	-0.15823306311219767	-0.356347662327493
YLR354C	-0.10938744352741146	-0.35634750323730746
YLR357W	-0.1496520740362615	-0.35634775460271945
YLR358C	-0.15448959372064142	-0.3563476175801796
YLR360W	-0.15670235024804288	-0.35634737863943483
YLR361C	-0.0379067092436726	-0.35634720820555504
YLR362W	-0.1552689277698234	-0.35634811261466887
YLR363C	-0.11099132209527922	-0.35634744884213143
YLR364W	-0.11142048847360328	-0.3563476072673524
YLR365W	-0.1041318769234881	-0.3563475097944879
YLR366W	-0.09204670082634614	-0.35634757963524427
YLR367W	-0.1088973704956349	-0.3563476628985134
YLR368W	-0.14341724425725894	-0.35634785511589
YLR369W	-0.15166351700913697	-0.3563464059596254
YLR370C	-0.13062454693230044	-0.356346961698526
YLR372W	-0.14601899530321313	-0.35634030606408174
YLR373C	-0.04725926296862239	-0.3563477484197138
YLR374C	-0.07998882550279146	-0.35634716027003077
YLR375W	-0.12744382049235153	-0.35634739740474136
YLR376C	-0.0851404562500752	-0.35634396798648077
YLR377C	-0.12766735102175186	-0.3563470615853351
YLR380W	-0.10405200369609575	-0.3563476359236931
YLR381W	-0.11604564342486653	-0.35634755892964104
YLR382C	-0.14765368750776797	-0.35634818738066903
YLR384C	-0.10990359054913512	-0.3563473152573674
YLR385C	-0.06477706103776032	-0.3563475925212774
YLR386W	-0.16461782697325716	-0.3563476009785444
YLR389C	-0.037300724040151736	-0.35634764652969203
YLR390W	-0.10743799557681624	-0.3563476859413343
YLR390W-A	-0.11695189224200668	-0.3563473377868568
YLR394W	-0.10201293080140492	-0.3563475612343828
YLR395C	-0.11323950095378772	-0.35634771200703674
YLR398C	-0.03980524120400948	-0.35634769214007195
YLR399C	-0.1606831174375205	-0.35634743841838656
YLR401C	-0.07839002712605546	-0.35634769655994314
YLR402W	-0.11299736818639855	-0.356347641312757
YLR403W	-0.12444026737261993	-0.35634716128932764
YLR404W	-0.12149601919089144	-0.35634760320485437
YLR405W	-0.1197741831246418	-0.35634760860021275
YLR406C	-0.10092043273343547	-0.35634740377793817
YLR407W	-1.475622870095348	-0.35634749020841927
YLR408C	-0.12131761417492845	-0.3563477277435402
YLR410W	-0.09456139516461078	-0.3563479075207791
YLR412W	-0.1072643630539263	-0.3563475244489125
YLR413W	-0.10866392036773995	-0.35634761978701607
YLR414C	-0.0863804417648435	-0.3563476088335468
YLR415C	-0.1021731563144513	-0.3563475817469374
YLR416C	-0.10037631021162019	-0.35634753853733375
YLR417W	-0.1554058302342895	-0.3563469696658262
YLR418C	-0.13273066519477575	-0.3563477864866395
YLR420W	-0.07276390809012616	-0.3563472752323084
YLR421C	-0.11474810990895895	-0.3563474183618957
YLR422W	-1.053499311149932	-0.35634669204102026
YLR423C	-0.15555012158501638	-0.35634792171038915
YLR425W	-0.11638822582939856	-0.3563475609519735
YLR426W	-0.08922882317550125	-0.35634756274473106
YLR427W	-0.08674587690307141	-0.35634784070824194
YLR428C	-0.10831881097844907	-0.3563476001418131
YLR429W	-0.10002989301159618	-0.35634747216749285
YLR431C	0.3696875438526825	-0.35634722304661576
YLR432W	-0.11839772549208567	-0.3563472284362075
YLR433C	-0.08933999210364928	-0.3563476194772056
YLR434C	-0.07661039769348711	-0.35634711364228416
YLR435W	-0.13170739621122554	-0.3563477837332426
YLR436C	-0.12802718094090462	-0.3563478617307768
YLR437C	-0.0033644384061750875	-0.3563475700344716
YLR438W	0.15301731433482216	-0.35634690040237327
YLR439W	-0.139934873489047	-0.3563481251533778
YLR442C	-0.25985757263148757	-0.35634790638046515
YLR443W	0.17601920292618276	-0.3563476490825556
YLR444C	-0.015528603632911087	-0.35634768437141245
YLR445W	-0.08350048357622929	-0.3563475478779686
YLR446W	-0.02579512978755504	-0.3563475213142911
YLR447C	-0.17321396440579037	-0.3563480298371181
YLR448W	-0.09057480433077014	-0.3563477892916061
YLR449W	-0.1159507099316876	-0.3563474826010819
YLR450W	-0.09918887089933226	-0.3563474674677637
YLR451W	-0.12201316349742926	-0.35634600992469995
YLR452C	-0.11106494781788387	-0.3563476324919531
YLR453C	-0.10537644557021482	-0.35634764735326036
YLR454W	-0.1026971523917692	-0.35634754572508964
YLR455W	-0.045438291548193406	-0.3563478601685046
YLR456W	-0.10912800912564949	-0.3563474802989688
YLR460C	0.04897405996604476	-0.35634740423313815
YLR461W	-0.11498918842621193	-0.35634766931184564
YML001W	-0.17250737115608747	-0.3563472021694279
YML002W	-0.09451896990297654	-0.35634743437737215
YML003W	-0.11672357059062641	-0.3563475584072528
YML004C	-0.11698505191118973	-0.3563475720453325
YML006C	-0.27862680364503833	-0.3563465974074524
YML007W	-0.10086377912832843	-0.3563478270239346
YML009C	-0.09170156062584824	-0.35634744683739183
YML009C-A	-0.11368006246921651	-0.3563473639002089
YML009W-B	-0.1433404588130489	-0.3563480546333894
YML011C	-0.07048862635987357	-0.35634758210895273
YML012C-A	-0.09479844501699579	-0.35634781340804295
YML012W	-0.12182074965853923	-0.3563476119881938
YML013W	-0.12092753670760666	-0.35634616748543135
YML014W	-0.14364266559557132	-0.35634773868248304
YML016C	-0.12475095521718034	-0.356348151950913
YML017W	-0.13612710855618979	-0.35634602214264127
YML018C	-0.08256107677865131	-0.3563474165851742
YML019W	-0.030192873010451437	-0.3563475151188444
YML020W	-0.123622737573605	-0.35634763882533443
YML021C	0.08544811622972648	-0.3563471710695914
YML022W	0.267930597439301	-0.3563477190529671
YML024W	-0.13261416177364868	-0.35634695687288653
YML026C	-0.11019811600087966	-0.35634754451395717
YML027W	-0.11793236416349714	-0.3563475383238521
YML028W	-0.05462467090805565	-0.356347705659989
YML029W	0.038950497166157914	-0.356347851158613
YML030W	-0.13854204827519426	-0.35634773325538704
YML032C	-0.11817728802908194	-0.3563474239490925
YML034C-A	-0.10940791503362522	-0.3563475701772018
YML034W	-0.10877626840173191	-0.3563473915181759
YML035C	-0.1067567412690489	-0.3563478190584637
YML036W	-0.12863235706406348	-0.35634745872978185
YML037C	-0.09586197508642799	-0.356347753497288
YML038C	-0.08860128714625916	-0.3563474325492449
YML041C	-0.271942562272817	-0.35634714581554516
YML042W	-0.3555516144931272	-0.3563382010584995
YML047C	-0.09799532528085281	-0.3563477065155269
YML047W-A	-0.14313117700974884	-0.35634740423024247
YML050W	-0.09903995861108915	-0.35634755852479466
YML051W	-0.08141251136830413	-0.35634765588940126
YML052W	-1.1357057973525486	-0.35634671531520423
YML053C	-0.09065262894597607	-0.35634762688615723
YML055W	-0.061048058544373444	-0.3563473217019647
YML057C-A	-0.09900322002044584	-0.3563477317871737
YML057W	-0.09481137102711315	-0.35634776700542775
YML058W	-0.09882751623825277	-0.3563476000478186
YML059C	-0.11736940586168552	-0.35634786727083984
YML060W	-0.21465976956645536	-0.35634760759317513
YML061C	-0.14636848210827388	-0.3563482202099641
YML062C	-0.14907896292092845	-0.3563473075589608
YML063W	-0.10112845953932545	-0.35634761884565996
YML066C	-0.11459102076395304	-0.3563476092024718
YML067C	-0.07746072132436663	-0.3563474746612024
YML068W	-0.10604672074125181	-0.3563476177432073
YML070W	-0.11571132518979188	-0.35634765470566476
YML071C	-0.12414396176751517	-0.35634785670842706
YML072C	-0.10660239411407714	-0.3563475067155783
YML073C	-0.047971748050932024	-0.35634779413988016
YML074C	-0.10069011463280218	-0.35634762651847335
YML075C	-0.11236188130224464	-0.3563472482981462
YML078W	-0.11670114956945803	-0.3563478921512859
YML080W	-0.1061428479904563	-0.35634773038654916
YML081C-A	-0.14183349273728055	-0.35634774411807
YML081W	-0.08156882784382312	-0.3563479247337332
YML083C	-0.10376311708112324	-0.35634765436487914
YML084W	-0.10900878046915614	-0.3563477491437873
YML086C	-0.02425460910682815	-0.3563471346219352
YML087C	-0.1431037755262261	-0.35634811610296635
YML088W	-0.11166716110795578	-0.35634773093740196
YML089C	-0.11286913042184091	-0.3563477740638222
YML090W	-0.11598923926201615	-0.35634776586965977
YML094C-A	-0.14877378349402337	-0.35634785790326545
YML094W	-0.15117941274467625	-0.35634795794509194
YML095C	-0.0766073018174732	-0.3563477351842347
YML096W	-0.09668657131388023	-0.3563476250308959
YML097C	-0.15583079768913866	-0.3563476752558972
YML099C	-0.09053864303705708	-0.3563475275052764
YML100W	-0.12130398092162743	-0.3563475947664156
YML100W-A	-0.08840240884942967	-0.3563476566521937
YML101C	-0.09260645386577507	-0.35634758546078293
YML101C-A	-0.09347084647525819	-0.35634723351698283
YML103C	-0.13388787476831965	-0.35634746184515453
YML104C	-0.09505984885839461	-0.3563473596162129
YML106W	-0.0825214042572601	-0.356347548184049
YML107C	-0.13242893956846766	-0.3563474245850663
YML108W	-0.11287327919377345	-0.3563476337910604
YML109W	-0.11604239015783882	-0.35634771097254414
YML110C	-0.14728330181458532	-0.3563480511383766
YML111W	-0.10467260704383724	-0.35634759857332826
YML112W	-0.17098943944028255	-0.3563479717215421
YML113W	-0.1102142668085694	-0.3563476226932016
YML115C	-0.10384306215366998	-0.35634808495016257
YML116W	-0.21522176256027187	-0.35634769107473935
YML116W-A	-0.10802788684279335	-0.35634764104570393
YML117W	-0.1182274200801389	-0.3563476370441977
YML118W	-0.10460457965695327	-0.3563474536525895
YML119W	-0.17697149096045534	-0.3563475599533625
YML120C	-0.1458066851754111	-0.3563477823455791
YML121W	-0.13552537100132475	-0.35634625089000543
YML122C	-0.16431179070677626	-0.3563473753172073
YML123C	-0.16721656331940515	-0.35634766352728436
YML124C	-0.12373687591564737	-0.35634747375247294
YML128C	-0.11791446115016366	-0.35634785956779436
YML129C	-0.14541086280901416	-0.35634779003939965
YMR002W	-0.10215868017050572	-0.3563476557130077
YMR003W	-0.12047583154529753	-0.35634783805089165
YMR004W	-0.13243062449747642	-0.35634607334848417
YMR006C	-0.11828005875333455	-0.3563476135892169
YMR007W	-0.10869308504734658	-0.35634752788771196
YMR008C	-0.11584904607551008	-0.35634758062911737
YMR009W	-0.10780805198896877	-0.3563476357329568
YMR010W	-0.13298586540745613	-0.35634756011217344
YMR011W	-0.03553106660019621	-0.35634765422998316
YMR012W	-0.09677577085591658	-0.3563476318036801
YMR015C	-0.13564801557538553	-0.3563480029389773
YMR016C	-0.10780397492090357	-0.35634756867850226
YMR017W	-0.10635966790045351	-0.3563474393991586
YMR018W	-0.10903139412846885	-0.3563475196243078
YMR019W	-0.10310069348800496	-0.3563474390863443
YMR020W	-0.1059385382462878	-0.35634753143157333
YMR021C	-0.13408503092462673	-0.35634734012689145
