ORF	hap a | growth (lag phase) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | sodium chloride [0.85 M] | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (lag phase) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (exponential growth rate) | standard | minimal complete | Warringer J~Blomberg A, 2003	hap a | growth (stationary phase cell density) | standard | minimal complete | Warringer J~Blomberg A, 2003
YOL018C	-0.041	-0.083	-0.174	-0.090	-0.038	0.142
YOL019W	-0.028	0.045	0.255	0.009	-0.007	-0.280
YOL020W	-0.006	0.046	-0.144	0.025	0.015	0.138
YOL023W	-0.062	0.097	-0.344	-0.145	-0.048	0.246
YOL024W	-0.164	0.033	-0.273	0.233	0.026	0.190
YOL025W	0.020	-0.041	-0.097	0.229	0.024	0.127
YOL027C	-0.186	0.088	-0.112	0.091	-0.022	0.054
YOL028C	0.075	-0.073	-0.167	0.112	0.011	0.148
YOL029C	0.106	-0.055	-0.197	0.028	0.018	0.229
YOL030W	0.046	-0.018	-0.049	0.090	-0.053	0.047
YOL031C	0.021	0.025	-0.150	0.082	-0.009	0.113
YOL032W	0.176	0.016	0.246	0.083	-0.013	-0.241
YOL033W	-0.139	0.175	0.288	-0.236	-0.290	-0.501
YOL035C	-0.003	-0.019	-0.059	-0.045	-0.009	0.026
YOL036W	0.069	-0.061	0.121	0.012	0.009	-0.039
YOL037C	0.150	-0.054	0.021	0.054	0.033	0.002
YOL039W	-0.011	0.056	-0.205	-0.190	-0.079	-0.023
YOL041C	0.068	0.121	0.183	0.066	-0.023	-0.100
YOL042W	0.068	-0.002	-0.043	-0.010	-0.006	0.059
YOL043C	-0.012	0.038	0.143	0.051	0.017	0.013
YOL044W	0.163	-0.060	0.146	0.261	0.058	-0.092
YOL045W	-0.164	-0.014	0.032	-0.150	-0.022	-0.035
YOL046C	-0.202	0.097	0.083	-0.028	0.008	-0.066
YOL047C	0.154	0.075	0.101	0.318	0.026	-0.069
YOL048C	0.033	-0.012	0.209	0.069	0.040	-0.034
YOL049W	-0.752	-0.137	0.433	0.218	-0.689	-0.433
YOL050C	0.190	0.290	0.136	0.253	-0.010	-0.082
YOL051W	-0.300	0.584	0.263	-0.230	-0.384	-0.131
YOL052C	0.452	0.015	0.177	0.457	0.094	-0.025
YOL052C-A	0.159	0.038	0.097	0.113	0.072	-0.009
YOL053W	0.197	0.071	0.050	0.178	0.057	0.083
YOL054W	0.007	0.087	0.083	0.145	0.031	-0.084
YOL055C	0.063	-0.038	0.084	0.009	0.048	0.052
YOL056W	-0.047	0.007	-0.088	0.194	0.053	0.041
YOL057W	-0.038	-0.020	0.065	0.098	0.076	0.026
YOL058W	0.192	-0.166	0.201	-0.416	0.010	-0.055
YOL059W	0.063	0.191	0.351	-0.073	-0.172	-0.104
YOL060C	0.202	-0.010	0.060	0.183	0.043	-0.051
YOL061W	0.017	-0.054	-0.002	-0.016	-0.037	0.050
YOL062C	0.078	-0.027	0.022	0.021	0.068	0.209
YOL063C	-0.050	-0.024	0.039	-0.090	0.011	-0.093
YOL064C	-0.047	0.091	0.178	-0.035	-0.026	-0.146
YOL065C	0.017	-0.030	0.129	-0.233	0.008	-0.038
YOL067C	1.380	0.708	0.583	-1.692	-0.647	-0.503
YOL068C	0.272	-0.047	0.256	0.008	-0.029	0.026
YOL070C	0.068	0.043	0.001	-0.113	-0.009	-0.056
YOL071W	0.027	-0.039	0.083	-0.454	-0.034	0.009
YOL072W	-0.359	0.416	0.260	-0.053	-0.433	-0.171
YOL075C	-0.021	-0.045	-0.084	-0.077	0.070	0.062
YOL076W	-0.641	0.047	0.349	0.111	-0.203	-0.307
YOL079W	0.209	0.046	0.163	0.088	0.013	-0.059
YOL080C	-0.748	-0.026	0.106	0.202	0.025	-0.021
YOL081W	0.284	-0.198	-0.520	-1.561	-0.099	0.021
YOL082W	-0.030	0.004	0.052	0.222	0.048	0.062
YOL083W	0.256	-0.080	0.374	0.043	0.067	-0.110
YOL084W	0.032	0.016	0.124	-0.058	0.012	0.053
YOL085C	1.257	-0.011	-0.135	-0.908	0.029	0.114
YOL086C	2.208	-0.303	-2.769	-1.820	-0.624	-0.702
YOL087C	-0.182	0.108	0.033	0.348	-0.073	-0.003
YOL088C	-0.033	-0.073	-0.056	0.093	0.002	0.028
YOL089C	-0.098	-0.158	-0.014	0.018	-0.031	0.019
YOL090W	0.101	-0.063	-0.059	-0.134	-0.072	0.046
YOL091W	-0.277	0.070	0.021	-0.051	0.010	0.002
YOL092W	0.102	-0.057	-0.088	-0.046	-0.024	0.080
YOL093W	0.097	-0.125	-0.066	-0.467	-0.060	0.009
YOL095C	-0.213	0.097	-0.121	-0.170	-0.345	-0.143
YOL096C	-0.152	0.038	-0.084	0.062	-0.097	0.019
YOL098C	-0.101	0.040	-0.036	0.085	-0.007	-0.008
YOL099C	0.033	0.002	0.006	-0.012	0.029	0.006
YOL100W	-0.521	0.182	-0.020	0.135	-0.188	-0.139
YOL101C	0.020	-0.015	0.047	-0.011	0.005	-0.026
YOL103W	0.085	-0.025	0.028	-0.058	-0.021	0.015
YOL104C	0.039	-0.047	0.071	0.015	0.001	0.007
YOL105C	0.062	-0.037	-0.100	-0.409	-0.040	0.033
YOL106W	-0.049	-0.008	-0.016	0.193	0.016	-0.001
YOL107W	-0.062	0.026	0.079	0.070	-0.041	-0.054
YOL108C	0.042	-0.116	0.003	-0.030	-0.042	0.016
YOL109W	-0.062	-0.003	0.064	0.025	0.013	0.030
YOL110W	0.199	-0.063	-0.149	-0.433	-0.068	0.056
YOL111C	0.053	0.021	-0.103	0.017	-0.009	0.113
YOL112W	0.034	-0.087	0.025	0.014	-0.023	0.004
YOL113W	-0.003	-0.033	0.005	-0.003	0.008	0.023
YOL114C	0.078	-0.014	-0.133	-0.130	0.001	0.182
YOL115W	-0.120	0.027	-0.257	-0.212	-0.378	-0.025
YOL116W	0.099	0.057	-0.050	0.031	-0.006	-0.016
YOL117W	-0.033	0.053	-0.007	0.020	-0.020	0.043
YOL118C	0.028	-0.022	0.082	0.041	0.011	-0.014
YOL119C	-0.033	0.053	-0.067	-0.061	0.006	0.039
YOL121C	0.128	0.105	-0.071	-0.204	-0.196	0.017
YOL122C	0.018	-0.011	0.042	-0.060	-0.024	0.020
YOL124C	0.039	-0.079	0.011	-0.085	-0.009	0.058
YOL126C	0.033	0.034	0.074	-0.002	-0.050	-0.129
YOL128C	0.072	0.000	0.003	-0.036	0.013	0.024
YOL129W	0.060	-0.030	-0.101	-0.065	-0.069	0.009
YOL131W	0.055	0.004	-0.048	-0.074	-0.023	-0.032
YOL132W	-0.162	0.073	-0.087	-0.032	-0.031	0.046
YOL136C	-0.152	0.040	0.012	-0.082	-0.005	0.025
YOL137W	0.016	0.026	0.035	-0.091	0.005	-0.015
YOL138C	-0.098	-0.022	-0.305	-0.189	-0.171	0.155
YOL141W	-0.017	0.006	0.113	-0.033	0.039	-0.084
YOL143C	0.020	0.009	-0.159	0.031	0.027	0.190
YOL147C	-0.107	-0.045	0.123	0.328	0.094	0.032
YOL148C	0.112	0.080	-0.007	0.180	0.049	-0.027
YOL150C	-0.015	-0.010	0.103	0.034	0.009	-0.065
YOL151W	-0.004	0.004	-0.068	-0.004	0.010	0.121
YOL152W	-0.043	0.036	-0.040	-0.022	0.012	0.047
YOL153C	0.037	-0.034	0.083	0.167	0.083	0.044
YOL155C	-0.092	0.035	-0.014	0.043	0.016	0.045
YOL158C	0.408	-0.032	0.286	-0.634	0.050	-0.017
YOL159C	0.042	0.042	0.203	0.059	0.031	-0.038
YOL160W	0.028	0.004	-0.002	0.024	0.043	0.009
YOL162W	0.028	-0.012	0.077	0.053	0.014	0.010
YOL163W	-0.020	0.011	0.066	0.086	0.026	-0.006
YOR001W	0.023	0.035	0.047	-0.015	-0.109	-0.112
YOR002W	-0.071	-0.055	0.145	-0.082	0.010	-0.084
YOR003W	-0.116	-0.017	-0.027	0.255	0.084	0.021
YOR005C	-0.070	-0.079	0.156	0.258	0.062	-0.057
YOR006C	-0.150	0.002	-0.025	-0.874	-0.152	-0.035
YOR007C	-0.087	0.016	0.172	0.196	0.049	-0.066
YOR008C	-0.025	0.027	0.054	0.370	-0.044	-0.015
YOR008C-A	-0.422	-0.269	-0.069	0.045	-0.103	-0.053
YOR009W	-0.139	-0.082	0.126	-0.636	-0.018	-0.079
YOR010C	-0.069	-0.083	0.174	0.234	0.081	-0.019
YOR011W	-0.030	-0.108	0.094	0.185	0.098	0.033
YOR012W	0.020	-0.009	0.124	0.203	0.029	-0.059
YOR013W	-0.087	-0.153	0.043	-0.385	0.005	-0.011
YOR014W	-0.473	-0.045	0.095	-0.233	-0.086	-0.126
YOR015W	-0.021	-0.055	0.083	0.088	0.042	0.052
YOR016C	-0.086	-0.036	0.064	-0.050	-0.009	0.036
YOR017W	-0.143	-0.013	0.198	0.397	0.041	-0.083
YOR018W	-0.112	-0.046	0.019	-0.875	-0.150	0.012
YOR019W	-0.207	-0.116	0.184	-0.091	0.023	-0.135
YOR021C	-0.048	-0.092	0.165	0.131	-0.002	-0.025
YOR022C	-0.066	-0.123	0.049	0.046	0.039	-0.018
YOR023C	-0.035	-0.165	0.157	0.030	0.056	-0.064
YOR024W	-0.172	-0.127	0.178	-0.185	0.042	-0.135
YOR025W	-0.067	-0.100	0.105	-0.709	-0.029	-0.059
YOR026W	-0.224	0.104	-0.013	-0.143	-0.163	-0.059
YOR027W	-0.038	-0.183	0.098	-0.084	0.016	0.053
YOR028C	0.008	0.023	0.087	0.326	0.055	-0.053
YOR029W	-0.095	0.106	0.100	0.534	0.045	-0.073
YOR030W	-0.075	-0.117	0.019	0.199	0.034	-0.019
YOR031W	-0.157	-0.160	0.034	-0.619	-0.028	-0.078
YOR032C	-0.187	-0.129	0.193	-0.045	0.025	-0.168
YOR033C	-0.121	-0.001	-0.059	-0.655	-0.380	-0.056
YOR034C	0.002	0.042	0.059	0.296	0.017	-0.016
YOR035C	-0.155	0.063	-0.017	0.286	-0.107	-0.145
YOR036W	-0.347	-0.265	0.094	-0.882	-0.363	-0.094
YOR037W	-0.256	0.028	0.126	-0.667	0.019	-0.110
YOR038C	-0.289	-0.008	0.056	-0.607	-0.176	-0.085
YOR039W	-0.602	-0.248	0.056	-0.351	-0.165	-0.056
YOR040W	-0.227	-0.095	0.125	0.070	0.008	-0.076
YOR041C	-0.627	-0.135	0.074	0.107	0.014	-0.045
YOR042W	-0.149	0.046	-0.052	0.108	0.017	-0.087
YOR043W	0.333	-0.002	-0.072	-0.360	-0.047	-0.115
YOR044W	0.016	0.048	-0.004	0.120	0.028	-0.050
YOR045W	0.003	0.054	0.105	0.055	-0.011	-0.137
YOR047C	-0.615	-0.140	0.284	0.152	0.028	-0.212
YOR049C	-0.497	-0.014	0.241	0.063	-0.005	-0.150
YOR050C	-0.573	-0.058	0.032	0.102	0.030	-0.038
YOR051C	0.162	0.010	0.069	0.000	-0.017	-0.050
YOR052C	-0.067	0.012	0.051	0.111	0.027	-0.051
YOR053W	0.083	0.031	0.107	0.105	0.036	-0.073
YOR054C	0.102	0.050	0.074	0.077	0.045	-0.041
YOR055W	0.062	0.050	0.102	0.087	0.037	-0.049
YOR058C	0.131	0.053	0.027	0.058	0.017	-0.054
YOR059C	0.164	0.018	0.027	0.028	0.018	-0.026
YOR061W	0.025	-0.016	-0.021	-0.004	-0.080	-0.037
YOR062C	0.095	-0.040	0.060	0.025	-0.003	-0.026
YOR064C	-0.734	-0.113	0.220	0.128	0.023	-0.119
YOR065W	-0.149	0.084	0.006	0.123	0.026	-0.027
YOR066W	0.015	0.059	0.031	0.109	0.056	-0.042
YOR067C	-0.034	0.147	-0.101	0.109	0.017	0.040
YOR068C	0.031	0.083	0.088	-0.096	-0.037	-0.118
YOR069W	-0.037	0.096	-0.022	0.001	-0.038	-0.093
YOR070C	0.002	0.012	0.039	-0.190	-0.029	-0.076
YOR071C	0.102	0.059	0.189	0.028	0.025	-0.125
YOR072W	-0.244	0.035	-0.016	0.042	0.011	-0.062
YOR073W	-0.240	-0.124	0.045	-0.338	-0.151	-0.039
YOR076C	-0.324	0.013	-0.071	0.144	0.049	-0.025
YOR078W	0.271	0.218	0.075	-0.164	-0.185	-0.044
YOR079C	0.164	0.039	0.045	0.018	0.031	-0.042
YOR080W	0.470	-0.165	0.238	-0.282	-0.243	-0.303
YOR081C	0.169	0.057	0.153	0.037	0.035	-0.140
YOR082C	0.044	0.050	0.056	-0.014	-0.012	-0.055
YOR083W	0.065	0.032	-0.010	-0.021	-0.028	-0.059
YOR084W	0.192	-0.002	0.083	0.056	0.026	-0.037
YOR085W	0.367	0.108	0.045	-0.203	-0.065	-0.033
YOR086C	0.099	0.038	0.023	0.057	0.022	-0.054
YOR087W	-0.187	0.039	-0.035	0.057	0.037	-0.003
YOR088W	0.004	0.049	-0.040	-0.095	0.022	-0.014
YOR089C	0.020	0.094	-0.040	-0.114	-0.001	-0.150
YOR090C	0.276	0.053	0.098	-0.187	0.043	-0.095
YOR091W	0.197	0.026	0.134	-0.064	0.043	-0.103
YOR092W	0.046	0.059	0.052	-0.060	0.038	-0.082
YOR093C	0.171	0.041	0.051	-0.040	0.034	-0.055
YOR094W	0.063	0.022	0.069	0.063	0.038	-0.087
YOR096W	0.288	0.088	0.108	-0.399	-0.273	-0.037
YOR097C	-0.003	0.044	0.089	0.087	0.022	-0.091
YOR099W	0.033	0.020	0.088	0.105	0.039	-0.107
YOR100C	-0.021	0.036	-0.058	0.040	0.022	-0.045
YOR101W	-0.054	0.066	0.039	0.014	0.046	-0.029
YOR104W	0.056	0.095	0.048	-0.019	0.036	-0.064
YOR105W	0.134	0.047	0.155	0.002	0.036	-0.109
YOR106W	0.222	-0.177	0.030	-0.551	-0.065	-0.086
YOR107W	0.147	0.113	0.035	0.069	0.031	-0.048
YOR108W	0.022	0.061	0.054	0.043	0.022	-0.051
YOR109W	0.074	-0.119	0.052	-0.048	-0.010	-0.007
YOR111W	-0.154	0.155	0.122	-0.106	-0.086	-0.131
YOR112W	-0.068	0.071	0.036	0.095	0.006	-0.095
YOR113W	-0.101	0.073	-0.024	-0.118	0.036	0.026
YOR114W	-0.312	0.032	-0.137	0.050	0.051	0.049
YOR115C	0.039	0.023	-0.005	-0.005	0.045	0.009
YOR118W	0.154	0.036	0.047	0.009	0.029	-0.029
YOR120W	0.067	0.062	0.086	-0.008	0.026	-0.055
YOR121C	0.148	0.020	0.043	0.009	0.031	-0.016
YOR123C	-0.113	0.132	0.053	-0.144	-0.047	0.028
YOR124C	0.175	-0.052	-0.093	-0.210	-0.007	-0.073
YOR125C	0.063	0.121	-0.047	0.032	-0.058	-0.040
YOR126C	-0.078	0.058	-0.032	-0.005	0.013	0.038
YOR127W	-0.019	0.078	-0.036	0.147	-0.022	0.026
YOR128C	0.015	0.057	-0.002	-0.121	0.015	0.037
YOR129C	0.261	-0.078	0.090	-0.048	0.013	-0.003
YOR130C	0.187	-0.031	0.011	-0.038	0.023	0.004
YOR131C	0.145	0.003	0.010	0.035	0.023	-0.001
YOR132W	0.040	0.033	-0.058	0.010	-0.034	-0.032
YOR133W	0.048	0.045	-0.017	0.072	0.011	-0.036
YOR134W	0.141	0.009	0.004	0.072	-0.001	-0.091
YOR135C	-0.142	0.156	-0.071	0.156	-0.195	-0.261
YOR136W	-0.204	0.078	-0.129	-0.187	-0.102	-0.217
YOR137C	-0.069	0.033	-0.032	0.097	0.033	0.030
YOR138C	0.279	-0.058	-0.046	-0.037	0.020	0.016
YOR139C	0.106	-0.071	-0.025	-0.034	0.017	0.062
YOR140W	0.163	-0.102	0.028	-0.111	0.007	0.016
YOR141C	-0.129	0.128	-0.173	-1.100	-0.554	-0.102
YOR142W	0.031	0.048	-0.009	0.068	0.007	0.016
YOR144C	0.134	-0.027	-0.033	0.106	-0.026	-0.012
YOR147W	0.007	0.099	0.102	0.185	-0.032	-0.051
YOR150W	0.006	0.088	0.109	0.263	-0.065	-0.072
YOR152C	0.145	-0.020	0.105	0.078	0.015	-0.077
YOR153W	0.114	-0.030	0.015	0.073	0.008	-0.024
YOR154W	0.184	-0.026	0.066	0.054	-0.003	-0.030
YOR155C	0.116	0.013	0.124	0.025	-0.005	-0.081
YOR156C	-0.031	0.026	0.123	0.117	-0.035	-0.114
YOR158W	-0.403	0.081	-0.048	0.018	-0.168	-0.078
YOR161C	0.030	0.054	0.077	0.078	-0.003	-0.114
YOR162C	-0.472	-0.032	0.184	0.102	-0.014	-0.121
YOR163W	0.152	-0.028	-0.011	0.095	-0.007	0.003
YOR164C	0.019	0.002	0.053	0.218	0.010	-0.024
YOR165W	-0.069	0.034	0.099	0.131	0.032	-0.019
YOR166C	-0.173	0.064	-0.037	0.187	0.014	0.038
YOR167C	-0.515	0.149	0.045	0.124	-0.054	-0.015
YOR170W	-0.177	0.083	0.031	0.146	0.029	-0.070
YOR171C	-0.057	0.016	0.197	0.220	0.027	-0.069
YOR172W	-0.121	0.036	0.062	0.175	0.020	-0.057
YOR173W	0.082	-0.015	0.008	0.193	0.018	-0.066
YOR175C	-0.164	0.050	0.091	0.164	0.019	0.019
YOR177C	-0.131	0.080	0.036	0.109	0.039	-0.011
YOR178C	-0.108	0.060	0.068	0.141	0.030	0.007
YOR179C	-0.055	0.086	0.037	0.250	0.025	0.035
YOR180C	-0.144	0.009	0.099	-0.394	-0.052	-0.089
YOR182C	0.130	0.064	-0.009	-0.131	-0.189	0.056
YOR183W	0.087	0.073	0.015	-0.097	-0.178	0.032
YOR184W	-0.213	-0.032	0.095	0.109	0.019	-0.019
YOR185C	0.004	-0.006	0.088	0.102	0.011	-0.048
YOR186W	0.028	-0.046	-0.019	0.123	0.011	0.052
YOR187W	0.114	0.007	-0.075	-0.346	-0.257	-0.007
YOR188W	-0.151	0.085	0.097	0.107	0.016	-0.021
YOR189W	-0.250	0.065	0.107	-0.064	-0.001	-0.072
YOR190W	-0.116	0.061	0.139	0.090	0.033	-0.031
YOR191W	0.013	0.003	0.059	-0.078	-0.053	-0.023
YOR192C	-0.076	0.043	0.049	0.028	0.052	0.018
YOR193W	-0.062	0.026	-0.023	0.108	0.038	0.105
YOR195W	0.004	0.009	0.114	0.107	0.011	-0.053
YOR196C	-0.091	0.090	0.076	0.119	-0.054	-0.140
YOR197W	-0.031	-0.003	0.018	0.154	0.037	-0.000
YOR198C	0.000	0.087	0.300	0.083	-0.059	-0.303
YOR199W	-0.159	0.156	-0.003	0.015	-0.174	-0.102
YOR200W	-0.150	0.175	-0.013	0.037	-0.131	-0.077
YOR201C	-0.085	0.136	-0.101	0.035	-0.113	-0.098
YOR202W	-0.059	0.023	0.061	0.111	0.031	-0.041
YOR205C	-0.132	0.135	0.004	0.108	-0.168	-0.070
YOR208W	-0.058	0.066	0.023	0.099	0.037	-0.013
YOR209C	0.333	-0.027	-0.028	-0.025	-0.210	-0.033
YOR211C	0.081	0.050	-0.025	0.096	-0.253	-0.039
YOR212W	0.015	0.007	0.092	0.128	0.027	-0.067
YOR213C	-0.108	0.028	0.107	0.085	0.061	-0.032
YOR214C	0.098	-0.044	-0.012	0.033	0.036	0.037
YOR215C	-0.049	0.010	0.050	0.072	0.041	-0.017
YOR216C	0.016	0.082	0.154	0.108	0.018	-0.161
YOR219C	-0.028	0.030	-0.014	0.038	0.032	-0.000
YOR220W	-0.012	0.047	0.042	0.059	0.045	-0.056
YOR221C	0.229	0.149	-0.056	-0.165	-0.259	-0.089
YOR222W	0.142	-0.052	0.122	0.091	0.069	-0.113
YOR223W	0.139	0.001	0.066	0.191	0.021	-0.083
YOR225W	-0.079	0.023	0.015	0.112	0.031	0.013
YOR226C	-0.205	0.155	0.146	0.272	0.027	-0.145
YOR227W	-0.038	0.050	0.065	0.098	0.006	-0.020
YOR228C	0.090	-0.015	0.080	0.068	0.071	-0.044
YOR229W	-0.064	0.054	0.060	0.107	0.027	-0.032
YOR230W	-0.046	-0.004	0.075	0.099	0.023	-0.053
YOR231W	-0.013	0.006	0.057	0.109	0.027	-0.007
YOR233W	-0.047	0.009	0.055	0.086	0.003	0.011
YOR234C	0.035	0.032	0.057	0.085	-0.060	-0.029
YOR235W	-0.113	0.064	0.054	0.060	-0.111	0.029
YOR237W	-0.094	0.066	-0.010	0.061	0.003	-0.028
YOR238W	-0.116	0.092	0.005	0.069	0.024	-0.015
YOR239W	-0.038	0.047	-0.001	0.105	0.016	0.004
YOR240W	-0.048	0.064	-0.057	0.025	0.013	0.076
YOR241W	-0.127	0.131	-0.069	-0.383	-0.330	0.001
YOR242C	0.015	0.025	-0.005	0.011	-0.024	-0.077
YOR243C	0.118	-0.098	0.086	0.001	-0.005	-0.032
YOR245C	0.004	-0.013	0.042	0.114	0.021	0.010
YOR246C	0.033	0.039	0.074	0.050	-0.028	-0.042
YOR247W	-0.144	0.086	0.053	0.186	-0.013	-0.037
YOR248W	-0.090	0.042	0.030	0.120	0.003	-0.046
YOR251C	-0.042	0.056	0.116	0.004	-0.023	-0.098
YOR252W	-0.027	0.027	0.041	0.067	0.014	0.038
YOR253W	-0.191	0.136	0.040	0.132	0.017	-0.018
YOR255W	-0.035	0.006	0.057	0.132	0.029	-0.014
YOR258W	-0.040	0.053	-0.027	0.223	0.069	-0.099
YOR263C	-0.099	0.043	0.088	0.123	0.030	-0.024
YOR264W	-0.025	0.008	0.071	0.117	0.024	-0.010
YOR265W	0.663	-0.114	0.140	-0.604	0.057	0.011
YOR266W	-0.118	-0.049	0.047	0.218	0.010	0.059
YOR267C	-0.079	-0.014	-0.015	-0.013	0.023	0.047
YOR268C	-0.008	-0.074	0.015	-0.032	0.015	0.033
YOR269W	-0.087	-0.006	0.061	0.061	-0.009	-0.013
YOR270C	-0.012	-0.137	0.001	-0.524	-0.124	0.007
YOR271C	-0.055	-0.015	-0.141	0.041	-0.040	0.134
YOR273C	0.371	-0.255	-0.030	-0.112	0.163	-0.029
YOR274W	-0.207	-0.126	-0.053	-0.181	-0.076	0.000
YOR275C	0.190	-0.163	-0.286	-0.044	-0.078	0.150
YOR276W	0.012	0.027	0.025	-0.002	0.014	0.055
YOR277C	-0.024	-0.003	0.124	0.233	0.003	-0.081
YOR279C	-0.071	0.020	0.015	-0.008	-0.059	0.014
YOR280C	-0.218	0.077	0.068	0.116	0.032	-0.019
YOR283W	0.082	-0.139	0.068	0.111	0.044	-0.008
YOR284W	-0.057	0.034	0.058	0.082	0.029	-0.007
YOR285W	-0.136	0.062	0.012	0.109	0.021	-0.013
YOR286W	-0.121	-0.010	0.003	0.096	-0.006	-0.016
YOR288C	-0.206	0.071	0.027	0.138	0.022	0.014
YOR289W	-0.222	0.087	0.042	0.210	0.034	-0.060
YOR290C	0.184	-0.090	0.056	-0.824	-0.315	0.045
YOR291W	-0.015	-0.027	0.202	0.127	0.018	-0.258
YOR292C	-0.003	-0.009	-0.024	0.154	0.008	-0.023
YOR293W	0.098	0.121	0.033	-0.243	-0.312	-0.036
YOR295W	-0.465	0.193	0.046	0.167	-0.582	0.083
YOR296W	0.047	-0.050	0.080	0.126	0.009	-0.045
YOR297C	-0.005	0.085	0.029	-0.040	-0.183	-0.059
YOR298C-A	0.050	0.011	0.020	-0.054	-0.029	0.076
YOR298W	0.141	-0.079	0.097	0.145	0.008	-0.068
YOR299W	0.115	-0.046	0.088	0.119	-0.025	-0.100
YOR300W	0.102	-0.006	0.172	0.004	0.017	-0.021
YOR301W	0.131	-0.040	0.048	0.202	-0.001	-0.115
YOR302W	0.022	-0.023	-0.011	-0.015	-0.002	0.024
YOR303W	0.601	0.264	0.053	-0.355	-0.178	-0.108
YOR304C-A	-0.096	0.006	-0.075	-0.222	-0.067	-0.018
YOR304W	0.838	-0.090	-0.021	-0.628	0.080	0.045
YOR305W	-0.248	0.231	-0.012	-0.182	-0.411	-0.132
YOR306C	-0.047	-0.114	-0.086	-0.484	-0.091	0.018
YOR307C	0.135	0.059	-0.131	-0.007	0.009	0.086
YOR308C	0.031	0.034	-0.007	0.108	0.006	-0.004
YOR309C	0.113	0.159	0.147	-0.187	-0.180	-0.054
YOR311C	0.708	-0.029	-0.071	-0.544	0.010	0.045
YOR312C	-0.022	0.220	-0.167	-0.262	-0.406	0.079
YOR313C	0.629	0.072	0.025	-0.555	0.059	-0.037
YOR314W	0.020	0.027	-0.091	0.182	0.066	0.074
YOR315W	-0.131	0.049	-0.097	0.177	0.027	0.082
YOR316C	-0.066	0.065	-0.127	0.182	0.060	0.089
YOR317W	0.177	-0.045	0.090	-0.048	0.065	0.026
YOR318C	-0.005	0.041	-0.116	0.036	0.034	0.131
YOR320C	0.051	0.015	-0.058	0.024	0.044	0.123
YOR321W	-0.018	0.019	-0.227	0.132	0.041	0.252
YOR322C	0.011	0.008	0.034	0.144	-0.008	-0.017
YOR323C	0.023	0.071	-0.149	-0.029	-0.030	0.094
YOR324C	0.182	0.056	-0.176	0.047	-0.013	0.168
YOR325W	-0.155	0.170	-0.069	-0.021	-0.096	0.046
YOR327C	0.231	-0.107	-0.094	-0.287	-0.101	0.080
YOR328W	-0.023	0.029	-0.103	0.017	0.057	0.170
YOR330C	-0.094	0.010	-0.061	-0.090	-0.031	0.088
YOR331C	0.016	-0.018	-0.064	0.021	0.035	0.081
YOR332W	-0.121	0.045	-0.139	0.078	0.023	0.170
YOR333C	-0.118	0.111	-0.253	-0.233	-0.053	0.354
YOR334W	-0.067	0.090	-0.142	-0.112	-0.001	0.078
YOR337W	-0.024	0.131	-0.059	0.105	-0.029	0.073
YOR338W	-0.063	0.076	-0.110	0.095	0.061	0.106
YOR339C	-0.130	0.067	-0.110	0.171	0.058	0.116
YOR342C	0.001	0.070	0.292	-0.026	-0.004	-0.267
YOR343C	-0.051	0.012	-0.006	0.093	0.044	0.070
YOR344C	0.145	-0.103	-0.222	0.027	0.023	0.260
YOR345C	0.014	-0.031	-0.057	-0.042	-0.048	0.092
YOR346W	0.045	0.028	-0.119	0.089	0.005	0.139
YOR347C	0.068	0.016	-0.066	0.015	0.008	0.099
YOR348C	0.115	0.007	-0.151	0.146	0.018	0.152
YOR349W	0.216	0.038	0.188	-0.012	-0.017	-0.245
YOR350C	-0.216	0.129	-0.155	-0.030	-0.009	0.113
YOR351C	0.001	0.014	-0.108	0.083	0.065	0.086
YOR352W	0.081	-0.022	-0.035	-0.029	0.086	0.091
YOR354C	0.052	-0.003	-0.073	-0.187	0.063	0.146
YOR355W	-0.230	0.059	-0.206	0.041	-0.069	0.185
YOR356W	-0.035	0.041	-0.063	-0.019	0.040	0.118
YOR357C	0.013	-0.001	-0.310	-0.020	0.008	0.292
YOR358W	0.049	0.106	0.106	-0.482	-0.037	-0.287
YOR359W	-0.056	0.125	0.154	-0.149	-0.074	-0.164
YOR360C	0.291	0.031	0.193	-0.399	0.041	-0.414
YOR363C	-0.144	0.054	-0.082	0.149	0.043	0.054
YOR364W	-0.016	-0.006	0.063	0.138	0.029	-0.019
YOR365C	-0.094	0.062	-0.106	0.071	0.035	0.095
YOR366W	-0.009	0.015	-0.161	-0.060	-0.015	0.121
YOR367W	0.022	0.010	-0.115	-0.033	0.053	0.074
YOR368W	0.128	-0.085	-0.124	-0.068	0.041	0.161
YOR369C	0.065	0.051	0.013	0.202	0.064	-0.025
YOR371C	0.101	0.053	-0.216	0.099	0.058	0.160
YOR374W	-0.019	0.094	-0.176	0.020	0.033	0.110
YOR375C	-0.069	-0.015	-0.362	-0.503	-0.106	-0.333
YOR376W	-0.064	0.057	-0.244	-0.411	-0.066	-0.105
YOR377W	0.058	0.127	0.108	-0.232	-0.008	-0.153
YOR378W	-0.126	0.072	-0.121	0.028	0.034	0.182
