ORF     	TAG          	PreSpo1	Spore1	Germ1_0	Germ1_1	Germ1_2	Germ1_3	Germ1_4	PreSpo2	Spore2	Germ2_0	Germ2_1	Germ2_2	Germ2_3	HomDip1	HomDip2	HomDip3	HomDip4	HomDip5
YJL060W  	tag_2043_st    	6409.3	7336.78	11509.8	16040.7	14841	14414	11603	22167	32665.4	28782.3	23453.3	19055.4	26193.2	13936.3	7863.82	14150.1	18056.7	19383.1
YJL061W  	tag_1946_at    	518.3	565.414	887.009	660.365	537	612.569	644.83	707.3	1171.62	1032.34	716	755.615	885.584	601	967.133	575.89	906.782	738.729
YJL061W  	tag_1946_st    	505.5	572.499	898.124	635.544	534.5	584.601	626.017	654	1059.78	933.797	621	673.422	818.474	584	964.397	501.917	818.99	687.777
YJL061W  	tag_2042_at    	511.3	544.274	853.845	649.8	511.3	573.662	632.504	640	1013.76	893.252	681	687.521	822.348	598.3	926.095	583.342	871.122	738.027
YJL061W  	tag_2042_st    	505.5	576.498	904.398	672.075	554.8	659.432	678.953	683.3	1126.4	992.502	817.3	874.676	1010.53	619.8	938.558	575.67	904.744	793.049
YJL062W  	tag_1945_at    	2139.8	3080.52	4832.66	2052.5	593	754.897	733.056	2832	2422.97	2134.94	800	1528.25	1000.16	3332.3	4058.22	1989.59	2831.57	1749.62
YJL062W  	tag_1945_st    	2422.8	5661.91	8882.28	2577.56	638.5	759.248	803.118	2521.8	2676.69	2358.5	717	1243.14	861.092	5038	3891.03	2575.89	2795.91	2261.66
YJL062W  	tag_2041_at    	566.3	781.044	1225.28	746.283	502	597.901	601.106	764.8	1126.08	992.221	671	678.122	851.683	804.5	1030.97	725.807	964.177	778.03
YJL062W  	tag_2041_st    	818	1282.69	2012.26	1124.33	634.3	693.367	754.205	1151.8	1563.07	1377.26	899	844.179	1065.88	1369.3	1378.58	856.985	1142.82	948.851
YJL063C  	tag_1944_at    	507.5	613.979	963.197	641.272	541	622.141	665.589	712	1007.05	887.339	717	761.673	928.895	3614.5	1867.24	694.794	894.556	725.394
YJL063C  	tag_1944_st    	496.8	599.124	939.893	670.166	541.5	600.76	675.709	690.3	949.854	836.94	698	712.586	862.753	12870.8	3375.47	1152.88	888.952	680.759
YJL063C  	tag_2040_at    	500.3	551.93	865.856	612.887	496	590.816	608.502	617.3	941.546	829.619	684.3	661.62	837.569	1271.8	1123.99	623.89	913.574	714.867
YJL063C  	tag_2040_st    	493.8	526.219	825.521	678.44	532.8	615.677	620.827	621.3	995.39	877.062	659.8	710.498	869.395	6620.5	2445.57	1144.11	1013.42	833.754
YJL064W  	tag_1942_at    	5230.8	3824.43	5999.68	9363.61	9329	9008.92	7730.83	20884	21558.3	18995.5	26021.3	25486.2	25824.2	12946.8	7586.74	11026.6	11716.8	13160.4
YJL064W  	tag_1942_st    	7447	8074.4	12667	16059.2	16552.3	16969.1	15706.9	23533.5	30224.4	26631.4	21357.8	21213.9	21696.8	18377	7490.68	16100.8	14224.9	17726.4
YJL064W  	tag_2038_at    	2932.3	3043.04	4773.86	7834.89	7910	7215.59	6604.64	13238.5	17468.1	15391.5	14961	13272.9	14959.2	7210	3917.32	5769.85	7458.54	7544.91
YJL064W  	tag_2038_st    	8748.8	7841.06	12300.9	16442.9	15058	15392.5	14115.3	26097	31524.1	27776.7	27514	26462.5	31012.1	14453.5	12221	16043.8	20838.7	18585.8
YJL065C  	tag_1943_at    	8034.5	4484	7034.41	13280.2	12361	13028.3	11106.1	25081.3	22630.8	19940.6	32555	30593.6	32387.2	14773.5	12890.5	14405.8	15643.7	14558.4
YJL065C  	tag_1943_st    	3251.3	2857.35	4482.55	7220.74	6463	7245.05	7231.31	9595.8	11007.6	9699.07	11160.3	11043.9	10715.6	7601.8	3865.64	6024.98	5885.25	6331.48
YJL065C  	tag_2039_at    	2816.8	2397.75	3761.54	6602.37	5783	5986.84	5408.4	10749.5	11380.4	10027.5	12209.8	12066.1	13582.4	6448	4201.85	5221.36	7045.39	6811.52
YJL065C  	tag_2039_st    	10133.8	7415.97	11634	16092	13963.3	14208.3	13665.1	27297.3	27683.2	24392.3	26982	28366.6	32289.2	16150	18286.8	17879.4	24453.1	19961.7
YJL066C  	tag_1941_at    	7037.8	5330.52	8362.41	10218.6	9757	10653.5	8621.52	20841.3	20611.3	18161.1	21875.8	23186.5	23038.1	14629.3	18972.6	12458.6	19177.9	16900.8
YJL066C  	tag_1941_st    	6442.3	6910.89	10841.7	12728.1	12679.5	13813.3	13872.7	17363.3	20377.2	17954.9	14866	16049.1	15499.1	13071.8	8948.3	9949.36	13986	13877.7
YJL066C  	tag_2037_at    	2246.5	2683.66	4210.07	6804.51	6448.8	6397.92	5636.49	11691.3	12841.8	11315.2	10930.8	9882.53	11560.1	6489	3352.21	4889.64	6826.34	7245.24
YJL066C  	tag_2037_st    	6342	6643.15	10421.6	13880.6	12948.8	12436.6	11497.7	21987	25769.1	22705.8	21864.8	20265.8	23241.7	12122	9026.88	12355.4	18008.8	16866.7
YJL067W  	tag_1940_at    	2238.8	1882.05	2952.51	12605.6	12752.3	12480.1	9969.31	23424	22028.5	19409.8	29285.3	30670	27550	13043	11980.6	12381.4	16424.8	15729.5
YJL067W  	tag_1940_st    	2005.3	2104.65	3301.73	14518.7	14600	14878.3	14066.9	17469.3	19811.1	17456.1	19163.3	20059.4	19467.6	12373.5	6313.8	9651.49	11069.5	12228.1
YJL067W  	tag_2036_at    	1978.5	2611.1	4096.23	7649.69	7132	6840.19	6150.28	10000.8	15085.8	13292.5	9735	8479.18	9586.45	5598.5	2932.4	4713.2	6327.95	6837.77
YJL067W  	tag_2036_st    	6451.5	7232.22	11345.8	15637.2	13816	13768.3	12334.8	22624	29365.3	25874.5	25509.8	23461.7	27239.3	15101.3	7100.36	14400.5	16435	19706.9
YJL068C  	tag_1939_at    	12633	11561.4	18137.3	16511.7	16691.3	17010.4	14352.7	34969.3	37081.9	32673.7	35969.5	36802.5	39683.2	24304.5	20879.3	20929.3	25828	26224
YJL068C  	tag_1939_st    	11678.8	13661.7	21432.2	21912.8	22713.3	24302.4	24124	33890	41700.9	36743.7	27070.3	30062	30869.9	28040.5	12259.8	22425.7	23108.5	27626.2
YJL068C  	tag_2035_at    	4201	5504.21	8634.89	9572.62	8823.8	8179.56	8004.33	17356	25211.2	22214.2	15485.8	14658.8	16220.4	11127.3	6653.96	9300.81	11768.3	12975.8
YJL068C  	tag_2035_st    	8805	9759.1	15309.9	17060.7	14836.5	16172.5	15003.4	28981.8	36879	32495	26323.3	28404	30415.4	15538.3	13319.9	16711.8	23490.6	21984.7
YJL069C  	tag_1938_at    	503	580.269	910.314	669.911	557.5	593.924	672.076	680.3	974.3	858.479	714	771.803	913.259	627	980.356	573.479	862.292	770.31
YJL069C  	tag_1938_st    	516.5	585.983	919.277	647.891	561	618.163	697.766	676.3	957.523	843.697	664	746.007	882.817	581.8	970.933	541.917	817.292	719.78
YJL069C  	tag_2034_at    	526.8	575.698	903.143	700.078	524.3	669.749	659.102	706.5	1041.72	917.889	759.3	729.297	866.212	619	970.173	632.657	936.499	746.729
YJL069C  	tag_2034_st    	534.5	598.21	938.459	785.106	600	703.56	720.082	881.3	1182.32	1041.78	1105.5	948.096	1096.33	715	963.637	704.985	1005.78	859.721
YJL070C  	tag_1937_at    	8153.5	6747.71	10585.7	13088.9	12673.5	13995.1	11118.8	28598.5	32821.5	28919.8	30593	31737.9	31772.4	17833.8	10041.4	14476.7	17277.8	17535.9
YJL070C  	tag_1937_st    	11252.5	11278.9	17694.1	18329.1	18968.8	20339.2	18708.9	31893.3	35153.9	30974.9	25935	27474.7	27443.1	22406.8	13429.8	17973.5	20018.5	22171.4
YJL070C  	tag_2033_at    	2328.3	2793.13	4381.8	7177.71	6705.5	6500.84	5611.45	11895.8	14966.5	13187.3	10666.5	8914.69	10372.1	6131.5	3166.47	5385.2	6090.72	7184.88
YJL070C  	tag_2033_st    	8600.8	9550.56	14982.7	18297.5	16331.8	16393.2	15119.5	27866.5	37598.4	33128.9	28530	28895.4	32737.3	19027.8	11798.9	18811.8	23980.5	24717.9
YJL071W  	tag_1936_at    	10057.5	8252.44	12946.2	11791	12457.8	13110.7	10096.7	32455.8	36025.8	31743.2	32419.8	33276.1	36912.3	19805.5	15642.4	15065.5	19386.8	18906.6
YJL071W  	tag_1936_st    	10885.5	11019.2	17286.6	19458.4	19195.3	20516.7	20019.6	31492.8	34189.2	30124.9	24373.3	25990.7	27362.9	19495.5	12395	13794.3	17458.9	17535.5
YJL071W  	tag_2032_at    	1499.3	1733.84	2720.01	5241.42	4825	4212.41	3792.82	7368.5	10146.9	8940.69	7174.3	5671.87	6657.52	3244	2096.75	2896.22	3863.67	3831.62
YJL071W  	tag_2032_st    	8694.3	9564.27	15004.2	19606	18366.5	17961.9	16181.7	29231	37869.6	33367.8	31689	29829.8	34720.2	18272.3	9575.27	18766.3	20926.1	23091.1
YJL072C  	tag_1935_at    	535.3	602.78	945.629	716.626	602.5	647.996	682.456	774.5	1072.56	945.059	834.3	842.822	1012.2	659.3	1036.29	588.492	903.046	813.823
YJL072C  	tag_1935_st    	548.3	599.124	939.893	672.075	579.5	631.836	707.107	756.5	1035.33	912.258	727.8	735.563	934.015	617.3	989.932	541.698	923.423	814.524
YJL072C  	tag_2031_at    	485.3	571.699	896.869	647	493.3	580.499	655.858	616.5	910.39	802.167	641.5	650.132	825.807	567	933.694	620.054	818.481	734.518
YJL072C  	tag_2031_st    	513.5	556.843	873.564	651.455	476.3	585.844	635.488	630.5	1006.25	886.636	611.8	663.5	831.619	599	947.374	590.684	841.405	747.852
YJL073W  	tag_1934_at    	7044.3	7237.14	11353.5	8382.87	2015	1201.4	926.765	25074.8	30236	26641.7	4777	2320.95	1483.77	17280.3	9253.8	14644.1	17118.1	18000.8
YJL073W  	tag_1934_st    	14362.5	15898	24940.4	17551	3843.5	1695.5	1233.61	35067.3	39948.7	35199.8	6167.8	2913.64	1977.76	27242.3	21267.3	22034.3	24011.6	25916.6
YJL073W  	tag_2030_at    	3152.8	4434.64	6956.96	7749.23	1417.8	766.084	702.307	15313.3	22401.9	19738.8	2316.3	1000.32	891.811	9494	3949.54	8547.71	9566.21	12335.5
YJL073W  	tag_2030_st    	7183.5	8626.33	13532.8	12862.3	2119	972.056	835.944	22632.8	30935.1	27257.6	4024.8	1409.19	992.546	15002.8	8461.46	16604.7	18262.7	21315.5
YJL074C  	tag_1933_at    	507.3	552.273	866.394	654.255	526.5	603.246	642.624	646.3	960.719	846.513	643.3	857.757	868.011	587.8	970.933	541.369	999.837	712.762
YJL074C  	tag_1933_st    	501.5	597.41	937.204	666.729	583	647.623	691.538	702.8	982.608	865.8	772.8	905.798	956.154	603	984.156	591.232	899.99	745.747
YJL074C  	tag_2029_at    	509.3	570.213	894.538	666.093	513.8	631.463	677.655	693.8	981.809	865.096	667.3	666.111	855.557	543.5	988.716	623.013	848.198	730.588
YJL074C  	tag_2029_st    	505.8	560.843	879.839	694.096	548.3	659.183	648.074	775.5	1109.63	977.721	687.5	730.028	907.447	596.8	1057.87	596.711	940.744	776.205
YJL075C  	tag_1932_at    	540.8	623.349	977.897	617.978	518.5	602.003	654.301	645.8	948.257	835.532	653.5	753.527	859.293	2549.5	1307.6	775.67	1007.48	708.831
YJL075C  	tag_1932_st    	655.3	717.623	1125.79	608.814	515.8	615.677	647.814	700.3	973.82	858.057	635	778.905	830.65	7294.8	1940.95	1281.64	1169.99	699.708
YJL075C  	tag_2028_at    	503	595.124	933.618	669.529	493.3	616.547	626.666	638.3	923.172	813.43	637.3	733.161	780.144	1221.5	1183.72	633.972	912.386	710.235
YJL075C  	tag_2028_st    	554	623.692	978.435	669.911	539.3	592.929	669.871	720.5	991.076	873.261	704.3	822.456	875.206	4055.3	3026.64	809.095	870.273	763.292
YJL076W  	tag_1931_at    	496	596.838	936.307	643.181	548.3	637.679	651.317	670.3	944.262	832.013	698.5	939.95	864.552	569.8	993.276	650.958	966.725	773.117
YJL076W  	tag_1931_st    	512.3	573.984	900.454	658.71	533.8	605.111	688.035	645.3	937.871	826.381	591.5	833.422	832.311	589.3	905.12	596.711	931.914	726.798
YJL076W  	tag_2027_at    	511.3	571.699	896.869	647.254	491.5	594.794	635.099	671.5	973.022	857.353	671	749.349	880.741	579.3	965.613	569.314	894.895	784.346
YJL076W  	tag_2027_st    	509.8	600.838	942.582	736.737	583.8	660.426	680.51	743	1032.94	910.146	799.8	918.331	1000.85	605.8	1013.49	671.561	1021.4	807.787
YJL077C  	tag_1930_at    	10093.5	9683.68	15191.6	13970.4	14336.8	14846.2	10883	34477.3	35417.5	31207.2	33620.5	34910.3	36776	22875	13125.8	22860	23533.9	24625.6
YJL077C  	tag_1930_st    	10512.5	11365.2	17829.5	22768.2	23273.3	23625.2	20855.1	32628.3	41885.5	36906.3	28930.5	28836.1	31113.1	24056	11122.6	23056.4	21406.7	25755.6
YJL077C  	tag_2026_at    	558.5	676.828	1061.79	941.669	903.8	918.978	854.757	2077	3949.29	3479.81	8040.8	8737.88	7542.69	665.3	1058.33	733.15	1049.08	869.968
YJL077C  	tag_2026_st    	667.5	807.897	1267.41	1198.15	1040.3	1092.63	1079.86	2559	4003.13	3527.26	10877.5	11824	10581.8	803.5	1185.24	1047.45	1336.4	1309.58
YJL078C  	tag_1929_at    	2027.3	1837.82	2883.14	4166.1	4101.8	4382.7	3481.43	8792	7652.36	6742.68	10886.3	10389.6	10448.9	4431.3	2455.15	3924.38	4633.25	4582.56
YJL078C  	tag_1929_st    	4894.5	5176.83	8121.3	6682.95	7194.8	7637.23	6918.37	10601.8	9946.39	8764.01	9635.8	10477.6	11046.3	8527.3	6555.47	8331.28	8157.64	9503.95
YJL078C  	tag_2025_at    	5028.3	6588.08	10335.2	14836.6	13459.3	13943.2	12882.7	23720.8	33444.6	29468.9	20698.8	20156.2	21325	11826	7216.64	11494	16839.7	16764.2
YJL078C  	tag_2025_st    	11593.8	12887.5	20217.6	21509.3	17770	20860	18735.8	30465	36244.7	31936.1	29255.5	33147.9	34135.1	16392.3	34591.4	25833.2	37499.5	31533.9
YJL079C  	tag_1928_at    	14105.8	12933.2	20289.3	15364.8	16627.5	17731.1	13381.6	38594	41236.5	36334.5	40531.5	41943.5	47696.7	30713	25180.4	29668.8	31451.2	31099.4
YJL079C  	tag_1928_st    	17475.5	20048.6	31451.9	29879.1	32395.3	33434.4	32613	41877.5	58483.5	51531.3	34955.3	36828.6	40931.3	37142	20460.6	35487.4	34327.5	38760.9
YJL079C  	tag_2024_at    	14800.3	17599.8	27610.2	19546.6	18061.5	19357.2	20336.2	35864	52371.4	46145.7	29776.8	32617.1	34862	28659.3	24724.4	26500.6	31402.5	31964.1
YJL079C  	tag_2024_st    	21047.8	23776.2	37299.6	31248.1	28100.5	30424	28568.8	42031.5	61923.2	54562	40084.5	42076.3	49680.3	37403.8	38984	36515	49868.8	45421.8
YJL080C  	tag_1927_at    	6938.5	10049.4	15765.2	15492.1	6035.5	3991.77	2768.75	10361.8	9276.14	8173.43	3943	2078.33	3344.88	19996.8	18333.4	10209.1	5918.7	4136.91
YJL080C  	tag_1927_st    	12180.5	20690.5	32458.8	25591	11750	7068.91	6691.96	15474.8	15283.9	13467.1	4151	2214.63	3500.13	34266.3	29295.9	18464.1	9766.25	6963.81
YJL080C  	tag_2023_at    	1506.8	2715.65	4260.26	3312.39	1439.8	1241.17	1105.81	2204	3094.82	2726.92	1370.8	1749.14	1430.5	3896.5	4481.22	1733.48	2008.5	1168.24
YJL080C  	tag_2023_st    	3675.3	7057.96	11072.4	8718.27	2987.5	1914.65	1475.84	3762.8	5634.9	4965.05	1710.3	2454.1	1599.31	8099.3	12505.7	3875.94	4520.32	1987.25
YJL081C  	tag_1926_at    	534	591.125	927.344	662.274	501	629.599	1691.22	713	1701.27	1499.03	641.3	690.863	893.195	611.8	941.598	621.698	932.253	764.696
YJL081C  	tag_1926_st    	514	574.555	901.35	655.91	515.3	628.107	2450.61	707.5	1749.52	1541.55	676.8	705.485	870.363	580.5	921.535	669.588	858.386	733.395
YJL081C  	tag_2022_at    	559	652.488	1023.61	792.743	586	706.419	817.779	895.3	1167.63	1028.82	839	1106.53	1004.31	708.8	1088.27	657.533	966.725	852.703
YJL081C  	tag_2022_st    	569.3	621.064	974.312	834.366	657.8	757.632	795.334	838	1180.73	1040.37	933.3	1149.14	1050.66	640.5	1043.13	717.588	989.139	849.896
YJL082W  	tag_1925_at    	5542.5	5386.74	8450.61	12692.8	12038.5	11784	9383.12	21175.3	23590.6	20786.2	23955.8	23691.8	23361.9	12350.5	10888.5	11892.6	16152.8	15197.5
YJL082W  	tag_1925_st    	8682	11942.5	18735.1	17566	18854	18580.7	15961.2	28998.8	38187.2	33647.7	27365	28561.9	29831.5	19352.5	13986.4	19561.1	21150.3	22554.9
YJL082W  	tag_2021_at    	14119.3	17647.2	27684.6	18532.3	16369.5	18823.3	20101.7	26846	39550.8	34849.2	25482	29274.7	29667.5	25766.8	30790	23745.5	33391.8	30317.3
YJL082W  	tag_2021_st    	15665.5	18133.5	28447.4	26188.4	22399.8	23830	24395.9	31047	45877.9	40424.1	31586.5	34917	35736.8	25037.8	33461	24688	42438.4	32465.2
YJL083W  	tag_1924_at    	13518	14500.4	22748	21419	21583.5	22458	17986.2	40156.5	45921.3	40462.4	39002.5	41206.7	45824.8	31205	22738.2	29653.4	33479.3	32441.7
YJL083W  	tag_1924_st    	19348.3	23336.2	36609.4	27808.8	28647.3	30088.1	29507.8	41762.3	49088.1	43252.7	36746	39684	44715.5	36218.3	32953.3	34332.6	36661.5	36494.3
YJL083W  	tag_2020_at    	2510.3	3131.03	4911.89	5800.21	5009.3	5351.03	4940.41	7960.5	9562.93	8426.13	7413.5	8164.3	7903.84	5377.5	6327.93	5239.99	9530.21	7169.72
YJL083W  	tag_2020_st    	3682.3	4292.03	6733.24	8736.72	7256	7136.9	6677.95	10098.8	13132.6	11571.5	10843.5	11723.1	11788.6	6290.3	9783.04	6935.11	13074.1	9352.36
YJL084C  	tag_1923_at    	16047.5	16963	26611.2	22374.5	23405.3	23889.9	20140	42439.3	47402.1	41767.2	41590.3	43685.7	50969.5	34509.5	34038.6	34010.1	40478.8	37380
YJL084C  	tag_1923_st    	18970.8	24067.8	37757	29834.8	32299.5	32637.6	35916.5	38210.8	43372.2	38216.3	35311	38277.2	42154.2	34245.3	42898.3	32686.9	40098.8	37626
YJL084C  	tag_2019_at    	8096.8	9529.99	14950.4	12512.9	11058.5	12025.5	12394.2	25884.5	29201	25729.7	19296.3	22773.4	23283	17684.5	11319.7	14801.1	18998.8	19621.7
YJL084C  	tag_2019_st    	19312.8	20886.3	32765.9	30954.7	28142	30498.9	30698.8	39456.3	59193.7	52157.1	39263.8	41801.1	48998.8	32500.8	33763	33648	47446.9	41920.7
YJL085W  	tag_1921_at    	537.5	615.693	965.886	748.193	643.8	741.845	740.841	794.3	1214.76	1070.35	855.8	952.796	1016.76	653.8	984.156	806.903	970.97	752.063
YJL085W  	tag_1921_st    	529.3	635.119	996.362	704.915	572	654.211	646.517	742.8	1018.56	897.476	742.3	804.493	934.43	625.5	961.357	740.602	930.555	793.47
YJL085W  	tag_2017_at    	569.8	661.402	1037.59	774.541	600.8	729.415	690.63	959.3	1372.93	1209.73	848	793.213	992.546	730.5	1027.93	745.533	1111.91	948.15
YJL085W  	tag_2017_st    	537	636.833	999.051	749.466	578	689.638	672.466	697.3	1056.1	930.559	804.8	805.224	978.709	633.8	1023.37	662.794	1061.82	841.193
YJL086C  	tag_1922_at    	531.3	618.55	970.368	663.165	524.3	651.725	646.517	683.3	1348.97	1188.61	788.3	924.284	996.006	601	996.011	733.15	840.556	761.187
YJL086C  	tag_1922_st    	521	585.64	918.739	666.984	573.3	610.953	906.265	738.8	1419.27	1250.55	787	801.568	931.939	591.8	917.735	644.931	821.538	734.518
YJL086C  	tag_2018_at    	533.5	608.265	954.234	732.918	556.3	667.263	674.671	821.8	1278.99	1126.95	858.8	944.65	1052.05	695.5	1047.69	725.807	1021.91	912.357
YJL086C  	tag_2018_st    	511.8	596.267	935.411	792.998	581	736.873	719.822	717	1375.65	1212.12	800.8	820.367	961.689	641.3	977.772	639.451	953.989	856.633
YJL087C  	tag_1920_at    	556.8	622.207	976.105	698.169	584.8	680.315	747.977	809.8	1047.32	922.816	874.5	919.375	1020.22	707.3	1025.19	972.601	985.743	796.277
YJL087C  	tag_1920_st    	551.5	634.776	995.824	785.742	618.5	761.361	814.147	884.5	1235.53	1088.66	951.3	1012.53	1147.11	717.3	1074.59	940.053	940.404	866.739
YJL087C  	tag_2016_at    	521.5	567.128	889.698	664.82	511.3	613.191	660.399	638.5	986.283	869.038	684.5	711.542	855.142	610	938.558	602.191	917.82	747.15
YJL087C  	tag_2016_st    	518.5	609.065	955.489	690.914	564	651.973	660.14	684.5	1062.97	936.613	708	973.161	902.881	592.3	1016.53	584.657	931.914	748.835
YJL088W  	tag_1919_at    	19964	20515.1	32183.7	27339.1	28330	29163.3	26351.5	45133.5	61336	54044.6	44782.5	46241.4	55782.1	38571.5	32716.2	39661.3	43626.6	43888.3
YJL088W  	tag_1919_st    	10207	13006.3	20404.1	19072.7	19929.8	19994.6	18915.4	31353.8	36794.3	32420.3	27498	29157.6	30286.3	21761.3	13619.4	18291.8	20004.1	22084
YJL088W  	tag_2015_at    	605.5	1001.02	1570.37	1235.07	1081	1226.01	1041.2	1240	3783.12	3333.4	1389	1827.99	1421.5	963	1204.55	1737.86	3839.05	1411.77
YJL088W  	tag_2015_st    	1444.8	2549.39	3999.43	4565.53	3872	3840.74	3224.54	5138	10126.9	8923.09	7804.5	7573.39	7150.12	3417.3	2134.44	5027.94	11942.4	4879.71
YJL089W  	tag_1918_at    	12197	10249.6	16079.3	21961.8	20473.8	20582.6	19586.2	32412.3	28693.4	25282.5	32809	35287.6	38587.7	13732	26336.3	15717	19387.1	17172
YJL089W  	tag_1918_st    	6785.5	7546.24	11838.4	13833.9	13808.3	13777	12049.1	23691.5	20317.6	17902.4	16054.3	17224.6	17605.1	12079.8	13269.8	10864.4	12966.3	12890.2
YJL089W  	tag_2014_at    	5847.3	7441.68	11674.4	9709.2	8033	8949.87	8374.1	9936.5	12201.6	10751.1	11460.5	12945	13258.2	10214.3	17130.1	10796.1	17839.8	14744.1
YJL089W  	tag_2014_st    	8942.5	9763.1	15316.1	14974.7	12302.5	12537	11183.1	17667.8	19878.2	17515.2	18239.3	21037.4	21043.7	14171.8	31640.1	15869.6	30644.3	21350.6
YJL090C  	tag_1917_at    	522.5	554.787	870.337	683.531	547.3	663.782	722.677	747.5	1136.47	1001.37	725	781.516	959.337	644.8	1024.43	599.232	864.839	758.379
YJL090C  	tag_1917_st    	538	566.785	889.16	693.078	539.5	617.79	732.797	637.5	1027.03	904.937	626.8	683.03	860.4	615.5	928.375	570.41	817.632	701.813
YJL090C  	tag_2013_at    	514.3	811.325	1272.79	757.739	592.8	681.806	678.953	1022	2783.74	2452.82	885	1322.51	1009.15	692	1130.53	982.464	3652.26	836.561
YJL090C  	tag_2013_st    	523.8	1192.19	1870.28	696.896	532.3	651.103	645.479	671.5	3342.46	2945.13	806.8	1950.19	939.273	625.3	1540.45	1491.5	7410.48	786.031
YJL091C  	tag_1916_at    	509.3	586.554	920.173	682.004	586.8	679.942	779.505	707.5	1104.04	972.793	781.3	798.435	998.358	669	1000.57	598.903	933.102	752.344
YJL091C  	tag_1916_st    	509.3	580.84	911.21	682.258	549.3	632.706	765.492	694	1037.41	914.088	672	719.897	920.592	627.3	947.678	568.218	881.311	785.75
YJL091C  	tag_2012_at    	509.5	625.063	980.586	690.277	515.5	629.972	635.748	651.5	1169.54	1030.51	760	1535.25	859.293	634.5	1056.35	737.862	1585.68	790.663
YJL091C  	tag_2012_st    	515	661.402	1037.59	687.095	534.5	650.109	655.599	681.5	1186.32	1045.3	820.3	1561.15	888.075	650	1075.05	787.944	2040.26	785.048
YJL092W  	tag_1915_at    	6363.8	7010.88	10998.5	13045	12260.3	12373.6	9797.65	18496.5	13979.4	12317.6	17138	19175.8	18593.1	18523.5	10989.9	6815.33	4247.44	3988.12
YJL092W  	tag_1915_st    	5750.8	7799.35	12235.5	11772.1	11208.8	11647.9	10178.8	14085.8	10405.7	9168.75	7709.3	8984.67	9242.32	17720.5	9449.87	6015.11	3459.87	3065.94
YJL092W  	tag_2011_at    	578.3	697.626	1094.42	858.551	688	793.68	765.882	703.8	1047	922.535	693.5	730.55	889.044	840.5	1135.39	656.218	961.63	772.696
YJL092W  	tag_2011_st    	842.3	971.876	1524.66	1545.65	1130.8	1219.17	1252.03	1019.3	1489.09	1312.07	1061	1084.6	1245.77	1436.8	1752.48	986.848	1256.25	931.727
YJL093C  	tag_1914_at    	812.5	823.095	1291.25	1675.1	1548.5	1581.14	1434.71	3766.3	3713.14	3271.74	4720	4554.37	4900.46	2279.8	1849.45	2231.78	3052.32	3072.96
YJL093C  	tag_1914_st    	1171.3	1242.13	1948.62	4504.05	4414	4244.73	3740.53	5062	7012.15	6178.57	6571.8	6139.96	5743.84	2147.8	1494.09	2042.52	2407.05	2557.13
YJL093C  	tag_2010_at    	11448.8	15090.1	23673	20786	17625	20331.8	18641.4	21187.5	29826.2	26280.6	25122.8	27474.5	28160.9	19530.5	28662.6	20848.7	30867.9	25695.5
YJL093C  	tag_2010_st    	22582	27369.4	42936.6	33189.2	28287.8	31728.3	30419	39927.3	59048.3	52028.9	39772.8	43586	48917.2	35326.8	49347.6	39156.4	58725.2	48024.1
YJL094C  	tag_1913_at    	5633	5570.15	8738.33	10624.4	9260.3	9848.34	7669.85	21820	21962.2	19351.4	16671.5	17063.5	14581.4	16917.8	10132.6	15928.2	16148.9	12559.4
YJL094C  	tag_1913_st    	5161.8	6620.3	10385.8	14375.5	13777.5	13295.5	10882.3	18107.8	24148.7	21278	13586	12919.4	10835.7	15112	7223.93	12668.5	11513.6	10176.3
YJL094C  	tag_2009_at    	554.5	630.777	989.549	888.845	737	798.652	761.341	971.5	1293.37	1139.62	948	849.088	993.238	815.3	1140.41	750.465	1068.1	896.917
YJL094C  	tag_2009_st    	884.5	909.027	1426.06	3037.45	2775.3	2559.17	1970.82	3080	4147.4	3654.38	3976.3	3059.01	2885.76	2430.5	1573.13	1882.74	2157.94	2015.61
YJL095W  	tag_1912_at    	14412.8	10976.7	17220	10010.2	7322	7227.4	5774.02	39045.8	20477.1	18042.9	7838	7279.39	6306.33	31402.3	35246.9	34422.2	35664.7	34667.2
YJL095W  	tag_1912_st    	15080.5	14484.2	22722.5	14521.9	10711.3	10190.4	9724.74	39882.8	26780.1	23596.6	6755.5	5841.79	5210.42	34929	20967.9	31605.2	32063.9	35766.2
