ORF	hap a | growth (colony size) | streptomycin [40 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | neomycin [5.5 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | amitrole [22 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | cycloheximide [45 ng/ml] | Alamgir M~Golshani A, 2010
YGL170C	24.386	-19.848	-14.151	-13.813
YIL103W	-29.926	-16.294	-34.507	-3.775
YGL173C	-12.235	-3.951	-8.940	-0.794
YDR528W	10.122	-2.033	5.832	5.042
YDL054C	7.918	-8.897	34.158	-3.589
YDR529C	15.034	-0.000	-0.000	-0.000
YDL056W	7.559	0.319	2.808	-20.983
YDR530C	-0.609	3.614	14.110	-0.857
YDL057W	1.478	-0.000	-0.000	-0.000
YDR532C	-0.449	-26.815	-33.543	-44.611
YDL059C	-4.265	-16.160	-6.771	1.192
YDR533C	-1.705	-9.398	-3.029	-0.330
YDL061C	-3.725	5.859	3.455	8.697
YDR534C	12.217	7.416	18.539	-2.561
YDL062W	2.641	-0.000	-0.000	-0.000
YFL006W	16.427	2.240	12.131	1.847
YDL063C	9.888	-0.000	-0.000	-0.000
YFL011W	14.643	-7.901	5.226	15.747
YDL065C	17.519	0.722	-3.543	-14.705
YFL015C	22.309	-15.976	1.262	50.203
YDL066W	14.152	-15.152	-12.422	23.950
YFL018C	29.228	-25.038	-15.397	-10.083
YDL068W	13.396	-0.000	-0.000	-0.000
YFL020C	18.555	-16.300	-19.516	25.643
YDL069C	20.863	-0.000	-0.000	-0.000
YFL021W	23.464	-30.352	10.638	47.582
YDL070W	20.044	-10.740	-6.337	21.835
YGR281W	-5.756	1.683	-40.198	16.932
YGR282C	-4.944	6.651	-19.050	-4.385
YGR283C	-20.489	-3.006	-5.771	9.643
YGR284C	-7.681	21.602	-6.895	9.022
YGR285C	-61.430	-11.211	-18.615	-33.122
YGR286C	-25.849	44.637	-12.535	-1.895
YGR287C	-39.064	38.252	-5.899	-12.934
YGR288W	-22.646	0.318	-16.361	-13.538
YGR290W	-24.937	8.221	-6.715	3.758
YHR021W-A	-13.039	1.420	-2.114	2.598
YHR039C-B	-21.031	-0.000	-17.369	-0.000
YHR079C-B	-15.958	-0.035	-2.557	7.585
YNL094W	-4.882	-10.326	-17.226	-14.614
YNL092W	4.761	5.098	-4.852	6.996
YNL089C	16.762	22.855	4.221	24.424
YNL084C	-0.000	-0.000	-0.000	-0.000
YNL081C	-0.000	-0.000	-0.000	-0.000
YNL077W	0.284	13.973	-12.858	1.346
YNL069C	-3.997	5.711	-23.508	-9.839
YNL064C	-5.026	24.258	-39.086	-22.746
YNL063W	17.069	17.113	2.876	20.996
YNL057W	4.682	1.833	-14.757	-4.050
YNL058C	-18.847	-3.980	-10.194	6.200
YNL054W	-37.013	5.511	-4.049	5.028
YGR256W	-18.739	10.022	-6.820	5.804
YGR259C	-33.849	23.553	-26.419	1.035
YGR260W	1.859	12.214	-24.004	1.140
YGR261C	-10.940	29.949	-39.586	-11.402
YGR262C	-1.599	8.409	15.402	28.409
YGR263C	-14.099	10.321	3.773	25.560
YGR266W	-10.117	-1.076	-12.194	-8.048
YGR268C	-9.620	6.336	-32.665	-11.337
YGR269W	11.507	4.904	14.229	34.776
YGR270W	-5.187	17.265	14.734	19.643
YGR275W	3.588	-2.221	-13.922	1.363
YGR279C	-16.398	-17.383	-10.563	33.534
YNL134C	-1.545	-3.049	-26.579	-15.090
YNL133C	-8.566	-0.000	-45.296	-0.000
YNL129W	-1.700	9.309	8.568	-7.260
YNL128W	26.721	10.217	11.281	17.129
YNL127W	18.575	4.170	19.714	17.334
YNL123W	-0.423	8.613	2.935	7.478
YNL122C	-32.761	-3.971	-26.738	-18.140
YNL117W	-4.603	11.264	25.394	16.599
YNL116W	-5.602	-5.244	22.701	11.276
YNL108C	-0.644	10.344	4.350	21.102
YNL101W	1.578	-14.358	13.352	18.480
YNL098C	-17.545	-11.209	-14.329	13.838
YCR068W	-26.490	11.279	-10.418	-18.181
YNR034W	-5.304	13.419	-1.600	-9.350
YCR071C	-8.262	-0.000	-0.000	-0.000
YNR036C	-27.291	-0.000	-0.000	-0.000
YCR073W-A	8.132	20.132	9.112	-18.434
YNR037C	-1.415	-0.000	-0.000	-0.000
YCR076C	3.595	26.946	-29.487	-10.429
YNR039C	16.015	10.470	15.727	-5.741
YCR077C	-4.195	-4.372	0.810	-20.867
YNR040W	-9.640	14.474	-10.098	21.208
YCR079W	-6.689	-10.970	3.385	-19.394
YNR041C	-10.205	-0.000	-0.000	-0.000
YCR081W	-19.371	-19.047	-17.061	-31.701
YNR042W	48.741	1.449	-5.473	33.339
YCR082W	-3.376	15.890	-35.446	-0.604
YNR045W	-12.817	15.866	-6.364	-8.095
YCR085W	8.129	12.494	8.209	10.590
YNR047W	52.130	-3.848	-7.011	-50.183
YCR086W	-1.947	4.634	18.309	18.158
YNR048W	-11.699	13.977	4.989	12.699
YCR087C-A	-6.680	2.946	13.317	23.107
YNR049C	25.816	-0.495	-6.703	8.880
YCR087W	3.890	-15.032	-0.044	5.862
YNL146W	15.347	12.553	-18.244	-34.105
YNL145W	-9.912	15.644	-12.490	3.237
YNL144C	-2.275	-2.928	3.686	-2.500
YNL143C	-13.758	19.832	-14.055	-9.407
YNL141W	6.852	-8.803	-26.804	-27.291
YNL139C	0.214	-12.748	-33.989	-16.247
YNL136W	-6.044	-9.016	-44.687	-5.235
YNL135C	-14.618	-10.632	-11.775	15.851
YCR034W	0.349	12.167	-7.605	3.712
YNR019W	-15.888	-3.637	-10.889	-30.032
YCR036W	-2.153	10.383	-0.958	-8.148
YNR020C	-0.188	-27.794	34.837	7.373
YCR043C	-6.756	-29.075	47.896	16.664
YNR021W	18.720	17.981	6.673	-49.427
YCR044C	1.971	-0.000	-0.000	-0.000
YNR022C	20.162	-16.148	-13.595	-29.064
YCR045C	10.798	-10.219	-5.989	-34.241
YNR024W	15.682	-9.010	8.625	0.379
YCR049C	39.423	17.442	12.298	-12.695
YNR025C	38.973	20.962	20.695	-48.238
YCR050C	3.260	8.674	8.561	-34.839
YNR027W	19.779	7.253	-2.771	-17.912
YCR051W	16.686	2.835	6.850	-8.650
YNR028W	-0.120	-2.349	-13.779	-4.668
YCR059C	-7.602	16.679	-15.566	2.673
YNR029C	0.394	22.272	-0.841	-15.504
YCR061W	-9.494	-1.027	2.158	-35.313
YNR030W	-14.326	0.390	-18.870	-37.938
YCR063W	-6.217	12.594	23.577	-60.279
YNR031C	-16.299	-34.277	-20.576	8.034
YCR065W	-28.121	2.729	4.767	17.425
YNR032W	-4.131	-0.000	-16.741	1.483
YBR297W	-5.748	24.968	4.429	-11.614
YNR004W	-16.189	39.183	19.883	-9.653
YBR298C	-2.005	10.720	32.670	-20.263
YNR005C	-10.841	-1.066	12.325	-18.324
YBR300C	-0.746	10.167	-17.105	-20.561
YNR006W	9.989	-21.219	3.709	-0.191
YCL001W-A	2.563	-5.321	-9.366	-12.418
YNR007C	16.318	-6.758	28.418	-4.615
YCR020W-B	-11.750	-19.179	-22.563	-30.253
YNR008W	-2.018	-0.378	5.177	-46.512
YCR024C	-8.189	-0.000	-0.000	-0.000
YNR009W	11.251	-16.401	9.677	-28.617
YCR024C-A	5.254	-4.809	17.205	-2.468
YNR010W	-10.904	-21.472	-17.755	-85.113
YCR025C	-8.656	-12.344	15.349	-7.648
YNR012W	1.594	5.719	-7.442	-3.068
YCR026C	-8.599	-23.924	0.812	8.005
YNR013C	-6.116	-16.702	9.014	-20.537
YCR027C	-0.798	-12.830	11.632	-14.585
YNR014W	-6.469	12.500	22.002	16.182
YCR028C	-19.719	-8.279	10.082	-10.599
YNR015W	-21.222	14.125	-12.245	-12.434
YCR031C	-5.050	-21.338	7.361	12.231
YNR018W	-14.849	3.393	11.174	-4.292
YDL183C	-36.382	36.094	-20.424	-17.528
YDL184C	15.657	11.511	17.658	-45.080
YDL186W	10.270	-19.213	-0.944	-3.170
YDL187C	-8.518	-1.928	15.478	-37.259
YDL188C	4.459	-17.926	6.980	-53.794
YDL189W	-10.583	-13.632	14.253	-40.706
YDL190C	-25.171	-20.490	-14.118	-50.673
YBR281C	3.134	11.942	23.110	2.637
YNL035C	-10.038	-0.573	-7.213	-7.886
YBR282W	-13.514	-0.000	-0.000	-0.000
YNL037C	9.187	4.073	10.887	-26.899
YBR283C	-0.811	-4.472	18.634	2.478
YNL040W	10.975	-6.265	36.747	-36.717
YBR284W	2.869	-20.787	19.140	-37.539
YNL041C	-3.107	-2.605	-38.536	-31.815
YBR285W	12.117	-6.158	25.631	-16.480
YNL043C	2.665	-23.266	32.353	-45.644
YBR286W	-10.610	-7.355	-0.089	-7.969
YNL044W	-10.065	-15.006	-0.914	-6.003
YBR290W	1.469	-21.834	18.103	-37.751
YNL045W	20.395	0.520	13.904	-9.093
YBR291C	4.484	-0.547	-4.385	-13.341
YNL046W	-10.175	-18.722	-23.206	-10.419
YBR292C	-4.997	-15.372	-3.839	-32.121
YNL049C	-1.563	14.282	7.786	-26.851
YBR293W	8.176	9.690	-23.821	-10.963
YNL050C	4.104	14.977	-2.956	-8.222
YBR295W	-0.848	1.817	9.623	3.572
YNR001C	-31.237	-3.736	-5.547	-47.420
YBR296C	12.422	-0.497	-10.200	15.378
YNR002C	2.336	1.687	-33.507	-8.159
YDL171C	-1.650	5.450	15.541	-4.244
YDL172C	-24.106	3.086	4.638	-20.136
YDL173W	21.109	11.222	-40.126	14.859
YDL174C	11.061	24.637	8.508	-34.504
YDL175C	-6.242	-2.988	32.412	1.397
YDL176W	16.288	-0.883	18.157	-25.957
YDL177C	-2.801	-13.569	-6.591	1.095
YDL178W	5.168	-23.898	6.836	-14.636
YDL179W	0.206	-17.635	2.236	-20.425
YDL180W	18.513	6.986	11.310	-0.115
YDL181W	8.410	10.137	-19.886	-18.681
YDL182W	-15.829	-6.147	-30.880	-8.665
YNL021W	-22.275	7.392	13.416	-47.660
YNL022C	-21.543	10.544	10.202	14.854
YNL023C	17.100	-1.771	7.669	-17.755
YAL064C-A	0.070	-18.895	-6.110	14.086
YNL024C	16.996	-13.984	-0.977	-15.788
YBL091C-A	4.432	19.503	28.652	-7.535
YBR269C	11.108	-0.000	-12.475	-38.764
YNL027W	-3.687	-52.343	-27.297	7.519
YBR271W	-8.817	-17.985	33.233	-15.010
YNL028W	10.557	-19.585	37.661	-12.627
YBR273C	0.193	-13.193	3.310	8.522
YNL029C	10.604	-14.478	15.138	-7.958
YBR274W	18.549	-22.392	8.375	12.519
YNL030W	6.124	-0.499	6.384	-28.539
YBR277C	0.562	-7.815	12.679	-34.727
YNL031C	3.948	6.323	36.166	-25.799
YBR278W	9.779	9.111	4.979	8.455
YNL032W	-7.509	0.702	56.374	11.180
YBR279W	6.134	-10.769	-25.886	-18.090
YNL034W	6.013	-3.287	-4.703	24.782
YDL154W	-20.687	4.108	-5.866	9.581
YDL155W	-4.884	-1.029	10.226	-6.864
YDL156W	14.125	-8.392	11.258	-9.543
YDL157C	26.439	-19.169	39.699	-20.417
YDL159W	7.439	-33.090	0.401	10.849
YDL160C	15.643	-19.106	10.949	24.909
YDL161W	-3.026	-0.974	1.216	0.862
YDL162C	-3.597	12.380	15.031	-1.667
YDL167C	14.119	-6.117	8.884	-3.141
YDL168W	10.738	-3.051	-3.316	-6.379
YDL169C	-5.936	4.233	-13.633	2.331
YDL170W	-5.008	-11.243	-20.591	-0.525
YNL001W	-5.245	-11.455	15.848	7.765
YNL003C	0.888	-0.000	-0.000	-0.000
YNL004W	3.944	-3.215	-12.822	-26.063
YNL005C	-0.000	-0.000	-0.000	-0.000
YNL008C	12.074	-4.979	18.549	-2.947
YNL009W	4.146	14.636	-3.283	7.772
YNL010W	41.063	17.850	-25.713	13.831
YNL012W	0.243	-7.647	-9.949	0.421
YNL013C	17.742	-14.647	1.012	-11.777
YNL015W	0.003	-1.007	-20.709	-17.588
YNL016W	38.443	-5.617	4.986	9.317
YNL020C	8.696	-6.965	-11.674	-3.849
YDL133W	-29.647	2.613	-0.354	2.507
YDL134C	-9.580	5.449	11.208	32.202
YDL134C-A	10.320	13.534	16.890	42.188
YDL135C	15.521	-15.839	4.972	24.272
YDL136W	-11.664	-7.548	4.311	5.480
YDL137W	14.783	5.886	24.522	13.637
YDL138W	18.216	-12.789	34.143	-16.313
YDL142C	11.006	8.493	34.314	5.460
YDL144C	11.846	-10.244	3.073	10.868
YDL146W	6.533	1.815	33.971	8.910
YDL149W	27.799	17.928	-32.935	-22.319
YDL151C	-1.990	-3.095	1.768	13.038
YJL013C	13.374	21.252	-7.704	24.347
YJL175W	11.645	-20.144	-26.951	-31.249
YJL016W	1.569	-14.123	-10.462	9.485
YJL017W	-14.958	24.498	17.623	40.989
YJL020C	-6.413	34.523	-11.016	17.917
YJL021C	0.300	22.620	4.339	-0.842
YJL213W	18.662	24.806	-36.122	-11.567
YJL022W	-39.812	28.939	10.495	48.591
YKL096W-A	-38.564	62.603	6.034	3.859
YJL023C	-20.316	57.331	-8.205	6.400
YKL115C	-11.393	16.082	-8.082	-5.884
YJL024C	-13.450	-5.099	7.087	6.296
YKL139W	-64.365	5.099	-32.699	-32.648
YJL027C	-29.863	39.883	-4.073	23.709
YKL194C	-13.365	-0.000	-0.000	-0.000
YJL028W	-0.221	11.877	-9.271	-12.894
YKL201C	-29.408	9.460	12.599	25.658
YJL029C	-8.889	-4.204	-16.575	14.396
YKL202W	-24.326	-23.293	-30.691	27.734
YJR001W	-5.460	-7.761	-11.282	21.319
YMR138W	5.576	9.367	10.538	15.994
YER163C	-5.050	40.129	-1.154	11.615
YMR139W	6.782	25.806	2.726	-0.350
YER164W	-4.377	3.883	-21.547	17.765
YMR160W	-2.312	15.236	-5.936	30.179
YER166W	7.334	21.484	-10.359	12.330
YER167W	-13.037	-15.782	-35.075	-3.351
YER169W	-15.397	-0.000	-0.000	-0.000
YOR298C-A	-5.716	5.945	-0.142	-65.987
YER170W	-0.363	-12.105	-15.661	11.650
YOR364W	-3.900	0.337	-14.261	3.389
YER173W	-11.363	33.464	-1.736	-18.474
YPL148C	-0.000	-0.000	-0.000	-0.000
YER174C	-13.632	22.627	-14.100	-7.468
YPL183C	7.581	16.205	-1.111	-9.846
YER175C	16.349	-1.806	-3.480	5.390
YPL183W-A	-1.769	21.930	-27.150	22.680
YER176W	-9.945	10.960	-19.689	-14.842
YER177W	-16.691	-7.926	10.236	-14.183
YPL224C	-16.428	-9.213	1.535	-16.248
YER178W	-4.832	1.160	-12.697	-2.303
YML067C	18.108	-6.786	-4.696	-0.908
YJL132W	-3.744	23.213	-17.978	-9.668
YML068W	-4.052	6.256	4.374	-3.695
YJL136C	4.918	17.720	-18.063	-3.227
YML072C	20.451	-5.917	1.706	6.587
YJL137C	11.488	-6.237	-18.501	-22.402
YMR136W	-12.187	15.629	6.423	44.658
YMR172W	16.032	1.184	-0.056	14.026
YOR300W	-12.812	-5.114	-20.097	-11.272
YJL141C	-13.670	1.718	1.299	21.634
YOR309C	7.392	-0.613	12.888	-6.902
YJL003W	-21.460	-0.000	-0.000	-0.000
YJL160C	13.780	17.046	7.816	1.508
YJL004C	-31.628	-23.734	3.241	6.697
YJL006C	-23.321	-21.416	-8.654	10.019
YJL007C	-9.293	6.389	-4.577	3.625
YJL012C	-7.740	-8.035	4.785	-5.918
YML027W	13.203	-4.021	-0.282	1.262
YER145C	-25.271	14.151	-16.549	-2.355
YML036W	22.102	16.601	-12.348	-12.326
YER149C	-8.143	11.681	-11.489	5.716
YML038C	-3.497	-0.644	28.718	-29.471
YER150W	5.049	16.811	-35.292	-4.376
YML041C	6.846	-17.303	-24.038	-16.514
YER151C	-13.922	2.868	-38.954	-34.428
YML042W	-8.604	24.030	4.291	16.659
YER152C	-22.146	-23.703	-11.927	-2.786
YML047C	2.170	18.349	-16.131	-21.639
YER153C	-7.629	-0.000	-0.000	-0.000
YML075C	-19.377	14.277	5.733	6.770
YER154W	3.310	-0.000	7.528	-0.000
YML076C	-16.565	-5.200	12.190	-24.587
YER155C	-5.982	-27.458	-26.763	-31.517
YER156C	-14.934	5.804	-6.884	22.505
YMR048W	2.503	-22.369	-7.898	-16.371
YER158C	2.787	1.086	20.779	-2.387
YMR135W-A	-11.302	-4.386	10.146	-2.679
YER161C	-1.624	-4.087	25.928	0.879
YMR137C	-9.506	8.501	-18.434	-8.248
YER162C	-0.388	-50.868	-26.396	-9.466
YGR063C	13.714	-15.589	-53.044	-41.498
YJR140C	-14.412	9.995	-21.412	-32.184
YGR086C	13.216	-4.222	-7.229	26.233
YJR142W	-3.781	19.392	-10.865	7.267
YGR089W	10.225	10.033	-2.950	-1.745
YJR144W	-0.367	-0.000	-0.000	-0.000
YGR092W	-6.114	-0.000	-26.319	-35.367
YJR145C	14.487	6.992	-4.852	-20.743
YGR093W	13.664	-0.731	-8.968	-30.862
YJR148W	3.255	-2.193	-0.007	-6.333
YGR106C	-4.728	-1.892	-21.512	-8.694
YJR150C	-11.683	10.406	-4.592	-10.383
YGR110W	-14.936	20.952	-18.963	-20.341
YJR153W	7.741	-14.331	0.227	2.345
YGR117C	-7.573	-12.424	-20.249	-20.118
YKL005C	-3.827	8.191	11.918	22.368
YGR238C	1.375	-6.651	4.881	9.298
YKL030W	18.149	-16.990	11.747	25.385
YGR239C	-7.695	3.228	4.594	13.570
YLR146C	0.552	-9.332	5.388	-3.663
YGR248W	-10.569	3.228	2.654	15.802
YLR286C	-12.491	-21.241	25.104	-2.188
YGR250C	-14.259	3.595	-7.054	-20.513
YLR343W	1.181	-2.182	-10.751	-9.400
YER037W	-4.149	-1.821	-1.731	-1.635
YER129W	7.700	19.817	-6.360	9.435
YLR237W	17.071	16.703	-54.890	9.351
YER130C	7.416	18.223	16.388	20.020
YLR246W	3.332	21.146	-6.938	-3.596
YER131W	3.143	-1.419	-18.920	11.293
YLR334C	0.629	-10.762	-17.664	-8.253
YER132C	0.662	7.863	6.406	12.248
YLR346C	-6.926	16.158	0.682	-23.143
YER134C	-3.723	-20.907	-20.999	3.487
YLR358C	-24.580	-6.693	-27.408	-19.973
YER135C	1.911	0.812	-19.453	-12.005
YLR361C	-17.500	-5.761	4.293	-36.736
YER137C	7.559	10.047	18.506	26.231
YLR370C	-13.715	23.685	3.688	-29.513
YER139C	2.958	22.934	11.173	17.679
YLR382C	8.716	-0.000	-0.000	-0.000
YER140W	9.616	0.035	27.745	30.963
YLR394W	-9.785	-3.012	37.462	12.675
YER141W	42.297	-0.000	-0.000	-0.000
YLR406C	-8.474	-8.636	7.553	45.193
YER142C	-11.875	2.275	-19.044	42.924
YML022W	-15.132	-13.708	19.493	-20.945
YER143W	10.442	12.326	-5.775	5.435
YDR202C	-4.403	1.551	13.023	-0.705
YJR118C	-4.862	-9.264	-30.583	-15.545
YDR205W	15.111	20.462	5.040	-6.588
YJR119C	15.334	24.942	4.667	32.687
YDR445C	-9.049	27.998	-7.333	-31.262
YJR120W	-3.296	5.524	-5.064	14.236
YDR537C	2.065	4.222	7.990	-19.894
YJR121W	16.195	2.621	-0.726	16.134
YFR039C	0.260	9.658	1.753	-16.037
YJR122W	-9.045	7.303	-0.511	9.732
YGL219C	30.603	-1.581	16.289	-4.877
YJR124C	4.487	-0.305	2.120	-14.715
YGR028W	0.158	1.630	-3.447	-18.234
YJR125C	-0.814	12.194	5.299	-16.440
YGR032W	9.693	-7.483	23.949	0.217
YJR126C	-6.522	1.272	14.401	-5.832
YGR038W	1.133	-20.364	35.835	-18.150
YJR131W	-17.113	6.609	-10.949	12.248
YGR040W	-15.848	-10.450	40.623	-10.173
YJR133W	-10.068	9.307	27.636	12.641
YGR050C	-5.289	-16.255	-2.993	4.082
YJR134C	-5.599	11.320	21.973	14.894
YGR053C	4.380	-5.338	-0.947	-4.693
YJR139C	-5.156	-7.613	-68.268	-19.937
YOL158C	-1.051	2.524	-0.323	-3.891
YER115C	0.865	3.976	-14.778	6.347
YOL159C	2.544	6.573	9.986	-11.647
YER116C	6.920	5.957	1.023	1.999
YOL160W	6.068	9.484	8.876	5.427
YER117W	7.438	17.555	-0.696	3.104
YOL162W	6.793	7.202	-1.491	-37.560
YER118C	-3.478	8.937	-7.516	0.407
YOL163W	-10.720	-14.415	6.630	-31.784
YER119C	-0.405	16.873	34.891	-5.475
YOR008C-A	4.461	15.971	-28.335	-10.494
YER119C-A	-10.770	-0.261	23.677	0.687
YGR204W	-4.312	3.759	-20.059	-14.014
YER120W	-3.809	-1.943	21.423	-11.220
YBR191W	4.208	-0.000	-0.000	-0.000
YER121W	-11.162	2.630	2.601	-12.972
YCL035C	-7.778	-2.533	21.692	-1.789
YER122C	-1.043	-0.000	-0.000	-0.000
YDR071C	-3.155	-0.000	-21.367	17.708
YER123W	-0.241	-44.843	-37.631	3.228
YDR074W	-23.114	-7.775	-0.523	-31.545
YER124C	-13.796	-11.405	-0.675	3.923
YER027C	-0.458	-24.228	-9.363	22.186
YER128W	2.267	-3.455	9.960	1.210
YJR058C	6.765	13.925	2.800	-12.526
YJR096W	12.456	8.028	3.107	16.767
YJR059W	-3.056	13.592	-30.050	8.962
YJR097W	10.138	-1.054	6.552	10.234
YJR060W	-28.634	-0.060	-23.174	-20.143
YJR098C	2.195	10.978	15.742	7.588
YJR061W	-10.523	4.967	21.103	8.658
YJR099W	20.669	2.003	24.048	-3.237
YJR062C	-1.706	3.150	2.916	20.425
YJR100C	7.173	4.287	5.085	-18.259
YJR063W	-23.227	-18.094	-7.001	-1.709
YJR104C	-10.653	6.812	-1.095	-54.272
YBR189W	-3.208	-61.792	19.476	-46.530
YJR106W	-1.926	3.345	4.206	11.639
YCR095C	-6.045	7.571	-2.768	-5.774
YJR107W	-7.832	3.557	0.373	3.179
YCR102W-A	-14.202	1.185	41.531	-29.536
YJR109C	-28.491	-22.045	-16.467	1.363
YDL133C-A	2.468	-4.010	11.096	19.576
YJR113C	-0.846	-0.000	-0.000	-0.000
YDR058C	-3.676	-6.143	2.764	17.521
YJR116W	3.391	1.595	0.423	12.256
YDR174W	0.809	-19.306	-29.182	-20.426
YJR117W	-0.200	-7.239	4.519	19.004
YHR059W	-6.573	12.253	-15.164	0.063
YKR080W	-2.168	5.380	5.641	9.053
YHR067W	-9.644	9.434	-0.809	-8.945
YKR082W	-0.917	-6.323	25.751	-21.223
YHR127W	8.733	0.239	10.190	0.475
YKR084C	-1.428	0.015	15.011	-10.770
YHR131C	6.709	-7.076	-10.311	-9.258
YER101C	-2.006	13.694	4.933	-1.497
YHR180W	4.122	13.294	0.584	-14.633
YER103W	-1.358	-0.000	-0.000	-0.000
YHR185C	21.723	-2.853	7.758	9.528
YER106W	-8.263	-6.724	-13.055	-12.892
YHR194W	1.748	3.243	13.040	12.666
YER108C	-7.631	10.205	0.627	14.129
YLL007C	-7.454	-3.163	9.972	-17.972
YER109C	-19.499	6.578	11.568	-1.796
YMR154C	-16.850	-19.430	-9.120	0.006
YER110C	-9.579	-0.000	-0.000	-0.000
YNL274C	-18.254	-12.723	20.285	5.772
YER111C	-26.366	-40.357	-26.066	17.003
YOL141W	10.282	-7.309	11.103	36.088
YER113C	8.800	-12.049	25.128	-3.500
YOL150C	2.779	-4.093	-12.068	8.432
YER114C	11.703	13.186	-6.155	12.841
YJR040W	-0.138	-11.582	-29.261	-23.467
YJR070C	16.320	1.145	-1.484	6.008
YJR043C	-16.402	16.735	-12.156	0.779
YJR074W	6.661	-10.641	-6.369	-55.236
YJR047C	6.536	22.628	2.488	12.493
YJR077C	1.498	3.860	8.052	-6.490
YJR048W	5.798	-0.619	5.793	-28.438
YJR080C	-2.962	-3.170	1.866	1.024
YJR049C	-18.891	-18.259	-5.063	-19.370
YJR084W	-3.314	-7.907	10.858	-9.313
YJR050W	3.399	0.661	1.042	-42.643
YJR051W	-0.717	5.990	6.061	-13.197
YJR087W	1.565	1.098	-17.561	-16.317
YJR052W	-0.965	6.483	10.170	-12.052
YJR090C	-8.207	-0.000	-0.000	-0.000
YJR053W	-8.963	-9.142	-22.236	16.056
YJR091C	-5.808	9.688	27.537	-0.426
YJR054W	-13.531	-24.264	4.064	16.253
YJR094C	0.904	-11.456	-5.206	23.897
YJR055W	-7.334	-20.606	7.919	6.922
YJR094W-A	8.094	-1.602	-13.779	19.109
YJR056C	4.878	-30.279	-18.065	-17.088
YJR095W	21.647	-0.306	-10.377	-12.921
YKR035W-A	-7.207	3.941	-7.481	-9.584
YHL002W	-2.928	3.605	-1.136	-1.220
YKR066C	8.442	16.747	16.359	0.689
YHL011C	-23.205	-21.740	-11.652	-34.943
YKR067W	3.237	11.451	8.781	5.796
YHL039W	0.301	4.110	5.358	-1.730
YKR069W	-7.889	3.396	20.193	-10.806
YHR003C	-6.045	-1.314	3.769	-7.945
YKR070W	20.637	9.762	11.109	-24.922
YHR004C	3.581	-21.469	16.271	-41.238
YKR072C	7.521	-1.903	6.123	-29.509
YHR005C	-3.610	-1.661	10.967	-22.544
YKR073C	-3.321	-2.634	-1.498	4.083
YHR006W	-23.015	5.397	-2.210	-6.024
YKR074W	-15.215	-3.603	4.422	1.798
YHR008C	15.616	-0.000	-18.480	-0.000
YKR075C	-4.199	-0.687	6.306	-11.020
YHR025W	32.562	-8.756	-44.340	-2.082
YKR076W	12.278	-2.826	8.189	5.043
YHR009C	-10.427	-3.147	25.146	-0.109
YKR077W	2.374	-16.595	3.683	-5.481
YHR041C	14.543	-18.303	8.229	-52.832
YKR078W	12.454	-3.705	-8.790	5.058
YJR021C	0.435	-2.734	-7.767	-3.771
YCL075W	-10.557	7.796	-15.335	0.278
YJR024C	-4.347	-14.813	20.149	18.409
YCL076W	5.068	-2.855	6.416	8.043
YJR025C	0.408	-0.000	-35.704	3.497
YGL199C	1.309	-0.047	1.616	-8.550
YJR026W	10.612	-3.401	9.226	3.647
YGL214W	-13.178	-24.688	-22.366	-23.081
YJR030C	7.610	1.241	23.660	-3.295
YGL217C	1.843	1.431	3.805	11.387
YJR031C	31.012	-10.926	-1.891	12.714
YGL218W	0.884	-0.000	-0.000	-0.000
YJR032W	-0.916	-30.301	-1.712	-2.941
YGL235W	2.503	-6.134	-5.211	2.534
YJR033C	13.247	-5.195	-40.115	-18.226
YGR011W	4.647	1.969	-5.667	-14.580
YJR035W	11.513	-5.530	-5.081	-1.802
YGR018C	-4.323	2.565	7.191	4.079
YJR036C	18.455	-12.606	30.726	-3.775
YGR022C	-2.861	-11.336	3.595	-38.833
YJR037W	15.365	-12.085	0.070	2.332
YGR025W	-8.245	12.296	-6.465	11.487
YJR038C	3.465	-42.858	-6.805	-21.025
YJR069C	24.682	5.691	-3.749	-10.847
YMR054W	22.343	5.138	15.267	7.595
YIR029W	1.696	-0.422	-4.145	-4.726
YMR055C	9.511	6.396	-5.887	-4.286
YIR031C	-14.115	7.886	-5.742	8.016
YMR056C	8.575	16.930	-3.739	4.451
YIR033W	12.687	-11.264	-11.233	2.810
YMR057C	26.226	7.435	-5.679	-3.962
YIR034C	12.730	-2.578	-18.049	0.264
YMR058W	6.214	9.159	-0.053	2.671
YIR035C	8.670	11.711	0.315	-7.018
YEL012W	-5.213	0.173	1.243	12.142
YIR036C	9.935	8.814	-5.333	-6.389
YER031C	-10.300	15.173	-17.345	8.368
YIR037W	21.027	-2.184	-9.697	-13.233
YER046W	3.076	10.595	1.233	-4.659
YIR038C	25.501	9.269	6.565	0.059
YER063W	8.387	-5.903	7.984	9.094
YIR039C	9.453	8.666	5.615	4.103
YER066W	23.741	13.062	8.310	7.100
YIR042C	17.826	-5.707	-1.560	-15.202
YGR188C	-7.395	-6.176	-15.567	-4.718
YKL033W-A	6.062	-4.300	1.609	-2.200
YGR201C	-3.938	12.646	-10.673	-13.454
YKL162C-A	0.391	1.086	2.969	10.784
