orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YGL221C	-0.224130434	-0.342218321	0.271380348	-0.316594145	-0.176766132	-0.048516481	-0.043275634	-0.260123377	0.056866499	0.186269853
YGL222C	-0.17965509	-0.111572369	-0.007007274	-0.060202107	-0.304083507	0.11117128	0.133111989	-0.065503129	-0.096635098	0.056270691
YGL223C										
YGL224C						0.009334845	0.309566299	0.340301209	0.27855502	-0.12495631
YGL226C-A	-0.112627419	-0.228271911	-0.008101454	-0.178905083	0.138220521	0.200988916	0.143354352	0.370104929	0.142408307	0.03920624
YGL226W	0.468655624	0.00621805	0.494828241	0.198899114	0.452012525	-0.11960908	-0.162847885	-0.033270807	-0.015427757	-0.566424766
YGL227W	0.058651854	-0.002254643	-0.007441381	-0.14078386	-0.103165344	0.166462914	-0.197576604	-0.020574898	-0.138289003	-0.046225346
YGL228W	-0.259506839	-0.115025754	-0.191922805	-0.104010541	-0.210136048	0.218892816	0.029281058	0.077979675	0.301474326	-0.303084469
YGL229C	-0.08015185	-0.008081485	-0.009898447	-0.227900153	0.017399907	0.053626877	-0.068653436	0.082071736	-0.148461896	-0.075965395
YGL230C	-0.009497746	-0.008309436	0.168812197	-0.051438269	-0.099123675	0.118220644	0.193202522	-0.071164728	0.150965514	-0.233241905
YGL231C	-0.043184455	-0.257671693	-0.131246513	0.004485342	0.057034643	0.042937988	-0.050343503	0.304257201	-0.037104662	-0.001123101
YGL232W	0.131048954	0.165631779	0.109046215	0.084819615	0.102356917	-0.073757963	0.152083486	0.044865485	0.109726524	0.117091127
YGL234W										
YGL235W	-0.118186431	-0.253003952	-0.131539569	-0.177781013	-0.211885166	-0.043629969	-0.209792206	0.087138333	-0.162702367	-0.333478371
YGL236C	-0.152801513	-0.098580262	-0.050126378	-0.735079448	-0.059036456	0.023143626	0.044113503	0.184180718	-0.034740623	-0.466766549
YGL237C										
YGL240W										
YGL241W	0.084080067	0.029698169	0.167459061	-0.190376783	0.228374565	0.069212086	0.048595313	0.26430724	-0.002943738	-0.405129209
YGL242C	-0.126177076	-0.260900691	-0.103454147	-0.052168764	-0.335157654	0.307176333	0.538142215	-0.021837015	0.43510058	0.035279194
YGL243W	-0.019435067	0.063835135	0.005775015	-0.156488842	0.195891846	-0.01481165	-0.064899191	-0.023943887	-0.143377056	-0.013270026
YGL248W	-0.07965191	0.121039885	-0.273492344	-0.071683038	-0.136061122	0.0721576	0.139186712	0.240960609	-0.149849815	0.117234923
YGL249W	0.267584437	0.111490643	-0.118583187	0.101976327	-0.165650561	0.046962718	0.239960934	0.043624	0.296812649	-0.10509038
YGL250W	-0.136632513	-0.176375821	-0.155828819	-0.394425226	-0.090851314	0.054885497	0.028978064	-0.041363089	-0.077169899	0.226705954
YGL251C						0.086587492	-0.16233656	0.115716532	-0.218759781	0.213539881
YGL252C	0.327170889	0.228686283	-0.330538002	0.416919428	0.237908118	0.006232276	-0.060556802	0.011244079	-0.103749116	-0.042454442
YGL253W	-0.079749075	0.081276572	0.007301744	0.227447397	0.036376258	-0.096850663	0.241988322	-0.260473094	0.008059779	0.176106918
YGL254W	0.361927587	0.117032918	-0.02302603	0.156257209	0.279316787	-0.010001984	0.047078	0.167345797	0.159559009	-0.103098245
YGL255W	0.003635268	-0.284065928	-0.211201338	-0.192763531	-0.081852442	-0.004949664	0.114819327	0.035843154	0.096793356	0.039857802
YGL256W	-0.003126303	-0.014886545	-0.049236375	-0.036056968	-0.004276531	0.056592338	0.002726771	0.02552098	0.096912046	-0.034258445
YGL257C	-0.097489396	0.092627821	-0.113861927	0.106455808	0.288233187	0.410822786	-0.060281267	0.280871048	0.168522333	-0.026202196
YGL258W	0.09465411	0.236262611	0.110785184	0.032289086	-0.41528763	0.161335223	-0.014538396	0.313486373	-0.093416773	-0.11804355
YGL258W-A	0.128909204	0.144755445	0.126991172	0.352743926	0.314867686	0.04026037	-0.093183052	0.044916494	-0.071198894	0.09687364
YGL259W	-0.040119408	-0.08572978	-0.068635822	-0.047008676	-0.090862017	0.06334059	0.073246492	0.035133873	0.101700233	0.007282565
YGL260W	-0.222056003	-0.065973875	0.003190468	-0.039728395	-0.025856892	0.161688361	0.327463297	0.208614442	0.147546997	0.058546869
YGL261C	0.268257094	-0.045001155	-0.185438389	-0.055109441	0.049418335	0.073663401	0.227326586	-0.085322778	0.299383492	-0.171942835
YGL262W	0.13811282	-0.154456812	-0.085758391	0.053110837	-0.075063813	0.255517367	-0.19164358	0.227960405	-0.097512975	-0.046618897
YGL263W	-0.033413928	0.00384904	-0.068666314	0.003503372	-0.08396321	0.083337522	0.101711213	0.165798874	0.016294287	-0.272937247
YGR001C	-0.274422194	0.020679947	-0.005746258	0.108420001	0.332690843	0.195414059	0.169752385	0.107308906	-0.050584881	-0.068064085
YGR003W	-0.059874555	-0.343583295	-0.323637771	-0.457689028	-0.244628387	0.209995432	0.163502798	-0.043161916	0.253873202	-0.197611285
YGR004W	-0.270139169	0.101657178	-0.217005218	-0.081551904	0.171948448					
YGR007W	0.238162744	0.449249804	0.1957456	0.21601056	0.347246854	-0.120738221	0.026952077	-0.198731211	0.075396436	-0.47011357
YGR008C	-0.042295932	-0.035301994	0.012593846	-0.019665144	0.260836331	0.035879789	0.176652742	-0.07498758	0.185542818	0.130784484
YGR010W	-0.279893755	-0.239656327	-0.046491648	0.070962451	-0.102022015	-0.087251485	0.352018339	0.017105705	0.159567732	-0.231701235
YGR011W	-0.207641929	-0.311547374	-0.18181363	-0.211632196	-0.007178274	0.131403301	-0.193650363	0.157923224	-0.343789033	-0.177529359
YGR012W	-0.081979999	-0.105793213	-0.082531994	-0.12375816	-0.012632707	-0.01629512	-0.015301232	0.033637855	-0.017325093	-0.198321776
YGR014W	0.082332306	-0.216429112	0.024349011	-0.302500446	-0.017075919	-0.063530738	0.38154602	-0.043257407	0.183429644	-0.033485365
YGR015C	-0.087661224	-0.094384369	-0.134752093	-0.392360463	0.338059879	0.053067905	0.212817262	0.241208036	-0.102304167	0.047165988
YGR016W										
YGR017W	-0.083187735	-0.03439552	-0.114505789	-0.024191336	-0.035368352	-0.047593793	-0.175268614	-0.055956481	-0.064500392	-0.044389468
YGR018C	0.232160247	-0.020533885	0.258908498	0.106122581	0.297324932	0.098500514	-0.121693226	0.214667734	-0.163467783	-0.115265762
YGR019W	0.597325022	0.406727132	-0.152368304	0.359545018	0.157515721	-0.301637022	-0.152888705	-0.229688126	-0.010225985	0.044249069
YGR021W	0.131270296	0.044462936	-0.021836663	-0.061612699	-0.185344431	-0.169907676	-0.112280186	-0.340716375	-0.15960678	-0.153765399
YGR022C	-0.010454787	-0.183084862	-0.145120679	-0.029356935	-0.213260234	0.09229962	0.15430271	0.01911533	0.137028511	0.048548762
YGR023W	-0.414557673	0.141104076	-0.038687997	-0.148109749	-0.118991431	0.36779532	0.029574164	0.397754718	-0.046389931	0.057272784
YGR025W	-0.09614348	0.018857198	-0.024155813	0.00257857	0.208866588	-0.308002692	-0.121407718	0.032304461	-0.213501537	-0.289619805
YGR026W	-0.115294513	0.083108254	0.067086547	-0.067504253	-0.256914947	0.047785175	-0.281262477	0.048901729	-0.370836226	-0.278706187
YGR027C	-0.059334686	0.094689165	-0.034454539	-0.022067005	-0.103864784	0.134133519	0.142726291	0.029241164	0.052420939	-0.299666934
YGR028W	0.062392732	0.070705307	-0.047732891	-0.00761163	-0.090436005	0.003381433	-0.274167449	-0.112532543	-0.267978073	-0.05294361
YGR031W	-0.015849045	0.029928784	-0.046005465	-0.038491593	-0.024240823	-0.14097539	0.060310423	-0.104634256	0.010562054	-0.037052667
YGR032W	0.356819737	0.157880931	0.264083504	0.232055035	0.336519519	-0.282465555	-0.423393519	-0.39416271	-0.078044498	-0.41944166
YGR033C	0.020756984	-0.083567169	-0.086151045	-0.048060718	0.022977296	-0.205193605	-0.029295451	-0.007420474	-0.025433294	-0.208559429
YGR034W	-0.089163688	-0.129037088	-0.057452234	-0.087984552	-0.04090853	-0.057043942	0.009698435	0.036091952	0.029829937	0.359944697
YGR035C	0.313514892	-0.030160407	-0.001340657	-0.136608191	0.332876603	-0.106432534	-0.369362713	-0.101721804	-0.102186684	-0.096112402
YGR035W-A										
YGR036C										
YGR037C						-0.110495094	-0.660697662	0.036649171	-0.753686401	-0.002172266
YGR038W	0.135633353	0.329598422	0.020755059	0.202641034	0.249165856	0.063561816	0.010714471	-0.099183943	-0.042962345	-0.025989163
YGR039W	-0.143090063	0.080414491	-0.222021263	-0.092651461	0.096064944	0.114196184	0.2616792	-0.027937993	0.098453967	-0.074590736
YGR040W	0.306121014	0.353902214	0.287287367	0.546132193	0.236054866	0.227681369	-0.203512203	-0.078504702	-0.038216576	0.176256377
YGR041W	-0.073750947	-0.075124708	-0.326032212	-0.118534244	0.046843934	0.101169655	-0.185078568	-0.049187085	-0.15999028	0.068849494
YGR042W	0.045905923	0.105256386	0.014941067	0.141745994	0.140216595	-0.033552974	-0.001940833	-0.082561958	0.008040682	0.138149164
YGR043C	-0.105835575	-0.110769169	-0.21332122	-0.015222019	-0.318458845	0.046368093	0.190499234	0.246870832	0.104265819	-0.193923763
YGR044C	-0.047918039	-0.027905599	-0.031547539	-0.008289181	-0.005660571	-0.07884026	0.02381804	-0.023219014	-0.056032073	-0.042336915
YGR045C	-0.092071256	-0.044724357	-0.118812964	0.0780095	-0.01087893	0.069635043	-0.010669226	0.120634942	0.051515314	0.004677769
YGR049W	0.044645664	-0.081236756	-0.036750228	-0.057336295	0.320581468	-0.163994997	0.025450267	0.115260533	-0.064112807	-0.168966455
YGR050C	0.115492893	0.189646306	0.287543582	-0.084743022	0.333941106	0.15191611	0.067524945	-0.145778013	0.163110927	0.087285668
YGR051C	-0.103650466	0.008805477	0.167720204	0.045292607	-0.005192556	0.022637238	-0.23669185	-0.003939411	-0.192414504	0.10047779
YGR052W	0.13753391	0.029044823	0.120946247	-0.11721776	0.052648025	-0.090233911	0.14304753	-0.420230217	-0.082433658	-0.160897912
YGR053C	0.132658819	-0.192828446	0.342493284	0.298187283	0.082214531	-0.02046734	-0.050026593	-0.160827598	0.030747223	-0.059108327
YGR054W	-0.145185706	0.098097885	0.079763493	-0.004368954	-0.147784262	0.114155592	0.045633747	0.069802219	0.162327022	0.089625915
YGR055W	0.140957367	-0.026724618	0.045239075	-0.006405793	-0.174095983	0.014614595	-0.101297969	0.157899248	-0.007954441	-0.197560968
YGR056W	-0.169582103	0.091382084	0.242622251	-0.182381919	-0.557330395	-0.194295788	0.108332783	-0.247488202	0.018428387	0.171158198
YGR057C	-0.1387871	-0.068716511	-0.121354179	-0.043829069	-0.066127318	-0.027358443	-0.042186384	-0.016840289	0.02467546	-0.018160662
YGR058W	-0.016451524	-0.11191471	-0.274936534	-0.104754165	-0.035250486	-0.092902237	0.220212621	0.062037894	0.370115262	0.232903608
YGR059W	-0.080045693	0.027459961	-0.146800563	-0.101412341	0.036235188	-0.075013774	-0.00669391	-0.225563932	-0.025340236	-0.073545831
YGR061C	-3.783623534	0.654745037	0.441382804	0.518263966	0.337583302	-3.177146899	0.79246704	0.393535636	0.741051588	0.750176559
YGR062C	0.01401205	-0.235793494	-0.129874712	-0.253073109	-0.299785697	-0.149400284	-1.783963353	0.288617641	-1.034407437	-0.6209175
YGR063C	0.026128952	-0.054477636	-0.129562154	-0.022564087	0.054891091	-0.187116486	-0.372156321	-0.110472214	0.165750401	0.450133581
YGR064W	0.133395382	0.005281029	-0.006724138	0.066433051	0.183507648	0.079706669	-0.154698881	0.176335286	0.046504627	0.603513544
YGR066C	-0.085241267	-0.00123231	0.210366441	-0.112029304	-0.07327425	0.151234498	-0.052466504	-0.22038356	-0.365798176	-0.024227833
YGR067C	0.202295893	0.030106273	0.206048358	0.24769145	0.047359577	-0.05050666	-0.086548625	0.105497888	0.014608416	-0.023444169
YGR068C	-0.121811942	-0.244167613	-0.012084461	0.04175625	0.05009904	-0.18467936	0.187108268	-0.011835575	0.246341579	0.08793864
YGR069W	-0.086533152	-0.061029145	0.072969917	0.091018451	-0.223297128	0.102782883	0.104045349	0.257555673	-0.142262103	0.057188614
YGR070W	0.076797592	-0.270177427	-0.213057253	-0.073632366	-0.384902886	0.031022287	-0.020590268	0.130770632	-0.201067924	-0.059705611
YGR071C	-0.013770119	0.052258327	-0.034787038	-0.165380771	0.106257221	0.059006024	-0.080387628	-0.163388149	-0.142078617	0.093690439
YGR072W	-0.138046277	-0.214044721	-0.222050895	-0.106614232	-0.054638111	-0.104389513	0.12304578	0.08926524	-0.215791744	0.082248019
YGR076C										
YGR077C	-0.004280567	-0.076293441	-0.044594006	-0.096113969	-0.009875894	0.004465548	-0.168399403	-0.062392718	-0.164404466	0.079150781
YGR078C	-0.123701241	0.121354921	0.220324336	-0.00827048	-0.121650096	0.163866207	0.076949696	-0.073656456	-0.0688988	0.16028475
YGR079W	-0.056162311	0.074843354	-0.128376243	0.021583927	0.068492165	-0.055662388	0.050999508	-0.108815256	0.102519142	0.138065185
YGR080W	-0.141021087	-0.038959988	-0.110296131	-0.107768074	0.009906453	-0.073038129	-0.024612918	0.00186498	-0.126406769	-0.09695097
YGR081C	-0.095690331	-0.073547177	-0.037618637	-0.089914961	0.182871687	0.014904454	-0.002491923	-0.001433689	-0.007922002	0.017999297
YGR084C	-0.045538562	0.05795352	-0.103533329	0.118649922	-0.074651741	-0.046054911	-0.105894643	-0.066947699	-0.108241922	-0.220407467
YGR085C	-0.074541231	-0.135706821	-0.072305114	-0.136533735	-0.016862093	0.022979618	0.02962215	0.047383987	-0.007206076	0.027228543
YGR086C	0.105375261	0.049349886	0.138602395	0.342316883	-0.288827523	-0.143320077	-0.459838329	0.244868066	-0.12638774	-0.009369047
YGR087C	0.060635329	-0.160533422	-0.028195603	0.115750736	-0.08061481	-0.024820536	-0.00056996	-0.139829301	-0.08613356	0.094798741
YGR088W	0.010409389	0.030512396	-0.103257836	-0.023230408	0.006275887	-0.023957982	-0.092092476	-0.108606484	0.178210114	0.25905624
YGR089W	-0.112988846	0.132514817	-0.016345521	-0.085246123	-0.080231577	-0.302832714	-0.059366691	-0.308722496	0.177693755	0.08923856
YGR092W	-0.252246563	-0.332777233	0.07568515	0.465036959	0.090575267	0.145849189	-0.642075666	0.176167194	-0.067319223	-0.079695273
YGR093W	-0.115691847	0.055722896	-0.073001545	0.07001816	-0.077576233	0.163341266	-0.066889213	0.025690168	-0.048053922	0.306103535
YGR096W	-0.01220821	0.00804601	-0.094575568	-0.156253692	0.128770274	0.055678547	-0.080589986	0.170188727	0.026863331	-0.150588296
YGR097W	0.231035324	-0.067409988	-0.003082175	0.080335252	0.143866975	0.100432118	0.043281652	-0.311893686	0.109415963	0.081089642
YGR100W	0.041311013	0.127475622	0.131762955	0.091497001	0.034611675	0.037261224	-0.021140735	0.038494268	-0.071077339	0.050664491
YGR101W	-0.180883964	0.051280041	-0.303082883	0.192798517	0.411008845	-0.108325935	-1.879780716	0.594767075	-1.202983871	-1.778587829
YGR102C	-0.005410224	-0.17114703	-0.109139066	0.419052812	0.086078726	-0.207605842	-2.386833853	0.364817111	-1.831435944	-0.94642621
YGR106C	-0.033146757	-0.044683456	-0.087876527	-0.231144373	-0.080027297	0.122469529	0.051292499	0.059204401	-0.073391383	0.128838869
YGR107W	-0.524594819	-0.293915452	-0.212259757	-0.36368319	0.157961143	-0.070419094	0.132190016	-0.11741769	-0.002642909	0.105577883
YGR108W	-0.059793118	-0.11996521	-0.130477971	-0.066905669	-0.087384895	0.003961109	-0.153990802	0.095214521	-0.097141944	-0.039080477
YGR109C	-0.07510589	0.148405731	0.07904493	0.077397927	-0.018057022	0.011535614	0.076373828	0.094474902	0.087618367	-0.164429506
YGR110W	0.229597652	0.096908912	0.098234915	0.14446983	0.370322904	-0.074908462	0.063431023	-0.122154796	0.186953764	-0.155193061
YGR111W	-0.016392174	-0.047271042	0.105583776	0.127480122	-0.129125032	-0.021109169	0.016768675	0.015985981	-0.162931381	-0.054806799
YGR112W	-0.03452754	-0.176753762	-0.127252245	-0.005479728	-0.15171602	0.014703273	-1.352844556	0.093418595	-0.512125989	-1.2832668
YGR117C	-0.030974062	-0.126346718	0.012178447	0.033809545	0.085868788	-0.075503861	-0.287158498	0.007799802	-0.145512659	-0.44129001
YGR118W	-0.173139331	-0.079108174	-0.121231417	-0.082216884	-0.272950549	-0.035533229	-0.006273479	0.01579284	0.04916684	-0.006376707
YGR121C	0.104483583	0.243747601	0.021499147	0.165944199	0.11318675	-0.065904362	0.108372798	-0.007021836	0.032074454	-0.16103025
YGR121W-A										
YGR122C-A	0.092056664	-0.109634749	-0.032884998	0.021114964	-0.050638207	-0.077017139	-0.29048844	-0.042784031	-0.223919875	0.135195688
YGR122W	-0.048411259	-0.200831232	-0.316885796	-0.223007079	0.081570547	-0.205776154	-0.250700645	-0.33129071	-0.310734489	-0.257865432
YGR123C	0.122239763	-0.036251961	-0.047558288	-0.06186592	0.140645397	-0.045855209	-0.067316017	-0.075867627	0.216309733	0.212256707
YGR124W	0.051268188	-0.078837001	-0.226744825	-0.163575059	-0.219776622	-0.227836981	0.005935187	-0.332959637	-0.071936581	-0.432854105
YGR125W	0.359457066	0.030171997	0.468742694	0.182174224	0.558380547	0.136798951	-0.068407418	0.416646893	-0.278249375	-0.416568035
YGR126W	-0.057273916	-0.186938109	0.252377904	0.227296156	0.224869219	-0.028048428	-0.191191984	-0.372378442	-0.19458605	-0.0471944
YGR127W	0.219219217	0.15848747	0.279781803	0.268309882	-0.235299025	-0.340411301	0.03944103	0.03028385	0.143483059	-0.029111185
YGR129W	0.146228831	0.120462571	0.008749034	-0.004199489	0.054597457	-0.033384216	0.042547609	-0.02375302	0.162896767	-0.049588985
YGR130C						-0.342703709	-0.04514936	-0.194771314	0.047945416	0.20854322
YGR131W	0.239729044	-0.260913513	0.098878161	0.280226464	0.015225457	0.019013477	0.032140558	0.05225703	-0.243470715	-0.093159535
YGR132C	0.059013955	-0.133930786	0.218517952	-0.232208236	-0.06313996	0.230532809	-0.075214489	0.186494021	0.034607885	-0.371417332
YGR133W	-0.137919382	-0.577416306	0.013693004	-0.167845825	-0.302459601	-0.18215065	-0.344217955	-0.262473691	-0.268405821	-0.062785991
YGR134W	0.08770082	-0.107384669	-0.255402287	-0.024969456	0.251498338	0.00738831	0.049111457	0.07256591	0.108023704	0.109453087
YGR135W	0.017320658	0.061866412	-0.000839885	-0.036298407	-0.271974561	0.017691445	0.085009783	0.187059	0.322205132	-0.100853756
YGR136W	-0.118179458	0.053986015	-0.11315327	0.061419345	-0.153511179	0.015752654	-0.531915166	0.035751493	-0.320548472	-0.18302307
YGR137W	0.122502248	-0.003140153	0.238949658	0.155752944	-0.063318638	-0.061255015	-0.212128097	-0.150854534	-0.072123879	0.150099754
YGR138C	0.107090412	0.2089171	0.185521523	0.078891448	-0.053252369	-0.053327577	-0.201861952	-0.322495394	0.058934121	-0.016728777
YGR139W	-0.061263743	0.118956388	-0.232202425	0.117675517	-0.146653612	-0.140809706	0.109779509	0.123530247	0.263407139	0.274538715
YGR141W	0.303362214	-0.038224273	0.089255872	0.05071993	0.007297743	-0.140417328	0.118429142	0.190151848	0.008371369	-0.047764519
YGR142W	0.150213185	-0.120125507	0.213467568	0.203485833	-0.268197978	-0.023923925	-0.01788986	-0.030305956	-0.014924419	-0.018057657
YGR143W	0.106829602	0.172900344	0.442558362	0.386718975	0.294760822	-0.144215993	0.075585026	0.103921481	-0.013727986	-0.183752595
YGR144W	0.209252671	0.148754398	0.144294937	-0.041973354	0.081278725	0.004993242	-0.062843992	-0.319647376	-0.176643658	-0.007398775
YGR146C	0.199108929	0.292961059	0.389818125	0.46909826	0.218127646	0.005657107	0.275307098	-0.174347399	-0.040244352	0.138142222
YGR146C-A										
YGR148C	-0.204291257	-0.128891575	0.027364209	-0.045526448	0.031897746	-0.030930612	-0.008625106	-0.005950921	0.005033667	0.001182038
YGR149W	0.036328589	0.060542184	-0.112673607	0.163434194	-0.197757675	0.277097904	-0.057368826	0.142032086	0.084654048	-0.153502681
YGR150C										
YGR151C	-0.024082597	-0.123973873	-0.024294076	-0.012966066	-0.02875909	0.090812962	-0.258679198	-0.088817843	-0.110758063	0.133110848
YGR152C	0.078286358	-0.122346933	0.074695178	-0.14869907	-0.214785938	-0.075697399	-0.193075829	-0.083855852	-0.313155743	-0.00891541
YGR153W	0.192516616	0.031665208	0.10769908	0.193666122	0.320971872	-0.23200664	0.218599893	-0.403593624	0.277145465	0.052554674
YGR154C	-0.133514658	-0.033612979	-0.033937132	0.002558918	-0.023160768	-0.051741783	0.16146698	0.194927942	-0.02582902	-0.067206236
YGR155W										
YGR157W	-0.237250331	0.18224439	0.269292756	-0.106473757	-0.301566236	-0.046877535	0.254175547	-0.15523025	0.061264199	-0.168519527
YGR161C	-0.215679197	0.014667538	-0.19075016	-0.493884544	-0.144076252	0.333581464	-0.156885192	0.271725317	0.338113281	-0.00476473
YGR161W-C										
YGR162W	-0.071754504	-0.047519712	-0.188489464	0.093344259	-0.000712677	-0.028387693	-0.060877452	-0.002502133	-0.034197879	-0.008612498
YGR163W	-0.29288063	0.016075861	-0.142630323	-0.090938105	-0.229449774	-0.017797407	-0.049739597	-0.057000958	0.047234674	-0.023991114
YGR164W										
YGR165W	-0.507491316	-0.004423079	-0.189686028	0.409339441	-0.157612749	-0.170783456	-3.097098063	0.597640605	-1.328987083	-1.441207225
