orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YNR020C	0.789	-0.013999999999999999	0.8490000000000001
YNR021W	1.046	2.026	1.181
YNR022C	1.092	0.42100000000000004	1.127
YNR023W	0.07200000000000001	0.39	0.635
YNR024W	0.743	0.528	1.099
YNR025C	0.768	0.217	1.04
YNR027W	0.602	0.09300000000000001	0.973
YNR028W	0.893	0.7490000000000001	0.9890000000000001
YNR029C	0.8140000000000001	0.17300000000000001	0.9570000000000001
YNR030W	0.794	0.8109999999999999	0.975
YNR031C	0.935	0.7490000000000001	0.9159999999999999
YNR032C-A	1.29	0.7829999999999999	1.093
YNR032W	0.585	0.452	1.042
YNR033W	0.917	1.463	0.93
YNR034W	0.9129999999999999	1.3219999999999998	0.934
YNR036C	1.038	0.9259999999999999	1.136
YNR037C	0.884	0.687	0.9009999999999999
YNR039C	0.564	0.124	0.92
YNR040W	0.66	0.235	0.985
YNR041C	0.8009999999999999	0.59	0.7440000000000001
YNR042W	0.61	0.18600000000000003	0.846
YNR044W	1.107	0.594	1.016
YNR045W	0.8009999999999999	0.297	0.963
YNR047W	0.963	0.44799999999999995	0.976
YNR048W	1.1159999999999999	1.114	1.024
YNR049C	0.975	1.473	1.11
YNR050C	1.028	0.188	0.8959999999999999
YNR051C	0.7070000000000001	2.1319999999999997	0.987
YNR052C	1.335	1.04	0.759
YNR055C	1.2009999999999998	0.715	1.159
YNR056C	0.953	0.419	0.9440000000000001
YNR057C	1.082	1.159	1.03
YNR058W	1.015	0.983	1.004
YNR059W	1.018	0.888	0.97
YNR060W	1.102	0.617	0.8540000000000001
YNR061C	0.9329999999999999	1.166	1.006
YNR062C	1.077	0.872	1.073
YNR063W	1.0290000000000001	1.127	1.091
YNR064C	0.7709999999999999	3.6319999999999997	0.9790000000000001
YNR065C	1.128	0.3	0.9890000000000001
YNR066C	1.225	0.958	0.9420000000000001
YNR067C	1.1520000000000001	0.253	0.86
YNR068C	1.02	1.079	0.8490000000000001
YNR069C	1.324	0.6629999999999999	1.242
YNR070W	1.138	0.8420000000000001	1.125
YNR071C	1.036	0.9229999999999999	1.141
YNR072W	1.101	1.534	1.082
YNR073C	1.239	1.7690000000000001	1.115
YNR074C	1.264	1.443	1.131
YNR075W	1.149	1.567	1.146
YOL001W	0.51	0.063	0.985
YOL002C	1.165	0.809	1.123
YOL003C	0.938	0.809	1.0390000000000001
YOL004W	0.7120000000000001	1.143	0.762
YOL006C	1.124	2.471	1.105
YOL007C	0.99	1.166	1.12
YOL008W	0.982	0.6890000000000001	0.8809999999999999
YOL009C	0.63	0.816	0.7040000000000001
YOL011W	0.965	0.648	0.9009999999999999
YOL012C	0.546	0.145	0.733
YOL013C	1.058	0.716	1.197
YOL013W-A	0.884	1.167	1.187
YOL014W	1.048	0.6729999999999999	1.182
YOL015W	1.011	1.095	1.1159999999999999
YOL016C	0.861	0.489	0.958
YOL017W	1.15	1.1159999999999999	1.081
YOL018C	0.836	0.547	0.855
YOL019W	1.229	1.016	1.095
YOL020W	1.3630000000000002	1.1159999999999999	1.162
YOL023W	1.151	0.7709999999999999	0.9790000000000001
YOL024W	1.2590000000000001	1.046	1.139
YOL025W	1.255	1.4580000000000002	0.973
YOL027C	1.122	0.45899999999999996	0.843
YOL028C	0.983	1.072	1.01
YOL029C	0.997	0.9990000000000001	1.102
YOL030W	0.8759999999999999	3.0060000000000002	1.062
YOL031C	0.868	0.6	0.98
YOL032W	1.012	0.757	1.065
YOL033W	0.925	0.615	0.816
YOL035C	0.892	0.534	1.072
YOL036W	0.828	0.11	1.082
YOL037C	1.171	0.428	1.071
YOL039W	1.077	0.44	1.15
YOL041C	0.722	0.31	1.051
YOL042W	1.109	1.139	1.046
YOL043C	1.082	1.3459999999999999	0.919
YOL044W	1.421	1.422	0.852
YOL045W	1.133	0.856	1.1420000000000001
YOL046C	1.252	1.005	1.165
YOL047C	1.206	3.075	1.078
YOL048C	1.052	0.8079999999999999	1.0390000000000001
YOL049W	0.083	0.152	0.623
YOL050C	1.5330000000000001	1.788	1.062
YOL051W	0.685	0.124	1.135
YOL052C	0.209	0.11599999999999999	0.948
YOL052C-A	1.188	1.248	1.107
YOL053W	1.2229999999999999	1.113	0.8759999999999999
YOL054W	1.357	1.4280000000000002	0.975
YOL055C	0.953	1.078	0.992
YOL056W	1.215	1.249	1.156
YOL057W	0.89	0.341	0.9840000000000001
YOL058W	0.092	0.138	0.006
YOL059W	0.833	0.74	1.042
YOL060C	0.951	1.3630000000000002	1.129
YOL061W	1.102	1.27	0.987
YOL062C	1.056	1.03	1.026
YOL063C	1.01	0.7240000000000001	1.0659999999999998
YOL064C	1.157	1.156	0.992
YOL065C	1.15	0.8590000000000001	0.777
YOL067C	0.81	0.545	0.777
YOL068C	1.406	1.7280000000000002	0.997
YOL070C	1.3159999999999998	0.755	1.12
YOL071W	1.133	1.296	1.053
YOL072W	0.32299999999999995	0.233	0.625
YOL075C	1.222	1.483	1.0
YOL076W	1.013	1.624	0.73
YOL079W	1.3659999999999999	1.867	1.206
YOL080C	1.153	1.443	1.176
YOL081W	0.08199999999999999	0.10800000000000001	0.74
YOL082W	1.3119999999999998	1.335	0.9690000000000001
YOL083W	0.978	0.736	0.856
YOL084W	1.041	1.38	1.114
YOL085C	1.023	1.0590000000000002	1.111
YOL086C	1.023	1.403	0.677
YOL087C	0.6579999999999999	1.046	1.085
YOL088C	1.1	1.561	1.228
YOL089C	1.7890000000000001	4.872	1.357
YOL090W	1.228	2.673	0.843
YOL091W	0.139	0.038	0.828
YOL092W	1.06	0.44	0.9229999999999999
YOL093W	0.871	0.442	0.809
YOL095C	1.06	0.7609999999999999	0.701
YOL096C	1.149	2.6689999999999996	0.621
YOL098C	0.795	0.442	0.8290000000000001
YOL099C	0.7829999999999999	0.321	1.008
YOL100W	1.136	0.281	1.004
YOL101C	0.909	0.402	1.113
YOL103W	1.124	0.321	0.991
YOL104C	1.24	0.642	1.072
YOL105C	1.456	3.48	1.0859999999999999
YOL106W	1.074	2.1959999999999997	0.965
YOL107W	0.961	0.9620000000000001	0.9390000000000001
YOL108C	0.152	0.402	0.688
YOL109W	0.883	0.161	0.95
YOL110W	0.91	1.2009999999999998	0.764
YOL111C	0.769	0.361	1.115
YOL112W	0.8690000000000001	0.11599999999999999	1.11
YOL113W	0.743	0.24	1.091
YOL114C	0.934	1.119	1.15
YOL115W	0.584	0.5660000000000001	0.938
YOL116W	1.547	2.037	1.081
YOL117W	1.099	0.561	1.0759999999999998
YOL118C	0.9329999999999999	0.159	1.04
YOL119C	0.909	0.159	0.9740000000000001
YOL121C	1.1	0.763	1.031
YOL122C	0.934	0.2	1.031
YOL124C	1.0490000000000002	1.041	0.8809999999999999
YOL125W	0.179	0.455	0.026000000000000002
YOL126C	0.847	1.036	1.104
YOL128C	1.037	0.40399999999999997	1.042
YOL129W	1.1540000000000001	0.602	1.021
YOL131W	0.998	0.5660000000000001	0.8640000000000001
YOL132W	1.034	1.084	0.895
YOL136C	1.2009999999999998	3.136	1.053
YOL137W	0.9329999999999999	0.439	1.125
YOL138C	1.122	0.44	0.9359999999999999
YOL141W	0.981	-3.1460000000000004	1.057
YOL143C	0.071	0.079	0.005
YOL147C	1.298	1.39	1.125
YOL150C	0.838	-5.121	1.057
YOL151W	1.18	0.413	0.935
YOL152W	1.2690000000000001	0.763	0.9420000000000001
YOL155C	1.107	1.185	1.02
YOL158C	1.1159999999999999	-3.033	1.109
YOL159C	0.996	-2.787	0.9279999999999999
YOL160W	1.01	-3.543	1.17
YOL162W	0.6829999999999999	-1.639	1.1079999999999999
YOL163W	0.93	0.353	1.014
YOR001W	1.2309999999999999	0.27	1.06
YOR002W	0.963	0.7559999999999999	1.114
YOR003W	1.111	1.031	1.186
YOR005C	1.345	1.003	1.255
YOR006C	1.1909999999999998	1.01	1.1340000000000001
YOR007C	1.167	1.143	1.1640000000000001
YOR008C	0.643	0.7959999999999999	0.7809999999999999
YOR008C-A	1.0659999999999998	1.24	1.018
YOR009W	0.917	0.99	1.1540000000000001
YOR010C	0.963	1.018	1.143
YOR011W	0.914	1.044	1.105
YOR012W	0.83	0.855	1.0859999999999999
YOR013W	0.9079999999999999	0.79	1.131
YOR014W	0.784	1.247	0.865
YOR015W	0.872	0.895	1.155
YOR016C	0.45799999999999996	0.366	1.093
YOR017W	0.9620000000000001	0.905	1.1059999999999999
YOR018W	0.767	0.8059999999999999	1.12
YOR019W	0.825	0.614	0.858
YOR021C	0.97	0.527	0.924
YOR022C	0.978	0.684	0.935
YOR023C	0.8420000000000001	0.5489999999999999	0.9570000000000001
YOR024W	1.016	0.804	0.873
YOR025W	1.0190000000000001	0.721	1.051
YOR026W	1.037	0.966	0.688
YOR027W	1.013	0.9420000000000001	1.015
YOR028C	1.4680000000000002	1.54	1.02
YOR029W	0.968	1.225	1.011
YOR030W	1.237	1.4609999999999999	1.038
YOR032C	1.141	0.769	1.099
YOR033C	1.253	1.19	1.0390000000000001
YOR034C	1.202	0.971	1.1179999999999999
YOR035C	0.78	0.787	0.569
YOR036W	0.121	0.242	0.218
YOR037W	1.107	1.247	1.004
YOR038C	0.9890000000000001	0.93	1.099
YOR039W	1.6159999999999999	1.234	0.903
YOR040W	1.4140000000000001	0.8270000000000001	1.105
YOR041C	1.213	1.11	1.043
YOR042W	0.898	0.584	0.961
YOR043W	1.37	1.493	0.912
YOR044W	1.1420000000000001	0.74	1.054
YOR045W	1.288	0.977	1.0979999999999999
YOR047C	1.155	0.665	1.0859999999999999
YOR049C	1.1	0.6709999999999999	1.151
YOR050C	1.04	0.826	1.082
YOR051C	1.148	0.688	1.1420000000000001
YOR052C	1.171	0.9	1.138
YOR053W	1.105	0.998	1.328
YOR054C	1.242	0.948	1.167
YOR055W	0.9229999999999999	1.068	1.026
YOR058C	0.387	0.368	0.88
YOR059C	1.075	1.046	1.013
YOR061W	1.3130000000000002	1.0170000000000001	1.112
YOR062C	1.002	0.988	1.043
YOR064C	0.9359999999999999	0.52	0.985
YOR065W	0.828	0.5870000000000001	0.87
YOR066W	0.9890000000000001	0.9079999999999999	0.8809999999999999
YOR067C	1.024	0.8540000000000001	0.904
YOR068C	0.069	0.091	0.8490000000000001
YOR069W	0.08900000000000001	0.086	0.76
YOR070C	0.36	0.057999999999999996	1.038
YOR071C	1.014	0.023	0.991
YOR072W	0.856	0.376	0.909
YOR073W	0.867	0.878	0.878
YOR076C	1.131	0.982	1.057
YOR078W	1.197	0.659	1.162
YOR079C	1.052	0.9129999999999999	1.204
YOR080W	0.9620000000000001	0.8320000000000001	0.7140000000000001
YOR081C	0.9990000000000001	0.8140000000000001	1.172
YOR082C	1.088	1.1540000000000001	1.014
YOR083W	1.168	1.138	1.036
YOR084W	0.912	0.9309999999999999	1.156
YOR085W	1.057	0.561	1.102
YOR086C	1.064	0.625	1.119
YOR087W	1.0785	1.0884999999999998	1.174
YOR089C	0.455	0.235	0.767
YOR090C	1.089	0.925	1.092
YOR091W	1.079	0.8440000000000001	1.09
YOR092W	0.97	0.78	1.069
YOR093C	0.946	0.763	1.044
YOR094W	1.016	0.746	1.071
YOR096W	1.151	1.5819999999999999	0.7090000000000001
YOR097C	0.992	1.053	0.894
YOR099W	1.005	0.9590000000000001	1.138
YOR100C	0.985	0.929	1.102
YOR101W	0.851	0.8320000000000001	0.6579999999999999
YOR104W	1.077	1.0270000000000001	0.9390000000000001
YOR105W	0.813	1.298	1.21
YOR106W	1.097	1.2890000000000001	0.489
YOR107W	0.985	0.794	1.077
YOR108W	0.067	0.257	1.092
YOR109W	0.8959999999999999	0.758	1.307
YOR111W	0.826	0.632	1.167
YOR112W	1.063	0.8240000000000001	1.265
YOR113W	1.155	0.971	1.1179999999999999
YOR114W	1.3	1.217	1.296
YOR115C	1.42	1.187	1.186
YOR118W	1.111	0.904	1.078
YOR120W	1.168	1.248	1.274
YOR121C	1.228	1.439	1.247
YOR123C	0.741	0.38799999999999996	0.975
YOR124C	1.499	1.591	1.546
YOR125C	1.131	0.9590000000000001	1.006
YOR126C	1.046	0.318	1.4369999999999998
YOR127W	0.7509999999999999	0.158	0.846
YOR128C	0.231	0.8220000000000001	0.033
YOR129C	0.5920000000000001	0.305	0.728
YOR130C	0.17800000000000002	0.452	0.051
YOR131C	1.0490000000000002	1.162	0.7390000000000001
YOR132W	0.8290000000000001	1.617	0.741
YOR133W	1.136	1.0659999999999998	0.87
YOR134W	1.043	1.127	1.136
YOR135C	0.8809999999999999	1.0390000000000001	0.6920000000000001
YOR136W	0.8809999999999999	1.032	0.6970000000000001
YOR137C	1.202	1.163	0.945
YOR138C	1.225	1.253	0.5529999999999999
YOR139C	0.425	0.249	0.624
YOR140W	0.609	0.223	0.807
YOR141C	1.7630000000000001	4.281000000000001	0.872
YOR142W	1.23	1.347	1.067
YOR144C	0.948	1.254	0.871
YOR147W	1.155	1.516	1.018
YOR150W	1.226	1.203	0.919
YOR152C	1.1909999999999998	1.443	1.077
YOR153W	0.975	1.052	0.861
YOR154W	0.84	0.99	1.153
YOR155C	0.965	0.147	0.8540000000000001
YOR156C	1.171	1.389	1.067
YOR158W	0.7090000000000001	0.172	0.816
YOR161C	1.185	1.285	1.0
YOR162C	0.914	0.9940000000000001	0.9440000000000001
YOR163W	1.06	1.2309999999999999	0.998
YOR164C	1.157	1.406	1.275
YOR165W	1.34	1.0759999999999998	1.4140000000000001
YOR166C	1.13	0.8170000000000001	1.3869999999999998
YOR167C	0.953	1.355	1.119
YOR170W	0.855	0.922	0.86
YOR171C	1.153	1.057	1.0859999999999999
YOR172W	1.171	1.357	1.063
YOR173W	1.0959999999999999	0.945	1.194
YOR175C	0.955	0.885	1.081
YOR177C	1.107	1.489	1.129
YOR178C	1.005	1.368	0.769
YOR179C	1.3840000000000001	1.641	0.9890000000000001
YOR180C	1.367	1.611	0.895
YOR182C	1.6159999999999999	1.5430000000000001	0.998
YOR183W	1.001	2.129	1.072
YOR184W	0.172	0.161	0.037000000000000005
YOR185C	1.2209999999999999	1.449	1.042
YOR186W	1.146	1.268	0.932
YOR187W	1.051	1.3630000000000002	1.069
YOR188W	1.1340000000000001	1.301	1.073
YOR189W	1.643	1.276	1.151
YOR190W	1.382	1.266	0.988
YOR191W	0.7340000000000001	1.44	1.112
YOR192C	1.306	1.042	0.899
YOR193W	1.36	1.5659999999999998	1.034
YOR195W	1.2670000000000001	0.855	0.909
YOR196C	0.633	0.863	0.677
YOR197W	0.866	1.043	1.128
YOR198C	1.072	1.052	1.135
YOR199W	0.971	1.1440000000000001	1.1640000000000001
YOR200W	0.975	0.7090000000000001	1.082
YOR201C	0.9229999999999999	0.846	1.126
YOR202W	0.956	0.92	1.168
YOR205C	0.983	0.41100000000000003	1.073
YOR208W	1.189	0.654	1.125
YOR209C	0.9740000000000001	1.27	1.102
YOR211C	0.423	0.287	0.769
YOR212W	1.038	3.6630000000000003	1.345
YOR213C	1.238	0.972	1.045
YOR214C	1.5090000000000001	1.5590000000000002	1.138
YOR215C	0.701	1.003	1.204
YOR216C	0.708	0.792	1.0390000000000001
YOR219C	0.927	1.1420000000000001	1.041
YOR220W	0.873	0.7659999999999999	1.07
YOR221C	0.19399999999999998	-0.006	0.902
YOR222W	0.9520000000000001	0.604	1.043
YOR223W	0.9670000000000001	0.409	0.9490000000000001
YOR225W	0.369	0.151	0.855
YOR226C	1.074	0.604	1.16
YOR227W	0.7659999999999999	0.4	0.937
YOR228C	0.8809999999999999	0.765	0.953
YOR229W	1.08	1.0270000000000001	1.044
YOR230W	0.898	1.117	1.0590000000000002
YOR231W	0.902	0.65	1.109
YOR233W	0.727	0.616	0.971
YOR234C	0.695	0.777	1.06
YOR235W	0.38299999999999995	1.0979999999999999	1.084
YOR237W	1.041	0.595	0.9990000000000001
YOR238W	0.97	0.825	1.072
YOR239W	0.992	0.596	1.1145
YOR241W	0.052000000000000005	0.172	0.013000000000000001
YOR242C	0.924	0.715	1.115
YOR243C	0.792	0.7979999999999999	0.7979999999999999
YOR245C	0.758	1.18	0.9059999999999999
YOR246C	1.0659999999999998	1.4140000000000001	1.181
YOR247W	0.981	0.9390000000000001	1.0290000000000001
YOR248W	0.98	0.9179999999999999	1.037
YOR251C	1.025	0.743	1.058
YOR252W	0.9690000000000001	0.83	0.91
YOR253W	1.249	0.804	1.047
YOR255W	1.206	1.5030000000000001	1.068
YOR258W	1.206	1.318	0.91
YOR263C	1.429	0.696	1.032
YOR264W	1.344	1.2009999999999998	0.968
YOR265W	1.028	0.807	0.8809999999999999
YOR266W	0.935	0.287	0.9590000000000001
YOR267C	1.321	1.176	1.026
YOR268C	0.887	1.092	0.902
YOR269W	0.782	0.308	0.9
YOR270C	0.435	0.287	0.7559999999999999
YOR271C	1.038	0.442	1.094
YOR273C	0.8959999999999999	1.0270000000000001	0.97
YOR274W	0.6920000000000001	0.273	0.985
YOR275C	1.4580000000000002	3.353	0.99
YOR276W	0.848	0.377	0.882
YOR277C	1.195	1.345	0.868
YOR279C	1.6369999999999998	1.828	0.9570000000000001
YOR280C	0.853	1.038	1.1
YOR283W	1.056	0.7979999999999999	1.021
YOR284W	0.8690000000000001	0.675	1.222
YOR285W	0.752	0.298	1.032
YOR286W	0.8859999999999999	0.5770000000000001	1.033
YOR288C	1.046	1.084	1.155
YOR289W	1.0190000000000001	0.7	1.161
YOR290C	0.25	-0.308	1.355
YOR291W	1.052	0.555	1.094
YOR292C	1.261	0.9420000000000001	1.094
YOR293W	1.466	0.259	1.162
YOR295W	1.3559999999999999	1.087	1.126
YOR296W	1.091	1.224	1.104
YOR297C	1.058	0.785	1.0759999999999998
YOR298C-A	1.0090000000000001	1.615	1.083
YOR298W	1.159	0.953	1.121
YOR299W	1.002	0.526	1.077
YOR300W	1.0490000000000002	1.258	1.249
YOR301W	1.193	0.92	1.082
YOR302W	0.098	0.247	0.09699999999999999
YOR303W	0.052000000000000005	0.239	0.02
YOR304C-A	1.048	0.85	1.114
YOR304W	1.2209999999999999	0.253	1.3130000000000002
YOR305W	1.194	-6.405	1.057
YOR306C	0.8290000000000001	0.8320000000000001	0.93
YOR307C	1.1740000000000002	1.368	1.149
YOR308C	1.284	0.978	1.173
YOR309C	1.169	2.477	1.197
YOR311C	1.104	8.267999999999999	1.151
YOR312C	0.715	0.099	0.887
YOR313C	0.971	0.9640000000000001	1.036
YOR314W	1.044	1.033	1.047
YOR315W	1.085	1.041	1.062
YOR316C	1.02	0.953	1.074
YOR317W	0.991	0.8240000000000001	1.031
YOR318C	0.741	0.139	0.755
YOR320C	0.991	0.963	0.987
YOR321W	1.037	1.351	1.074
YOR322C	0.12	0.20199999999999999	0.816
YOR323C	1.412	1.095	1.186
YOR324C	1.107	5.771	1.073
YOR325W	0.782	0.293	1.064
YOR327C	0.998	2.87	0.8740000000000001
YOR330C	0.747	0.151	0.7759999999999999
YOR331C	0.27699999999999997	0.253	0.506
YOR333C	0.747	0.49700000000000005	0.961
YOR334W	1.09	0.733	0.945
YOR337W	1.28	1.837	0.9440000000000001
YOR338W	0.887	0.6659999999999999	0.8859999999999999
YOR339C	1.2830000000000001	1.581	1.0659999999999998
YOR342C	0.75	0.402	0.887
YOR343C	1.247	1.0070000000000001	0.835
YOR344C	1.281	2.084	1.1159999999999999
YOR345C	1.2930000000000001	2.0340000000000003	1.186
YOR346W	1.248	1.105	0.9259999999999999
YOR347C	0.993	0.8079999999999999	0.718
YOR348C	1.0959999999999999	0.99	1.113
YOR349W	1.015	1.151	1.161
YOR350C	1.02	0.9470000000000001	0.9740000000000001
YOR351C	1.022	1.057	1.149
YOR352W	1.216	0.8109999999999999	1.112
YOR354C	0.973	0.93	1.104
YOR355W	0.873	0.08	0.86
YOR356W	1.078	0.943	1.119
YOR357C	1.8419999999999999	4.685	1.153
YOR358W	1.0490000000000002	1.5830000000000002	1.0390000000000001
YOR359W	1.03	1.185	1.168
YOR360C	1.0190000000000001	1.202	0.907
YOR363C	1.128	0.982	1.121
YOR364W	1.1909999999999998	1.547	0.795
YOR365C	0.888	0.584	1.1440000000000001
YOR366W	1.2209999999999999	0.903	1.097
YOR367W	0.888	0.65	1.124
YOR368W	1.296	3.313	1.129
YOR369C	1.213	-9.73	1.043
YOR371C	0.7879999999999999	0.239	0.941
YOR374W	0.9229999999999999	0.7879999999999999	0.9620000000000001
YOR375C	0.579	0.447	0.787
YOR376W	0.7070000000000001	0.7759999999999999	0.871
YOR377W	0.6809999999999999	0.9470000000000001	0.9940000000000001
YOR378W	0.924	0.5489999999999999	0.888
YOR379C	1.15	0.9540000000000001	0.983
YOR380W	1.043	0.503	0.787
YOR381W	0.046	0.055999999999999994	0.64
YOR382W	0.81	0.156	0.855
YOR383C	1.258	0.945	1.131
YOR384W	0.985	1.229	1.0859999999999999
YOR385W	0.9129999999999999	1.035	1.087
YOR386W	1.0070000000000001	1.121	1.084
YPL001W	0.9359999999999999	1.153	0.9890000000000001
YPL002C	1.393	6.044	0.522
YPL003W	1.3769999999999998	3.11	1.129
YPL004C	1.3869999999999998	1.715	1.2109999999999999
YPL005W	0.789	0.584	1.008
YPL006W	1.036	0.998	1.153
YPL008W	1.003	0.77	1.159
YPL009C	1.271	1.525	1.2
YPL013C	1.214	0.846	1.012
YPL014W	1.115	1.0659999999999998	1.003
YPL015C	1.396	1.207	1.2229999999999999
YPL017C	1.115	1.2590000000000001	0.9359999999999999
YPL018W	0.998	1.203	0.924
YPL019C	1.032	0.371	0.996
YPL021W	1.166	0.86	1.091
YPL022W	1.3419999999999999	1.891	1.079
YPL023C	0.755	0.722	1.0190000000000001
YPL024W	1.175	0.696	1.042
YPL025C	1.34	1.053	1.18
YPL026C	1.177	1.102	1.249
YPL027W	1.264	1.858	1.249
YPL029W	1.1909999999999998	0.489	1.232
YPL030W	1.306	0.743	1.111
YPL031C	0.11900000000000001	0.304	0.67
YPL032C	1.128	0.509	1.046
YPL033C	1.215	0.927	1.052
YPL034W	1.454	2.807	1.32
YPL035C	1.102	0.353	0.95
YPL036W	1.008	0.9229999999999999	1.232
YPL037C	1.093	0.39	0.9890000000000001
YPL038W	1.111	0.586	0.9790000000000001
YPL039W	0.991	0.465	1.113
YPL040C	1.0659999999999998	0.41100000000000003	0.983
YPL041C	1.041	0.484	1.2570000000000001
YPL042C	2.075	4.646	1.031
YPL045W	0.845	2.82	0.249
YPL046C	1.078	0.496	1.208
YPL047W	1.484	1.671	1.032
YPL048W	0.968	0.256	0.9209999999999999
YPL049C	1.135	0.17600000000000002	0.997
YPL050C	1.149	0.708	0.8959999999999999
YPL051W	0.6809999999999999	0.46	0.885
YPL052W	0.631	2.263	0.7020000000000001
YPL053C	0.862	1.111	0.866
YPL054W	1.258	1.069	1.021
YPL055C	1.187	1.3130000000000002	0.951
YPL056C	1.466	1.8230000000000002	1.048
YPL057C	1.306	1.097	1.214
YPL058C	1.4809999999999999	5.055	1.329
YPL059W	0.425	1.932	0.634
YPL060W	1.278	1.2690000000000001	1.244
YPL061W	1.179	1.237	0.99
YPL062W	0.997	1.425	0.752
YPL064C	0.18100000000000002	0.578	0.618
YPL065W	0.17	0.664	0.18600000000000003
YPL066W	0.41700000000000004	0.243	0.799
YPL067C	1.061	1.095	0.95
YPL068C	0.9640000000000001	0.31	1.247
YPL069C	0.142	0.531	0.958
YPL070W	1.023	1.4709999999999999	1.1420000000000001
YPL071C	1.151	1.5630000000000002	1.166
YPL072W	1.091	1.063	1.046
YPL073C	1.412	4.497	1.104
YPL074W	1.17	1.041	1.0190000000000001
YPL077C	1.1420000000000001	0.565	1.014
YPL078C	0.889	0.444	1.1320000000000001
YPL079W	0.156	0.4	0.787
YPL080C	0.327	0.255	0.818
YPL081W	0.9590000000000001	0.262	1.2229999999999999
YPL084W	0.71	0.466	0.413
YPL086C	0.924	0.6779999999999999	1.188
YPL087W	1.055	0.345	1.225
YPL088W	1.101	0.628	1.202
YPL089C	0.823	0.67	1.079
YPL090C	1.023	0.965	0.937
YPL091W	1.018	0.674	1.068
YPL092W	1.06	0.8170000000000001	1.094
YPL095C	0.637	1.429	1.21
YPL096W	0.72	0.493	1.079
YPL097W	0.43700000000000006	1.153	0.879
YPL098C	0.282	0.374	0.934
YPL099C	0.508	0.21	1.068
YPL100W	0.379	0.34600000000000003	1.065
YPL101W	0.991	0.473	0.7759999999999999
YPL102C	1.511	2.641	0.958
YPL103C	1.032	0.762	1.119
YPL104W	0.851	0.33399999999999996	0.835
YPL105C	1.181	0.993	1.111
YPL106C	1.609	1.4040000000000001	1.133
YPL107W	0.642	0.35700000000000004	1.024
YPL108W	1.011	1.972	1.094
YPL109C	0.907	0.209	1.047
YPL110C	1.092	0.61	1.082
YPL111W	1.15	1.4040000000000001	1.146
YPL112C	1.225	0.8909999999999999	0.996
YPL113C	1.238	0.518	1.085
YPL114W	0.5920000000000001	0.263	1.026
YPL115C	1.306	0.504	1.051
YPL116W	0.561	0.363	0.996
YPL118W	0.7140000000000001	2.465	0.775
YPL119C	1.005	0.7090000000000001	1.124
YPL120W	1.375	0.727	0.857
YPL121C	0.6920000000000001	0.41100000000000003	0.948
YPL123C	0.9209999999999999	1.209	0.35600000000000004
YPL125W	0.68	0.32299999999999995	0.96
YPL127C	1.015	0.373	1.119
YPL129W	0.183	0.131	0.499
YPL130W	1.213	2.051	1.1320000000000001
YPL132W	0.9159999999999999	1.419	0.9009999999999999
YPL133C	1.453	1.4180000000000001	1.06
YPL134C	0.8909999999999999	0.364	1.146
YPL135W	1.446	5.082	1.263
YPL136W	0.588	0.253	1.208
YPL137C	0.867	0.091	1.139
YPL138C	0.384	0.289	1.105
YPL139C	1.874	4.261	1.056
YPL140C	0.493	0.27399999999999997	1.163
YPL141C	1.61	0.5589999999999999	1.099
YPL144W	0.591	0.48	0.948
YPL145C	1.25	1.7	1.237
YPL147W	1.126	0.2	1.139
YPL148C	0.527	1.099	0.7709999999999999
YPL149W	1.185	1.679	1.044
YPL150W	0.655	0.473	0.9109999999999999
YPL152W	1.5130000000000001	1.114	1.109
YPL154C	1.028	1.4169999999999998	0.9520000000000001
YPL155C	1.115	0.44799999999999995	1.126
YPL156C	1.253	0.8420000000000001	0.8809999999999999
YPL157W	1.321	0.746	0.987
YPL159C	0.436	0.419	1.078
YPL161C	0.294	0.43200000000000005	1.038
YPL162C	0.67	0.3	1.093
YPL163C	1.165	0.836	1.162
YPL166W	0.868	1.053	0.8420000000000001
YPL167C	1.07	1.022	0.915
YPL168W	0.748	0.22	0.846
YPL170W	1.204	0.613	0.88
YPL171C	0.652	0.215	0.935
YPL172C	0.395	-0.092	0.813
YPL173W	0.321	0.034	0.7240000000000001
YPL174C	0.7709999999999999	0.134	0.74
YPL176C	1.092	1.409	0.9640000000000001
YPL177C	1.041	2.424	1.083
YPL178W	1.011	1.818	0.925
YPL179W	1.04	0.441	1.035
YPL180W	1.413	1.93	0.956
YPL181W	0.703	0.166	0.955
YPL182C	1.2209999999999999	0.8390000000000001	0.958
YPL183C	0.946	0.13699999999999998	1.047
YPL183W-A	0.905	0.711	0.9079999999999999
YPL184C	1.083	1.416	0.945
YPL185W	1.038	1.206	1.001
YPL186C	1.198	1.381	1.08
YPL187W	0.8059999999999999	0.852	0.9670000000000001
YPL188W	0.047	0.057999999999999996	0.457
YPL189W	0.895	0.727	1.0959999999999999
YPL191C	1.141	1.2670000000000001	1.087
YPL192C	1.157	1.3519999999999999	1.105
YPL193W	0.792	1.052	0.713
YPL194W	1.117	0.857	1.101
YPL195W	1.126	1.038	0.845
YPL196W	1.104	1.0390000000000001	0.991
