ORF	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YNR001C	1.651	0.217	0.021	0.386
YOR078W	0.090	0.049	0.048	0.527
YPL086C	0.217	0.172	0.058	0.392
YLR322W	0.013	0.021	0.009	0.592
YPR123C	0.004	0.015	0.012	0.594
YCL032W	0.382	0.532	0.151	-0.062
YGL094C	0.827	0.455	0.234	-0.069
YGL236C	0.009	0.025	0.017	0.577
YLR252W	0.929	0.584	0.012	0.022
YIL038C	1.086	0.460	0.083	0.073
YPL202C	0.364	0.254	0.027	0.333
YGL080W	1.805	0.083	0.227	0.300
YLR058C	0.178	0.090	0.060	0.461
YER016W	0.001	0.035	0.019	0.556
YBR213W	0.004	0.034	0.057	0.519
YJL117W	0.006	0.027	0.019	0.564
YPR024W	0.033	0.035	0.012	0.563
YLR320W	0.091	0.053	0.016	0.540
YMR026C	1.057	0.499	0.019	0.091
YNL096C	0.844	0.403	0.326	-0.121
YMR062C	0.875	0.321	0.017	0.269
YDR289C	0.343	0.015	0.011	0.582
YIL135C	0.750	0.524	0.734	-0.650
YOR297C	1.115	0.393	0.039	0.175
YNL077W	0.895	0.123	0.044	0.440
YAR003W	0.764	0.385	0.013	0.207
YPR023C	0.211	0.237	0.114	0.255
YML061C	0.006	0.027	0.005	0.573
YLR337C	0.014	0.028	0.017	0.560
YKL208W	0.100	0.092	0.003	0.510
YER161C	1.280	0.346	0.036	0.223
YDL151C	0.041	0.017	0.018	0.569
YGL071W	0.225	0.025	0.005	0.571
YHR129C	0.730	0.497	0.012	0.092
YNL094W	1.128	0.421	0.031	0.149
YHR189W	0.277	0.044	0.024	0.532
YNL041C	1.114	0.305	0.029	0.266
YAL058C-A	0.200	0.238	0.124	0.237
YLR003C	0.506	0.521	0.096	-0.018
YOR028C	0.525	0.542	0.317	-0.264
YIL107C	1.284	0.617	0.038	-0.060
YCR076C	0.727	0.602	0.028	-0.038
YDR290W	0.679	0.208	0.044	0.340
YDL119C	1.041	0.263	0.021	0.307
YER095W	0.438	0.168	0.024	0.398
YFL054C	0.317	0.261	0.763	-0.435
YOR295W	0.271	0.493	0.063	0.032
YMR119W-A	1.184	0.799	0.216	-0.426
YLR143W	0.966	0.323	0.038	0.227
YIL110W	0.041	0.052	0.106	0.430
YHR050W	1.122	0.613	0.318	-0.345
YBR272C	0.420	0.377	0.065	0.143
YMR060C	0.411	0.221	0.056	0.307
YPL101W	0.268	0.201	0.093	0.287
YGL012W	0.385	0.249	0.297	0.034
YJR142W	1.004	0.378	0.029	0.171
YOR025W	0.962	0.596	0.060	-0.079
YDR149C	0.249	0.328	0.034	0.215
YPL205C	0.051	0.081	0.003	0.493
YDR048C	1.597	0.410	0.028	0.138
YDR178W	0.961	0.047	0.007	0.521
YER014W	0.002	0.026	0.020	0.526
YDR337W	0.003	0.001	0.015	0.555
YOR275C	0.523	0.247	0.048	0.275
YOL111C	0.697	0.372	0.031	0.168
YLR251W	0.369	0.409	0.084	0.075
YNL175C	1.131	0.391	0.160	0.016
YPR164W	0.171	0.129	0.040	0.397
YPL239W	0.071	0.093	0.028	0.444
YEL061C	0.992	0.772	0.163	-0.370
YJL046W	1.143	0.032	0.009	0.522
YBR289W	0.010	0.040	0.013	0.511
YJR126C	0.582	0.408	0.021	0.133
YBR162W-A	1.254	0.550	0.147	-0.136
YOR322C	0.140	0.114	0.012	0.433
YER078C	0.476	0.314	0.021	0.222
YPL062W	0.134	0.177	0.205	0.176
YPL188W	0.160	0.056	0.015	0.486
YNL228W	0.121	0.087	0.089	0.381
YBL006C	1.215	0.294	0.010	0.252
YPL018W	0.401	0.295	0.171	0.089
YPR046W	0.306	0.289	0.174	0.091
YDR334W	0.191	0.052	0.015	0.485
YGR063C	0.730	0.187	0.066	0.300
YOL006C	0.039	0.052	0.020	0.481
YCR027C	0.485	0.271	0.215	0.066
YJL178C	1.790	0.223	0.034	0.295
YNL097C	0.368	0.076	0.013	0.463
YBR245C	0.626	0.335	0.071	-0.073
YML001W	0.562	0.074	0.020	0.455
YOR305W	0.008	0.028	0.012	0.507
YHR178W	0.014	0.060	0.101	0.385
YDR197W	0.007	0.021	0.004	0.522
YNR015W	1.318	0.547	0.030	-0.030
YKR082W	0.051	0.064	0.011	0.471
YGL246C	0.022	0.080	0.033	0.431
YLR368W	0.862	0.137	0.099	0.309
YNL224C	1.187	0.304	0.023	0.217
YNL098C	0.711	0.248	0.026	0.269
YJL101C	0.009	0.016	0.007	0.519
YOL008W	0.194	0.189	0.022	0.330
YMR075W	0.125	0.141	0.075	0.323
YOR070C	0.890	0.084	0.014	0.442
YKL118W	0.020	0.027	0.010	0.501
YMR230W	0.556	0.331	0.180	0.028
YJL185C	0.887	0.469	0.040	0.027
YBL037W	0.771	0.415	0.236	-0.116
YGR270W	0.729	0.325	0.010	0.201
YMR100W	0.682	0.216	0.013	0.306
YKL041W	0.098	0.033	0.023	0.478
YBR099C	0.927	0.416	0.228	-0.110
YER129W	0.862	0.235	0.125	0.173
YDR293C	0.704	0.320	-0.001	0.212
YGL210W	0.592	0.594	0.438	-0.500
YKL190W	0.731	0.243	0.114	0.171
YDR174W	0.074	0.090	0.132	0.307
YDR195W	0.109	0.063	0.016	0.449
YLL045C	0.329	0.390	0.121	0.016
YIL070C	0.341	0.402	0.051	0.072
YIL018W	0.768	0.220	0.204	0.100
YKL110C	0.237	0.352	0.259	-0.088
YHR059W	0.068	0.042	0.002	0.475
YLR226W	0.003	0.034	0.017	0.468
YLR079W	0.082	0.056	0.021	0.440
YPR049C	0.906	0.484	0.007	0.025
YER119C-A	1.164	0.205	0.012	0.300
YIL112W	1.172	0.451	0.257	-0.192
YOL129W	0.565	0.395	0.047	0.073
YLR172C	0.662	0.194	0.024	0.297
YCR059C	0.313	0.286	0.146	0.082
YGR231C	0.624	0.439	0.280	-0.204
YNL084C	0.228	0.497	0.029	-0.013
YNL117W	1.424	0.143	0.038	0.333
YAR027W	1.181	0.520	0.120	-0.127
YFL033C	0.550	0.238	0.189	-0.257
YOL071W	1.710	0.182	0.014	0.313
YBR098W	1.137	0.431	0.210	-0.133
YOR124C	0.346	0.100	0.039	0.367
YHR067W	0.186	0.018	-0.005	0.491
YER041W	0.173	0.331	0.244	-0.072
YPL161C	0.031	0.060	0.034	0.407
YFL023W	0.323	0.125	0.147	0.228
YBL001C	1.377	0.402	0.229	-0.132
YHL025W	0.008	0.022	0.004	0.472
YNL136W	0.245	0.192	0.041	0.262
YPL055C	0.883	0.072	0.012	0.411
YDR392W	0.058	0.035	0.032	0.427
YMR067C	1.437	0.315	0.206	-0.029
YNL140C	0.007	0.016	0.009	0.468
YGR056W	0.134	0.070	0.005	0.417
YKL032C	0.076	0.040	0.021	0.430
YJL183W	1.340	0.419	0.072	-0.005
YLR091W	0.004	0.037	0.017	0.431
YAL051W	0.384	0.308	0.382	-0.206
YNL139C	0.027	0.045	0.014	0.422
YER123W	0.318	0.249	0.011	0.221
YDR385W	0.537	0.284	0.066	0.131
YBR285W	0.680	0.180	0.086	0.214
YPL226W	0.139	0.123	0.033	0.323
YCL048W	0.274	0.156	0.204	0.114
YOR001W	0.118	0.132	0.074	0.268
YBR267W	0.025	0.046	0.027	0.401
YNL257C	0.473	0.337	0.276	-0.140
YKR072C	0.668	0.348	0.015	0.110
YER014C-A	0.002	0.023	0.018	0.430
YDR500C	0.137	0.123	0.332	-0.188
YGL046W	0.390	0.201	0.494	-0.225
YNL148C	0.252	0.134	0.061	0.273
YBR171W	0.300	0.184	0.014	0.269
YBL003C	0.492	0.689	0.224	-0.447
YKL170W	0.006	0.029	0.009	0.424
YLR369W	0.022	0.030	0.043	0.388
YMR294W	0.416	0.277	0.009	0.173
YPL106C	0.066	0.161	0.033	0.259
YGR132C	0.195	0.141	0.103	0.209
YCL007C	0.005	0.033	0.014	0.405
YFR031C-A	0.209	0.189	0.468	-0.206
YMR207C	0.596	0.142	0.031	0.278
YKR029C	1.229	0.244	0.031	0.175
YNL071W	1.563	0.076	0.046	0.328
YOR051C	0.365	0.095	0.006	0.349
YMR221C	0.489	0.555	0.029	-0.135
YKL002W	0.075	0.028	0.010	0.411
YDR051C	0.520	0.549	0.410	-0.511
YPR066W	1.716	0.019	0.013	0.414
YOR187W	0.010	0.026	0.008	0.413
YHR183W	0.668	0.163	0.051	0.231
YBL090W	0.002	0.026	0.017	0.402
YCL029C	0.167	0.148	0.056	0.240
YMR237W	1.119	0.642	0.033	-0.232
YCR047C	0.030	0.113	0.039	0.289
YPL118W	0.007	0.027	0.006	0.407
YNR004W	0.610	0.398	0.076	-0.035
YDR080W	0.383	0.038	0.016	0.385
YOR035C	0.229	0.091	0.143	0.201
YOR135C	0.452	0.100	-0.001	0.333
YHR133C	0.539	0.334	0.102	-0.007
YDL032W	0.005	0.056	0.024	0.348
YFL013W-A	0.171	0.095	0.117	0.213
YNL076W	0.668	0.080	0.035	0.310
YLR200W	0.232	0.102	0.054	0.270
YMR193W	0.007	0.033	0.026	0.362
YOR139C	0.991	0.278	0.113	0.029
YER077C	0.007	0.035	0.008	0.376
YNL226W	0.084	0.071	0.040	0.307
YDR369C	0.117	0.075	0.042	0.300
YDR237W	0.008	0.025	0.006	0.383
YDL142C	0.086	0.041	0.011	0.362
YOR083W	0.443	0.149	0.080	0.184
YFL001W	0.042	0.038	0.013	0.361
YDR120C	0.798	0.210	0.019	0.182
YNL242W	1.984	0.052	0.018	0.341
YDR511W	1.432	0.396	0.149	-0.135
YOR349W	0.251	0.173	0.031	0.204
YDL075W	0.029	0.070	0.033	0.304
YOL018C	0.101	0.070	0.018	0.320
YER122C	0.007	0.041	0.009	0.355
YPL253C	0.453	0.185	0.023	0.197
YMR166C	1.142	0.356	0.036	0.011
YPL061W	0.201	0.143	0.174	0.087
YNR045W	0.001	0.013	0.004	0.387
YPL250C	0.304	0.229	0.080	0.094
YOL093W	1.993	0.117	0.010	0.274
YPL129W	0.036	0.042	0.022	0.338
YPL194W	0.515	0.346	0.728	-0.674
YPL060W	0.163	0.008	0.004	0.388
YMR030W	1.043	0.332	0.065	0.002
YKR106W	0.570	0.260	0.128	0.010
YLR174W	0.560	0.355	0.036	0.007
YKR006C	0.053	0.035	0.007	0.356
YDR159W	0.040	0.171	0.068	0.158
YHR041C	0.037	0.032	0.001	0.363
YML122C	0.074	0.082	0.013	0.301
YPL154C	1.294	0.102	0.026	0.268
YDR025W	0.397	0.355	0.055	-0.015
YGR105W	0.009	0.016	0.002	0.377
YDR234W	0.054	0.061	0.003	0.330
YOR008C	0.008	0.050	0.023	0.319
YBR131W	1.579	0.040	0.013	0.338
YER131W	0.187	0.270	0.220	-0.099
YHR004C	0.421	0.036	0.015	0.339
YKL055C	1.568	0.264	0.026	0.099
YMR072W	0.217	0.090	0.040	0.258
YOL012C	0.136	0.034	0.028	0.326
YCL060C	0.527	0.484	0.069	-0.166
YLR303W	0.008	0.025	0.019	0.342
YOR323C	0.049	0.046	0.024	0.315
YBR292C	0.514	0.263	0.128	-0.006
YIL029C	0.065	0.074	0.030	0.277
YGR148C	0.235	0.170	0.292	-0.081
YNL214W	0.417	0.389	0.044	-0.056
YDR431W	1.590	0.547	0.066	-0.238
YKL098W	0.115	0.074	0.045	0.257
YBL036C	1.137	0.237	0.084	0.055
YGR112W	0.005	0.021	0.001	0.353
YDR533C	0.002	0.015	0.004	0.356
YMR264W	0.618	0.273	0.121	-0.021
YCL001W-A	0.325	0.151	0.076	0.146
YOR091W	0.557	0.124	0.026	0.223
YLR021W	0.254	0.140	0.007	0.226
YNL177C	0.161	0.110	0.066	0.196
YLR234W	0.060	0.089	0.019	0.263
YHL020C	0.776	0.234	0.105	0.029
YGR135W	0.073	0.022	0.004	0.341
YJR050W	0.832	0.203	0.004	0.160
YER024W	0.491	0.469	0.335	-0.438
YMR202W	0.124	0.354	0.224	-0.213
YGR078C	0.472	0.124	0.009	0.231
YBR266C	0.027	0.029	0.052	0.282
YJL063C	0.285	0.258	-0.004	0.109
YDR005C	0.450	0.077	0.021	0.264
YHR191C	0.015	0.030	0.011	0.321
YDR150W	0.967	0.335	0.019	0.007
YPL213W	0.653	0.096	0.001	0.264
YCL009C	0.503	0.411	0.074	-0.124
YGL126W	0.901	0.290	0.128	-0.059
YOL108C	0.009	0.047	0.019	0.293
YKR001C	0.004	0.024	0.008	0.327
YDR359C	0.053	0.041	0.015	0.303
YGR204W	0.001	-0.001	-0.012	0.370
YDL071C	0.484	0.480	0.267	-0.391
YOR023C	0.841	0.387	0.017	-0.048
YHR207C	1.040	0.626	0.008	-0.278
YJL080C	0.359	0.196	0.041	0.117
YHR077C	0.432	0.553	0.066	-0.266
YDL063C	0.931	0.344	0.066	-0.059
YML022W	0.020	0.019	0.001	0.331
YLR384C	0.153	0.163	0.050	0.137
YJR109C	0.469	0.305	0.091	-0.046
YML097C	0.208	0.150	0.014	0.186
YHR026W	0.005	0.048	-0.000	0.302
YJR073C	0.270	0.037	0.010	0.303
YPL157W	0.041	0.065	0.024	0.260
YDR363W	0.095	0.108	0.001	0.240
YDR156W	0.174	0.161	0.017	0.169
YMR280C	2.033	0.365	0.032	-0.050
YER092W	0.479	0.233	0.057	0.056
YLR435W	0.046	0.077	0.015	0.253
YLR374C	0.692	0.158	0.033	0.154
YMR138W	0.121	0.060	0.027	0.256
YLR396C	0.000	-0.001	-0.013	0.357
YDL050C	1.144	0.501	0.018	-0.177
YMR312W	0.311	0.197	0.051	0.092
YOR138C	0.545	0.153	-0.002	0.189
YLR382C	0.009	0.027	0.008	0.306
YDR316W	0.109	0.068	0.041	0.231
YML123C	0.015	0.034	0.016	0.288
YNL079C	0.152	0.083	0.013	0.242
YLL040C	0.603	0.289	0.012	0.036
YOR199W	0.159	0.080	0.016	0.239
YNL229C	0.024	0.030	0.023	0.282
YLR052W	0.146	0.145	0.031	0.158
YGL051W	0.714	1.154	0.794	-1.615
YDR069C	0.002	0.014	0.007	0.312
YMR115W	1.192	0.395	0.191	-0.254
YLR062C	0.021	0.057	0.026	0.243
YDL077C	0.806	0.109	0.062	0.154
YJR102C	0.137	0.042	0.018	0.264
YPR173C	0.011	0.029	0.017	0.276
YNL073W	0.007	0.024	0.007	0.291
YER164W	0.338	0.239	0.030	0.053
YDL051W	0.785	0.378	0.027	-0.084
YJL164C	0.377	0.290	0.082	-0.051
YBR207W	0.007	0.023	0.011	0.286
YIL090W	0.282	0.201	0.107	0.011
YJL120W	0.078	0.029	0.082	0.207
YOR200W	0.005	0.019	0.009	0.290
YDR022C	1.105	0.171	0.023	0.123
YHR005C	0.006	0.018	0.013	0.283
YJL175W	0.467	0.131	0.015	0.167
YGR208W	0.082	0.008	0.015	0.287
YNL196C	0.965	0.232	0.224	-0.146
YPR120C	0.626	0.280	0.065	-0.036
YOR067C	0.798	0.182	0.023	0.101
YLR370C	0.348	0.150	0.024	0.132
YHR008C	0.005	0.027	0.008	0.270
YDR378C	0.076	0.033	0.027	0.243
YCR044C	0.012	0.087	0.041	0.172
YMR156C	0.186	0.110	0.020	0.170
YMR219W	0.384	0.253	0.027	0.019
YBR251W	0.007	0.035	0.015	0.247
YJR134C	0.735	0.524	0.150	-0.378
YNL184C	0.006	0.043	0.019	0.234
YHR168W	0.006	0.083	0.009	0.203
YJR053W	0.806	0.500	0.149	-0.354
YIR026C	0.053	0.067	0.029	0.198
YDR477W	0.007	0.034	0.011	0.247
YCR020W-B	0.137	0.035	0.044	0.213
YML128C	0.060	0.041	0.029	0.222
YHR203C	0.421	0.196	0.046	0.049
YMR098C	0.008	0.026	0.011	0.254
YFR021W	1.825	0.044	0.027	0.219
YOL076W	0.124	0.078	0.016	0.196
YDR425W	0.472	0.227	0.161	-0.098
YHR143W	0.007	0.035	0.011	0.243
YGL064C	0.007	0.020	0.003	0.262
YGR062C	0.007	0.021	0.009	0.255
YGR081C	0.327	0.181	0.014	0.089
YIR017C	0.007	0.025	0.007	0.251
YLR377C	0.464	0.175	0.031	0.075
YCL038C	0.626	0.326	0.032	-0.128
YKR035W-A	0.296	0.112	0.008	0.160
YLR065C	0.029	0.046	0.015	0.216
YBR179C	0.002	0.021	0.017	0.240
YDR318W	0.169	0.178	0.135	-0.037
YML095C-A	0.282	0.068	0.013	0.195
YNL288W	0.694	0.247	0.063	-0.036
YCR051W	0.472	0.221	0.106	-0.053
YDL116W	0.073	0.030	0.010	0.234
YIL153W	1.024	0.371	0.361	-0.460
YOR097C	0.649	0.258	0.043	-0.031
YAL058W	0.325	0.191	0.052	0.028
YOR360C	0.135	0.072	0.019	0.178
YPL271W	0.007	0.026	0.015	0.229
YJL053W	0.903	0.567	-0.008	-0.290
YHR171W	0.993	0.012	0.022	0.234
YDR083W	0.042	0.060	0.098	0.109
YDR137W	0.178	0.099	0.020	0.147
YBR278W	0.559	0.231	0.060	-0.025
YOR330C	0.008	0.028	0.007	0.231
YCR002C	0.005	0.020	0.011	0.235
YGR101W	0.003	0.013	0.008	0.244
YGL151W	0.759	0.110	0.211	-0.058
YGL107C	0.008	0.075	0.014	0.173
YAL004W	1.177	0.364	0.312	-0.414
YGR188C	0.030	0.090	-0.009	0.179
YIL053W	0.046	0.056	0.023	0.180
YCR032W	0.837	0.225	0.010	0.019
YMR151W	0.006	0.034	0.034	0.186
YDR372C	0.417	0.207	0.017	0.030
YNR020C	0.000	0.018	-0.000	0.237
YCR045C	0.299	0.160	0.074	0.020
YCL011C	0.386	0.228	0.109	-0.083
YMR142C	0.045	0.018	0.035	0.200
YLL002W	0.023	0.043	0.011	0.197
YDR071C	0.775	0.077	0.168	0.006
YGR092W	0.612	0.111	0.043	0.097
YGL227W	1.542	0.155	0.033	0.063
YOR065W	0.006	0.019	0.011	0.220
YGR233C	0.205	0.207	0.152	-0.108
YMR077C	0.023	0.029	0.006	0.215
YLR441C	0.121	0.154	0.060	0.035
YLR244C	0.013	0.041	0.014	0.193
YNL323W	0.459	0.223	0.039	-0.014
YDR354W	0.054	0.077	0.060	0.108
YGL219C	0.300	0.104	0.039	0.102
YCR003W	0.006	0.030	0.010	0.205
YGR102C	0.005	0.029	0.006	0.208
YLR139C	0.007	0.028	0.007	0.208
YLR113W	0.073	0.080	0.063	0.099
YBL017C	1.205	0.188	0.073	-0.021
YJL199C	0.328	0.375	0.296	-0.432
YEL012W	0.631	0.217	-0.002	0.021
YOR002W	0.757	0.382	0.017	-0.164
YIL035C	0.466	0.205	0.013	0.017
YNL283C	0.513	0.283	0.120	-0.169
YNL294C	0.357	0.210	0.061	-0.040
YPL132W	0.005	0.027	0.012	0.193
YNL225C	0.063	0.062	0.017	0.149
YDR347W	0.007	0.020	0.004	0.205
YDL198C	0.003	0.017	0.014	0.198
YCL008C	0.083	0.045	0.018	0.165
YDL074C	0.235	0.011	0.003	0.211
YDL096C	0.428	0.153	0.122	-0.050
YPL172C	0.224	0.085	0.011	0.128
YER017C	0.001	0.024	0.013	0.187
YDL080C	0.384	0.138	0.030	0.054
YJR121W	0.008	0.088	0.014	0.120
YOR080W	0.050	0.032	0.016	0.174
YGL135W	0.005	0.000	0.004	0.216
YFR010W	0.047	0.010	0.017	0.193
YHL044W	1.718	1.158	0.057	-0.996
YBR026C	0.340	0.104	0.021	0.092
YKL126W	0.446	0.146	0.047	0.023
YHL022C	0.469	0.850	0.783	-1.417
YNL005C	0.004	0.014	0.012	0.189
YNL080C	0.130	0.039	-0.000	0.176
YER110C	0.341	0.172	0.025	0.018
YFR030W	0.004	0.040	0.028	0.147
YMR022W	0.715	0.224	0.076	-0.087
YDL130W	0.247	0.173	0.004	0.036
YEL051W	0.019	0.021	0.014	0.177
YDR079W	0.007	0.028	0.010	0.173
YGL237C	0.216	0.129	0.021	0.061
YMR064W	0.002	0.022	0.005	0.185
YEL009C	0.004	0.021	0.011	0.177
YKL211C	0.006	0.016	-0.004	0.197
YDL236W	0.252	0.111	0.130	-0.033
YJL162C	0.276	0.102	0.034	0.072
YLR148W	0.007	0.024	0.006	0.178
YLR185W	0.055	0.055	0.015	0.136
YDR207C	0.018	0.018	-0.002	0.189
YGL251C	0.006	0.183	0.019	0.001
YBL079W	0.069	0.044	0.017	0.140
YPL183C	0.005	0.017	0.006	0.177
YDL062W	0.540	0.230	0.042	-0.073
YPR072W	0.046	0.035	0.010	0.154
YGR133W	0.311	0.149	0.029	0.021
YCL062W	0.920	0.267	0.148	-0.218
YDL100C	1.033	0.246	0.005	-0.058
YMR263W	0.229	0.074	0.008	0.111
YKL113C	0.153	0.212	0.191	-0.212
YBR295W	0.387	0.207	0.105	-0.121
YDL149W	1.492	0.026	0.012	0.151
YOR027W	0.468	0.194	0.149	-0.155
YJL075C	0.017	0.035	0.026	0.127
YOR140W	0.802	0.278	0.076	-0.169
YDR138W	0.023	0.043	0.033	0.109
YER068C-A	0.012	0.006	0.006	0.172
YLR426W	0.845	0.268	-0.011	-0.073
YBR164C	0.747	0.168	0.011	0.005
YDR377W	0.006	0.007	0.032	0.145
YGL212W	1.097	0.009	0.070	0.105
YBL078C	1.146	0.067	0.015	0.101
YDR405W	0.006	0.023	0.026	0.133
YKL213C	0.003	0.016	0.007	0.158
YER058W	0.268	0.098	0.007	0.075
YDR014W	0.727	0.231	0.151	-0.202
YOR331C	0.026	0.027	0.011	0.142
YBR195C	0.742	0.335	0.010	-0.166
YPL214C	0.233	0.213	0.150	-0.184
YGL124C	0.624	0.044	0.012	0.123
YCR028C-A	0.007	0.057	0.012	0.110
YEL024W	0.005	0.018	0.010	0.148
YIL041W	0.077	0.076	0.016	0.084
YKL169C	0.006	0.033	0.011	0.129
YBL038W	0.003	0.018	0.016	0.139
YPL024W	0.010	0.036	0.017	0.119
YJR033C	0.382	0.353	0.127	-0.308
YLR330W	0.257	0.246	0.008	-0.083
YLR201C	0.009	0.030	0.010	0.130
YKR085C	0.007	0.017	0.008	0.142
YML112W	0.015	0.023	0.009	0.135
YJL215C	0.290	0.240	0.253	-0.326
YJL189W	0.023	0.035	0.024	0.107
YOR150W	0.003	0.009	-0.003	0.158
YOR293W	0.191	0.101	0.028	0.034
YHR025W	0.004	0.015	-0.001	0.148
YOL058W	0.006	0.020	0.005	0.136
YNL215W	0.117	0.040	0.018	0.103
YGL043W	0.306	0.026	0.027	0.108
YBL099W	0.004	0.062	0.021	0.077
YCR050C	0.116	0.068	0.039	0.054
YER087W	0.008	0.023	0.013	0.122
YDL002C	0.416	0.153	0.083	-0.078
YDR450W	0.127	0.123	0.110	-0.076
YER019C-A	0.237	0.142	0.047	-0.034
YGL115W	0.009	0.003	0.014	0.138
YLR239C	0.503	0.021	0.019	0.115
YJR069C	0.307	0.305	0.414	-0.564
YBL101C	0.724	0.362	0.142	-0.350
YLR240W	-0.000	0.025	0.021	0.108
YLR120C	0.244	0.202	0.028	-0.077
YML072C	0.418	0.081	0.039	0.031
YBR119W	0.397	0.060	0.078	0.013
YPL254W	0.005	0.026	0.013	0.112
YCL058C	0.019	0.013	0.027	0.110
YLR205C	0.446	0.191	0.022	-0.066
YJL166W	0.003	0.017	0.003	0.127
YLR039C	0.516	0.241	0.012	-0.106
YPR116W	0.005	0.025	0.010	0.112
YPR100W	0.006	0.021	0.016	0.109
YLR203C	0.006	0.037	0.013	0.096
YEL027W	0.021	0.015	0.014	0.117
YJL022W	0.006	0.016	0.010	0.120
YBR291C	0.264	0.089	0.041	0.014
YER070W	0.002	0.001	0.003	0.141
YPL120W	0.171	0.036	-0.008	0.117
YML036W	0.113	0.049	0.008	0.087
YOR332W	0.013	0.017	0.004	0.122
YBR035C	0.981	0.419	0.009	-0.285
YJL188C	0.014	0.035	0.076	0.031
YOR350C	0.014	0.067	0.010	0.064
YGL226C-A	0.914	0.323	0.138	-0.321
YDR148C	1.164	0.027	0.018	0.094
YPR166C	-0.005	0.012	0.009	0.116
YLR242C	0.008	0.043	0.015	0.079
YDR451C	0.631	0.373	0.105	-0.342
YIL146C	0.818	0.303	0.222	-0.391
YPL137C	0.005	0.009	0.004	0.121
YCR066W	0.138	0.422	0.288	-0.577
YKR069W	0.006	0.040	0.059	0.033
YBR194W	0.592	0.263	0.058	-0.190
YLR114C	0.181	0.028	0.013	0.089
YDL160C	0.091	0.019	0.010	0.099
YGR262C	0.007	0.016	-0.005	0.117
YER151C	0.178	0.134	0.051	-0.059
YGL036W	0.963	0.285	0.077	-0.237
YBR191W	0.207	0.267	0.072	-0.213
YJR032W	0.187	0.199	0.120	-0.194
YLR131C	0.133	0.212	0.090	-0.178
YPR185W	1.087	0.041	0.015	0.068
YDR204W	0.005	0.019	-0.002	0.106
YDL191W	0.020	0.033	0.007	0.083
YJL138C	0.005	0.037	0.061	0.024
YEL050C	0.005	0.033	0.019	0.069
YLR381W	0.284	0.170	0.182	-0.232
YLR304C	0.006	0.020	0.015	0.085
YCR068W	0.067	-0.003	-0.005	0.125
YNL299W	0.123	0.084	0.107	-0.077
YCR087C-A	0.555	0.274	0.264	-0.425
YBR283C	0.065	0.026	0.062	0.024
YOL023W	0.005	0.021	0.016	0.075
YLR235C	0.014	0.029	0.011	0.068
YLR218C	0.011	0.042	0.015	0.049
YGL066W	0.069	0.025	0.010	0.071
YOR201C	0.002	0.009	0.002	0.095
YDL013W	0.044	0.059	0.016	0.031
YOL009C	0.004	0.019	0.010	0.076
YKL119C	0.011	0.023	0.008	0.074
YLR312W-A	0.004	0.027	0.006	0.071
YNR040W	0.335	0.279	0.007	-0.182
YAL013W	0.260	0.046	0.021	0.036
YLR192C	0.526	0.081	0.050	-0.034
YJL121C	0.337	0.029	0.049	0.012
YLR182W	0.006	0.031	0.007	0.050
YAL055W	0.371	0.211	0.027	-0.150
YLR119W	0.052	0.055	0.018	0.016
YDL001W	0.620	0.148	0.040	-0.102
YMR205C	0.003	0.028	0.029	0.029
YOR036W	0.007	0.016	0.005	0.064
YDL023C	0.087	0.067	0.023	-0.008
YLR083C	0.036	0.039	0.024	0.020
YMR091C	0.004	0.007	0.002	0.072
YMR125W	0.338	0.064	0.010	0.005
YJL036W	0.897	0.173	0.002	-0.096
YBL033C	0.003	0.017	0.014	0.048
YCR024C	0.003	0.019	0.048	0.011
YEL029C	0.622	0.065	0.032	-0.020
YOL042W	0.676	0.375	0.010	-0.310
YDR114C	0.006	0.033	0.035	0.008
YLR025W	0.010	0.027	-0.002	0.049
YKL054C	0.174	0.091	-0.002	-0.019
YAL023C	0.811	0.385	0.079	-0.395
YAL019W	0.253	0.314	0.205	-0.451
YGL020C	0.617	0.107	0.027	-0.068
YER045C	0.039	0.032	0.038	-0.006
YLR262C	0.234	0.111	-0.005	-0.044
YML102C-A	0.564	0.240	0.024	-0.202
YCR079W	0.617	0.195	0.001	-0.136
YPR099C	0.006	0.010	0.012	0.038
YEL045C	0.011	0.022	0.013	0.025
YBR173C	0.098	0.011	0.028	0.021
YMR189W	0.491	0.369	0.085	-0.395
YDR176W	0.053	0.004	0.002	0.051
YGL042C	0.254	0.096	0.133	-0.172
YBR056W	1.228	0.036	0.005	0.016
YIL097W	0.086	0.018	0.019	0.019
YDL101C	0.515	0.203	-0.007	-0.140
YLL043W	0.025	0.017	0.002	0.034
YML041C	0.454	0.022	0.014	0.017
YHR039C-B	0.019	0.029	0.011	0.013
YDR194C	0.137	0.057	0.003	-0.008
YOR085W	1.082	0.128	0.029	-0.107
YER086W	0.003	0.011	0.010	0.029
YGR272C	0.041	0.034	0.034	-0.020
YDR518W	0.005	0.001	0.006	0.041
YBR174C	0.680	0.210	0.017	-0.180
YCL063W	0.543	0.156	0.137	-0.246
YER111C	0.005	0.043	0.008	-0.004
