Piims Datasets Upload Template,,,,,,,,,,,,,,,,
Tube,Tray,Line, Ca44, Cd111, Co59, Cu65, Fe57, K39, Mg25, Mn55, Mo95, Na23, Ni60, P31, S34, Zn66
13,377,BY4743_ko,26.60797511,0.216277446,0.053404483,0.887548916,11.54850561,-2819.598418,66.8102063,-1.172476185,0.24217266,39.78932543,1.303041124,-1297.657903,-614.5291234,7.557113295
25,377,BY4743_ko,-26.53382104,0.210112387,0.05097322,0.886972876,10.57195641,-2868.684419,32.0926933,-1.116914893,0.169106298,-70.20392822,1.193336165,-1207.823587,-621.7372274,19.06220553
37,377,BY4743_ko,-19.12521945,0.183256998,0.056893201,1.034083354,13.54598833,-2066.314811,184.0218913,-0.929617476,0.338567032,190.882316,1.386946066,-432.5050105,-528.4336947,8.278174006
1,378,BY4743_ko,-24.60951436,0.209013528,0.040002319,0.894118095,13.87866808,-2523.020993,-24.9317943,-1.17728273,0.237646553,100.799286,1.270771909,-1327.317706,-637.6811527,8.195172821
13,378,BY4743_ko,-21.73430084,0.164619391,0.044544704,0.719948382,11.72417507,-2872.281483,-6.310826436,-1.263113469,0.310384885,101.4516559,1.243107558,-1576.677636,-644.6399719,6.507980903
25,378,BY4743_ko,-20.80138578,0.250382778,0.058476714,0.842092703,11.67621746,-2296.910629,56.64551702,-1.155134264,0.280312423,160.2745057,1.244759825,-1154.780302,-620.6805054,8.634140508
37,378,BY4743_ko,-15.02749287,0.294686998,0.071734795,0.947971837,11.04517555,-1233.206497,141.5310485,-1.159786968,0.520167118,172.2087564,1.451668345,-477.9438882,-508.0020119,9.933315356
1,379,BY4743_ko,-22.07664778,0.231314176,0.060431684,0.931300141,13.06560433,-1263.463467,42.67290711,-1.055919554,0.179403538,148.6067094,1.395954736,-1138.031523,-638.7425852,9.163553363
13,379,BY4743_ko,-18.63719443,0.190815476,0.055403987,0.791668056,11.2150838,-3241.383807,93.75685683,-1.204860786,0.319759363,130.5338251,1.210167077,-760.1163567,-607.0959126,7.946446948
25,379,BY4743_ko,-20.36387404,0.261394369,0.059795805,0.875751813,11.2967757,-2282.517198,101.6875241,-1.072597534,0.38254021,119.1736788,1.413655045,-847.7294734,-528.1014988,18.35527646
37,379,BY4743_ko,-25.15977092,0.29150574,0.052054978,0.947290344,12.39289535,-3039.512045,170.1298165,-1.145070817,0.42055976,160.3535423,1.375833924,-414.2243561,-552.6258478,5.635044004
1,380,BY4743_ko,-20.50519159,0.244889279,0.038581772,0.688087537,10.59467266,-1851.060985,-35.45104673,-1.329224636,0.170004431,18.48310348,1.272701306,-1795.378448,-624.0344858,13.3782106
13,380,BY4743_ko,-14.57124075,0.180741852,0.03952625,0.789681828,10.05700437,-3206.328432,-19.48743937,-1.249011652,0.192796141,162.8552494,1.154654554,-1370.90195,-604.8069093,7.030851881
25,380,BY4743_ko,-21.90863767,0.243218513,0.061918135,0.895983916,11.18464069,-3241.682981,72.58542058,-1.165689739,0.394260722,19.24989124,1.383666482,-876.0904678,-546.1778152,7.071831592
37,380,BY4743_ko,-11.96246604,0.295967237,0.061901313,1.083806747,12.0405775,-3000.635806,108.4759491,-0.908195411,0.253312042,225.1307247,1.257527589,-328.790293,-483.7719469,9.84279966
1,381,BY4743_ko,-15.55433072,0.222748291,0.052987251,0.777118421,11.74347788,-3074.53177,-13.95845368,-1.26810902,0.206766145,157.0626298,1.175036648,-1327.389283,-600.452224,9.416470629
13,381,BY4743_ko,-16.02794523,0.349112007,0.04393945,1.005998221,10.49392143,-2927.32217,32.95222366,-1.189164362,0.567436562,183.4438244,1.249601926,-1009.0351,-638.3234168,11.16257541
25,381,BY4743_ko,-20.47800526,0.189094545,0.056642722,0.770219016,12.81606778,-1866.12387,99.04591435,-1.195337904,0.29567374,-134.467666,1.380776118,-715.9415408,-556.0378238,7.524425401
37,381,BY4743_ko,-17.86751766,0.238594605,0.059142981,0.989876156,11.87974034,-1762.789163,85.81578408,-0.941849097,0.257705666,150.8995665,1.311246095,-882.2588961,-537.0145854,9.56163704
1,382,BY4743_ko,-25.06395057,0.195414985,0.045395038,0.75645679,12.49111721,-2843.4818,-27.92042545,-1.301665821,0.232751846,33.5816664,1.737534928,-1347.383138,-657.1656771,10.65779983
13,382,BY4743_ko,-22.97621504,0.169050205,0.047884953,0.883788157,11.72866804,-3639.610479,10.38627133,-1.403049495,0.192752627,131.008936,1.199953815,-957.5727577,-591.2677045,8.39279979
25,382,BY4743_ko,-19.89746151,0.27817894,0.057604167,0.877848599,11.61919548,-2087.131853,121.7965293,-0.976884117,0.247164786,133.137361,1.185202123,-609.0005747,-513.6544142,9.134436101
37,382,BY4743_ko,-20.11754405,0.273279497,0.064271837,0.974254301,10.21149033,-1672.098911,139.4966365,-0.89002974,0.519843847,215.1223824,1.330612514,-1054.86,-577.1990615,9.249969014
1,383,BY4743_ko,-18.93066566,0.201443039,0.048282107,0.89759612,10.28015687,-2930.551607,66.1484334,-1.207440133,0.228012391,135.5106013,1.182992368,-1018.821044,-481.3255598,9.000468929
13,383,BY4743_ko,-25.74001952,0.301717754,0.069371017,0.948638861,11.36891049,-3318.146501,11.65857796,-1.264050955,0.484822629,193.8788085,1.254895377,-1425.219151,-586.289513,9.928442641
25,383,BY4743_ko,-26.30394551,0.243718998,0.047900774,0.773345723,12.77835804,-2208.060534,42.47775604,-1.123886743,0.219869698,174.3792723,1.222619718,-886.034979,-575.7019106,8.00953483
37,383,BY4743_ko,-17.2257204,0.169999398,0.046617207,0.772192945,12.39025619,-2064.183819,120.7579911,-1.10002083,0.114426324,136.8189801,1.426186134,-819.4467615,-662.4049461,8.462985476
1,384,BY4743_ko,-26.32930788,0.205903992,0.047369697,0.828465593,11.05777314,-2783.820224,4.206076883,-1.281380997,0.400973625,101.3935612,1.254164621,-1469.829596,-792.4676924,9.438028727
13,384,BY4743_ko,-14.34582686,0.253382991,0.041398207,0.666296013,10.95546854,-2785.943714,88.44176084,-1.130118802,0.169164224,106.3606502,1.252118848,-1033.160824,-554.010064,9.604717028
25,384,BY4743_ko,-20.64331027,0.205196807,0.061790393,0.859526763,10.80744543,-2425.24773,74.29895056,-1.108957635,0.285567891,132.6663359,1.228796507,-740.8515515,-532.049242,10.04030224
37,384,BY4743_ko,-29.64325293,0.255258219,0.059557307,1.003774693,14.32334865,-1971.783414,148.8782381,-1.019477407,0.328219413,150.3238403,1.353647549,-370.0956593,-446.4237973,7.967773602
1,385,BY4743_ko,-17.670433,0.32807946,0.043601935,0.7759966,11.43630588,-3111.457186,18.43400642,-1.15676828,0.205482196,88.87611974,1.375649749,-899.6652647,-667.1168287,7.417559829
13,385,BY4743_ko,-23.39512851,0.249440654,0.058634868,1.143044747,10.85801286,-2188.616235,117.5106284,-1.103280044,0.294790409,144.9858757,1.286883006,-877.3460165,-516.5174867,11.64055759
25,385,BY4743_ko,-19.82777121,0.184816493,0.056667885,0.844049884,11.53978474,-2467.876807,88.75910118,-1.303608175,0.288371766,133.9877383,1.275366323,-1594.935874,-624.2057015,9.324501834
37,385,BY4743_ko,-25.54772857,0.261581101,0.067397908,0.962492791,13.01808499,-2098.508787,46.2771266,-1.018770777,0.497989667,142.1160097,1.543247644,-479.9402032,-535.0934211,9.956011036
1,386,BY4743_ko,-16.97366015,0.154912644,0.04362645,0.661893853,10.95331864,-3235.045014,-67.41438472,-1.407874482,0.417798381,129.3626068,1.202770449,-1852.375807,-739.0173419,7.670368992
13,386,BY4743_ko,-19.56646341,0.270201795,0.055015189,1.002389009,11.35801033,-2685.752168,18.87857339,-1.100752945,0.150987265,101.2870036,1.339711438,-663.7620067,-584.5745666,8.542699067
25,386,BY4743_ko,-15.17033237,0.221128339,0.051432531,0.868882197,12.14985011,-2518.866739,103.9452655,-1.112534091,0.223025661,152.9307012,1.267877172,-1217.526499,-522.9220647,9.062513149
37,386,BY4743_ko,-23.3216665,0.224496422,0.050854908,0.841319662,11.47307999,-2095.85802,62.29655714,-1.11361123,0.346546452,168.2000801,1.268059309,-934.9673671,-467.8658146,11.20772636
1,387,BY4743_ko,-26.38442365,0.316962637,0.063715766,0.784319388,10.98844504,-2870.482268,83.41656549,-1.09164189,0.21469406,33.49026692,1.320555086,-541.0493181,-710.5307393,10.70981505
13,387,BY4743_ko,-15.47236972,0.307720541,0.061171268,1.014218665,11.2871601,-1999.341359,97.40605877,-1.097645016,0.256778179,108.8272813,1.397059264,-1775.183798,-627.1684079,8.222183247
25,387,BY4743_ko,-20.18987063,0.198614118,0.052576435,1.022152833,15.02351987,-1942.266182,13.93236328,-1.268736984,0.385698131,73.55921122,1.378576121,-596.0110521,-601.762193,9.246683481
37,387,BY4743_ko,-15.3449912,0.240197195,0.067675064,1.02603377,10.60614458,-2197.525325,145.3704508,-0.955387328,0.312574169,129.5600595,1.392168213,-276.2758847,-416.3522539,10.77511045
1,388,BY4743_ko,-11.39244432,0.199629754,0.055454811,0.715513445,10.82801436,-2948.872505,-27.42769149,-1.200413206,0.192548705,96.2513218,1.206305148,-1392.962065,-551.021728,8.302980223
13,388,BY4743_ko,-22.57292673,0.223110521,0.058333592,0.732305368,11.04272778,-2162.640276,50.55493175,-1.217050095,0.274877823,105.7237557,1.207574825,-534.4497883,-590.1903557,9.314694174
25,388,BY4743_ko,-23.819334,0.231921557,0.040358955,0.869265297,11.31462816,-3314.389103,99.27498808,-1.160187524,0.372157995,135.1642716,1.389502916,-994.94475,-593.6889318,10.12642954
37,388,BY4743_ko,-22.77690572,0.326425138,0.046054088,1.008370951,13.93243513,-2057.00317,76.70685225,-1.069498881,0.312815949,163.4232406,1.374766578,-821.0714735,-633.4406004,8.040446435
1,389,BY4743_ko,-22.99781645,0.108619132,0.038141874,0.676090337,13.0303872,-3528.363082,-60.04451628,-1.368606023,0.202139103,104.9052712,1.195768301,-1847.342634,-663.9568655,7.338176776
13,389,BY4743_ko,-24.39239673,0.273540849,0.041972508,0.814348271,10.37810741,-2842.286185,-11.66647608,-1.125990714,0.346771388,180.0719286,1.362586739,-1639.594761,-566.1983412,7.930668224
25,389,BY4743_ko,-15.4900518,0.190585912,0.058803346,0.959279122,9.967579667,-2771.816086,127.0766904,-1.209047607,0.263274525,192.1526682,1.227009249,-1325.160582,-544.93706,11.58102001
37,389,BY4743_ko,-12.6513056,0.188857214,0.049673148,0.803934958,10.9956926,-1583.483725,66.47561252,-1.149566566,0.231698179,203.7979814,1.19486835,-525.6717664,-535.7160555,8.872100348
1,390,BY4743_ko,-20.13975823,0.20240621,0.061234996,0.794493865,9.306623623,-1641.943512,72.92580518,-1.08426954,0.264351065,159.8310436,1.335196555,-695.3999504,-625.6300636,10.6848326
13,390,BY4743_ko,-19.5131986,0.280022102,0.054702863,0.941835194,15.27098833,-2242.422301,36.25150268,-1.289740065,0.338069179,81.51413334,1.239049254,-1007.578323,-603.2287076,9.57021297
25,390,BY4743_ko,-23.82613643,0.247012054,0.050789784,0.866364684,10.72533665,-2598.278694,63.68980499,-1.108705283,0.317065925,180.0422405,1.362113872,-920.3673347,-579.891126,9.213760326
37,390,BY4743_ko,-18.88149275,0.246630603,0.050640693,0.904473707,12.2062219,-2987.78707,83.57017881,-1.172008659,0.267084341,100.6960651,1.298918191,-1159.870516,-524.2874103,9.189308003
1,391,BY4743_ko,-20.68914773,0.221064586,0.046731677,0.758462801,11.18830068,-2300.771844,35.9317361,-1.061767269,0.27163518,141.4521547,1.271445866,-754.1607243,-678.2163914,10.67070971
13,391,BY4743_ko,-25.22848249,0.219305453,0.056820568,0.897995072,10.86701037,-2009.501448,62.77375777,-1.19673768,0.536732423,93.21764354,1.280916228,-1095.140733,-608.1240247,8.98969349
25,391,BY4743_ko,-24.69786084,0.265095606,0.056692584,0.848774712,11.18592573,-2684.991209,65.22525953,-1.18961984,0.325353325,72.01302795,1.361201409,-971.3266252,-548.8814544,8.992200608
37,391,BY4743_ko,-15.38904174,0.246275345,0.058133176,0.940965135,12.74059931,-2813.179848,95.79489854,-1.234571243,0.185984397,43.77539227,1.333309514,-1083.095787,-593.544731,8.325876118
1,392,BY4743_ko,-24.47231974,0.263678837,0.056889774,0.914886226,10.68553324,-2398.546852,6.01719796,-1.013001439,0.248074299,194.9688167,1.159875357,-1286.259783,-625.3962259,8.828832673
13,392,BY4743_ko,-21.89520966,0.186189215,0.043381653,0.80442288,12.14458741,-2491.645598,43.53722849,-1.285561582,0.287116187,173.1678398,1.287341017,-1219.124352,-612.4642697,9.050697203
25,392,BY4743_ko,-21.67768751,0.22043579,0.049172083,0.875099227,11.82578359,-3148.437075,60.4552057,-1.144642128,0.241933009,98.8039208,1.287427262,-1162.764702,-534.8177165,8.979618349
37,392,BY4743_ko,-16.6472582,0.247524677,0.052570285,0.900884556,11.81345444,-2943.538335,63.41835733,-1.073269082,0.14089473,184.7660234,1.443745553,-782.4364442,-477.1973965,9.798829792
1,393,BY4743_ko,-21.23908037,0.187529458,0.051453076,0.761869517,11.30321062,-2845.897227,10.53557854,-1.253855596,0.260825478,91.76127052,1.291157413,-1250.33275,-598.653411,8.911754154
13,393,BY4743_ko,-24.33313772,0.194854424,0.048404993,0.996401304,10.63315764,-2426.607446,24.49996226,-1.242267519,0.338001988,66.73934618,1.234452121,-1273.519188,-540.8088548,8.282917481
25,393,BY4743_ko,-20.25270144,0.203283761,0.047781685,0.759454349,10.8839073,-2735.959254,33.50057759,-1.221866119,0.223919786,108.0330313,1.28371455,-1243.454106,-638.6454973,10.69809496
37,393,BY4743_ko,-15.11128186,0.30415493,0.063015037,0.954709463,13.06582993,-1919.95292,81.39543811,-1.04724254,0.739285539,165.6498169,1.378840969,-500.5970937,-575.3065811,9.836018682
1,394,BY4743_ko,-26.79894753,0.208797825,0.06364294,0.750887933,12.2320692,-2214.463016,108.8398797,-1.226133489,0.193298148,172.917423,1.30081792,-741.6262553,-499.9315228,11.25305839
13,394,BY4743_ko,-20.08173649,0.268061144,0.046802884,0.982853653,10.75797528,-2744.893947,75.55676067,-1.139038604,0.439326885,137.0091643,1.305402684,-1122.86394,-691.3268505,10.1251189
25,394,BY4743_ko,-21.43545875,0.21279594,0.055753236,0.786424805,12.83154175,-2947.634046,61.33556436,-1.113385397,0.30373492,129.6913725,1.317369903,-1010.27306,-591.9004728,8.756082955
37,394,BY4743_ko,-16.37509257,0.308909799,0.05316047,1.05760003,11.70696205,-2016.252554,134.8731951,-0.98530044,0.148828,115.427728,1.489132886,-404.8573233,-605.3375225,8.124484706
1,395,BY4743_ko,-25.21137981,0.225119155,0.059355689,0.991626485,12.78188724,-1916.967421,29.23626179,-1.216457374,0.236848575,159.8439522,1.22739683,-1203.347685,-587.6664346,9.179575652
13,395,BY4743_ko,-18.46190463,0.247464857,0.045595535,0.731743711,10.81879248,-2741.6355,86.6582649,-1.16562149,0.245921229,156.5021023,1.336182807,-890.5476171,-471.9779238,9.961363103
25,395,BY4743_ko,-22.79373358,0.289440817,0.047165185,0.845866907,11.59893631,-3220.339313,-1.966628604,-1.053311286,0.347242372,140.5820767,1.200266381,-1439.941346,-633.960518,8.079199193
37,395,BY4743_ko,-12.33241894,0.190009514,0.054723175,0.843710162,11.61596798,-2621.270416,54.02260298,-1.174383221,0.231844669,84.58196613,1.289141447,-1011.597416,-563.8421788,8.784727333
1,396,BY4743_ko,-20.56076637,0.245776005,0.052527035,0.837462038,11.20302194,-2545.304331,-34.78628548,-1.224863953,0.483665876,115.9344409,1.789478176,-1459.601072,-826.0538488,8.848586886
13,396,BY4743_ko,-16.12006677,0.186375263,0.046868179,0.804638343,12.05848762,-2896.594949,37.20194043,-1.219263865,0.223567695,119.6208769,1.258721986,-1269.814197,-468.4825746,8.223792586
25,396,BY4743_ko,-23.47866418,0.26466822,0.057989907,1.02247558,11.54662483,-2378.021925,127.8526448,-0.999053027,0.163304585,175.3594098,1.314938908,-736.7198786,-370.4842617,9.523819782
37,396,BY4743_ko,-34.584247,0.225842834,0.059331358,0.845928077,13.26017709,-1985.873195,119.6784775,-1.033795654,0.382789473,98.78317009,1.374154666,-591.084479,-586.3032223,8.908605215
1,397,BY4743_ko,-20.06973883,0.190201974,0.043965804,0.966551184,11.85975716,-3226.867116,-27.51653894,-1.137204334,0.25727342,143.4318604,1.222432976,-842.5412359,-688.6564574,13.22505848
13,397,BY4743_ko,-26.90652456,0.243029814,0.053435309,0.740527639,10.87567042,-2327.599709,94.02264897,-1.117595573,0.326912439,126.1948652,1.266081377,-1022.652591,-613.1950081,8.252692054
25,397,BY4743_ko,-25.57192622,0.245841952,0.049391971,0.817889488,10.86729241,-2591.689638,65.45829569,-1.319794612,0.178267472,103.0184516,1.193697977,-1310.078492,-554.7272951,7.98959726
37,397,BY4743_ko,-35.37298507,0.297968933,0.068644614,1.097258986,13.50667673,-2045.082431,106.4107006,-0.970626211,0.540042921,234.2126735,1.343795365,-485.9101752,-449.0202884,9.595364717
1,398,BY4743_ko,-26.97920939,0.255079521,0.046665325,0.705473109,12.81418802,-3153.453712,-71.35139465,-1.148436226,0.261040234,86.99533194,1.198313821,-1104.271104,-770.5548612,7.823653898
13,398,BY4743_ko,-25.36414428,0.153227048,0.065926897,0.958930423,11.26565414,-1945.181408,112.2909733,-1.012163873,0.174685386,72.9028309,1.328925475,-1467.187267,-604.4324236,11.52540701
25,398,BY4743_ko,22.05648367,0.227702926,0.05213462,0.831399597,10.65583002,-2600.09929,64.17977675,-1.156153949,0.405845564,173.4752336,1.283781161,-1111.04565,-534.4476519,9.234274806
37,398,BY4743_ko,-28.2727249,0.278832474,0.043510376,0.836431094,11.7856546,-2645.702989,107.6317054,-1.356597489,0.247887582,155.8748028,1.218412969,-772.4907659,-517.5457152,8.477975464
1,399,BY4743_ko,-22.93198809,0.271367618,0.050253488,0.788177699,10.31486588,-2705.814233,2.326385811,-1.295953691,0.208991967,172.4154182,1.290225741,-1539.888269,-642.1055806,8.937253939
13,399,BY4743_ko,-19.73903366,0.165814154,0.054347789,0.837768673,15.42031852,-1868.341712,80.39549149,-1.169353041,0.360119087,56.21176593,1.34985978,-531.3711714,-569.8765114,9.119740484
25,399,BY4743_ko,-16.08907327,0.255678426,0.048433431,0.701158738,10.77730531,-2302.139553,116.709694,-1.112047237,0.229042433,113.6005976,1.201195382,-794.5136903,-569.814919,9.87748422
37,399,BY4743_ko,-19.90973941,0.275702599,0.063479998,1.028929724,12.21729241,-2397.769262,86.29716374,-1.053469202,0.179952763,131.5866561,1.36016581,-966.2578771,-598.0829526,8.76740125
1,400,BY4743_ko,-21.93106631,0.242367734,0.045787678,0.953588657,12.56643306,-2806.469213,67.28291422,-1.258856457,0.286935324,182.6249396,1.533762815,-1196.505323,-679.1636615,8.499566353
13,400,BY4743_ko,-16.88387119,0.187220147,0.053753087,1.002877138,11.44316779,-2106.622784,91.1148919,-0.991019746,0.333585539,145.6995568,1.274705866,-601.4447739,-540.5893127,10.18838026
25,400,BY4743_ko,-12.81880457,0.243052414,0.059244531,0.822232351,9.731209761,-3124.996457,41.82353525,-1.121423442,0.335219138,106.1554004,1.30488883,-847.6991231,-590.2497481,9.049793419
37,400,BY4743_ko,-24.40594127,0.290435343,0.055410262,0.848134678,11.87008113,-2437.942906,27.75626001,-1.098247931,0.211460996,115.9700572,1.295652527,-1298.396371,-516.3799379,9.429272348
1,401,BY4743_ko,-19.87469424,0.214667617,0.044819499,0.911523193,11.26038416,-1866.780124,0.076106423,-1.23236888,0.262841801,179.2728698,1.344284012,-1485.123739,-655.0661624,10.03370359
13,401,BY4743_ko,-17.7280742,0.160540406,0.048827447,0.955850229,9.702849058,-2834.099119,40.68719738,-1.023397901,0.30255297,101.3219665,1.186306258,-947.2634599,-606.9036457,8.217389711
25,401,BY4743_ko,-14.8154131,0.201945053,0.051572393,0.892156649,15.18256335,-2580.252374,46.26314712,-1.190178523,0.234378024,134.3772712,1.261913363,-791.7235373,-574.8834241,8.915974935
37,401,BY4743_ko,-12.80486148,0.293322625,0.061826827,0.698708858,10.13921362,-3016.125068,69.6065844,-1.204782491,0.259702229,125.8900598,1.370364606,-1126.664173,-482.1309477,9.806339004
1,402,BY4743_ko,-25.39230341,0.310823886,0.066230924,0.893866406,14.26839999,-4030.780404,4.793784588,-0.866772361,0.387024891,275.9143375,1.517042119,-1107.746586,-427.8255625,10.94257016
13,402,BY4743_ko,-18.7864163,0.186066604,0.048357913,0.785783764,11.33404353,-2219.444279,55.19177483,-1.340632486,0.346114516,134.989657,1.336513505,-783.0461924,-649.6093624,9.169856948
25,402,BY4743_ko,-20.01241655,0.215413325,0.05212899,0.708388916,11.68519003,-2248.458922,61.73783276,-1.105038521,0.233384538,159.7596371,1.293893399,-1078.075131,-679.3529225,8.086006413
