orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YHR087W	0.0	0.0	0.0	0.0	0.0	-38.319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.251	0.0
YHR092C	0.0	0.0	0.0	0.0	0.0	-44.013	0.0	0.0	0.0	0.0	0.0	0.0	-82.488	0.0	0.0	0.0
YHR093W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-85.345	0.0	0.0	0.0
YHR094C	0.0	0.0	0.0	0.0	0.0	-38.442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR095W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.252	0.0	0.0	0.0	0.0	0.0
YHR096C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.419	0.0	-62.344	0.0
YHR101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.612	0.0	0.0	0.0	0.0
YHR103W	0.0	0.0	0.0	0.0	0.0	-36.639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR104W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.558	0.0	0.0	0.0	0.0	0.0
YHR105W	0.0	0.0	0.0	-126.45	0.0	0.0	0.0	0.0	-73.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR124W	0.0	0.0	0.0	0.0	0.0	0.0	-54.343	0.0	0.0	0.0	0.0	0.0	0.0	-47.019	-83.393	0.0
YHR125W	0.0	0.0	-31.523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.656	-48.132	0.0
YHR127W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.443	0.0	-52.887	0.0	0.0	0.0	0.0	0.0	0.0
YHR129C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.735	0.0	0.0
YHR130C	0.0	0.0	-36.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-91.377	-41.471	0.0	0.0
YHR131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.776	0.0	0.0	0.0	0.0	0.0	0.0
YHR132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-93.651	0.0	0.0
YHR132W-A	0.0	-33.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR134W	-24.021	0.0	-33.323	-35.391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.508	-37.526	0.0
YHR136C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.942	0.0
YHR139C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.541	0.0	0.0	0.0	-70.071	0.0
YHR139C-A	0.0	0.0	0.0	0.0	-35.418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR142W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.392	0.0	0.0	0.0	0.0	0.0
YHR151C	0.0	0.0	-36.826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR157W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.765	0.0
YHR158C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.242	0.0
YHR159W	0.0	0.0	0.0	0.0	-46.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.315
YHR160C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.866	0.0	0.0
YHR167W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.552	0.0	0.0
YHR171W	-31.668	0.0	0.0	-37.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR180W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR183W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.97	0.0
YHR184W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.16	0.0	-105.21	0.0	0.0	0.0
YHR189W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.858	0.0	0.0	0.0	0.0	0.0
YHR191C	0.0	0.0	0.0	0.0	0.0	-37.455	-44.333	0.0	0.0	-58.26	0.0	0.0	0.0	0.0	0.0	0.0
YHR193C	0.0	-46.679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-72.687	0.0	0.0	0.0	0.0	0.0	0.0
YHR194W	0.0	0.0	0.0	-34.829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR195W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.078	0.0	0.0
YHR198C	0.0	0.0	0.0	0.0	-53.729	-38.722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.392	0.0	-55.522
YHR199C	0.0	0.0	0.0	0.0	-36.841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR202W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.956	0.0	0.0	0.0
YHR207C	0.0	-30.466	0.0	0.0	0.0	0.0	0.0	0.0	-55.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR210C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL001W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.383	-86.284
YIL002C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.793	0.0	0.0	0.0	0.0	0.0	-32.289	0.0	0.0
YIL005W	0.0	0.0	0.0	0.0	0.0	-45.106	0.0	-42.151	0.0	0.0	0.0	0.0	-103.56	0.0	0.0	-53.742
YIL006W	-37.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.076	0.0	0.0	-68.33	0.0	-53.168	0.0
YIL008W	-22.445	0.0	0.0	-44.178	0.0	0.0	0.0	0.0	0.0	-81.821	0.0	0.0	-120.23	-33.229	-37.881	-50.735
YIL011W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.974
YIL012W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.796	0.0	0.0	0.0	0.0	0.0
YIL013C	0.0	0.0	0.0	-35.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.822
YIL014C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL014W	-26.588	0.0	0.0	-38.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.166	0.0
YIL017C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL018W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-137.86	0.0	0.0	0.0	0.0
YIL020C	0.0	0.0	0.0	0.0	0.0	-33.345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.292	0.0
YIL023C	0.0	0.0	0.0	0.0	-51.926	-39.363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.192	0.0
YIL024C	0.0	0.0	0.0	0.0	0.0	-36.721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL025C	0.0	0.0	0.0	0.0	-42.983	-51.47	0.0	-39.747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL027C	0.0	0.0	0.0	0.0	0.0	-34.524	0.0	0.0	0.0	0.0	-56.906	0.0	0.0	0.0	0.0	0.0
YIL028W	0.0	0.0	0.0	0.0	0.0	-53.784	0.0	0.0	0.0	0.0	-45.111	0.0	0.0	0.0	0.0	0.0
YIL029C	-23.27	0.0	0.0	0.0	0.0	0.0	0.0	-50.134	0.0	0.0	0.0	0.0	-75.382	0.0	0.0	0.0
YIL030C	-50.729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.024	0.0	0.0	0.0	0.0	0.0
YIL037C	0.0	-34.565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.06	0.0	0.0	0.0	-42.266
YIL038C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.75	0.0	0.0	-33.658	0.0	0.0	0.0	0.0
YIL039W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.435	0.0
YIL040W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.704	0.0	0.0	0.0
YIL041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.734	0.0	0.0	0.0	-66.398	0.0
YIL042C	0.0	0.0	0.0	0.0	0.0	-34.446	0.0	0.0	-67.081	-61.881	0.0	-43.968	0.0	0.0	0.0	0.0
YIL043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.964	0.0	0.0	-70.035	0.0	0.0	0.0	0.0	0.0
YIL044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.389	0.0	0.0	0.0	0.0	0.0
YIL045W	0.0	0.0	-109.83	0.0	0.0	-41.856	0.0	0.0	0.0	0.0	-44.869	0.0	-78.56	0.0	-54.861	0.0
YIL047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-71.428	0.0	0.0	-59.001	0.0	0.0	0.0	0.0
YIL049W	0.0	0.0	-106.84	0.0	0.0	-70.239	0.0	-36.949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL050W	0.0	0.0	-101.79	0.0	0.0	0.0	0.0	-41.87	0.0	0.0	0.0	0.0	0.0	0.0	-47.282	0.0
YIL053W	-25.752	0.0	0.0	-119.95	-37.823	-43.749	0.0	-43.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL054W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-71.357	0.0	-39.801	0.0
YIL055C	0.0	-46.957	0.0	-33.765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL056W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.919	0.0	0.0	0.0	-50.373	-35.532	0.0
YIL057C	-36.66	0.0	0.0	0.0	0.0	-37.164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL058W	-22.809	0.0	-42.464	0.0	0.0	0.0	-51.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL059C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-118.57	0.0	0.0	0.0
YIL060W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.615	0.0	0.0	-137.09	0.0	0.0	0.0
YIL065C	-35.592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL066C	-25.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.514
YIL069C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.194	-40.438
YIL070C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.138	0.0	-44.135	0.0	0.0	0.0	0.0	0.0
YIL074C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.478	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL085C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.499	0.0	-42.12
YIL089W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL092W	0.0	-46.037	0.0	0.0	0.0	0.0	0.0	0.0	-65.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL094C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.587	0.0	0.0	0.0	-54.11
YIL100W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.457	0.0
YIL102C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-52.259	0.0	0.0	0.0	0.0	0.0	0.0
YIL105C	0.0	-48.36	-37.282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.597	0.0	0.0	0.0	0.0	0.0
YIL108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL110W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.508	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL111W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-72.268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL112W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.16	-47.315	0.0	0.0	0.0	0.0	0.0
YIL114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-91.683	0.0	0.0	0.0
YIL116W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-118.5	0.0	0.0	0.0
YIL117C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-89.953	0.0	0.0	0.0
YIL119C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.172	0.0	0.0	-119.36	0.0	0.0	0.0
YIL120W	-22.671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-112.01	0.0	-55.093	0.0
YIL122W	0.0	0.0	0.0	0.0	-102.94	0.0	0.0	0.0	-56.763	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL123W	0.0	0.0	0.0	0.0	0.0	0.0	-136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL124W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.779	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL125W	0.0	0.0	-34.795	0.0	0.0	0.0	0.0	0.0	-76.261	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL128W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.055	0.0	0.0	0.0	0.0	-35.551	0.0	0.0
YIL130W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL132C	0.0	-34.482	0.0	0.0	0.0	0.0	0.0	0.0	-58.157	-56.395	0.0	0.0	0.0	0.0	0.0	0.0
YIL133C	-24.062	-46.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.762	0.0	0.0	0.0
YIL134W	-30.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL135C	-23.348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL136W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.04	0.0	0.0	0.0	0.0	0.0
YIL137C	0.0	0.0	0.0	-42.05	0.0	0.0	0.0	0.0	0.0	-77.755	0.0	0.0	-154.82	0.0	0.0	0.0
YIL138C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.65
YIL140W	0.0	-45.432	0.0	-43.033	0.0	0.0	0.0	-48.197	0.0	-80.773	0.0	-50.637	0.0	0.0	0.0	0.0
YIL141W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.635	0.0	0.0	-37.985	0.0	0.0	0.0	0.0
YIL145C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.95	0.0	0.0
YIL148W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.92	0.0	0.0	0.0	0.0
YIL149C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-85.193	-53.93	0.0	0.0	0.0	0.0	0.0
YIL152W	0.0	-35.556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.356
YIL153W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL154C	-29.224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.412	-41.65	0.0	0.0
YIL155C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-111.14	0.0	0.0	0.0
YIL156W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.925	0.0	0.0	0.0
YIL158W	0.0	-32.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.837
YIL161W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL165C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.392	0.0	0.0
YIL166C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL167W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-103.42	0.0	0.0	0.0
YIL168W	0.0	-49.435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL170W	0.0	0.0	0.0	0.0	0.0	0.0	-43.051	0.0	0.0	0.0	0.0	0.0	-78.277	0.0	0.0	0.0
YIR001C	0.0	0.0	0.0	0.0	-32.335	0.0	0.0	0.0	0.0	0.0	-56.458	-39.085	0.0	0.0	0.0	0.0
YIR002C	0.0	0.0	0.0	-35.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.674	0.0	0.0	0.0
YIR004W	0.0	0.0	0.0	0.0	-111.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR005W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.234	0.0	-85.625	0.0	0.0	0.0	0.0	0.0	0.0
YIR013C	0.0	0.0	-34.534	0.0	0.0	0.0	0.0	-105.52	0.0	0.0	0.0	0.0	-120.23	0.0	0.0	0.0
YIR014W	0.0	-30.37	0.0	0.0	0.0	0.0	0.0	-36.006	0.0	0.0	0.0	0.0	-86.493	0.0	0.0	-49.609
YIR016W	0.0	-34.317	0.0	0.0	0.0	0.0	0.0	-120.77	0.0	0.0	0.0	0.0	-121.96	0.0	0.0	0.0
YIR023W	0.0	-28.59	0.0	-37.102	0.0	0.0	0.0	0.0	0.0	-71.308	0.0	0.0	0.0	0.0	-57.834	0.0
YIR028W	0.0	0.0	-47.698	0.0	0.0	0.0	0.0	0.0	-74.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR029W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.996	0.0	-53.464	0.0	0.0	0.0	0.0	0.0
YIR032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.468	0.0	0.0	0.0	-35.489	0.0	0.0
YIR033W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.112	0.0	0.0	0.0	0.0	0.0
YIR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.75	0.0	0.0	0.0	0.0	0.0
YIR036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-66.457	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.954	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR038C	0.0	0.0	0.0	-46.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR042C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.979	0.0	0.0
YIR044C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.318	0.0	0.0	0.0	0.0	0.0	0.0
YJL006C	0.0	0.0	0.0	0.0	0.0	0.0	-86.722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL030W	-24.122	0.0	-36.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.079	0.0	0.0
YJL038C	0.0	0.0	0.0	0.0	0.0	-74.445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL042W	0.0	-36.583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL058C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.311	0.0	0.0	0.0	0.0
YJL062W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-83.978	0.0	0.0	0.0	0.0	-35.574	0.0	0.0
YJL064W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-30.627	0.0	0.0
YJL065C	0.0	0.0	0.0	0.0	0.0	0.0	-40.324	0.0	0.0	0.0	0.0	-35.216	0.0	0.0	0.0	0.0
YJL066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.68	0.0	0.0
YJL073W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.584
YJL077C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.749	0.0	0.0	0.0	0.0
YJL078C	0.0	0.0	0.0	0.0	0.0	-34.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL080C	0.0	0.0	0.0	0.0	0.0	0.0	-75.088	0.0	-62.782	0.0	0.0	0.0	0.0	-37.814	0.0	0.0
YJL082W	0.0	0.0	0.0	0.0	0.0	0.0	-58.203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL083W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL094C	0.0	0.0	0.0	-49.295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL098W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.13	0.0	0.0	0.0	0.0	0.0	-53.523
YJL100W	0.0	-42.728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL105W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.12	0.0	0.0
YJL106W	0.0	0.0	0.0	0.0	0.0	0.0	-46.318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL108C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.79	0.0	0.0	0.0	0.0	0.0
YJL112W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.349	0.0	-55.077	0.0	0.0	0.0	0.0
