orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YPL080C	0.0	0.0	-3.1894557027854664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL086C	0.0	0.0	-2.332052816416	0.0	0.0	0.0	0.0	-3.433283984037526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL114W	0.0	0.0	-3.3515161581820663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL147W	0.0	0.0	-2.3014159458728267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.680710606535989	0.0	0.0
YPL150W	0.0	0.0	-2.5921798901400477	-3.5619633157057513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.276223632306929	0.0	0.0
YPL154C	0.0	0.0	-2.5190236244972364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL162C	0.0	0.0	-2.9240316000422717	-3.0580387501159993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL168W	0.0	0.0	-2.5925377975062065	0.0	0.0	0.0	0.0	0.0	0.0	-3.6978418810144738	0.0	0.0	0.0	0.0	0.0	0.0
YPL170W	0.0	0.0	-3.7230240042546603	0.0	0.0	0.0	0.0	0.0	0.0	-4.2758665627437535	0.0	0.0	0.0	0.0	0.0	0.0
YPL178W	0.0	0.0	-3.0404230755170385	0.0	0.0	0.0	0.0	-2.5872342058848226	-4.390444339175606	-3.8108856690379236	0.0	0.0	0.0	0.0	0.0	0.0
YPL179W	0.0	0.0	-2.4842350285066233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL182C	0.0	0.0	-2.247801422422273	0.0	0.0	-8.3632637326651	0.0	0.0	-6.233823817615098	-3.803746836070297	0.0	0.0	-3.3089307908342747	0.0	0.0	0.0
YPL197C	0.0	0.0	-2.384378873348383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL198W	0.0	0.0	-3.3636850086314576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL201C	0.0	0.0	-8.05506318276474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL212C	0.0	0.0	-2.248588818627822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL245W	0.0	0.0	-2.757819419198233	0.0	0.0	0.0	-6.652040506870761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR071W	0.0	0.0	-2.3317664905230733	0.0	0.0	0.0	-3.0251006847951056	0.0	0.0	-4.21470810711388	-4.63068006327619	-3.4606651191892093	-4.109756605352073	0.0	0.0	0.0
YPR087W	0.0	0.0	-2.705564943739082	0.0	0.0	0.0	-3.0617121905284526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR116W	0.0	0.0	-6.33825312877532	0.0	-4.3319903489603	0.0	0.0	0.0	0.0	-4.769181999671608	0.0	0.0	0.0	0.0	0.0	0.0
YPR127W	0.0	0.0	-2.7255361747707303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR139C	0.0	0.0	-4.050151336923592	0.0	0.0	0.0	0.0	-2.637367899350565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.56807205652365
YPR145W	0.0	0.0	-3.1448604449621085	-3.3049345059559903	0.0	0.0	0.0	0.0	0.0	0.0	-4.765747907275354	0.0	0.0	0.0	0.0	0.0
YPR155C	0.0	0.0	-3.50999753991708	0.0	0.0	0.0	0.0	0.0	0.0	-5.660064196301724	0.0	0.0	0.0	0.0	0.0	0.0
YPR174C	0.0	0.0	-3.1747815007729647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR179C	0.0	0.0	-2.9120059125393443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.785033729061664	0.0
YPR184W	0.0	0.0	-3.8671175098701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL005C	0.0	0.0	0.0	-3.4418281669485657	0.0	0.0	0.0	0.0	0.0	-4.341072810262489	0.0	0.0	0.0	0.0	0.0	0.0
YAR003W	0.0	0.0	0.0	-3.7441634196602824	0.0	0.0	-5.783117434322353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR020W	0.0	0.0	0.0	-3.002599253244273	-2.934363844769901	0.0	0.0	0.0	0.0	0.0	-7.575976198880729	0.0	0.0	0.0	0.0	0.0
YBR041W	0.0	0.0	0.0	-2.995778928497312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.208348712975401	0.0	0.0	0.0
YBR074W	0.0	0.0	0.0	-3.502529057196519	0.0	-3.674561986564163	0.0	0.0	0.0	-4.581070071163836	0.0	0.0	0.0	0.0	0.0	0.0
YBR149W	0.0	0.0	0.0	-3.1450466072450887	0.0	0.0	-5.144516744153812	0.0	0.0	0.0	-6.201504668931944	0.0	0.0	0.0	0.0	0.0
YBR171W	0.0	0.0	0.0	-2.9852561417448578	0.0	0.0	0.0	0.0	0.0	-5.87319883830427	-4.564027366830577	0.0	-5.111793292762659	0.0	0.0	0.0
YBR174C	0.0	0.0	0.0	-3.33172863889048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR178W	0.0	0.0	0.0	-3.6885290563672144	0.0	0.0	0.0	-2.957468385663216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.076544827159168
YBR187W	0.0	0.0	0.0	-5.84365424319624	0.0	0.0	0.0	-7.7864548177756285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR263W	0.0	0.0	0.0	-5.917995782938116	0.0	0.0	0.0	0.0	-4.490541055040575	-5.028093488126357	0.0	-4.2602834418294195	0.0	0.0	0.0	0.0
YBR272C	0.0	0.0	0.0	-3.0203320975863717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR293W	0.0	0.0	0.0	-3.1213703370520665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCL011C	0.0	0.0	0.0	-3.181584061246666	0.0	0.0	0.0	0.0	0.0	-3.4815426017170004	0.0	0.0	0.0	0.0	0.0	0.0
YDL072C	0.0	0.0	0.0	-6.635981112371774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR104C	0.0	0.0	0.0	-5.3239454974778075	-3.2978359314635015	-4.47443289569995	0.0	0.0	0.0	-4.254523660057035	0.0	0.0	0.0	0.0	0.0	0.0
YDR131C	0.0	0.0	0.0	-3.993982171820399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR207C	0.0	0.0	0.0	-3.8610832724653292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR227W	0.0	0.0	0.0	-3.339620728954821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR229W	0.0	0.0	0.0	-3.7156154889337167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR249C	0.0	0.0	0.0	-3.001722354348235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR310C	0.0	0.0	0.0	-3.5976238708112906	0.0	0.0	0.0	0.0	-4.387504340007442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR335W	0.0	0.0	0.0	-5.369154507229092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR357C	0.0	0.0	0.0	-3.9140869390702835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR389W	0.0	0.0	0.0	-3.1390057481834943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR501W	0.0	0.0	0.0	-13.408758452525452	0.0	0.0	0.0	-2.7281259664614916	0.0	0.0	0.0	-3.903197273344959	0.0	0.0	0.0	0.0
YDR515W	0.0	0.0	0.0	-3.5731681349329016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4676588937025645	0.0	0.0
YDR519W	0.0	0.0	0.0	-3.127118896481648	0.0	0.0	0.0	-3.133530645282101	0.0	0.0	0.0	0.0	-4.725442255190486	0.0	0.0	0.0
YDR522C	0.0	0.0	0.0	-3.3234468159834556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4952388848896345	0.0	0.0	0.0
YEL013W	0.0	0.0	0.0	-6.574500756438454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.536381128978607
YEL031W	0.0	0.0	0.0	-3.0522901906864184	0.0	0.0	0.0	-3.4688740118953545	0.0	0.0	0.0	0.0	0.0	-4.481911072186457	0.0	0.0
YEL049W	0.0	0.0	0.0	-6.179993686432091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.852110636175327
YEL052W	0.0	0.0	0.0	-3.174763736499705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL061C	0.0	0.0	0.0	-3.149528534935949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL066W	0.0	0.0	0.0	-3.037675209085787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER020W	0.0	0.0	0.0	-10.01321106064555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.270750795769114	0.0	0.0
YER033C	0.0	0.0	0.0	-2.9766820192058208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER062C	0.0	0.0	0.0	-3.185286523252159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER068W	0.0	0.0	0.0	-3.1851890900414883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER075C	0.0	0.0	0.0	-3.0122451411006894	-2.971328561467623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER086W	0.0	0.0	0.0	-4.46088211735522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.460368042751709	0.0	0.0
YER091C	0.0	0.0	0.0	-3.0361162777150534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL010C	0.0	0.0	0.0	-3.448453625274185	-3.301609591636819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL012W-A	0.0	0.0	0.0	-9.843677274078233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFL023W	0.0	0.0	0.0	-3.2362440924330254	0.0	0.0	0.0	0.0	-5.43776776377915	0.0	0.0	-6.030309358950411	0.0	0.0	0.0	0.0
YFL027C	0.0	0.0	0.0	-3.8428632620698764	0.0	0.0	0.0	0.0	-5.671668627832468	-4.274836215717499	0.0	0.0	0.0	0.0	0.0	0.0
YFR025C	0.0	0.0	0.0	-4.196350950383802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.7850928460348845	0.0	0.0	0.0	0.0
YFR030W	0.0	0.0	0.0	-4.197032982858497	0.0	0.0	-2.85187124475761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL012W	0.0	0.0	0.0	-3.964654775408467	-4.143050045282622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL019W	0.0	0.0	0.0	-4.551689869700473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL025C	0.0	0.0	0.0	-3.504087988567253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.863641420699017	0.0	0.0
YGL026C	0.0	0.0	0.0	-3.7009030741224156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL080W	0.0	0.0	0.0	-8.804746948694723	0.0	-3.234947115255346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL157W	0.0	0.0	0.0	-3.2719046475385647	0.0	0.0	0.0	0.0	0.0	-3.9323930219199	0.0	0.0	0.0	0.0	-7.2264659472537724	0.0
YGL174W	0.0	0.0	0.0	-3.4494279573808937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.680221705543243	0.0	0.0	-4.134242752123102	0.0
YGR159C	0.0	0.0	0.0	-4.40398112232343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR292W	0.0	0.0	0.0	-5.344893637772044	-4.55172028905209	0.0	0.0	0.0	0.0	0.0	0.0	-8.600672495225673	0.0	0.0	0.0	0.0
YHL016C	0.0	0.0	0.0	-2.9887637373290095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6168144446078654	0.0
YHL029C	0.0	0.0	0.0	-3.4041215144189385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.030220882818747	0.0	0.0
YHR010W	0.0	0.0	0.0	-3.982582486171907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR028C	0.0	0.0	0.0	-4.567961215882509	0.0	0.0	0.0	0.0	0.0	0.0	-6.526516675518307	0.0	-4.50582481533235	-6.5671758105216504	0.0	0.0
YHR030C	0.0	0.0	0.0	-3.732471434379778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.021508698442813	0.0	0.0
YHR033W	0.0	0.0	0.0	-4.158449431432832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.860288055433027	0.0	-3.4530129835063397
YHR105W	0.0	0.0	0.0	-12.320429489331808	0.0	0.0	0.0	0.0	-5.023569741436268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR194W	0.0	0.0	0.0	-3.393501294455813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL013C	0.0	0.0	0.0	-3.4725196283098905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.388360135997235
YIL137C	0.0	0.0	0.0	-4.097066508710182	0.0	0.0	0.0	0.0	0.0	-5.722473787606337	0.0	0.0	-7.2327530395313	0.0	0.0	0.0
YIR002C	0.0	0.0	0.0	-3.4149366008034048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4418411538201075	0.0	0.0	0.0
YIR038C	0.0	0.0	0.0	-4.4902095137671525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJL094C	0.0	0.0	0.0	-4.802970120020652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR018W	0.0	0.0	0.0	-9.673558888246891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR025C	0.0	0.0	0.0	-3.151282332728025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR052W	0.0	0.0	0.0	-3.173886837603667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR060W	0.0	0.0	0.0	-3.6491660392561824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR104C	0.0	0.0	0.0	-2.986425340272908	0.0	0.0	0.0	0.0	-4.106358373042448	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR106W	0.0	0.0	0.0	-6.178142455429344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR130C	0.0	0.0	0.0	-3.3394258625334787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR146W	0.0	0.0	0.0	-4.21077106556309	0.0	0.0	0.0	0.0	-4.576553123727823	0.0	-4.000523680774754	0.0	0.0	0.0	0.0	-3.5562306874243848
YJR150C	0.0	0.0	0.0	-3.7327637340117903	0.0	0.0	0.0	-2.515215092537939	0.0	-3.6817979058913544	0.0	0.0	0.0	-3.7672498342901806	0.0	0.0
YKL109W	0.0	0.0	0.0	-4.009668918738409	0.0	0.0	0.0	0.0	-4.45307315866489	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL142W	0.0	0.0	0.0	-4.09794340760622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.609621948713232
YKR048C	0.0	0.0	0.0	-4.342111033547426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR061W	0.0	0.0	0.0	-3.321887884612722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.065440809593753	0.0
YKR084C	0.0	0.0	0.0	-3.138616015340811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR020C	0.0	0.0	0.0	-3.066905172287049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR070C	0.0	0.0	0.0	-2.9891534701716926	0.0	0.0	0.0	0.0	0.0	-3.6158556962110087	0.0	0.0	0.0	0.0	0.0	0.0
YLR120C	0.0	0.0	0.0	-4.007720254524992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8593445859872184	0.0	0.0	0.0	0.0
YLR136C	0.0	0.0	0.0	-3.001624921137564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR149C	0.0	0.0	0.0	-5.646059691955711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR207W	0.0	0.0	0.0	-5.261977975491132	0.0	0.0	-5.481597677063498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR258W	0.0	0.0	0.0	-3.1635589172725544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR284C	0.0	0.0	0.0	-4.501901499047657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR322W	0.0	0.0	0.0	-8.097869005277541	0.0	-3.6291786536667314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4159874806095214
YLR358C	0.0	0.0	0.0	-5.361262417164751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR371W	0.0	0.0	0.0	-3.1001298971258167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.246009013921078	0.0	0.0
YLR372W	0.0	0.0	0.0	-3.0457621655714697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR380W	0.0	0.0	0.0	-3.6652425190168763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR402W	0.0	0.0	0.0	-3.096427435120323	-3.0002313677950747	0.0	0.0	0.0	0.0	0.0	0.0	-4.123282306149734	-3.3279446810751305	0.0	0.0	-6.045608372342635
YLR412W	0.0	0.0	0.0	-3.8550424134037353	0.0	0.0	0.0	-2.70749913302719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR416C	0.0	0.0	0.0	-4.3337317774297315	-3.6695414585352486	-3.4454960203368725	-3.90625260044707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR420W	0.0	0.0	0.0	-4.05994445544458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3810684614661324
YLR451W	0.0	0.0	0.0	-3.3350413680532895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.324207307072014	0.0	0.0	0.0
YML011C	0.0	0.0	0.0	-4.799559957647172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML029W	0.0	0.0	0.0	-3.439100037049781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.645649320223947	0.0	0.0	0.0
YML071C	0.0	0.0	0.0	-4.114799353052281	-2.9193549690805716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML074C	0.0	0.0	0.0	-3.0567721183772782	0.0	0.0	0.0	0.0	0.0	-3.8108856690379236	0.0	0.0	0.0	0.0	0.0	0.0
YML086C	0.0	0.0	0.0	-3.2221162768857488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.560474086201027	0.0	0.0	0.0	0.0
YML101C-A	0.0	0.0	0.0	-3.2033116672262705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR032W	0.0	0.0	0.0	-5.412219986345617	-2.835391030224263	0.0	0.0	-2.7689601045144814	0.0	0.0	0.0	0.0	-4.950151867127868	0.0	-6.313096597867587	-3.2903276228568625
YMR042W	0.0	0.0	0.0	-3.1250727990575595	0.0	0.0	-9.366693628705642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR062C	0.0	0.0	0.0	-3.46238657440012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR195W	0.0	0.0	0.0	-5.166298562612336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR202W	0.0	0.0	0.0	-3.714933456459021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR283C	0.0	0.0	0.0	-3.091848074218792	0.0	0.0	0.0	0.0	0.0	0.0	-4.067897379946342	0.0	-4.109289433601684	0.0	-3.4456578314115687	0.0
YMR307W	0.0	0.0	0.0	-3.1848967904094754	-5.343417040413256	-4.338365562459199	0.0	0.0	0.0	0.0	0.0	-3.807070539464759	-5.144962487040318	-7.035217351932661	0.0	0.0
YNL016W	0.0	0.0	0.0	-3.7494248130365095	0.0	0.0	0.0	0.0	0.0	0.0	-4.121491915910423	0.0	0.0	0.0	0.0	0.0
YNL031C	0.0	0.0	0.0	-4.4560104568216765	0.0	0.0	0.0	0.0	-5.80574626431553	-4.059420091013958	0.0	0.0	0.0	0.0	0.0	0.0
YNL046W	0.0	0.0	0.0	-10.436071194957137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL050C	0.0	0.0	0.0	-3.7105489619788314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL076W	0.0	0.0	0.0	-3.3397181621654917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL085W	0.0	0.0	0.0	-3.6068800258250233	0.0	-2.984884124335983	0.0	0.0	-4.190592767814061	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL093W	0.0	0.0	0.0	-3.5997674014460497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL101W	0.0	0.0	0.0	-3.1175704418359027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL119W	0.0	0.0	0.0	-4.535710823150449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL120C	0.0	0.0	0.0	-3.460048177344019	0.0	-5.9709255649935775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8519647831984343	0.0	0.0
YNL157W	0.0	0.0	0.0	-3.161317953427124	0.0	0.0	0.0	0.0	-4.150321616417568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL204C	0.0	0.0	0.0	-2.9901278022784017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL236W	0.0	0.0	0.0	-3.2495924422949343	-4.445114389155878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.160379154803174	-4.849959329354482	0.0	-3.7783026861993934
YNL257C	0.0	0.0	0.0	-4.3129785035568355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL259C	0.0	0.0	0.0	-3.07820742472487	0.0	0.0	0.0	0.0	0.0	0.0	-6.821086344785759	0.0	0.0	0.0	0.0	0.0
YNL294C	0.0	0.0	0.0	-3.3632969991478423	0.0	0.0	0.0	0.0	-4.771276789563499	-5.342054946269611	0.0	0.0	0.0	0.0	0.0	0.0
YNL307C	0.0	0.0	0.0	-3.5892446146935955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL320W	0.0	0.0	0.0	-3.5691733732953956	0.0	0.0	-7.024307497544669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
